"","germplasmName","replicate","plotNumber","rowNumber","colNumber","NDRE_62","NDVI_62","NDRE_76","NDVI_76","NDRE_90","NDVI_90","NDRE_96","NDVI_96","NDRE_104","NDVI_104","NDRE_110","NDVI_110","NDRE_114","NDVI_114","NDRE_124","NDVI_124","NDRE_130","NDVI_130","NDRE_138","NDVI_138","NDRE_144","NDVI_144","NDRE_150","NDVI_150","NDRE_160","NDVI_160","NDRE_166","NDVI_166","NDRE_174","NDVI_174","NDRE_180","NDVI_180","NDRE_188","NDVI_188","NDRE_194","NDVI_194","NDRE_200","NDVI_200","NDRE_206","NDVI_206","NDRE_216","NDVI_216","NDRE_222","NDVI_222","NDRE_228","NDVI_228","NDRE_236","NDVI_236","NDRE_240","NDVI_240","NDRE_250","NDVI_250","NDRE_256","NDVI_256","NDRE_264","NDVI_264","NDRE_270","NDVI_270","NDRE_278","NDVI_278","NDRE_284","NDVI_284","NDRE_292","NDVI_292"
"11","NUMEX_BILL_MELTON_CA_2019",3,110,2,3,0.49631948161806,0.507060839165461,0.480552966992701,0.476340424468789,0.351058113933978,0.374635124798341,0.380189090861374,0.468638768875461,0.313319568023288,0.390081596364036,0.4488529868147,0.592281330644827,0.367791186561841,0.439497317,0.483618396659842,0.362371820016944,0.40490344369928,0.440287833794891,0.292964255177311,0.368062982768865,0.410744614147362,0.473434337238545,0.389065104762128,0.443306109446669,0.248475999980533,0.182476457448206,0.411058029287664,0.400364755522462,0.299214689171648,0.340028140458557,0.315101534047015,0.476682853253872,0.285984951165217,0.160261054568455,0.386116455696203,0.346829883345743,0.271139900404606,0.389953703703704,0.369690206705989,0.451376543515266,0.307922102476839,0.173480846299571,0.289477727501257,0.339438914027149,0.333253824875768,0.405870113338719,0.249594236703355,0.471798583125939,0.309497264021888,0.429629312965496,0.331678254791598,0.276999779273811,0.28954668346589,0.332334654522228,0.282983270648895,0.42297669608267,0.371795881382078,0.506525999359949,0.304932482230522,0.490877960018155,0.231731329032367,0.450092483448885,0.251824481056325,0.47287366918456
"12","NUMEX_BILL_MELTON_CA_2019",3,111,2,4,0.54387559968574,0.578294970161978,0.489529278036875,0.483388161743811,0.340559933,0.38323251,0.411381277,0.474376273807014,0.332662746471137,0.425844283791948,0.418586186651343,0.586027090385953,0.38227741638741,0.465062943766113,0.489924717489078,0.351643300967048,0.412298394882765,0.456698757708396,0.29596816545302,0.398764696858955,0.412019942,0.49423214541291,0.390542488526808,0.454356892918498,0.296040037850583,0.222478049764209,0.421668402092795,0.437712441373746,0.303232829057793,0.337438812,0.31841242688445,0.482339697605121,0.30953611800386,0.171251966460695,0.406527175966213,0.41127308937911,0.269398342670401,0.408973506069094,0.39511588124931,0.479148732663797,0.350959157558871,0.205326560419817,0.323210125811485,0.349780365716621,0.309401679273457,0.399869574796211,0.283104087406107,0.458827884387586,0.317029118088043,0.440953163732715,0.285340654085274,0.223739469521392,0.303469914516454,0.362569406164965,0.305823184742647,0.434655522365196,0.382682873094428,0.511862324175125,0.283576377652204,0.476889132292782,0.21882843031632,0.442670992982412,0.232032161543219,0.4683827290507
"13","NUMEX_BILL_MELTON_CA_2019",2,112,2,5,0.509228056098825,0.560704578506594,0.469949325238696,0.477032132878635,0.341488694021036,0.378304261823413,0.412049129506245,0.486385228342634,0.328198117482287,0.429888401,0.431381179,0.580901977380034,0.382621723196589,0.47537317851489,0.434951468483621,0.321358165994086,0.405030033833803,0.443631907734862,0.296953212179181,0.377780857354028,0.43194578585582,0.472395486097908,0.382007610180522,0.428060537,0.360656417444118,0.230782318387767,0.428917242422714,0.445694610488302,0.335739064856712,0.308534562,0.302284842743953,0.450358126111354,0.309101218698742,0.173129038144518,0.389855944403078,0.392858376768429,0.256949652370908,0.37698148582142,0.353010072359006,0.436587014957371,0.32208786280327,0.216793801452058,0.316794369029663,0.323000904977376,0.295119367045064,0.422233230134159,0.238125374527921,0.459783017684686,0.279108044236093,0.427022785864117,0.366308722363242,0.239135121215466,0.295913172857219,0.358449970774218,0.298268854546671,0.443434523254467,0.374220810708557,0.518903921746251,0.293659118,0.472933181767079,0.222971410786537,0.462725432053163,0.244413687043445,0.497323270314093
"14","NUMEX_BILL_MELTON_CA_2019",2,113,2,6,0.525773376421684,0.56627956541565,0.482043646084469,0.484966876111243,0.336492942798411,0.376925965494991,0.391826511431074,0.501522338900426,0.29880721519377,0.44923182948393,0.423288904434146,0.567251862307888,0.426995048758711,0.496861430951249,0.344065972054301,0.23504640003439,0.411362378236777,0.449645992955513,0.303316098643783,0.40250778268049,0.436408261601478,0.479940808440164,0.386347015632726,0.428556743139796,0.357331805348722,0.228477716244726,0.437338855053848,0.449995698516433,0.321070445317217,0.3407876,0.308606481992422,0.474095206562925,0.30495831914238,0.165282237791725,0.369405807892777,0.395605857532887,0.284419545596016,0.391626595082477,0.376121840856418,0.452559136224846,0.328187359320788,0.22502044984111,0.297581519072028,0.329296789713945,0.315137254901961,0.427159579936844,0.2662966679209,0.470569770196636,0.310635164918681,0.440679054567563,0.384470390342849,0.325030645843984,0.284585487921184,0.35301782292569,0.293245241769547,0.435882844650206,0.368669567010054,0.520956352,0.304476117905221,0.463477779304544,0.241993316180167,0.461617720994884,0.247252787195094,0.496120065822082
"15","NUMEX_BILL_MELTON_CA_2019",1,114,2,7,0.488374571264299,0.537087703298374,0.470855523795196,0.469926449693262,0.364501608060034,0.402578762940483,0.39660791202879,0.487584433137485,0.28950872694932,0.439425001042231,0.467956154107856,0.601735082522218,0.409466519380597,0.491199503294678,0.326505426323265,0.252738954355836,0.405234598042512,0.445771790966471,0.320839854788922,0.389348651507905,0.438230353,0.482518384482747,0.373956336247247,0.413097366924443,0.462076805902306,0.371756724531461,0.435309148118373,0.447131602653669,0.347656531300721,0.32863901,0.327767722473605,0.481351028216165,0.332388561,0.174446606025553,0.406897592454703,0.415536957061306,0.270007975412387,0.387019919078743,0.383297877603523,0.462781011853391,0.357707635899888,0.284595850062468,0.317601809954751,0.312496732026144,0.307421605346258,0.413649408827201,0.263588743955294,0.475769785526151,0.296601982739694,0.440770202233444,0.350633668101387,0.297959570319685,0.306598244831177,0.360349283845622,0.294934664070749,0.427007903608194,0.376902802199185,0.504900162889289,0.296402466699145,0.450677925874108,0.23453887135548,0.455628815628816,0.250934924694516,0.486915066111696
"16","NUMEX_BILL_MELTON_CA_2019",1,115,2,8,0.462652992996005,0.504305368,0.467666504274252,0.468420171636291,0.385391962935147,0.406561275832038,0.411796413155576,0.508774906144837,0.310643742791234,0.469872336189378,0.492454415616321,0.619920802468365,0.433956470820144,0.528752372228213,0.329414630564019,0.345511260135734,0.407364059606042,0.462675854148722,0.356781354051054,0.428971061963672,0.455573853473013,0.510234179141742,0.37409895901771,0.419779539514987,0.501744190555969,0.475285625,0.433155439794557,0.43696507096459,0.39368076828622,0.382995887873937,0.350941397196777,0.513788765036972,0.355649679226529,0.24311014728472,0.381101671516047,0.428708729183301,0.294610382001406,0.419762909147723,0.401618137209094,0.493508211620318,0.473583975449112,0.416836266477586,0.282684846336124,0.344027810327318,0.282775158502852,0.429521921128002,0.308567979430578,0.4761460554371,0.350938100176421,0.461969902050266,0.353181584078284,0.32784276937792,0.296700934408352,0.358990988917685,0.313785584368733,0.453826482315076,0.399450292586204,0.537808908161785,0.268684996190024,0.486786837053785,0.231881567106481,0.470709912924446,0.249654037550308,0.507389619143916
"17","AFX_779",1,116,3,8,0.497069352899722,0.49456386,0.477908227069408,0.472487671,0.446735255893998,0.479552658854819,0.414416209850177,0.511315762711308,0.352560240963855,0.423613311376996,0.487570651110306,0.601972359978181,0.419994975321096,0.532101436671653,0.386070742542764,0.296311396721497,0.412730554945684,0.477002208673689,0.382648379217007,0.447670972616506,0.450410366258117,0.535745423,0.409211953494644,0.451532296,0.494925896139706,0.442065142463235,0.422253403857887,0.44171450213047,0.367740850093791,0.408621506660722,0.378763076802292,0.535321315713473,0.336290527941382,0.2801831,0.353584909406801,0.443544105237032,0.303554214514491,0.434210608546207,0.426009270499945,0.510881985064195,0.461019630361476,0.364860508276428,0.283067428626369,0.340740807509029,0.275988795518207,0.412402378495258,0.357472206649248,0.443689772258481,0.363823496444742,0.460133921465017,0.396448987952256,0.387437200901253,0.316477937895372,0.380650269925016,0.331086412188332,0.454742533587509,0.410333209743201,0.554049905337123,0.305025420658813,0.454116814,0.247435726427323,0.459212573918456,0.255107065844241,0.514886414924026
"18","NM1703PAR",1,117,3,7,0.515145011116126,0.523223008,0.45925469221505,0.468556915519831,0.418314522356326,0.482247162486645,0.403313518815591,0.499188720159303,0.344099007124217,0.39939069644952,0.440658850082564,0.579370856256171,0.410962797942309,0.51361841507248,0.465463722713896,0.319622888892471,0.411925712001711,0.460100694503086,0.310161248116366,0.389309078440396,0.429871273541619,0.488385152257554,0.412639270798522,0.442100480180112,0.428391772395233,0.312910226835832,0.447774748610423,0.461995948,0.330021786492375,0.338677727501257,0.334226765730034,0.483562929445282,0.279415937453565,0.225116480724959,0.335957905187391,0.4171385455448,0.298966697790227,0.421001206037971,0.399409010091904,0.503512828432068,0.304174721965253,0.231479645252959,0.279340170940171,0.321533634992459,0.300551173777876,0.376207387824043,0.309769543494434,0.41861881238739,0.302083884563491,0.436175522941495,0.388778839170996,0.391794499376199,0.333707116045883,0.384883674130071,0.314646306233499,0.431133491009893,0.405624443816842,0.548002003591544,0.268538967933744,0.429189967202284,0.220868220591404,0.431755157568306,0.245493180781826,0.491196783153007
"19","SW_1011",2,118,3,6,0.563622185447069,0.539828661217258,0.465968746102532,0.472449918595597,0.402064800025387,0.468468607,0.391814293442642,0.499786057625517,0.382658798813643,0.418364502663811,0.444331297182283,0.570263700298552,0.403315195296619,0.506352690996654,0.442950918014424,0.324729099256687,0.408485504859626,0.453506132452032,0.327623256,0.394937720099126,0.424451873206704,0.497978899589033,0.410156093810073,0.45719877,0.291081303615196,0.225490770526961,0.421080236017954,0.444804846140383,0.320634920634921,0.323121627696791,0.282703759566505,0.44988548125803,0.280245734657499,0.189523727379515,0.351849491188881,0.412538098783817,0.289372860255213,0.417438530967943,0.378758261551513,0.494913797684292,0.298613659871209,0.215899443536159,0.284887598925565,0.32378780503927,0.288177816944506,0.36908531002913,0.291554276808727,0.392830320403651,0.29629310619836,0.416015605208492,0.402832988846061,0.367373517308158,0.331802610836566,0.365953557574791,0.31322671091783,0.429606317235065,0.391163842900822,0.526790220975574,0.247060155979997,0.40514492482064,0.215739508473072,0.409638389292369,0.213047322935995,0.456023770121859
"20","NM1715PAR",2,119,3,5,0.496326585909052,0.476949880053133,0.474655253196345,0.465580095,0.428584302304832,0.488602004325574,0.405706023416561,0.466238883038576,0.438494809688581,0.392046499972538,0.423162978267905,0.55744508891157,0.373967803511756,0.460047421184235,0.437245767037974,0.36979672110006,0.436262781502686,0.441355116072652,0.315907167284769,0.324634958447254,0.409673271017809,0.448395255538113,0.403222502995018,0.422243459329311,0.313143599,0.240309496347559,0.444875252032327,0.454580981114015,0.333756165128714,0.306155829031646,0.28764165875277,0.41781744036646,0.284240855067242,0.190126057689763,0.417717731,0.412342245626836,0.285679829700805,0.363222795094133,0.358173306846191,0.409485891917743,0.31389388979059,0.21335249986613,0.346903167420815,0.356948416289593,0.356079019,0.32913759761083,0.263568937735137,0.342111731,0.286152814394721,0.39386681511246,0.462155035610574,0.404805827538905,0.325035042129302,0.364712357053486,0.307236633079158,0.37989855664488,0.379408348705336,0.489099182676922,0.298314777174408,0.387117036947149,0.232093488979302,0.398417514818899,0.283993206,0.468781267141167
"21","NM1703PAR",3,120,3,4,0.463877488980088,0.491016871865025,0.479383347541915,0.465934078945588,0.37050577117128,0.440158007933769,0.403272511949401,0.498704183028406,0.389097771461526,0.448915424012742,0.408572487393768,0.575185273089911,0.398262234126846,0.526228282758008,0.477945091668724,0.389012494127203,0.405253153036504,0.469863707757005,0.296455843841465,0.417156495969132,0.430645484471161,0.516968150935772,0.416644094097322,0.4671036559745,0.271953890931373,0.227129672181373,0.407314499757238,0.438923976469402,0.292287245228422,0.350180058676791,0.327893159265708,0.514503859601899,0.291394152969106,0.207074677378283,0.324251774633904,0.419751998014396,0.289230664488017,0.440866596638655,0.402597338346609,0.513511473180993,0.301492215222772,0.219492436653099,0.27396197011852,0.339733874957686,0.27156911887562,0.390133176077449,0.278655799669265,0.448151869990938,0.320494756041952,0.453970968232254,0.344221551868611,0.346794778690204,0.319627805774869,0.391636090705344,0.337407680562738,0.454090218496007,0.402157812060606,0.550178130994793,0.26397678204856,0.434464667158008,0.219182373804223,0.446786406870441,0.220153453,0.476653962522776
"22","SW_9720",3,121,3,3,0.512867292,0.495906089631078,0.458239035686477,0.456850610280213,0.43059472305376,0.487981777857699,0.388662585663343,0.465484028645756,0.44905753968254,0.396765495413852,0.436558712,0.570993004904035,0.380376904435067,0.451695561543546,0.465467126,0.251431048348818,0.401534379424057,0.437437539266079,0.308700901437427,0.350227479855265,0.397305178481649,0.459603618219535,0.395143868371629,0.449308067690347,0.197662053056517,0.202799500192234,0.408261023911304,0.406326246268339,0.319150699216059,0.323290691395267,0.290507234232724,0.451198443289947,0.27601448203915,0.190051093751284,0.362466517746339,0.393674063042939,0.250699164127803,0.365501328021248,0.358339587242026,0.450584188647316,0.272202434038876,0.188127089992226,0.281265761689291,0.309628758169935,0.288936672296884,0.34153386698,0.243775452997239,0.384095821389156,0.270676399,0.390782232093491,0.354830083980411,0.319977468670279,0.317044037,0.334527478104138,0.295749080882353,0.385750229779412,0.370944014891943,0.484993134856987,0.282889822595705,0.389707393748866,0.230976927724333,0.385475915856539,0.238702672885011,0.426429466927436
"23","NUMEX_BILL_MELTON_CA_2019",4,122,3,2,0.47854570984404,0.492168229610685,0.452956682071144,0.470255876116993,0.428316630620213,0.429432999992862,0.409962948253403,0.464685288969301,0.428049994507607,0.406268193551931,0.438685537498074,0.588550418680957,0.401357538230603,0.476920442818276,0.462839416710685,0.407933031973676,0.419393168311444,0.44170752806817,0.304332963784183,0.371502869440459,0.408046065141385,0.488165266106443,0.437756632064591,0.494179354,0.208399203431373,0.218213273590686,0.421972896500372,0.411448399,0.329123708208675,0.347735597,0.295303241904549,0.478240880397743,0.300264002621707,0.19190181626476,0.39300312732688,0.413565649044428,0.253033185496421,0.38382314,0.356234253349971,0.47578052994864,0.275965099596276,0.187907940638914,0.291498260352256,0.315005838886786,0.277312770801204,0.370988225502436,0.285929548063235,0.383476613648998,0.286490310546651,0.423048645240468,0.418241625235089,0.384597694728414,0.337108950174469,0.400551216,0.283561229651105,0.413830890476957,0.379242410401632,0.506167147593485,0.300314208503533,0.432395204843458,0.241415516432817,0.429583380863658,0.265985646027875,0.479205244618913
"24","AMERISTAND_803T",4,123,3,1,0.48812889496884,0.511855739936689,0.452108113776912,0.464926115373686,0.331011138496039,0.427643145012006,0.391938706216969,0.463922651208718,0.428047248311089,0.434181221508211,0.430419124907686,0.599363554139387,0.403657655409143,0.4851207175728,0.467838623528337,0.38609772218013,0.388701996884927,0.461664126597778,0.33806123277659,0.407662849769452,0.407878747606098,0.498561784811248,0.434555574447461,0.505124266391496,0.215425413302576,0.240875432525952,0.409887083584253,0.429186208751492,0.33341875956255,0.373783120188349,0.339041394335512,0.503564791538648,0.305116562754134,0.216781257957729,0.372983619760751,0.407805857333529,0.276940553999378,0.408765561780268,0.391637944777014,0.510437910329069,0.252151064776603,0.198184903493368,0.26394067370538,0.3246139768728,0.306435387138626,0.375476928349367,0.304562763785608,0.403943958450131,0.313738980088159,0.437250911992704,0.390006594,0.392789403732734,0.315114226,0.377467867111146,0.319509224643885,0.418877482299064,0.382378651075321,0.524655433418554,0.292173042502199,0.42126947,0.241053694,0.424442331985585,0.247814218611571,0.462605853935777
"25","NM1702PAR",4,124,4,1,0.498104408003611,0.499440349029637,0.445540845494208,0.470391822543169,0.327132451087461,0.462964767268393,0.424720743241248,0.465177133259193,0.447499687330637,0.458677964452968,0.420463442969033,0.59689072656032,0.408836547898015,0.469454472,0.449953161131083,0.413145153923449,0.392124961765738,0.440794597100013,0.31402254044738,0.364868664446911,0.412729536258948,0.472227523488028,0.425447201,0.474770512211662,0.183540118454927,0.237534735909752,0.403492876644329,0.420017671878878,0.332753007394327,0.382999484972225,0.313530883272634,0.482808005003127,0.283501934498139,0.187400913444557,0.365857334326136,0.399700173740382,0.24967815014452,0.382881220217171,0.345626851806043,0.477018823602705,0.241197151240193,0.193199758479529,0.281124786324786,0.319766515837104,0.276148343981787,0.390346184915914,0.267169579274496,0.396969633624594,0.2732742,0.431701842479798,0.372345399698341,0.405026855019681,0.327558250430918,0.426290084083611,0.278017495,0.45034064353512,0.392778870494094,0.509643066648617,0.288209228053081,0.388560578616666,0.237886696156592,0.380433223062981,0.251419866901934,0.43471734834817
"26","AFX_779",4,125,4,2,0.475205859222691,0.490904524937714,0.457481418560204,0.471112554599245,0.430762382277133,0.46245015179242,0.413563595088362,0.469718069593573,0.442698649268354,0.451027292561248,0.419271116,0.561186593977413,0.43229291558926,0.484297569214952,0.43854901602552,0.379373702527508,0.425982221771855,0.461777935406146,0.328825196005971,0.361473958,0.419401914479832,0.494503910623932,0.433209819360815,0.490582841329495,0.169544047840655,0.223511185,0.416346824170185,0.419262142297032,0.342070539488043,0.396206762203893,0.2999645,0.473167052937498,0.274053913,0.179533778914584,0.364216827997022,0.404558153387937,0.26520522097728,0.394842826019297,0.364649413236214,0.47161792296656,0.254907778021726,0.193079926965523,0.283091064600322,0.314044575844435,0.287417982423931,0.372645761425669,0.299383683821787,0.377360222696044,0.302672708618331,0.414700562395501,0.428769267556929,0.401222639149468,0.308241768818192,0.445325004,0.314902187726943,0.466707138102154,0.396295077723002,0.521162482964945,0.327759826740684,0.409106901330147,0.259651894946013,0.399023712048922,0.254040419236748,0.453892984303696
"27","AFX_149092",3,126,4,3,0.459503393538069,0.476029956977735,0.473452837495159,0.468627034589584,0.407909876728267,0.464383249,0.391253891551601,0.486340121,0.41834047344428,0.449865608007909,0.414492898454774,0.580504748937162,0.44045301846104,0.521336306296199,0.446069923356206,0.364986199101912,0.415920434561873,0.480888075074388,0.307811375,0.3822219214423,0.431566814760092,0.520789512386151,0.438810748060811,0.488942763390615,0.201164109227707,0.225157218012546,0.411268700328989,0.436707179719939,0.294067238,0.370633659,0.302764190712541,0.495782808838763,0.263007225222595,0.185260262086638,0.298291802105418,0.399233070280626,0.269802163893446,0.412805835,0.376853180296509,0.486186007904704,0.25868744561555,0.201867039775536,0.252429160382102,0.323872499,0.285308762101332,0.389220502235982,0.301205108909235,0.424137192,0.324255345602717,0.454966952914614,0.405219070742744,0.404602692859508,0.287982712506864,0.396510618700958,0.332029346301618,0.483078969205975,0.417658522256075,0.559111010806076,0.317370741883502,0.417443776831183,0.250691045649029,0.401008608571634,0.221079257452897,0.448314465658188
"28","NUMEX_BILL_MELTON_FG2011",3,127,4,4,0.466162679905722,0.485631278939538,0.483024589204821,0.465207696036641,0.383567772072326,0.440618366753697,0.390047511877969,0.471351661,0.403659135222717,0.406562894765749,0.418923435645947,0.594397450897414,0.384723394940113,0.498300028145229,0.452036998228541,0.410930741164649,0.409617074282918,0.442862359540148,0.320743119864354,0.334449407996754,0.396063948693833,0.480039290655435,0.398569002185138,0.445351203772648,0.27191940462894,0.245649509803922,0.425637435366501,0.440720711099509,0.322507012033554,0.323939147181615,0.296096089,0.482392304013538,0.292907045516154,0.188434083310744,0.350922015388434,0.394922809630181,0.249259064737006,0.374255368814192,0.330746593136096,0.456993426953109,0.335868376467622,0.246425804203322,0.314521301420762,0.336193286181568,0.250946708770899,0.349942571785268,0.244438347478295,0.409149107404156,0.302122728697183,0.435843189797691,0.347431154500862,0.316398320845954,0.336013859359005,0.347776640330385,0.289104587408293,0.402687660066669,0.379539742339548,0.517591107463911,0.28114074425693,0.3981017575856,0.243629035324537,0.415633378539953,0.253719013726151,0.471842225262198
"29","NUMEX_BILL_MELTON_CA_2019",2,128,4,5,0.477089413770623,0.490025742607358,0.451362638918383,0.470732139957278,0.415292248890205,0.471393916314953,0.404746134692793,0.474382190553986,0.404140406,0.432355515735706,0.41927473049105,0.572676268638694,0.427863104069317,0.521878297952323,0.455538718639004,0.391429113894576,0.41633261653607,0.435973991844901,0.3250484105285,0.326172725878202,0.420397234319519,0.497088640809122,0.454368231893575,0.501156575457852,0.260829768492157,0.25467575762,0.416743747274491,0.437997427020634,0.299743037928117,0.340487437001067,0.286336313,0.478295074127212,0.306707327759959,0.183874742388674,0.372839116406056,0.414775477786051,0.268796685,0.423775482415188,0.34611466725527,0.498691461575249,0.315114417553442,0.232222302236649,0.294270286576169,0.348376269482152,0.290616924922279,0.353494210668037,0.290476713073289,0.387804848307482,0.295822848,0.445192616236848,0.444692638781591,0.386175366957289,0.325891277528414,0.426564821377011,0.287547487745098,0.430991498161765,0.37998462234043,0.521465637832228,0.294543031908028,0.396229497957603,0.245194113844633,0.385353393242667,0.244568983957219,0.456831120897557
"30","AFX_149092",2,129,4,6,0.461051942129918,0.484557144633752,0.482124099426642,0.473164836266988,0.391846185143151,0.459866735190618,0.405540683732084,0.511105479501488,0.398149063546987,0.46182546548031,0.411029183573556,0.567947192419075,0.449630376889569,0.536308561666338,0.428466927101525,0.363638708429384,0.414329919928542,0.476632157313112,0.310000108690926,0.356777060417663,0.439783346219332,0.526011212931628,0.439826221,0.47944704045278,0.278328602010424,0.247277162447257,0.426551525345627,0.455663768356705,0.303067753139489,0.350649871022898,0.314231688923224,0.494319979398889,0.215255222323534,0.196136343,0.346356912385207,0.452321469347233,0.2961426841653,0.417293961409265,0.404345571515215,0.510263838270567,0.275618081475101,0.224287529156557,0.280486300148826,0.329124728,0.24710288609826,0.384242246211843,0.321681856822331,0.4142787463244,0.309257234142156,0.432514149917064,0.333563072508553,0.36820053,0.319049443963217,0.372754810090033,0.360020043949751,0.443078479410211,0.430880105572396,0.562996084184637,0.282096777551539,0.409638614417948,0.228564075202731,0.357373547709682,0.205956535,0.416297243535095
"31","TMA_990",1,130,4,7,0.492435086606264,0.510181770719747,0.449604470371712,0.468438825944478,0.391204501941039,0.461683961482453,0.411551962260561,0.508049319778104,0.392799301092986,0.451082001428022,0.441548307579562,0.587338554874063,0.417899947645937,0.532092417,0.445917316,0.363246085864692,0.407246401288049,0.476918703168893,0.319257013435839,0.40210209072124,0.432759308102803,0.527101862642867,0.434563587220994,0.474508435887063,0.312414407311696,0.270912940008468,0.401338898563107,0.434438171859596,0.307781649245064,0.374756679204312,0.356755648864688,0.486341721922784,0.248369999453591,0.205706574127627,0.320732719909173,0.45893237880786,0.306554427326486,0.432421607531902,0.395395835632564,0.5197189419858,0.305571865048989,0.238040468105828,0.265251885369532,0.33974721,0.241125166,0.409510835913313,0.332870312304026,0.422038964839667,0.310097279221766,0.428316423468612,0.389359710112938,0.391823382260972,0.306709302387142,0.410143101431014,0.33877522845558,0.433326525054466,0.408204235380093,0.548112742859088,0.269701822542566,0.415534375143134,0.207982338234439,0.346588036924171,0.211103756080437,0.394550423750063
"32","NM1704PAR",1,131,4,8,0.452528458953914,0.475455426842519,0.45045524007012,0.468571737890314,0.437325422398099,0.480404715296787,0.424948884279894,0.501961764951042,0.414018427883974,0.477266462140412,0.477505331375038,0.617593952519645,0.423108015135879,0.530892047409075,0.42091915235081,0.365722008178443,0.412276730839331,0.471803306,0.332486812167587,0.435350636928829,0.453814567189406,0.539149747490237,0.414309004813144,0.462712783301457,0.463810421320427,0.378187244043187,0.396377063,0.436574476479785,0.359481432652164,0.42793789895655,0.367872015597984,0.528487841665747,0.322442587,0.322414813733599,0.328169372052618,0.446434350955572,0.262565359477124,0.419929193899782,0.405432147627764,0.508705984963839,0.445372935,0.347107574358917,0.272590683019556,0.344087701481655,0.289824777851215,0.398322097378277,0.333839409369696,0.448775941603407,0.348221332747857,0.481614339677875,0.407416935562189,0.419185855820695,0.306336106955053,0.387664120534425,0.327009040970474,0.453202868696117,0.437852959826924,0.580326613841478,0.282294146794415,0.443268334728243,0.251325145442792,0.428720483668581,0.262511074335958,0.505986493489126
