"Germplasm","Plot","Rep","Row","Range","GNDVI_62","GNDVI_76","GNDVI_90","GNDVI_96","GNDVI_104","GNDVI_110","GNDVI_114","GNDVI_130","GNDVI_138","GNDVI_144","GNDVI_150","yld2","GNDVI_166","GNDVI_174","GNDVI_180","yld3","yld4","GNDVI_256","GNDVI_264","GNDVI_270","GNDVI_278","GNDVI_284","GNDVI_292","yld5"
"AFX_149092","340","4","6","8",-1.29826997716297,-1.42628526334726,0.412566323674501,0.641747375887006,-0.522448661219496,0.0887744921608763,0.0325482839270669,-0.951726844217113,-0.328599760398865,-1.19255822032627,0.224149971321554,-0.846420047041746,-1.87065467104977,-0.0317862134456149,-0.314274402172253,-0.578635562623677,-0.891267961194124,-0.138026560638339,0.972709512062894,0.735071484345107,1.10934404935629,0.0166823530203131,-0.329773039653262,0.435363256140524
"NM1713PAR","341","4","6","7",-0.575030763146182,-0.0299216930216972,-0.329811097672933,-0.0435368100894913,-0.694839593904294,-0.0166513022413767,-0.227509152292438,0.744462318996726,-0.586828312142094,0.611783744285528,1.38683333675149,0.559890485251174,-0.11955107744019,0.383736698709746,-0.716644072635022,1.20840238829771,0.960726551903142,0.442513640660519,1.2543428606591,1.71011310453424,0.970912020620441,0.400183067440806,-0.885335529661462,1.38509391496883
"NUMEX_BILL_MELTON_FG2011","342","3","6","6",-0.424303516671939,-0.226752234870818,-0.183159001346136,0.488466823913086,-0.540827322265945,-0.750837763667859,-0.421506777417156,0.349237377880156,-0.954612805103659,-0.0885497936478133,0.659340876499577,0.00314335481509119,0.174616541677123,0.0363439454423491,-1.13453804237637,0.243883147977502,0.202186192615026,0.0172661382705344,-0.059211191332246,-0.160875412082614,0.683957207704753,0.173724126491593,-1.56177780060691,0.905780056477811
"SW_8888","343","3","6","5",-0.720019088915876,-0.180941593213738,-0.548198337344473,0.56520352577752,-0.648767574060974,-1.85307840244869,-0.177798905990818,0.156314164360657,-1.12342780725575,-0.0255770430817626,0.847253452007978,0.366867447825867,0.602970901956432,0.0499659825124264,-0.863941903133395,0.054188793314362,0.411521773568695,0.0221276857169369,0.223827465201009,0.333993580397527,0.336212441527591,-0.49451256466377,-0.950753769353657,0.18002475214861
"NM1705PAR","344","2","6","4",-0.851769137831633,-0.0279045353675547,-0.631166569457032,0.187254242961326,-0.754103883497462,-1.63188130760009,-0.264044210485313,-0.117297015958839,-1.39507605551094,-0.976485042495494,-0.06087425111132,-1.11777499409884,-0.829089570363469,-0.27431379958951,-1.16534745186115,-0.751209910901595,-0.456763474372413,-0.0205101364491111,-0.0866422190765151,-0.00689840300274245,0.0925319948963302,-0.383092159062922,0.094332343474187,-0.15938281124047
"DONA_ANA","345","2","6","3",-0.690991017595441,-0.0268031623210778,-0.80356807067663,-0.71878818156212,-1.25761054332587,-2.0505824421436,-0.680410061862829,-1.78624798260549,-1.52062549248048,-1.76890493429369,-0.509835601873312,-1.19794685824181,-0.735790327505743,-0.719361985011438,-1.77950431863636,-1.53840434504919,-0.514214290937013,-0.505885050168728,-0.566233698185179,0.290724240335881,-0.14391815149056,-1.20700932161109,-0.717566062194748,-0.544858348186923
"AFX_149092","346","1","6","2",-0.809431497337066,-0.061445059349809,-0.950601274980783,-0.877810804474385,-1.1247178885251,-1.72715492989441,-1.08358826207786,-1.53030387927154,-1.44302149337529,-1.51232413261444,-0.398959148071114,-0.727272032869702,-0.604071581772518,-0.673673881382121,-0.619814171025441,-1.08940144377486,-0.121988766147101,-0.804259414400395,-0.512137638958459,0.0207967770273681,0.186596453404612,-0.967371978458629,-0.595529192954139,-0.403199627072735
"DONA_ANA","347","1","6","1",-0.632549299566633,1.02168991675724,-0.840502623101961,-0.709408057379671,-0.996134140314697,-1.68939415351758,-0.607760900608161,-1.56074144360528,-1.03367193686724,-1.62791568940144,-1.52386048562582,-1.85476863568269,-1.27914150115847,-1.05042647040895,0.33025511820027,-2.58621517592512,-1.59697602835758,-1.01887217506233,-0.517280160698275,-0.67234667494297,0.0716983895112712,-0.217447508543709,0.896516295313897,-1.12702211010805
"NM170506PAR","348","1","7","1",-1.00525189481203,-1.307371435038,0.365772994000542,0.337370078397652,-0.238004948166592,0.0432278904668127,-0.273797288887351,-0.236796789902155,-0.260908556027205,-0.424583490181403,0.821619593057542,-0.362655613634511,-1.34982994087371,0.175153388903373,0.194833915437914,0.0791514257689938,-0.343931265004556,0.017157027577089,1.29741157820396,1.03097685758704,1.0620065848195,0.215645469177447,0.316956476039021,1.60670010221299
"NUMEX_BILL_MELTON_CA_2019","349","1","7","2",-0.435099543036592,-0.0913770228425675,-0.139495971696279,0.0355690527930665,-0.41131327233647,0.0306303312361187,-0.574874541794438,0.977627289947597,-0.685043678080702,1.04225338009847,1.49686143906937,0.252204020024244,-0.397687725584799,0.211413554538501,-0.17884028713067,1.0994638548092,0.729618066153564,0.00764426960829089,1.02687403978563,1.41224392754443,0.677505972650041,0.0359487597053101,-0.670777504322007,1.67497167518333
