"Germplasm","Rep","Plot","Row","Range","GNDVI_62","GNDVI_76","GNDVI_90","GNDVI_96","GNDVI_104","GNDVI_110","GNDVI_114","GNDVI_124","GNDVI_130","GNDVI_138","GNDVI_144","GNDVI_150","GNDVI_160","GNDVI_166","GNDVI_174","GNDVI_180","GNDVI_188","GNDVI_194","GNDVI_200","GNDVI_206","GNDVI_216","GNDVI_222","GNDVI_228","GNDVI_236","GNDVI_240","GNDVI_250","GNDVI_256","GNDVI_264","GNDVI_270","GNDVI_278","GNDVI_284","GNDVI_292"
"NM170506PAR",3,390,12,6,-0.0837270062131114,-0.0126875624505231,0.021874474188684,0.249076204227697,0.14244274182922,0.345421053994523,0.354539180146607,0.0142336620595716,0.300872813963921,0.206491366649085,0.383954600623855,0.310643977326634,0.0198049320749837,0.12769609780985,0.128783978154366,0.335403435707641,0.0723951016966375,0.0887902352398599,0.0369280053592774,0.0704711513111279,0.0787407562581786,0.0368768981743814,0.0528064430428675,0.0271329690804014,0.0234257575618972,-0.0425054381659291,0.0259727156599134,0.156948657330926,0.319274667841357,0.151698638307566,0.226982874468621,0.311869439336171
"NM1702PAR",3,391,12,5,-0.0947847799399408,-0.02255240697157,-0.00777206621748189,0.218238151217648,0.148009383624385,0.272497350389869,0.339540410035315,0.0373838445637113,0.261852417798428,0.163570573454151,0.340170264702186,0.239443515552641,0.00926308482622112,0.0695257665430115,0.0813335865341135,0.297190660520618,0.0546644151569753,0.00911932884079011,-0.0259774191398669,0.0322332121930705,0.0748276160300633,0.0344160657868538,0.049907219475045,0.0195997938520775,0.0192075766865132,-0.0842176110313795,-0.0335042587188975,0.107960458020719,0.227316976465452,0.118868695885143,0.204924424423701,0.285370132430911
"AMERISTAND_803T",2,392,12,4,-0.0941406999880713,-0.039699429664722,0.00474041600471362,0.217743230916464,0.168269067088324,0.261969005847698,0.349502742848426,0.0292088954048336,0.279535205329923,0.187475837273684,0.345420504385387,0.258954087379016,0.0154108749850065,0.0691605469132244,0.110773278768155,0.309415707119246,0.0613645303538627,0.0337515096609114,-0.0167715897290847,0.0267764416250494,0.0597299421412757,0.0125502301116606,0.0494663318652756,0.0126679734504928,0.00818477712409445,-0.0842977693645051,-0.0330936286934557,0.130620521136235,0.253603880861059,0.131049785725497,0.216326282506745,0.280261304279863
"NM1701PAR",2,393,12,3,-0.071441881044324,-0.018762585450735,-0.000761347943913953,0.214057650027307,0.155090120594794,0.227646734348088,0.333034409817857,0.074922762718805,0.261352742820146,0.191842394980002,0.364153937569481,0.319473535688948,0.0242227583452338,0.107264046243643,0.113157856886895,0.30961050168233,0.0602893073224529,0.0563704746474277,0.0284026750479536,0.0473784777095451,0.0291340138761625,0.0076683908915029,0.0100074793367407,0.0114902644852117,-0.00525332595408247,-0.0502004443065121,0.00728271701196385,0.149712509865716,0.309000799172622,0.141332499660009,0.221921119730249,0.294222177447524
"NM1705PAR",1,394,12,2,-0.0523551893803901,-0.0121826346765032,-0.000649220328934856,0.228957597497355,0.181231663117888,0.269460590996923,0.320871172522007,0.0727275841327741,0.299430175002177,0.222296561454815,0.367808032090168,0.338794504142787,0.0613913190500502,0.141872900415802,0.145693650438221,0.311961044059063,0.0783663486670929,0.0806208050615005,0.0458462849472297,0.0751513963239401,0.0728541953795347,0.0366242377190601,-0.0107995090827471,0.0655147845361456,0.0184729806895533,-0.0474949210749564,0.01519419460622,0.161556851784136,0.310920035743651,0.147804137102652,0.232220787646934,0.317868984740507
"NM1713PAR",1,395,12,1,-0.0857718151456927,-0.0355390632816996,0.0276780927480098,0.213721974743333,0.185700724699186,0.31624779192299,0.3492660795033,0.00188720097434091,0.245648930309491,0.220714794666416,0.342974227016485,0.290738842593214,0.0218520437269936,0.0867974308772783,0.125190398249679,0.336647649346783,0.0658611386447027,0.0233588326403227,-0.00123606446904037,0.0457397443443597,0.0739474797975422,-0.00996156994989528,-0.0768121939673297,-0.00665824393049333,-0.0248827229176763,-0.0635524633347065,-0.0084547362072267,0.139431626510963,0.262716338872235,0.159022372695918,0.232017325884049,0.341834080133949
"NM1712PAR",1,396,13,1,-0.0752629070466234,-0.0342173868083379,0.0416653486899651,0.213379200939851,0.197435538194622,0.27453545075651,0.346988379877883,0.0507524300348956,0.255743184555036,0.216989742294214,0.355360539851265,0.276752928877109,0.015786280931036,0.0912712450875493,0.120494413960818,0.344086011345632,0.0410271448596866,0.0141567953835424,-0.00892753976582292,0.0363720805659738,0.0383587508755704,-0.0140312155616537,-0.0508173604008663,-0.000388121216178421,-0.0248454319284257,-0.0907146560652389,-0.0378751262218691,0.107610112506299,0.231632087184354,0.140367719418442,0.203432940416147,0.308843208872643
"SW_9812",1,397,13,2,-0.0346070220455574,-0.00467551776376436,0.0379167026408652,0.234013506031724,0.220745105631726,0.34644761625742,0.343541429628069,0.0702785055037632,0.313745688704073,0.222576142941513,0.378633900847009,0.32127150327473,0.0390278648827201,0.137308533290724,0.130507325706278,0.346112138918848,0.0588885210480854,0.0632940554720331,0.0310930880648911,0.0584629432831099,0.0387426146494054,0.01052533951408,-0.0187690447697555,0.0704703726442263,0.0199697716447419,-0.061022351399702,0.0170616120282877,0.170010216293424,0.320802163940914,0.160907315365562,0.218419449322119,0.297545463443979
"SW_1011",2,398,13,3,-0.067833469314641,-0.0164843008350306,0.0198161499483333,0.20466135275117,0.164698603027112,0.314355075503189,0.308243082043254,0.0979293596998473,0.266283869220613,0.178291048226247,0.358912105558207,0.316777600164119,0.0150706352913448,0.119061097530202,0.105473042465547,0.336292642352554,0.0544480217382212,0.0755684764275748,0.0306963617310805,0.0470009231297891,0.0108003803833023,-0.0161442946496138,-0.0199893903666224,-0.00506652836023563,-0.0113429562070216,-0.0396793847569172,0.0156181103651403,0.146538593112793,0.296594490693159,0.14294945874175,0.196777993804411,0.273082300133325
"SW_9813",2,399,13,4,-0.0806371687327084,-0.0225570678562238,0.0265446346135178,0.2113582138136,0.187439993372947,0.298911690825716,0.345965640682599,0.0383158789816158,0.278195908909932,0.180625121567549,0.355129865332947,0.271599486419827,0.00771558695242863,0.0837779182380361,0.0974953447123393,0.338526276505286,0.0426548383993386,0.0271290378865598,-0.0143851206875376,0.0287747627297223,0.0416004429335322,-0.0150977259752817,0.0442658296386276,-0.000285993399624419,0.016470294749595,-0.0572838159617013,0.000497104474593272,0.146756735276753,0.2886486723564,0.133603064770391,0.197824894989661,0.267938306331364
"AFX_779",3,400,13,5,-0.116203740555516,-0.040275237686742,0.00393264518887683,0.214080672230064,0.181823416852154,0.271813760083027,0.350126519361675,0.0362144159270883,0.259264290166055,0.179792317286071,0.353052482321084,0.257298500529818,0.0031266202819132,0.0821558725320024,0.0849914115872766,0.344617665240822,0.0502798389814471,0.0221275520862911,-0.0128612689088736,0.0415499662575453,0.0614768367169929,0.00876467600017913,0.0478987282298951,0.0142449650344589,0.0294966757292165,-0.0709961898701211,-0.00412398173869758,0.143495205023702,0.294531764488868,0.15886334639629,0.22652261291551,0.318989529504734
"SW_8421S",3,401,13,6,-0.0837133158363061,-0.0222980630348911,0.0210921859202143,0.229392145901867,0.13938246858743,0.337333268257995,0.347698347854949,0.0390029393319956,0.305734720991396,0.205549309223077,0.391757312080237,0.3177441476805,0.0223701718433195,0.138832550804244,0.111828178127921,0.361729962557361,0.0670980619032115,0.0776167373265973,0.0308859421741345,0.0557120282426602,0.05906062857579,0.00596186615727812,0.0454495999758774,0.017579086692406,0.00924783535595655,-0.0200131922885577,0.0415230132212484,0.166639894970687,0.341962591252272,0.152397633647385,0.197370141233213,0.284592910036703
"DONA_ANA",4,402,13,7,-0.0497005458585952,-0.0433726674318539,0.0466098426490019,0.248547408609509,0.157871327000881,0.343924559043013,0.376523497641819,0.0811321103314866,0.290671297624662,0.203634833690411,0.386985354995001,0.273946004125615,-0.00673548606480197,0.0942715418638255,0.100362131164353,0.356130733836243,0.0385062870639801,0.0416660769223046,-0.00724492198613368,0.0409748522131813,0.0458782350785165,-0.0248949720866412,0.029223674362168,0.00358487869445223,-0.015711262558704,-0.0551708183499686,0.0184435509855915,0.151731998228081,0.333594131926568,0.155614718070384,0.208943725317479,0.309190016710145
"SW_9812",4,403,13,8,-0.0472175651828741,-0.0638545036580645,0.0568462612867004,0.279084888577966,0.162658686080935,0.332025061061248,0.394479897868401,0.0425010157986159,0.256052563623026,0.20357734869865,0.369937657193418,0.226294813910133,-0.0514408591921492,0.0627889647116934,0.0563452238569087,0.354732820678049,0.0220555208171644,-0.0112067947907098,-0.0725474154048039,0.0152155816720291,-0.00114693126215664,-0.0996408848343486,-0.0888208681240275,-0.0973893840216439,-0.0746115684202798,-0.0848318250144475,-0.00126172919760282,0.141329022778228,0.305483547843775,0.142022916751972,0.214598089412676,0.348658102034728
"NUMEX_BILL_MELTON_CA_2019",4,404,14,8,-0.067458723094777,-0.0708225776073731,0.01860603905347,0.235292313065338,0.150898878950426,0.220742859934755,0.37187267884001,0.0599286569975942,0.208481263546419,0.197404766258509,0.342811271586223,0.222246439359569,-0.0588237460453318,0.0341879785720991,0.0479359790546347,0.338166183387337,-0.00145517978114562,-0.0225822449846098,-0.0859670884108256,0.0162344011359184,-0.0124154817613401,-0.134871681819917,-0.102762852821654,-0.127313349154164,-0.0724190911646759,-0.0748372128544479,0.0180051121537826,0.130271822332503,0.287138131426816,0.111867497868799,0.178159313137096,0.314671046290994
"NUMEX_BILL_MELTON_CA_2019",4,405,14,7,-0.0623713483016027,-0.0469589608209802,0.0139323895065199,0.214941432093494,0.141965943815436,0.271818420632792,0.354901910489713,0.0381586834213864,0.227085289318881,0.185121676917518,0.344177795055165,0.240791150345951,-0.0296234824541273,0.0249437131387039,0.0456378191396675,0.323605416031341,0.0137703210949992,0.00780292935657336,-0.0340584707619703,0.0223736836020908,0.00758859045345082,-0.0947946799248738,-0.00498943965997579,-0.044800341168147,-0.0359454723433382,-0.102014609474094,-0.0385634605509335,0.0862540155656979,0.23454144280398,0.10955172276394,0.173103544951954,0.294629296246961
"NUMEX_BILL_MELTON_CA_2019",3,406,14,6,-0.114574363118789,-0.0542316579900732,-0.0103881578548639,0.196500425488032,0.119945783649815,0.34707612186983,0.322486786451336,0.00502905716299196,0.2135244488951,0.175353354889565,0.336806029718934,0.268450149068688,-0.00876396436943765,0.0686507349171078,0.0546158758022627,0.32960433936875,0.0315893465854653,0.0350725523171996,0.00569358946625063,0.0188710563560534,0.0123386013183241,-0.0489599746877786,0.00877737268703314,-0.0245872040983104,-0.0217833601393873,-0.0603553273851334,-0.00415369344453983,0.115558926038826,0.274842861799335,0.108010158359937,0.164659234517634,0.255697662728098
"NUMEX_BILL_MELTON_CA_2019",3,407,14,5,-0.111540407536258,-0.0362799651496661,0.010185758890227,0.211696332738021,0.178404201699215,0.276564599643083,0.336186040415076,0.013523559198012,0.235558124767679,0.184494425393641,0.354307794755095,0.284407622045955,-0.00853383238181288,0.0784527954017912,0.082783550365879,0.32307313003814,0.0384624174923325,0.0489940613023307,0.0234322432762742,0.0691013219301978,0.0275885563062639,-0.0320661270829964,0.0141987363984485,-0.0175186291018892,0.0491047683997553,-0.0397173791399836,0.0157899883324792,0.139540809185871,0.302922867674928,0.119990537904191,0.167928666149419,0.26315380165606
"NUMEX_BILL_MELTON_CA_2019",2,408,14,4,-0.108482745181514,-0.0489500354933869,0.00137788619067081,0.186470986236377,0.161243221761909,0.289694183980434,0.333586439553759,0.0397693107021393,0.204663899075547,0.163114175885622,0.324914808030639,0.259826523555933,-0.0156147294631631,0.0353786674415655,0.0794899426725386,0.323582921373816,0.0213463378654842,0.0116330704898723,-0.0278500771920439,0.0242245231312905,0.00929859298301985,-0.0496276698959095,0.0152982849855437,-0.0308684153792334,0.021394645391089,-0.0826877017319749,-0.0229824675501091,0.114140975663961,0.251598705409935,0.117339108572406,0.183599167622356,0.268488341414611
"NUMEX_BILL_MELTON_CA_2019",2,409,14,3,-0.0882038733033982,-0.0396768308461047,0.00162606939220695,0.196652915518383,0.15369767656785,0.322915206979526,0.298373101931117,0.0383609563738396,0.20732513860267,0.160947363967999,0.32927079836996,0.310774204038492,-0.0154602825559744,0.0709263301212554,0.073520341793757,0.31792540399258,0.017977758104612,0.0502228272349721,0.0076807801830049,0.0377261687804456,-0.0182930442991092,-0.0504053707117119,-0.0518939838125189,-0.035527162284474,-0.00711144786339994,-0.0586059004175495,-0.00385489200131334,0.12576436884458,0.280534173240305,0.116697624042831,0.165075134403085,0.251920852648323
"NUMEX_BILL_MELTON_CA_2019",1,410,14,2,-0.0645919796292837,-0.0512334143794276,-0.00232139430169496,0.217050084657112,0.179872832402739,0.334028772395735,0.336160294409695,0.0466357233842648,0.251051099085842,0.197298083917227,0.33125626253585,0.280000322895195,0.00189395834794507,0.0729235207944255,0.094608538445846,0.323524924379807,0.0285629664103951,0.0337764611778021,0.00161171189682589,0.0420341258276974,-0.0215137367380809,-0.0344753686263744,-0.031761393140663,0.0329967995386291,0.0269475114033372,-0.0513641147487952,0.00626025887780702,0.13874468340953,0.287718113770451,0.130416383829406,0.179036116625858,0.268107356632912
"NUMEX_BILL_MELTON_CA_2019",1,411,14,1,-0.0364233480039175,-0.0290877344646906,0.0441272441551093,0.237306740922277,0.197888559526113,0.326671779190995,0.357412523237148,0.0355562712837403,0.274001164285072,0.239372674334216,0.366433150600539,0.321637345877184,-0.00157103682044223,0.087355692299414,0.129684914892221,0.338751057748405,0.0303237072592894,0.0428460664581269,0.0199772222208383,0.0530650649305435,-0.0229931214280499,-0.0410288870546699,-0.0468649625230986,-0.0181689258459468,0.00155391891851972,-0.0162052564538447,0.0356343606518354,0.162267952225301,0.319524038892752,0.146358757764293,0.174507686994805,0.273167736580602
"NM1715PAR",1,412,15,1,-0.0874361370899878,-0.0815624847166198,0.0175202325849609,0.203485006773281,0.152163750711216,0.308843122955207,0.348032338218333,0.11636020130917,0.215244915942149,0.23528436653216,0.33604757415988,0.252772916489617,-0.04953657629814,0.0782294897415393,0.109493734244304,0.330669752004155,0.0280210379993936,0.0191807085643127,-0.0323527341412875,0.0343427263637993,-0.05391962278307,-0.0574762104052026,-0.107030129279086,-0.0608212312252543,-0.00984893299301379,-0.0411602336045787,-0.0141757107937239,0.120252499609607,0.249299914522937,0.160774964128948,0.217109250063975,0.323992249880904
"NM1701PAR",1,413,15,2,-0.037128208803956,-0.0435174066906663,0.00513588109288318,0.233339320181235,0.195176908117201,0.296330983526765,0.335075535353647,0.116733958998135,0.263505266816737,0.226705207125031,0.34927248886298,0.271239257357617,-0.023496127978133,0.09099497750024,0.103141813727818,0.318170261837845,0.0261568528411826,0.0617965395453205,0.0168006496257913,0.0525269524510029,-0.0404530183235429,-0.0493514495543951,-0.0939994142141233,-0.040782950894938,0.0276657815780066,-0.0240856726939452,0.00237199056800311,0.13773364758971,0.292980828844726,0.13238059746638,0.192780626108951,0.297990067691163
"MESQUITE",2,414,15,3,-0.0676665006988278,-0.0482879820688653,-0.0214205953005589,0.172030322332062,0.151628068825595,0.330340496157432,0.282760773624618,0.0949959955129769,0.222342200662059,0.188546595315792,0.309577963512191,0.29080675977487,-0.014480617407273,0.113464667664647,0.0901977738600152,0.315712659611335,0.0220877515757163,0.0772054033613713,0.00669272435409572,0.0457929065329269,-0.0245465521754481,-0.0539381743454181,-0.116114659601546,-0.0799207706830471,-0.00872708408069817,-0.0417115652158244,-0.000324558539010877,0.124252106955911,0.268095967075594,0.132266447758864,0.173919056759453,0.26311756543777
"SW_8888",2,415,15,4,-0.0780042878312929,-0.0363855845122429,0.00149427136880561,0.189999657353744,0.191709439006567,0.320133088914483,0.326663927050513,0.0893015840166631,0.237949837281176,0.208499470120988,0.34258206183979,0.280572289370556,-0.0220622421190981,0.090819191889681,0.104972607159169,0.328115767123876,0.0347782208575486,0.0633819388024875,0.00818660528322932,0.0571842692613825,0.0073016844640939,-0.0549468201639532,-0.085651529752841,-0.0668854722907626,0.0290680751733769,-0.0317136634305594,0.00840747055470554,0.147612238764448,0.295116001181781,0.12874788088101,0.180962931230215,0.256818119099241
"NM1703PAR",3,416,15,5,-0.054626635032677,-0.0148194032265005,0.0238258660787592,0.215430700967446,0.187927280825702,0.285526975388577,0.334085714777977,0.0689914340420054,0.253862633109203,0.217581163402115,0.364478202828544,0.29666764855602,-0.0166108205486134,0.116715370646257,0.102188577039743,0.327055208576895,0.035829768693929,0.0838834382315516,0.0361227212585741,0.0797672283505226,0.0152370212347856,-0.0456697024353834,-0.100151515240034,-0.08155525548372,0.0384146608699452,-0.0206967471824046,0.0144670969094634,0.143304804306468,0.297841347229424,0.143435001588542,0.198858756777457,0.302890296754718
"SW_9812",3,417,15,6,-0.0588390345761625,-0.030310354408584,0.00552641154364788,0.200676328727911,0.164662282139777,0.31034498156052,0.32091083666236,0.0557683820984863,0.2532108756624,0.21237502927956,0.361137368312785,0.297140899374118,-0.00633146295749058,0.145765977511715,0.076101458854631,0.341077080097382,0.0462781001918894,0.115172732068833,0.0630306896622584,0.0583013287385869,0.00183032919126006,-0.0647173753816229,-0.0974773923660398,-0.119192176518496,-0.0297313555929486,-0.0102443142160558,0.040302018955022,0.160843754886599,0.307966947447937,0.148777713459707,0.187367705840438,0.271043607099016
"SW_1011",4,418,15,7,-0.034107117194244,-0.00848166996604913,0.0406248163889207,0.218840894788343,0.188665927899572,0.233688860986515,0.344047448465709,0.0768762618353871,0.273224360635809,0.23491322165021,0.365620498525199,0.263558978898363,-0.0267933795482662,0.10379543845558,0.0834225327755749,0.324291301098946,0.0373779403603565,0.0846926412178085,0.0135116584124096,0.0588285318054043,0.0035821160995057,-0.116301693733241,-0.107605731725426,-0.138132926693083,-0.0447865711693606,-0.0676903668568722,0.00908395896697186,0.123560201436656,0.266285774008967,0.133065198458029,0.183531908234628,0.287401417156325
"NM1705PAR",4,419,15,8,-0.0607503780678633,-0.0466299593508677,0.0161765178224039,0.214424848576853,0.178605154476492,0.268170184740774,0.345968337106563,0.0494362326449396,0.268063441646587,0.244936615370994,0.361574352571574,0.24420720479669,-0.0312755948398318,0.119703175595112,0.085661929646672,0.325313973698729,0.0165196172299465,0.036300556706227,-0.0463879458195686,0.0474971469262177,0.00182321991017458,-0.137947636818078,-0.147898799866978,-0.162302941544211,-0.067177794752742,-0.0415120669696586,0.0569780377428317,0.14110369299593,0.300804980811238,0.148706576945608,0.204389041889968,0.324410042030638
"MESQUITE",4,420,16,8,-0.0471075050325569,-0.0387254901562764,0.00995704170124755,0.198294695074465,0.216058486690654,0.165917471666757,0.34136799475638,0.0901491784551255,0.259681981673973,0.290611648418354,0.363067155893465,0.268797301129392,-0.0243331593693839,0.134492818009974,0.0944721832910652,0.321334366655789,0.0195228801484832,0.0454699221898838,-0.021028065941243,0.0403824169779931,-0.0169112783695184,-0.144394384792315,-0.17024112934979,-0.162999013660395,-0.0703853606862716,-0.011023795632565,0.0738828717447059,0.167730211271089,0.308391640891577,0.18107846447169,0.204715504654039,0.300788128938391
"NM1715PAR",4,421,16,7,-0.121949988961438,-0.0765925394843291,-0.011994699802284,0.178697405750512,0.212937625634885,0.220105505301598,0.328157759831482,0.107290132680932,0.165270119036952,0.239342600084179,0.309341533716131,0.209589361428051,-0.0487659055237176,0.0633727947728345,0.0528304368648057,0.292005415867253,0.0213519276690189,0.00207337297451224,-0.0506252889756555,-0.00273624782015139,-0.0185407136844443,-0.129979747052787,-0.166349117267187,-0.158309890579505,-0.0601058403357282,-0.066570385075797,-0.0222719783724396,0.0840268097586113,0.205600937797951,0.15119723111005,0.201410901991472,0.288811688580971
"NM1704PAR",3,422,16,6,-0.0261950493191563,-0.0130817391537583,0.019937725809186,0.22155984133536,0.229203521852388,0.260836133150707,0.349853007411967,0.045754176259531,0.228664285158082,0.244631509289901,0.378919274742295,0.333909393087682,-0.035067258803778,0.143372146370595,0.0832496451472702,0.332308055125927,0.0109940113179499,0.0838036482402962,0.0493305148553459,0.0421539667181537,-0.0199588662381289,-0.0852691260334519,-0.153741042765138,-0.15220911707659,-0.0381276846119813,-0.0189835241245288,0.0306449895159576,0.155173729111179,0.313561563294519,0.173067942492957,0.206467915278015,0.30817632559415
"NM1701PAR",3,423,16,5,-0.0344047358837449,-0.0299267940729845,0.012961838622642,0.225596170831774,0.235059971347985,0.279152028434435,0.343608267385676,0.048842201160745,0.235386249244851,0.256371472267945,0.354998382614657,0.275865616477996,-0.0334304507462424,0.088870559775431,0.085895856326697,0.314736127041699,0.0191067601135376,0.052537922243257,0.0362675345724361,0.0522411338891475,-0.00742312319313605,-0.0664650885504376,-0.154427507898957,-0.106529841345011,0.0159396431793542,-0.0204149086948881,0.00314821174517836,0.139147829773672,0.281623767882859,0.154297239317249,0.192600495636482,0.28151547466963
"NM1712PAR",2,424,16,4,-0.0986854061070451,-0.0634680111664112,-0.005123577255086,0.186836513246264,0.222121112794513,0.293489600289368,0.327842453885497,0.0784851884713085,0.196651037712132,0.24477553336178,0.319337191867965,0.223803544667622,-0.0359237320202497,0.0719003545965459,0.0905740999221446,0.302754385233981,0.0191724347726602,0.0138294383993574,-0.0268935428084794,0.0131918980637502,-0.0155581485845059,-0.0696853944891949,-0.153281433345202,-0.078884113199429,0.00870666711602077,-0.0614518955787286,-0.0324007449148723,0.106715056553976,0.227301331529159,0.159318709913007,0.211206378830823,0.301940399101817
"NUMEX_BILL_MELTON_CA_2019",2,425,16,3,-0.047156800415808,-0.0419162091188073,-0.00341437305740327,0.202480652179833,0.204659919900195,0.330053336102685,0.33744702920675,0.0723733878895031,0.227805957675246,0.240078058019694,0.320805607888158,0.270557061435242,-0.0441337461001518,0.06585352638963,0.0747259306229273,0.303976649664122,-0.00214262895962629,0.0502729856419304,-0.00663174044637571,0.0185862426953707,-0.0409157826779534,-0.0629378595028719,-0.154966138645043,-0.0985863228848306,-0.0145275004984616,-0.040498698699529,0.00744857351521654,0.141186184915142,0.284724045318829,0.159679691130251,0.190696116214567,0.292408297936782
"SW_9813",1,426,16,2,-0.0116668703486826,-0.0421126562142222,0.0251640026059408,0.2537150485509,0.231093367615502,0.328194802974052,0.348076583906979,0.0399129101323097,0.287812529747418,0.262579885645351,0.349423297416198,0.233625793405466,-0.0372009840208708,0.11656909071952,0.0879817325687188,0.309006558503146,0.0207011082322,0.0486391122963081,0.00313423881075925,0.0306104265866371,-0.0531089653865139,-0.060551602713771,-0.151535858586352,-0.0784020431469071,0.00835605257591019,-0.0136425428476667,0.0115899304654541,0.143109816962383,0.268701802844513,0.169207927491655,0.20489827408587,0.306967455307008
"NM1702PAR",1,427,16,1,-0.0164462393608619,-0.0390718595109792,0.0458876364592407,0.262786137461787,0.190416046011612,0.354468171793486,0.368833509919338,0.108192736523766,0.286107507224005,0.283360749717108,0.361393240800959,0.261659590694285,-0.0812825624940516,0.0994305973744748,0.118966426438213,0.307295337787741,0.0221699881000137,0.0364916869582538,-0.0107429798356851,0.0296224901978996,-0.0643790445023564,-0.0651284624842945,-0.156452020497433,-0.0746903970871601,-0.0124631302799169,-0.0280566868740548,-0.000953117562547985,0.123058379901387,0.235350152974777,0.164850991670896,0.200486012210776,0.290653707719728
"NUMEX_BILL_MELTON_CA_2019",1,428,17,1,-0.0494603075875587,-0.0519468867577525,0.0808153346028142,0.280690475226547,0.274974923298613,0.39139128355933,0.397953312696418,0.0781016847260288,0.236743648654931,0.264255740030276,0.331420181747026,0.213873653463347,-0.124079514061737,0.0577582685526244,0.0806625898649742,0.310124114557236,0.0136532991707411,-0.00101534488218921,-0.0406779506680874,-0.0124169889393772,-0.0618028908818469,-0.0726558947606944,-0.170275478950497,-0.0988886949187179,-0.0267140443601902,-0.0449499177621744,0.000356464190063988,0.116569352034326,0.207693384981629,0.182618941947852,0.216319823870369,0.318317390179858
"NUMEX_BILL_MELTON_CA_2019",1,429,17,2,-0.0230520923325023,-0.0461404811227264,0.0294130925352281,0.262951507645521,0.287687777808702,0.397789049446945,0.378284895599134,0.0850939334207347,0.25287065336881,0.260614939149382,0.342954501437424,0.229198405069392,-0.059177497722919,0.0674895792130394,0.0756578335905071,0.302373298546409,0.0094960343643482,0.0232776139246254,-0.0162548817540084,0.000568252494833367,-0.0539683660476656,-0.0676718807537145,-0.171774682317445,-0.102369514173322,-0.0129183133297253,-0.0390403603410951,-0.00861740431200182,0.113123488411438,0.219489997703713,0.167577323709362,0.205700491301017,0.316991712256875
"NUMEX_BILL_MELTON_CA_2019",2,430,17,3,-0.0297141090668689,-0.024155181323097,0.0300614022110848,0.231583700609696,0.281235272775612,0.375884020556564,0.384204118401039,0.0669458115312814,0.238670642943471,0.265076667770306,0.347168915771054,0.26483095950731,-0.0640412014442887,0.0630891380406414,0.0848698043745302,0.31994265936841,-0.00765768468878135,0.0563029332199297,-0.00336147513892691,0.0165998729346166,-0.0457840361676735,-0.0724398793400733,-0.168108597176682,-0.114986440135837,-0.0171324114954859,-0.0335842261513989,0.0164464159695834,0.138678975853898,0.279641101810026,0.171886466766496,0.197601233899772,0.308723334614123
"NUMEX_BILL_MELTON_CA_2019",2,431,17,4,-0.0375507723576455,-0.0175034660167515,0.0276932016772064,0.233331144069179,0.289372996930401,0.347000198415692,0.372661462302122,0.0856175274751698,0.239077110672447,0.276169076570477,0.367769000606565,0.26873009150204,-0.0540913486317249,0.0646262972445704,0.0964401905834702,0.306787124561836,0.0200045853577376,0.0434506558155364,0.0116777783126521,0.0225544596162283,-0.0302429942715731,-0.090923795779083,-0.171003346002108,-0.101429274437423,-0.00558790503148613,-0.0229697230333424,0.0146106744379988,0.137667684267657,0.282964642490001,0.187405470702106,0.214854903694512,0.309482492728385
"NUMEX_BILL_MELTON_CA_2019",3,432,17,5,-0.00761425957314577,-0.00127029358942565,0.037237428116256,0.229690081203037,0.290763367875457,0.373695085342285,0.363585826347491,0.0607300364940229,0.261418513293598,0.281605676283486,0.383691614775171,0.319890965322916,-0.047141780713914,0.102098830448966,0.104277078387015,0.32372785329513,0.0123293933358582,0.0621200254618673,0.0469371538363531,0.0530840433834883,-0.0238050983888117,-0.0962716046708321,-0.171856030356904,-0.12260262515143,0.00438628895849421,-0.00898937139876596,0.0186492603315531,0.154215980901102,0.305413684066033,0.180600284471969,0.200392469563711,0.295456911078648
"NUMEX_BILL_MELTON_CA_2019",3,433,17,6,-0.0249585882441296,-0.0107257226426468,0.0211586705284414,0.216216987856235,0.270686838300412,0.351980306601008,0.351628155743925,0.0583986019410197,0.213773299440866,0.25189521167349,0.37740243248051,0.332680422832673,-0.0592691521696535,0.109175605927255,0.0864273714596573,0.333269336584695,-0.00951283685685167,0.0587131349886317,0.0253739258882337,0.0363809120891533,-0.0334285031284446,-0.110501326951521,-0.171398374775927,-0.159545996287928,-0.0467965283408406,-0.0162023700203717,0.0240195522329161,0.148887473747002,0.285927809626662,0.156424311559018,0.171894710802169,0.271156459797841
"NUMEX_BILL_MELTON_CA_2019",4,434,17,7,-0.0296986876821848,0.00508898901071991,0.0382283584546142,0.228824396208361,0.292060789098411,0.246902112820882,0.360103081163242,0.0592686587226455,0.237375000477446,0.294737043738206,0.379827533417453,0.319084123375066,-0.0601319904155719,0.0897759014385931,0.0878068163675509,0.326633688525076,0.0113252866038406,0.0584300283938349,0.0234281250784425,0.041390363340295,-0.0311400977795558,-0.138427617154918,-0.180081281087126,-0.156088211624202,-0.0620751049973299,-0.0214377280074378,0.0348446331740323,0.141546672468863,0.27576727304245,0.178953828704284,0.182931232502695,0.284156582216574
