"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48"
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236689232116744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.502762837434211,0,0,0
"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236689232116744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.502762837434211,0,0
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236689232116744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.502762837434211,0
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236689232116744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.502762837434211
"25",-0.203652668446511,-0.00441526610925028,-0.000558794098121718,9.36447702133372e-05,-0.000396422533347105,0.00159099964563674,-0.00047712761450602,-0.0020384625079052,0.00194634999220979,0.00126496711971265,-0.00104278999388854,-0.00117074557035247,-0.00156684392424595,-0.00259754731385981,-0.00103330074973674,-0.00105631864920888,-0.00196808301722579,-0.0030759214994,-0.000679917464373757,0,0,0,0,0,0.572470183361459,0.0185969433415537,0.00483780130585854,0.00307688045597896,0.00463617938393979,-0.00302317915280143,0.00587016772683763,0.0110798813152107,-0.00724139680296225,-0.00548916683610946,0.00155930957751698,0.00836451915788045,0.0113798124112634,0.013082717043603,0.00751957462751556,0.00998358743669166,0.0132500465741012,0.0170231699495066,0.00460369899060034,0,0,0,0,0
"26",-0.0044152661092503,-0.192149141845691,-0.00273735071676018,-0.00246617819772117,-0.000851544268209871,-0.000872075234508482,-0.00095310161858966,-0.00403241974401823,-0.000176396520382324,-0.00160933672567426,0.00106217106774687,0.00140912282097629,-0.00383793135983941,-0.00736233238841614,-0.00241784729703968,0.000436242297353262,-0.000602289529108556,-0.00121129470475575,-0.00340048973844464,0,0,0,0,0,0.0185969433415538,0.536296207281744,0.0135320702630316,0.0134890388633429,0.00885331446125802,0.00779069270061872,0.00979185105587777,0.0190331776350682,0.00223321914257705,0.00547027096587257,-0.00480724622165804,-0.000376113999900547,0.0185775913885408,0.0292901913137582,0.0120010370559129,0.00260011697900295,0.00605301211392096,0.00878647450396192,0.0136534825284211,0,0,0,0,0
"27",-0.00055879409812171,-0.00273735071676016,-0.202166192206551,-0.00223841286029597,8.64614785165269e-05,-0.00569457289058661,-0.000112869013105402,-0.00139185882036338,-0.00118191839472741,-0.00106194140384775,0.00155301368606874,-0.00652885294720712,-0.000188167059645896,-0.00360524133221313,-0.000543486781423983,0.00163363771940023,0.00179648890369475,0.000557260137381441,-0.00159423029504518,0,0,0,0,0,0.00483780130585854,0.0135320702630315,0.569139164180057,0.0136761787969861,0.0069761012647489,0.0256493001641401,0.00703681743174491,0.0103370947212296,0.00776314557290622,0.00515310106776408,-0.00593787799124572,0.0278218858488978,0.00511866063765501,0.0166606823020422,0.00455852042561656,-0.00410905280751213,-0.00437121175223186,0.000619600058253865,0.00778225480358483,0,0,0,0,0
"28",9.36447702133236e-05,-0.00246617819772119,-0.00223841286029602,-0.197850118835068,-0.00946507247047168,-0.00494786273682725,-0.0051768068280329,-0.00249930791328792,-0.000819979110022411,1.76636608758698e-05,0.000817462005013738,0.000140946452470715,-0.000207237501682543,-0.00172552242233972,-0.000216661197960033,0.000862741394299509,0.000913848958663548,-0.000148233098460817,0.000638516916824614,0,0,0,0,0,0.003076880455979,0.0134890388633429,0.0136761787969862,0.557548568724521,0.0402240463078401,0.0248642990161627,0.0260859760957644,0.0161355819227593,0.00739946427543488,0.00229772379451345,-0.00344684342827244,0.00431487034122443,0.0057302275027403,0.0115641828041781,0.0037702674339999,-0.00147840833851407,-0.00134571076788004,0.00306233837245588,0.000558479090684719,0,0,0,0,0
"29",-0.000396422533347109,-0.000851544268209872,8.6461478516508e-05,-0.00946507247047167,-0.201657345459608,-0.00755318227160174,-0.0057712633104605,-0.00209943887242479,-0.00254969259279627,-0.000776267896346199,6.76983204401082e-05,0.000117761344109731,-0.000147069511960496,-0.000553129110977722,-2.95739315265299e-05,0.000158307012466643,0.000116387497221424,0.00045646895699005,0.000527793065521994,0,0,0,0,0,0.0046361793839398,0.008853314461258,0.00697610126474895,0.04022404630784,0.572383094986515,0.034469686091671,0.0291814897744281,0.0157085301180005,0.014176089533364,0.00557084623103384,-0.000653875922873747,0.00490558342057493,0.00576941809751568,0.00816809646033015,0.0031039979044528,0.000841020758747739,0.00126994843692459,0.00110328318196621,0.000928833890335389,0,0,0,0,0
"30",0.00159099964563674,-0.000872075234508484,-0.00569457289058665,-0.00494786273682724,-0.00755318227160175,-0.199076809008877,-0.00364192372742127,-0.00140967437687214,-0.00579947992385742,-0.00212704758010581,-0.000760772431151565,-0.00410509423867337,-0.000183108943383168,-0.000918943541814132,0.00180270940861178,0.00125301544684618,0.00171317013519601,0.00151727689306639,-0.00024457354603492,0,0,0,0,0,-0.00302317915280143,0.0077906927006187,0.0256493001641402,0.0248642990161627,0.034469686091671,0.563006165708685,0.0206957260778085,0.0119869860632147,0.0256519207210636,0.010856503196941,0.00279371961397169,0.0191373787272003,0.00433858810953851,0.00821877291499325,-0.00407169057263396,-0.00470289292269476,-0.00595140774041141,-0.00425997555433811,0.00306462554722875,0,0,0,0,0
