"","X","Germplasm","Rep","Plot","Row","Range","yld1","yld2","yld3","yld4","yld5","yld6","GNDVI_62","NDVI_62","GNDVI_76","NDVI_76","GNDVI_90","NDVI_90","GNDVI_96","NDVI_96","GNDVI_104","NDVI_104","GNDVI_114","NDVI_114","GNDVI_124","NDVI_124","GNDVI_130","NDVI_130","GNDVI_138","NDVI_138","GNDVI_144","NDVI_144","GNDVI_150","NDVI_150","GNDVI_166","NDVI_166","GNDVI_174","NDVI_174","GNDVI_180","NDVI_180","GNDVI_188","NDVI_188","GNDVI_194","NDVI_194","GNDVI_200","NDVI_200","GNDVI_206","NDVI_206","GNDVI_216","NDVI_216","GNDVI_222","NDVI_222","GNDVI_228","NDVI_228","GNDVI_236","NDVI_236","GNDVI_240","NDVI_240","GNDVI_256","NDVI_256","GNDVI_264","NDVI_264","GNDVI_270","NDVI_270","GNDVI_278","NDVI_278","GNDVI_284","NDVI_284","GNDVI_292","NDVI_292"
"46",46,"SW_8888",2,145,6,3,5.75,4.7,5.2385209642,5,7.5,6.15,-0.0504496061692946,0.48561298466134,0.0416655294233524,0.470139411263227,-0.0153642763059927,0.487673501791992,0.140306473520137,0.476990391271114,0.137035012376674,0.434112223320701,0.203306916542846,0.498822903962223,0.0626469725260317,0.288322524,0.170850557536283,0.455348011536895,0.107919763577672,0.39580688520789,0.238516049160378,0.508175727712009,0.225975694568588,0.450550243021558,0.068970203028128,0.443323107470836,0.0853642081829472,0.331330611,0.249028913894355,0.495293198,0.0430494998369466,0.198359167714006,0.0547341530041375,0.420248001985604,0.0928221068919714,0.450079170557112,0.216314561419224,0.493383268827137,0.0237679113579158,0.295246701441023,0.085238249041702,0.353030065359477,0.148505698877355,0.399910112359551,0.222986955129362,0.436435442184219,0.213538721691236,0.447656685413183,0.0771915944727538,0.447761961673479,0.1605799910184,0.465415617608911,0.296410062845604,0.541788331300365,0.166384239490128,0.405249355635225,0.19444157161737,0.382431778141121,0.229187771763208,0.443026394919275
"47",47,"DONA_ANA",1,146,6,2,8.1,5.1,6.5881225694,6.25,8.9,7,-0.0160761577912373,0.486182980101377,0.0961878995899739,0.476115739988924,0.0574012341750797,0.484468338675157,0.233395334329376,0.510783088,0.194922697673926,0.455125775800516,0.279217858067463,0.534626092127744,0.0626604399675849,0.383471163198083,0.23653235586418,0.486645247521115,0.167263778685025,0.414000342889111,0.287463647437118,0.534835207084342,0.255980989803171,0.465461677349023,0.0783510008127396,0.442793333985972,0.118732113177486,0.365555266272626,0.284980864180448,0.496573225913255,0.0091368559858103,0.252213693533055,0.115751360513032,0.461113328369322,0.142090578842043,0.452824193422389,0.260276186588652,0.511006301408518,0.0161568744512157,0.31953176788184,0.10772774295907,0.378492665837404,0.163416042595446,0.395853418520966,0.244089614735173,0.445980057191012,0.23680303215977,0.440840301,0.0632645484034862,0.441084249853444,0.195311150021902,0.480132094150049,0.320446173090368,0.569571874406072,0.172456806124792,0.411657610166598,0.19399861446471,0.380512820512821,0.224658739466215,0.426534842266716
"48",48,"AFX_149092",1,147,6,1,7.75,5.75,6.9887429894,6.3,9.55,7,-0.00511851900096929,0.497702388713371,0.0689006068541924,0.461339785701152,0.0439606327417953,0.47986984018216,0.188492728869387,0.494181617770079,0.166436329304537,0.460469874224199,0.268761195826361,0.513200449902019,0.0223213978711063,0.321146808956523,0.22347956265899,0.479880052317606,0.194204859570146,0.443769836094083,0.300526270566403,0.542259658693877,0.287838171251914,0.480265321,0.142765362721125,0.443790289326684,0.12746211583149,0.407576135266236,0.317741258305814,0.516751512734296,-0.0138791769525427,0.412843877,0.117584775225266,0.457168528,0.14766831430858,0.454873755057579,0.275688607239115,0.510875179340029,0.016298322310043,0.356075166213485,0.104595558637819,0.37097094017094,0.165385988633952,0.414362573099415,0.266903329578944,0.469713445529264,0.276947210212177,0.483111225110199,0.0638590480036146,0.411685609540559,0.220674850266735,0.484007920297749,0.353816209579919,0.59518497,0.191302661716958,0.428683212599471,0.212497987244235,0.408607374573761,0.267090135432498,0.465466125068953
"49",49,"NUMEX_BILL_MELTON",1,148,7,1,8.8,6.2,6.7833621534,6.4,9.7,6.9,-0.0347076675184583,0.497707792250705,0.0432796447706903,0.463038742066875,0.0424516430731497,0.467838518252113,0.196547248083885,0.488473461996477,0.197176524949484,0.462636451639479,0.299523993575817,0.536335334771867,0.0396332770547962,0.302361240511727,0.202078466061492,0.460401907028646,0.176356756697746,0.433738569337565,0.290600715250825,0.529955972656703,0.281981996345573,0.473385826771654,0.0944348918444711,0.439825211440166,0.103671217361266,0.436898497290654,0.315393627640851,0.523861981639759,-0.0307572695333338,0.436162198543603,0.0940852196911115,0.416904641,0.134704453132651,0.434965764083411,0.299102281239013,0.505451387171073,-0.0164341300875192,0.389460737972633,0.0617211854003085,0.409175062845651,0.148153457155961,0.40132853540917,0.258083601061334,0.464520011984893,0.270366287314815,0.492443596253699,0.0104538965194703,0.391180232914228,0.18661225787425,0.443132104982071,0.317502975575719,0.574476130088465,0.18272648858794,0.429089228386194,0.202195551068229,0.420432547076146,0.284870221488936,0.489412623829444
"50",50,"NM170506PAR",1,149,7,2,7.35,4.65,6.3783812754,6,9.2,6.65,-0.0290205883714521,0.485208010904897,0.0581125813788896,0.477321879413619,0.0301528149799564,0.483457446996061,0.185056696036413,0.495618498361366,0.183695490365782,0.468703486296479,0.278557307778415,0.527871838500181,0.0238892545415063,0.418725158831231,0.239651210459423,0.483660506024594,0.158460899292151,0.394292520505671,0.279450392041631,0.524850966027437,0.235242414091756,0.447891956543407,0.0907174479899451,0.452831908899522,0.103882275568349,0.345924823049006,0.28381655555862,0.488279128802005,0.0157689442919432,0.25205671521461,0.11581574654267,0.430440351627408,0.13061249497531,0.410674751972502,0.273739147338503,0.488172938969209,0.0205255656635107,0.312512886369096,0.0986342140513811,0.354048061149069,0.152934130338381,0.397040247678019,0.240975943806012,0.43884795211617,0.239679297430241,0.458656433702847,0.0527882978963383,0.421891312526796,0.185113353096068,0.46314054557008,0.316459325070456,0.581455612,0.172183224112196,0.422669427483224,0.188481963084579,0.396170947011283,0.24995260944795,0.46741922
"51",51,"SW_9720",2,150,7,3,7.3,5.55,6.1758687902,5.75,8.15,6,-0.0206530277657122,0.49604082042024,0.0516386867609042,0.47015997734834,0.00456926247374621,0.484754986408381,0.160013882320362,0.48373339631988,0.167259912318518,0.455586880393547,0.255500796042509,0.516933090602691,0.0435111091748324,0.316569030030676,0.215656204389413,0.458324126114874,0.124415358514707,0.411356300844318,0.266771958346495,0.506782680440145,0.262650299179668,0.455000068401725,0.106963728744756,0.435883074799338,0.0990823137677645,0.352692001058014,0.268167048575592,0.48601661,0.027483292451012,0.210603596277221,0.0660640065900615,0.415419012161827,0.0952933300974504,0.401568432928727,0.242392960942272,0.485476526840995,0.0100530628833441,0.315386780609459,0.0630195434329267,0.344865761689291,0.136561657949426,0.401790898631612,0.214777497583601,0.431939218473459,0.207604570605765,0.433947788417693,0.0656109232016191,0.448656676762846,0.15105770287749,0.438920490134854,0.262189749435097,0.53223230646054,0.159193997671648,0.394048109793928,0.172820813533,0.364776850911305,0.226312587189551,0.436799391538372
"52",52,"AMERISTAND_803T",2,151,7,4,7.95,5.5,6.5209327862,6.5,8.9,6.85,-0.0228297423524575,0.480399756801946,0.0700796884966053,0.470101083911826,0.0140445778228579,0.485784578172215,0.171772549931999,0.489007219125043,0.185085420434538,0.454090236378038,0.273052560544907,0.526349262106037,0.0684871320370044,0.328692613429769,0.228827155744503,0.468483896573272,0.138252572681731,0.432573924185413,0.286964486582598,0.531454120109582,0.274344882843405,0.480362470130768,0.105699229621436,0.453982824522214,0.0911028603691556,0.358963071,0.274062927855256,0.507344841070331,0.0318400471655112,0.215603385,0.0912839150986495,0.440462844378258,0.120588363679084,0.43080384344973,0.268195579882868,0.517046683589008,0.0122624417722758,0.319890909560924,0.0901663830164178,0.347195231141798,0.159972326505487,0.401466598124893,0.234060745474599,0.439614776258762,0.219936287458609,0.45176350023124,0.0979315731944708,0.46001189944965,0.17817737888644,0.47012924382716,0.306160915045601,0.55798408139413,0.184604811821205,0.414234815466499,0.201449132252113,0.39626804567981,0.255761852973855,0.476199311860051
"53",53,"SW_8421S",3,152,7,5,5.8,5,5.7947836482,5.4,7.75,6.05,-0.0433917039509351,0.492086480699459,0.0516288526702645,0.468903181007662,-0.0169284228178221,0.500831923595794,0.126342992027015,0.482132816318764,0.124595186980188,0.463192969495491,0.211770199571645,0.489357663320512,0.0693362741411637,0.375042005430844,0.197384478753515,0.46608851928147,0.115028338626187,0.416574279379157,0.242696151451869,0.509761836608123,0.247387639989244,0.470581673614328,0.107162157425638,0.434497107128695,0.088631736316244,0.360950226244344,0.264428205407349,0.499337094761931,0.0304091720206691,0.20976490302866,0.0847766273907256,0.422830479027054,0.106245438201892,0.407940787426082,0.250638863086446,0.489827961836075,0.0208126387111929,0.292917042029517,0.0809412179155485,0.338841025641026,0.149332453674715,0.386694475043451,0.214057499549122,0.428631998028455,0.190606201989085,0.450326046774342,0.0762283226330159,0.458813204889274,0.147578726540428,0.459006637674525,0.277938959988762,0.546442126681677,0.16433003028885,0.40628033927523,0.172698488176524,0.406203362189521,0.216584125055839,0.457432258495896
"54",54,"NM1713PAR",3,153,7,6,4.7,4.2,4.7771018142,4.3,5.9,5.4,-0.108963881673111,0.48921568627451,-0.0117416290484353,0.468066042842258,-0.0594457291031448,0.500293183,0.0832667194873897,0.463459929730634,0.0963901829526387,0.435626236,0.186404052878941,0.481843891402715,0.0801665680127054,0.289583143022441,0.159144164171696,0.455852234663604,0.10494830114135,0.427294334208603,0.209168731539618,0.488928077313651,0.233516604100491,0.459951180711495,0.109038714026466,0.401765289301963,0.0920711050763209,0.34892913455005,0.271729448857429,0.482463976581624,0.0359159380452121,0.197057201706158,0.0231984268415595,0.394477388332182,0.0615498244546148,0.367097338935574,0.212886416768631,0.438504866020955,0.00835100733365082,0.298105949086341,0.0314476311349812,0.34439116335062,0.118750374920548,0.435444690156765,0.17692520988536,0.389002641,0.149273249844829,0.422962512596196,0.0314885404065495,0.444931096936767,0.117330471832991,0.449080071717403,0.251550934137953,0.520423368320371,0.159460192291432,0.388855012522458,0.187335905370761,0.400971499710995,0.235693469295383,0.484322977590092
"55",55,"NUMEX_BILL_MELTON",4,154,7,7,4.85,4.75,4.5754042568,4.1,6.1,5.55,-0.10781220394027,0.493402871805159,-0.0100801397367749,0.462119649303765,-0.0672870945981668,0.507424844797954,0.0648891860344725,0.454200579345006,0.080452622506871,0.429415025814247,0.153624282868603,0.462482423286681,0.0808495856738685,0.356851950653462,0.149710194246947,0.448889001480581,0.118633437224076,0.433888998921679,0.19571959040762,0.479418989315183,0.231700361820502,0.466691291,0.0427391948027515,0.42395006719214,0.0584680217074406,0.398748328160093,0.258621090799943,0.481252443997542,0.0153312820258754,0.21698095506145,-0.0068717106362987,0.410951998014396,0.0388324726861555,0.418861807671276,0.212029965502074,0.47113361291984,0.0183368225014176,0.277183293644762,0.0392334221341098,0.349415384615385,0.123102260284338,0.404079019,0.18647370004712,0.42161757737921,0.158830454934745,0.442767647482685,0.020146323278849,0.435129645414101,0.107503661095636,0.438481148632292,0.234180644901391,0.515535100493107,0.146022735138013,0.402290815667953,0.165891457783192,0.403580407,0.21481685769183,0.470617153937449
"56",56,"TMA_990",4,155,7,8,6.35,6.45,6.1924247048,6.5,8,6.65,-0.0399463031599397,0.495869598260605,0.0336024603615904,0.458530945470848,-0.0138088372150981,0.480428203316274,0.113318378666021,0.462457607866019,0.125874641321716,0.429044804196188,0.18964627487777,0.484351625462002,0.0614134143485161,0.38266872291988,0.199237585577115,0.451201553782872,0.189082285761826,0.394107540853433,0.241238106793752,0.495904128074588,0.308807871591213,0.506267015120767,0.0993723498588021,0.426320926272572,0.10548421814965,0.387645722286245,0.320709684610729,0.519259817887269,0.0208118331316388,0.232785430887898,0.0704632367901069,0.393597220153884,0.0918319907386441,0.405037154,0.26185382897105,0.496030607364897,0.0581343510559845,0.215204156811043,0.0887583431381367,0.349604297741162,0.17231758861388,0.400022325034883,0.223209081940939,0.44116758643756,0.200745690004359,0.44390731874145,0.0863500302176656,0.44586922854818,0.149742486650431,0.464982522768439,0.2641739848585,0.521536655245484,0.15084072403084,0.412625772330593,0.16185626997975,0.358729313746615,0.195726469857263,0.398928840078231
"57",57,"NUMEX_BILL_MELTON",4,156,8,8,7.95,7.1,6.0959520968,5.75,7.3,6.2,-0.0620739419255649,0.495029838022165,0.0162839415540236,0.472667357875408,-0.00339473718754636,0.503525603731872,0.135330741524818,0.473921765460409,0.153644359858032,0.438790884000659,0.252452586116965,0.517863486780599,0.0308455782686468,0.42620809354161,0.179918485353464,0.463480321787055,0.193393161423449,0.438644153152762,0.245540593579815,0.518146810463129,0.310551076756462,0.519347916581164,0.0592640788075742,0.427182607371457,0.0925185486030902,0.417429727329297,0.321710245345634,0.528429618386577,-0.0090369562095929,0.256745771,0.0416075368560616,0.402998659717051,0.0583357883589076,0.390018674136321,0.272437039729629,0.494070558805136,0.0211339669367898,0.207903373810047,0.0491750353502502,0.3319197586727,0.136132248745259,0.381593002113126,0.189318316409184,0.420224709196752,0.18466836708078,0.439446123937181,0.0326234060892024,0.449878643112756,0.120738197179255,0.457978735475672,0.235246308768719,0.521907515175615,0.141694306612377,0.388562743848867,0.16954628056179,0.392599774952716,0.217846772602876,0.453573458368855
"58",58,"NUMEX_BILL_MELTON",4,157,8,7,7.15,6.5,5.8735098468,5.45,7.4,6.1,-0.0717658842869151,0.495891571997859,0.0334634080641506,0.476426792370827,-0.00546918378678514,0.49455520103928,0.140200722233227,0.471177421947531,0.13843942112909,0.429473382,0.245642814268342,0.515459390931614,0.0337432312512451,0.427147199429694,0.192992629459615,0.452050763840803,0.1431390122092,0.435452388042193,0.246026209550719,0.513965415225919,0.27989610174101,0.508577576350983,0.0496857345375,0.432665762860694,0.0814540850679816,0.41874296435272,0.277996432921771,0.518892506345878,-0.0105387315424366,0.252641682363045,0.0216454994156452,0.415279623,0.0496784091834888,0.403526091711585,0.249885685000031,0.508398701972145,0.00132909551304141,0.229870432022512,0.0378151401299469,0.357831419420358,0.126851135431473,0.395437859538322,0.18969982212493,0.401471734171101,0.191950164059887,0.433305358459856,0.0152168506525918,0.455970811,0.106419146283434,0.445304798962387,0.229410978261405,0.503409658092787,0.132798676901275,0.406006520680049,0.154665992155687,0.395143034589401,0.216318024646082,0.45723716
"59",59,"NUMEX_BILL_MELTON",3,158,8,6,6.85,6.35,6.3910806682,5.55,7.75,6.75,-0.0603362559009087,0.489594361505978,0.0338711180963647,0.461063545401172,-0.0158170645794526,0.48560917626333,0.130647279165552,0.475044578137999,0.132912379323505,0.430811981655407,0.229297788443371,0.508776462576859,0.0676027757524869,0.295816026236931,0.172225160357142,0.456899218,0.117521628795341,0.419989891743837,0.238089937894985,0.513135448826733,0.253143265931281,0.497447622384769,0.0772382632636834,0.438746289401837,0.0946621369205298,0.399803718455081,0.272583255900574,0.5223869697973,0.00200588499486145,0.221903570812489,0.0413406255534635,0.426534226855299,0.0675344248472356,0.391412426081544,0.249089097757975,0.503193947,-0.0120135353121143,0.256416943786401,0.0405092206890406,0.363379788838612,0.12432990753517,0.434123815818462,0.187216204363935,0.422241777079892,0.178093055713433,0.454674525566758,0.0138577764244065,0.448155056060364,0.117184395983597,0.457793639625231,0.252945899326976,0.520692507859152,0.144034399138297,0.417482584454466,0.165542510978225,0.407058992526121,0.220655553403884,0.470039449709978
"60",60,"NUMEX_BILL_MELTON",3,159,8,5,6.75,6.15,6.2171361502,5.9,7.6,6.55,-0.0580065750086526,0.490270297377263,0.0445900167574097,0.469988299418302,-0.0125718822489728,0.488526361812483,0.143624401858308,0.476365938712778,0.129990267047198,0.438551964903608,0.242521519562829,0.497523915539013,0.0423533393265433,0.384248348101459,0.178404971179556,0.456580327604293,0.110650098324011,0.419955244,0.24229529060361,0.508805468659483,0.261190810699377,0.478156593046867,0.0975632764138252,0.427155315199861,0.0989149027836741,0.358935426510749,0.274261822736729,0.498994224331384,-0.000834200407147733,0.227943203749655,0.0667638874474311,0.412988364478016,0.0820227173438183,0.389869086523498,0.270511451296888,0.497656071809587,-0.00515091709665243,0.248360042764634,0.0508313773596566,0.331248159699062,0.126196590333059,0.39620826907542,0.194139768188054,0.404566642,0.194679482840317,0.4440674874601,0.0340387460658933,0.435237070285499,0.127883093910616,0.460802469135802,0.264742518700643,0.539712804248786,0.151479042889068,0.398528807998035,0.170160860510539,0.404212242966568,0.231319791560972,0.464721908
"61",61,"NUMEX_BILL_MELTON",2,160,8,4,7,5.3,5.6599955262,5.65,7.75,6.5,-0.0606390399510844,0.483327167872497,0.029899748489131,0.467350684519332,-0.0145941708912745,0.493964181959642,0.151986170173033,0.475325020421419,0.142074477793139,0.443734895919152,0.274457076691134,0.502133895516248,0.0509685340609378,0.321097193787536,0.162151866391884,0.447244412168159,0.0963872142047619,0.418391772821471,0.233342602631652,0.496045730509398,0.228856834336018,0.455421813896494,0.066857631551334,0.439288465398767,0.072787774311639,0.332639239,0.254731585559437,0.495786686461005,0.0101686407860061,0.212483697932614,0.0655504337633888,0.400816877637131,0.0800478853835909,0.38208304038747,0.266532487427638,0.493778481395362,-0.0132764257844346,0.268009697897725,0.0467335151988491,0.327583107088989,0.116256839690211,0.397607941422183,0.194045060437314,0.400607345977413,0.19041988291533,0.443778698970581,0.0183064128425549,0.451927789299155,0.123842192993203,0.436174944686046,0.26733204186011,0.530746538132929,0.148151559789057,0.398985338879659,0.171440289302272,0.404446564950767,0.239916575063366,0.481781254701369
"62",62,"NUMEX_BILL_MELTON",2,161,8,3,8.45,6.65,7.0454450342,6.55,9.5,7.45,-0.0347567242696209,0.485945234,0.0257961032887476,0.462515916538626,0.0150879558317237,0.478853782117055,0.188947549063655,0.48404947724447,0.177004685571516,0.445451342930335,0.30608430601429,0.533676712159336,0.0366100932155352,0.376336072,0.213393150681506,0.458829180901356,0.133550282191645,0.417598512944064,0.28464204419849,0.526738773,0.290369692618665,0.494167482601533,0.104974738968671,0.441757418081459,0.106837876544409,0.372097818489497,0.288295794117215,0.526549865724902,-0.00521015704537639,0.268782335101121,0.0797889880196097,0.419216679076694,0.0985597830092723,0.407713001867414,0.275260877243873,0.514719861678255,-0.0109003166743484,0.300578319660099,0.0556812934864909,0.334090886328993,0.133711312002385,0.387334459376759,0.209690792984128,0.414354520804905,0.220319068236197,0.457384982895445,0.0399582937109691,0.45208056627381,0.144686751084706,0.451878328491891,0.291149738450339,0.547350303469517,0.158714391559308,0.415185747595695,0.185436958035621,0.412440016730674,0.25393601068538,0.495134981528843
"63",63,"NUMEX_BILL_MELTON",1,162,8,2,6.65,4.15,5.1072617974,5.15,8.45,6.3,-0.0761684908303027,0.485575480613546,-0.00794850287599584,0.461767412422603,0.0112591722601217,0.480132591616754,0.167426030391218,0.479171753722744,0.161900558048213,0.44985773544003,0.301600281488507,0.513457417224767,0.0386432093864044,0.367230345138878,0.18429740634265,0.459574515996465,0.123220170236995,0.353741866295668,0.235821305959436,0.485468080176109,0.178195949181577,0.405309155680142,0.0270676195699204,0.454155776991315,0.0714355946314222,0.335577922665441,0.252755484216158,0.464142662693595,0.0180686221315577,0.219678979431301,0.0996078210134328,0.430529262844378,0.0974896771378952,0.411310496420791,0.270891824734103,0.481499071921078,-0.00258203708318558,0.264158130637394,0.0632187461434496,0.328068979386626,0.125072253166915,0.366270593131135,0.208528829418103,0.418347843,0.217055131107229,0.444778651770786,0.00620949092356794,0.45408842127637,0.136813586535972,0.435645828682628,0.261588508179769,0.537793739399103,0.145902168117824,0.408942242431056,0.170780914865612,0.391205580271324,0.237135623395492,0.465706430870292
"64",64,"NUMEX_BILL_MELTON",1,163,8,1,6.75,4.7,5.4743232114,5.4,8.8,6.8,-0.0699818632086204,0.486796382662187,-0.0058560865447034,0.4570436119887,0.0148975480877612,0.472705043175335,0.174400920337145,0.473791199598461,0.167904061955259,0.457381261328061,0.317002579609245,0.509527332320667,0.0170087468411347,0.380717252645097,0.183791363771585,0.453013044579892,0.142041849527796,0.408665168782653,0.258933722277568,0.493137254901961,0.235296125479167,0.428302288721728,0.0703145666411926,0.443257103133754,0.0707303836417594,0.395566215939243,0.294368234047326,0.491707684950153,-0.0118808087016641,0.359245135004148,0.114894125849717,0.436249839267719,0.118707657758046,0.415257011171002,0.296772615770213,0.491243573726733,-0.0251428037650337,0.366729816514608,0.0477231975588152,0.399259072308053,0.130951663732017,0.375317519766958,0.231552862421847,0.449417864610329,0.254037782481466,0.477918217294123,0.0185092719147074,0.453004698532693,0.169673886580715,0.445098698556139,0.301771280058817,0.561919864222968,0.162445396774095,0.411674598911554,0.183431213586736,0.420164518296006,0.280926427444172,0.495026160506828
"65",65,"NUMEX_BILL_MELTON",1,164,9,1,6.75,5.15,5.2496314674,4.85,8.1,6.35,-0.0884324407817638,0.476698916843448,-0.0234791828495938,0.459097014894299,-0.00703643955766922,0.490979929917384,0.171182388909269,0.485670068596286,0.14675981141697,0.453585449062687,0.263390487981557,0.50872972252177,0.0731769985225025,0.269393351567356,0.148051419911844,0.459061457123561,0.1088219405265,0.400901772386708,0.236943809044695,0.498451736652429,0.202211484646474,0.435612087952893,0.0759064030506974,0.438765958751245,0.0301247640937897,0.409565759827198,0.273552811648702,0.503031746647242,-0.0163346939712027,0.346579716930761,0.119402414091236,0.443209133780094,0.0801052641075575,0.445288844621514,0.252007409780927,0.494897914137512,-0.0264173835793578,0.378772337722533,0.0234512684251401,0.409087431070089,0.106476693167169,0.375442331318492,0.183456650192341,0.43079142104603,0.234623576433681,0.473476334858294,0.0265039972860898,0.468658270896434,0.150744996109119,0.444693324860809,0.282581711478079,0.544060718770704,0.137011768738262,0.393907203144583,0.176659462798605,0.412392820376014,0.272251660605901,0.491648162466874
"66",66,"SW_9720",1,165,9,2,6.7,5.45,5.8103482654,5.75,8.7,6.45,-0.0456514187448642,0.48816759440349,-0.0115032258616758,0.45794744496264,-0.00170863794946287,0.493231574233722,0.167183113737209,0.477311064964718,0.150167568438371,0.447087894987055,0.253987268275086,0.516910628477053,0.0892909800133252,0.28386522516592,0.189526685130987,0.458898027581211,0.130025920900383,0.375354033007589,0.246709096880177,0.502969380109279,0.205269151149054,0.452361625752663,0.093816527198974,0.439508582695774,0.0822450795924805,0.333655036923011,0.258826613314415,0.475599271603576,-0.00774069233856889,0.285258191307251,0.129281657786595,0.434505435591958,0.0824113521726835,0.432438920012449,0.253264916927247,0.516602809706258,-0.00273033997841566,0.276551279707664,0.0682460217251391,0.361541679235797,0.135909935048586,0.377184597684267,0.183570381107029,0.422173446493025,0.215278143294091,0.491472492911415,0.043297907598734,0.477647058823529,0.158239899433389,0.450888456549935,0.264031819547592,0.534897554527429,0.123880620748225,0.394091081325289,0.15568159647816,0.370821028260475,0.209589747379101,0.422776973891161
"67",67,"NM1712PAR",2,166,9,3,5.85,5.1,5.4520588942,5.05,7.1,5.7,-0.0906452852056128,0.484422547,-0.029775430597396,0.455497399639406,-0.0317060617187502,0.496820417282312,0.139593778601598,0.468682892263481,0.135076309845039,0.431167099192618,0.255034288011375,0.498462175938956,0.0619248680869388,0.350807186855742,0.150043949422504,0.44924204508803,0.0983860433926944,0.401389975798154,0.240763068965911,0.49518357221234,0.234926681270098,0.444465616407033,0.106013651854808,0.437704135060651,0.099862485298927,0.359769293102626,0.267343675432066,0.49614501710628,-0.00435817881437189,0.250006982265047,0.0769062178567231,0.429588880615537,0.0578781268230073,0.404173669467787,0.255432440175278,0.485250416398687,0.00320191606623295,0.241031144921572,0.0454806095404666,0.344370732254491,0.108999657021258,0.398087488678368,0.156738060628025,0.389440925623981,0.201094714584571,0.460708877291945,0.0305831171619543,0.455682774671671,0.143728781900306,0.444945543188213,0.275108534117336,0.548966569939914,0.130535176193191,0.38959522649578,0.175220235643811,0.406298676333278,0.248613911484118,0.496399446195735
"68",68,"NUMEX_BILL_MELTON",2,167,9,4,6.05,4.8,5.1550556142,5.15,7.3,6.25,-0.0873114766481386,0.479889900011235,0.0108487847913809,0.471053273824449,-0.0427384467986693,0.503906230717426,0.12466241804634,0.471132049408566,0.11239715844513,0.435420442686879,0.208352387931854,0.490244608883076,0.0472830874503705,0.389684227104496,0.12264524578959,0.452366702553626,0.0754827589223999,0.421175568248468,0.221055857418474,0.495285293604621,0.197476334769107,0.441342424286667,0.0579862933277688,0.44924753702984,0.0738792773848212,0.351250036217356,0.243745903653568,0.491660596696465,-0.00649595478919672,0.247537366446631,0.063517853386022,0.428749796904172,0.052669073547576,0.404625224591829,0.24972528050738,0.511598057609535,-0.0120513451209247,0.236591089962682,0.0377406873712972,0.370567982129561,0.108218485624343,0.391783407994908,0.157726568026386,0.400769959725184,0.18948647080803,0.465230058012541,0.0032143921602673,0.442826819259609,0.124658227348432,0.446487873698862,0.254921581126039,0.529261704230449,0.121281085135766,0.390179482711409,0.169169397801109,0.407677520480289,0.237123786121896,0.488399188458666
"69",69,"NM1702PAR",3,168,9,5,4.85,4.6,4.9301434082,5.3,6.8,6.2,-0.0875855285265207,0.489635995955511,0.00402703605114791,0.475815272382047,-0.077131021343779,0.523422708985955,0.0692869268995915,0.461755848399256,0.0604042063338913,0.429707324106113,0.158142684843471,0.459791978293387,0.0484133134078355,0.42520575965839,0.117789422709542,0.441763073,0.0560823595033673,0.41827257510543,0.187607114334173,0.475004840923059,0.197255084681399,0.454666658849327,0.092110771356178,0.41972393375122,0.0831211246234663,0.38379047725453,0.240284136395725,0.477226724572492,0.00368212566389341,0.23862979209279,0.0657058379511923,0.42047019111442,0.0441030493869053,0.412492219109866,0.242053203498564,0.497208433882851,0.0151162760671084,0.220906963608489,0.0506363703342401,0.383635693525546,0.118613107053611,0.415531377,0.156412054226221,0.405937748233622,0.183375166727168,0.471622765289483,0.0247691186736918,0.441515135,0.133518821457077,0.455052834363317,0.249770146128843,0.53372446,0.128783792148991,0.386691983227778,0.163655524288133,0.39487162386322,0.22831160717644,0.458554235
"70",70,"AFX_779",3,169,9,6,6.45,5.75,6.0756483282,5.55,8.1,6.9,-0.0626988268267159,0.4815630911188,0.0380418010583303,0.46717899391653,-0.0141006030522417,0.504958707181453,0.141180255882239,0.484681803121115,0.131484912991343,0.450195838139177,0.235536824009164,0.501166579619983,0.0669447065105393,0.318797109566267,0.175155567655418,0.458282713985202,0.120789515536837,0.416012380101603,0.262717807361568,0.517767722473605,0.259772647108209,0.480984252,0.107728290635401,0.435856573705179,0.113090967595008,0.380817418725915,0.292651878156666,0.501491005407792,0.00794975432888162,0.236536960825386,0.0994121188693252,0.443509357160586,0.0841295319063069,0.401877197093977,0.277619833778037,0.505207482617813,0.00175991246085092,0.219601565082196,0.0598378263449772,0.389649472096531,0.140636296978965,0.402479645541113,0.184647307543093,0.406534379921123,0.217042926700713,0.472419694687694,0.0334850184167691,0.461317339073068,0.166289111110976,0.467004811183733,0.282182228190581,0.546501593238008,0.167784422780072,0.397322273993479,0.203331484390548,0.412710580461446,0.260797653559817,0.487184189483006
