"Germplasm","Plot","Rep","Row","Range","ndvi_62","ndvi_76","ndvi_90","ndvi_96","ndvi_104","ndvi_114","ndvi_138","ndvi_144","ndvi_150","yld2","ndvi_166","ndvi_174","ndvi_180","yld3","yld4","ndvi_256","ndvi_264","ndvi_270","ndvi_284","ndvi_292","yld5"
"NUMEX_BILL_MELTON_CA_2019","310","3","2","6",-0.00181388534753585,-0.00163879165567609,-0.0416807757614032,-0.0270548229123933,-0.0111448717841626,-0.0359013009434736,0.0116126427010061,0.00669198994767177,0.0129480503876349,0.635670530538388,0.000751848486064869,0.0420980134906513,0.00440428411420174,0.0384821272731811,0.029067893965506,-0.0185466729910015,0.060414991998997,0.0342689002225724,0.0472071805750533,0.0310689774924234,0.181793642086942
"NUMEX_BILL_MELTON_CA_2019","311","3","2","5",-0.00351340606646195,0.00355337217765748,-0.0389768118456268,-0.0220902468588272,-0.0148216278350993,-0.0321090178300954,-0.0182246457208163,0.00555517328715738,-0.00617945725230504,0.0429460686583541,0.00163484353134499,0.019063209157176,0.00430666975960631,-0.0920879606067269,0.0481807004324235,-0.00756285835066821,0.0333467813638818,0.0136011575498141,0.0290715639004085,0.0223393070601449,-0.195589631261835
"NUMEX_BILL_MELTON_CA_2019","312","2","2","4",-0.00302851993124565,0.000580906447075243,-0.0387341039021638,-0.0130087528884402,-0.0154748910624635,-0.0209903855883002,-0.0217345315045496,0.0140411217029091,-0.0208626576913745,0.11973468365773,0.00515848696478036,0.000899668849532626,0.00384194500963507,0.121442951044546,0.106485251675725,-0.0260115698556454,0.0136524011163373,0.0115840609280237,0.0241108608683125,0.0178789514493739,-0.0578671212062967
"NUMEX_BILL_MELTON_CA_2019","313","2","2","3",-0.00137368161916716,-0.00461841018813455,-0.0258448594113489,-0.0165698109620198,0.00313741592974609,-0.0184170284809941,-0.0187406707558054,0.0111788241201038,-0.00921954315023135,0.126210373821222,0.0076778039419737,-0.0101604174401077,0.00675982797177122,-0.348243459081209,-0.0112333601944248,-0.055701378937076,0.00408658194777703,-0.00679718184940386,0.0350793914828389,0.0259989360795542,-0.302295140915507
"NUMEX_BILL_MELTON_CA_2019","314","1","2","2",0.00131829602803635,-0.00255044131696565,-0.0393503126827759,-0.0134673340783544,0.00798505379360175,-0.0076386725868133,-0.00695394104910917,0.0241963722370858,0.0118210994969977,0.737261010972276,0.00872272437755116,0.00804336916396257,0.0136801014596548,0.329211364056437,0.166425100778864,-0.0366368644392823,0.00888119608982996,0.0123319622485995,0.0529533382640159,0.0285601352014964,0.10536942540649
"NUMEX_BILL_MELTON_CA_2019","315","1","2","1",0.00675656191380163,0.000112325176178448,-0.0538302012378949,-0.0149088133959846,0.00594984045866309,-0.00164309045604449,-0.00319886549674081,0.019215468616424,-0.00334709804393822,0.0695897067665828,0.00847821463314532,-0.00681218131152971,0.0145048639474436,0.101613925268315,0.0885879575333136,-0.0303978416868994,0.00658471052595053,-0.000823066845520422,0.0563017559258092,0.026688237650634,0.0166266524754823
"NM1703PAR","316","1","3","1",-0.034943729536861,-0.00325302721812766,0.0509370000220667,0.00715870660262141,0.0292369058262918,-0.0229576059339031,-0.026757260450765,-0.0334149390774936,-0.0316662017791746,-1.10365159983796,0.00483237162105665,-0.0321492814452841,-0.0205503410164679,-1.33133335865231,-0.336767847098158,-0.0334261721734531,0.00238452941481597,-0.0508921081453811,-0.0349017664758683,-0.00170680625079038,-0.772353890984918
"AFX_779","317","1","3","2",-0.0106607925842731,-0.00303363135614348,0.0378765692508028,-0.0159761705027978,0.00218652163465157,-0.0150583723190913,0.028045287297304,0.010777329788699,0.0429583447851168,1.34689841629016,-0.0011343388433417,0.03585705617457,0.00950850867693584,0.860005898067897,0.289262207354604,0.0133480867676285,0.0675603399745889,0.0532606843269104,0.0249369484891053,0.0293551752841138,0.684190788366315
"NM1703PAR","318","2","3","3",-0.000952414665744064,0.00149662116358206,0.0313151332410997,-0.016111718654726,-0.0193176826575093,-0.021583911581691,0.00590528116082013,0.00919930493189035,0.0302563527464133,0.98913484069651,0.00243849611738226,0.00345569183624754,-0.00706438253627539,0.290145025208882,0.0967024846307088,0.0312801360383981,0.0376945821482725,0.0394558532115655,0.017245003281947,0.0243373351665255,0.591031295686767
"SW_9720","319","2","3","4",-0.0051535430700047,0.00700239282803635,0.0327033306562678,-0.0118179973328643,-0.0264317202152943,-0.0231347050571274,-0.015852023190281,0.00647963380741863,0.0240455780880079,0.70126647672767,0.00321667875734258,-0.00761951428083378,-0.00875719785263825,0.277966451351208,0.201019180433781,0.050519473672852,0.0213364736515646,0.0269236391264968,0.00612438744578355,0.0205304096274812,0.388998250988354
"SW_1011","320","3","3","5",-0.00294063265924253,0.00686149116971421,0.028981857208386,-0.00311417680787179,-0.0268442652477282,-0.0109210249856841,-0.0190120174819366,0.00990574064220207,0.00389443032268208,0.515945263179725,0.00452823639905502,-0.00763554895899481,-0.00598058944796282,0.413459235606992,0.175843690551875,0.0379733662047825,0.00929462878706527,0.0112961808317486,-0.000469741862054022,0.0136038339417378,0.182415201731835
"NM1715PAR","321","3","3","6",0.00048034566034286,0.00187979314704417,0.0342091541167242,-0.00970127327263684,-0.0175119774650521,-0.0134653968955372,-0.017718634497813,0.00223372922328165,0.00574373996326511,0.447482726813698,0.00350181243066615,-0.019667436822946,0.00302753455635715,-0.111763265067455,0.00437061788121807,0.0121322287893449,0.00209843794041041,0.00310166117090782,0.0032674483495106,0.0182655480387901,-0.210028518376594
"AMERISTAND_803T","322","4","3","7",-0.00203316635626961,0.00432138139134832,0.0208548147875939,-0.0074801443274279,-0.0173354435669819,-0.00916497582440234,-0.0184048166927251,0.00965656686332676,0.0184247365886969,0.649383337273328,0.00301656379951739,-0.0110601760824699,0.00988490173184593,0.299505351853909,0.160533330165712,0.0449906756878174,0.00425699650380994,0.0141333506254504,0.0188897961475147,0.0239215726622428,0.225384100345676
"NUMEX_BILL_MELTON_CA_2019","323","4","3","8",0.00737893327924971,0.00889200585205553,-0.00179941294392152,-0.00984877448921816,-0.0187695220404625,-0.00995913222514982,-0.0245016063372062,-0.000863384551857423,-0.0117472130910562,-0.451619610942668,0.00395537131579554,-0.034589162478943,0.0134467804055611,-0.42133890093833,-0.0179653236985789,0.04069794592674,-0.0135474935096522,-0.0196649340532452,0.0238607028949658,0.0219690694794703,-0.176064646704694
"AFX_779","324","4","4","8",-0.0373421363643003,-0.00212995417283301,0.0380670468861691,0.000776993980605352,-0.00366705377027101,-0.0228150798740391,-0.0376847883922852,-0.019897762755226,-0.0266734897225088,-1.0249220539205,0.00641448296551753,-0.0326099800653939,-0.0281358258319717,-1.12392552086815,-0.292462856350541,0.0200908834475697,0.00726459791151487,-0.0300609440363357,-0.0475841969350503,-0.0245506093172435,-0.364305820157216
"NM1702PAR","325","4","4","7",-0.00733475580155272,-0.000880495407141556,0.0323262968517447,-0.0195023134899948,-0.0287054872607731,-0.00968418243396589,-0.0079997524032978,0.0166785621935806,0.027944585811653,0.844575154771768,0.000786228303822236,0.00796946394929344,-0.00496813297201069,0.666826859875925,0.218657757069838,0.0781336451465189,0.0530860143794245,0.0521173878342434,-0.0208194904916572,-0.00778208884555647,0.802267265875942
"NUMEX_BILL_MELTON_CA_2019","326","3","4","6",0.00373706084582224,0.00235467027092438,0.0337066192367927,-0.0136350331580732,-0.0336622191833505,-0.00241938502422581,-0.0298251131432471,0.016377145433447,0.0219929356184576,0.624874728894445,0.00423001039613038,0.00159663148753795,-0.0175563279452053,0.312712450539363,0.0647301602964857,0.113276190182142,0.0151453049602894,0.0205846885125049,-0.0409671821340777,-0.0154297461888807,0.57082675773533
"AFX_149092","327","3","4","5",0.00261910403540244,0.00749940881467286,0.038624054592779,-0.00631805401371662,-0.0311797549125672,-0.000631093253341023,-0.0368420562520744,0.0135019121420193,0.0375168938555818,0.822654351974145,0.00517529807484354,0.0155521254471736,-0.0216153558256673,0.449204375756897,0.223371692600662,0.135515592754072,0.0102972301905872,0.0216809499213794,-0.0456528339590989,-0.00753666137006607,0.618654685279837
"AFX_149092","328","2","4","4",0.00690268817674415,0.0111476579029612,0.0372944903954649,0.00292027040265743,-0.0262948281615628,0.012840037410252,-0.0341887381729185,0.0159232026557373,0.0231032100569916,0.466866286755637,0.00573579584621985,0.0109949235949493,-0.0186199363901459,0.492313067065291,0.121301342698557,0.114141758392541,0.0060066431550552,0.0166236163726516,-0.039979348112763,-0.000265423615120221,0.565630797227393
"NUMEX_BILL_MELTON_FG2011","329","2","4","3",0.0075092002201945,0.00780732697689556,0.039418129935355,-0.00738377654266082,-0.0194707025324354,0.00909286939226661,-0.0375506916359044,0.00373853318106176,0.0171776777623259,0.355307645823828,0.0024641336665226,-0.0074023019510757,-0.0126729099786291,-0.119457397824513,-0.0194027540362025,0.0882177474465006,-0.00489322676698783,0.0020308511654022,-0.0423050050910213,0.00437950072165819,0.0742829866766325
"NM1704PAR","330","1","4","2",0.00702178098843048,0.00592658332639204,0.0344262740003273,-0.00602913250428642,-0.0140689383149943,0.00668944196172806,-0.0452067797073144,0.00577009176142439,0.0235548278659206,0.408153270118763,-0.000375596063150039,0.00627068319174907,-0.0080182907649688,0.102336585281755,0.104713014143034,0.110944540727289,0.00561275475098037,0.00610111245023502,-0.0295237646367844,0.0116989953449698,0.445059033250076
"TMA_990","331","1","4","1",0.0126595998164018,0.00883248202115386,0.0158462846292516,-0.000262976214095892,-0.0062658505617137,0.0125363185231301,-0.0513500442046247,-0.00573300857060967,-0.0105477470314439,-0.598031414604712,0.0017046375746205,-0.0277904856657518,0.00123126352890681,-0.569684246231917,-0.0610544100721058,0.0895021921263727,-0.0152303474834945,-0.0175708934060035,-0.012258528985528,0.0137932115212485,0.160831653541176
"NUMEX_BILL_MELTON_CA_2019","332","1","5","1",-0.021047151214401,-0.0028721565025438,0.0364943703743727,0.00426531271134683,-0.0161050314395414,-0.0132107879906545,-0.0286672064777026,0.000751256978273579,-0.00431963311147365,-0.640268054390695,0.0125492187334867,-0.0341877986522719,-0.023725790320528,-0.470847766313196,-0.25938244350377,0.0510436421850905,0.000989530950364533,-0.00447667242485319,-0.0328536481903367,-0.0191400301913718,0.136552265211053
"NUMEX_BILL_MELTON_CA_2019","333","1","5","2",-0.000270227578257991,-0.00268235633595609,0.0357975944523793,-0.0167953825301655,-0.0385300520338569,-0.00857836484837918,-0.00467117546373896,0.026890447782008,0.0343008020873639,0.795870951021291,0.00688810564337413,-0.000575664780292499,-0.0105837657598055,0.910897321605659,0.172879572841087,0.117493315682684,0.0400876179059779,0.0381341601729996,-0.0247373617955517,-0.0155267473081948,0.884760148241836
"NUMEX_BILL_MELTON_CA_2019","334","2","5","3",0.00271280431473995,-0.00235311588758896,0.0395174965623346,-0.0101970174094341,-0.0338954657935055,-0.00304582846368334,-0.0148665664056895,0.0235724864718181,0.0264205507341058,0.402897052895053,0.00992825731359634,-0.00102729863006702,-0.0221015530700228,0.21315777259312,0.0377275915111708,0.151681701700147,0.0106521216873056,0.016269656912719,-0.0510097448679013,-0.0291209293114937,0.428392064851095
"NUMEX_BILL_MELTON_CA_2019","335","2","5","4",0.00166557741326102,0.00252126845241225,0.0458027567966298,-0.00859575509589016,-0.0304528547712431,-0.00229997292943629,-0.0140062723138155,0.0177875776724714,0.0394789183314535,0.807428542662772,0.0104032283075947,0.019901947895536,-0.029672651434321,0.213310175603554,0.161168681295361,0.169974412762858,0.00915087713336489,0.0157832329598495,-0.0550100994712815,-0.0193493060799346,0.406568192060294
"NUMEX_BILL_MELTON_CA_2019","336","3","5","5",0.00711111708978857,0.00614401521168519,0.0417559294828029,0.000920287297577479,-0.0214556050775096,0.00438978736423564,-0.00631521694640823,0.0157203695831223,0.0312227990714695,0.4916995648834,0.0107392735965384,0.0231976032172569,-0.0273289373758861,0.343494542010155,0.0610163620028549,0.142380992882173,0.0110984655976094,0.0179686778158204,-0.0501676430311131,-0.00518781176609393,0.524886015420801
"NUMEX_BILL_MELTON_CA_2019","337","3","5","6",0.00949262493894176,0.0037019842271091,0.0399349950968232,-0.00911669816834196,-0.0154017667344935,0.00174227868738538,-0.00682431811436949,0.00659240733690955,0.0240749810417565,0.354787103703544,0.00718287380751357,0.0101145175992256,-0.0199916434142054,-0.137328979534283,-0.0457072870876813,0.121522424876579,0.0132536430158773,0.0143964219346083,-0.0526111737793367,-0.000928551796529302,0.102567197561821
