"Germplasm","Rep","Plot","Row","Range","yld1","yld2","yld3","yld4","yld5","yld6","NDRE_62","NDRE_76","NDRE_90","NDRE_96","NDRE_104","NDRE_110","NDRE_114","NDRE_124","NDRE_130","NDRE_138","NDRE_144","NDRE_150","NDRE_160","NDRE_166","NDRE_174","NDRE_180","NDRE_188","NDRE_194","NDRE_200","NDRE_206","NDRE_216","NDRE_222","NDRE_228","NDRE_236","NDRE_240","NDRE_250","NDRE_256","NDRE_264","NDRE_270","NDRE_278","NDRE_284","NDRE_292"
"NUMEX_BILL_MELTON",4,186,11,7,8.4,7.4,7.0840022748,6.4,9.1,7.05,0.445447068853117,0.432620898316701,0.345958019963965,0.395504499273358,0.37979089071526,0.470450659771235,0.387955612759592,0.455425517242615,0.395106389766166,0.307327720779982,0.462931669017972,0.439415028445346,0.266488660337553,0.400973420786944,0.286096323829466,0.353397527866681,0.325878249717259,0.325541226110697,0.219969849050731,0.304198606740364,0.358031017284963,0.296521669180493,0.277369758390248,0.280416133365772,0.311298388625237,0.43891445,0.320868484832576,0.297173595863863,0.397947149993641,0.255584841709034,0.253276212445763,0.246388424032715
"NUMEX_BILL_MELTON",4,187,11,8,7.15,6.85,6.5984220528,5.85,8.4,6.4,0.467180323426978,0.440624419655312,0.343355139341534,0.400998763232916,0.41261688498929,0.452425713408512,0.374657828802214,0.485438216576482,0.400037299831303,0.308018491949625,0.455019582493631,0.439508641092239,0.262784810126582,0.38894073742261,0.304216973843947,0.339393872248966,0.302007817188083,0.323267510548523,0.242042223263808,0.371556487510576,0.336194475876292,0.270785735890025,0.287760184775665,0.281011491091671,0.31509107846434,0.303411691,0.324561689021883,0.308389501633987,0.405774659029209,0.256317023305394,0.246627368896276,0.255896065874951
"NM170506PAR",4,188,12,8,6.75,6.65,6.9800788328,6.5,8.8,6.75,0.456723333834813,0.436468355458125,0.384903495435306,0.40302843908184,0.419557038501675,0.451754084621576,0.37890419780704,0.463616318912693,0.412502790422986,0.305526109201159,0.460499242432016,0.452192275295447,0.332148212226067,0.412077181470198,0.313755959507593,0.328204383,0.308171919794311,0.318874107,0.238443480978049,0.38009275292212,0.311127852591267,0.267482508377751,0.325545225331081,0.28416652730744,0.329729152361334,0.324556966251805,0.298529718000542,0.317045740331008,0.40938508567663,0.262374649017248,0.251324469455957,0.23621834411514
"NUMEX_BILL_MELTON",4,189,12,7,7.95,7.15,7.0425554188,6.1,8.55,6.8,0.447979242253018,0.450238145799836,0.363912681120283,0.406319063425987,0.41027317789861,0.481458700277733,0.39872924289333,0.475286473056801,0.423309384256633,0.32316384794864,0.464414354549606,0.444537485582468,0.33834654564951,0.417557370419044,0.284759082144703,0.341392100999944,0.318992108418162,0.332148721767188,0.233126556178027,0.319778067287096,0.364835081319349,0.316111010558069,0.248901226408166,0.287565324637318,0.309452823142847,0.474251903990466,0.336466738413348,0.280512512397955,0.388469219788034,0.254126307987625,0.267364454077257,0.267058724
"AMERISTAND_803T",3,190,12,6,8.55,6.85,7.2714146762,6.8,9.8,7.8,0.427151939306225,0.441126245925566,0.374490235,0.380592762452145,0.410341059500723,0.466342386298574,0.412466163490618,0.453589218641691,0.417257011850232,0.326056504516211,0.456286885728959,0.444032340335716,0.337372549019608,0.393681862275396,0.284998789639313,0.361356535016666,0.308857413933315,0.341570811615786,0.272645697,0.347781701798918,0.353029623187442,0.277567858280303,0.334328755722014,0.289886700949036,0.354038195,0.449613801836024,0.33168316,0.325097585330428,0.411908537484313,0.292786443114416,0.284946533666257,0.263253096635073
"NM1701PAR",3,191,12,5,6.4,5.9,5.5600364922,5.3,7.8,6.75,0.449025731362064,0.443923293955263,0.395826284645638,0.38734298470936,0.401330581842943,0.472238142230772,0.392702001754772,0.463283227645103,0.409294256510145,0.304072130161455,0.444177936634684,0.431293203018275,0.283217677696078,0.399812514647293,0.279138709204069,0.331897537126295,0.304583035560265,0.356765450483991,0.218189594562925,0.317418016641289,0.376113297266461,0.295553745600804,0.256622340164136,0.286905110302828,0.317653162432288,0.452332085730779,0.34620346203462,0.286377743680457,0.384308531122324,0.272076082928393,0.279722316276938,0.280814068167762
"NM170506PAR",2,192,12,4,6.1,4.45,5.1764404282,5.1,7.8,6.25,0.453408388078164,0.452459323079412,0.38969327705907,0.396018725375377,0.442501338770802,0.466014620829288,0.406068001177056,0.459610565702485,0.411333919084745,0.314457648683035,0.435367382962918,0.40751598157453,0.329248366013072,0.410305959087453,0.292051341724544,0.30749920861032,0.276742936352367,0.328960019776301,0.229398537192655,0.330956296214546,0.354105017089235,0.279292282854505,0.281592714988617,0.273938779491896,0.317476294757543,0.437090645349479,0.293011698208958,0.308399903,0.400460044512415,0.27608278,0.237807943690297,0.231411705228097
"NM1702PAR",2,193,12,3,5.8,4.65,5.2563783862,4.85,7.5,5.45,0.465662483395785,0.454518365709701,0.389770818110543,0.394340742048257,0.436657947492723,0.455174946597879,0.387357319323264,0.444488153097077,0.399370424059522,0.311152413663174,0.447250335657377,0.391068819684737,0.322194010416667,0.417053760238273,0.316348467982455,0.297369421,0.31909136088453,0.325129213,0.219195650482415,0.324500733851152,0.354925131330657,0.289926194067371,0.262200289,0.280969562546208,0.312600323888767,0.469451985922574,0.311109886167765,0.275575109709542,0.375560857393108,0.273257966597129,0.240642525486816,0.252024305033181
"NM1713PAR",1,194,12,2,5.65,4.4,4.5498968034,4.2,6.15,5.4,0.474499230093116,0.471918260057646,0.387788908046585,0.413012954889167,0.463481078705992,0.462999676383461,0.418778819770228,0.467719690415675,0.435843002144872,0.33114570080218,0.453909950103722,0.40257698614181,0.173290657439446,0.427831093100915,0.294996555127274,0.318203824739772,0.278423637699656,0.359188682055101,0.237755839387548,0.342486813560863,0.336335905489421,0.320396042777107,0.276536486254926,0.269833605083825,0.32243952199701,0.45221644973279,0.297826250535913,0.298141451132982,0.410519843367385,0.291788941810178,0.27183695197536,0.278539153504954
"NM1705PAR",1,195,12,1,8.95,7.15,7.5200037194,6.7,9.1,7,0.43271567791652,0.471276043510063,0.401052851,0.431641061979418,0.437248894655902,0.474916201,0.446932201621039,0.45480392599258,0.430012066076311,0.326074470192117,0.474729876493319,0.455635813579892,0.284451018688726,0.402164190099864,0.312846366441138,0.363435143827301,0.333458398021965,0.325251923554232,0.255142195767196,0.396571570466836,0.338407277926962,0.283863247863248,0.328866479925303,0.315330908482796,0.375758445784286,0.442351451501778,0.290189524771065,0.305268094892278,0.435397646772238,0.279133074338251,0.260064367627393,0.264144894104274
"SW_9812",1,196,13,1,5.7,4.4,4.9445159674,4.15,7.15,5.8,0.468126185425299,0.47884476534296,0.412139162444334,0.413329149280784,0.433699435656616,0.462079443711467,0.386246208212152,0.442376011334469,0.437017828864487,0.325574975001087,0.440731256,0.390262557244293,0.172069100583271,0.404781272032743,0.312432395502697,0.300567634183129,0.304695989231094,0.310659915611814,0.241628734827264,0.342706289131857,0.345499538442717,0.336392357968829,0.262092188685711,0.285015743395002,0.357581830703379,0.459922015717791,0.292540445004419,0.286780506505335,0.41316185,0.288869623874183,0.286093852,0.310710763
"NM1712PAR",1,197,13,2,9.1,6.65,7.1535588174,6.4,9.1,6.95,0.445096702,0.4585065727289,0.368556607207863,0.409057104521581,0.41489382517713,0.470259119999667,0.424976471834761,0.427886769945029,0.410505930767369,0.293349214513233,0.458627211568388,0.40468180494564,0.187302254731627,0.407391036499324,0.299546318197681,0.341454551497593,0.314055191454572,0.343064389601095,0.257931216311226,0.413509546407681,0.361937474,0.315712915056716,0.331484594,0.274224377756857,0.322033073929961,0.449497663981165,0.286409279,0.31493679647785,0.400035922495888,0.298878492998389,0.249244826135582,0.229494341641175
"AFX_779",2,198,13,3,7.15,4.75,5.3800126942,5,8,6.3,0.442312488507765,0.471436905538004,0.365852476163126,0.380395929494435,0.432365795361376,0.427445835718968,0.418269114071807,0.409285738594332,0.409103976550904,0.314099024680086,0.432428796336053,0.380848298653659,0.376833193720526,0.437195076729567,0.315216528272482,0.323571533679138,0.292749328470391,0.344276396128071,0.254537037037037,0.395544854704801,0.369875905190289,0.313811362493715,0.303151452840812,0.274003476592939,0.333597360850743,0.468348416289593,0.290788076051483,0.312555820233651,0.417181507986835,0.307209973392627,0.268831122192467,0.270001387814984
"SW_8421S",2,199,13,4,7.35,5.25,5.8602569542,5.4,8.4,6.5,0.441201583430811,0.465053568677418,0.370496334682399,0.408069331128804,0.410432908103,0.459664805399756,0.412595115833715,0.466198994442026,0.418898769576524,0.290958014130641,0.445865012671735,0.404757828577459,0.40053338784012,0.421558500868702,0.31467332524004,0.314382150608836,0.282207988090341,0.316339935,0.249387353,0.392798808078579,0.382421261187402,0.311431598893516,0.303535286773886,0.282336545479548,0.31095720221124,0.441186587205239,0.28462900968879,0.312340384,0.401743516443757,0.28741891829996,0.242777122915531,0.222317626087868
"SW_1011",3,200,13,5,7.45,5.8,6.3134331702,5.65,8.25,6.5,0.436787505699954,0.44280109656821,0.412843824816386,0.401071673147045,0.416441961399945,0.448282094,0.39780529755762,0.472398204,0.413315468784892,0.321695071228787,0.446660805441398,0.411474846577996,0.341312205261852,0.401545963082394,0.283934826402545,0.332243865651326,0.272639994414188,0.34777364110201,0.242472183317772,0.392876772297302,0.37385695060781,0.301908295625943,0.295915595701452,0.306085395595063,0.323529224111886,0.466394198086673,0.283818498394449,0.289289120317388,0.372749664692578,0.275471167018517,0.243909569861127,0.228020149751845
"SW_9813",3,201,13,6,10.2,7.55,8.3981803262,7.15,10.35,7.35,0.42331227120004,0.450201907902681,0.37715074521087,0.398751586965721,0.413078417641566,0.455253061513414,0.442423307530259,0.458888906800502,0.432902407251991,0.332442543515335,0.47347829642806,0.438189269528204,0.372935239124193,0.402525910258198,0.284710904796988,0.373034460982811,0.311763894970726,0.341678653058499,0.263882664176782,0.42356624174761,0.376493019630275,0.293513126979262,0.328738709518895,0.307815811093364,0.350213642735303,0.448215612699113,0.297426569021183,0.313941000332496,0.406754314017471,0.272539109506619,0.273719573299405,0.253238400179755
"SW_9812",4,202,13,7,9.85,7.8,8.6881910528,7.65,10.15,7.7,0.429795029883611,0.440149734134469,0.368250370236044,0.414988993757115,0.402421287142308,0.489985644702231,0.426489025,0.445276797116947,0.424084113499932,0.324631537759228,0.464676392427257,0.445626686835404,0.308359898548027,0.410907573478733,0.302179223700027,0.36916823014384,0.302058107011667,0.335626904939191,0.273235684712132,0.422310267446566,0.345129752542227,0.299749019607843,0.350556706078187,0.290955041,0.338805600061036,0.423317515,0.288811892449974,0.329908579944323,0.412209297162112,0.271051587795508,0.249621216007771,0.227001989201478
"DONA_ANA",4,203,13,8,8.8,8.7,9.1213949748,8.5,10.2,7.75,0.437759637053338,0.443778981328252,0.40857618357539,0.40085277878928,0.381444636678201,0.479320783314388,0.400745674242039,0.485771551700976,0.410780091537045,0.33160174332043,0.466326579293518,0.449801928146919,0.336493558952496,0.412738522208016,0.327976492660854,0.361229444873634,0.305222323533519,0.323416629436585,0.275338857765328,0.428027616990166,0.309363903768495,0.258386063588782,0.390825977332256,0.276937424853056,0.327017690031319,0.33498473310525,0.297106824663018,0.347253185320821,0.410372615292577,0.282688385611199,0.246825439074574,0.239068148324379
"NUMEX_BILL_MELTON",4,204,14,8,5.95,6.3,6.1969646588,5.65,7.65,6,0.475285759657657,0.465482005248817,0.378869648920528,0.406192856931965,0.382422454,0.449547508109211,0.364908910162921,0.394249746286313,0.405712527139289,0.318617914805279,0.40585069751387,0.418723560290258,0.332564398308343,0.407138881,0.296885494271115,0.332185187852333,0.321541461911481,0.320837726482998,0.233876026,0.379445096177122,0.362732525300291,0.29495525389643,0.254866381640375,0.266832562911876,0.285191002422598,0.347667659934518,0.283150029311144,0.293810139796659,0.360248398253976,0.26149062756715,0.22163395272639,0.235314845460776
"NUMEX_BILL_MELTON",4,205,14,7,6.95,6.45,6.1222729148,5.95,8.25,6.5,0.464305564,0.448286343630678,0.355282940365501,0.414736690708625,0.368726828966881,0.460364773924805,0.365488650023384,0.380812184195867,0.411575946130001,0.295474405132509,0.417304015623343,0.428086763124212,0.348083814221891,0.394971516268013,0.287173634886053,0.338358900783578,0.320119096589685,0.311438073963763,0.246973869228966,0.380806814829473,0.365931580278783,0.317790243839732,0.268687278157205,0.26806188758546,0.297375354,0.444359526174447,0.271598207485343,0.30010483513192,0.383303847854931,0.258434372545649,0.233907161658027,0.238838287111885
"NUMEX_BILL_MELTON",3,206,14,6,9.35,7,7.3669156882,6.25,9.1,6.75,0.445330828657719,0.461295321197533,0.344269030488249,0.421818933362202,0.374480968858132,0.428037258649478,0.397836928438382,0.362468424037635,0.41498726546773,0.287441307,0.433699319143716,0.407399112341039,0.376109091440001,0.409569818813601,0.300616911531944,0.377971342383107,0.325724923400445,0.317845420699926,0.23972233056373,0.39313661358385,0.377122329362829,0.313553946706888,0.280606496780985,0.289365816645107,0.331130289229291,0.46846858732279,0.264721660682234,0.289701113908598,0.401627986537631,0.264735446100292,0.254783663088161,0.24661350985407
"NUMEX_BILL_MELTON",3,207,14,5,6.95,5.25,5.7259097562,5.3,7.8,6.25,0.453749059726192,0.457083348947989,0.385407124547355,0.416917257269235,0.380361090514637,0.445065013732958,0.394582623114296,0.381755947103423,0.412677261544871,0.306577515497685,0.424326640631922,0.371364497159374,0.367853375527426,0.425616471814405,0.295679806790918,0.339554133097892,0.299621709726074,0.330906550002442,0.239422463429816,0.359929183680977,0.380197906453287,0.342786721389956,0.248305500477344,0.295850830891609,0.32122466,0.489506676967222,0.27151394248016,0.280348092168966,0.385526360195315,0.290077932496705,0.255907829195026,0.253419253464387
"NUMEX_BILL_MELTON",2,208,14,4,6.3,3.9,4.3303638702,4.4,7.45,6.3,0.459450211457132,0.460889327487206,0.362856341961348,0.409577399639796,0.385034945350689,0.440535478578775,0.383386933921693,0.296426596449689,0.422812991267507,0.315542131555203,0.408461327215652,0.367888104060522,0.423419619523163,0.45833444578598,0.312176976229264,0.313344929270324,0.292108716876519,0.320730702407545,0.238944346713419,0.355948775174026,0.383382779851341,0.34334419306184,0.251540026536931,0.295030693449831,0.299796101319905,0.48360795350035,0.268133798811805,0.274405439747115,0.370121279534011,0.293866313567262,0.233166770981897,0.235688984053345
"NUMEX_BILL_MELTON",2,209,14,3,8.2,5.4,5.7077909062,5.5,8.45,6.5,0.44757743677181,0.46856192434348,0.356647001720237,0.406372181280614,0.384166658116238,0.419625766514816,0.413456090104088,0.267075409683376,0.403630519103995,0.316954242350415,0.431178822,0.3745873787589,0.410588080168776,0.439139742840502,0.295106310792585,0.33988043998087,0.328704244311455,0.328930255646562,0.228507236227824,0.396921237538167,0.375505244945704,0.320481291513025,0.263785366331302,0.280875036581797,0.311621339128052,0.467659382702424,0.277925678,0.296258425245098,0.390949576236143,0.297080565078017,0.241085127867135,0.240614145061264
"NUMEX_BILL_MELTON",1,210,14,2,8.65,6.25,6.3649330934,6.05,8.75,6.8,0.445395923789131,0.466532921939215,0.368202571932163,0.419297175119002,0.399054348883423,0.439546134019545,0.409403044631068,0.293365929016794,0.410846715589728,0.296468088,0.45827608415629,0.394043577762013,0.242915334413736,0.426539461414704,0.304034411485392,0.331316447779862,0.332097005162021,0.307367982129561,0.236730923030253,0.382056102508287,0.345078205228017,0.327477325,0.284424665246873,0.268919223866493,0.305456568693129,0.46991356864211,0.27486381254867,0.279266474327638,0.376616030535718,0.294956091589322,0.243635795192889,0.234507630844324
"NUMEX_BILL_MELTON",1,211,14,1,7.95,6.15,6.4095971314,5.55,8.55,6.9,0.447051106217888,0.471652197086097,0.393744155834886,0.413454712903105,0.413009419454056,0.465579647009036,0.419341303247102,0.343795685808808,0.412224830596417,0.33323768531803,0.451225789461084,0.414451134784623,0.31931659530901,0.411840056008283,0.31561309208368,0.343210094544384,0.365997601386596,0.318954846,0.25459280524959,0.413381193987734,0.310637425701988,0.325536266197152,0.284657511444028,0.285950121821791,0.339175278123932,0.482503770739065,0.265868528580553,0.267594415197986,0.373163596446822,0.290071696548656,0.248210536099809,0.24622216935308
"NM1701PAR",1,212,15,1,7.9,6.45,6.2073027634,5.6,9.2,6.55,0.443204332626209,0.463322802266687,0.419968963981884,0.425241530441857,0.418619113130724,0.439243001511499,0.420531765633515,0.181590443796044,0.393485257056215,0.367502137588221,0.449340110101356,0.408341101814991,0.421493583285883,0.406803265963201,0.339933969632678,0.367722857105927,0.378563008781225,0.330656142963515,0.248983868447778,0.400514475959239,0.28990221411562,0.328719310791024,0.259091650695366,0.29833570244018,0.362809758144503,0.470409631019387,0.275415562030256,0.292215111353183,0.414040197242686,0.331689195356518,0.262451989342746,0.27015529144309
"NM1715PAR",1,213,15,2,5.6,4.1,4.4896248374,3.95,6.95,5.5,0.463254601073166,0.467297248905933,0.39037345553438,0.435355734358426,0.410705136755557,0.435418751503987,0.416445660530261,0.180670324218113,0.419814499273313,0.324194977576857,0.431862029483326,0.399960871913918,0.399517172375279,0.428364081524485,0.344025230395388,0.347933083176986,0.332492880885355,0.34484765450484,0.239883092125739,0.368180360640659,0.350743303254064,0.334490296631473,0.258302611931164,0.282640369580668,0.300140176656365,0.458464481477394,0.284126680482491,0.293241478,0.411961036019029,0.325916080596605,0.263677621878314,0.282828669734278
"NM1703PAR",2,214,15,3,8.15,5.85,6.4095097282,6,8.9,6.75,0.441476020928405,0.458276582585293,0.354573870548039,0.419145941796494,0.369338544241226,0.377610832823255,0.393495324764675,0.202246832778969,0.398576772361431,0.329599981160239,0.457058346452936,0.423241733651499,0.359028416529183,0.403909900235247,0.266700879225987,0.376612956627304,0.326171993724176,0.336974336063539,0.244652972300031,0.411116212248108,0.354855248962886,0.304216217082399,0.234548578982155,0.276382443524674,0.302886663326446,0.452735404974063,0.283188582417362,0.304324802409795,0.423065958480319,0.319904063557893,0.239647810858884,0.23860785635454
"SW_9812",2,215,15,4,7.4,5.1,6.5480457042,5.95,8.8,7.2,0.44606607801683,0.463915322765335,0.363967723,0.42569145777769,0.386607486131708,0.427326180578029,0.400070407671201,0.199259533903997,0.39648469972734,0.33454698031997,0.441864438082925,0.406621677874778,0.381616871432117,0.439649987787742,0.283928732996165,0.375982599418754,0.308726742020383,0.354636715140532,0.260656784626201,0.403681896773719,0.351253118254553,0.292921669180493,0.280315292159311,0.289275088144711,0.31234049848022,0.447454291284994,0.284059637241778,0.316782705269608,0.406227652760534,0.333577504903002,0.240547887329894,0.216477943265968
"MESQUITE",3,216,15,5,6.6,6.05,6.1270120662,5.35,8.25,6.35,0.461825009747748,0.455059523065969,0.374465536,0.419338181985192,0.343141889108585,0.451077661049555,0.386868117639329,0.19793335805136,0.38708069479413,0.303544048809472,0.424673048266108,0.396815997404643,0.30162128490016,0.412370473,0.289079507874343,0.359631736676213,0.322919901098269,0.322425018615041,0.250055633364457,0.378667011146109,0.351019611596194,0.298829418374766,0.257811981,0.279358459801831,0.32458083051385,0.48564746348821,0.272323980015924,0.285944651194772,0.406329605926595,0.32313292443756,0.230096312029085,0.226364519518626
"SW_8888",3,217,15,6,8.3,7.2,7.8821724402,6.55,9.6,7.3,0.441919328686291,0.471308192501212,0.348408559611581,0.438501128550111,0.381107884330203,0.403347190759503,0.411449797173525,0.209516440174316,0.410055563999932,0.321221587576586,0.45386972888703,0.429900865781905,0.347483091,0.421765902386977,0.325472100507968,0.422533936651584,0.341961564684525,0.344777165549764,0.273503241934224,0.404950152668948,0.356234200997472,0.289983308195073,0.292161073168343,0.313232158535056,0.365178912031739,0.433572453371593,0.293540924951733,0.336064966109901,0.435248630902939,0.341460615675448,0.257211976796752,0.249994650886783
"NM1705PAR",4,218,15,7,6.45,6.85,7.1720524528,6.6,8.5,6.6,0.468226267489093,0.439236838927544,0.349285817545864,0.43514386848934,0.343171582358434,0.432258628658514,0.365174187697408,0.191743283592783,0.387132876881357,0.275272633073924,0.438894000422553,0.436933804718937,0.236228325035648,0.381881955820303,0.300764632306957,0.390448074164,0.329197020861703,0.333728270042194,0.242415382819795,0.422533169888832,0.312555841016686,0.288466245625843,0.245309245795697,0.291051166439314,0.296107517559613,0.411397505455785,0.296462188623776,0.320065423056382,0.418627849136135,0.295172947922002,0.209230769230769,0.207981712719188
"SW_1011",4,219,15,8,8,8.4,8.4807402188,7.6,9.75,7,0.483898702723422,0.447438738502409,0.362535065,0.428153838078648,0.370488170758499,0.437421191074822,0.386168359069879,0.221065311115768,0.387535358253719,0.344701731590013,0.458187484239438,0.44911791089405,0.269999922437329,0.394556398382642,0.312234452119674,0.40039491594011,0.336677632930005,0.324686783869157,0.251884531590414,0.422586674142604,0.354491117475336,0.280590045248869,0.282416783,0.292843729531614,0.304948404857206,0.344022734797484,0.262358715909389,0.29545591979406,0.386704003097751,0.302662319546634,0.231251209382697,0.233133091457007
"NM1715PAR",4,220,16,8,4.45,4.75,5.1182597248,4.45,7.05,5.55,0.504137371913812,0.463506220779527,0.315704080589258,0.444699246707102,0.337595711565987,0.427228099873043,0.380859898,0.181962647121514,0.380346944946014,0.310061629806087,0.434979119853069,0.409861640362275,0.271942976409314,0.384110201042442,0.299435009238931,0.381704932685325,0.327590009610882,0.318516952097295,0.272906022966956,0.354674018004548,0.341502375505245,0.325176671694319,0.251350713568823,0.291561152423566,0.2972119859617,0.34894949,0.274403933818061,0.294004240501023,0.421165719175989,0.337087711137403,0.261006459899193,0.276825468
"MESQUITE",4,221,16,7,7.3,7.25,7.0731098888,6.75,9.05,6.85,0.474908305081385,0.433112547064554,0.323622918406533,0.428009329882195,0.330540327399564,0.428721138912137,0.385215075582766,0.245663508849233,0.385323860618992,0.296581831385753,0.440923227169786,0.444874072423747,0.251178008458285,0.386255227291381,0.295450819633826,0.398781632311044,0.326056812124924,0.318827103499628,0.255679271708683,0.398250744950888,0.309182791,0.283015950276321,0.231777728819368,0.291712944843465,0.302529560010433,0.446432415321304,0.283189802840622,0.307589528867102,0.421717472957942,0.331701247923251,0.227488431269944,0.218045902077796
"NM1712PAR",3,222,16,6,7.3,5.95,6.3722516502,5.1,7.9,6.15,0.456811010239191,0.47411061,0.358177045319117,0.427742457,0.356123503322898,0.438522151137222,0.403525329394313,0.25361966838439,0.392896214854973,0.31596816545302,0.451800036253818,0.4217163751776,0.313396331188726,0.402006765689785,0.297767421950428,0.41192602499792,0.342537991,0.319355157039177,0.26175142566987,0.378873316508856,0.351459022047257,0.315406737053796,0.2372521499828,0.293302974849354,0.325969442395779,0.458994655792041,0.270651932348129,0.309562037814117,0.437400553119155,0.365741049729158,0.26573347287633,0.279674127824369
"NUMEX_BILL_MELTON",3,223,16,5,8.9,7.65,6.8530265822,6.1,8.6,6.65,0.453122043,0.444111242571638,0.364950200978855,0.423838767563241,0.319475339,0.438202024492107,0.417974638021078,0.215082670404022,0.388598347187409,0.318063163920409,0.440172224607605,0.441130731820287,0.300524221453287,0.416650004598138,0.283948382771912,0.394752062268402,0.337148319738453,0.310108711839166,0.239592864923747,0.376658402824731,0.358759393339487,0.340717171535076,0.233173826834104,0.27075942,0.315630541622334,0.494588011842914,0.277905662716758,0.277832647,0.394557735398901,0.342262917483834,0.237776510302462,0.251415676244923
"NM1704PAR",2,224,16,4,8,5.95,6.4426239022,5.8,9.45,7.3,0.436698761345971,0.453381304212506,0.370071450495014,0.435317326,0.355773534904158,0.431443744658253,0.433422536925511,0.207378868236799,0.395049155656137,0.367536702670023,0.467244099586307,0.434104312362821,0.345967945772059,0.419199449410103,0.274902727190309,0.40905442898907,0.325352872102098,0.327882055100521,0.249201097105509,0.390212448957069,0.363381951330301,0.309760281548517,0.220410761058481,0.285902874007003,0.307580610960051,0.479887515291818,0.271882475435511,0.294223553618978,0.424677008158848,0.361437234340186,0.264290065950966,0.266143348671392
"NM1701PAR",2,225,16,3,8.65,6.1,6.5513975082,5.6,8.7,6.55,0.436134076144782,0.467819474360141,0.371484533392569,0.430065414152946,0.366761925358379,0.428348886,0.420562532128956,0.222089326683248,0.395684711,0.385471270438591,0.449409736745377,0.422361501163806,0.384703960015379,0.406477737597636,0.278941687,0.404692289071374,0.321923080082473,0.330206205013651,0.254998828216546,0.392640050132753,0.34886554487811,0.311367702,0.223840591417591,0.275046983368064,0.312508392462043,0.467966594045025,0.271513067520627,0.302431553396687,0.428085230620978,0.340747088387277,0.260181337492262,0.274882235929325
"NM1702PAR",1,226,16,2,8.95,6.75,6.6853502194,5.65,8.75,6.4,0.440464719760503,0.452155109938079,0.393686070004337,0.431966820524429,0.394010545394628,0.444283023,0.443255674806477,0.169675459477662,0.392926614611774,0.361914945453561,0.471000224907481,0.458654479433556,0.358678768382353,0.381258188887537,0.281841318442626,0.390890984355037,0.333356633047035,0.305435393,0.271613173046997,0.40498859581356,0.345903326295483,0.313197988939165,0.210641309155241,0.272883632863323,0.311352995595788,0.474253393665158,0.269519384728456,0.290867608762255,0.42460083589555,0.335317796183221,0.238221100405974,0.242788058104742
"SW_9813",1,227,16,1,9.75,7.9,7.6809370714,6.4,9.7,7.25,0.444498437055982,0.453939498504716,0.410542260244382,0.431203764758371,0.410416645290595,0.463189470309254,0.445921130812772,0.108129897868628,0.385174676627278,0.400989993188702,0.463608777,0.441323722402347,0.442944252210688,0.394337665471151,0.345341973446549,0.406174142971529,0.403899471285619,0.338732985852569,0.27499591503268,0.398626296607794,0.31767467811477,0.26194067370538,0.26467425522019,0.292151154365988,0.36436304065123,0.443970914101633,0.283729386967072,0.316865646196029,0.439647714388578,0.370484887095632,0.277228115982441,0.274192093419774
"NUMEX_BILL_MELTON",1,228,17,1,10.1,7.95,6.9713264914,6.4,9.15,7,0.455023064163313,0.447234006987279,0.370484924773722,0.419642453,0.363625768935025,0.463148871905935,0.435017064582584,0.168846330895563,0.363944438321997,0.37388520433484,0.453770607999891,0.434373821291698,0.464895974771144,0.391316936275746,0.298459660726519,0.411662252142883,0.35407086588301,0.312888984580666,0.244470510426393,0.383922885648276,0.321755122615955,0.322675113122172,0.23333421458471,0.275429052217902,0.347624596781004,0.461395398267708,0.269523409542309,0.290707161473419,0.453561259633847,0.357639897,0.278477677647228,0.289141467328619
"NUMEX_BILL_MELTON",1,229,17,2,11.5,8.65,7.7130386834,7.05,9.55,6.95,0.452674556608662,0.452860979601014,0.373528001382175,0.424017605708617,0.372524303839183,0.473219658642816,0.455176350417593,0.214161637981218,0.405887357779187,0.386535911482109,0.471765932650432,0.456619508562919,0.399163292690494,0.396204120129064,0.277947223714799,0.418152521796711,0.356977800321454,0.297401042442293,0.247322012138189,0.405575986118211,0.355927581847638,0.33467217104433,0.230670877089912,0.260239709266606,0.315843783,0.494384357870728,0.255677524914473,0.282035327461436,0.434793846286117,0.330608138774728,0.256463997363651,0.264315807212673
"NUMEX_BILL_MELTON",2,230,17,3,11.2,7.25,7.2519281802,6.3,9.45,7.15,0.443597780118015,0.453764047984877,0.356809032313326,0.414818241166301,0.364798394848135,0.479163077842225,0.455656281041886,0.202964551126014,0.40132244856438,0.382818548496251,0.462786824131362,0.442847817887247,0.415310372349486,0.41808185476016,0.258841003568407,0.408568406724791,0.341693426750353,0.298298734177215,0.234729708616514,0.384264246036126,0.376439197960001,0.364019708396179,0.211854397689163,0.267074640801594,0.310716448754647,0.494634698156936,0.261291790254701,0.270674019607843,0.405716947,0.32304564652776,0.261626508823741,0.279524263243234
"NUMEX_BILL_MELTON",2,231,17,4,9.9,7.1,6.8662133362,6,9.05,7,0.441265687265806,0.451652708824365,0.362630491350927,0.430350821941626,0.357094627066513,0.487175579511907,0.448241931864927,0.186698477691981,0.396898098889283,0.359850115212382,0.467564131706783,0.436930091482422,0.364707239699677,0.425913719161577,0.272346460007866,0.407934169053251,0.322614640261699,0.321143906676595,0.247658924680983,0.37543953194772,0.364902730160875,0.344807597162882,0.215571084574181,0.271179641010633,0.320481367013261,0.491580583452893,0.256606507,0.282565437185106,0.420389644,0.325406584804234,0.264931784679684,0.280377446801397
