"Germplasm","Plot","Rep","Row","Range","GNDVI_62","GNDVI_76","GNDVI_90","GNDVI_96","GNDVI_104","GNDVI_110","GNDVI_114","GNDVI_130","GNDVI_138","GNDVI_144","GNDVI_150","yld2","GNDVI_166","GNDVI_174","GNDVI_180","yld3","yld4","GNDVI_256","GNDVI_264","GNDVI_270","GNDVI_278","GNDVI_284","GNDVI_292","yld5"
"NUMEX_BILL_MELTON_CA_2019","339","4","5","8",-0.0135925714443168,0.0367376940283011,-0.0412178468449703,0.0117828777192859,-0.0608852287097267,-0.0754558622732724,0.000171709088560588,-0.0058270090809973,-0.0566024627906203,-0.0199261849561635,-0.0314531637531606,-0.524480823913201,-0.0268956369383846,-0.0308857713562907,0.000745619771064717,-0.846180499612151,-0.147699116184734,-0.0147810471005034,-0.01379485313939,-0.0153586223889848,0.000102492383313422,0.0072769570104012,0.0204343848780778,-0.0250143411828983
"AFX_149092","340","4","6","8",-0.0393851440311775,-0.0224260026309023,-0.0222471582090627,0.0126465803846038,-0.0671680532245542,-0.00750877452785921,0.00360184797134824,-0.0178950653567806,-0.0442795944319797,-0.0257138731781305,0.0186555954307093,-0.462735832114419,-0.0549713093259723,-0.0143811815271034,-0.0156158466825147,-0.20580192507746,-0.136868661019046,-0.0169565609716706,0.0277983775296862,0.0362942843009726,0.0238958732931846,-0.00497862709850265,-0.0144216448115194,0.285580361261652
"NM1713PAR","341","4","6","7",-0.0210292590020867,0.00223867396606012,-0.0426437972837213,-0.00325958524051886,-0.0765089812859775,-0.012088597005865,-0.00194090146160718,0.0172644924150468,-0.0558690820388588,0.0129976458986147,0.0639470985776083,0.434488788287106,-0.00204845759515425,0.00185236684935659,-0.0255303333080341,0.781997654349765,0.127466448943961,0.00490779405677597,0.0368074257405463,0.0761130006534368,0.0181473004028767,0.000301477582106408,-0.0261442917158565,0.681545935798461
"NUMEX_BILL_MELTON_FG2011","342","3","6","6",-0.017203786110944,-0.00123804353236441,-0.0386145666089917,0.00908877780182098,-0.0681638930174397,-0.043982534141013,-0.0060756812329002,0.00907204875874732,-0.072375520983762,-0.00202776261347074,0.0356081474645846,0.0792847125907533,0.00684204399902181,-0.0117194889998087,-0.0358273424467215,0.248851898017878,0.01920001086015,-0.011107913979313,-0.00521129058316475,-0.000294364426459028,0.00623112267049495,-0.0028164485888489,-0.0404175625649096,0.481708449668446
"SW_8888","343","3","6","5",-0.024709077500323,-0.000428866978934443,-0.048643933572897,0.0108699172390926,-0.0740125888348282,-0.0918651845140228,-0.000881399208928613,0.00507302847352557,-0.0799520626252237,-0.000676704508818572,0.0429281481268745,0.31134029618252,0.0197880138320126,-0.0111873065586143,-0.0291597877069319,0.143996820004926,0.0490784707687684,-0.0109248179609529,0.00384271141963484,0.0199150785708298,-0.00820943818704353,-0.0120168478268421,-0.027524649351239,0.179123592182235
"NM1705PAR","344","2","6","4",-0.028052907181575,0.0022743040428122,-0.0509234655688874,0.00209731747188179,-0.0797201911627365,-0.0822561184140139,-0.00271959356911003,-0.00059853712192588,-0.0921438360961702,-0.0210780995223487,0.00755267966611732,-0.635859999058131,-0.0234925346876367,-0.0238561904547,-0.0365864937960908,-0.301193782066822,-0.0748518513086575,-0.0125306472892104,-0.00608876994650494,0.00599374340647935,-0.0183285906851667,-0.0104827922618677,-0.00547280872908638,0.0376164084452182
"DONA_ANA","345","2","6","3",-0.0239723420890684,0.00229375815245904,-0.0556601548797276,-0.0189328787047915,-0.107002481563149,-0.100444995988247,-0.0115938315842722,-0.0351934863190883,-0.097778587303914,-0.0380791882071859,-0.00993629027657522,-0.687009562913896,-0.0206727917470269,-0.0412432250478762,-0.0517194684922466,-0.736321827656184,-0.0830518042818824,-0.0308108790659658,-0.0214302157601628,0.0181480467406001,-0.0281474954129355,-0.0218266273652222,-0.0226042718912425,-0.123097622462444
"AFX_149092","346","1","6","2",-0.0269783735469771,0.0016818607891386,-0.0596998564034338,-0.0226239607842351,-0.0998017505905104,-0.0863949184052161,-0.020186993822231,-0.0298881337778197,-0.0942956626629232,-0.0325743377998131,-0.00561717691724517,-0.386719526090736,-0.0166919126739393,-0.0394582932936968,-0.0231444209619211,-0.488131867945644,-0.0270694692952373,-0.0420482800527578,-0.0196997601588632,0.00712475822176025,-0.0144224397672023,-0.018527258655727,-0.0200292328035652,-0.0640366914787794
"DONA_ANA","347","1","6","1",-0.0224890853238808,0.0208138221667261,-0.0566749227236043,-0.018715156171741,-0.092834495856193,-0.0847545451605269,-0.010045419421164,-0.0305190606371791,-0.0759237530502754,-0.0350543137929633,-0.0494369080535635,-1.10606115671445,-0.0370942608742273,-0.0541771720871647,0.000265517591627524,-1.315507679599,-0.23759434795613,-0.0501310443165405,-0.0198642620777955,-0.021181810373969,-0.0191937336742394,-0.00820216784152997,0.0114536745898359,-0.36581570923875
"NM170506PAR","348","1","7","1",-0.0319483152104526,-0.0203255674860132,-0.0235327935597835,0.00558166366031951,-0.0517555937652779,-0.00948737332730813,-0.00292746637816456,-0.00307559528076912,-0.0412415633201444,-0.00923724679602591,0.0419295993922485,-0.154094639319058,-0.0392306472238327,-0.0062965153210636,-0.00307129380883154,0.157795115574065,-0.0587473141409195,-0.0111120233156407,0.0381851324456492,0.0483784578175912,0.0219301225358124,-0.00223926823582798,-0.000775327985914937,0.773938889987493
"NUMEX_BILL_MELTON_CA_2019","349","1","7","2",-0.0174777903613772,0.00115315736608321,-0.0374149354900148,-0.00142345508798188,-0.0611462302871917,-0.0100346263526219,-0.0093444940820675,0.0220976663583236,-0.0602770600051467,0.0222332197784904,0.0682331650085446,0.23818515148236,-0.0104544620396553,-0.00487991196236308,-0.0122787171203524,0.721781005057068,0.0944803431202283,-0.0114702936250252,0.0295310233402936,0.0639486293864968,0.00596322661144575,-0.0047133638531142,-0.021617009876672,0.802402952260773
"SW_8421S","350","2","7","3",-0.0160767095548476,-0.00925966487158516,-0.029231868194383,0.010626198694437,-0.058419363102034,-0.0163167350461382,-0.011160729655614,0.0124385624305133,-0.0775546930828808,0.00839794818006678,0.0262005103600822,-0.317722450078958,-0.0132520807911487,-0.0200459691514061,-0.0222205891452229,0.191059445189663,0.0183854050395127,-0.0295751210385822,-0.012745785993806,-0.00489096625892544,-0.00638947989239527,-0.00915128709474435,-0.0325188693900771,0.37774469216391
"NM1713PAR","351","2","7","4",-0.0198701331929785,-0.00639059001010725,-0.0360723839984522,0.0150288538331573,-0.0641913925852755,-0.0434139746609154,0.00836883540185216,0.0161169392544068,-0.0758023923484878,0.017682884520651,0.031156070642763,-0.161956276283584,-0.00644541210049479,-0.0194074411040731,-0.0188774761453709,-0.114731953969283,0.0045491878571655,-0.0508772617165975,-0.0398064595316773,-0.0412131374008937,-0.0235328204077852,-0.0202176422095075,-0.0267982801099527,-0.142552398204136
"SW_9720","352","3","7","5",-0.0226417710778189,-0.00305438488159047,-0.0366388311006596,0.0192534563363526,-0.0625467773056169,-0.0538462853113017,0.0137955659205717,0.0203778052102525,-0.0848087942697612,-0.000338585712925617,0.0235721800016039,-0.7486021438038,-0.0194069145013118,-0.0303613719481086,-0.0203746448146618,-0.474154965439318,-0.179961305564866,-0.0406633376273884,-0.0188788647811853,-0.0196459441221613,-0.0313168125152051,-0.0143909568485585,-0.00486808865282147,-0.2209846013333
"AMERISTAND_803T","353","3","7","6",-0.0202350963294038,0.00181647391719737,-0.0427533026057542,0.00341278653773392,-0.0869567953923358,-0.0721425154278202,0.00928726436629867,-0.00884946567222714,-0.0853940553149097,-0.00500754472258219,0.0175601490711465,-0.596909146784704,-0.0122324121672715,-0.0379793478301649,-0.0346832018318432,-0.576127073518147,-0.0931839428169516,-0.0441522895450606,-0.0296542564125317,0.00892530499556369,-0.0386880378232123,-0.0230455672856697,-0.0172930325297503,-0.15485453715973
"TMA_990","354","4","7","7",-0.0241311634741223,0.000779934632083703,-0.0490175631857864,-0.0023149425123451,-0.0784996515616864,-0.0588373053239498,0.0089307332011448,-0.0116357807998432,-0.0850202753818414,-0.00569650952497379,0.0124243865312948,-0.333041526247398,-0.0184586377606199,-0.0393555372896333,-0.00394653570219842,-0.421242691829492,-0.0594283985443686,-0.0545341183828363,-0.0264843507099882,-0.00151303071510812,-0.025787283268384,-0.0256965311104756,-0.0221192282314154,0.0287653043382017
"NUMEX_BILL_MELTON_FG2011","355","4","7","8",-0.0288995145243249,0.00932757646233764,-0.0463756460704383,-0.00380243765619069,-0.0732110966204759,-0.0456459396592766,0.0160435513934885,-0.0168050502093504,-0.0789613882357413,-0.0221401007658581,-0.0351088092950734,-1.05986940553761,-0.0348355683736558,-0.0578843312761647,0.00674812432864809,-1.24107073579295,-0.25780632444867,-0.0740538092061052,-0.0455763473379745,-0.03951578460523,-0.0349182876402907,-0.0209174339693905,0.00844108383394068,-0.441049668452807
"NUMEX_BILL_MELTON_CA_2019","356","4","8","8",-0.0318668731034318,-0.0268630652174288,-0.0229811398725915,0.017911009881236,-0.0475261893931244,-0.0239984180447928,0.0301008410869123,0.00598715444253991,-0.0332768012542742,0.00156602520378502,0.0490869208104991,0.0184617719271895,-0.0177612936593443,-0.00410814509918225,0.0081181204120838,0.403127578773049,-0.0420359235581272,-0.000214015021908412,0.0440893102008037,0.0746466689089579,0.0168385651456502,0.000462467838389193,0.0132561626538578,1.17654650182786
"NUMEX_BILL_MELTON_CA_2019","357","4","8","7",-0.0153338340879791,-0.00386648034528717,-0.0339722861280646,0.0238951683271956,-0.0544889878373197,-0.0170375489221129,0.0256115569461943,0.0336360960689289,-0.0546356961154654,0.0331986465189077,0.0786892449009325,0.47094299581381,-0.0064790921584267,-0.00633929487003298,-0.0030733038109316,0.969307027893553,0.0825758592212536,-0.0105278162579239,0.0224540555676123,0.0874922084770367,-0.00606656480490572,-0.00550660931319411,-0.0123868039447869,0.985566457567291
"NUMEX_BILL_MELTON_CA_2019","358","3","8","6",-0.0122662133922825,-0.0120673498166861,-0.0258135045450956,0.0318967256327181,-0.052209281105703,-0.00506966397563547,0.0134763016149022,0.0119060334489102,-0.0773905900487906,0.0129789036284966,0.0289424261865003,-0.0464689723869643,-0.0249262677184668,-0.0237263826933343,-0.0240962816367688,0.498207017270637,0.0771865986822831,-0.0163283473932578,0.00117855679588617,0.0209844813148797,-0.0130207070454726,-0.00443690940158013,-0.0187004120905693,0.635545325464434
"NUMEX_BILL_MELTON_CA_2019","359","3","8","5",-0.0208981618437681,-0.0128837489934199,-0.0363233249502043,0.02471947945626,-0.0647233636387808,-0.0298816828294791,0.0260796756696963,0.00695812014248252,-0.0787837512564107,0.0174936747198244,0.00766107983537669,-0.228693216160829,-0.0293790917538504,-0.0308920284671383,-0.0260989161319952,-0.206989704123486,-0.00464131767413321,-0.0478545379188169,-0.0261097395458623,-0.0170289591913738,-0.0237123322197525,-0.00730830158540715,-0.000876180301450552,0.119503724604559
"NUMEX_BILL_MELTON_CA_2019","360","2","8","4",-0.0381610380234037,-0.0210645051598065,-0.0421745407226901,0.0195064266550444,-0.0672859020121792,-0.0399004663422122,0.0263491899958438,-0.00408618199615915,-0.0956623564222185,-0.0108976677334666,-0.00435647726225347,-0.972459048675395,-0.0288937821340381,-0.0458891057064408,-0.0256590472414921,-0.719981746393194,-0.273955365647598,-0.0501546697097349,-0.0265443114092172,-0.0120856996940971,-0.040388682076236,-0.00723893706863793,0.00832897471318639,-0.164044364030815
"NUMEX_BILL_MELTON_CA_2019","361","2","8","3",-0.041040563024942,-0.0160073980898355,-0.0501489748978168,0.00552575147327793,-0.0950511106572059,-0.0298130538773604,0.0177470980141342,-0.0338093133746141,-0.0947363061650386,-0.0145447386375112,-0.0178256725223401,-0.815918346565645,-0.0248490464420198,-0.0500016223880951,-0.0339750885529943,-0.557811960784377,-0.124323451185066,-0.0548331779624101,-0.0381249103701807,-0.00124452347820839,-0.0477839951452633,-0.0153184068555957,-0.0027353468559716,-0.123107409575975
"NUMEX_BILL_MELTON_CA_2019","362","1","8","2",-0.0485631087994832,-0.0221152630918697,-0.0584848614649509,-0.00628414999184038,-0.0928900305498022,-0.00865650178979305,0.0105339936970445,-0.0376124638239258,-0.0981310328384341,-0.0197188560752748,-0.0384831779643371,-0.840878914708232,-0.0376039771171507,-0.0575168370705102,-0.0139365673593887,-0.543650663216622,-0.155498110208133,-0.06695481644643,-0.0210083045733342,0.00332700099477965,-0.0367502409310004,-0.0222512395436483,-0.0167506951429146,-0.0090259135698979
"NUMEX_BILL_MELTON_CA_2019","363","1","8","1",-0.0460899428643539,-0.0125681713847943,-0.0552992021994431,-0.0111809583496916,-0.0840203710901784,0.00711691337195258,0.0184954802722381,-0.034099469998761,-0.0864304852204554,-0.026366845515413,-0.0631237095792427,-1.35894750143308,-0.0385063312405301,-0.0632767105390272,0.00511886309566756,-1.18430535559279,-0.306579638556633,-0.0730819782213187,-0.0347697599742503,-0.0151883504360262,-0.0483041399786471,-0.0240637469121858,0.0093598203842524,-0.382684334439974
"SW_9720","364","1","9","1",-0.0389487479206745,-0.0286357752896824,-0.0381457330317949,0.0082686511767327,-0.0836373993268829,-0.0533817126198663,0.0120527765305934,-0.00901148402111229,-0.0468957905694218,-0.00649029352163574,0.0238705632727568,0.0454482170536909,-0.0119266983127955,-0.00726655358561912,-0.00259561661867708,0.160936553874034,-0.0587579684108075,-0.00425619742819103,0.0277329861660847,0.0570854853581344,-0.0075125515337569,-0.00891180147183479,0.00591001301156271,0.975052282016064
"NUMEX_BILL_MELTON_FG2011","365","1","9","2",-0.0207309884948029,-0.00460771941682736,-0.0516524917569939,0.0169518479380569,-0.0915947781513034,-0.0487890837606407,0.0062820440054986,0.0156817323503455,-0.06234455792677,0.0246165047663098,0.0545356233057106,0.435808736867858,0.0106577519230012,-0.00260517323272063,-0.0230433364533696,0.807894865581208,0.0404859884035338,-0.0130848343704393,0.018711544826822,0.0706733539965703,-0.030058512723416,-0.0118274277136194,-0.0130142676207766,0.881287407391352
"NM1702PAR","366","2","9","3",-0.0242434299406053,-0.0158703430260827,-0.0410980533362749,0.0304028451178869,-0.0824394448133801,-0.0438777300778945,0.00158968736355953,0.00151993079558641,-0.0796121816231712,0.00421021749516118,0.00299614775809334,-0.159638246858791,-0.0167865993670936,-0.0104143275367922,-0.0291657880469016,0.516569059286509,0.0226495628185843,-0.0160235044177346,0.00447131562601906,0.0197052451033068,-0.033588577415974,-0.0079882463988688,-0.0153391967373714,0.744097901197458
"AFX_779","367","2","9","4",-0.032736518647858,-0.020894664223315,-0.0480945174923122,0.0205391450416445,-0.0923064079427965,-0.0694875864800409,0.0161525502398795,-0.00709331377271094,-0.086240041788284,-0.00260852851442555,-0.029911320912253,-0.504946093530579,-0.0317442235109894,-0.0251233475877741,-0.0401972597900085,-0.311779472081802,-0.0571338271014671,-0.0444961141909918,-0.0278463055266927,-0.0308326866152816,-0.0449757363576658,-0.0118095798146684,-0.0107129734523282,0.138022696548322
"NM1712PAR","368","3","9","5",-0.0425216190315059,-0.0235328114503295,-0.0536631951430494,0.0175141616507976,-0.0916430241381857,-0.0817362287908759,0.021040371287811,-0.00755604076250882,-0.0986498749355158,-0.0227339051376632,-0.0331383662888333,-0.840203511607212,-0.0333132598756108,-0.0398575533674975,-0.0450993807862445,-0.536828945800562,-0.273433439506124,-0.0524573043801799,-0.0401486889432639,-0.046438303724464,-0.0616011295114449,-0.0142316353907043,-0.0122893693247467,-0.139701118339402
"NUMEX_BILL_MELTON_FG2012","369","3","9","6",-0.0398398482091685,-0.0126964363192478,-0.0611025056590283,0.010843061792054,-0.110319095866456,-0.0381052672460461,0.0138768390295492,-0.00954121270103169,-0.083021316204823,-0.00923994709401437,-0.01860227310987,-0.49884858995029,-0.0188321345326198,-0.0289205200745067,-0.0411779797134335,-0.0242314669435582,-0.0640140666285085,-0.0399432458864968,-0.0221086999822689,-0.00946836501489521,-0.0584166198414149,-0.0161498021196457,-0.00972219286496128,-0.0050223055432083
"SW_8888","370","4","9","7",-0.0422807073500061,-0.0191059028041462,-0.0722731711991376,-0.00540837988020714,-0.115797522953613,-0.00753557248523584,0.000357567536181312,-0.0234686906619287,-0.0880887631481714,-0.0169030620861952,-0.0302934659703314,-0.490901019903473,-0.0169667780906718,-0.0399828761533836,-0.037156708242092,-0.102523450587413,-0.178807048992732,-0.0466513651029302,-0.0126942749823409,-0.00752086949422589,-0.0467217094455174,-0.019641624522296,-0.017491124255823,0.121931441420279
"SW_8421S","371","4","9","8",-0.0523501678661535,-0.0209739539571845,-0.0706623004970511,-0.014409682840394,-0.108474117652892,0.0165157829134658,0.000914522720310972,-0.0429889910784036,-0.0789189357696537,-0.0325235747844633,-0.0531280833723535,-0.976967765365341,-0.0331222805720301,-0.0568229759601832,-0.0230795453618567,-0.914210343088672,-0.32196508340833,-0.051202876517028,-0.0319870253698428,-0.0157889229546199,-0.0603733664953952,-0.0243658293723494,0.00112391108945669,-0.327005000032658
"SW_9813","372","4","10","8",-0.0223622318197451,-0.0027493178146779,-0.0306253184236326,0.0161741341904855,-0.0576863612282427,-0.074589428378335,0.00557024652798574,0.00392078011328584,-0.0314265861557377,0.00321174816110017,0.0425763347127142,0.475807253661108,0.00668721801264055,0.0022251389042019,6.14039620568571e-05,0.425772850901259,-0.0112759272916253,0.00815013232562075,0.0359652756528311,0.0609798472893657,-0.0200055408542219,0.00324008988477786,0.00671498092512356,1.08799045991982
"NM1703PAR","373","4","10","7",-0.00781626700526573,0.0163080752899003,-0.0498684003695919,0.0206728830857518,-0.0679896358005727,-0.0602666850370018,-0.0068058754345598,0.0261514221466475,-0.0441813751099088,0.0305200337429393,0.0663973538942113,0.927518695290417,0.0294189791343791,0.00554841652555204,-0.0357117348548967,1.06620921932524,0.0704135023274508,-0.00564437961201096,0.0283008668458904,0.0770151552381626,-0.0431924699156463,0.0015836485999469,-0.0195140525817222,1.00262515312092
"MESQUITE","374","3","10","6",-0.00866836257957228,0.00584873134134229,-0.0372563329623651,0.0407526794937149,-0.0516332911013686,-0.046971381137782,-0.00329680561470853,0.0303743445558782,-0.0541715153878425,0.0169179479863159,0.0243432951001466,0.58783389595563,0.00390953330736459,0.00126123722988494,-0.0335605648471894,0.976910837211543,0.0420421927275312,-0.00777954157145806,0.0207358375387388,0.0316442152908694,-0.042584958211401,0.00881986591143794,-0.0197305677798769,1.07635379804078
"TMA_990","375","3","10","5",-0.0182369457080493,-0.00200372186132467,-0.0378785698565659,0.0408853462809264,-0.0519252832216185,-0.0591151232970645,0.0173439017595774,0.0224749136097604,-0.0610861405489307,0.00924555868157374,-0.0152827786440255,-0.0336093018628058,-0.0195051534297598,-0.0102944365743148,-0.040176713010079,0.188621054512281,-0.0375122573847549,-0.0407746010923659,-0.0163330988771303,-0.00942012420067402,-0.0522396956804412,0.0075582520597597,-0.0186760424727249,0.361130670531701
"TMA_990","376","2","10","4",-0.0289308173483933,-0.00196786009953889,-0.0414531510970827,0.038721990284608,-0.0472946533439795,-0.0466306423756145,0.0248745810499197,0.0151345041961502,-0.0703655799992034,-0.00923030444707414,-0.0357648362677816,-0.396942694691525,-0.0203166095244883,-0.0280809153944705,-0.0487628888681463,0.0507529397165751,-0.257140876683613,-0.0598087276754549,-0.038003323812048,-0.051482997611193,-0.0639944033774457,0.00701669883137202,-0.0231858072671089,0.0520418236735151
"NM1704PAR","377","2","10","3",-0.0172178111231371,0.0107018540525886,-0.0472974902269118,0.0361963310087151,-0.0669909476113213,0.0142567146108496,0.0222937615781808,0.0314287744429981,-0.0421573056511007,0.0186145085352927,0.00306489002190757,0.158048030769315,0.00108100989577499,-0.00827980121525701,-0.0347321584189956,0.814346544996985,0.00521829286673429,-0.0314270839447042,0.00462299473551719,0.0038089891090266,-0.0572655666311855,0.00876856931166671,-0.0127864621521742,0.414123862979373
"NUMEX_BILL_MELTON_FG2012","378","1","10","2",-0.0133110731175883,0.00546802827962723,-0.0568816342609553,0.0181509865824999,-0.0780391856447633,0.0433158317850714,0.0118160014231822,0.00702726804745871,-0.0529489063021779,0.0112619167607968,0.0031175482639749,0.196145329055924,0.0109911849823109,-0.0200585997845054,-0.0391806105597956,0.666256509906443,-0.120121663963106,-0.0331030144761689,0.017727796549508,0.0113629094904492,-0.0522706056139776,0.00534125222923135,-0.0195263152910351,0.422178597893934
"AMERISTAND_803T","379","1","10","1",-0.0358497677020807,-0.0110328236893868,-0.0587171186458448,0.00505945296205208,-0.0792363573107051,0.0535127662807222,0.0125363627643376,-0.0250397457428626,-0.0461135033669135,-0.0172502013026971,-0.0370322965978169,-0.407783169261531,-0.0233408401799603,-0.0452401815733715,-0.0268859251064245,-0.41059365244336,-0.254620016759229,-0.0497253750347695,-0.0227657409774513,-0.0166496241860505,-0.0626649534811201,0.00241393584187718,0.00674977877384218,-0.0244733869473033
"NUMEX_BILL_MELTON_CA_2019","380","1","11","1",-0.00212311188482919,0.0155619779549422,-0.0394839615206111,-0.0034956887051901,-0.0526537712638107,-0.0521866572796048,0.00106046844898214,0.0121851341176487,-0.014555884446969,0.0143954943393727,0.0624326719030352,0.536545805678376,0.030022051712006,0.00567332071261386,0.0113590065049058,0.524925008997962,0.0657677049943455,0.0384127208701186,0.0539052850342411,0.0831086964412762,-0.0253822011017703,0.0046406312193242,0.00319712268297606,1.13477146882497
"NUMEX_BILL_MELTON_CA_2019","381","1","11","2",-0.00511012493914394,0.0179648786630595,-0.0708112864231595,-0.0188561705463843,-0.0752669106126502,-0.0436245145897717,-0.0127109333206851,0.00786471397620544,-0.0386325061351094,0.0148247946059839,0.0616871623846558,0.647660518438374,0.0464112957553423,0.00140869670180758,-0.03137589154948,0.920786305634139,0.100354965256289,0.011749133948131,0.0346894131911852,0.0788245127622856,-0.0497915259950051,0.00221382371170979,-0.0253087051307796,0.672277364517761
"NUMEX_BILL_MELTON_CA_2019","382","2","11","3",-0.00583878565111399,0.00684103023459676,-0.0584112183432315,0.000762261730692203,-0.0614679091652618,-0.0436337572582797,-0.00442092379206897,0.0150282447621692,-0.0498928110567506,0.00406909978308915,0.0175941828496091,0.512757431350892,0.0174692256224521,-0.00898004817568978,-0.0350278724889786,0.839069284709977,-0.00136281309566662,-0.00821077725485732,0.0198992559677398,0.0205839765314462,-0.04952741507594,0.00958770391429783,-0.0195391720278286,0.679284364335266
"NUMEX_BILL_MELTON_CA_2019","383","2","11","4",-0.031442280772229,-0.00940440864659093,-0.0548347370035592,0.00574363353591946,-0.0616860305918477,-0.0580379622097616,0.0155000562711678,-0.00958303858644242,-0.068740605644198,-0.00972034198025851,-0.0397838084461593,-0.552888079490939,-0.0302261640127581,-0.0243767862961661,-0.0429123281813764,-0.13144285321549,-0.135141625323112,-0.0548389511048705,-0.0184331228371248,-0.0323211596043936,-0.0625358832389884,0.0107542561398264,-0.0156494260153662,-0.0254125527446576
"NUMEX_BILL_MELTON_CA_2019","384","3","11","5",-0.0416180148469343,-0.00674275602386277,-0.0540365493617615,0.00553245870652729,-0.0615212060067511,-0.0382756538496756,0.0128967520067897,-0.0104959655861953,-0.0785235798130277,-0.0233327276764805,-0.0525112602830738,-0.794945782843468,-0.0333936158809001,-0.0360700868424797,-0.0451757626972775,-0.00837339560951379,-0.26684602940972,-0.0685848538909116,-0.0442892946980094,-0.0682491948942316,-0.0751790624092328,0.00920012258926742,-0.0311631554876837,-0.139071260610958
