"Germplasm","Plot","Rep","Row","Range","ndvi_62","ndvi_76","ndvi_90","ndvi_104","ndvi_114","yld1","ndvi_124","ndvi_130","ndvi_138","ndvi_144","ndvi_150","yld2","ndvi_166","ndvi_174","yld3","ndvi_194","ndvi_200","ndvi_206","yld4","ndvi_222","ndvi_236","ndvi_240","yld5","ndvi_256","ndvi_264","ndvi_270","ndvi_284","ndvi_292","yld6"
"NM170506PAR","188","4","12","8",-0.246006043404106,-0.92203831431517,0.162621681967141,0.0536898119203918,-0.325346796038931,-0.196189925963181,1.13378880888612,-0.377370756751318,-0.460551048358179,-0.0157976660294726,0.313314428741333,0.26924803963598,0.176330940047912,-0.0604533524316985,-0.119555613864987,0.00416698087332629,-0.206248701774405,-0.759331720056663,-0.111829804135972,0.713340869313967,-0.600373434029467,0.397841219920633,-0.137541777989443,0.492919495712154,-0.223108764912047,0.952984909651647,-0.0416831549510251,0.70264452640898,-0.375912898552283
"NUMEX_BILL_MELTON_FG2012","189","4","12","7",-0.358052728690982,-1.28256839788496,-0.0897215123115574,-0.182103202697097,-0.37928825377006,-0.0588885740742555,0.969136662577023,-0.0722249313536335,-0.455661735584362,0.0766218995410337,-0.0633783310875214,0.377111597392826,-0.0360577008415908,-0.567282638612984,0.0865470942703999,0.173425503897153,-0.15031380302663,-0.455439118648313,0.260543908251004,0.920635727590901,-0.954868079149139,-0.195102777946427,0.0815109702042382,0.47298778679675,-0.101655032253405,0.249218183895917,-0.641477770846181,-0.864725178128785,-0.269807961768827
"AMERISTAND_803T","190","3","12","6",-0.299527303475336,-1.34924917483552,0.043950359735964,-0.268458213075072,-0.460174524600465,-0.210527193451266,1.06277409394488,-0.15209037596276,-0.0225853947584904,0.055931418878251,-0.350487293698084,0.0519338893454917,0.0457041318197272,-0.0969020993350695,0.0509714047396332,0.595022116411344,-0.164746502509688,-0.462797920902759,0.177822327960925,1.65958563403178,-0.893034142663295,-0.182588151493175,0.0402738706866409,0.421198067111002,0.0185571940272536,0.210550294044578,-0.648239066705258,-0.854119798268509,-0.367404342840311
"NM1701PAR","191","3","12","5",-0.500164593724614,-1.11960460945374,-0.0578714572254816,-0.586689887568909,-0.681523478374079,-0.576145538798686,1.3936547344533,-0.497920787647358,-0.140118719991296,-0.406672769311797,-0.698582356226017,-0.440836559329835,0.526464042167868,-0.428456471013833,-0.513804906652805,0.467182927536272,-0.458219495063802,-0.69957068743234,-0.140153593639977,1.6661790175132,-0.938100310105424,-0.273632782949823,-0.330717458090232,0.325311331654612,0.160986452211745,-0.133533310400215,-0.739247056546249,-0.856087820747161,-0.0264707277003675
"NM170506PAR","192","2","12","4",-0.516646584648872,-0.0526940688193496,0.241046745829188,-0.719465908540583,-0.370319430671469,-0.684317668960006,1.57759152007093,-0.539877975540645,-0.196750843041288,-0.351816186191088,-0.465211622836083,-0.557247041901967,0.853939203910774,-0.284678195205922,-0.496373120838928,0.784802858974404,-0.214875918222274,-0.710877299997688,-0.109882325176512,2.10418133815816,-0.918143961245815,-0.328154143168257,-0.284928519697885,0.404253270458772,0.253032267195156,0.0394699933766236,-0.491295300182342,0.0550390046801417,0.295925503921166
"NM1702PAR","193","2","12","3",-0.656688414244055,0.0792556261709984,0.42606438751854,0.189084262468755,0.474200453463174,0.24372263568648,1.48039493608667,0.41802264784437,0.258223801992841,0.419289240400403,0.246854346475122,0.0744814166848808,1.36092906796596,0.480653074312279,0.536185235599077,1.24471513639663,0.372950912587677,-0.277730008904559,0.484812031033073,2.76842293357597,-0.681466073858605,-0.236560079656937,0.785762481069188,0.58316712291335,0.450795539241528,0.608055047109994,-0.151079379770078,0.506528349009582,1.03726350381151
"NM1713PAR","194","1","12","2",-0.367228670886542,0.718413648991784,0.790557883396219,0.526043060008735,0.572649249126937,0.729138284313776,1.14635613187791,0.408684342560838,0.466933175877877,0.701231878690289,0.744907564687851,0.783967225304018,1.48913786760236,1.06688135695878,1.17645623541184,1.11649156338476,0.638909175516482,0.0286188362810853,0.979755974979995,1.85001517508952,-0.593283496456595,-0.222182913245357,1.33605340816214,0.60180219913052,0.551722511874531,1.14888956592591,-0.147474091304794,0.331021073003414,1.31382252000089
"NM1705PAR","195","1","12","1",0.0478205635658545,0.483919604371875,0.645336639702722,0.103929195423159,0.132886919112913,0.32250244420348,1.21067016030513,0.257241604067318,0.246479419609653,0.589075393704227,1.00948689956129,0.80549246167019,0.795140392691339,1.31347515196729,1.21832329372847,0.785372137149252,0.362531060259908,0.311004278990901,1.07263384608462,0.814769106575711,-0.524426626817905,-0.312199688764024,1.1485776583681,0.589546084935326,0.502216746463346,0.798391853306178,-0.341519582680965,0.0104582736292498,1.04727118722209
"SW_9812","196","1","13","1",-0.162671477928696,-1.78572690238538,0.272352132226044,-0.641396894375662,-0.471769874319213,-0.527495456530949,0.889977839362728,-0.524256844223427,-0.752267178614428,-0.175976227987616,-0.246226156404582,-0.209228806393993,0.337540455019404,-0.61708358180997,-0.392738501026723,-0.259848918978648,-0.54555193219451,-0.691098519996191,-0.372354749841896,-1.18223299496034,-0.839019190458499,0.389966695597239,-0.187732204955905,0.580050291607737,-0.515691994848006,0.668453941745054,-0.353253360890632,0.771143831676019,-0.353196450918499
"NM1712PAR","197","1","13","2",-0.345770574906294,-0.492460656575142,0.131042357772651,0.103577455539404,-0.0200289800383023,0.265078053298916,0.653997049299723,0.0919165126344744,-0.321996668692296,0.175519405203802,-0.241186067242475,0.361373476387676,0.524909199914233,-0.737161670600828,0.217790682340719,0.139249286975698,-0.33556505757984,-0.114314055455076,0.281516920726455,-1.05060879989276,-1.15705139193296,-0.174866007693748,0.36012737520867,0.601430359555532,-0.324598934247282,0.187751514200317,-0.944197440511325,-0.974433888741184,-0.0571828437540876
"AFX_779","198","2","13","3",-0.42204673334246,-0.156118213026759,0.307355120235806,0.276172084586449,0.0643047579247814,0.173991744120781,0.711786975624561,0.142656467956598,0.169948834890254,0.170878130923888,-0.652200486462434,-0.108213340701839,0.817706094625259,-0.468708183470795,0.0986694209067948,0.670118388416386,-0.292308732627824,-0.105052519968709,0.165991146855403,-0.730057556621214,-1.13914320438637,-0.147301359002247,0.272465420184009,0.599613615825338,-0.16231897573979,0.181896683144477,-0.95857732654462,-1.04282379366628,-0.179106690360852
"SW_8421S","199","2","13","4",-0.659241295019676,-0.0388716346323263,0.217003067255366,0.0703151832762292,-0.130890170619293,-0.173616059722723,1.03500769994927,-0.092761924902618,0.146079280525047,-0.217083605756998,-0.990329704036813,-0.572256003167872,1.32968370322728,-0.833070290583691,-0.359828666776586,0.595574877101516,-0.488740950148738,-0.412452010112981,-0.128694529648771,-0.773582024558685,-1.14982013173643,-0.213300824766701,-0.0663574225051424,0.534366587908484,0.0187071997046878,-0.195298392729923,-1.0586177845607,-1.31234236330347,0.104216388045723
"SW_1011","200","3","13","5",-0.745034061177537,-0.103069317640652,0.44621615165144,-0.19225184006534,0.0952498819643739,-0.220330309677335,1.25440906520314,-0.026943904934153,0.138365485959906,-0.103706470518201,-0.717668254930082,-0.608602379371507,1.54691039036383,-0.691587698008525,-0.194526878880547,0.923873899806119,-0.176700408777859,-0.327226434959278,0.0015644327920476,-0.422934211739255,-1.09481079075271,-0.256978202273704,-0.0532950785832775,0.635483904040492,0.0733479413944329,-0.113788023129124,-0.971178674132016,-0.754256275864856,0.314696537362839
"SW_9813","201","3","13","6",-0.841954054077225,0.0709674822244809,0.702764042158769,0.78523557193174,1.01881722692194,0.821025297169372,1.25539528335533,1.0569945107552,0.576305845331531,0.673350741217689,0.265852602933543,0.160550675146195,2.03735883836607,0.0797705943207875,0.950115024356498,1.49122949307247,0.503722186194133,0.269326246047358,0.691938867894567,0.0732386270975948,-0.845991551997899,-0.219283008190878,1.07967610217245,0.796709086094695,0.244779317059856,0.500558199994908,-0.628883111556726,-0.227786507136848,1.05939049953562
"SW_9812","202","4","13","7",-0.739665221377963,0.892127650883394,0.959778114954746,1.02703633694343,1.0941084719396,1.11930285012262,0.887395655358052,0.991107891388275,0.648141028930294,0.849899840816058,0.792727038937804,0.818418316396664,2.15249170085188,0.625188268247827,1.4723714890254,1.43481519314278,0.680557544948885,0.551911671072282,1.1931049700261,0.205455366869634,-0.777032555621472,-0.275514826976814,1.538283295005,0.757178178932407,0.332725919725883,1.0386000700459,-0.667347116309689,-0.425157652665007,1.29286463480064
"DONA_ANA","203","4","13","8",-0.29452189869987,0.916208930813024,0.640984815444523,0.390457879294048,0.653219389686908,0.677835330064671,1.07728152541752,0.790048009396306,0.489088828490409,0.752843832289259,1.22938653565129,1.02640780611223,1.63900568273076,1.23796633978007,1.62764448401331,1.12128817675918,0.413058362098132,0.846429292154084,1.37454146309508,0.191527685305733,-0.705729030679493,-0.401141480674314,1.39604888710816,0.692753716893704,0.248518928399679,0.733677636774538,-0.799597673871085,-0.360161404542014,1.07806286892274
"NUMEX_BILL_MELTON_CA_2019","204","4","14","8",-0.390980083252327,-0.298026821947891,-0.0093763191043434,-0.421445853744223,-0.214584421470944,-0.190309863198054,-0.0527733239203904,-0.690504452342907,-0.399952573410184,-0.0460029498158774,-0.0785074419711321,0.128005783134661,0.331863339381481,0.00210203697755616,0.00997106954513134,0.0266364338702278,-0.362617879655746,-0.2815001623978,-0.0761446790844579,-0.897847017680739,-0.31378757153277,0.31807053411775,0.169285616430676,0.774950437246455,0.0274650782279552,0.622651368795474,-0.469845597343548,0.250605428049455,-0.109130882087289
"NUMEX_BILL_MELTON_CA_2019","205","4","14","7",-0.550338622132647,-0.260594881431878,0.00957504002994283,-0.293550269738032,-0.0223150393474827,0.365057666462092,-0.366952679530509,-0.0620425568604902,-0.211376293126067,0.154777269286892,-0.337975929026457,0.408592813909889,0.494762321387644,-0.321098132575391,0.349083620074132,0.251770377015947,-0.306052468397775,0.183188669459321,0.407190461123971,-0.877431367228841,-0.669378312803064,-0.206912298602222,0.485956532207066,0.79714885852486,0.171401912457459,0.0238221742277783,-0.96671886859233,-0.952161056902648,0.0918457081542
"NUMEX_BILL_MELTON_CA_2019","206","3","14","6",-0.680733101596646,0.357962698943885,0.219332955664175,-0.221071512472236,-0.051792592631698,0.240792997363941,-0.385611139824693,-0.0200385618654421,0.0651655202580123,0.0423136342938711,-0.946919461453238,-0.187506266302714,0.838188690276028,-0.38763635012736,0.116069382835213,0.730449487577224,-0.324885630973052,0.168721413228022,0.184066737721968,-1.12548931138358,-0.740004173131299,-0.147919950697235,0.349993573508446,0.77547951312686,0.324868748883262,0.0748540683747772,-0.969441314377461,-1.11682915620424,-0.0717760752160961
"NUMEX_BILL_MELTON_CA_2019","207","3","14","5",-0.903252696582559,-0.0895406825215011,0.27502679187612,-0.356916123587545,-0.490766476086385,-0.35092731585243,-0.16200363622916,-0.321750175829262,0.0307686994020505,-0.46615118265081,-1.5873944707175,-0.811249126186757,1.41059545555382,-1.00995990613232,-0.447602386735612,0.576813835754867,-0.557052037013379,-0.2646780248475,-0.21847116312563,-1.46525067463676,-0.793796656691556,-0.201146007314781,-0.0426358446942298,0.710469678803044,0.450880899164893,-0.301389719271509,-1.05562549618182,-1.44693884990475,0.0889615376408607
"NUMEX_BILL_MELTON_CA_2019","208","2","14","4",-0.937167874983419,-0.278658018815091,0.602488433215992,-0.448983928609775,-0.500254293104997,-0.40242274805133,0.0730372518417172,-0.339424348621691,0.0679616547695677,-0.393317977778678,-1.28617015460619,-0.696102752510326,1.33255254557201,-0.805745013888603,-0.266274905661785,0.729753309722713,-0.410967101153469,-0.193334820181574,-0.111764307771492,-1.35552992695845,-0.796474033426959,-0.266541597628072,-0.12144722140551,0.819665460997737,0.484652468987883,-0.215457714676187,-1.02351404567821,-0.903414848944317,0.114216981183232
"NUMEX_BILL_MELTON_CA_2019","209","2","14","3",-0.888160726080697,0.169532475922249,0.943600629493259,0.0247471545299975,0.105224355972874,0.41720504322442,0.152957116162383,0.586377599340588,0.366569195751652,0.140460912975971,-0.397459952555071,-0.0568706621892792,1.53069047765167,-0.164412243433272,0.666872254232351,1.25522330809823,0.176800704235037,0.416511738498017,0.401375774341496,-1.37772863573199,-0.617269559991166,-0.348159079638589,0.791687196512923,1.01061391551099,0.610373377748837,0.282638982311985,-0.761701535990648,-0.403316420193524,0.723234901793287
"NUMEX_BILL_MELTON_CA_2019","210","1","14","2",-0.847582385925888,0.366192993838908,1.13107678650778,0.127689629576608,-0.298710102767362,0.247274863380211,-0.109761908650032,0.266672922700149,0.149646928381566,0.0101611980136036,-0.157687675420688,0.25250739101495,1.28058740381845,0.181787296295695,0.792791888828351,1.15003136400187,0.157529858484472,0.53983375358732,0.664208888108471,-1.14905288360809,-0.641547165400525,-0.547148296012871,0.913860030406654,0.958112918387735,0.636253768691389,0.578638233779946,-0.943492749505976,-0.754088853302188,0.716065300237439
"NUMEX_BILL_MELTON_CA_2019","211","1","14","1",-0.335173511705153,0.812556017623394,0.838170255865169,-0.146210835504336,-0.794241968165688,-0.175503980733205,0.316537386944996,-0.0199569272175444,0.0481404673984922,-0.117788956513459,0.231490335407162,0.40947883329531,0.788219753868748,0.905682803961708,0.945861873531345,0.824301945796078,-0.111999005314552,0.776700860234268,0.773042292107694,-1.06055687847768,-0.626883304386963,-0.768630350701818,0.737461651033676,0.895820701205367,0.503830787637092,0.178801962266023,-1.10790014316473,-0.770619718112001,0.463056052475009
"NM1701PAR","212","1","15","1",-0.615749469303224,0.247203308795739,0.0422357302485974,-0.258192302203044,-0.0846441070486494,-0.1317348106235,-1.54873033379783,-0.561920385178509,-0.0234967573796381,0.390388024845026,0.198726173223646,0.441523566391328,0.0567545330160957,0.895141496762926,0.0813624338323217,0.386078269646784,0.202397254230848,0.0838325437995684,0.0762623037632452,-0.201165525587502,1.06470429876298,0.789958207823141,0.388001688324695,0.70018373594175,0.644826788560166,0.992785283059177,0.592560976221504,1.01451677009812,-0.0335952593526914
"NM1715PAR","213","1","15","2",-0.781369013356951,-0.478540305838801,0.115574256352048,-0.501216704484442,0.055222281786613,0.27683971332627,-1.72787043583718,0.131289673300899,-0.0278078135361018,0.626021347374377,0.0172393336336781,0.600421492831979,0.13774567910523,0.475048231539316,0.36526866284869,0.537911277666347,0.303892285815556,0.565562777639082,0.462463965969128,-0.268770387372483,0.790908786386463,0.314293787944476,0.562227319094193,0.756951882566369,0.749766594904293,0.386684728172852,0.173132599652826,0.148494053406464,0.171681269479535
"NM1703PAR","214","2","15","3",-0.955989261824095,0.181725661036644,0.209996414354845,-0.345669925532131,-0.0353008369766319,0.206767688099349,-1.63532005523814,0.233335226157678,0.079035853735084,0.555859231254438,-0.563089555302598,0.0433558299179269,0.663330154643796,0.367443731316158,0.26930194546944,1.04128870377139,0.379091905541551,0.539098157636833,0.288465013576425,-0.497459189325618,0.708686857996703,0.383743746472173,0.501785866139784,0.759536726800949,0.845675515046309,0.439490701937304,0.108335378266019,-0.155697454873422,0.111169194037535
"SW_9812","215","2","15","4",-1.11789299478241,0.391495784811658,0.273548659162237,-0.471116977083331,-0.426957725315448,-0.306616259573845,-1.50684810742872,-0.0296781402372323,0.0176228235325847,0.199283061687462,-1.09853163977215,-0.407963352916744,1.41671200118631,-0.203543746559613,-0.0856360426940459,0.966740536420796,0.270851141727237,0.207461991150814,0.0113429307513923,-0.831473660315768,0.645732442235573,0.328679526482943,0.290711386069857,0.70635526691998,0.919373785561605,0.166663776943369,0.028085743790323,-0.556819101468128,0.351831748995669
"MESQUITE","216","3","15","5",-1.0987848050961,-0.192220779960098,0.573930119431192,-0.34852603011335,-0.510794381824096,-0.28582146327103,-1.41891559317692,-0.0792964652169701,0.145169467729716,0.318046145378082,-0.682910237867672,-0.0921102411554995,1.41524855143479,-0.0115014341968967,0.120606812868808,0.947487260590154,0.293797203022828,0.224745249479255,0.183111440229268,-0.774434786893805,0.579978159442248,0.264477105114594,0.218328089655501,0.772243379554685,0.93674897437957,0.351779062083001,-0.0851480230806257,-0.296475285930735,0.360764680182069
"SW_8888","217","3","15","6",-0.926102847062328,0.448988620566731,1.10737751805119,0.109646035454891,-0.0296891564666913,0.281453880487374,-1.24959226768505,0.829788298332525,0.416191311325201,0.693499128230469,-0.0323286852652195,0.24530316084703,1.70630522085531,0.392318575485529,0.846405470567898,1.43325760562061,0.755663528501945,0.703501616353443,0.570616487620082,-0.60606565578631,0.75462174674755,0.191830160545128,0.995447367107816,0.947893424790729,1.04018697927829,0.762380765115316,0.119664626133294,0.302375994483867,0.941961269162147
"NM1705PAR","218","4","15","7",-0.835223390806147,-0.0185544432131222,1.35237054700974,0.167011062173104,-0.392434628113725,0.0443508988573735,-1.47393856611855,0.475775058415647,0.174979382526653,0.452663750930733,0.073794414200986,0.419993012778169,1.29592259714166,0.650872868849656,0.866268985771129,1.35847924038622,0.615043842775863,0.721865028923943,0.753259876103533,0.255933559819142,0.706765250556317,-0.0169891590829024,0.968671402208965,0.896398254657861,1.05418346542091,0.830812451004425,-0.131125359593177,-0.0351030069629732,0.781313855472677
"SW_1011","219","4","15","8",-0.203990445095829,0.850609835140434,1.12918480802136,-0.00145731936094377,-0.573973064512365,-0.147850633342701,-0.948425198718116,0.240616353183396,0.338731080093282,0.428216648572613,0.582206214452614,0.666796071422228,0.84544283527401,1.49889433262722,1.12078361896812,1.02612352644518,0.305985630152264,0.916290146838778,0.896355014535661,0.24283344069328,0.72180736479755,-0.255757848850374,0.88045469505471,0.880721142368812,0.913820003773445,0.363660897511434,-0.150143399818453,0.143301592241767,0.553279324663694
"NM1715PAR","220","4","16","8",-0.498815683282952,0.299714999837094,-0.052792040747176,-0.0143562451662987,0.942920922720936,0.531454996379963,-1.75846586013803,-0.288058592518323,1.05974811031628,0.881814893320062,1.15519526618243,1.03975944678343,-0.36645849223071,1.3114237226391,0.552068444605569,0.0930070954350379,0.713920338338848,0.521556083539343,0.334580269912386,0.911161255449365,1.5878959511149,1.04973035002833,0.560574448891121,0.641685877660279,0.660884035645262,1.60970712612893,1.89884146921254,1.93086233788272,0.223422057197184
"MESQUITE","221","4","16","7",-0.591937448082341,-0.67345575834154,0.198317802740835,-0.417190077134669,1.12750148812697,1.01919442203298,-1.74967752169503,0.502822742101858,0.99865213454601,1.17459827905229,1.15114588887605,1.26307073233399,-0.36742871363759,0.601172857644479,0.891452642766867,0.129414541806305,0.836868166751427,1.0030728490837,0.704609337600035,-0.584575298309598,1.4258781138181,0.640498572819041,0.80344855976371,0.718828910114444,0.698998971898733,1.00657463233017,1.59434295743198,1.34496075777047,0.448178346820254
"NM1712PAR","222","3","16","6",-0.774924974617203,-0.222832393082354,0.277235471189086,-0.306005786426203,0.956989413125181,0.899288915088317,-1.49373931841301,0.681722793829088,0.942091747265754,1.04826034780138,0.298535369617134,0.584554866872245,0.266103501649784,0.381784499938201,0.768552911691255,0.54421019144355,0.943402888077343,0.89949985360194,0.517287356599808,-0.898268487724482,1.39346559334511,0.714289876047381,0.786850180039288,0.76128547132222,0.722135980933381,0.989807231317012,1.53560270939572,1.14887420355821,0.443361926275005
"NUMEX_BILL_MELTON_CA_2019","223","3","16","5",-0.803685837982425,0.226393066296431,0.427669637148169,-0.634974632193918,0.556009398843824,0.450817048172876,-1.36041239150904,0.555079458564831,0.709306822548255,0.831728523568549,0.0512464205884709,0.365291731611885,0.948984446680931,-0.0278500658969141,0.511005655196275,0.504376967308216,0.953032671362717,0.669931332435097,0.348865102760096,-0.851437831470078,1.40368020895734,0.673445720814764,0.730868158601058,0.710401381841042,0.776221769976597,0.72033346674707,1.5657876837691,0.992456736938979,0.714490578026166
"NM1704PAR","224","2","16","4",-0.612761781615498,-0.0941716870053118,0.611789654274221,-0.838446505799494,0.487576170278145,0.626007073164344,-1.30017049293825,0.52034640565679,0.935377442050481,1.03106750320789,0.676299746508355,0.872237799976964,0.912977412106558,0.525370497289263,0.726588977184672,0.405523582973459,0.934168089564669,0.762647794832663,0.614280788855298,-0.504273176391261,1.37092426888136,0.616271803146664,0.661070933982299,0.685089730354338,0.812652148805854,0.988417757216423,1.41433033481819,1.06665902688186,0.725968711184865
"NM1701PAR","225","2","16","3",-0.306100821537317,0.138063282728123,1.12354140195574,-0.557536361723829,0.724712479535219,0.768239491956268,-1.04746805003364,1.2869181145913,0.93213063868446,1.17013703377749,0.733734988104633,0.649543960834227,1.11020189191027,0.4886466261594,0.99857566187928,0.817290217660361,1.23830666015319,1.08863191339656,0.719358976065749,-0.863989665396553,1.54716507498425,0.561683731837781,1.20506634164564,0.796637443108764,0.878568643664286,1.24692207780542,1.6066824732015,1.54659153025674,1.22853659272298
"NM1702PAR","226","1","16","2",-0.366058597860461,-0.166386591067291,1.300461282077,-0.960805489646171,0.181034777495221,0.300062236156259,-1.33004731579276,0.89936923555206,0.548624912476685,0.756925380376901,0.530544570977554,0.54084060030825,0.556378249309,0.434990799972046,0.772049096242882,0.78195466997356,0.943508894053885,0.920016471764345,0.699970769571364,-0.278152817275775,1.47545223758684,0.337434860821257,0.999884521292372,0.748108962451867,0.824722945617448,1.18292722181093,1.33925211231633,1.0348274642022,0.908470137746851
"SW_9813","227","1","16","1",0.223423161393835,0.601973965229159,1.08795117647774,-0.866175342816292,-0.163177135189912,-0.123534774540889,-1.09216839479881,0.529641778134819,0.656679997680601,0.62364714235835,0.733062153934231,0.510709298817161,-0.0249671755469915,1.04778379919355,0.815728515415229,0.447782373579951,0.555030146196734,0.975963202791573,0.694974918565242,-0.336886796508868,1.48418221984276,0.0736147726334806,0.782063054783307,0.710904436002661,0.665141165759705,0.67719718017753,1.37582327642147,1.10067500072062,0.596847720872014
"NUMEX_BILL_MELTON_CA_2019","228","1","17","1",-0.419668770366478,0.616150366639722,-0.553705137071736,0.319214526552813,1.64484951810635,1.46010561049422,-1.85578001956375,-0.172514241627451,1.94500323159658,1.43572228902387,2.12153149295014,1.81602039304344,-1.84750553268065,1.82078144009403,1.09818181978616,-0.0844796985915706,1.74073873078666,1.53108448298227,1.19619552777222,-0.0523625411726932,1.91858346312814,1.71647235046071,0.944947849232162,0.0913668587343604,1.12528866278533,1.78421295146834,2.20190401632502,2.24677679590959,0.794932122087948
"NUMEX_BILL_MELTON_CA_2019","229","1","17","2",-0.48733601877286,-0.0284054642553258,-0.151673621930941,0.540278127055966,1.93480752896577,2.08860877787358,-1.87590367850172,0.747396517553753,1.95398546548198,1.79812590169896,2.26235411556592,2.14227438221091,-1.66966224801307,1.23971872108313,1.54950946567182,-0.0201500056749469,1.94484297069225,2.02466037159035,1.58414671903586,-0.685350836336383,1.84317615399134,1.40499759088672,1.26932727218496,0.172088123895806,1.14923047028984,1.27894204761147,2.04670230421401,2.03419404747149,1.08248676981591
"NUMEX_BILL_MELTON_CA_2019","230","2","17","3",-0.815308834636559,-0.157330681477965,-0.19804705918704,1.07221376817173,1.93507137846181,2.04495196803737,-1.76060616193013,1.09987203489006,1.85563786129415,1.737362996726,1.32573069174595,1.41635147976721,-0.792522235464467,0.839330934508322,1.43829377023236,0.351091158104031,2.05687346685555,1.88011807791946,1.35080081878586,-0.616242360055577,1.83403257447581,1.49915384205816,1.29413442620361,0.217905537658806,1.13343583578341,1.22548048913721,2.00041401372566,2.03744899049166,1.1338532216921
"NUMEX_BILL_MELTON_CA_2019","231","2","17","4",-0.769962018340254,0.501514049831768,-0.197595180094335,1.11146292578522,1.69109281005989,1.77848081268535,-1.77612791903269,1.22611210164343,1.73260711467284,1.76095334063143,1.51821242174345,1.51054096121669,-0.155606791050506,0.649257130560811,1.35447365447719,0.409151500788148,2.24457818245113,1.84325807546225,1.28914008747497,-0.351233930670466,1.92411833879304,1.49662334525663,1.32700085033522,0.113531157305023,1.2331525110524,1.05641811828628,2.10443209317104,2.02586833660996,1.42647897609713
"NUMEX_BILL_MELTON_CA_2019","232","3","17","5",-0.562981315547189,0.683956234588558,-0.47195416153918,1.52650612725471,1.89018630679881,2.32115532441292,-1.95986832523248,1.31834402597773,2.25830967205796,2.19292971387955,2.4779804895586,2.43324982006288,-0.16214219855215,1.48376735811905,1.76455687280939,0.423415539902361,2.35766333852278,2.21590267751131,1.74069275427767,0.536941313514816,1.9710493950087,1.52770183917853,1.44619001283295,-0.0811148245377734,1.37121285969055,1.53109668552314,1.9812052575664,2.05204758458928,1.52145658758902
"NUMEX_BILL_MELTON_CA_2019","233","3","17","6",-0.0227021031655673,0.647833692244123,-0.261536739641504,1.90948743576103,2.14512976823065,2.29364844108186,-1.75968603990799,2.03544492478186,2.13490751468568,2.23762190026437,2.00916943219357,1.91562455179069,0.179969726831622,1.08552936906126,1.76243554338685,0.845303757862829,2.5922055304859,2.39028249811969,1.6549911707889,0.141835016063959,2.11378675880471,1.51597085672669,1.9003657641781,-0.097282162557304,1.39929830013635,1.59289559920938,2.05955177831402,2.19174730155918,1.98728043819274
"NUMEX_BILL_MELTON_CA_2019","234","4","17","7",-0.254455813008335,0.0044279804393185,-0.671426242680833,-0.00179747419876909,1.45314043576773,1.37387975675871,-2.06361750186404,1.60903086429866,1.57702895919753,1.70794104342848,1.42358940447429,1.38785831898366,-0.267468657403518,0.674008369119667,1.16088712955174,0.800916213569567,2.13381606965518,1.95185882294184,1.31238525654827,0.283733367694932,1.96358436876855,1.26151437366355,1.31558353171912,-0.099564939660977,1.26174129541884,1.22476770711289,1.74169619423255,1.47684503310191,1.41178294356948
"NUMEX_BILL_MELTON_CA_2019","235","4","17","8",0.303310157650649,0.515850674365828,-1.27818172068968,-0.883648271643752,1.00132899664969,0.602069993846334,-1.98167145715765,1.15926544242524,1.664680557708,1.45201357706399,1.41307065545135,1.12845061932169,-0.720712400686466,1.09510244790174,0.990391237403826,0.502026034556152,1.66492778008266,1.81036185790178,1.16990155430987,0.108145586802425,1.92997790679788,0.945584110005566,0.913280520010034,-0.176566261767724,1.06059426610528,0.577493327292248,1.71676967435198,1.38048088456136,0.977438200474422
"SW_9720","236","4","18","8",-0.372869788539525,2.03632643315049,-0.37677924815302,1.9885683040961,2.39616964594399,2.13322044330639,-1.6075022720027,1.57746100453065,2.2916861008488,2.07218645136393,2.78751963798861,2.40966679095521,-0.85220416258226,2.80252317025653,1.69390826699036,0.382599612084579,2.06027325654724,2.01973551900061,1.85491002107923,0.107062604743385,2.11710366400854,3.17362044368993,1.2752916437418,-1.04317664622226,2.17866083469544,1.90752497871203,2.39177010292009,2.19215924457011,1.65411848336354
"NM1701PAR","237","4","18","7",-0.515215191773484,0.44102996714635,0.0694014618200403,2.40584094318568,2.60918095064623,2.71987081207708,-1.73811531727743,2.47270942973699,2.22868883142886,2.41822229690158,2.88972510243443,2.75438223215488,-0.622717803120171,2.32248272000814,2.20211113776798,0.483789497834848,2.26590991441774,2.47518603129422,2.22149161718148,-0.0702437937043562,2.08814250656556,2.94930846342294,1.67397361749434,-0.995474626130192,2.18782430597118,1.51040920212426,2.3279687862044,2.30909838210806,2.03514305038655
"NUMEX_BILL_MELTON_FG2012","238","3","18","6",-1.08822216909187,-0.227004269412718,0.134161565435069,2.5489398036468,2.64218466905269,2.60250830923349,-1.74590784633097,2.84932597138237,2.05603172280792,2.36206629056145,1.87560926589362,2.01861807244196,0.159035607143019,1.82216095698105,2.09379407135506,0.835310867230024,2.4117191795425,2.31599106410473,1.96145787158455,0.126601729475911,2.07902999713347,3.04517050169649,1.74866854708754,-0.958610398822342,2.13933792379341,1.45104002070477,2.2493684693631,2.27501030775019,2.10928246434195
"SW_9812","239","3","18","5",-1.16120605117532,0.582070107386598,0.0682195290355506,3.07862109025298,2.5451794351595,2.64969877340163,-1.76039781230502,3.15606736196701,2.12325735335591,2.51781066231184,2.4391309103069,2.50744435433302,0.675081592230639,1.87150394066279,2.28036336123142,0.990532822219545,2.73459271765505,2.39742533347656,2.01964576413008,0.612579049323361,2.2153410872913,3.0859637379949,1.98163945815222,-1.00759950147532,2.23151297934059,1.32477998430262,2.30861661851253,2.29891528964305,2.45221115152781
