"","ALF47_merged","ALF45_merged","ALF38_merged","ALF37_merged","ALF14_merged","ALF39_merged","ALF13_merged","ALF17_merged","ALF32_merged","ALF01_merged","ALF21_merged","ALF12_merged","ALF30_merged","ALF08_merged","ALF18_merged","ALF16_merged","ALF43_merged","ALF31_merged","ALF07_merged","ALF46_merged","ALF27_merged","ALF02_merged","ALF41_merged","ALF06_merged","ALF34_merged","ALF15_merged","ALF11_merged","ALF09_merged","ALF19_merged","ALF03_merged","ALF04_merged","ALF28_merged","ALF05_merged","ALF20_merged","ALF40_merged","ALF10_merged","ALF22_merged","ALF44_merged","ALF23_merged","ALF25_merged","ALF26_merged","ALF42_merged","ALF33_merged","ALF24_merged","ALF35_merged","ALF36_merged"
"ALF04_merged",-0.118781936629126,-0.185131288941397,-0.119168197635013,-0.0862429597376952,0.171782922486808,-0.0750058800201863,0.130358033452306,0.0317689603550774,-0.132639501971993,0.0841930852229806,-0.0964573007724963,0.11855629008499,-0.105857560412694,0.231985675736614,0.0696597432461654,0.0252404864470013,-0.142327370494759,-0.127661761268899,0.299309714706862,-0.0989084961925182,-0.119915824823827,0.170457460841786,-0.217356478508446,0.283682072124246,-0.156718368702973,0.0804696248058707,-0.0312812635638306,0.126744919020655,0.0569260642141646,0.189289587276057,0.871052325065985,-0.200517657868803,0.363345626324131,-0.00705621594765608,-0.193426996580877,0.0566234290207318,-0.108112805574769,-0.0956586847270484,-0.135598981887275,-0.0463592192718903,-0.121645895570582,-0.126668619311342,-0.147301016385755,-0.0578035523128691,-0.180314741251996,-0.127527444065711
"ALF28_merged",0.398114448006867,0.190066780910783,0.00593446884129623,-0.0212049213062272,-0.187935347266975,-0.000216789395386615,-0.181041923830273,-0.0488242631576048,-0.0406493256526494,-0.107206881612869,-0.080673840813949,-0.100542270959478,-0.0543292591335274,-0.208775615907041,-0.0633465885961597,-0.0407346444048904,0.0732034662058642,-0.0563294049760717,-0.191236931088936,-0.0485582319077445,0.113620186073076,-0.204238602902997,0.374504603245185,-0.220476306813743,0.213965487175175,-0.114554080899598,-0.0646333140208006,-0.176603872240002,-0.0933549705465238,-0.154195133710523,-0.200517657868803,1.45756313787777,-0.215186020555524,-0.0669502241481939,0.259066908168107,-0.156100671564256,-0.072215713834068,-0.0670892858840501,0.0773565978481004,-0.110788214541467,0.0241772509720037,0.0664707194293295,0.0228568661971007,-0.0981132284925989,0.0271882161273028,0.142534400954976
"ALF05_merged",-0.144849110203111,-0.215102960276888,-0.124645626849399,-0.102972355605911,0.166300332188538,-0.0963279587609367,0.135936998427652,0.0436129100472659,-0.128632073292532,0.0908876330288293,-0.1002310477922,0.131781289897055,-0.112308547820236,0.247993054422128,0.0619572138701021,0.0358837606920475,-0.15854626222338,-0.136947399962263,0.335937729871725,-0.100176034934623,-0.117565254065336,0.163253813441367,-0.241678960048843,0.347573901291849,-0.181718321942937,0.0771558754621842,-0.0128234861290626,0.178167467295486,0.0592644874627954,0.178138127259576,0.363345626324131,-0.215186020555524,0.983525036699413,-0.015328208202538,-0.199986792237407,0.0840432710831752,-0.112819061888125,-0.0916957983300141,-0.148798648939544,-0.0731917349327156,-0.128504608311023,-0.137056421381927,-0.188812661879334,-0.0610994595353185,-0.194493767969678,-0.143259944694506
"ALF20_merged",-0.0171756114549805,-0.0531006768686473,-0.00110472945008555,-0.00999139425713866,0.00497105695849766,-0.00272348670392591,0.00776917224595735,-0.0528043593209584,-0.00578446596009217,-0.00373687199037844,0.119219525409638,-0.0322250458331656,-0.0352100379348456,0.00143247455007958,-0.0420134981143303,-0.0502584593729265,-0.0624894875512082,0.0822243859361322,-0.000264376730359979,-0.0158994811126206,-0.0282668334642694,0.0141376399467887,-0.111446685715216,-0.00773604112586679,-0.00147894611199762,0.0121373915941001,-0.029688082496792,-0.0167572694901346,0.062146996573352,-0.00496879129138256,-0.00705621594765608,-0.0669502241481939,-0.015328208202538,0.689452809479626,-0.0625783994016702,-0.00303861080022934,-0.0134438545284328,-0.0222675320605452,-0.0516268337301068,0.0686744291501534,-0.0178950150358737,-0.054375215661772,-0.0698408872335398,0.00283574353431484,-0.0907434144216306,-0.00473258185512891
"ALF40_merged",0.147693131595457,0.235915105979081,0.0201441664702131,-0.023249231230479,-0.184581113477375,0.01305615412819,-0.167364122055556,-0.0135757101469777,0.0169876978315524,-0.0861941554546047,-0.0698372921567803,-0.0629299819641429,-0.0480814313984865,-0.191646218658413,-0.0510224992998291,-0.0294556705402175,0.084795285973422,-0.00263807729431568,-0.201104980557761,-0.0259078341409877,0.170088783758891,-0.172276402232444,0.214074697542137,-0.211826809431995,0.225656228157465,-0.0970421956557729,-0.0491221290685432,-0.160856215479782,-0.0785766007311155,-0.14809591727187,-0.193426996580877,0.259066908168107,-0.199986792237407,-0.0625783994016702,1.13340402279657,-0.138991424728678,-0.0422617594192075,-0.076618028393068,0.122102063145173,-0.0814744724161185,0.0382001659428823,0.0856022580778309,0.0401530232258283,-0.0765489376157353,0.0380492622464353,0.102282444000976
"ALF10_merged",-0.0442166674571092,-0.135592625545893,-0.0665577088965316,0.00528931466404921,0.0190025247109023,-0.016204312571542,-0.0289770732746053,-0.115734520310697,-0.0371453538952915,-0.0504203184177791,-0.002381035256571,-0.02824810823744,0.0378730671767639,0.0308221937023565,-0.10418421354817,-0.102812180482427,-0.0847929921203965,-0.061794887193753,0.0576228149802404,0.0255692798759048,-0.0429870735954993,0.0283216045065868,-0.168036456117778,0.123728517944533,-0.119157231286422,-0.0222169255999904,0.153064195013951,0.253631969677546,-0.00297314295345269,0.0557969454578554,0.0566234290207318,-0.156100671564256,0.0840432710831752,-0.00303861080022934,-0.138991424728678,0.764867862139296,-0.00699171091638312,0.0744860021865432,-0.064849959602839,0.0174773720055792,0.00432788706099398,-0.0803965980218087,-0.0570096044662055,0.0792860668778864,-0.0991819380895262,-0.0308409731336199
"ALF22_merged",0.0484276989106857,0.00515315886296487,-0.0244222184034679,0.0508218472604082,-0.100737787647594,0.0550859160546196,-0.167674219948675,-0.235817523489524,-0.0427129612205958,-0.172684780059319,0.211835835618109,-0.207763202531075,0.0302711450041111,-0.133963073820822,-0.223141276893027,-0.229756331821786,0.0385280914085152,-0.0013680748244889,-0.136411547323429,0.0195289195582777,0.0608546625258062,-0.116350348896415,0.0540950610608827,-0.0652632905514488,-0.0025082533103747,-0.141582708273237,-0.0531380870066426,-0.0444213503275581,-0.0872136740044158,-0.118933308407625,-0.108112805574769,-0.072215713834068,-0.112819061888125,-0.0134438545284328,-0.0422617594192075,-0.00699171091638312,1.0388393510573,0.0355957269823516,0.362168763498158,0.0568219046476506,0.0784273419854559,-0.0644233259417179,0.368276252572681,0.0530957272675772,0.127492231967974,0.0308126146207037
"ALF44_merged",-0.032533905802347,-0.0739477129684886,0.0302156254364776,0.0804360764885996,-0.0800799850866682,0.0267789982703523,-0.114245430656698,-0.161853647717551,0.0877627230344266,-0.0893542654907721,0.0512455459867784,-0.145675502544103,0.190928977380893,-0.0950382327631712,-0.15725731661295,-0.177114483329125,-0.0108188344669558,0.0304387840095727,-0.10482938126754,0.116924540477872,-0.015318775661222,-0.0772787841453269,-0.0579206933690142,-0.0638544283498486,-0.052147987330477,-0.107067285861777,0.080797233975838,0.0204910928357007,-0.0761080371821468,-0.080127800882998,-0.0956586847270484,-0.0670892858840501,-0.0916957983300141,-0.0222675320605452,-0.076618028393068,0.0744860021865432,0.0355957269823516,0.908597494637661,-0.0192410990317169,0.0373701620791807,0.0897014210043547,-0.0267688887248101,0.0243313678788602,0.200158818789745,0.0493477502753597,0.0363034669098674
"ALF23_merged",0.136457632223197,0.101578063427896,-0.0455778110353914,0.0169059988006076,-0.142557552384344,0.042881402937844,-0.177007991187344,-0.170239423537423,-0.0616955541383097,-0.147396642143885,0.0826307823743813,-0.167619469696623,-0.0132859506853864,-0.154550075190743,-0.184822715889244,-0.1635162460445,0.0526486583610493,-0.0445142052953656,-0.168810516639829,-0.00864626491773199,0.121954891118361,-0.148801206715595,0.128591571441693,-0.13681390873514,0.133346169250899,-0.143691557054852,-0.0612028121578346,-0.0863490550436279,-0.0776901197560605,-0.143801493470485,-0.135598981887275,0.0773565978481004,-0.148798648939544,-0.0516268337301068,0.122102063145173,-0.064849959602839,0.362168763498158,-0.0192410990317169,1.00268787812762,-0.0133304657783178,0.0860671956803554,-0.0186471058320053,0.279344293974353,-0.0125886980933925,0.0884622452167713,0.0780881571884636
"ALF25_merged",-0.0232502972541178,-0.0561570200769525,0.114918318327534,0.0269613190758096,-0.0516757918834672,0.0180899080159422,-0.0809500652191194,-0.143859769339418,0.0953999329021018,-0.0933282438818916,0.16253648038618,-0.129816817620641,0.00974989093352095,-0.0517633826264507,-0.132620885442932,-0.13886027203238,-0.029765106904869,0.206078590192324,-0.0598658594282463,0.0078700615425315,-0.00196180602614381,-0.0523616298738627,-0.107154073541183,-0.0409442878518924,-0.0485608517949046,-0.0373909208277956,-0.0218162157598152,-0.0204547054097594,-0.0399426867039514,-0.0367592670455606,-0.0463592192718903,-0.110788214541467,-0.0731917349327156,0.0686744291501534,-0.0814744724161185,0.0174773720055792,0.0568219046476506,0.0373701620791807,-0.0133304657783178,0.970437562430645,0.00927831805621966,-0.0663614560206529,-0.0122944838242362,0.0397848121026395,-0.030699815084341,-0.00768924343292146
"ALF26_merged",0.0951999255032138,0.0301649075642826,-0.00704155261283323,0.0829979003058509,-0.12086179837377,0.057348659039436,-0.147620513394106,-0.169905479916194,0.0288774358775564,-0.123774655890637,0.0394939222790154,-0.165791922835103,0.0878098408212826,-0.122175789112569,-0.158636870958875,-0.174987996262986,0.0490928884554158,-0.00604535273047975,-0.135425029405591,0.0726877062423748,0.0713853461233995,-0.100124853939048,0.0136460279260417,-0.114414057389196,0.0804468537941911,-0.108645231053785,0.00477159618199848,-0.0517269110656609,-0.0692016767244624,-0.114153297232348,-0.121645895570582,0.0241772509720037,-0.128504608311023,-0.0178950150358737,0.0382001659428823,0.00432788706099398,0.0784273419854559,0.0897014210043547,0.0860671956803554,0.00927831805621966,0.759882530236334,-0.0115342804664335,0.127168833213231,0.0873961878941855,0.0801426829372035,0.0714199631842801
"ALF42_merged",-0.0502988314512061,0.0794874304839828,0.0482926503348997,-0.0211643911679351,-0.121028351388525,0.00502990841906072,-0.0456993240325413,0.0764482600803187,0.0352112655443112,-0.0110097876473399,-0.0647615484369136,-0.0041241376726793,-0.0244449187555207,-0.100963230354064,0.0226282233972283,0.0818368183052817,0.114876905139166,0.0214806126421358,-0.126266714515954,0.00369744187488361,-0.0218821125990412,-0.112137914980644,0.106588679729405,-0.134459626885191,0.0198526449449515,-0.0602441876786331,-0.0171972993721863,-0.0935656343468946,-0.057449132035184,-0.1083217199464,-0.126668619311342,0.0664707194293295,-0.137056421381927,-0.054375215661772,0.0856022580778309,-0.0803965980218087,-0.0644233259417179,-0.0267688887248101,-0.0186471058320053,-0.0663614560206529,-0.0115342804664335,1.06523360237868,-0.042541730769173,-0.0624427497285207,0.0604123286480114,-0.0269144943024652
"ALF33_merged",0.10555962361067,0.102986892188984,-0.039958864090673,0.0445558218458846,-0.16410371914334,0.0538127760536417,-0.233275400141785,-0.250989995666244,-0.0625132989717635,-0.213532625916816,0.0779517173352023,-0.240886800099219,0.0490232680644371,-0.186281048970359,-0.255846658461983,-0.242224338670257,0.0608718797412513,-0.059396302413999,-0.191200142814772,0.0212159156829969,0.140067606388844,-0.167097453369179,0.233619023851481,-0.147181820811561,0.134034768294233,-0.179947622043083,-0.0732119187051642,-0.0996345982137311,-0.137290413436907,-0.154414359873846,-0.147301016385755,0.0228568661971007,-0.188812661879334,-0.0698408872335398,0.0401530232258283,-0.0570096044662055,0.368276252572681,0.0243313678788602,0.279344293974353,-0.0122944838242362,0.127168833213231,-0.042541730769173,1.31617442025574,0.0425011367908382,0.298265134797063,0.0740171444095888
"ALF24_merged",-0.00690080914028949,-0.0642922879747837,-0.00349354336452862,0.0956507708554203,-0.0350839961560883,0.0364298354861741,-0.0902348184248997,-0.154717915943775,0.0534088562457425,-0.084869324217299,0.0456422902963495,-0.147816338217453,0.141811416379405,-0.0500198846682191,-0.145347449258272,-0.16959075933087,-0.0210772402361641,0.0137158299739516,-0.0821379902607042,0.103003169853285,0.0119725110619379,-0.0294738422268372,-0.103597739604322,-0.0474706902579664,-0.0467762886099528,-0.0712574482224745,0.0490447231533527,0.0227869120430974,-0.0477165029360353,-0.0452577865180129,-0.0578035523128691,-0.0981132284925989,-0.0610994595353185,0.00283574353431484,-0.0765489376157353,0.0792860668778864,0.0530957272675772,0.200158818789745,-0.0125886980933925,0.0397848121026395,0.0873961878941855,-0.0624427497285207,0.0425011367908382,0.717005293622306,-0.0128226056188492,0.033021784738025
"ALF35_merged",-0.0772292903831794,0.00894885581936958,0.123068159225945,-0.0143000146323946,-0.20758876683762,-0.0100865684726136,-0.178419949127542,-0.0404684985305985,0.064157258304966,-0.118459970145431,0.0330970019514642,-0.112240919049961,0.0854623160299401,-0.212496732171963,-0.0632547722343211,-0.0421117195026698,0.0208941224949898,0.0644860754109541,-0.21791975933187,0.025792419974868,-0.0778644343426918,-0.20863649042924,0.226192720029309,-0.18814243245901,-0.043038681431031,-0.120901914916356,-0.0104313412582812,-0.138488543745038,-0.137370015269154,-0.198852935722963,-0.180314741251996,0.0271882161273028,-0.194493767969678,-0.0907434144216306,0.0380492622464353,-0.0991819380895262,0.127492231967974,0.0493477502753597,0.0884622452167713,-0.030699815084341,0.0801426829372035,0.0604123286480114,0.298265134797063,-0.0128226056188492,1.63453969881281,-0.0294384478407919
"ALF36_merged",0.159598773517157,0.0804423110559866,-0.0077179694559909,0.0690881611946463,-0.109461994134799,0.0888359877130336,-0.146408931768603,-0.169922048378426,0.00863709760720565,-0.122021595041599,0.000158258295188669,-0.144581652574995,0.0182853288638344,-0.132948862507315,-0.163474912227829,-0.165275503828668,0.070818063616418,-0.0204264392806355,-0.136693490078063,0.0230399633042516,0.127091686401166,-0.113427627848055,0.04356577817362,-0.11608002231173,0.11847896138097,-0.107780608537388,-0.0101910082479541,-0.0684711333420464,-0.0522193439978634,-0.0911486277788252,-0.127527444065711,0.142534400954976,-0.143259944694506,-0.00473258185512891,0.102282444000976,-0.0308409731336199,0.0308126146207037,0.0363034669098674,0.0780881571884636,-0.00768924343292146,0.0714199631842801,-0.0269144943024652,0.0740171444095888,0.033021784738025,-0.0294384478407919,0.872134553535573
