"Germplasm","Rep","Plot","Row","Range","NDRE_125","NDRE_136","NDRE_144","NDRE_150","NDRE_152","NDRE_156","NDRE_164","NDRE_166","NDRE_172","NDRE_177","NDRE_179","NDRE_186","NDRE_192","NDRE_195","NDRE_198","NDRE_213","NDRE_223","NDRE_228","NDRE_244","NDRE_248","NDRE_251","NDRE_255","NDRE_263","NDRE_274","NDRE_278","NDRE_300","NDRE_305"
"NY0651",2,2122400,2,9,0.346524182063398,0.283944421243819,0.283552192166404,0.352304078582105,0.439306090532596,0.274209304876286,0.307564437916135,0.327930603613995,0.297027668845316,0.34160391910068,0.308697097759229,0.310211328230688,0.407237336380856,0.283660961735828,0.493839049133167,0.279576557895886,0.44497731805518,0.343309051471788,0.408764914647268,0.328208592333813,0.323062435500516,0.305121753716236,0.273245558703107,0.19942665164561,0.352931649318809,0.260873654605342,0.272839844893181
"REGEN",2,2122410,2,8,0.369782091240252,0.285543938670803,0.299415974204194,0.364899825401012,0.447523225874799,0.309241363211951,0.284693623620126,0.340541349190968,0.285849350705194,0.340676916875414,0.319879451644158,0.323380491437081,0.421446409108706,0.28127718983334,0.504460692980945,0.285706269039602,0.414386268132912,0.376809862466768,0.439395545277898,0.320509653809326,0.353493722050224,0.311633821670261,0.307130924118526,0.195767951503447,0.361179372282635,0.269995731967563,0.271414920376858
"SW4107",2,2122420,2,7,0.374284629676786,0.295007510528151,0.299094577003551,0.4175,0.442832992329835,0.307853108189627,0.32894626083412,0.303162561624302,0.314399673202614,0.38496368458888,0.36139509911303,0.320459551137139,0.386661610655543,0.279440336378135,0.463557170615994,0.310324372173112,0.36888138089916,0.379955823739187,0.427649982551943,0.340087019612392,0.365281217750258,0.301605066805483,0.286487957111746,0.228100413877411,0.395751990752633,0.2750367949649,0.294042080170263
"PERSIST_III",2,2122430,2,6,0.371469008478812,0.273325163398693,0.306085924279544,0.472071828731493,0.438068070416422,0.343945034154013,0.310453683656869,0.301116611027973,0.305209477124183,0.351044842715847,0.315850709096896,0.33484758026828,0.448606393447827,0.235937324707378,0.508862411081015,0.264486400620854,0.36747165249839,0.377166227114628,0.454035242270536,0.362683712323405,0.391106029657987,0.341750080563199,0.280311492895072,0.206589584963287,0.384203722731208,0.268313848230998,0.307231123792801
"LIGHTNING_BOLT",2,2122440,2,5,0.320057130596346,0.274261269145141,0.279241605567546,0.43532778133675,0.44745435773292,0.402494478594896,0.325399067075901,0.298176845322393,0.298318928448572,0.316192944138008,0.32166226402938,0.329193899782135,0.437404632657164,0.278523615422011,0.482024377318495,0.301484350261844,0.407832582399339,0.375997235898765,0.43570476511653,0.347248283375524,0.373674789854793,0.30190327458417,0.297049584765342,0.238626293974723,0.381702557296572,0.275792907962973,0.310009935646459
"SEEDWAY_9558",2,2122450,2,4,0.294837968857577,0.288269763618767,0.283619961217102,0.435191619248596,0.442778100778488,0.440670917489803,0.311323254192507,0.341227276414294,0.273677777777778,0.251263218943965,0.278900290664997,0.309069605718898,0.456457210872531,0.274067702944708,0.499924846169503,0.324178297405919,0.388352277100141,0.321655485493267,0.434845387786564,0.362800833287649,0.36810503192323,0.311017602714636,0.321983416099916,0.287308012124138,0.346017305515122,0.249670666492761,0.335004687945864
"ONEIDA_ULTRA",2,2122460,2,3,0.347775019098549,0.281347028331278,0.305048989844875,0.461797032186655,0.446287084248781,0.460042226908562,0.308717826265754,0.339577961738182,0.26822788671024,0.236639647009246,0.294643716478113,0.330201087163113,0.450309898771852,0.234975838184394,0.499555858379388,0.308518518518519,0.411056650988308,0.33107121262602,0.449598223127635,0.405770678530083,0.396626676986584,0.318208274460227,0.319430204004654,0.344248043382991,0.349256738114945,0.239664917610237,0.350216320358989
"SW315_LH",2,2122470,2,2,0.416548420715087,0.308254036908881,0.391907189962667,0.540210774892917,0.44311851532585,0.460226055334414,0.29407813780534,0.343768247718716,0.272334128826969,0.238474009072656,0.325540513775808,0.36387808756883,0.425535697279451,0.320820646657967,0.488932554656145,0.391592741444404,0.409773701752311,0.332530673087949,0.429366111719053,0.422038296817393,0.384210096319229,0.288814660574161,0.312622063188049,0.371876664940756,0.3506505028018,0.219695234588358,0.324250826094549
"ALFABAR",2,2122480,2,1,0.432547154585266,0.304768863993979,0.346805158007344,0.494451280512205,0.471766224552361,0.48129919526339,0.301184622935834,0.325030489733744,0.279238562091503,0.226915049205523,0.296708402236397,0.359527658708597,0.426882179140794,0.348668918722395,0.479147749597577,0.323194738765071,0.432103080231423,0.346063688633348,0.451010674540086,0.436235730807809,0.379705022359821,0.306209067697876,0.338634459323165,0.386919904393953,0.365456517395896,0.265205928380742,0.280490683835723
"GUARDSMAN_II",3,2123010,3,51,0.407171151288798,0.371412934680295,0.441011923895241,0.491992815063245,0.319225158278435,0.462674678312718,0.315197616041312,0.329399136106671,0.328050980392157,0.241016831511366,0.324914433149727,0.420737491027886,0.404585039628372,0.363827801881542,0.386906979986565,0.397106320789185,0.441453658453377,0.381372071245652,0.263019933608169,0.227576073928005,0.254907980736154,0.14183440337787,0.149731311254599,0.138346870353791,0.31469470369419,0.199868544600939,0.322909240029521
"SW5606",3,2123020,3,50,0.437062383876109,0.403320810198224,0.470904801221892,0.53080755172024,0.245251874099578,0.393680033416876,0.356598637979086,0.308539266786387,0.408483294633643,0.291371061699016,0.425926800885459,0.434589503874686,0.422432092102896,0.365883966755427,0.308617267786818,0.414851297040555,0.462030886146092,0.386521167448869,0.27693331222743,0.220802372683211,0.246153250773994,0.131194566322104,0.142688696977459,0.142385017187476,0.288921949177536,0.161014040183975,0.280498853770364
"VERNAL",3,2123030,3,49,0.438844089824482,0.354378703814183,0.416591493913898,0.477974149300976,0.237034509068513,0.422931903501294,0.332003596198305,0.370095962782547,0.321565468409586,0.248768123989684,0.30277143453614,0.391663592110353,0.397183907137929,0.409494607170715,0.397143617628047,0.407799090650753,0.450060360580253,0.35649304655783,0.299679804581765,0.227379808547739,0.240134201747963,0.153066497001947,0.141452741491735,0.146193235160001,0.332846467068147,0.152604877558906,0.344389706110514
"SEEDWAY_9558_SBR",3,2123040,3,48,0.403806798007295,0.341516608333665,0.392438301367906,0.494708520179372,0.229742585433688,0.415909258440218,0.359539810623297,0.351904671523611,0.326544226579521,0.262141410651387,0.359407898975581,0.381719023565636,0.40416018539094,0.403572322671814,0.386392967361825,0.370900012178785,0.35528787269085,0.332976303590452,0.273419179301532,0.259545432835006,0.191280740293497,0.126726655263875,0.137730220443282,0.152579598186744,0.338080933489359,0.147549739111159,0.353606720907759
"REGEN",3,2123050,3,47,0.409148322628715,0.339135551621469,0.35390197441507,0.476637154861945,0.25154796673886,0.447708056016711,0.441819138135604,0.36642745185468,0.312725533195734,0.252038372871272,0.347087610486303,0.378124339280954,0.42707638910934,0.389196134294173,0.402069026705705,0.360523360859495,0.344424881858037,0.317905548184186,0.280672727731551,0.218641156369351,0.218234994369008,0.145209381687778,0.146824222637648,0.136798524858226,0.351788228634491,0.139040910191237,0.402640717978734
"VERNAL",3,2123060,3,46,0.392316017316017,0.350470641265296,0.341778344656884,0.512162865146058,0.281910460033879,0.44797520762691,0.49974819376056,0.410045503433441,0.308093899782135,0.253066111400312,0.376721645942057,0.390762020397166,0.395680270496595,0.391545736769908,0.407349044546276,0.35718044793675,0.347035734782867,0.299438062057912,0.286568157156392,0.228051884249814,0.248065445476436,0.171735455244045,0.140905169502649,0.127582183291526,0.35558171837391,0.140567798950566,0.396713631305378
"GUARDSMAN_II",3,2123070,3,45,0.444697794942893,0.366909166197259,0.359389290996204,0.479128763613068,0.314406361461437,0.434844303854265,0.491483245376925,0.343403766916859,0.330782352941176,0.248783425264379,0.451594268064856,0.366908382693937,0.382091573812472,0.386886553731474,0.406258286119878,0.382123758594347,0.365122799147695,0.318814891595405,0.307791736223109,0.234555838342761,0.281834795321637,0.170222395742958,0.148934395704998,0.125353533291137,0.338903278438984,0.148287735193387,0.372957640560801
"WL_349HQ",3,2123080,3,44,0.435346343924775,0.387188283021119,0.351426767357866,0.489709211038676,0.380246376210808,0.411856602290039,0.456519164649684,0.287905236058186,0.385258535431717,0.280903268796505,0.462749035357115,0.333420663155089,0.397610128778981,0.379212112901953,0.360124484345938,0.413534033141876,0.367836276598786,0.311106792202931,0.28270944741533,0.23116482192606,0.251279669762642,0.169375573238145,0.157238157497353,0.136078431372549,0.367461897422725,0.15383171746156,0.398996317432446
"REGEN",3,2123090,3,43,0.427346409944449,0.385235784645163,0.362126346889121,0.442473660527255,0.384815566594246,0.442660021038672,0.50679290056634,0.374097885729634,0.321769825708061,0.242858630177735,0.417604342310225,0.352587881999647,0.393444038910219,0.379760168530222,0.430312432665374,0.398380708805261,0.367457718189494,0.344597277507494,0.315283656460127,0.293986640010371,0.254367123569236,0.172875816993464,0.142109394612463,0.148334153351454,0.35750709411017,0.165657369050907,0.391732422636725
"WL_349HQ",3,2123100,3,42,0.426603806505767,0.383122015906226,0.360024836040041,0.463242516737637,0.395430389946858,0.393308393532852,0.432744700069584,0.300627704047616,0.387320691434469,0.27593465704866,0.446333919556221,0.332633899722507,0.386532702665524,0.401524084946545,0.317798767625757,0.448376080867129,0.376401102102835,0.341172151680055,0.300974771563007,0.304050856129964,0.209740546142021,0.155070523784735,0.163551355422262,0.134050438879236,0.352994929170115,0.172595047408635,0.390291419264202
"SEEDWAY_9558_SBR",3,2123110,3,41,0.41097063665415,0.367725443794827,0.374980150210936,0.419304367486905,0.391272407465963,0.385819336633713,0.474026932435994,0.373141009481649,0.285370043572985,0.248497019953356,0.399812860989332,0.316477162195703,0.41132697727409,0.398231541420396,0.424318288401333,0.3889436122275,0.315136762342034,0.339421266303878,0.275676134499664,0.279827416409088,0.188705471269093,0.185419300463548,0.160408391601263,0.125944046565275,0.369864595522828,0.162973073430365,0.408248750480584
"SW5606",3,2123120,3,40,0.445901239283592,0.406941544366225,0.385603431583024,0.462393957583033,0.385930666975586,0.403565531475748,0.351396451316857,0.304209481260859,0.382833877995643,0.309857229235306,0.470173313575156,0.348441392496989,0.421305820206138,0.397965670692943,0.31140102039756,0.42757276823773,0.348272851812027,0.350522108011095,0.24678531345198,0.281876221083492,0.214027777777778,0.18738889852893,0.159278968622609,0.147936750623642,0.302492008448212,0.126161906004087,0.377020486414692
"BORDER",1,2123121,3,39,0.447259122504221,0.403923748021781,0.38160572014694,0.451587845900692,0.396949200163974,0.410473968382166,0.347412938974717,0.284657466246426,0.330732929136567,0.287121786767804,0.446042992883951,0.335243359517373,0.347569389331556,0.362794959051644,0.386430916257906,0.282282677380717,0.306880482816312,0.358171900339083,0.357630816454346,0.367461698933018,0.27110079119367,0.246535286681044,0.27334737625472,0.226119641747385,0.287548163370152,0.193845653441345,0.302959459763674
"BORDER",1,2123122,3,38,0.443923950051401,0.421057882246881,0.389582249387518,0.464365979575687,0.41606106603202,0.426962504299966,0.331495887410963,0.291709907095129,0.34372265795207,0.290686894226717,0.427633958293065,0.32342811910943,0.313177888532639,0.400259277264625,0.418847740474038,0.299288200128536,0.320121732667498,0.396937414221685,0.409270538682303,0.400927056822033,0.305074819401445,0.276191991054042,0.32340847952881,0.241480011722226,0.309037826678464,0.211606492988432,0.294404570285826
"BORDER",1,2123123,3,37,0.446243008988107,0.391931211609131,0.390012318796132,0.449249475574983,0.397663288192567,0.418227865771277,0.326009687717882,0.302346928020384,0.337756100217865,0.296830414985377,0.420476305182188,0.327867865383378,0.325923643698683,0.413779506292875,0.443729419369558,0.312007469654528,0.32441492016791,0.398846974913313,0.422261222261222,0.379322679677649,0.289451845381088,0.272115713542054,0.307988026561765,0.262882305299767,0.336168312545785,0.215015409958021,0.298684515541408
"55V50",3,2123130,3,36,0.423485673730772,0.412396260059128,0.389384066206989,0.460745374382937,0.383204416383049,0.423964445427294,0.314592943395453,0.315362932465118,0.346644414344685,0.293354557682104,0.431618412648415,0.32180341175129,0.31737616795234,0.404193639178159,0.433686108253582,0.297392654031309,0.333385228039853,0.385158311978732,0.45825779943427,0.40237404786761,0.320493814472721,0.271768658299111,0.29892741134928,0.273434993696521,0.357170039291796,0.202985050864292,0.296262724533137
"SW4107",3,2123140,3,35,0.45013215724,0.404138411618873,0.385406997348818,0.42950538168314,0.374275332073807,0.393344401070878,0.293682707218555,0.312651670690818,0.350199019607843,0.299311195843976,0.421999325528737,0.332925479463082,0.293899664560913,0.416081007524858,0.453291253152845,0.325294723950186,0.342158072155631,0.379652759782327,0.458285940638882,0.365503535990351,0.310535308248654,0.257696140403064,0.293917452598769,0.282911268474558,0.385222645584192,0.198883058700789,0.286123548922056
"ONEIDA_ULTRA",3,2123150,3,34,0.440456974035405,0.396449766637161,0.346657703761529,0.357103841536615,0.380283224400871,0.408069477473166,0.280515286254732,0.291537138524562,0.292844662309368,0.244594829082075,0.379814895109013,0.297116277359514,0.317479578455073,0.442501111485069,0.488811164105282,0.314372927915127,0.291312932306459,0.352583323777854,0.44377456142162,0.366928429379432,0.336932404540764,0.278917230609058,0.283042471554164,0.257334334770682,0.367806295249784,0.192768942144759,0.317676750161386
"SW5606",3,2123160,3,33,0.467698526273506,0.415130205226107,0.409544038337504,0.439021608643457,0.357467635900258,0.387246056317264,0.359200997577209,0.311415667781136,0.344544311145511,0.325449707906761,0.448142679651066,0.355441964675025,0.271122609864237,0.395974969771761,0.453309639000663,0.345426866398733,0.36952769220282,0.375757968385592,0.446867493926317,0.336597137405014,0.323665290677675,0.254875684787189,0.276809937596927,0.250951086591225,0.382307394088154,0.195837982141213,0.352154057171358
"REBOUND_6XT",3,2123170,3,32,0.446118278961416,0.409109311405428,0.398719171943216,0.427520317544058,0.396279145147453,0.322950599003904,0.387171846904701,0.337368170781404,0.355840740740741,0.339669048236034,0.432478896008308,0.332191163613353,0.298183655545327,0.390169901399848,0.430837055542938,0.354726099135306,0.375990782092808,0.378146324609139,0.432331949979009,0.353677155857683,0.265899738362259,0.251193437060173,0.29208639140172,0.251078833722271,0.384223344844973,0.19089690527846,0.3479905618964
"NY1615",3,2123180,3,31,0.42705014665799,0.38374725061023,0.410447347909484,0.373964904347389,0.406717848112599,0.316792594230675,0.305540679612061,0.295737374622224,0.266629302832244,0.293377262799393,0.405624637587784,0.345341183824678,0.286276137686291,0.42767273068427,0.441666536191267,0.29804457435148,0.278773085997885,0.327498488382137,0.438815795678541,0.341009072692991,0.32550090138698,0.252757244490717,0.336577222687346,0.231322865834984,0.34362209949482,0.19799115014323,0.32920015308075
"SEEDWAY_9558_SBR",3,2123190,3,30,0.411303157626687,0.370478363759297,0.398517399660594,0.383098315559408,0.379243634335996,0.234145964513443,0.31078394676648,0.319631983190363,0.276960569315445,0.276979251877742,0.391036134173389,0.326737012515121,0.262860967376697,0.410790754106262,0.404465137406314,0.284496343992142,0.268058092122263,0.313271413828689,0.438418709006944,0.337315205672204,0.313615439624201,0.277511216876131,0.328321845408079,0.216920065708993,0.36543760881354,0.207973119764338,0.347171322061577
"ALFABAR",3,2123200,3,29,0.429155466900565,0.375641496338618,0.365980181681947,0.395952820590119,0.357659356906963,0.240371025603224,0.331280051229545,0.342321794441281,0.27954651416122,0.256515207853053,0.364925799454502,0.319582128666269,0.300171423129424,0.436166269856109,0.420360947147025,0.298876250837035,0.282136566637421,0.330210762719185,0.45048945048945,0.3762610894821,0.316425008599931,0.268549848651358,0.31945518052545,0.199246466147256,0.36611915023166,0.216152075853816,0.328770119988294
"SW4412Y",3,2123210,3,28,0.439217100981807,0.413991054501584,0.39720041301192,0.43344037615046,0.364413431392424,0.242201856588046,0.341028262508504,0.331721729787806,0.336056753812636,0.313878502943027,0.423145284321755,0.358365737293511,0.276651235299384,0.412441153617624,0.371224670048199,0.335085791892515,0.35475177398536,0.370834783252508,0.445636469165881,0.369644575148236,0.327154282765738,0.269228328499541,0.30127762549746,0.212883640460288,0.384757779870803,0.231821684081368,0.345402740486147
"GUARDSMAN_II",3,2123220,3,27,0.442698459855323,0.402895603812857,0.402207460914808,0.388466886754702,0.384451830487473,0.274257825937393,0.326779497086983,0.300483553063817,0.303758492432061,0.272283221658708,0.375340140518501,0.30887283411483,0.288365977799647,0.428724929259689,0.40140548101061,0.310648865606849,0.28758990867851,0.324969527703397,0.434693517046458,0.372397087822485,0.3274978500172,0.258602290473712,0.290208056966856,0.200697674418605,0.348955865703875,0.214606468426664,0.342175511095616
"NY0651",3,2123230,3,26,0.437666043796947,0.422202328263727,0.416783039249763,0.403800538944145,0.381491719281782,0.25365835074275,0.317689136790087,0.283215532788458,0.307084749455338,0.272887385042513,0.366115206115206,0.319279368720918,0.279278964688952,0.398500851499361,0.363276049158402,0.301130191206918,0.287984119267542,0.309880092387832,0.426633279574456,0.35862451696837,0.308925658055316,0.254140452641234,0.277766308967208,0.212974753273261,0.365037644309215,0.225588634201725,0.345024870242215
"VERNAL",3,2123240,3,25,0.422717251883919,0.394611903246762,0.413009033583378,0.364359196593436,0.401776617241891,0.252444854865023,0.41488828510062,0.376819821003606,0.258001805985552,0.235982747081133,0.292163862421363,0.286309839251016,0.295499613768875,0.448091664649399,0.419521729373144,0.314972597734746,0.259709257707793,0.264494255852121,0.394846030140148,0.352872649525794,0.317459501817761,0.28012753774076,0.296738142842761,0.177265199237518,0.318056269086965,0.165828837951456,0.332625121913972
"SW5210",3,2123250,3,24,0.455206712314555,0.447709932519323,0.469995297389029,0.446443833138637,0.416037721949655,0.211844898494515,0.299272321620114,0.287208734716359,0.365197494553377,0.344961314922445,0.430860807331396,0.369055826737634,0.273052707321461,0.438854026363104,0.414219093042622,0.333297771282426,0.345770911257853,0.364999568109182,0.464354652589947,0.42080692153906,0.341976371242972,0.302833841501202,0.283958447224994,0.232520586894128,0.416321079620592,0.185379621175891,0.253894037212738
"EZRA",3,2123260,3,23,0.415557418253497,0.357061069982028,0.4387311730188,0.390161661076987,0.431705449386708,0.227858651152769,0.343888814520826,0.293863509166387,0.280916013071895,0.285392465356187,0.36780576852866,0.328794170194021,0.278783213231326,0.414200324004246,0.406657898719775,0.324053234820498,0.289282203853842,0.328278291247972,0.463694863694864,0.402511327548865,0.327294891640867,0.275848805598936,0.296264735828692,0.228319823590665,0.388826930578151,0.199426724251426,0.294492244659058
"SEEDWAY_9558",3,2123270,3,22,0.398214875175659,0.338097747550677,0.416507612777471,0.377867380135911,0.440169473911955,0.196313388231547,0.352079189754504,0.305033128215739,0.27718513501892,0.26627302248333,0.332020255549667,0.305699444791031,0.300681459847836,0.378321509040463,0.387968304438893,0.316780287872725,0.275463698993111,0.303614428227431,0.442337065866478,0.3968271730453,0.30171138630891,0.252492005651818,0.292332080684357,0.219446662526247,0.377034040205116,0.187118352818436,0.305248613238078
"REGEN",3,2123280,3,21,0.438161965122749,0.394743049408546,0.413557952163261,0.353688975590236,0.451494310835053,0.20853953889248,0.362738752850047,0.322333182466335,0.271052069716776,0.268216454723482,0.342796855872689,0.315623305112012,0.283245842123338,0.366906190676401,0.426085685804798,0.318324178156111,0.286613144753247,0.295120113635273,0.446524535740222,0.386827878117956,0.301017371861025,0.258948464341489,0.319876850460728,0.204837733722721,0.393322059537061,0.183391067538126,0.322883564323424
"HI-GEST_360",3,2123290,3,20,0.452241957389016,0.413644536584072,0.401805478882551,0.410185024682519,0.448800987362172,0.213051784816491,0.304010005749024,0.310673740625087,0.337961111111111,0.309772331840225,0.37346009110715,0.35172879506461,0.293255240574373,0.334755618712838,0.403973553385318,0.314234299780518,0.310647870228051,0.309801453621096,0.399335164041046,0.382267054072328,0.292390666683795,0.249284226965122,0.281239364645885,0.205800541830959,0.395903972942889,0.170397735309732,0.297994829772705
"SW3407",3,2123300,3,19,0.460161324452957,0.415059029020668,0.410366226353143,0.451639095099923,0.437790176471722,0.22626195093422,0.314056649168063,0.329929189844218,0.362075808393533,0.351307189542484,0.440565967574,0.369301393724327,0.312951440695004,0.365499503467418,0.430497841936881,0.33520268713546,0.349417174069359,0.353962838194504,0.429472558884324,0.40813608357158,0.310794376715526,0.262266676582137,0.293018170418879,0.230724229500282,0.399946247300473,0.183071158571795,0.301984403887518
"SW4602Z",3,2123310,3,18,0.445024710220789,0.413673436200746,0.419392562377749,0.464016426934794,0.439030293818255,0.222225844629937,0.312452543380591,0.323603386213164,0.37361862745098,0.315130739520478,0.429392601157307,0.379096917716923,0.287304106747934,0.340804590537211,0.417818154288743,0.315455677220383,0.370212438457496,0.355709226421846,0.429666182607359,0.390802871860287,0.287780104398169,0.24134565330557,0.270160958384784,0.233511239969782,0.40596464689709,0.200088477366255,0.280803515746448
"PERSIST_III",3,2123320,3,17,0.442327806543493,0.378253059168224,0.402200418722437,0.420262024092148,0.457436800779566,0.236709479778533,0.307005953866878,0.332300896776259,0.334314705882353,0.297676805235368,0.376495640025052,0.337886359926568,0.298680994254151,0.321515442371057,0.395521756213798,0.304694677871148,0.321064571979292,0.324212150747238,0.43121740278603,0.370811356673513,0.31733918128655,0.263381671252572,0.283093953770499,0.238139042810323,0.421868072799231,0.226625793979564,0.307599746366208
"SW315_LH",3,2123330,3,16,0.422721142328985,0.413300173010381,0.451351245737768,0.441118438406753,0.440062260821963,0.227837227198572,0.351609666561747,0.341201485309934,0.295074389404885,0.297163183857614,0.377808401361437,0.363273474516959,0.297617006867507,0.364384770872246,0.451438116317009,0.294477164778955,0.278764730070564,0.299601700690066,0.39565677212736,0.326024686640693,0.30093653250774,0.239701544334548,0.280499326525957,0.187232586713556,0.384616262807889,0.177089324618736,0.335161540956098
"N-R-GEE",3,2123340,3,15,0.437613766045139,0.400203941015531,0.381841103168651,0.356222488995598,0.445731573942796,0.226778836395205,0.284520935011559,0.327848926981925,0.308677668845316,0.299954342970668,0.347080770610182,0.320740373036228,0.260282213263071,0.308282329672704,0.393748304751765,0.252856899281452,0.276812961362632,0.254696133960192,0.338780950545656,0.278108839062186,0.302003605547919,0.249981904266131,0.282834886082853,0.225705263014612,0.385596417120948,0.22009731460951,0.349145065914162
"NY2003",3,2123350,3,14,0.403312419243792,0.395090084715428,0.470455457442808,0.422774109643858,0.452372015218433,0.220779511804722,0.324727443910038,0.346320743238968,0.291817864923747,0.341514085810536,0.388357708910508,0.346276880007334,0.315421203559675,0.364970561227246,0.452472022195206,0.289789307027159,0.278928330331796,0.237428138166671,0.317653023535376,0.316743656051912,0.276917213707933,0.24504887500723,0.300048296435621,0.164249751884338,0.343200521353617,0.186036981858107,0.349023509901473
"LIGHTNING_BOLT",3,2123360,3,13,0.462261857604995,0.403256985320264,0.412393424523094,0.370442778008064,0.455668969416177,0.215902244955953,0.331354201069074,0.333420664954034,0.344443046955624,0.381840311345777,0.38998933574097,0.350030745563136,0.291227262626583,0.324194225263744,0.422041395743818,0.32951881089136,0.335466677177907,0.358772421249201,0.427709757121522,0.381477527490125,0.381073014486424,0.262776331771647,0.284672826692255,0.250787472209772,0.418784665734319,0.252580195771579,0.286705520946083
"PLUSS_III",3,2123370,3,12,0.435176932725952,0.363249654179926,0.43255558642521,0.398973006242856,0.453307393217068,0.225887154861945,0.321676199848289,0.329557083692251,0.352052614379085,0.404056914801319,0.417102635139488,0.345868839800336,0.317387278710729,0.354902376292751,0.448501615802654,0.355164611299065,0.374459448464818,0.387001526014224,0.440995388054212,0.365799882184633,0.385752923976608,0.239330884762951,0.302355821122236,0.278288205450835,0.425258536214097,0.272065843621399,0.267999613039121
"NY1517",3,2123380,3,11,0.418727456838476,0.381213606184855,0.45035363293736,0.362471015311954,0.456720153959814,0.215947837328912,0.317774549644803,0.323490603107898,0.263989651416122,0.351611912508518,0.368941561882738,0.345407507283903,0.303143142160951,0.355282774266731,0.437732740154886,0.274071325499897,0.272272614327777,0.31833166746875,0.427382156793921,0.343384940102941,0.367947626418989,0.258153739371855,0.320734972353795,0.196234006598535,0.371977956636318,0.227989842450206,0.270694204152249
"NY1614",3,2123390,3,10,0.385973766611022,0.378251400410815,0.413552479815456,0.341305096029443,0.457098466250875,0.211655000461723,0.333493485960717,0.312447792718477,0.2753130374957,0.309536889645726,0.346041683072158,0.328289272146309,0.27933557664836,0.372903448304518,0.394332221494851,0.256968726884693,0.27741898598623,0.2714131467565,0.363960752196046,0.328846341923848,0.343881148950808,0.25781463027689,0.31336371293822,0.198344256828035,0.350253184728525,0.215186847356912,0.279734749269429
"NY0465",3,2123400,3,9,0.423129521168737,0.392948041179986,0.403433502354713,0.357715642310736,0.452706122620136,0.206387678817346,0.360526096901643,0.311423679060665,0.273861002178649,0.298265784189782,0.350086128909658,0.349693997795264,0.274544723447933,0.402581969426889,0.415333916371979,0.265539398368043,0.294549633685575,0.308678067718315,0.435038552685612,0.350295561908791,0.372948113510528,0.265778818902192,0.300848054826012,0.20262405798738,0.400774593618738,0.225307803246494,0.296145662783064
"ALGONQUIN",3,2123410,3,8,0.386338171632289,0.397930993129088,0.417194621944957,0.351855742296919,0.457387413474532,0.206380890817866,0.369440394399964,0.31224592294103,0.260715729274166,0.273150888674054,0.3242425037842,0.32394216008016,0.300802620022645,0.43409620682348,0.429196670719162,0.275375106564365,0.28961732051798,0.283119307439079,0.379645650233886,0.323126846019715,0.304970260652853,0.246937854787933,0.31388375978194,0.173663840964879,0.370278919428033,0.183946744129751,0.303410033167496
"FSG_415BR",3,2123420,3,7,0.401224311273331,0.38563301915603,0.405848190857852,0.37528281267664,0.467056420857459,0.197970577305616,0.327048526193847,0.308460238612525,0.274037037037037,0.318436802033589,0.35583840525017,0.347737014751162,0.280421785551781,0.408974982237014,0.407783819410117,0.292702959444647,0.300404382903773,0.325371241007416,0.443002386139641,0.353326009675416,0.370021282153394,0.27474261090867,0.289421540180303,0.205683347966052,0.413604903387847,0.224717480134054,0.291363532101021
"LANDER",3,2123430,3,6,0.353704764734177,0.334904690126604,0.378429267799864,0.340428332768085,0.459528478193096,0.202002893465078,0.318115818810457,0.323431396882407,0.255871895424837,0.288280951146979,0.327107574683762,0.32203864325979,0.289155370728972,0.466158773209153,0.436528050541891,0.266949701619778,0.28748040205204,0.320600712139971,0.435068376244847,0.361183703269035,0.356280959752322,0.25949728563992,0.28986807044908,0.207506102304123,0.410390444387362,0.219334003236846,0.284612768370451
"ONEIDA_VR",3,2123440,3,5,0.36050290486565,0.323778578211741,0.34446915019049,0.283332202836291,0.465496749251411,0.222312782415084,0.317085733856862,0.339976850806215,0.238183802029584,0.274852383431249,0.317569857439139,0.334241103848947,0.27432250828016,0.397859300533097,0.401560515608959,0.237163471449186,0.267584210364959,0.287248513440464,0.442568771980537,0.37672623393401,0.359270725834193,0.25082711550697,0.291519069446197,0.206093759912899,0.397094856865599,0.23473117889131,0.267283435762365
"WL_358LH",3,2123450,3,4,0.385704123732293,0.382887850911745,0.418314095926048,0.394808255140621,0.45146864329444,0.286082186720842,0.293527604896552,0.294878503399374,0.300916666666667,0.34351996452465,0.386107853875395,0.357789360469926,0.361371067585156,0.437720686918548,0.433672599935576,0.35514229934398,0.353947845819947,0.339151862409183,0.415549086137321,0.378413404568416,0.309941950464396,0.228506482238913,0.26380672760428,0.238514234708006,0.422450314429508,0.227650188713983,0.293344195939352
"FSG_421LH",3,2123460,3,3,0.415189240679437,0.416678928030139,0.417895308975172,0.451441132506814,0.459656495040585,0.456921765361663,0.268240431543797,0.302224722037246,0.295310130718954,0.376813632942164,0.41516875163934,0.422899742631686,0.381945546702221,0.432174480302823,0.460500652749788,0.328245574324006,0.387329335681789,0.352837522674268,0.415623555819634,0.405980659051279,0.346597210624805,0.232175564424393,0.289313872036109,0.209302727931118,0.413519041774886,0.203799834789792,0.295632270346932
