"Germplasm","Rep","Plot","Row","Range","yld1","yld2","yld3","tot23","GNDVI_125","GNDVI_142","GNDVI_145","GNDVI_150","GNDVI_152","GNDVI_156","GNDVI_164","GNDVI_166","GNDVI_172","GNDVI_178","GNDVI_184","GNDVI_187","GNDVI_193","GNDVI_198","GNDVI_213","GNDVI_223","GNDVI_228","GNDVI_251","GNDVI_255","GNDVI_265","GNDVI_277","GNDVI_300","GNDVI_306"
"WL_349HQ",4,432,4,35,2.4,1.88,1.17,5.45,0.247862273397427,0.271226074124631,0.264152786045087,0.240316057184443,0.25793555740818,0.19867653710863,-0.0311080130064624,-0.0719122382787706,0.112422487420263,0.260085115939946,0.251113539574985,0.236578806074873,0.267546641687447,0.323508487074395,0.145156410292078,0.25378292811952,0.250238693050222,0.0214315242166192,0.028830606978161,0.197182146461344,0.268383747502562,0.172795980045018,0.536741579573396
"SW5606",4,433,4,36,2.42,1.84,1.13,5.39,0.263902627706409,0.289322075785436,0.290824501817916,0.263762848684173,0.279473250684201,0.234392970788745,-0.0450260994168351,-0.095445845239192,0.114985976500183,0.26448499027501,0.263890889648261,0.255583548683623,0.304089333616633,0.317647809120244,0.149556057521288,0.269693543976244,0.26477292992995,0.00578629519175172,0.0180857017630611,0.20759874473358,0.269387368824471,0.167650588381647,0.534747209049662
"SW4412Y",4,434,4,37,2.56,1.77,1.12,5.45,0.243732269035522,0.272033926098979,0.277173038635582,0.243175883691646,0.255898687556453,0.213955893488838,-0.0597940143361333,-0.119244162565976,0.0794734747038938,0.244574223327975,0.254701699324566,0.244934675112272,0.281293028666582,0.291450365575592,0.135807492791169,0.259912297010955,0.236608576090469,-0.00552653161434839,-0.00339993117901872,0.180271196541792,0.249197186562681,0.153878188867291,0.532147310931021
"LIGHTNING_BOLT",4,435,4,38,2.3,1.63,1.18,5.11,0.22253619210066,0.248188628088332,0.265071286889726,0.235231940523051,0.25335227847825,0.208976110905871,-0.0685503390525463,-0.132840430894738,0.0694288543483642,0.227008607774119,0.246471493164129,0.225848563859366,0.277503809664798,0.299665972739404,0.12493714981065,0.24264340271736,0.221374409018629,-0.0180075501681778,-0.0404983372480759,0.168718671751578,0.234991765316806,0.135492352983468,0.521627352836524
"SW4107",4,436,4,39,2.65,1.89,1.38,5.92,0.234921857604388,0.267924007013583,0.277589678395083,0.241194970485804,0.265424012954303,0.218507870595216,-0.0745557058953437,-0.141348928738284,0.0632309132437889,0.237893612109952,0.261809871076174,0.231101804582282,0.281677174726916,0.279816060488385,0.145765119686435,0.262337549542208,0.240153347016467,-0.0072207887169387,-0.0487576375307676,0.178373118821329,0.246298452713679,0.121696759329307,0.528916355201956
"ALGONQUIN",4,437,4,40,2.46,1.64,0.89,4.99,0.238925799352349,0.283307068836894,0.287921907984466,0.236577086552618,0.26485183857874,0.195417656558788,-0.0699474818801957,-0.16394698676637,0.0162725429895343,0.186996589651146,0.226218294876596,0.194344667329938,0.233864069305971,0.28013347209579,0.111239342098268,0.217277046401532,0.202703355107892,0.00778855951935894,-0.0948225743143149,0.0990093222262447,0.178235713537918,0.0861057016923043,0.506762553736538
"NY1517",4,438,4,41,2.83,1.73,1.19,5.75,0.248708998831069,0.286467424472873,0.285139660336597,0.238065594098899,0.269799471655831,0.205752574221627,-0.0771718849098019,-0.180599875756373,-0.00134646409880713,0.198262984942208,0.234720777976383,0.205169521190876,0.269628677529307,0.333176801130043,0.0946164213791436,0.222364158677433,0.218275985331721,-0.0187338247627219,-0.124361645734662,0.0965748074533207,0.199664663338437,0.109978503300458,0.527697834697345
"FSG_421LH",4,439,4,42,2.55,1.9,1.36,5.81,0.268589531164928,0.291327527691846,0.31026235890924,0.253490996853484,0.285903099583609,0.226351217406886,-0.0653054363194943,-0.172104174748528,0.0236976672519561,0.224424716886456,0.261334474838946,0.234780601561058,0.28744182094369,0.33400487454035,0.151296661131459,0.261359579983582,0.245383694665006,-0.0230466885152153,-0.105460555655429,0.130032998048112,0.234297795889641,0.127408520853676,0.540463209618934
"REGEN",4,440,4,43,3.05,1.98,1.27,6.3,0.258807936869067,0.267552924975636,0.290734068093697,0.231149902740494,0.263572084933066,0.195011339777181,-0.074153052847099,-0.173043697671994,0.0293097574154141,0.215353620120424,0.243580807363156,0.212106189518563,0.258370517562819,0.321726596116171,0.118728817124223,0.222356258540769,0.208333277025949,-0.0378669996478596,-0.104279417863342,0.11756899320057,0.241506266766876,0.109800601806552,0.536312531163813
"LANDER",4,441,4,44,2.73,1.8,1.06,5.59,0.243454828834111,0.236986232061025,0.280738300018097,0.210607609625279,0.240340111821705,0.184138073944395,-0.081106370939953,-0.171820566889077,0.0244412476887392,0.199725187698176,0.234036868242383,0.191724278999461,0.233561788656795,0.306679915501988,0.119593061017448,0.211059780125728,0.191235153886525,-0.0403267775020631,-0.0884388723384887,0.115011311837703,0.21690833281356,0.0665419785049051,0.515385434909876
"SW315_LH",4,442,4,45,2.75,1.5,0.97,5.22,0.270316452298051,0.260114412635007,0.304757145848722,0.238485705151283,0.254286673781626,0.213586538723626,-0.0866124164140542,-0.175298053281741,-0.00394940276321033,0.187043101302934,0.236263540366398,0.200689057388516,0.267571017412584,0.335048595720924,0.107948926010424,0.216971554101852,0.207386807371599,-0.0408134324394849,-0.10425952797012,0.0790929095488489,0.194982586455989,0.0751357921470638,0.519098133061109
"PLUSS_III",4,443,4,46,2.84,1.78,0.92,5.54,0.26695980032452,0.254863291778119,0.301572020871429,0.235124883310706,0.23293856237928,0.219415618157955,-0.0790754851585778,-0.132567361060408,0.0933124292976224,0.262506448583716,0.271736432723705,0.241898590590556,0.293297062924365,0.336126664861083,0.157857422715611,0.256026791973894,0.232766464996496,-0.0418699013728514,-0.0533963491323621,0.181261797154568,0.267795749035174,0.1095005854037,0.534141737504781
"HI-GEST_360",4,444,4,47,2.9,1.68,0.82,5.4,0.271295244887184,0.246475751586854,0.294671117022226,0.237840002955262,0.226997247317032,0.237247846283264,-0.11073902617695,-0.146694279597236,0.0786326894969859,0.258450429709354,0.256039604142133,0.240176015454755,0.283138800721546,0.346114184353759,0.156990045198351,0.246979200544438,0.224123702593996,-0.0563429326140905,-0.069756451891234,0.161941760579427,0.256083338489124,0.128558963141806,0.528523467493669
"N-R-GEE",4,445,4,48,2.99,1.73,1.01,5.73,0.27480202315368,0.243272881323375,0.283444028395194,0.239380108220519,0.22859439222357,0.23871467544562,-0.141763141079656,-0.166125629399088,0.0497907288917166,0.240704878851383,0.239076879909578,0.242653249471322,0.270907152121216,0.328951247193803,0.139856118107425,0.224672742814736,0.204535453554531,-0.0563977107394455,-0.0777242609053867,0.126050225370585,0.22703018131662,0.151733557809323,0.533949702947907
"SEEDWAY_9558",4,446,4,49,2.78,1.61,1.03,5.42,0.269429891069871,0.230785530164504,0.279948389490148,0.229958557312213,0.222811917216842,0.243962843168935,-0.147653281891971,-0.17607774481681,0.0193149807037459,0.224368715193513,0.214873471519163,0.246540067245745,0.256011703951144,0.324001577189371,0.116210189425402,0.219860703674255,0.194566636899459,-0.0747063639617572,-0.0967925624756525,0.103534580606913,0.225572184138026,0.16542966231067,0.536235561470902
"GUARDSMAN_II",4,447,4,50,2.83,1.78,1.11,5.72,0.280065895217244,0.242301955521495,0.277659684113449,0.240641164240185,0.238620234767817,0.238797016884786,-0.157816612773683,-0.180163798522028,0.03729513099298,0.243067420463594,0.213176978388717,0.261703227208785,0.251029873842262,0.312353365949972,0.133793321573761,0.238421662335212,0.211001572588181,-0.0762564259663481,-0.0888623143891982,0.116369401653226,0.238462952604317,0.174430409001471,0.534814678044494
"ONEIDA_VR",4,448,4,51,2.73,1.54,0.89,5.15,0.269604411886154,0.234234160115673,0.268061117862535,0.24121442878714,0.24158467923552,0.253950680887891,-0.156663093999501,-0.193104322338125,0.00681684544717138,0.218203491834636,0.187267398962643,0.250270174196785,0.258250791957454,0.32952721494008,0.10638788878013,0.210204346433895,0.197336645194875,-0.0784510789831882,-0.111738875795146,0.0516041194438008,0.210750837716984,0.181919390301123,0.542274111843489
