"Germplasm","Rep","Plot","Row","Range","yld1","yld2","yld3","tot23","NDRE_125","NDRE_136","NDRE_144","NDRE_150","NDRE_152","NDRE_156","NDRE_164","NDRE_166","NDRE_172","NDRE_177","NDRE_179","NDRE_186","NDRE_192","NDRE_195","NDRE_198","NDRE_213","NDRE_223","NDRE_228","NDRE_244","NDRE_248","NDRE_251","NDRE_255","NDRE_263","NDRE_274","NDRE_278","NDRE_300","NDRE_305"
"ALGONQUIN",3,341,3,8,1.88,1.89,0.73,4.5,0.386338171632289,0.397930993129088,0.417194621944957,0.351855742296919,0.457387413474532,0.206380890817866,0.369440394399964,0.31224592294103,0.260715729274166,0.273150888674054,0.3242425037842,0.32394216008016,0.300802620022645,0.43409620682348,0.429196670719162,0.275375106564365,0.28961732051798,0.283119307439079,0.379645650233886,0.323126846019715,0.304970260652853,0.246937854787933,0.31388375978194,0.173663840964879,0.370278919428033,0.183946744129751,0.303410033167496
"FSG_415BR",3,342,3,7,2.05,2.12,1.01,5.19,0.401224311273331,0.38563301915603,0.405848190857852,0.37528281267664,0.467056420857459,0.197970577305616,0.327048526193847,0.308460238612525,0.274037037037037,0.318436802033589,0.35583840525017,0.347737014751162,0.280421785551781,0.408974982237014,0.407783819410117,0.292702959444647,0.300404382903773,0.325371241007416,0.443002386139641,0.353326009675416,0.370021282153394,0.27474261090867,0.289421540180303,0.205683347966052,0.413604903387847,0.224717480134054,0.291363532101021
"LANDER",3,343,3,6,1.57,1.81,0.88,4.26,0.353704764734177,0.334904690126604,0.378429267799864,0.340428332768085,0.459528478193096,0.202002893465078,0.318115818810457,0.323431396882407,0.255871895424837,0.288280951146979,0.327107574683762,0.32203864325979,0.289155370728972,0.466158773209153,0.436528050541891,0.266949701619778,0.28748040205204,0.320600712139971,0.435068376244847,0.361183703269035,0.356280959752322,0.25949728563992,0.28986807044908,0.207506102304123,0.410390444387362,0.219334003236846,0.284612768370451
"ONEIDA_VR",3,344,3,5,1.71,1.76,0.89,4.37,0.36050290486565,0.323778578211741,0.34446915019049,0.283332202836291,0.465496749251411,0.222312782415084,0.317085733856862,0.339976850806215,0.238183802029584,0.274852383431249,0.317569857439139,0.334241103848947,0.27432250828016,0.397859300533097,0.401560515608959,0.237163471449186,0.267584210364959,0.287248513440464,0.442568771980537,0.37672623393401,0.359270725834193,0.25082711550697,0.291519069446197,0.206093759912899,0.397094856865599,0.23473117889131,0.267283435762365
"WL_358LH",3,345,3,4,1.94,1.7,0.7,4.34,0.385704123732293,0.382887850911745,0.418314095926048,0.394808255140621,0.45146864329444,0.286082186720842,0.293527604896552,0.294878503399374,0.300916666666667,0.34351996452465,0.386107853875395,0.357789360469926,0.361371067585156,0.437720686918548,0.433672599935576,0.35514229934398,0.353947845819947,0.339151862409183,0.415549086137321,0.378413404568416,0.309941950464396,0.228506482238913,0.26380672760428,0.238514234708006,0.422450314429508,0.227650188713983,0.293344195939352
"FSG_421LH",3,346,3,3,2.28,1.96,0.76,5,0.415189240679437,0.416678928030139,0.417895308975172,0.451441132506814,0.459656495040585,0.456921765361663,0.268240431543797,0.302224722037246,0.295310130718954,0.376813632942164,0.41516875163934,0.422899742631686,0.381945546702221,0.432174480302823,0.460500652749788,0.328245574324006,0.387329335681789,0.352837522674268,0.415623555819634,0.405980659051279,0.346597210624805,0.232175564424393,0.289313872036109,0.209302727931118,0.413519041774886,0.203799834789792,0.295632270346932
"AMERISTAND_427_TQ",3,347,3,2,2.28,2.05,0.9,5.22,0.397931226362599,0.397526575383727,0.389106491888297,0.400907362945178,0.483979164754162,0.478121833348724,0.302358150960735,0.336184330272193,0.311336751805986,0.363200434358766,0.348425729060031,0.32530956123659,0.331313820725268,0.400694314598058,0.395498612799651,0.360084397395322,0.364242788065097,0.35705997523826,0.419684007919302,0.410400049127643,0.326471230553807,0.236728886244763,0.315225610618589,0.257375911141965,0.40982330583859,0.225678472916636,0.30872268559165
"WL_349HQ",3,348,3,1,2.17,1.94,1.02,5.13,0.418912042931651,0.366658215010142,0.365423712063901,0.485171568627451,0.49470550188276,0.479117622131487,0.328150341099241,0.356673996111363,0.313462091503268,0.382213008551438,0.360888803241744,0.333847622753058,0.383390843131804,0.426678692355585,0.432153329800389,0.3655605272412,0.385666066359257,0.365473907624724,0.439740580917051,0.426934230367707,0.363063688021616,0.255514736868199,0.32325632664192,0.281310989512084,0.416903559094671,0.234065973181135,0.312037221255834
"SW5606",4,413,4,36,1.83,1.59,0.54,3.96,0.459088079676315,0.392578368399422,0.386041977117167,0.520460684273709,0.365533376604718,0.406233016283436,0.327062055525205,0.320682002643263,0.344366615067079,0.342690562950844,0.300377810966046,0.383054387224156,0.306174407161677,0.324227282978191,0.369744842307431,0.319525514553648,0.428579470366144,0.408251829366108,0.327868739633446,0.26267511748318,0.235673374613003,0.209834659527528,0.275623170565425,0.238013889224962,0.341482337719173,0.201072621641249,0.359826114525412
"PLUSS_III",4,414,4,35,1.58,1.43,0.54,3.55,0.449646912637109,0.379555360007424,0.348133438290158,0.476514105642257,0.325737489955811,0.407804040233708,0.326572602840263,0.301037380948905,0.3141151416122,0.309389454897003,0.284580150668032,0.367546995990779,0.284066191612288,0.354371100833662,0.341626668685492,0.289491657532578,0.423732592734301,0.408669968232031,0.338891718303483,0.274277357387683,0.219319745442036,0.232949108847079,0.289421041699321,0.224950462839736,0.349813649380179,0.196156443902317,0.337034894014701
"WL_349HQ",4,415,4,34,1.73,1.51,0.61,3.84,0.446216836903111,0.395083705506827,0.340120257348682,0.469697403625127,0.281865043251243,0.3758025662885,0.336138027806432,0.315883472276972,0.306035620915033,0.300267772307161,0.286412602280781,0.36312429331789,0.310499137593516,0.304566473629654,0.325673726504176,0.309660564562525,0.425468426688832,0.407685682202396,0.335105770399888,0.277131644829414,0.210284804028622,0.238630535793472,0.284654094301658,0.238420074728954,0.359983493640057,0.20924662797882,0.325635669690762
"SW4602Z",4,416,4,33,1.55,1.5,0.51,3.56,0.443551056786351,0.387291940102613,0.363610234132296,0.523982866689277,0.287544185930542,0.288878135869733,0.352008488985114,0.295429855659968,0.288184554523564,0.260566393958464,0.296381943440767,0.414779783506515,0.311685343322434,0.304039294307994,0.394128038072675,0.295952562843319,0.419806680769248,0.412523888697779,0.331370943135649,0.281131573381005,0.192164142354911,0.217679779876552,0.288373302138169,0.216260561680212,0.32720802294717,0.225957352742165,0.315042069066433
"EZRA",4,417,4,32,1.82,1.56,0.63,4.02,0.412755354667119,0.378634129446234,0.301753341239172,0.472079383058948,0.279709298066587,0.300655218609183,0.395829037070268,0.326283756490931,0.261597276688453,0.230180213678392,0.302128557804202,0.361073657425109,0.305506312113887,0.348058767666611,0.358043525102349,0.269543938787636,0.352616614662014,0.385623712039882,0.347721594780418,0.340510063206352,0.237428620571035,0.248532303776968,0.306806739073091,0.238992130514622,0.30986469066035,0.22676397966594,0.380724724183899
"LANDER",4,418,4,31,1.75,1.54,0.65,3.94,0.410297182846202,0.365351486011641,0.286568837925896,0.481316903442992,0.290811758686503,0.293593868316557,0.378452289212628,0.301105536717895,0.232750217864924,0.225577947993357,0.283185431420725,0.389148580200951,0.288783424864819,0.305306873756072,0.372756320334175,0.268143136042296,0.376816699540644,0.381530429107522,0.345885088041951,0.336857164370153,0.239717062263502,0.23425943828859,0.313340647885852,0.223956728083155,0.303768991827687,0.230682500230139,0.42303738659643
"N-R-GEE",4,419,4,30,1.93,1.62,0.55,4.09,0.367616273995727,0.367862493205531,0.29816957748491,0.438699677180289,0.311836313777734,0.279063794971723,0.348319461541204,0.31335688805182,0.256047149122807,0.256391504227731,0.301164443871744,0.376686589791579,0.3030268880353,0.316697370553267,0.384352763729926,0.254747046644745,0.326738747534452,0.334037685558805,0.291209161797397,0.321914340495507,0.231324389404885,0.236283667842752,0.31886300760637,0.248405353933639,0.31484549666543,0.260922519596515,0.399103229527105
"ONEIDA_VR",4,420,4,29,1.71,1.72,0.73,4.16,0.355424223561479,0.356141617043534,0.319904954588714,0.435166066426571,0.305942449647463,0.253216979099332,0.356620185191981,0.303196055602751,0.243605991285403,0.24307358185565,0.293496982821602,0.375292194651837,0.282192323449374,0.329480739106408,0.380992757463346,0.253132045088567,0.355773955773956,0.38729216832932,0.359347735818324,0.391117080569413,0.296979390139983,0.261097642596862,0.333129953092565,0.240422375128462,0.323052297095452,0.263284084266868,0.382577634026273
"PERSIST_III",4,421,4,28,1.85,1.67,0.84,4.36,0.401100760169388,0.37508368797147,0.337153622833469,0.505575360188919,0.334079181640866,0.253842219161912,0.339308425258288,0.309649550562345,0.262216339869281,0.290956595027392,0.28927302794064,0.393988031218113,0.320207824090241,0.301597214431439,0.365229603153479,0.282455242966752,0.421699232215271,0.447561791236318,0.398255092372739,0.414955273374864,0.337535381044753,0.295738619931749,0.324234998477197,0.251092640539007,0.351355590756438,0.258408297278223,0.385651643742074
"NY0465",4,422,4,27,1.75,1.66,0.87,4.27,0.402751369908233,0.347121879515836,0.324446545359813,0.473733529286154,0.323482491661482,0.228003940037553,0.354638152854139,0.31211835523181,0.255834838321293,0.302070350263999,0.296554522436875,0.39218727290209,0.320260203379787,0.327785049175424,0.395651880253956,0.250076726342711,0.388682556122146,0.434495599512443,0.405974347150818,0.434399612594339,0.346267915333856,0.280320269700801,0.332744601057424,0.220224066590849,0.33105264910428,0.237573046119856,0.3820762608526
"ALGONQUIN",4,423,4,26,1.95,1.67,0.84,4.46,0.424003928170595,0.403396628973757,0.366112065264062,0.431175088869629,0.361951278237844,0.220833894198412,0.345763130887388,0.333627643214148,0.266698366013072,0.320157455052506,0.298690185578917,0.380502170077747,0.322576669668673,0.327532835554226,0.426717365679303,0.265688335940437,0.378440827940462,0.409915733302621,0.382554301181752,0.412680653919576,0.314329635362917,0.287853548499046,0.317407585561262,0.214842749317707,0.335832462021035,0.209929761507954,0.37202856939468
"NY1615",4,424,4,25,2.18,1.96,0.95,5.09,0.407838185779362,0.373806832867071,0.341639515402554,0.435034354548994,0.39001339595759,0.215331465919701,0.344659790233825,0.345116982114504,0.252881729446164,0.333109737286985,0.309447843565491,0.385250179442287,0.324512978423965,0.315378382758062,0.398033500628656,0.237684407096172,0.355857607729265,0.442555408128164,0.393813217342629,0.424031150564854,0.354300825593395,0.266649796595138,0.312002747417288,0.262262144255787,0.325598058243191,0.239815170314089,0.333943151887621
"LIGHTNING_BOLT",4,425,4,24,1.87,1.8,0.84,4.52,0.43001466579898,0.372789367144095,0.34247607802245,0.467859895211052,0.391025787360326,0.220723216822961,0.313616136410896,0.326554441086437,0.281116230936819,0.314927741007908,0.304862873955716,0.392633499719625,0.305882882024909,0.294406840930905,0.370809536484277,0.273349097214643,0.407532648587079,0.466213661186452,0.426744391450274,0.413735270236154,0.315347437220502,0.256913809771696,0.28074539622829,0.284260222668527,0.341219163550913,0.214118874466845,0.360244976099893
"VERNAL",4,426,4,23,1.62,1.4,0.65,3.68,0.427385668071943,0.341108280308069,0.305641232877866,0.457986194477791,0.394553951444619,0.267518674136321,0.391000700667745,0.384629246184342,0.252283660130719,0.251378498301976,0.281111176536013,0.363972460919594,0.304469829833626,0.281137163490105,0.40383220590833,0.294455290533722,0.365442523314137,0.417103369982354,0.38718642248054,0.41126069265428,0.276612754732817,0.247313320608479,0.306045592344951,0.204875117078805,0.278127764934212,0.177121762285161,0.401098579500687
"HI-GEST_360",4,427,4,22,1.6,1.54,0.8,3.94,0.427596834721938,0.34905608178102,0.322255617575497,0.456637154861945,0.395896530972368,0.290207420369623,0.29363423972209,0.289947001883404,0.282629966460268,0.304515658441546,0.302759916672036,0.365687057124138,0.321101975598658,0.304028354295734,0.389643712688695,0.269910607721349,0.408974265942779,0.435220696207999,0.394648735825206,0.409347075269996,0.304226884027251,0.242094147393471,0.294077251359373,0.270013814007135,0.343640056701963,0.224339909287471,0.347357146289889
"SW4412Y",4,428,4,21,1.58,1.5,0.71,3.79,0.439719322072263,0.349748867330162,0.309723351770936,0.456137970883421,0.395714403905022,0.276453388372893,0.299046440644035,0.303695759559242,0.290307734204793,0.31688396944681,0.312576533753004,0.389006554332938,0.314891590743151,0.303154540052936,0.373767365981899,0.256553891121666,0.411823831609928,0.460400511081626,0.387855680992936,0.385272193358934,0.316477610917702,0.257285460890354,0.27131306412212,0.267604930205334,0.356242924146854,0.231110588578206,0.335363866939811
"FSG_415BR",4,429,4,20,1.67,1.51,0.74,3.91,0.443940926538966,0.391570384982001,0.319987289319621,0.447094999434752,0.402245909803581,0.30762851288494,0.297595449558379,0.294893200765042,0.291671568627451,0.295894995166208,0.286399847757041,0.372577640932071,0.310271602597526,0.283058704125408,0.418382954991952,0.269951528437462,0.385226674203204,0.443164128108414,0.406105570811453,0.379045695531431,0.299017887856897,0.284729183708882,0.258725789659466,0.260044415407737,0.364795668388656,0.213371459694989,0.34280852068385
"REBOUND_6XT",4,430,4,19,1.82,1.86,0.85,4.53,0.471902380480812,0.395360945179506,0.341059446535162,0.494430669128638,0.393185381540609,0.307620521892968,0.323999618913929,0.326731975953204,0.325102554179567,0.357906844153591,0.330611467082055,0.405891967917284,0.306138429467848,0.356554853346297,0.353859222544344,0.325011326269638,0.449478524167321,0.465219462234233,0.412909471733001,0.379038872247658,0.31514920880633,0.2649304953053,0.275136638134815,0.316809699335651,0.398662961060213,0.250860597134002,0.286095380938445
"NY1517",4,431,4,18,1.85,1.76,0.78,4.39,0.417982344452933,0.357577027824144,0.374810788062183,0.457044378289432,0.376872075600048,0.326633114471316,0.377118393208812,0.361336778940914,0.269494008714597,0.291118712971914,0.289489548608377,0.376528042065396,0.310639585275311,0.337116537651297,0.406936638908957,0.294889646679928,0.343027088597018,0.408695401802424,0.411237975943858,0.349121047328571,0.321539387684898,0.262281549788057,0.259015823135649,0.247188846662069,0.334525644318863,0.242564101622036,0.286626182811433
"NY2003",4,432,4,17,1.54,1.41,0.57,3.51,0.429831814880834,0.351548136706966,0.360166329305445,0.48442200198465,0.344539644653885,0.272010589132678,0.360321537928821,0.335093123871539,0.259643246187364,0.304286084477844,0.33168953890428,0.412311194291835,0.319641023210251,0.378164200624094,0.435160875160875,0.300165642014382,0.328551543977465,0.370249879687558,0.319176357411652,0.258080240483892,0.278251095153065,0.239920855264426,0.219145395208841,0.218776186261098,0.314722888184871,0.199274373251377,0.319820975835023
"WL_358LH",4,433,4,16,1.59,1.69,0.68,3.97,0.424810311329919,0.337460925950049,0.337104707061012,0.46484393757503,0.349931716516443,0.296941373040444,0.307126955585728,0.301734538101698,0.28047213622291,0.302617751946594,0.351723916429799,0.384142444753018,0.307676475879073,0.399765237733152,0.400166486610614,0.308149926637322,0.416453157094868,0.436718839582617,0.361825385354797,0.274004438007414,0.291996283116872,0.24024392057708,0.212035752105482,0.283644349668732,0.348062167613285,0.200542005420054,0.331470954053263
"SEEDWAY_9558",4,434,4,15,1.52,1.64,0.85,4.01,0.409777380862716,0.323771215334864,0.280899050617814,0.377312623809745,0.359754545624905,0.291077633697771,0.31890970792647,0.318214902739453,0.239966339869281,0.270538589083618,0.30201240692618,0.383856852633224,0.312175803942732,0.360315653011966,0.421167890579655,0.245700704524234,0.359619761328329,0.437485655054973,0.380546780546781,0.269549731503784,0.323051255589955,0.264577477008503,0.217193531081114,0.24517560285778,0.328304720723806,0.198560741354445,0.323098928296809
"AMERISTAND_427_TQ",4,435,4,14,1.76,1.81,0.88,4.45,0.418172268907563,0.33821819437466,0.291134459795082,0.406663400786324,0.371359113311402,0.286435451373532,0.292948637970472,0.309494035172592,0.299872004357298,0.314287201606306,0.344683935272171,0.395763596806039,0.323704792150543,0.327304305913932,0.370639381650984,0.285731747244352,0.440115927496938,0.450500993348881,0.407440289793231,0.294807708491122,0.305056759545924,0.273382883143425,0.237109885222692,0.312708264438368,0.354443279009809,0.225802816901408,0.297148718922204
"SW315_LH",4,436,4,13,1.71,1.63,0.82,4.16,0.442614284771148,0.35103144027789,0.340183407910827,0.472130735702353,0.384650771278678,0.295527412592293,0.349464979692373,0.337102866959641,0.25015286377709,0.255705524500549,0.322810171165947,0.441797419161529,0.328866808461107,0.379292306030274,0.475130592777652,0.266719712039405,0.410235571182606,0.450009995187502,0.405660052718876,0.312296694573897,0.355644134846921,0.290229295257926,0.218345306996447,0.213089000959634,0.351785850196459,0.181785453772541,0.354719661496439
"ALFABAR",4,437,4,12,1.87,1.78,0.99,4.64,0.408401592960417,0.335591168516088,0.303448568541313,0.424339852532941,0.396164791562541,0.325581232492997,0.339072327621005,0.330717173292067,0.258366448801743,0.256548575377287,0.295813896685356,0.421398104483237,0.325005555379194,0.401201670918447,0.436830595959438,0.246511752527098,0.40286606489815,0.473183981194817,0.441499495421064,0.370728943954096,0.392061371392846,0.314298590626024,0.235387907031273,0.287104423164615,0.348284194803589,0.219146871140324,0.322641327675349
"REGEN",4,438,4,11,1.66,1.82,0.99,4.47,0.398826500297089,0.291628385634173,0.279526734798352,0.397729961939933,0.404053488917676,0.335818588813608,0.337615727759829,0.32847843331922,0.259882026143791,0.245368235789891,0.282907888237442,0.400219132013622,0.299436992094716,0.416400076966526,0.425820778761955,0.226879064669346,0.356965516060104,0.448776021421785,0.420297914415561,0.352598803243909,0.369848712579594,0.291109789048363,0.224424106420368,0.28251519722108,0.341185508652758,0.22423198011599,0.287828072551514
"ONEIDA_ULTRA",4,439,4,10,1.37,1.42,0.8,3.58,0.375985343632402,0.302795324696226,0.287414550519661,0.387578031212485,0.39896107104769,0.303225219912526,0.336798754512746,0.338830465427024,0.257727683178535,0.253939168587789,0.276809643868467,0.367693233069257,0.306606139487635,0.464716434215345,0.412890969536604,0.237241748873462,0.353762696061939,0.429400727496089,0.397572821102233,0.321742685890759,0.300476172124233,0.264188694160063,0.224330317036154,0.260987943867663,0.325409923794845,0.185014887436456,0.280582991903229
"SW4107",4,440,4,9,1.58,1.68,0.82,4.08,0.413174815380698,0.327477992549285,0.279394470683651,0.420996898759504,0.414559514906197,0.265313361551079,0.307443479267591,0.300891580161476,0.292731808278867,0.307011192142055,0.323025872553394,0.407291282347127,0.328703850671407,0.431543273579737,0.423087793676029,0.279168152109329,0.397904421385017,0.438825544902249,0.378686708098473,0.314864068815091,0.296952184382525,0.274097816117597,0.252093631369491,0.286250771170301,0.361113181357173,0.210183390679278,0.356605575065847
"NY1614",4,441,4,8,2,1.84,0.91,4.76,0.400232410505816,0.324604097893383,0.304518475488091,0.391581565361571,0.408325157641163,0.218570568578309,0.367369746348629,0.343069109037754,0.252488067595459,0.259901336942021,0.298244340597282,0.371815449105099,0.312561554302086,0.435002803485011,0.440927001623114,0.258100142413868,0.326180434201825,0.400725834193326,0.368876133582016,0.323373158566292,0.320971792225662,0.280506873349143,0.234586746897368,0.251594780182935,0.317473908534787,0.212459960405886,0.355786555786556
"SEEDWAY_9558_SBR",4,442,4,7,2.14,1.96,0.97,5.07,0.408006889624537,0.268038846865696,0.290420304374791,0.432675945609053,0.425785316008879,0.235098313416391,0.324982202487982,0.313561969836334,0.262771677559913,0.279723358369897,0.294437643622619,0.395162548997247,0.334961853062866,0.426367242053517,0.421603956898075,0.23922635720955,0.36404884259412,0.412848751835536,0.389216157843609,0.370665793286344,0.34468739250086,0.296160729778637,0.240745243310816,0.288996536582138,0.359634457858835,0.243245340111353,0.392939469320066
"GUARDSMAN_II",4,443,4,6,1.79,1.98,0.99,4.76,0.373583642211093,0.275275258852696,0.287769723604341,0.429914961500295,0.42610922410696,0.258963585434174,0.317527185546708,0.302077161712613,0.247528758169935,0.276378870132124,0.290287019045189,0.402447123221509,0.322214638688719,0.407786628107484,0.460780138512685,0.232721452217251,0.383065613819824,0.439528622021496,0.405731170437053,0.367607860853851,0.353229363376711,0.288285367244243,0.25728326815226,0.300324780947618,0.370286649351638,0.256859431096382,0.424608330894547
"FSG_421LH",4,444,4,5,1.6,1.9,0.86,4.37,0.411101797621405,0.266135816501703,0.309870286314039,0.531650148848777,0.40557272559333,0.310021287945638,0.307882524188715,0.286019301242463,0.282641146370829,0.329664976122608,0.361168309602045,0.440100934888723,0.353583711217498,0.39408191333325,0.46663184192596,0.263596638655462,0.457019968467369,0.454782470991333,0.435388635388635,0.353868117610511,0.382372210731858,0.26058042686101,0.213447052961693,0.284811101809693,0.411871616671899,0.237880165651095,0.448548379540478
"NY0651",4,445,4,4,1.59,1.67,0.87,4.12,0.407942166765696,0.308967539010195,0.28514072352857,0.413976590636254,0.417709392293996,0.259297385620915,0.30586016311931,0.308651513319044,0.258546405228758,0.268751095151717,0.293609545374251,0.399797414689447,0.330172587113637,0.422135796467347,0.476938733971097,0.242205334307636,0.369600178691088,0.411498353727456,0.361561102737573,0.343856656454485,0.346187839625914,0.256820604347934,0.236102923654677,0.286288994393927,0.364518937123612,0.220776391364627,0.367265266803239
"SW5210",4,446,4,3,1.96,2.03,1.09,5.08,0.443843075950919,0.287225321162948,0.292029926325761,0.479781912765106,0.438780762481173,0.344409172262854,0.300229973827605,0.314704665683598,0.307075163398693,0.349304677623262,0.358598008592103,0.440347570206096,0.318348623853211,0.430633775018802,0.468707194589548,0.249556218622715,0.431847008294473,0.431823155106389,0.398608399588792,0.378109540997701,0.39859993120055,0.278000462721962,0.238094546325712,0.302479681026394,0.418783595437205,0.221967657798644,0.429066798361135
"SW3407",4,447,4,2,2.11,2.04,1.21,5.35,0.446388723839704,0.292568600627666,0.321964657052173,0.516884852595747,0.447053712735927,0.426141948007273,0.298500739861724,0.30910526860302,0.31875720244238,0.365720730770184,0.377606911724559,0.422304036476288,0.369785593528306,0.393963908937171,0.470157666473563,0.264800876872488,0.451077584785176,0.439470378459754,0.405085605085605,0.400742373274562,0.432723598211214,0.269466795567785,0.243094820302853,0.339855501049531,0.417905713959528,0.239015741507871,0.416971276672769
"55V50",4,448,4,1,1.99,2.14,1.33,5.47,0.403501938547506,0.283300686738522,0.295161337040899,0.505855723455301,0.460091392201063,0.463060622242208,0.299782882585349,0.289987589972698,0.280042156862745,0.335853845963164,0.342140457253852,0.408243388585905,0.321413605917272,0.372053318042623,0.48022054070497,0.239182072829132,0.419177292987398,0.418942251398846,0.403064944241415,0.405117462830162,0.427822497420021,0.296679487921029,0.224371835254809,0.335346813893527,0.401349525739456,0.233051716673678,0.398817920202907
