"","Germplasm","Rep","Row","Range","Plot","yld1","yld2","yld3","tot23","GNDVI_125","NDRE_125","NDVI_125","GNDVI_142","NDRE_142","NDVI_142","GNDVI_145","NDRE_145","NDVI_145","GNDVI_150","NDRE_150","NDVI_150","GNDVI_152","NDRE_152","NDVI_152","GNDVI_156","NDRE_156","NDVI_156","GNDVI_164","NDRE_164","NDVI_164","GNDVI_166","NDRE_166","NDVI_166","GNDVI_172","NDRE_172","NDVI_172","GNDVI_178","NDRE_178","NDVI_178","GNDVI_184","NDRE_184","NDVI_184","GNDVI_187","NDRE_187","NDVI_187","GNDVI_193","NDRE_193","NDVI_193","GNDVI_198","NDRE_198","NDVI_198","GNDVI_213","NDRE_213","NDVI_213","GNDVI_223","NDRE_223","NDVI_223","GNDVI_228","NDRE_228","NDVI_228","GNDVI_251","NDRE_251","NDVI_251","GNDVI_255","NDRE_255","NDVI_255","GNDVI_265","NDRE_265","NDVI_265","GNDVI_277","NDRE_277","NDVI_277","GNDVI_300","NDRE_300","NDVI_300","GNDVI_306","NDRE_306","NDVI_306"
"73","VERNAL",3,3,16,313,2.42,1.52,0.95,4.89,0.117733452045658,0.28961752,0.413789807,0.254580381860525,0.481551495,0.63995412,0.287532910036713,0.465037007,0.590433193,0.230823373253484,0.402627121,0.555348834,0.22652278792887,0.42557941,0.491052563,0.221070551713566,0.384216509,0.460005653,-0.0396083682618399,0.452879916,0.501213564,-0.0925376803849325,0.436093668,0.48518473,0.00999102278077655,0.380922533,0.360456456,0.119353025221664,0.371249685,0.405935263,0.178009098149969,0.247508826,0.434804554,0.190810570143543,0.337037933,0.454096571,0.157035970615757,0.306473539,0.542541105,0.31156729025562,0.48496427,0.63046841,0.0756158282179696,0.310428681,0.336716647,0.135660339582049,0.284725846,0.331747516,0.155405820276904,0.304101472,0.49224224,0.00438076341831856,0.414016284,0.401636216,-0.0561582774021726,0.337648708,0.402830357,0.0804120700351221,0.307851106,0.333212448,0.140785975001061,0.260700694,0.394908669,0.134956964002689,0.25954313,0.496049349,0.503315562150547,0.284434114,0.592881912
"74","ALGONQUIN",3,3,17,314,2.56,1.68,0.77,5.01,0.136711382441406,0.347368528,0.412543457,0.269412801420048,0.498092731,0.641302222,0.294081357803634,0.471662572,0.595415755,0.250122024490276,0.427997092,0.571719434,0.243725808313363,0.454110517,0.502989609,0.238208395007798,0.404235307,0.48434532,-0.040563569377087,0.453466329,0.49464525,-0.0889215107853234,0.444717133,0.473086789,0.0177372414977197,0.357923057,0.342137539,0.143282140899164,0.308307027,0.440192225,0.190039042586849,0.266988767,0.445224457,0.200517050270253,0.352982993,0.470377838,0.180017566010135,0.323570341,0.533793394,0.315202135959536,0.48735142,0.61732287,0.0654166411845723,0.331064861,0.356341769,0.124276338552099,0.339174094,0.311353151,0.157619425326165,0.307800013,0.473547852,0.00269214300186157,0.425620316,0.380376734,-0.0471721533415178,0.355387416,0.358328341,0.0767684545808279,0.289877073,0.355189035,0.138696996242456,0.275258556,0.389707529,0.139891837620083,0.275549863,0.491862049,0.510915761355436,0.30014434,0.595880878
"75","REGEN",3,3,18,315,2.76,1.94,1.32,6.01,0.138577423039405,0.339453234,0.431081872,0.273254256114709,0.487832106,0.638079452,0.294169614593006,0.467424866,0.593029218,0.257793524284712,0.416391856,0.562030802,0.244845175055651,0.442003314,0.49310412,0.237281965719298,0.387641282,0.461326923,-0.035508044894748,0.418230409,0.488390435,-0.0850604393787449,0.434856881,0.475955431,0.0361704238201771,0.308641202,0.341141467,0.162429721945301,0.272021994,0.44719221,0.204128446566231,0.301913978,0.439896383,0.216870347515521,0.370321512,0.469144629,0.206571137478386,0.362265275,0.510982921,0.320003302149607,0.491458409,0.570433373,0.086532672796937,0.302603266,0.35288452,0.129304561270628,0.36323187,0.331383165,0.167785487085357,0.326562355,0.485304427,-0.0270098488437169,0.485155651,0.422201463,-0.0577596121051608,0.368138822,0.368995366,0.129769797556948,0.293039934,0.392914501,0.197986344560858,0.311917703,0.475587217,0.16978845951468,0.29335379,0.476411156,0.5370280973689,0.341018436,0.63921156
"76","WL_349HQ",3,3,19,316,2.46,1.84,1.27,5.58,0.149304071851307,0.360611789,0.444338989,0.266008467050462,0.480460669,0.630268526,0.291278452813577,0.453043759,0.580959912,0.257121384172205,0.407430396,0.560476598,0.244969470663847,0.446558497,0.488157558,0.249996136262335,0.419310138,0.471368294,-0.00894576512405218,0.381451714,0.411539833,-0.0392521111358729,0.404080681,0.381314047,0.118454767141968,0.274838047,0.406834963,0.221391084319053,0.273184829,0.487168201,0.230441339168659,0.360361106,0.449175436,0.246190855561258,0.413481221,0.475452949,0.212323913148595,0.361116247,0.468015566,0.315334140098531,0.476292229,0.507891939,0.148029118655922,0.297623968,0.436207571,0.118648092046621,0.368790973,0.31232178,0.185007962365981,0.3734118,0.457504675,-0.0246579599588988,0.478394163,0.413507603,-0.0169373997215307,0.33805566,0.319897808,0.182024104200535,0.378531343,0.483289648,0.236611715700583,0.365700919,0.523101454,0.184228886389419,0.31439503,0.477203061,0.543180665900844,0.356009991,0.641759507
"77","WL_349HQ",3,3,20,317,2.33,1.77,1.19,5.29,0.149693707014916,0.343327322,0.443931791,0.25765520953076,0.479073168,0.631943738,0.285035337795887,0.449745128,0.582935804,0.249149022328722,0.405236403,0.556495473,0.247128047697427,0.44268597,0.491799487,0.251806111604431,0.412942093,0.476125571,0.00212732130625489,0.359434293,0.391217745,-0.033793617559741,0.405465686,0.389597881,0.127555760351258,0.267143669,0.4046649,0.220230036099239,0.289210499,0.482676478,0.233735763963238,0.351542088,0.451385791,0.247991349812017,0.406393532,0.47830186,0.195752755354869,0.321224392,0.426024973,0.299464513951829,0.451997386,0.43902077,0.150006064445588,0.299531316,0.432597467,0.0827216079944651,0.413072245,0.288888714,0.180682194610377,0.373991875,0.429870017,-0.0345204550626967,0.486702647,0.440982706,-0.0169738288371421,0.335998285,0.334153927,0.186190241595605,0.387685284,0.49767132,0.228085076769385,0.354108708,0.519100018,0.177432200634681,0.289918072,0.473712916,0.540673860590773,0.341658414,0.638402406
"78","SW3407",3,3,21,318,2.42,1.92,1.38,5.71,0.187228980505605,0.379353967,0.473062248,0.288982155354972,0.505972397,0.647374799,0.303989480876517,0.472906785,0.585370048,0.273041785816565,0.447867872,0.564163669,0.264419648526239,0.474514325,0.495379157,0.263814899382035,0.423332805,0.469247398,-0.00551576067850419,0.361238251,0.399493532,-0.0485497892754349,0.408301866,0.418016603,0.112388127267668,0.26023007,0.376767356,0.218833449812338,0.327595631,0.480311532,0.241582867443564,0.356466908,0.457794606,0.25563754383115,0.415936487,0.482473737,0.219984972049963,0.385705744,0.448098073,0.316400477296499,0.501300523,0.474407779,0.150089899480697,0.292914797,0.420217209,0.108391192456341,0.395324389,0.304418271,0.190570530861512,0.417122595,0.449909105,-0.0255208926057819,0.481518727,0.433719985,-0.016278097145525,0.320842038,0.309793853,0.199081141610588,0.381334563,0.49665688,0.243987436974069,0.392741285,0.520671779,0.187884002886936,0.306314648,0.47575184,0.548466596189036,0.343523667,0.644739809
"79","N-R-GEE",3,3,22,319,2.38,1.7,1.2,5.28,0.171119466102844,0.271344099,0.471874131,0.258461914929426,0.458098508,0.621499022,0.28219764106033,0.451220242,0.575958581,0.248424152648253,0.404625197,0.556865149,0.235419933799082,0.45237822,0.485406846,0.23768482130017,0.389216792,0.471714912,-0.0267999495794043,0.369899518,0.443201272,-0.0778349730328222,0.448282064,0.468999518,0.0511815734013729,0.324708491,0.360708002,0.163936990126041,0.261846072,0.451669557,0.210239750980708,0.296331834,0.448601986,0.221068122792444,0.370407886,0.467473729,0.186833669341925,0.32772475,0.425903708,0.289828380840167,0.471475962,0.456470298,0.119653935773827,0.288811538,0.386284694,0.130696546501902,0.364188295,0.340708393,0.149486981693715,0.349464792,0.442907693,-0.0197815866002254,0.498599523,0.42705447,-0.0510434589110214,0.354233431,0.350197756,0.148727354284164,0.305806574,0.43736139,0.200739460229686,0.307315006,0.488416946,0.167335299676555,0.26449691,0.487685133,0.53168537212467,0.333428512,0.634502157
"80","NY0651",3,3,23,320,2.39,1.79,1.25,5.43,0.182216511260062,0.285112472,0.461707207,0.262176276808595,0.478778946,0.639176966,0.287112677270738,0.455025368,0.587392336,0.245619797277353,0.405202013,0.561326722,0.228691810921186,0.457709839,0.483790966,0.246944555876743,0.405072322,0.478625184,-0.0238894755104018,0.371729052,0.433371927,-0.0740983031315836,0.453761706,0.456099473,0.0436330060532535,0.359912319,0.36314325,0.157899554627407,0.267584515,0.443294651,0.20116022129605,0.297470646,0.441465471,0.213585245383116,0.367312137,0.465917073,0.191039488170655,0.332334912,0.431590404,0.30791572063197,0.495740562,0.480970892,0.100019415724938,0.301649434,0.375129758,0.163774963126684,0.323749622,0.375759323,0.13078981773185,0.324091627,0.43453472,-0.0333185981298484,0.505195927,0.455432984,-0.0566049801392687,0.357598575,0.36977968,0.141102776627855,0.294426569,0.437407988,0.19701756993927,0.29842929,0.488173881,0.165866250694671,0.257571539,0.461073394,0.529573892149766,0.330049955,0.634184712
"81","SW4107",3,3,24,321,2.35,1.77,1.24,5.36,0.189523731793867,0.299785901,0.481319387,0.265436498538998,0.490850729,0.635385404,0.29999732848151,0.467759465,0.583927077,0.247593586848586,0.409674702,0.555212868,0.231402998832518,0.438476588,0.474622842,0.252013990615066,0.407451633,0.469965959,-0.00810422393318927,0.361990832,0.401126268,-0.0563909968919153,0.424038583,0.425946237,0.0972403822422589,0.280731483,0.360759529,0.183958018005961,0.339470751,0.464949387,0.211481994865537,0.314667357,0.44230694,0.225981223629874,0.3890992,0.453833126,0.195078893702661,0.324313427,0.419638486,0.284098676727826,0.455643958,0.456739417,0.123766507801176,0.268952521,0.399518364,0.224558977313936,0.34902693,0.426614367,0.146773151592752,0.351263097,0.45612295,-0.022734557865578,0.483887702,0.443783952,-0.0338384314967772,0.34152718,0.350959585,0.165282363219366,0.313848331,0.494767633,0.212876862841263,0.333614058,0.504549026,0.159989441208731,0.246503604,0.499778851,0.538233402757417,0.344465261,0.641708335
"82","HI-GEST_360",3,3,25,322,2.22,1.53,1.01,4.75,0.187817479521673,0.302226887,0.471946849,0.251649314550805,0.446168978,0.629525644,0.290078821517146,0.450951145,0.583096069,0.239466960900298,0.397704473,0.560395905,0.23008409594821,0.444578584,0.484775271,0.249083162259674,0.408217538,0.473721351,-0.0188291784733632,0.37396857,0.426491493,-0.0671480097528171,0.435577241,0.44015147,0.0734217480514518,0.32320406,0.342550037,0.178822331700234,0.341134528,0.459303425,0.203365822399897,0.304430184,0.440853578,0.218608561751624,0.367420144,0.462057273,0.194935708623728,0.332461541,0.427870954,0.294801104870341,0.480885403,0.464417284,0.110974653822321,0.272070838,0.375584597,0.22396036240695,0.350721075,0.430790459,0.146918153224909,0.340996858,0.455429619,-0.0321830381989236,0.482466955,0.456663514,-0.0312885726296162,0.346445522,0.356677056,0.168559985800715,0.30824663,0.473737346,0.210961402436529,0.316884217,0.493136566,0.169485092369435,0.268626497,0.485901837,0.540618168473326,0.341552553,0.642150866
"83","LIGHTNING_BOLT",3,3,26,323,2.35,1.72,1.13,5.2,0.181166071721435,0.290395003,0.478153314,0.246168098392038,0.454942776,0.631226415,0.286459973743838,0.449705762,0.586989513,0.238610666571514,0.391815491,0.560971678,0.229900504407271,0.421726788,0.483077816,0.238807090430073,0.391311579,0.47048372,-0.0128507975574603,0.398546311,0.43457594,-0.0575753324548366,0.429979443,0.420100727,0.0858926844215909,0.310785211,0.367380376,0.181329154460244,0.351765447,0.463128511,0.209538172830923,0.307631879,0.446542694,0.21942564473502,0.377224005,0.463857541,0.202214951423647,0.336742845,0.432780801,0.28087336482248,0.463815977,0.459232389,0.110302555872066,0.272590785,0.386663554,0.228186146707001,0.371816208,0.431881921,0.169901052339904,0.358721898,0.481938305,-0.0148331680455052,0.450985859,0.419795458,-0.0307936838213621,0.349946219,0.346487788,0.156694787256457,0.280512526,0.460206615,0.20884224318357,0.309619889,0.488471863,0.16339695868117,0.262742758,0.483442968,0.534423035685187,0.326094067,0.631586891
"84","WL_358LH",3,3,27,324,2.16,1.52,1.02,4.7,0.194222499623817,0.343164923,0.461123714,0.271182994992027,0.496749743,0.636805504,0.301356098624906,0.461452532,0.58543185,0.254974741349739,0.424508602,0.55973751,0.247952101118641,0.45240833,0.484023129,0.244991024664985,0.414737161,0.46721089,-0.0101489642181919,0.401655096,0.438021879,-0.0539342806895194,0.428281742,0.424803118,0.0771300801453029,0.322042899,0.360773822,0.18908578033101,0.376430869,0.460603501,0.220093765103552,0.322692245,0.449512718,0.232574994343491,0.382126713,0.462549396,0.222355462993828,0.359113784,0.434488449,0.29019620730807,0.480100218,0.453784604,0.119324124329552,0.280472483,0.391164113,0.235089147272334,0.39186624,0.421771521,0.195620280129685,0.378823123,0.497157124,-0.00051454460264353,0.439870095,0.419184586,-0.00459418963438385,0.344012104,0.32787447,0.162140048905024,0.277282158,0.446744249,0.20286900936392,0.30798608,0.466514632,0.1623830112621,0.268692763,0.500742368,0.531452539867564,0.321120932,0.62836384
"85","SW4602Z",3,3,28,325,2.27,1.58,1.1,4.95,0.202001935471065,0.369667524,0.444585245,0.275314902778388,0.504744632,0.636661543,0.311943845171901,0.466178778,0.590750517,0.261719127910127,0.43432197,0.563272771,0.252340706960917,0.457447068,0.479249598,0.243483884974408,0.41298876,0.455273898,-0.014246582981519,0.419949062,0.462331286,-0.0603949393962812,0.439193232,0.44475933,0.0621410018545769,0.341868602,0.36078214,0.191084572519949,0.388592029,0.457775703,0.219608534453142,0.335662354,0.443405785,0.233238794633151,0.395129179,0.455795975,0.234710509256755,0.385763667,0.445592439,0.294544782583387,0.482456125,0.464511108,0.108875712132065,0.2839436,0.371154461,0.236130960222373,0.408589621,0.409951841,0.200660110334855,0.373610579,0.508455737,0.00296649677487339,0.425786483,0.425363643,-0.0395161365756207,0.362448589,0.36496279,0.142240180196256,0.286730039,0.411961047,0.195174224940756,0.302789481,0.446089841,0.161142701696136,0.270479186,0.506690161,0.536271093610039,0.327372582,0.626249835
"86","SEEDWAY_9558_SBR",3,3,29,326,2.57,1.54,1.16,5.26,0.188686080427365,0.315917869,0.469515641,0.25889973394474,0.474887331,0.622088161,0.285540021172766,0.46816501,0.578243203,0.240945291128965,0.408245638,0.548251784,0.230713573064621,0.428529194,0.475086475,0.218796246230618,0.367877986,0.4562018,-0.0289035019455509,0.444216199,0.474438742,-0.0727072179416693,0.466308982,0.474857369,0.0417406942963955,0.368036914,0.380303298,0.169202892041664,0.321542247,0.453222622,0.20455128996616,0.286552585,0.445049623,0.216094033034,0.35416987,0.458397238,0.230085529851217,0.377206573,0.459067796,0.304514007960324,0.490063502,0.483096825,0.0858940707320372,0.307127753,0.358823529,0.221450290748277,0.363145576,0.417393314,0.184330620716195,0.315775137,0.513574772,-0.00347679230781176,0.451401306,0.441204486,-0.0551863855052281,0.374262603,0.408454625,0.138502574050828,0.290013659,0.39518161,0.192439786564561,0.301148168,0.455571841,0.158685610024122,0.244105887,0.511099616,0.530590432398006,0.343862096,0.630169753
"87","PERSIST_III",3,3,30,327,2.59,1.55,0.97,5.12,0.192411965537369,0.3236072,0.470634445,0.259175380702589,0.471123028,0.632578429,0.302166112254814,0.453766377,0.592020473,0.244759677305556,0.409995943,0.560198482,0.23818217515578,0.43302094,0.484890517,0.229175890036869,0.376927768,0.455845861,-0.0122991714517113,0.432553645,0.462649073,-0.0494022139938042,0.461290522,0.44680103,0.0637889703036589,0.347145951,0.378563722,0.183854138769278,0.34406859,0.473766544,0.211896877682752,0.301386526,0.456384008,0.226976325601087,0.377157816,0.472280019,0.23298305769605,0.371401303,0.461544369,0.296038668871838,0.493998402,0.478762382,0.100961293248664,0.298818907,0.38494947,0.233652402526418,0.39132886,0.430998043,0.186664479052404,0.324589664,0.49505535,0.00188769132069741,0.447078346,0.435453425,-0.0319442922345638,0.368053731,0.362152752,0.151600735203322,0.279918537,0.425751603,0.205306945528567,0.304963966,0.473942258,0.167905925065724,0.253180625,0.486290306,0.533301771192829,0.348306733,0.636195561
"88","LANDER",3,3,31,328,2.59,1.69,1.02,5.3,0.169024854985542,0.291944647,0.479125962,0.246525631310598,0.469438851,0.625092669,0.283730332054338,0.452337904,0.585839326,0.229246981696374,0.405315153,0.547136203,0.232614364432896,0.423297074,0.486563193,0.202045606664893,0.338151744,0.438981653,-0.0139329244552127,0.400748446,0.43103424,-0.0579614684684329,0.461844719,0.43454222,0.0630763282406371,0.376803649,0.35257921,0.176213489288372,0.324915151,0.472032072,0.200072397449084,0.292628026,0.451318613,0.208846140683888,0.356542483,0.459643851,0.214808895127875,0.350186661,0.460833828,0.283064832772444,0.443507674,0.452055128,0.0914929210059873,0.297691956,0.37391035,0.218101112201399,0.374452617,0.428379665,0.169382532980778,0.307528633,0.502408727,0.00907841615593232,0.431722985,0.374843353,-0.0245023812801175,0.362241352,0.33550706,0.143595162444375,0.282488862,0.414593191,0.184786659109474,0.27996793,0.452767504,0.149467025849723,0.243265664,0.498597669,0.516034166446701,0.328891355,0.618988527
"89","SW315_LH",3,3,32,329,2.23,1.53,0.94,4.71,0.181863364426924,0.363605259,0.430514996,0.27460017262631,0.508141214,0.638317358,0.310668594015765,0.477220581,0.591031575,0.258969040115493,0.458848714,0.54511333,0.260017976495424,0.469653667,0.488556324,0.23563833865935,0.387886959,0.452123025,-0.00305000603028602,0.349098633,0.396462533,-0.0743753929462858,0.471396146,0.468818308,0.00425548242506969,0.462715204,0.35555436,0.144788446098043,0.313194611,0.43571147,0.201716436412294,0.30451054,0.431813372,0.214894252419527,0.361865335,0.449099358,0.232261394366657,0.397672833,0.4649348,0.310860541250475,0.509729993,0.487978214,0.0756929243172218,0.317948225,0.341427175,0.220271865533223,0.367220951,0.39965099,0.180522903787274,0.340003978,0.467776577,-0.00340602269786072,0.423912647,0.381112357,-0.053467884388787,0.365867016,0.394205544,0.104473922133624,0.334888638,0.351866977,0.160927339509283,0.293608981,0.391472938,0.155316770853124,0.279442927,0.497549975,0.517259589473778,0.310961257,0.607928748
"90","NY1614",3,3,33,330,2.67,1.93,1.17,5.77,0.167438459677154,0.294989686,0.458879154,0.250779140459478,0.467461476,0.620263989,0.273223450943805,0.444993699,0.580877905,0.235644033169445,0.433477994,0.526627841,0.242447833675356,0.420954741,0.490707187,0.210269990725819,0.353941291,0.452706212,-0.00271211305024442,0.353452417,0.411659956,-0.0878385385667493,0.454548859,0.477748473,0.0196120224870591,0.455909385,0.341069947,0.162778353418163,0.31352378,0.466952114,0.199541492309396,0.310422402,0.440059686,0.2138762169002,0.36056842,0.470052504,0.2299055665166,0.376439493,0.46484347,0.311392628017271,0.497424256,0.476775018,0.0891650469006979,0.306243249,0.371042616,0.226120353094494,0.38249964,0.426488152,0.178341542115195,0.330013475,0.491797492,-0.0110855108492382,0.443684062,0.415803078,-0.0568269029628709,0.375650197,0.402496581,0.136654957588793,0.291519167,0.407979031,0.190392224507732,0.297742495,0.469615537,0.175090433501249,0.282983074,0.481319523,0.539951963276011,0.35237981,0.641108781
"91","NY1615",3,3,34,331,2.78,1.85,1.11,5.74,0.18308444025233,0.315261699,0.472442405,0.270663393959384,0.487141708,0.619441819,0.291047684839633,0.47267944,0.585221595,0.233666880079467,0.4329031,0.511153685,0.240892309641554,0.430423413,0.478746157,0.215661637346119,0.365013837,0.437144641,0.000170659061880544,0.355420375,0.415535575,-0.0904472509211825,0.441995889,0.45822549,0.021311338873361,0.44457674,0.36217325,0.180900318887612,0.353310361,0.467031257,0.211201102682047,0.343739015,0.452052401,0.226511756273853,0.37439887,0.468533005,0.244178671057465,0.397241321,0.463630003,0.309083432835318,0.4964032,0.478771068,0.0998235164587083,0.311133826,0.386248378,0.236586427575794,0.38749897,0.426576145,0.187617784620894,0.356618954,0.485246347,-0.00456464693681577,0.443481639,0.388865884,-0.0470407622040001,0.371991787,0.387181517,0.152231168018927,0.291063566,0.418233583,0.206010296206435,0.306171041,0.473849726,0.179826174376532,0.286668118,0.492818414,0.538675031475205,0.360395135,0.642646749
"92","PLUSS_III",3,3,35,332,2.31,1.93,0.88,5.12,0.181270892678759,0.330034623,0.47674907,0.263666090037488,0.474539575,0.637063581,0.278390989587842,0.46455298,0.594345884,0.234467804398858,0.43457922,0.525867628,0.245602209362511,0.426286683,0.485031607,0.226895278362969,0.380142083,0.453592823,0.0124414997109834,0.341273721,0.39282613,-0.0645300462550426,0.411212311,0.413466088,0.0742742562989632,0.370467259,0.356878911,0.213084129809366,0.40711203,0.486379737,0.226144335162793,0.395719395,0.457220746,0.236596027451527,0.388232623,0.471625748,0.238498056206794,0.369849534,0.452732407,0.30074481800905,0.49229301,0.47354677,0.133927107494304,0.282664291,0.417285934,0.248181014868135,0.416564204,0.431980266,0.187298404177637,0.350333815,0.462811455,-0.0010408210101071,0.441332361,0.359797235,-0.0118272782787028,0.353051088,0.33823907,0.18756482523943,0.287679142,0.475581415,0.226901838118052,0.331846396,0.500795004,0.180788746253614,0.287287157,0.47675148,0.547225630038574,0.348536426,0.647234326
"93","NY0465",3,3,36,333,2.39,1.75,1.2,5.33,0.167837645762854,0.329386994,0.450212216,0.278814733946801,0.499684481,0.641755912,0.286356964111732,0.47513057,0.592241621,0.242482328662591,0.459784088,0.529802269,0.249205631453851,0.443486979,0.495349767,0.223984965433458,0.382538211,0.448927517,-0.00294977140098605,0.359764179,0.42319585,-0.0914151489244709,0.43147296,0.464733871,0.015836720382203,0.409280339,0.352887802,0.168115717852374,0.331914247,0.455080995,0.204451631170636,0.391907653,0.456777529,0.218031315752872,0.367190391,0.466494262,0.223610093035732,0.370109349,0.464206016,0.29173334721438,0.491339288,0.469055338,0.10280699801495,0.293146294,0.36103971,0.213169359870954,0.36804377,0.407667639,0.167937156213238,0.341550797,0.471683771,-0.0100471706829119,0.44267339,0.329169681,-0.0598967211810842,0.372293738,0.392777091,0.138647480333819,0.29960231,0.401419204,0.204841403274314,0.306120042,0.468968211,0.181254619021256,0.284563551,0.475053318,0.537570937497084,0.358500119,0.645943892
"94","ONEIDA_ULTRA",3,3,37,334,2.41,1.59,1.09,5.09,0.157601225187333,0.330032931,0.449830551,0.260516585207264,0.468557755,0.631079268,0.26985898295149,0.455970991,0.585008356,0.221173308861179,0.439748606,0.515179439,0.236182474439782,0.429842007,0.48837094,0.204656765579307,0.353044492,0.438935913,0.000457225353585923,0.340631868,0.398949542,-0.0803380204046731,0.432432518,0.447436122,0.0317862702559125,0.39915659,0.337792766,0.176848528008043,0.349005084,0.461836438,0.19815302773736,0.415589056,0.453941431,0.212936656496265,0.363237878,0.462544617,0.227580247915458,0.37690914,0.468599958,0.291269486281469,0.490212636,0.465145679,0.0967225241381257,0.304108433,0.357859019,0.202964154545117,0.358987977,0.407392436,0.165819509376847,0.353862037,0.472964147,-0.0218373251725386,0.450398219,0.310406594,-0.0499853446179813,0.375520149,0.365502278,0.145810354314046,0.292626663,0.40673334,0.197214223717506,0.299104981,0.46364666,0.171117233960276,0.276692989,0.48587788,0.533152778985114,0.346899276,0.639361205
"95","GUARDSMAN_II",3,3,38,335,2.5,1.7,1.14,5.34,0.15286031405071,0.320585483,0.434538254,0.259617749018912,0.471752231,0.627295915,0.267085698687723,0.461753837,0.56625843,0.224855921448161,0.420522876,0.511308988,0.24561687196179,0.423040924,0.489277003,0.208577959701479,0.33551231,0.426415924,-0.00595010734934769,0.342789144,0.39185485,-0.0790728515315242,0.436827387,0.439492928,0.0389786803871833,0.400028807,0.346778416,0.188501971539042,0.354103716,0.462545463,0.202421246178886,0.42056167,0.442652061,0.213360947280744,0.366616891,0.452090382,0.240501235222977,0.383369582,0.465419082,0.300185651384201,0.4835326,0.466461023,0.106474886466807,0.286467316,0.370838597,0.214439389770859,0.378116096,0.417413369,0.186985146213488,0.396786283,0.471353586,-0.0144551358489651,0.43366683,0.29427564,-0.037064229639445,0.360259928,0.342009447,0.164155684048311,0.284533996,0.432700187,0.216060685767741,0.315267868,0.485442597,0.189520631216339,0.312149616,0.468688159,0.543966480038692,0.35098892,0.64644264
"96","SW4412Y",3,3,39,336,2.59,1.89,1.12,5.6,0.176469092140731,0.358690406,0.47178374,0.286595468670286,0.506466086,0.636081317,0.282167845502852,0.482669591,0.565772973,0.234359060590708,0.426189618,0.515023965,0.256534952097892,0.44798574,0.49113482,0.220005345232248,0.365688293,0.420947749,-0.00401957784338989,0.330316883,0.366746305,-0.0625558893558323,0.406660294,0.41084023,0.0901690080134234,0.364168018,0.380846087,0.224604482434624,0.398301246,0.488135995,0.227775444395984,0.445853719,0.453943129,0.2372680877566,0.39347827,0.46339708,0.266243792444987,0.426033708,0.482774039,0.300635735107534,0.471646187,0.455397821,0.146186710695615,0.292087865,0.421447108,0.23844695698671,0.41236003,0.431456788,0.214860668813732,0.437215407,0.48294318,-0.0127856187585212,0.432188412,0.303089795,-0.0384299361565598,0.350858523,0.329662428,0.18997399452547,0.292225003,0.471232052,0.237420131386088,0.348114278,0.501379845,0.194405910133136,0.307212632,0.474604657,0.55582705202283,0.357149243,0.654826726
"97","AMERISTAND_427_TQ",3,3,40,337,2.45,1.72,1.06,5.23,0.1687380585876,0.328493809,0.462812035,0.276577679955753,0.483513832,0.637797997,0.290905913903817,0.452165796,0.567273363,0.236548921691604,0.420845166,0.521392983,0.248737147148407,0.433735577,0.489611234,0.204889509051589,0.3320738,0.422273669,-0.0139044270482135,0.328911422,0.358329926,-0.0581781210093168,0.404123023,0.399138204,0.107146485161445,0.361011835,0.415167203,0.223598475565326,0.378512146,0.491857484,0.227013347096028,0.422684837,0.460100972,0.222622581907246,0.375944654,0.460251509,0.242971975515919,0.373785339,0.466444691,0.284966135480834,0.439557127,0.456017572,0.159746916327099,0.310672353,0.446707058,0.23697183828508,0.407039251,0.437910594,0.206549646528792,0.409506261,0.478304613,-0.035917082359594,0.443224718,0.369510668,-0.0564048612984534,0.366051163,0.351010932,0.186794032627387,0.293514775,0.484894138,0.230856474933631,0.348689569,0.51039646,0.191218905196115,0.27525883,0.479583367,0.541392644352425,0.340531266,0.645310127
"98","ONEIDA_VR",3,3,41,338,2.65,1.66,0.93,5.24,0.142262949193748,0.276446832,0.449340176,0.247852653549165,0.429276699,0.627174142,0.260452421263429,0.42584789,0.557046362,0.231876698448907,0.396171674,0.522519488,0.223469418988309,0.409389679,0.484427112,0.191836485953878,0.327559844,0.426990213,-0.042181407962033,0.355913665,0.421995389,-0.0999617233865607,0.422724687,0.481516715,0.0103060193820192,0.454830017,0.343782606,0.159898880982014,0.287974449,0.459196864,0.179646130216599,0.330891611,0.435199241,0.172016654388272,0.320856719,0.434919831,0.215650731593055,0.365250171,0.481319484,0.275819356988743,0.431950785,0.470394476,0.0900504433038304,0.301821186,0.351011973,0.196500392969893,0.346528563,0.409274345,0.18082582475511,0.355415244,0.484192483,-0.0311871159585244,0.42627531,0.360548477,-0.0802999764589045,0.361548838,0.381846831,0.129132142897453,0.286811579,0.406917399,0.186972551696048,0.295500136,0.462570456,0.18817695643004,0.277209675,0.475819022,0.541479283054919,0.343830459,0.643296959
