"","Germplasm","Rep","Plot","Row","Range","GNDVI_125","NDRE_125","NDVI_125","GNDVI_142","NDRE_142","NDVI_142","GNDVI_145","NDRE_145","NDVI_145","GNDVI_150","NDRE_150","NDVI_150","GNDVI_152","NDRE_152","NDVI_152","GNDVI_156","NDRE_156","NDVI_156","GNDVI_164","NDRE_164","NDVI_164","GNDVI_166","NDRE_166","NDVI_166","GNDVI_172","NDRE_172","NDVI_172","GNDVI_178","NDRE_178","NDVI_178","GNDVI_184","NDRE_184","NDVI_184","GNDVI_187","NDRE_187","NDVI_187","GNDVI_193","NDRE_193","NDVI_193","GNDVI_198","NDRE_198","NDVI_198","GNDVI_213","NDRE_213","NDVI_213","GNDVI_223","NDRE_223","NDVI_223","GNDVI_228","NDRE_228","NDVI_228","GNDVI_251","NDRE_251","NDVI_251","GNDVI_255","NDRE_255","NDVI_255","GNDVI_265","NDRE_265","NDVI_265","GNDVI_277","NDRE_277","NDVI_277","GNDVI_300","NDRE_300","NDVI_300","GNDVI_306","NDRE_306","NDVI_306"
"104","LIGHTNING_BOLT",3,2113020,3,2,0.26094245510129,0.325593769,0.436857414,0.255163054490461,0.457837064,0.62556572,0.294140801666207,0.446845734,0.586555794,0.269192747282834,0.422930509,0.559332582,0.273607374882047,0.439405616,0.534608356,0.272772913345877,0.456377288,0.499170948,-0.171001349981321,0.396273239,0.50231885,-0.173528249505196,0.415334529,0.492997266,0.0754441368420022,0.258802114,0.380740777,0.20714143547882,0.274954426,0.475538808,0.233718846495849,0.291340808,0.484658962,0.226835803392086,0.372150327,0.509141306,0.218298812510626,0.382119258,0.562286068,-0.0984089804039591,0.498977342,0.503368046,0.192950653941801,0.361397735,0.445903056,0.240624409859188,0.391765316,0.520763568,0.196995416854128,0.393513469,0.438182006,-0.0201205690521058,0.52993615,0.463356165,-0.0165133254387815,0.379012187,0.347766289,0.175569731577542,0.293543741,0.463105951,0.256548132353095,0.380091216,0.501893092,0.199971947927026,0.317276588,0.47542211,0.561784347796889,0.337772056,0.639498883
"105","SW5210",3,2113030,3,3,0.320958534838345,0.31704985,0.499378398,0.278583105308505,0.504078431,0.633178892,0.309097592401519,0.479189781,0.592707282,0.282220768141893,0.439946333,0.554135336,0.285620089368301,0.452473545,0.525362897,0.285708378064287,0.466458258,0.483019943,-0.164306912934078,0.394549684,0.480198575,-0.15851007519798,0.418765831,0.479525876,0.094159363855073,0.257964489,0.387996981,0.220870395366987,0.294387385,0.479214352,0.250245574024444,0.336585915,0.479121297,0.235449895831311,0.400358309,0.492686441,0.230400706794331,0.382690112,0.547333181,-0.09140918204725,0.493231663,0.511901235,0.224010157084458,0.400951557,0.46383305,0.255029055368608,0.412547029,0.505916337,0.225454935912573,0.430660632,0.445326149,-0.0220040226396815,0.533480731,0.476298884,0.00724266267350668,0.353520099,0.343383926,0.204979399939691,0.327954239,0.479987594,0.269581326140557,0.399510991,0.505014909,0.211135712739833,0.344960284,0.474577511,0.540478169643555,0.320409019,0.611465004
"106","N-R-GEE",3,2113040,3,4,0.290605854717223,0.279616592,0.499042495,0.261652494511638,0.46385641,0.611155024,0.295592443384518,0.459299525,0.590141331,0.266303290698011,0.410110032,0.550052467,0.266718172086779,0.427518108,0.515724186,0.259658682859598,0.460473419,0.477651451,-0.15851539842929,0.380374523,0.455469419,-0.150496436458985,0.400839026,0.49195098,0.0621334889167088,0.276551302,0.36252274,0.181062549915396,0.264619477,0.455683903,0.228112794432763,0.300138692,0.472664712,0.204480009071206,0.358511766,0.470154826,0.205499525319821,0.373808563,0.551835036,-0.0950124433792068,0.488466299,0.496547831,0.182788705758887,0.346964881,0.409080413,0.22160862104988,0.3422106,0.481105082,0.201458954514872,0.394834065,0.445168171,-0.00489374116423479,0.518045326,0.469504909,-0.00137553605932053,0.318743053,0.373281881,0.150900290005867,0.259644319,0.415436083,0.221641628153333,0.320529969,0.47059992,0.191619527010372,0.323601721,0.47737883,0.51709285992825,0.314144853,0.605300555
"107","ALGONQUIN",3,2113050,3,5,0.276015279109287,0.338235004,0.476044274,0.267765211257797,0.504432518,0.634325552,0.306538397099779,0.482731252,0.604058541,0.264739312444109,0.428087146,0.564812411,0.261575948618987,0.448408678,0.523874962,0.262394304899619,0.459908437,0.482333063,-0.145185176174172,0.37109792,0.445227604,-0.14038160187895,0.379526724,0.516334915,0.0109919547145524,0.348750141,0.349504371,0.133984086015803,0.349696175,0.405505313,0.198635521034659,0.269914721,0.460012563,0.17830984553616,0.321519284,0.460763226,0.198092628628804,0.370162548,0.561978861,-0.114692922995553,0.4977374,0.505515033,0.154942487086897,0.312755235,0.36324408,0.195622051865026,0.287995677,0.465819943,0.193608698923071,0.383895839,0.433643626,-0.0157171206530935,0.523315504,0.464946056,-0.0231226135070595,0.306481579,0.430026093,0.0749062454860573,0.318947288,0.364081297,0.162823976383681,0.286343274,0.392626881,0.17128221675374,0.320307576,0.490159794,0.488886230499491,0.295733203,0.574631115
"108","SW3407",3,2113060,3,6,0.282095870376041,0.364569394,0.505035981,0.288620872426554,0.515497694,0.64119026,0.315055990169805,0.486119318,0.601956755,0.286144499470436,0.454185861,0.564494779,0.282702414970208,0.469516636,0.509900594,0.287837230504077,0.472968478,0.473496178,-0.0987279106254846,0.411412154,0.399250635,-0.0804611728627404,0.429268402,0.407941659,0.104456326572053,0.285470846,0.404958841,0.205182633726065,0.271572925,0.470679976,0.240944776845708,0.339452475,0.474833765,0.221280278037497,0.37604824,0.47025645,0.227905148374305,0.390885701,0.558814444,-0.113415725362629,0.500705168,0.493619201,0.207896114530731,0.383273947,0.436382069,0.249170963486019,0.37155112,0.496104349,0.228306867339241,0.397602889,0.456973533,-0.0105830750168613,0.514531201,0.428690295,0.0510971473920942,0.291222645,0.3398247,0.208392060951114,0.33471401,0.505158938,0.254086284008696,0.389348851,0.511358398,0.201796356449215,0.338942658,0.46579895,0.527343345561764,0.315461906,0.631566568
"109","N-R-GEE",3,2113070,3,7,0.233970558851105,0.308723723,0.482006733,0.257433445784681,0.45756043,0.614411998,0.293842295510858,0.443299388,0.586589545,0.261239934844353,0.410340739,0.553426426,0.259341882870055,0.42791096,0.489257511,0.248306018233927,0.406928937,0.454684271,-0.0620694292601977,0.403728752,0.389464632,-0.0871972044620945,0.425143106,0.451429633,0.0594806487467674,0.300129541,0.364816046,0.162601486397679,0.271648363,0.434238436,0.217037405115756,0.303773676,0.460766603,0.187251132230484,0.333557808,0.445283665,0.217963781928984,0.367012336,0.555902346,-0.117446594812688,0.499539295,0.511004014,0.151772141716241,0.28941387,0.349977115,0.209839078839558,0.280467206,0.455576098,0.21077532497689,0.364303387,0.42550007,-0.0159126547750606,0.525805882,0.456044832,-0.0113375750944844,0.336785723,0.378176647,0.124336183546482,0.27437331,0.388576378,0.198197992215573,0.289595581,0.450488229,0.201135137469608,0.365118835,0.462305,0.50426208678848,0.312633225,0.6127482
"110","SW5210",3,2113080,3,8,0.242786860632568,0.381446571,0.465444508,0.27950173817962,0.504114713,0.630865271,0.315936538172334,0.478696384,0.594360177,0.276050346240713,0.431920459,0.554455687,0.275862012254268,0.447041607,0.487242989,0.281707170893125,0.466108373,0.462549423,-0.0312648982670221,0.405840237,0.400058657,-0.0786676178442285,0.424723909,0.452253321,0.0844922370950709,0.280527224,0.371615018,0.192300196521188,0.262198213,0.450032902,0.234331397678471,0.347963557,0.455448151,0.210515997669577,0.361222314,0.445832519,0.235250217872956,0.382601235,0.558849099,-0.118423751145485,0.504757008,0.498672912,0.193798859180099,0.370450255,0.430412769,0.249045586380149,0.395076123,0.487602645,0.236057133563906,0.402807011,0.451148389,-0.0247310032620901,0.535039246,0.451236338,0.0224837881406786,0.323236762,0.340438806,0.191196077408529,0.316923796,0.484204182,0.234408961987855,0.36303892,0.496505454,0.209589785930152,0.368833532,0.464950961,0.537894020688026,0.319266364,0.633730233
"111","SW3407",3,2113090,3,9,0.224154291158668,0.363702694,0.474677801,0.296324384700235,0.511463433,0.639313949,0.323029596442431,0.489921509,0.59935506,0.279668584930331,0.444104876,0.562299301,0.276092448172859,0.462323203,0.48372123,0.284573099549692,0.478446538,0.470587761,-0.0059846158658365,0.402011937,0.37345567,-0.0570294421434371,0.42833979,0.420699777,0.107315341370179,0.272996205,0.391041523,0.205011146724914,0.292863516,0.468616187,0.238313428165242,0.357635099,0.462333506,0.213506729475963,0.382877263,0.445704321,0.228709277218708,0.370249155,0.553425168,-0.108300362054254,0.475385911,0.477637328,0.191987476141334,0.36983921,0.436353806,0.246798704788368,0.432075102,0.483392475,0.23582929471468,0.414184468,0.460588148,-0.0288309714725264,0.52620903,0.465386939,0.027648442510714,0.31487574,0.34049638,0.200691101634683,0.312763817,0.491141513,0.234622573833685,0.362668063,0.504882894,0.204217267754797,0.344765899,0.474858637,0.546094097242948,0.325041537,0.640798095
"112","NY2003",3,2113100,3,10,0.19877817913466,0.344036672,0.473269973,0.28692143230803,0.518432249,0.639439609,0.326848523171266,0.500080546,0.5948101,0.278149871440034,0.449442416,0.559230411,0.267294789410425,0.469578807,0.469577099,0.274442580946056,0.453327246,0.458009305,-0.0171975643240209,0.389128314,0.396203555,-0.104320004490953,0.439801075,0.518355471,0.00856584904636336,0.371573057,0.33376957,0.128456849598149,0.292033702,0.375510649,0.204448329486072,0.312675551,0.430540588,0.194832996487871,0.336975089,0.420823514,0.212920380347137,0.362963046,0.555017819,-0.113876956337607,0.477725054,0.484632825,0.161949591823965,0.302653284,0.399882142,0.228604678231342,0.386276607,0.456159344,0.225644961182078,0.424357779,0.450607518,-0.0338889604232792,0.525207042,0.48809322,-0.0510897952666639,0.33234883,0.424215225,0.100520720504957,0.298240733,0.362460468,0.167184489733539,0.282792789,0.409377704,0.18740310050619,0.348479431,0.480293307,0.515113411477189,0.301761212,0.598198626
"113","ALGONQUIN",3,2113110,3,11,0.195725395034566,0.320757863,0.481597077,0.266090134390252,0.494765914,0.639137069,0.304878785935159,0.482798701,0.600078232,0.253807982842304,0.420277928,0.5645966,0.245093472366509,0.445313682,0.486337811,0.242483757369883,0.420489,0.467426847,-0.00649038884026691,0.362933422,0.392378571,-0.0990502171923479,0.435284957,0.492923658,0.0356042162799442,0.358999106,0.34130355,0.141743141408536,0.271675337,0.418690291,0.186073485131029,0.286714738,0.447258697,0.194029814860968,0.348329552,0.462353694,0.193270897003984,0.330098805,0.561836456,-0.126902754167374,0.454397055,0.492385693,0.158066807574524,0.328255273,0.450195094,0.200891511048313,0.362743215,0.465238712,0.196826935472784,0.376187738,0.461476338,-0.0339275464621463,0.470539428,0.508972636,-0.0534434091683649,0.344008806,0.417238411,0.0939024456168049,0.307354031,0.383692758,0.150899787622678,0.289906619,0.414876629,0.169803316124782,0.306500445,0.4888415,0.518830954148277,0.303923194,0.601588734
"114","LIGHTNING_BOLT",3,2113120,3,12,0.182141598689264,0.286938075,0.483426988,0.255051827026527,0.469491635,0.631924319,0.29201312103769,0.448323284,0.587051379,0.255003039279084,0.409579061,0.561797685,0.245430120697493,0.440678405,0.482748576,0.250535355157594,0.414742217,0.464350913,0.000224328707894865,0.371432553,0.412054926,-0.0892438208637665,0.434477071,0.448531467,0.0868020835928945,0.285665104,0.358371802,0.1854875882613,0.250729032,0.452616158,0.214452896999988,0.313213961,0.448374907,0.225670316766432,0.385549229,0.472056479,0.220195474236607,0.348294488,0.564542538,-0.0530085340323029,0.393233758,0.452368156,0.190860116871945,0.355019103,0.494189735,0.227387941677599,0.39966389,0.466744767,0.220712240098755,0.39517819,0.463795912,-0.0252224535203941,0.438650303,0.447390713,-0.00875881330020063,0.352501531,0.328379437,0.174197461369718,0.278227902,0.472758739,0.204429628309584,0.311516909,0.493038396,0.192424445016671,0.320831704,0.470545008,0.545926094550698,0.323173868,0.636896333
"115","BORDER",1,2113121,3,13,0.200175469158905,0.339421963,0.48628436,0.277794567474698,0.494752703,0.638159451,0.30647437486455,0.471300624,0.590460202,0.267806050208502,0.427547442,0.561031928,0.254529049497437,0.447346637,0.477845485,0.263003795100139,0.42703028,0.461979793,0.00324593432350634,0.385546739,0.428711255,-0.0698543141290853,0.43067568,0.409084598,0.119287929826261,0.254994781,0.395311782,0.211351339178541,0.26640182,0.472928875,0.235832527537934,0.343493535,0.455095945,0.248112442996269,0.409989408,0.475638496,0.22874089387523,0.376471338,0.560915251,0.263197089203716,0.417207262,0.535899492,0.160996959647194,0.291484731,0.449143873,0.227007438465145,0.372161291,0.455925777,0.22342544200863,0.393763213,0.479726123,-0.0305647473950012,0.437601531,0.464787195,-0.0204730337241632,0.348637346,0.340458946,0.179441657304283,0.281455662,0.470665389,0.206709542997572,0.32901892,0.494609199,0.188257590494828,0.316860779,0.486399628,0.538196481203209,0.309406153,0.626359455
"116","BORDER",1,2113122,3,14,0.187007639334958,0.345066316,0.474427235,0.276933183769001,0.501326824,0.640553012,0.312927192426407,0.473517352,0.596245031,0.264484683904792,0.436603861,0.564345278,0.252643858538172,0.450645112,0.483922423,0.263696498159168,0.429776092,0.471115936,-5.78720052602591e-05,0.413505873,0.455695739,-0.0566376140812978,0.429073288,0.400982642,0.125211079636727,0.238231245,0.403534249,0.210629752305864,0.253556534,0.473890445,0.237719072168335,0.338839975,0.456637686,0.24736692355864,0.403010923,0.477466824,0.220259780545735,0.370570298,0.559227121,0.335352005781786,0.490710984,0.602463371,0.153867244622743,0.303252984,0.441542287,0.216926643290997,0.335328548,0.43840069,0.216206023017917,0.379550431,0.491884612,-0.028518858758977,0.483277817,0.468186503,-0.0501180387407294,0.372285065,0.373743277,0.165090412928907,0.277099434,0.45361412,0.206710867698917,0.334904711,0.49482984,0.189916136599748,0.321895504,0.484645358,0.543323694666139,0.325898418,0.63461549
"117","BORDER",1,2113123,3,15,0.167314239197935,0.338414772,0.460306286,0.277571180158782,0.501541121,0.637199517,0.305401075674999,0.474695907,0.593963702,0.266088191690374,0.435267434,0.566151586,0.258510766711616,0.454725968,0.494409808,0.259627862259092,0.429064062,0.466941385,6.93410918840442e-05,0.424816028,0.440043158,-0.0456126250318281,0.409942441,0.388861164,0.12499548502965,0.240780245,0.392341754,0.214732408243187,0.248548605,0.478458939,0.237927031017902,0.342456158,0.457548595,0.247458609844029,0.410914632,0.472164246,0.214785093225065,0.368389178,0.552156863,0.318672642574234,0.473900799,0.6157435,0.158550244524176,0.312446272,0.441845309,0.21349183947984,0.343634707,0.419139417,0.219553264802955,0.38468297,0.500837951,0.0417683195358206,0.425297407,0.40692517,-0.0299325562386679,0.348951312,0.328466695,0.162896381812957,0.257942139,0.4374471,0.205462058877054,0.320624846,0.49429743,0.181229256580899,0.306969883,0.490350526,0.537413313587078,0.324265723,0.630698
"118","VERNAL",3,2113130,3,16,0.117733452045658,0.28961752,0.413789807,0.254580381860525,0.481551495,0.63995412,0.287532910036713,0.465037007,0.590433193,0.230823373253484,0.402627121,0.555348834,0.22652278792887,0.42557941,0.491052563,0.221070551713566,0.384216509,0.460005653,-0.0396083682618399,0.452879916,0.501213564,-0.0925376803849325,0.436093668,0.48518473,0.00999102278077655,0.380922533,0.360456456,0.119353025221664,0.371249685,0.405935263,0.178009098149969,0.247508826,0.434804554,0.190810570143543,0.337037933,0.454096571,0.157035970615757,0.306473539,0.542541105,0.31156729025562,0.48496427,0.63046841,0.0756158282179696,0.310428681,0.336716647,0.135660339582049,0.284725846,0.331747516,0.155405820276904,0.304101472,0.49224224,0.00438076341831856,0.414016284,0.401636216,-0.0561582774021726,0.337648708,0.402830357,0.0804120700351221,0.307851106,0.333212448,0.140785975001061,0.260700694,0.394908669,0.134956964002689,0.25954313,0.496049349,0.503315562150547,0.284434114,0.592881912
"119","ALGONQUIN",3,2113140,3,17,0.136711382441406,0.347368528,0.412543457,0.269412801420048,0.498092731,0.641302222,0.294081357803634,0.471662572,0.595415755,0.250122024490276,0.427997092,0.571719434,0.243725808313363,0.454110517,0.502989609,0.238208395007798,0.404235307,0.48434532,-0.040563569377087,0.453466329,0.49464525,-0.0889215107853234,0.444717133,0.473086789,0.0177372414977197,0.357923057,0.342137539,0.143282140899164,0.308307027,0.440192225,0.190039042586849,0.266988767,0.445224457,0.200517050270253,0.352982993,0.470377838,0.180017566010135,0.323570341,0.533793394,0.315202135959536,0.48735142,0.61732287,0.0654166411845723,0.331064861,0.356341769,0.124276338552099,0.339174094,0.311353151,0.157619425326165,0.307800013,0.473547852,0.00269214300186157,0.425620316,0.380376734,-0.0471721533415178,0.355387416,0.358328341,0.0767684545808279,0.289877073,0.355189035,0.138696996242456,0.275258556,0.389707529,0.139891837620083,0.275549863,0.491862049,0.510915761355436,0.30014434,0.595880878
"120","REGEN",3,2113150,3,18,0.138577423039405,0.339453234,0.431081872,0.273254256114709,0.487832106,0.638079452,0.294169614593006,0.467424866,0.593029218,0.257793524284712,0.416391856,0.562030802,0.244845175055651,0.442003314,0.49310412,0.237281965719298,0.387641282,0.461326923,-0.035508044894748,0.418230409,0.488390435,-0.0850604393787449,0.434856881,0.475955431,0.0361704238201771,0.308641202,0.341141467,0.162429721945301,0.272021994,0.44719221,0.204128446566231,0.301913978,0.439896383,0.216870347515521,0.370321512,0.469144629,0.206571137478386,0.362265275,0.510982921,0.320003302149607,0.491458409,0.570433373,0.086532672796937,0.302603266,0.35288452,0.129304561270628,0.36323187,0.331383165,0.167785487085357,0.326562355,0.485304427,-0.0270098488437169,0.485155651,0.422201463,-0.0577596121051608,0.368138822,0.368995366,0.129769797556948,0.293039934,0.392914501,0.197986344560858,0.311917703,0.475587217,0.16978845951468,0.29335379,0.476411156,0.5370280973689,0.341018436,0.63921156
"121","WL_349HQ",3,2113160,3,19,0.149304071851307,0.360611789,0.444338989,0.266008467050462,0.480460669,0.630268526,0.291278452813577,0.453043759,0.580959912,0.257121384172205,0.407430396,0.560476598,0.244969470663847,0.446558497,0.488157558,0.249996136262335,0.419310138,0.471368294,-0.00894576512405218,0.381451714,0.411539833,-0.0392521111358729,0.404080681,0.381314047,0.118454767141968,0.274838047,0.406834963,0.221391084319053,0.273184829,0.487168201,0.230441339168659,0.360361106,0.449175436,0.246190855561258,0.413481221,0.475452949,0.212323913148595,0.361116247,0.468015566,0.315334140098531,0.476292229,0.507891939,0.148029118655922,0.297623968,0.436207571,0.118648092046621,0.368790973,0.31232178,0.185007962365981,0.3734118,0.457504675,-0.0246579599588988,0.478394163,0.413507603,-0.0169373997215307,0.33805566,0.319897808,0.182024104200535,0.378531343,0.483289648,0.236611715700583,0.365700919,0.523101454,0.184228886389419,0.31439503,0.477203061,0.543180665900844,0.356009991,0.641759507
"122","WL_349HQ",3,2113170,3,20,0.149693707014916,0.343327322,0.443931791,0.25765520953076,0.479073168,0.631943738,0.285035337795887,0.449745128,0.582935804,0.249149022328722,0.405236403,0.556495473,0.247128047697427,0.44268597,0.491799487,0.251806111604431,0.412942093,0.476125571,0.00212732130625489,0.359434293,0.391217745,-0.033793617559741,0.405465686,0.389597881,0.127555760351258,0.267143669,0.4046649,0.220230036099239,0.289210499,0.482676478,0.233735763963238,0.351542088,0.451385791,0.247991349812017,0.406393532,0.47830186,0.195752755354869,0.321224392,0.426024973,0.299464513951829,0.451997386,0.43902077,0.150006064445588,0.299531316,0.432597467,0.0827216079944651,0.413072245,0.288888714,0.180682194610377,0.373991875,0.429870017,-0.0345204550626967,0.486702647,0.440982706,-0.0169738288371421,0.335998285,0.334153927,0.186190241595605,0.387685284,0.49767132,0.228085076769385,0.354108708,0.519100018,0.177432200634681,0.289918072,0.473712916,0.540673860590773,0.341658414,0.638402406
"123","SW3407",3,2113180,3,21,0.187228980505605,0.379353967,0.473062248,0.288982155354972,0.505972397,0.647374799,0.303989480876517,0.472906785,0.585370048,0.273041785816565,0.447867872,0.564163669,0.264419648526239,0.474514325,0.495379157,0.263814899382035,0.423332805,0.469247398,-0.00551576067850419,0.361238251,0.399493532,-0.0485497892754349,0.408301866,0.418016603,0.112388127267668,0.26023007,0.376767356,0.218833449812338,0.327595631,0.480311532,0.241582867443564,0.356466908,0.457794606,0.25563754383115,0.415936487,0.482473737,0.219984972049963,0.385705744,0.448098073,0.316400477296499,0.501300523,0.474407779,0.150089899480697,0.292914797,0.420217209,0.108391192456341,0.395324389,0.304418271,0.190570530861512,0.417122595,0.449909105,-0.0255208926057819,0.481518727,0.433719985,-0.016278097145525,0.320842038,0.309793853,0.199081141610588,0.381334563,0.49665688,0.243987436974069,0.392741285,0.520671779,0.187884002886936,0.306314648,0.47575184,0.548466596189036,0.343523667,0.644739809
"124","N-R-GEE",3,2113190,3,22,0.171119466102844,0.271344099,0.471874131,0.258461914929426,0.458098508,0.621499022,0.28219764106033,0.451220242,0.575958581,0.248424152648253,0.404625197,0.556865149,0.235419933799082,0.45237822,0.485406846,0.23768482130017,0.389216792,0.471714912,-0.0267999495794043,0.369899518,0.443201272,-0.0778349730328222,0.448282064,0.468999518,0.0511815734013729,0.324708491,0.360708002,0.163936990126041,0.261846072,0.451669557,0.210239750980708,0.296331834,0.448601986,0.221068122792444,0.370407886,0.467473729,0.186833669341925,0.32772475,0.425903708,0.289828380840167,0.471475962,0.456470298,0.119653935773827,0.288811538,0.386284694,0.130696546501902,0.364188295,0.340708393,0.149486981693715,0.349464792,0.442907693,-0.0197815866002254,0.498599523,0.42705447,-0.0510434589110214,0.354233431,0.350197756,0.148727354284164,0.305806574,0.43736139,0.200739460229686,0.307315006,0.488416946,0.167335299676555,0.26449691,0.487685133,0.53168537212467,0.333428512,0.634502157
"125","NY0651",3,2113200,3,23,0.182216511260062,0.285112472,0.461707207,0.262176276808595,0.478778946,0.639176966,0.287112677270738,0.455025368,0.587392336,0.245619797277353,0.405202013,0.561326722,0.228691810921186,0.457709839,0.483790966,0.246944555876743,0.405072322,0.478625184,-0.0238894755104018,0.371729052,0.433371927,-0.0740983031315836,0.453761706,0.456099473,0.0436330060532535,0.359912319,0.36314325,0.157899554627407,0.267584515,0.443294651,0.20116022129605,0.297470646,0.441465471,0.213585245383116,0.367312137,0.465917073,0.191039488170655,0.332334912,0.431590404,0.30791572063197,0.495740562,0.480970892,0.100019415724938,0.301649434,0.375129758,0.163774963126684,0.323749622,0.375759323,0.13078981773185,0.324091627,0.43453472,-0.0333185981298484,0.505195927,0.455432984,-0.0566049801392687,0.357598575,0.36977968,0.141102776627855,0.294426569,0.437407988,0.19701756993927,0.29842929,0.488173881,0.165866250694671,0.257571539,0.461073394,0.529573892149766,0.330049955,0.634184712
"126","SW4107",3,2113210,3,24,0.189523731793867,0.299785901,0.481319387,0.265436498538998,0.490850729,0.635385404,0.29999732848151,0.467759465,0.583927077,0.247593586848586,0.409674702,0.555212868,0.231402998832518,0.438476588,0.474622842,0.252013990615066,0.407451633,0.469965959,-0.00810422393318927,0.361990832,0.401126268,-0.0563909968919153,0.424038583,0.425946237,0.0972403822422589,0.280731483,0.360759529,0.183958018005961,0.339470751,0.464949387,0.211481994865537,0.314667357,0.44230694,0.225981223629874,0.3890992,0.453833126,0.195078893702661,0.324313427,0.419638486,0.284098676727826,0.455643958,0.456739417,0.123766507801176,0.268952521,0.399518364,0.224558977313936,0.34902693,0.426614367,0.146773151592752,0.351263097,0.45612295,-0.022734557865578,0.483887702,0.443783952,-0.0338384314967772,0.34152718,0.350959585,0.165282363219366,0.313848331,0.494767633,0.212876862841263,0.333614058,0.504549026,0.159989441208731,0.246503604,0.499778851,0.538233402757417,0.344465261,0.641708335
"127","HI-GEST_360",3,2113220,3,25,0.187817479521673,0.302226887,0.471946849,0.251649314550805,0.446168978,0.629525644,0.290078821517146,0.450951145,0.583096069,0.239466960900298,0.397704473,0.560395905,0.23008409594821,0.444578584,0.484775271,0.249083162259674,0.408217538,0.473721351,-0.0188291784733632,0.37396857,0.426491493,-0.0671480097528171,0.435577241,0.44015147,0.0734217480514518,0.32320406,0.342550037,0.178822331700234,0.341134528,0.459303425,0.203365822399897,0.304430184,0.440853578,0.218608561751624,0.367420144,0.462057273,0.194935708623728,0.332461541,0.427870954,0.294801104870341,0.480885403,0.464417284,0.110974653822321,0.272070838,0.375584597,0.22396036240695,0.350721075,0.430790459,0.146918153224909,0.340996858,0.455429619,-0.0321830381989236,0.482466955,0.456663514,-0.0312885726296162,0.346445522,0.356677056,0.168559985800715,0.30824663,0.473737346,0.210961402436529,0.316884217,0.493136566,0.169485092369435,0.268626497,0.485901837,0.540618168473326,0.341552553,0.642150866
"128","LIGHTNING_BOLT",3,2113230,3,26,0.181166071721435,0.290395003,0.478153314,0.246168098392038,0.454942776,0.631226415,0.286459973743838,0.449705762,0.586989513,0.238610666571514,0.391815491,0.560971678,0.229900504407271,0.421726788,0.483077816,0.238807090430073,0.391311579,0.47048372,-0.0128507975574603,0.398546311,0.43457594,-0.0575753324548366,0.429979443,0.420100727,0.0858926844215909,0.310785211,0.367380376,0.181329154460244,0.351765447,0.463128511,0.209538172830923,0.307631879,0.446542694,0.21942564473502,0.377224005,0.463857541,0.202214951423647,0.336742845,0.432780801,0.28087336482248,0.463815977,0.459232389,0.110302555872066,0.272590785,0.386663554,0.228186146707001,0.371816208,0.431881921,0.169901052339904,0.358721898,0.481938305,-0.0148331680455052,0.450985859,0.419795458,-0.0307936838213621,0.349946219,0.346487788,0.156694787256457,0.280512526,0.460206615,0.20884224318357,0.309619889,0.488471863,0.16339695868117,0.262742758,0.483442968,0.534423035685187,0.326094067,0.631586891
"129","WL_358LH",3,2113240,3,27,0.194222499623817,0.343164923,0.461123714,0.271182994992027,0.496749743,0.636805504,0.301356098624906,0.461452532,0.58543185,0.254974741349739,0.424508602,0.55973751,0.247952101118641,0.45240833,0.484023129,0.244991024664985,0.414737161,0.46721089,-0.0101489642181919,0.401655096,0.438021879,-0.0539342806895194,0.428281742,0.424803118,0.0771300801453029,0.322042899,0.360773822,0.18908578033101,0.376430869,0.460603501,0.220093765103552,0.322692245,0.449512718,0.232574994343491,0.382126713,0.462549396,0.222355462993828,0.359113784,0.434488449,0.29019620730807,0.480100218,0.453784604,0.119324124329552,0.280472483,0.391164113,0.235089147272334,0.39186624,0.421771521,0.195620280129685,0.378823123,0.497157124,-0.00051454460264353,0.439870095,0.419184586,-0.00459418963438385,0.344012104,0.32787447,0.162140048905024,0.277282158,0.446744249,0.20286900936392,0.30798608,0.466514632,0.1623830112621,0.268692763,0.500742368,0.531452539867564,0.321120932,0.62836384
"130","SW4602Z",3,2113250,3,28,0.202001935471065,0.369667524,0.444585245,0.275314902778388,0.504744632,0.636661543,0.311943845171901,0.466178778,0.590750517,0.261719127910127,0.43432197,0.563272771,0.252340706960917,0.457447068,0.479249598,0.243483884974408,0.41298876,0.455273898,-0.014246582981519,0.419949062,0.462331286,-0.0603949393962812,0.439193232,0.44475933,0.0621410018545769,0.341868602,0.36078214,0.191084572519949,0.388592029,0.457775703,0.219608534453142,0.335662354,0.443405785,0.233238794633151,0.395129179,0.455795975,0.234710509256755,0.385763667,0.445592439,0.294544782583387,0.482456125,0.464511108,0.108875712132065,0.2839436,0.371154461,0.236130960222373,0.408589621,0.409951841,0.200660110334855,0.373610579,0.508455737,0.00296649677487339,0.425786483,0.425363643,-0.0395161365756207,0.362448589,0.36496279,0.142240180196256,0.286730039,0.411961047,0.195174224940756,0.302789481,0.446089841,0.161142701696136,0.270479186,0.506690161,0.536271093610039,0.327372582,0.626249835
