"","Germplasm","Rep","Plot","Row","Range","GNDVI_125","NDRE_125","NDVI_125","GNDVI_136","NDRE_136","NDVI_136","GNDVI_144","NDRE_144","NDVI_144","GNDVI_150","NDRE_150","NDVI_150","GNDVI_152","NDRE_152","NDVI_152","GNDVI_156","NDRE_156","NDVI_156","GNDVI_164","NDRE_164","NDVI_164","GNDVI_166","NDRE_166","NDVI_166","GNDVI_172","NDRE_172","NDVI_172","GNDVI_177","NDRE_177","NDVI_177","GNDVI_179","NDRE_179","NDVI_179","GNDVI_186","NDRE_186","NDVI_186","GNDVI_192","NDRE_192","NDVI_192","GNDVI_195","NDRE_195","NDVI_195","GNDVI_198","NDRE_198","NDVI_198","GNDVI_213","NDRE_213","NDVI_213","GNDVI_223","NDRE_223","NDVI_223","GNDVI_228","NDRE_228","NDVI_228","GNDVI_244","NDRE_244","NDVI_244","GNDVI_248","NDRE_248","NDVI_248","GNDVI_251","NDRE_251","NDVI_251","GNDVI_255","NDRE_255","NDVI_255","GNDVI_263","NDRE_263","NDVI_263","GNDVI_274","NDRE_274","NDVI_274","GNDVI_278","NDRE_278","NDVI_278","GNDVI_300","NDRE_300","NDVI_300","GNDVI_305","NDRE_305","NDVI_305"
"115","BORDER",1,2123121,3,39,0.294051320798582,0.447259122504221,0.551780880702449,0.228700508080809,0.403923748021781,0.466150904616292,0.20408386812677,0.38160572014694,0.481814867066048,0.322183538003603,0.451587845900692,0.59199256384168,0.10648595773914,0.396949200163974,0.388527891776866,0.117747447617138,0.410473968382166,0.419477348529038,0.174813827762228,0.347412938974717,0.421912345724316,0.178261176651354,0.284657466246426,0.476872614834038,0.224702830696939,0.330732929136567,0.530826990884073,0.173992544661635,0.287121786767804,0.478558786346397,0.215360832828898,0.446042992883951,0.479919789070116,0.176850961238468,0.335243359517373,0.553632113125784,0.164807763324806,0.347569389331556,0.482969852808906,0.225230118941863,0.362794959051644,0.442186987106773,0.253584231184162,0.386430916257906,0.488898690697999,0.141384145026632,0.282282677380717,0.378078167293854,0.174733739471677,0.306880482816312,0.438341501443106,0.19977654063623,0.358171900339083,0.427459334611037,0.189444546328187,0.357630816454346,0.394730865319101,0.214007558273311,0.367461698933018,0.427831444301235,0.167589388491131,0.27110079119367,0.357254901960784,0.0967291379653938,0.246535286681044,0.348759326739545,0.061362421407309,0.27334737625472,0.303610636429785,0.204358340702803,0.226119641747385,0.403546097839338,0.176223399984562,0.287548163370152,0.512850343922139,0.160181307741553,0.193845653441345,0.437461720212342,0.085200649463398,0.302959459763674,0.372432687972635
"116","BORDER",1,2123122,3,38,0.298931972325167,0.443923950051401,0.550548906431259,0.239546034824281,0.421057882246881,0.48242693460075,0.209055616964655,0.389582249387518,0.478522213522592,0.323882142918909,0.464365979575687,0.592524651116052,0.0998711592878068,0.41606106603202,0.376012320419494,0.116879954340795,0.426962504299966,0.41953498943437,0.182496294033655,0.331495887410963,0.422478164995465,0.17817311060734,0.291709907095129,0.486163354892714,0.213470335507015,0.34372265795207,0.530492592592593,0.181089611516847,0.290686894226717,0.481148707270519,0.23652173417349,0.427633958293065,0.49061271825269,0.190852611720639,0.32342811910943,0.55420543402673,0.207416931791392,0.313177888532639,0.52833666656085,0.272713163532093,0.400259277264625,0.50296506820571,0.293558589342191,0.418847740474038,0.48998046489396,0.131966376392287,0.299288200128536,0.407892126547589,0.190518316729589,0.320121732667498,0.463803222309446,0.2096289630284,0.396937414221685,0.454833818010807,0.217968630893257,0.409270538682303,0.422349316466963,0.235187428684125,0.400927056822033,0.453182493273379,0.17759506573202,0.305074819401445,0.354361885104919,0.103235486802342,0.276191991054042,0.375310891318179,0.0369686717415461,0.32340847952881,0.305098013729441,0.214356784098255,0.241480011722226,0.419268947123618,0.191230501672512,0.309037826678464,0.532838142535034,0.178632025473942,0.211606492988432,0.466041670502317,0.0979277841138173,0.294404570285826,0.394287508535753
"117","BORDER",1,2123123,3,37,0.299864747865638,0.446243008988107,0.556550684246763,0.237378903588133,0.391931211609131,0.461428324749873,0.209041551672467,0.390012318796132,0.476410527714736,0.325249430767849,0.449249475574983,0.595280551682556,0.103027976045845,0.397663288192567,0.380685464174688,0.116567145578637,0.418227865771277,0.414680456469392,0.183498357877181,0.326009687717882,0.422795493743349,0.182968597488865,0.302346928020384,0.470554138076247,0.2066379231558,0.337756100217865,0.523504030501089,0.186974263996806,0.296830414985377,0.489173854563852,0.247287567258454,0.420476305182188,0.492441318323671,0.211707688027969,0.327867865383378,0.538709173308329,0.229708113787213,0.325923643698683,0.552388701921811,0.306348473460659,0.413779506292875,0.523900876307293,0.332387093504947,0.443729419369558,0.505759154340469,0.129713388922073,0.312007469654528,0.417688044914936,0.19916610657057,0.32441492016791,0.461817590106582,0.208675549561467,0.398846974913313,0.438261084169351,0.241868327741035,0.422261222261222,0.425520707873649,0.230168011128093,0.379322679677649,0.433135062039727,0.188863450915214,0.289451845381088,0.343508943214761,0.0971482216239196,0.272115713542054,0.366884311246623,0.0517739385203038,0.307988026561765,0.316046140299234,0.230635099049441,0.262882305299767,0.429884503610538,0.205950514462021,0.336168312545785,0.525900595560883,0.197822036655553,0.215015409958021,0.473269398915023,0.10984479482911,0.298684515541408,0.394065261317237
"118","55V50",3,2123130,3,36,0.289205342231373,0.423485673730772,0.537970272283998,0.233774847919013,0.412396260059128,0.468821341924194,0.21385976871021,0.389384066206989,0.467557733269349,0.315181517346758,0.460745374382937,0.58846239841228,0.106355274616238,0.383204416383049,0.366993634052662,0.10688674121036,0.423964445427294,0.420649171949482,0.157076701163928,0.314592943395453,0.412772533824404,0.164227179652265,0.315362932465118,0.466793492279016,0.18833112356683,0.346644414344685,0.516072626418989,0.184405040626502,0.293354557682104,0.476303508187416,0.25325521177348,0.431618412648415,0.498964704132434,0.216039870279303,0.32180341175129,0.528918046862946,0.225686149513734,0.31737616795234,0.541597621239537,0.295310357213931,0.404193639178159,0.503837985825039,0.336879718980902,0.433686108253582,0.484818728763365,0.119111983097716,0.297392654031309,0.39664787126972,0.203015729157708,0.333385228039853,0.463418849652679,0.198536640397105,0.385158311978732,0.421006689508892,0.262699358608437,0.45825779943427,0.458371587783352,0.235015340474247,0.40237404786761,0.443560753381506,0.209501293463573,0.320493814472721,0.383703522902937,0.0861704215580669,0.271768658299111,0.374183970540035,0.0562501876980432,0.29892741134928,0.314282746958535,0.237137559157541,0.273434993696521,0.432529438588021,0.221512124705651,0.357170039291796,0.543384731379209,0.184641851069914,0.202985050864292,0.447215338463545,0.0982681487171602,0.296262724533137,0.379125285885602
"119","SW4107",3,2123140,3,35,0.305365669491564,0.45013215724,0.570190348866819,0.230160834911081,0.404138411618873,0.481932926990945,0.205177967279974,0.385406997348818,0.494507060731835,0.314567890248998,0.42950538168314,0.603848123264077,0.107145187629879,0.374275332073807,0.38503025873676,0.116652617555884,0.393344401070878,0.408267899074199,0.204243159062127,0.293682707218555,0.476663663277127,0.213892373340642,0.312651670690818,0.512021212160953,0.1973843484092,0.350199019607843,0.535172222222222,0.185903984530015,0.299311195843976,0.491560853416256,0.257239232562183,0.421999325528737,0.494352748470396,0.218978291651227,0.332925479463082,0.526225853552734,0.217189179640628,0.293899664560913,0.550878808080167,0.28303079345451,0.416081007524858,0.490893717096926,0.341748208684813,0.453291253152845,0.506672750548183,0.149799113387235,0.325294723950186,0.434498647944026,0.217185656035786,0.342158072155631,0.473445082866611,0.199901124471456,0.379652759782327,0.43339429163736,0.257616908425367,0.458285940638882,0.457345160286337,0.217483026736565,0.365503535990351,0.428100158982512,0.21200252171776,0.310535308248654,0.378973061161569,0.0734751825242778,0.257696140403064,0.366450509407303,0.0920367523081608,0.293917452598769,0.336890066353441,0.256264749238136,0.282911268474558,0.466527721895872,0.238348483407492,0.385222645584192,0.573075367944364,0.18528194644964,0.198883058700789,0.464995427905121,0.106137798711669,0.286123548922056,0.407613647449029
"120","ONEIDA_ULTRA",3,2123150,3,34,0.302961072171753,0.440456974035405,0.559799559554461,0.228935408105362,0.396449766637161,0.476701687857085,0.181668922130194,0.346657703761529,0.474899443687615,0.292516004838157,0.357103841536615,0.589673369347739,0.123723046492106,0.380283224400871,0.384233004923839,0.119885432143427,0.408069477473166,0.396284829721362,0.141474501951819,0.280515286254732,0.415866687409326,0.150603324770095,0.291537138524562,0.45712614853467,0.141830112878799,0.292844662309368,0.50562788671024,0.157998155856164,0.244594829082075,0.474405691480132,0.23029132502057,0.379814895109013,0.495906387671094,0.205028580803693,0.297116277359514,0.514262338784553,0.208752608547928,0.317479578455073,0.534448289119569,0.272484452521212,0.442501111485069,0.493075136390644,0.330514253239178,0.488811164105282,0.506410275822041,0.0997261562462435,0.314372927915127,0.369973477313631,0.200292687181174,0.291312932306459,0.469716586068964,0.174427332683542,0.352583323777854,0.431389271108053,0.238306968864673,0.44377456142162,0.445420363067422,0.204878766845946,0.366928429379432,0.415869198368301,0.194948492712689,0.336932404540764,0.369112917096663,0.0493686932183726,0.278917230609058,0.394152833208013,0.0620063860862112,0.283042471554164,0.309254183248655,0.230921336254668,0.257334334770682,0.415792012104567,0.217106186200306,0.367806295249784,0.541255553652805,0.173978918300556,0.192768942144759,0.428421205519245,0.103454879318654,0.317676750161386,0.400449507385416
"121","SW5606",3,2123160,3,33,0.324066497311692,0.467698526273506,0.573969306032272,0.248795733789289,0.415130205226107,0.468513105039176,0.211748493868687,0.409544038337504,0.476521556442142,0.321490670914656,0.439021608643457,0.590499199679872,0.127145351431678,0.357467635900258,0.379410543794105,0.139640272304457,0.387246056317264,0.404568037741412,0.180962237723994,0.359200997577209,0.4485348084741,0.199839156527975,0.311415667781136,0.493139055572589,0.174912519636185,0.344544311145511,0.50187424750602,0.197790912675185,0.325449707906761,0.487276110050707,0.264459660294763,0.448142679651066,0.504698095213096,0.233156442033169,0.355441964675025,0.517759755287678,0.185202117809503,0.271122609864237,0.451519528480577,0.261159549205531,0.395974969771761,0.45026530213696,0.285225787646303,0.453309639000663,0.461951285704593,0.164685423622451,0.345426866398733,0.422458653026428,0.22801855745399,0.36952769220282,0.474020762280464,0.184857438473373,0.375757968385592,0.399819565613813,0.245029854698324,0.446867493926317,0.427531733414086,0.181708178433527,0.336597137405014,0.373610267677422,0.202257522405092,0.323665290677675,0.368204764361885,0.0662143934478091,0.254875684787189,0.347650281351479,0.107079928807673,0.276809937596927,0.313162499028337,0.22802012309393,0.250951086591225,0.412968788228304,0.221532638203281,0.382307394088154,0.524700078964143,0.146519903741803,0.195837982141213,0.388285740587315,0.0818486826233284,0.352154057171358,0.337554762641268
"122","REBOUND_6XT",3,2123170,3,32,0.307841109799718,0.446118278961416,0.569743890822322,0.229263909206846,0.409109311405428,0.481009127789047,0.198396055952324,0.398719171943216,0.482508729053248,0.310586797112936,0.427520317544058,0.589132155104194,0.10748500172076,0.396279145147453,0.376865555770889,0.152124124710196,0.322950599003904,0.426282760752407,0.21739216507992,0.387171846904701,0.47255819358311,0.22003881105015,0.337368170781404,0.507851637273602,0.181479573061474,0.355840740740741,0.520728976034858,0.197150042912304,0.339669048236034,0.492264218462716,0.260433623925259,0.432478896008308,0.496620684855979,0.233245934474877,0.332191163613353,0.51166475485165,0.170946895043771,0.298183655545327,0.40457710337238,0.251082186189561,0.390169901399848,0.43349995221653,0.252174538030559,0.430837055542938,0.432768062179827,0.176978565539984,0.354726099135306,0.443973693825356,0.229465773090157,0.375990782092808,0.486762671873729,0.188932345040774,0.378146324609139,0.417933587531929,0.247074591661279,0.432331949979009,0.428263557675322,0.190512972217444,0.353677155857683,0.386448111397401,0.182836161506768,0.265899738362259,0.336585606070338,0.0469127144289723,0.251193437060173,0.32005273102358,0.122859867230969,0.29208639140172,0.351142023678371,0.238905778328584,0.251078833722271,0.444384941391057,0.230580383701301,0.384223344844973,0.554603585733177,0.151574070119796,0.19089690527846,0.410118482295014,0.0811464823682549,0.3479905618964,0.360449346405229
"123","NY1615",3,2123180,3,31,0.311979921599643,0.42705014665799,0.57019011308227,0.2276964626052,0.38374725061023,0.468404901290201,0.202395267298487,0.410447347909484,0.480210511719956,0.301090907379917,0.373964904347389,0.58466392835161,0.0964030330049464,0.406717848112599,0.378683539770454,0.136257716229616,0.316792594230675,0.365733451275247,0.126946229309796,0.305540679612061,0.387745928956845,0.141323839905469,0.295737374622224,0.438389324456514,0.136761625666207,0.266629302832244,0.490454139433551,0.166964128742547,0.293377262799393,0.487054874813362,0.241621205814894,0.405624637587784,0.493974185512102,0.219636332617751,0.345341183824678,0.510090731088497,0.192860485472572,0.286276137686291,0.439748003809245,0.258343516484072,0.42767273068427,0.456043121902959,0.244610015383556,0.441666536191267,0.461603699238546,0.108521531267148,0.29804457435148,0.385674339300938,0.190970422769336,0.278773085997885,0.45847609874947,0.15789617487583,0.327498488382137,0.403657155471097,0.234607658692014,0.438815795678541,0.436584330701978,0.179542174867061,0.341009072692991,0.393345933664035,0.202695553703822,0.32550090138698,0.374948721572053,0.0568681039587892,0.252757244490717,0.39730497508738,0.0243991231984971,0.336577222687346,0.339662205299355,0.200266017096214,0.231322865834984,0.395879698634053,0.196634454325974,0.34362209949482,0.512754492869443,0.167529298508543,0.19799115014323,0.429948939418093,0.097128859719343,0.32920015308075,0.409838297810203
"124","SEEDWAY_9558_SBR",3,2123190,3,30,0.302488024535547,0.411303157626687,0.548995439926812,0.214847590799442,0.370478363759297,0.460852092696443,0.194473801432007,0.398517399660594,0.470155799546096,0.294549054035966,0.383098315559408,0.572012912788434,0.113733694040184,0.379243634335996,0.365518824141413,0.150996914262552,0.234145964513443,0.380401255340682,0.0994202594851007,0.31078394676648,0.374785390138588,0.12507235454915,0.319631983190363,0.433584885315319,0.132262530064778,0.276960569315445,0.491425116099071,0.159621123105404,0.276979251877742,0.477877097741752,0.236530830239977,0.391036134173389,0.492792138543773,0.20159011747112,0.326737012515121,0.491554249707638,0.192325854324406,0.262860967376697,0.426117160301789,0.251012793884417,0.410790754106262,0.453854048506455,0.221710103184703,0.404465137406314,0.433520579402932,0.114701645863548,0.284496343992142,0.385212994288625,0.192567629951066,0.268058092122263,0.452801026597818,0.150853753618648,0.313271413828689,0.391451176962013,0.222523216622646,0.438418709006944,0.426069461363579,0.165635158706203,0.337315205672204,0.390293386692981,0.183781608681489,0.313615439624201,0.374270433222426,0.0423826175169059,0.277511216876131,0.388483180882973,0.0389329570496193,0.328321845408079,0.331188156031893,0.204533441793776,0.216920065708993,0.392962900229336,0.207030273857925,0.36543760881354,0.530728468000495,0.167043260144172,0.207973119764338,0.421813495351192,0.0953265289871425,0.347171322061577,0.405959805959806
"125","ALFABAR",3,2123200,3,29,0.299482608873612,0.429155466900565,0.559298399494478,0.206729183591927,0.375641496338618,0.461830003889381,0.184112412482075,0.365980181681947,0.468352907500484,0.297800524372574,0.395952820590119,0.586092374169399,0.117937044638469,0.357659356906963,0.358404957002768,0.153900364301186,0.240371025603224,0.389981817288319,0.0756213828639466,0.331280051229545,0.374958183039499,0.1122236460273,0.342321794441281,0.424238973325741,0.13022489926065,0.27954651416122,0.476771786492375,0.161393946856981,0.256515207853053,0.485280979648497,0.218837841990618,0.364925799454502,0.491885187810064,0.206171499322077,0.319582128666269,0.501130318702917,0.205951678983038,0.300171423129424,0.451736981894755,0.253776926146131,0.436166269856109,0.456581030377822,0.230429338649245,0.420360947147025,0.450952209470426,0.105402932406743,0.298876250837035,0.392898169368758,0.195808732887822,0.282136566637421,0.459544338089615,0.156969077102547,0.330210762719185,0.392431833232559,0.243321148162219,0.45048945048945,0.442787631022925,0.187838939121649,0.3762610894821,0.401841640202501,0.189593307252605,0.316425008599931,0.376633556931545,0.0632434600512901,0.268549848651358,0.403666107544296,0.0441922405333936,0.31945518052545,0.324633093635192,0.195923281010765,0.199246466147256,0.386122725192084,0.198061912525388,0.36611915023166,0.533531576143315,0.162359845394671,0.216152075853816,0.431930774187609,0.0892861427977383,0.328770119988294,0.390472758755243
"126","SW4412Y",3,2123210,3,28,0.315585436805527,0.439217100981807,0.55774540455913,0.230298051853553,0.413991054501584,0.48406539593525,0.198437967784725,0.39720041301192,0.471795749930142,0.30910869156819,0.43344037615046,0.575326130452181,0.108037551261933,0.364413431392424,0.365953710975543,0.152719968608556,0.242201856588046,0.377768056116421,0.106902328872609,0.341028262508504,0.422756130898749,0.148716063060789,0.331721729787806,0.472712462824561,0.168716722301443,0.336056753812636,0.495452941176471,0.186178733914705,0.313878502943027,0.478668789101544,0.246924869061946,0.423145284321755,0.5006968465792,0.221302377987053,0.358365737293511,0.501019001130691,0.181412480405737,0.276651235299384,0.408409305167138,0.243960402154404,0.412441153617624,0.441937266536197,0.208849683991239,0.371224670048199,0.415262825851061,0.158605993449921,0.335085791892515,0.420445511537949,0.210783565384596,0.35475177398536,0.480063856876159,0.177462979274233,0.370834783252508,0.417554510791101,0.248184064625618,0.445636469165881,0.443761255525961,0.182223092799438,0.369644575148236,0.392738206522604,0.207071372954847,0.327154282765738,0.407850447196422,0.0743813617251297,0.269228328499541,0.379371359163134,0.0810313142909196,0.30127762549746,0.325026473837732,0.214040394628784,0.212883640460288,0.402562297148682,0.21812850348858,0.384757779870803,0.552562053448259,0.154848762843719,0.231821684081368,0.417419894787183,0.0951264225617815,0.345402740486147,0.392262120971515
"127","GUARDSMAN_II",3,2123220,3,27,0.316901953875366,0.442698459855323,0.572646516519066,0.23550510501873,0.402895603812857,0.475305668244309,0.200840410841013,0.402207460914808,0.462222615108731,0.305744632033804,0.388466886754702,0.576190476190476,0.104114508406045,0.384451830487473,0.388011895655769,0.146734089285117,0.274257825937393,0.369051550444739,0.0812574112238015,0.326779497086983,0.377953206007171,0.11739218212134,0.300483553063817,0.445298059655731,0.153983712324635,0.303758492432061,0.48547235122119,0.168767278329469,0.272283221658708,0.487135329902886,0.228322800612593,0.375340140518501,0.492201485681287,0.203117664125762,0.30887283411483,0.484049649053372,0.184663183530949,0.288365977799647,0.432980963567294,0.258748778381905,0.428724929259689,0.456231172273953,0.218766408282804,0.40140548101061,0.438544520816045,0.107112740901087,0.310648865606849,0.36283022299829,0.186874129612416,0.28758990867851,0.465426471137967,0.163560742645869,0.324969527703397,0.396788651828818,0.240634527686131,0.434693517046458,0.430122253651665,0.197597777864129,0.372397087822485,0.412586229248688,0.198824409587116,0.3274978500172,0.384201066391469,0.0677650055928604,0.258602290473712,0.403767327973471,0.0672918292529881,0.290208056966856,0.325048774302728,0.213676982712716,0.200697674418605,0.38564389367238,0.202588448062841,0.348955865703875,0.526148547725738,0.178912006257458,0.214606468426664,0.434726475456364,0.112717845839974,0.342175511095616,0.401192520946691
"128","NY0651",3,2123230,3,26,0.316791426634514,0.437666043796947,0.573357674269025,0.231160113245016,0.422202328263727,0.485406775569325,0.199975378916942,0.416783039249763,0.478026624275014,0.304131213157039,0.403800538944145,0.578394132646464,0.113781044666322,0.381491719281782,0.388719001848471,0.155020676062314,0.25365835074275,0.369669705117275,0.100074043790433,0.317689136790087,0.402015216566976,0.128632674936478,0.283215532788458,0.466393941138099,0.152747219089351,0.307084749455338,0.502058387799564,0.164217914519674,0.272887385042513,0.484941292151079,0.225523565546736,0.366115206115206,0.500392799216329,0.200492452701906,0.319279368720918,0.495592539672957,0.16338260227158,0.279278964688952,0.417228024507158,0.23847841411707,0.398500851499361,0.442633999668743,0.192470492083706,0.363276049158402,0.411328134857547,0.118498306522001,0.301130191206918,0.390610157106321,0.185115508942427,0.287984119267542,0.461953620073519,0.155976059459436,0.309880092387832,0.391832031058037,0.229561415311318,0.426633279574456,0.432983900630959,0.191343891311032,0.35862451696837,0.401158593584749,0.183567444716506,0.308925658055316,0.365701476047943,0.0508453112894738,0.254140452641234,0.388345355841452,0.0920551914963875,0.277766308967208,0.32018192082188,0.231869436937959,0.212974753273261,0.420241995834621,0.217728824241596,0.365037644309215,0.550365589374934,0.177649250043713,0.225588634201725,0.434027555310074,0.112615585020205,0.345024870242215,0.411619088811995
"129","VERNAL",3,2123240,3,25,0.300193263610369,0.422717251883919,0.571213771703968,0.218192080667769,0.394611903246762,0.471138255843243,0.1807197365705,0.413009033583378,0.47142735668763,0.286460058853349,0.364359196593436,0.576705229176873,0.0965533915888869,0.401776617241891,0.391644708285025,0.139624803726631,0.252444854865023,0.351181703450611,0.0196929797533167,0.41488828510062,0.347793258394446,0.0562509853143841,0.376819821003606,0.367353160176952,0.0941470246698968,0.258001805985552,0.44078345373237,0.132222408170759,0.235982747081133,0.478484420316799,0.179550632469075,0.292163862421363,0.483739970776352,0.18699591288638,0.286309839251016,0.507270487166243,0.1822300307588,0.295499613768875,0.446394823444758,0.252484861321036,0.448091664649399,0.47634251759161,0.204576973170341,0.419521729373144,0.451516907002354,0.0528353159472705,0.314972597734746,0.324614785044453,0.1449363852351,0.259709257707793,0.410135300054753,0.124914484626545,0.264494255852121,0.353701784188957,0.20627437577902,0.394846030140148,0.405626558567735,0.193787801641326,0.352872649525794,0.400435374522596,0.152621578083777,0.317459501817761,0.372108817320333,0.0478527189706183,0.28012753774076,0.407712514701062,0.0330210626363295,0.296738142842761,0.297785117816542,0.178007292798729,0.177265199237518,0.321352734155502,0.159743727863327,0.318056269086965,0.471146692544072,0.148456561903745,0.165828837951456,0.38285986068919,0.0688210182772385,0.332625121913972,0.349302892410882
"130","SW5210",3,2123250,3,24,0.333365559191386,0.455206712314555,0.581003664091899,0.25322888831343,0.447709932519323,0.490913806360949,0.219766629884936,0.469995297389029,0.47662887539444,0.317137293731246,0.446443833138637,0.564984738289935,0.0965682324960149,0.416037721949655,0.384154378472966,0.155579863703639,0.211844898494515,0.38007625792792,0.155096893843602,0.299272321620114,0.449777074943763,0.192509391719346,0.287208734716359,0.499699779339515,0.187713929414237,0.365197494553377,0.510784204793028,0.196025228993679,0.344961314922445,0.488035637162354,0.263146494669202,0.430860807331396,0.503289599760188,0.231675204924774,0.369055826737634,0.504817848377044,0.194865092816896,0.273052707321461,0.429247748748717,0.269409611712285,0.438854026363104,0.458346419711707,0.220299242631868,0.414219093042622,0.432120019178843,0.146494237226609,0.333297771282426,0.406104006820119,0.208740394024328,0.345770911257853,0.475035787557145,0.181542454933897,0.364999568109182,0.410041091326398,0.262698706686006,0.464354652589947,0.450595438830733,0.236200336322001,0.42080692153906,0.443668106379543,0.227287969106418,0.341976371242972,0.417403406000968,0.104257772021466,0.302833841501202,0.41727473290201,0.102649737396885,0.283958447224994,0.319075308033137,0.248873476515606,0.232520586894128,0.429242911939057,0.246197897937908,0.416321079620592,0.561547078802409,0.188609004319671,0.185379621175891,0.427563898188002,0.123300358786554,0.253894037212738,0.398248576123905
"131","EZRA",3,2123260,3,23,0.319979293713622,0.415557418253497,0.579402215431627,0.195688359111072,0.357061069982028,0.445689744776159,0.214411153909367,0.4387311730188,0.469447713821467,0.306805509940654,0.390161661076987,0.575625981334238,0.110785618304476,0.431705449386708,0.359411948946833,0.161035903275434,0.227858651152769,0.3935797088066,0.0954373195263253,0.343888814520826,0.39696807439379,0.137429525167226,0.293863509166387,0.442760282072621,0.145304036714077,0.280916013071895,0.483232352941176,0.157307920134531,0.285392465356187,0.489305642962031,0.228843719522873,0.36780576852866,0.495750918110946,0.210190348076701,0.328794170194021,0.504969153815021,0.177488825988556,0.278783213231326,0.433632265642361,0.254528366028756,0.414200324004246,0.462484404968065,0.211858892015999,0.406657898719775,0.433714843403425,0.0953933451595426,0.324053234820498,0.353331912475135,0.185801402490969,0.289282203853842,0.459908040820904,0.167048090171507,0.328278291247972,0.411398078565739,0.248452506018267,0.463694863694864,0.461900403076874,0.215164229515493,0.402511327548865,0.444651580984777,0.203681866313972,0.327294891640867,0.393939628482972,0.0906884965986735,0.275848805598936,0.419023174658261,0.076940201885278,0.296264735828692,0.301430415540493,0.222256347091212,0.228319823590665,0.409257270419449,0.213517349644064,0.388826930578151,0.535563475754203,0.180553996763344,0.199426724251426,0.431434885562232,0.0984465404955599,0.294492244659058,0.410088771827139
"132","SEEDWAY_9558",3,2123270,3,22,0.291295250607947,0.398214875175659,0.551811179017061,0.171863913831538,0.338097747550677,0.455903813519999,0.191233357259571,0.416507612777471,0.478279474806954,0.29155724975293,0.377867380135911,0.577725188730201,0.118482796603959,0.440169473911955,0.374645239948915,0.164364904948825,0.196313388231547,0.378427687686,0.0905895908386501,0.352079189754504,0.398867442173376,0.119473594494647,0.305033128215739,0.441205759224099,0.130957630000527,0.27718513501892,0.487328108875129,0.142380530672026,0.26627302248333,0.465594308519868,0.205867128291844,0.332020255549667,0.492566858797796,0.192968702386136,0.305699444791031,0.497200700328027,0.17677740846825,0.300681459847836,0.445229251981419,0.226560539386942,0.378321509040463,0.439652657517581,0.200278392866601,0.387968304438893,0.424406591465415,0.0707649066833786,0.316780287872725,0.333170359052712,0.168201918773835,0.275463698993111,0.450024745211911,0.148767580722755,0.303614428227431,0.399677134011499,0.23463780052006,0.442337065866478,0.45199806376277,0.209678696778582,0.3968271730453,0.438257697232704,0.193561698644172,0.30171138630891,0.377120313037496,0.0724909687925084,0.252492005651818,0.420815547457921,0.0548128167390826,0.292332080684357,0.284413249279695,0.202045734229667,0.219446662526247,0.379840862712835,0.191915238826135,0.377034040205116,0.521641526576667,0.167734287386026,0.187118352818436,0.420007241707325,0.0899490133500251,0.305248613238078,0.397493028924109
"133","REGEN",3,2123280,3,21,0.318543512851357,0.438161965122749,0.57257472012374,0.191447207342003,0.394743049408546,0.470825453984603,0.191713281737474,0.413557952163261,0.474901960784314,0.295609048267277,0.353688975590236,0.583360344137655,0.121208078227131,0.451494310835053,0.369845637000782,0.165144901301053,0.20853953889248,0.360211900144673,0.0862888500873035,0.362738752850047,0.386856877308818,0.117348096271454,0.322333182466335,0.425987473172441,0.139709468992388,0.271052069716776,0.467834640522876,0.157306627165583,0.268216454723482,0.480104112441437,0.214835530691949,0.342796855872689,0.499631252281855,0.202658772943277,0.315623305112012,0.50673358888797,0.18954379820493,0.283245842123338,0.460659482030232,0.22901965406782,0.366906190676401,0.446056984630543,0.213285744350792,0.426085685804798,0.453560673670586,0.0765434774374172,0.318324178156111,0.351914341494173,0.174611242064999,0.286613144753247,0.454157403681446,0.149494519142277,0.295120113635273,0.390547349630014,0.228078889427423,0.446524535740222,0.44974959680842,0.210176492422843,0.386827878117956,0.428085545783097,0.189425832757766,0.301017371861025,0.406129170966632,0.0750638903241203,0.258948464341489,0.427930393396297,0.0355037001004938,0.319876850460728,0.288302195512637,0.206338295818097,0.204837733722721,0.38450050583501,0.20320368289707,0.393322059537061,0.540479588244808,0.171235110412631,0.183391067538126,0.431122609537642,0.0902745699557966,0.322883564323424,0.415634558040177
