"Germplasm","Rep","Row","Range","Plot","yld1","yld2","yld3","tot23","sca_yld1","sca_yld2","sca_yld3","GNDVI_125","NDVI_125","GNDVI_136","NDVI_136","GNDVI_144","NDVI_144","GNDVI_150","NDVI_150","GNDVI_152","NDVI_152","GNDVI_156","NDVI_156","GNDVI_164","NDVI_164","GNDVI_166","NDVI_166","GNDVI_172","NDVI_172","GNDVI_177","NDVI_177","GNDVI_179","NDVI_179","GNDVI_186","NDVI_186","GNDVI_198","NDVI_198","GNDVI_213","NDVI_213","GNDVI_223","NDVI_223","GNDVI_228","NDVI_228","GNDVI_244","NDVI_244","GNDVI_248","NDVI_248","GNDVI_251","NDVI_251","GNDVI_255","NDVI_255"
"SEEDWAY_9558_SBR","2","2","26","223",1.92,2.3,0.94,5.16,0.22906365686272,0.284615014771202,0.246669156856997,0.278504711396855,0.516232940987843,0.184348937269542,0.43711994715807,0.200867041053876,0.475496074342146,0.345173766763062,0.57968637454982,0.142606571800627,0.400750150910374,0.15535799698248,0.382094693967086,0.102168609223526,0.385063355559334,0.0862290528475137,0.407865916955017,0.155069027063158,0.47617211328976,0.160230725652778,0.483414652204494,0.206295393387224,0.481744406821185,0.188780925504075,0.476316972221663,0.23857833600915,0.461426923710661,0.116595726010167,0.379673323875005,0.190883914481372,0.485377347081033,0.207838988677508,0.454156709183918,0.266863957093467,0.468298295749276,0.23912402487244,0.44334542491042,0.232846280225045,0.435229188166495,0.118725709248366,0.405617114102278
"ALGONQUIN","2","2","25","224",1.47,1.61,0.74,3.82,0.17537686228552,0.199230510339842,0.194186357525721,0.268954056669815,0.501324637599147,0.187182612443274,0.440681054369009,0.183931513462583,0.452066611101289,0.342108456480228,0.577765106042417,0.123867868749783,0.414061269328027,0.140702835497297,0.393885080347929,0.0788146277514881,0.404241153791933,0.0535684959753936,0.412941594185793,0.137851714906469,0.448552954076367,0.151430348258706,0.482866767852515,0.188189031718976,0.472975435328376,0.189456419130151,0.481819869012721,0.236058937369695,0.459978490601328,0.0923058333552585,0.351678610838275,0.172240875428356,0.46936475162006,0.203110582687583,0.436123827896308,0.265400549309674,0.443591490650314,0.236394197704352,0.419321265218766,0.213779985981587,0.415119539043688,0.114895352277134,0.392701717855284
"AMERISTAND_427_TQ","2","2","24","225",2.31,2.04,0.87,5.22,0.27559221216296,0.252441143536197,0.22830017709105,0.328045342524255,0.575359689330278,0.211249942169025,0.474707092099856,0.176750214259204,0.487347931873479,0.354964815239093,0.5879082036402,0.11435063007457,0.399175799370691,0.1412724377466,0.379718495585369,0.192937969184112,0.466634587902447,0.168852089844186,0.487776755775529,0.204894488274068,0.516786383442266,0.187713521031228,0.505217520636573,0.228009597656695,0.487652213130597,0.210007386590683,0.466652877747442,0.242845516240856,0.455973230921328,0.184445053458312,0.437858537354336,0.212574406579537,0.496874478116208,0.235141388232496,0.46640703858636,0.278879160118837,0.44867158984806,0.230971971128449,0.412596236731556,0.225007298559751,0.429449604403165,0.130430398467304,0.381387491082962
"REBOUND_6XT","2","2","23","226",2.15,1.79,0.74,4.69,0.256503574091067,0.221504728887153,0.194186357525721,0.332359662870646,0.577309863339275,0.202150637933433,0.450305031383278,0.191781021686985,0.470494784431591,0.364246453590757,0.593550137543807,0.124611429963936,0.375687607438662,0.15761613043753,0.402064597768932,0.225085532883475,0.476377869925263,0.195219052467576,0.494935203143161,0.21143242600663,0.507918409586057,0.193275640419368,0.498627203093627,0.231027792653415,0.482701219738257,0.234923871139889,0.489235922445156,0.240354223588234,0.451196005694276,0.178130557566917,0.439260956908016,0.201928956779383,0.479734766365782,0.236965223255904,0.44455863241983,0.272455654770397,0.432575126692774,0.220721884619679,0.381226815050344,0.218667827556582,0.377351849234999,0.124952327590672,0.367883790684415
"SW4602Z","2","2","22","227",1.97,1.51,0.71,4.2,0.235028856260187,0.186855944480224,0.186313937626029,0.323912822703147,0.555203950978599,0.20423777790578,0.432844794442456,0.195123210026121,0.479094236358782,0.367127246144567,0.598033940033412,0.14871416163144,0.375644159750485,0.159864948037777,0.424150476361407,0.159909743895813,0.397719478582569,0.127749424211941,0.414232111310645,0.1790749132202,0.475691326969384,0.165428599145128,0.478487998234046,0.218286540291904,0.480876017438739,0.247628489359999,0.51397369074212,0.250889497460889,0.46562784389774,0.118113738310652,0.390951650225307,0.17187090480212,0.447050907387739,0.219880036028231,0.436059181381804,0.264552176442192,0.42110452698688,0.209768788126896,0.372458042490863,0.23638069441003,0.374286277079078,0.140650770476991,0.404416102724276
"NY1615","2","2","21","228",2.1,1.72,0.79,4.61,0.2505383746936,0.212842532785421,0.20730705735854,0.282503865564944,0.530607899725547,0.171503268733909,0.428207984630241,0.177818274057555,0.45976423527731,0.32820439940457,0.554612302320031,0.14004111003798,0.393138784905327,0.143572922462681,0.382724212492014,0.114400922562584,0.387801059288344,0.0916994128173079,0.419160402152885,0.14278572659045,0.462346187363834,0.146053707545508,0.465332000641666,0.202007982270538,0.471861380096674,0.207159567799776,0.511955452598292,0.240431111317661,0.466805906252273,0.0602303606195022,0.356744367312142,0.114478641347964,0.422436984213894,0.173153633801944,0.408750587851391,0.257772781611439,0.435675145479067,0.215843935644059,0.40113385644639,0.222670527634062,0.403241139216114,0.135516773166603,0.409527279938524
"GUARDSMAN_II","2","2","20","229",1.99,1.69,0.86,4.54,0.237414936019174,0.209130163027536,0.225676037124486,0.308688004947792,0.557583774250441,0.202097043149492,0.476230876055628,0.182754440904241,0.483167000862276,0.341375278891731,0.583299864063272,0.125891160390044,0.374980735147892,0.139093808547219,0.412490589930353,0.142912593237708,0.411956816677098,0.116565215330732,0.432977189883151,0.164971701294098,0.485981154684096,0.154706102437191,0.492144964180362,0.202538885579564,0.477326736138454,0.205373746163556,0.51381001254419,0.246042329127774,0.459685412626589,0.0944675749624879,0.321941785409816,0.155835992109026,0.449726123487412,0.199634155920318,0.4384219943484,0.291005247000856,0.452676205617382,0.26222172136511,0.433719758637709,0.234633908130219,0.415803663570691,0.158618790382375,0.418792777681377
"SW4412Y","2","2","19","230",2.28,2.31,1.15,5.74,0.27201309252448,0.285852471357164,0.301776096154836,0.329397145970126,0.579889346310915,0.208305855139577,0.449964536186347,0.200701312098211,0.475180248034068,0.35720147601476,0.581497599039616,0.108780542954789,0.363145386742261,0.129065111527087,0.402457983193277,0.183925005647502,0.444012452142429,0.147514890462827,0.467423314045577,0.183385329337635,0.476608509631923,0.171046724638613,0.479594457251927,0.237308192481455,0.479066660243131,0.221117526589021,0.511195186251031,0.241548358945487,0.454952357201492,0.131749258700907,0.383932773109244,0.202518137350622,0.464415947303648,0.221789423185843,0.448139548216948,0.296943602502261,0.474877780760134,0.26981207986705,0.451731863143123,0.246525453099835,0.423567251461988,0.177036674412979,0.429857960883468
"FSG_415BR","2","2","18","231",2.02,2.02,1.02,5.06,0.240994055657654,0.249966230364273,0.267662276589507,0.316123003134516,0.581201958898037,0.181789594520523,0.434659913897159,0.191082286199728,0.490705535401775,0.352154767573622,0.595117760108528,0.100323701230282,0.377989322780214,0.12516754372359,0.401803991365171,0.139227104419861,0.40676174522949,0.102822809399827,0.434331196861966,0.158334308456828,0.475023747276689,0.14876371915353,0.483369276914306,0.197123967694233,0.478129292770209,0.197368206172425,0.512478512267542,0.228484491973323,0.458390052853721,0.0971416102787567,0.363113573931988,0.201629627989333,0.477038195220013,0.199921708518609,0.458232345569807,0.27471909894449,0.466144066144066,0.250898847969367,0.44307129649215,0.206484337788266,0.406834795321637,0.156813006787586,0.427262035591031
"LANDER","2","2","17","232",1.55,1.64,0.82,4.02,0.184921181321467,0.202942880097727,0.215179477258231,0.282261076672869,0.556661149308208,0.154665534151522,0.415953661721619,0.149821622680566,0.472591274952804,0.323557266451098,0.588431246938237,0.0996210075688545,0.35787832733232,0.131362283335968,0.43441991594502,0.116485504844298,0.400473744082786,0.0819775825918641,0.42467249694616,0.12465485448145,0.45871220043573,0.131564021759214,0.467857698145337,0.160269640716115,0.459935571161652,0.185983125647629,0.5076930989068,0.243893715944712,0.478071012188659,0.0855054246359724,0.358580765639589,0.180091148424031,0.465130495396544,0.16477744075873,0.423516455040166,0.249599002288262,0.446084561770836,0.234232895520104,0.4289652945043,0.177948606909674,0.361593206839407,0.142078436450668,0.400224089635854
"SW5606","2","2","16","233",2.01,2.12,0.83,4.96,0.23980101577816,0.262340796223891,0.217803617224795,0.333622037332966,0.578595124918654,0.203684080026924,0.44686170106988,0.194796555709514,0.493067293040016,0.366175740812254,0.602291140671515,0.107685527915917,0.343879023200518,0.148454467799076,0.443040321391715,0.224229702591223,0.465624468620095,0.193093624299927,0.487652678550179,0.208016454508683,0.511643661850705,0.192469327131363,0.496054492281494,0.220644588096749,0.479795303324715,0.211922036886975,0.508122865978413,0.229623286856664,0.450617670544396,0.176409510491505,0.437179962894249,0.246866413043015,0.503068164576585,0.213833970732455,0.451350584286578,0.262027466624004,0.452193522781758,0.22729521096557,0.423525408348457,0.213999975745018,0.364041296798256,0.15445726639881,0.411402295431447
"VERNAL","2","2","15","234",1.72,1.33,0.68,3.73,0.205202859272854,0.164581725932913,0.178441517726338,0.262518469359237,0.497514498757249,0.155822295934603,0.403213516938923,0.170078232020946,0.456861126445712,0.325933529033664,0.564392860283127,0.11049352414273,0.379850299180172,0.131237478353085,0.422187074677316,0.0671223946370614,0.385617686899705,0.0346740668349763,0.401708203758048,0.105822491244286,0.413444226579521,0.123418825306777,0.464918927256252,0.149401814046138,0.453109824920597,0.165952432826596,0.493551841739978,0.246877574580794,0.471099502864209,0.0418994267983486,0.326732389925667,0.154665460802161,0.416909248958374,0.147647506609447,0.384320923670496,0.24822994576707,0.442205383381854,0.251729243417901,0.452869986876551,0.180256322906946,0.376296869625043,0.144505617334976,0.431666088264214
"SW5210","2","2","14","235",2.43,2.34,1.15,5.92,0.28990869071688,0.289564841115049,0.301776096154836,0.342234926575442,0.579840067340067,0.216374136001111,0.449293623805168,0.213079623871118,0.475461992439741,0.367184978547293,0.584017284043662,0.0957875854923857,0.384371988535922,0.124795041714962,0.415496830311072,0.173477743182395,0.432888933911716,0.139671168129138,0.449694023612566,0.192424156860301,0.479337037037037,0.186492742260503,0.492082992489031,0.222599567652381,0.472633060868355,0.20993888401339,0.501661602033903,0.260130484814476,0.466753302332378,0.152315468118084,0.380035165581384,0.239871957710309,0.481666644768249,0.227267470958443,0.453332350484053,0.297654939337207,0.47411154469978,0.278782505118891,0.465443024443277,0.246529330217088,0.410281217750258,0.176467458096685,0.432629334919809
"55V50","2","2","13","236",2.09,2.18,1.07,5.34,0.249345334814107,0.269765535739661,0.280782976422326,0.327023685872168,0.58729769685652,0.187586320165351,0.425846610874172,0.198231756844266,0.469744917431693,0.361650760402922,0.59499449779912,0.1108727080387,0.347835168833801,0.130823251381759,0.422304856343758,0.157227145279617,0.414668085574841,0.131479064870196,0.434770463161686,0.175172167304635,0.474861971104231,0.173423023058346,0.476307950492972,0.210432521993082,0.468779932564483,0.19452426387646,0.488557954827501,0.260578303681406,0.473449920508744,0.118939770670785,0.393186037700104,0.225778525870126,0.473047076854741,0.218185099011004,0.449294578330598,0.287448878545894,0.471344836050718,0.254079614785294,0.449600724177851,0.219744769816183,0.393252923976608,0.159686243886812,0.405670754043997
"N-R-GEE","2","2","12","237",1.92,1.75,0.76,4.43,0.22906365686272,0.216554902543306,0.199434637458848,0.298180165961212,0.549887177093059,0.164738445691185,0.410760864521603,0.171435937657338,0.475289992338713,0.335715396490912,0.581193051211516,0.110186759660622,0.351165465897358,0.124218175253214,0.409276254361394,0.13682560409518,0.402926401244382,0.111129643683691,0.423741183659175,0.155315426693026,0.475691176470588,0.155141372776313,0.482835671713619,0.18684181852096,0.474635201650452,0.179701004572511,0.483870181921808,0.237934397306231,0.456656593965774,0.1269718358432,0.379053464864207,0.212573249488603,0.472840377599958,0.19436858676922,0.444447241451647,0.246979457866357,0.450218808061945,0.213381723592494,0.420164623093176,0.181009896645866,0.353075635145956,0.106835374052946,0.382741131850971
"WL_358LH","2","2","11","238",1.71,1.63,0.74,4.08,0.20400981939336,0.201705423511765,0.194186357525721,0.305334914138058,0.543361250223995,0.16573205722843,0.388656551193838,0.177373291062136,0.46803613172763,0.351072967204889,0.583081705380649,0.11908018606528,0.348099112484714,0.140288951355295,0.417344565591301,0.171668099844009,0.433009430846574,0.134550560629934,0.443833968434731,0.172181949763642,0.47690522875817,0.1817287156618,0.487328028556555,0.210342530503944,0.466823443506647,0.206461648414016,0.497685474007142,0.248654101416733,0.463601080071668,0.142966985843068,0.383684325904275,0.202384256072313,0.449235322703714,0.206271755317153,0.429503901413723,0.255845045321767,0.433398256927669,0.204635286532151,0.397027685847479,0.187965801717849,0.351348654770928,0.117346574497777,0.38504733260069
"HI-GEST_360","2","2","10","239",1.86,1.68,0.65,4.19,0.22190541758576,0.207892706441574,0.170569097826647,0.30626121106719,0.54937222363693,0.154748768740291,0.417273963278882,0.163281876015459,0.476697227624412,0.351955216885071,0.593939028526209,0.0983904157851539,0.363094165473831,0.120362721267518,0.41452442380461,0.176008028584154,0.454238075081192,0.136975601411864,0.468076309767882,0.171301293078924,0.482127515479876,0.183684904989397,0.498347091048809,0.19381716701608,0.47199884376355,0.204718684295023,0.511408057349978,0.259937975357879,0.46846253007458,0.121147682445759,0.397663134819145,0.118954359271672,0.397038020032672,0.173665206491318,0.41171507199371,0.227973460485989,0.402575379045967,0.186309707736527,0.377925312335815,0.177545902377478,0.33737993996463,0.114870916900512,0.39053667484693
"NY0651","2","2","9","240",1.97,1.72,0.75,4.44,0.235028856260187,0.212842532785421,0.196810497492285,0.322379486269645,0.550657485216309,0.165087173719245,0.419439970038049,0.160333829146311,0.461625842551132,0.346219132877786,0.589403976837372,0.116291675229532,0.363986396203475,0.133177581986881,0.409305000922311,0.145829094423312,0.433509163552253,0.117800077906331,0.447772106881969,0.15045969715324,0.475197821350762,0.170554880144108,0.488172855045102,0.18871604215692,0.477690063084582,0.200197921820881,0.511515387315834,0.260587243754236,0.470778509602039,0.092819383217408,0.359806468041762,0.0741164648095458,0.376477185020021,0.156745699656886,0.400399738945994,0.240393870602645,0.428280992986875,0.217650575018923,0.421717147594451,0.1846915502303,0.378246044031648,0.129237929613505,0.426660979042551
"REGEN","2","2","8","241",2.08,1.82,0.93,4.82,0.248152294934614,0.225217098645038,0.244045016890433,0.339021275762261,0.566292107965679,0.173333163611579,0.434385647430034,0.170406659900736,0.472770355029088,0.344217535830292,0.583309844117019,0.080826522962977,0.363523170602514,0.115168945298188,0.406444911297852,0.124114700836439,0.409418139246946,0.101893154342448,0.429052772487528,0.146541410636364,0.470590707774338,0.179803225806452,0.498985056577697,0.198490443268466,0.48295696766285,0.206641353722077,0.510675381263617,0.267652745400614,0.475806207497638,0.0956992502693728,0.331363589206726,0.112302779745795,0.396733711988777,0.177687660044211,0.435411687925293,0.256324818292574,0.454893243128537,0.217646029735386,0.424795358347492,0.201213247644245,0.407578259373925,0.130348088095942,0.414088396420515
"SW4107","2","2","7","242",2.04,1.84,0.86,4.74,0.24338013541664,0.227692011816962,0.225676037124486,0.354076566360556,0.587728475228475,0.166617933819803,0.443979171696038,0.169394938721153,0.471365529180042,0.3556104627993,0.605357643057223,0.0735718730628939,0.370872679344842,0.116712954376707,0.403665938788432,0.163567797353071,0.451383065065623,0.141149692879598,0.46271687131045,0.16769141633263,0.481819281045752,0.206289585455985,0.496334746287896,0.231063658193417,0.490603053926938,0.232878798077258,0.509882630210255,0.252516647902135,0.448670351023292,0.13003463387588,0.377403810008852,0.164948595754949,0.450564597972843,0.197595204553839,0.432672663779168,0.263043694700348,0.448201435456337,0.238587272666926,0.442666903207171,0.212580842945529,0.391845545235638,0.128807769230636,0.40654269574103
"PERSIST_III","2","2","6","243",2.01,1.89,1.02,4.92,0.23980101577816,0.233879294746771,0.267662276589507,0.363515196868465,0.590504484622132,0.154976973880933,0.431303278579857,0.167678782753394,0.478053612170502,0.359095064556535,0.640834333733493,0.0713886088093406,0.3467914696079,0.0982764416141377,0.408602142611431,0.146424425684386,0.429120276931733,0.117787307777773,0.440586957862736,0.15950106940304,0.484830283224401,0.195365717500046,0.514409657668377,0.212771196193986,0.491994608988073,0.221709243688567,0.515032232530371,0.279818401643955,0.48112595051329,0.091161731677369,0.32566044599658,0.185531722721089,0.485332439877894,0.210113290889137,0.454465753162864,0.270234618545583,0.467097961215608,0.250685843017734,0.45803930465108,0.223122938890907,0.441092540969216,0.136133458569853,0.45237946506036
"LIGHTNING_BOLT","2","2","5","244",1.59,1.86,0.97,4.42,0.18969334083944,0.230166924988885,0.254541576756688,0.34631713498317,0.55044256759943,0.131902330191327,0.403289711917599,0.146515281593285,0.447813697427969,0.348432019932302,0.643831631307231,0.0771747978149867,0.353536064446008,0.095847117241748,0.424772164141527,0.156625026437338,0.42842668919511,0.124337277013821,0.439408504032042,0.146033443460307,0.472388738390093,0.192894564562426,0.500652772122065,0.212892466166069,0.490668556579258,0.227339670149357,0.522641864997288,0.266087575154027,0.462303984656926,0.100438317531222,0.369240287419316,0.200774795934148,0.500581616520108,0.21905660735596,0.45807969002579,0.25361511788869,0.45451792510616,0.241905840774797,0.465910646824557,0.225779238560371,0.42202852750622,0.135110396988497,0.427718202325178
