"Germplasm","Rep","Row","Range","Plot","yld1","yld2","yld3","tot23","sca_yld1","sca_yld2","sca_yld3","GNDVI_125","NDVI_125","GNDVI_142","NDVI_142","GNDVI_145","NDVI_145","GNDVI_150","NDVI_150","GNDVI_152","NDVI_152","GNDVI_156","NDVI_156","GNDVI_164","NDVI_164","GNDVI_166","NDVI_166","GNDVI_172","NDVI_172","GNDVI_178","NDVI_178","GNDVI_184","NDVI_184","GNDVI_187","NDVI_187","GNDVI_193","NDVI_193","GNDVI_198","NDVI_198","GNDVI_213","NDVI_213","GNDVI_223","NDVI_223","GNDVI_228","NDVI_228"
"SW4602Z","3","3","28","325",2.27,1.58,1.1,4.95,0.204114786306144,0.275334944030615,0.199916695591581,0.202001935471065,0.444585245,0.275314902778388,0.636661543,0.311943845171901,0.590750517,0.261719127910127,0.563272771,0.252340706960917,0.479249598,0.243483884974408,0.455273898,-0.014246582981519,0.462331286,-0.0603949393962812,0.44475933,0.0621410018545769,0.36078214,0.191084572519949,0.457775703,0.219608534453142,0.443405785,0.233238794633151,0.455795975,0.234710509256755,0.445592439,0.294544782583387,0.464511108,0.108875712132065,0.371154461,0.236130960222373,0.409951841,0.200660110334855,0.508455737
"SEEDWAY_9558_SBR","3","3","29","326",2.57,1.54,1.16,5.26,0.231090308725458,0.268364439118448,0.210821242623849,0.188686080427365,0.469515641,0.25889973394474,0.622088161,0.285540021172766,0.578243203,0.240945291128965,0.548251784,0.230713573064621,0.475086475,0.218796246230618,0.4562018,-0.0289035019455509,0.474438742,-0.0727072179416693,0.474857369,0.0417406942963955,0.380303298,0.169202892041664,0.453222622,0.20455128996616,0.445049623,0.216094033034,0.458397238,0.230085529851217,0.459067796,0.304514007960324,0.483096825,0.0858940707320372,0.358823529,0.221450290748277,0.417393314,0.184330620716195,0.513574772
"PERSIST_III","3","3","30","327",2.59,1.55,0.97,5.12,0.232888676886746,0.27010706534649,0.176290177021666,0.192411965537369,0.470634445,0.259175380702589,0.632578429,0.302166112254814,0.592020473,0.244759677305556,0.560198482,0.23818217515578,0.484890517,0.229175890036869,0.455845861,-0.0122991714517113,0.462649073,-0.0494022139938042,0.44680103,0.0637889703036589,0.378563722,0.183854138769278,0.473766544,0.211896877682752,0.456384008,0.226976325601087,0.472280019,0.23298305769605,0.461544369,0.296038668871838,0.478762382,0.100961293248664,0.38494947,0.233652402526418,0.430998043,0.186664479052404,0.49505535
"LANDER","3","3","31","328",2.59,1.69,1.02,5.3,0.232888676886746,0.294503832539076,0.185377299548557,0.169024854985542,0.479125962,0.246525631310598,0.625092669,0.283730332054338,0.585839326,0.229246981696374,0.547136203,0.232614364432896,0.486563193,0.202045606664893,0.438981653,-0.0139329244552127,0.43103424,-0.0579614684684329,0.43454222,0.0630763282406371,0.35257921,0.176213489288372,0.472032072,0.200072397449084,0.451318613,0.208846140683888,0.459643851,0.214808895127875,0.460833828,0.283064832772444,0.452055128,0.0914929210059873,0.37391035,0.218101112201399,0.428379665,0.169382532980778,0.502408727
"SW315_LH","3","3","32","329",2.23,1.53,0.94,4.71,0.200518049983569,0.266621812890406,0.170837903505532,0.181863364426924,0.430514996,0.27460017262631,0.638317358,0.310668594015765,0.591031575,0.258969040115493,0.54511333,0.260017976495424,0.488556324,0.23563833865935,0.452123025,-0.00305000603028602,0.396462533,-0.0743753929462858,0.468818308,0.00425548242506969,0.35555436,0.144788446098043,0.43571147,0.201716436412294,0.431813372,0.214894252419527,0.449099358,0.232261394366657,0.4649348,0.310860541250475,0.487978214,0.0756929243172218,0.341427175,0.220271865533223,0.39965099,0.180522903787274,0.467776577
"NY1614","3","3","33","330",2.67,1.93,1.17,5.77,0.240082149531897,0.336326862012081,0.212638667129227,0.167438459677154,0.458879154,0.250779140459478,0.620263989,0.273223450943805,0.580877905,0.235644033169445,0.526627841,0.242447833675356,0.490707187,0.210269990725819,0.452706212,-0.00271211305024442,0.411659956,-0.0878385385667493,0.477748473,0.0196120224870591,0.341069947,0.162778353418163,0.466952114,0.199541492309396,0.440059686,0.2138762169002,0.470052504,0.2299055665166,0.46484347,0.311392628017271,0.476775018,0.0891650469006979,0.371042616,0.226120353094494,0.426488152,0.178341542115195,0.491797492
"NY1615","3","3","34","331",2.78,1.85,1.11,5.74,0.249973174418978,0.322385852187746,0.201734120096959,0.18308444025233,0.472442405,0.270663393959384,0.619441819,0.291047684839633,0.585221595,0.233666880079467,0.511153685,0.240892309641554,0.478746157,0.215661637346119,0.437144641,0.000170659061880544,0.415535575,-0.0904472509211825,0.45822549,0.021311338873361,0.36217325,0.180900318887612,0.467031257,0.211201102682047,0.452052401,0.226511756273853,0.468533005,0.244178671057465,0.463630003,0.309083432835318,0.478771068,0.0998235164587083,0.386248378,0.236586427575794,0.426576145,0.187617784620894,0.485246347
"PLUSS_III","3","3","35","332",2.31,1.93,0.88,5.12,0.207711522628719,0.336326862012081,0.159933356473264,0.181270892678759,0.47674907,0.263666090037488,0.637063581,0.278390989587842,0.594345884,0.234467804398858,0.525867628,0.245602209362511,0.485031607,0.226895278362969,0.453592823,0.0124414997109834,0.39282613,-0.0645300462550426,0.413466088,0.0742742562989632,0.356878911,0.213084129809366,0.486379737,0.226144335162793,0.457220746,0.236596027451527,0.471625748,0.238498056206794,0.452732407,0.30074481800905,0.47354677,0.133927107494304,0.417285934,0.248181014868135,0.431980266,0.187298404177637,0.462811455
"NY0465","3","3","36","333",2.39,1.75,1.2,5.33,0.21490499527387,0.304959589907327,0.218090940645361,0.167837645762854,0.450212216,0.278814733946801,0.641755912,0.286356964111732,0.592241621,0.242482328662591,0.529802269,0.249205631453851,0.495349767,0.223984965433458,0.448927517,-0.00294977140098605,0.42319585,-0.0914151489244709,0.464733871,0.015836720382203,0.352887802,0.168115717852374,0.455080995,0.204451631170636,0.456777529,0.218031315752872,0.466494262,0.223610093035732,0.464206016,0.29173334721438,0.469055338,0.10280699801495,0.36103971,0.213169359870954,0.407667639,0.167937156213238,0.471683771
"ONEIDA_ULTRA","3","3","37","334",2.41,1.59,1.09,5.09,0.216703363435158,0.277077570258657,0.198099271086203,0.157601225187333,0.449830551,0.260516585207264,0.631079268,0.26985898295149,0.585008356,0.221173308861179,0.515179439,0.236182474439782,0.48837094,0.204656765579307,0.438935913,0.000457225353585923,0.398949542,-0.0803380204046731,0.447436122,0.0317862702559125,0.337792766,0.176848528008043,0.461836438,0.19815302773736,0.453941431,0.212936656496265,0.462544617,0.227580247915458,0.468599958,0.291269486281469,0.465145679,0.0967225241381257,0.357859019,0.202964154545117,0.407392436,0.165819509376847,0.472964147
"GUARDSMAN_II","3","3","38","335",2.5,1.7,1.14,5.34,0.224796020160952,0.296246458767118,0.207186393613093,0.15286031405071,0.434538254,0.259617749018912,0.627295915,0.267085698687723,0.56625843,0.224855921448161,0.511308988,0.24561687196179,0.489277003,0.208577959701479,0.426415924,-0.00595010734934769,0.39185485,-0.0790728515315242,0.439492928,0.0389786803871833,0.346778416,0.188501971539042,0.462545463,0.202421246178886,0.442652061,0.213360947280744,0.452090382,0.240501235222977,0.465419082,0.300185651384201,0.466461023,0.106474886466807,0.370838597,0.214439389770859,0.417413369,0.186985146213488,0.471353586
"SW4412Y","3","3","39","336",2.59,1.89,1.12,5.6,0.232888676886746,0.329356357099913,0.203551544602337,0.176469092140731,0.47178374,0.286595468670286,0.636081317,0.282167845502852,0.565772973,0.234359060590708,0.515023965,0.256534952097892,0.49113482,0.220005345232248,0.420947749,-0.00401957784338989,0.366746305,-0.0625558893558323,0.41084023,0.0901690080134234,0.380846087,0.224604482434624,0.488135995,0.227775444395984,0.453943129,0.2372680877566,0.46339708,0.266243792444987,0.482774039,0.300635735107534,0.455397821,0.146186710695615,0.421447108,0.23844695698671,0.431456788,0.214860668813732,0.48294318
"AMERISTAND_427_TQ","3","3","40","337",2.45,1.72,1.06,5.23,0.220300099757733,0.299731711223202,0.192646997570069,0.1687380585876,0.462812035,0.276577679955753,0.637797997,0.290905913903817,0.567273363,0.236548921691604,0.521392983,0.248737147148407,0.489611234,0.204889509051589,0.422273669,-0.0139044270482135,0.358329926,-0.0581781210093168,0.399138204,0.107146485161445,0.415167203,0.223598475565326,0.491857484,0.227013347096028,0.460100972,0.222622581907246,0.460251509,0.242971975515919,0.466444691,0.284966135480834,0.456017572,0.159746916327099,0.446707058,0.23697183828508,0.437910594,0.206549646528792,0.478304613
"ONEIDA_VR","3","3","41","338",2.65,1.66,0.93,5.24,0.238283781370609,0.28927595385495,0.169020479000154,0.142262949193748,0.449340176,0.247852653549165,0.627174142,0.260452421263429,0.557046362,0.231876698448907,0.522519488,0.223469418988309,0.484427112,0.191836485953878,0.426990213,-0.042181407962033,0.421995389,-0.0999617233865607,0.481516715,0.0103060193820192,0.343782606,0.159898880982014,0.459196864,0.179646130216599,0.435199241,0.172016654388272,0.434919831,0.215650731593055,0.481319484,0.275819356988743,0.470394476,0.0900504433038304,0.351011973,0.196500392969893,0.409274345,0.18082582475511,0.484192483
"SEEDWAY_9558","3","3","42","339",2.45,1.58,0.97,5.01,0.220300099757733,0.275334944030615,0.176290177021666,0.152403400068367,0.427752718,0.256467878030699,0.633283197,0.267051002135072,0.558662587,0.248003676291106,0.525510583,0.227263196380735,0.47945976,0.204796219650063,0.426981672,-0.0448874592185549,0.411793804,-0.0978387397111389,0.49036654,0.0188934208227696,0.353668746,0.170858271029546,0.461155722,0.193956626987258,0.449878392,0.187806856579638,0.458502855,0.233899693285047,0.477795605,0.305176224987312,0.474280755,0.0985999447159993,0.370681949,0.207987240374329,0.421645943,0.195382727277631,0.480068215
"SW5606","3","3","43","340",2.8,2.01,1.33,6.13,0.251771542580266,0.350267871836416,0.241717459215275,0.207801980439389,0.472990283,0.303654227744515,0.639876678,0.31036282476969,0.570329334,0.281988008941129,0.529297423,0.258565294051692,0.474800922,0.227267298036255,0.397186783,-0.0191695264843818,0.33535063,-0.046318537994813,0.386215204,0.137120356071665,0.442044933,0.251879303821748,0.493205875,0.249998427427571,0.470441953,0.245143287599944,0.477241509,0.275809091729711,0.474972602,0.322068138589679,0.461773856,0.178161513130506,0.467800045,0.274580297423221,0.453620282,0.250191541350346,0.496198948
"55V50","3","3","44","341",2.91,1.65,1.21,5.77,0.261662567467348,0.287533327626909,0.219908365150739,0.2028530852332,0.472457035,0.299326239416302,0.637112959,0.309954959201401,0.567979079,0.27625761902211,0.528079183,0.26173663830196,0.478792053,0.223353344698744,0.412341946,-0.0444128008175543,0.396128971,-0.0926288988124716,0.469676063,0.0957595775544704,0.393655049,0.218683489576612,0.478111244,0.237579484719929,0.469678635,0.227959241131818,0.474437879,0.25215592052796,0.468694418,0.318879997348735,0.474757153,0.145422067884523,0.414489169,0.253968908795249,0.443794797,0.232837501640825,0.500847389
"EZRA","3","3","45","342",2.93,1.53,1.23,5.69,0.263460935628636,0.266621812890406,0.223543214161495,0.20197456091146,0.48226313,0.290518158669411,0.633158959,0.295633300774163,0.570114789,0.26762829216271,0.527817203,0.251522312407417,0.486998478,0.231657667223385,0.451242946,-0.0665308776326428,0.45248632,-0.139608260062415,0.511346142,0.0504880261134816,0.375745157,0.18860399757125,0.456915211,0.220561331377553,0.470153068,0.200501529610821,0.47389259,0.24109596310701,0.473373394,0.311409647608755,0.47355057,0.110150647978224,0.381487317,0.223886680515297,0.446560935,0.207468193649727,0.507823826
"FSG_415BR","3","3","46","343",2.8,1.62,1.33,5.76,0.251771542580266,0.282305448942783,0.241717459215275,0.201454651187753,0.481591801,0.28396226190532,0.633700724,0.293796525145508,0.568115468,0.270578491449925,0.531990766,0.244698302756625,0.47832838,0.238061971303467,0.453424928,-0.0727029733119591,0.457045913,-0.158071822350084,0.520765268,0.0789785807631304,0.389924911,0.19409222361365,0.468101315,0.219962676409333,0.472950147,0.199563066226349,0.4724486,0.23983671327078,0.463866403,0.318448191263507,0.461501054,0.130782411555659,0.41204848,0.235536481021662,0.478457911,0.212897057583434,0.50552516
"FSG_421LH","3","3","47","344",2.83,1.82,1.38,6.03,0.254469094822197,0.31715797350362,0.250804581742165,0.22798102741746,0.474427525,0.311239686881665,0.650635559,0.32331728376998,0.570097965,0.289227854176785,0.522726617,0.276667067490745,0.471827138,0.269578152950535,0.450359513,-0.102664489251642,0.473174179,-0.187283406441806,0.522845351,0.057045431393176,0.366473425,0.205754829021518,0.456515643,0.238287109617337,0.474449368,0.204685910858373,0.453233117,0.26185463908206,0.470387052,0.329082749407702,0.469610893,0.145840236860396,0.404498608,0.255270002221614,0.485261613,0.236344242422852,0.485372381
"NY2003","3","3","48","345",2.99,1.44,1.1,5.53,0.268856040112498,0.250938176838029,0.199916695591581,0.201939659957471,0.461926801,0.295220435510363,0.640928298,0.317014710895426,0.563581136,0.279207267945338,0.523437007,0.270293356463078,0.479535151,0.236506663982813,0.435096965,-0.168902179248545,0.535644766,-0.234427720517501,0.558832701,0.00914089218023913,0.367668012,0.163417144454536,0.430407274,0.213552810045502,0.455669369,0.178756184581396,0.439753988,0.245148687625338,0.462349727,0.324572605054819,0.474480965,0.0899438466872934,0.354214039,0.222389628005763,0.456771309,0.216993036484235,0.460258979
"ALFABAR","3","3","49","346",3.3,1.89,1.19,6.39,0.296730746612456,0.329356357099913,0.216273516139983,0.203276167660357,0.499212557,0.254670784449298,0.627874622,0.276852822847682,0.558866705,0.255800081874469,0.524027853,0.255554904657524,0.488045911,0.233810274038192,0.464842389,-0.179818878281068,0.533103761,-0.221686788144086,0.544116361,0.0593049597843131,0.371523288,0.200811795158018,0.480108191,0.199118717038325,0.474395269,0.173994328720523,0.492207103,0.222185078373171,0.479783684,0.290344698540813,0.460409877,0.101393021010391,0.384936769,0.224348901480158,0.495644395,0.203353313140276,0.468885762
"NY1517","3","3","50","347",2.87,1.44,1.17,5.48,0.258065831144773,0.250938176838029,0.212638667129227,0.22165313438126,0.490863145,0.27930661150059,0.639534767,0.296936864284511,0.567163429,0.267575250995774,0.522137225,0.258134634308945,0.484645248,0.242772792436092,0.479885373,-0.18690173132038,0.552008338,-0.22439543953276,0.562122865,0.0244842138060421,0.372482165,0.203443995039746,0.467817497,0.206246574321471,0.473532057,0.183955775684766,0.515848583,0.24893353628136,0.491253132,0.310097813805693,0.474708061,0.0768048870470201,0.350673344,0.214810413532674,0.479281409,0.199716099621971,0.464601338
"SW5210","3","3","51","348",2.82,1.92,1.34,6.08,0.253569910741554,0.334584235784039,0.243534883720653,0.242088729617909,0.506337349,0.286609725398993,0.639082903,0.306033334094818,0.566440216,0.266063624010906,0.51627346,0.264738514305355,0.471576714,0.249347665075736,0.448164696,-0.170788352983286,0.509149051,-0.197017361155611,0.496947445,0.0992776468640274,0.39892468,0.272637739672259,0.514515584,0.236635309447784,0.490360071,0.220013746537891,0.550662048,0.284599333426609,0.502211982,0.29318593483598,0.456643334,0.147346346297517,0.426111637,0.253299837323055,0.511561113,0.237085708447539,0.477105113
"FSG_415BR","4","4","16","413",2.78,1.67,1.1,5.54,0.249973174418978,0.291018580082992,0.199916695591581,0.198746148845596,0.439088502,0.258059516501924,0.606914949,0.286837472787672,0.586731579,0.215645149796259,0.543636691,0.260294976501511,0.497547995,0.197030981162087,0.394587887,-0.0652755432088444,0.527786686,-0.143469809641512,0.486176945,0.0385602256016507,0.343840854,0.217185607814446,0.503162895,0.22596966382703,0.529653729,0.213290459420181,0.527041825,0.218551478574706,0.517411596,0.327119807249007,0.597123754,0.127691175310905,0.358161925,0.245821509680763,0.519752705,0.210906616085656,0.462594816
"ONEIDA_ULTRA","4","4","17","414",2.52,1.49,0.98,4.99,0.226594388322239,0.259651307978239,0.178107601527044,0.187166800122586,0.428255806,0.252550294728776,0.605419439,0.277557612518598,0.587060763,0.210411260062255,0.536686904,0.252371704297935,0.493128647,0.214029335840158,0.438668461,-0.0756895745321721,0.554737324,-0.155310150710345,0.518347477,-0.00387158932409934,0.344216516,0.18903703371119,0.478055222,0.211980211404272,0.522893812,0.200454536202985,0.522618717,0.228415572675077,0.526616454,0.332789575488773,0.580837618,0.100663336346682,0.343249162,0.225760051667563,0.498146778,0.194572651317876,0.452442994
"SW3407","4","4","18","415",2.6,1.79,1.13,5.51,0.23378786096739,0.311930094819495,0.205368969107715,0.216220375368992,0.452943209,0.279984318630302,0.617363503,0.291757013333622,0.594647669,0.247247790999884,0.557427595,0.282868454893433,0.506364941,0.241688768280498,0.434118672,-0.055541041087294,0.504878759,-0.114403081912777,0.43895272,0.0807103014815927,0.384148275,0.247483289760795,0.51781483,0.245740866971113,0.531125065,0.237255313962394,0.534208983,0.25432983524769,0.538543033,0.348416827943323,0.571032709,0.154368148485238,0.407450935,0.259091055148696,0.505244477,0.230174933213387,0.464046383
"PERSIST_III","4","4","19","416",2.53,1.55,1.05,5.13,0.227493572402883,0.27010706534649,0.190829573064691,0.20608178555414,0.446628453,0.259590497839234,0.606932287,0.275525384436794,0.59462769,0.242417197340629,0.557663399,0.278123238697611,0.510760054,0.218708526809314,0.424792445,-0.0677517053912623,0.549590859,-0.136816368556396,0.486899905,0.0360819605213832,0.35245545,0.212340158102833,0.505884872,0.221497033174678,0.52656594,0.218960028457875,0.536424262,0.237324385720371,0.537663449,0.351148735641949,0.568399419,0.12885135413705,0.35479875,0.241150516665985,0.497983262,0.213785336698482,0.460905556
"SW5210","4","4","20","417",2.7,1.67,1.07,5.45,0.242779701773828,0.291018580082992,0.194464422075447,0.226342298485906,0.455932329,0.282740872091049,0.617733854,0.292987161721545,0.595549898,0.25575825978471,0.549984073,0.287651975225642,0.49628527,0.245896513592159,0.428781603,-0.0614548671637192,0.526081663,-0.127769230772497,0.469723153,0.0640191912341391,0.37092093,0.236634075557458,0.508425296,0.247395340502424,0.526778794,0.242924124224765,0.537820756,0.257884185947821,0.539926289,0.350268418585051,0.543844735,0.152223159422894,0.397662872,0.260061290742469,0.494353516,0.240019132649962,0.464281462
"SW4602Z","4","4","21","418",2.48,1.75,1.36,5.58,0.222997651999664,0.304959589907327,0.247169732731409,0.18633951936784,0.392099073,0.281065787474591,0.616162247,0.289626897805223,0.588966485,0.251481597098253,0.548567951,0.280070505629709,0.492785705,0.235402885022315,0.418885866,-0.057842698503928,0.512925586,-0.132266780251204,0.477137729,0.0465046452968156,0.346266266,0.223299484881538,0.488704963,0.247135614664906,0.519677879,0.241922177905802,0.531773923,0.24129982873095,0.532696067,0.339194000830005,0.529114452,0.152239782066864,0.390182224,0.263018052188187,0.493703786,0.229039548361784,0.463593358
"NY1614","4","4","22","419",2.74,1.54,1.05,5.33,0.246376438096403,0.268364439118448,0.190829573064691,0.118480096689299,0.336324196,0.258820580551167,0.600902996,0.267463245162856,0.587706459,0.23217261415211,0.543789201,0.250054861496676,0.490442676,0.212335197793788,0.42141476,-0.082454701234133,0.525946424,-0.157260543763645,0.489129507,0.00813284622835032,0.368946177,0.184155376118688,0.471145495,0.21802493937404,0.514898,0.212005189161201,0.527289377,0.228432110341801,0.539949065,0.327784702793125,0.515321429,0.119197674028191,0.373808494,0.233388409344754,0.488025039,0.191030772474042,0.450726873
"AMERISTAND_427_TQ","4","4","23","420",2.61,1.81,1.19,5.61,0.234687045048034,0.315415347275578,0.216273516139983,0.120150860286224,0.34022027,0.260067048799949,0.610671433,0.269993966511589,0.591882919,0.233253968294389,0.549083019,0.250903377614761,0.490429112,0.224666999135264,0.441556483,-0.0577282362848256,0.472411644,-0.110410332955757,0.41313163,0.0804214789081269,0.396912956,0.234280201012047,0.511876899,0.236917172221497,0.523001783,0.224256423681813,0.53510704,0.225298715424759,0.526276419,0.327420348606744,0.506666812,0.154485843150498,0.430304507,0.252823129371158,0.497515352,0.196076821109242,0.458515124
"WL_358LH","4","4","24","421",2.16,1.51,1.02,4.68,0.194223761419062,0.263136560434322,0.185377299548557,0.147308987855346,0.348797161,0.268432323351505,0.609324018,0.28290576539912,0.58675247,0.240204967048435,0.539934641,0.263315629116272,0.485668682,0.243681886386719,0.447799592,-0.0639509151748891,0.521342271,-0.131241169241761,0.470786528,0.0437918602138623,0.342253638,0.209055727699866,0.476444652,0.22833132431763,0.515466599,0.220530248872474,0.524109866,0.228809155548537,0.52576612,0.337999829285826,0.507905301,0.136398543866366,0.379277727,0.245722717479734,0.478448837,0.201671090461157,0.438256058
"55V50","4","4","25","422",3.01,1.89,1.36,6.26,0.270654408273786,0.329356357099913,0.247169732731409,0.20861614325759,0.453323744,0.281097651306159,0.61348102,0.284960951853596,0.582704602,0.247053802033813,0.545091879,0.265709624972965,0.494387722,0.209890707622853,0.40534824,-0.068584192513789,0.511198203,-0.125546232166654,0.468730794,0.0583301845281649,0.373751827,0.226171456774381,0.49848947,0.23107781754776,0.525944339,0.232260434645299,0.536934688,0.21513316820253,0.517602402,0.316013364852095,0.496424503,0.129848524058108,0.387427226,0.245459636507948,0.475887888,0.202125017253308,0.44505172
"VERNAL","4","4","26","423",2.44,1.16,0.94,4.54,0.219400915677089,0.202144642452857,0.170837903505532,0.209699850047111,0.462031677,0.257080875769877,0.604367405,0.28288446998115,0.585738204,0.226333463681927,0.548015081,0.242644612444536,0.489754359,0.223311255476542,0.449826999,-0.0720681785256505,0.54548842,-0.148693736790481,0.508978178,-0.00375183979364085,0.376250785,0.159706302542796,0.444546263,0.183393914186536,0.515318613,0.185181234772168,0.527547942,0.185198951533151,0.524691271,0.319206673623741,0.509169063,0.0860392182010748,0.351697149,0.186465792612562,0.410630002,0.156861593101012,0.408916826
"SEEDWAY_9558_SBR","4","4","27","424",2.64,1.64,1.07,5.35,0.237384597289965,0.285790701398867,0.194464422075447,0.236648415014341,0.490035722,0.273219001070701,0.595568055,0.285199866112502,0.575929847,0.241371672354775,0.542239911,0.259080937567947,0.493783227,0.221177833414922,0.442509147,-0.0701884037612772,0.536230479,-0.141963024164824,0.490208539,0.0237621440418329,0.370966043,0.201534214833265,0.48189661,0.208927738768144,0.523436946,0.203555453710279,0.531656084,0.218361872457035,0.521646928,0.325486545336952,0.504738741,0.112755393406715,0.396941767,0.220182946987167,0.455317335,0.186833100902774,0.443100664
"NY0651","4","4","28","425",2.63,1.85,1.2,5.68,0.236485413209321,0.322385852187746,0.218090940645361,0.242807026375668,0.495891856,0.280690435868648,0.611672116,0.295729538605268,0.586328976,0.242652230344545,0.552504094,0.255777948914831,0.493162875,0.224324564105199,0.445907604,-0.0557435870038896,0.503482793,-0.120289102370066,0.44814963,0.0539719973454357,0.379488472,0.21188891184305,0.499263113,0.218861686806762,0.540294635,0.205108169567702,0.533812277,0.201764777104184,0.500851843,0.317838906964002,0.490297313,0.137642911443728,0.410579089,0.224102145231682,0.477031846,0.194318137498308,0.448910417
"NY2003","4","4","29","426",2.35,1.33,1,4.68,0.211308258951295,0.231769288329569,0.1817424505378,0.235544827239636,0.458136038,0.290980584596437,0.60949096,0.304042823198605,0.577083985,0.258428424661661,0.544010217,0.269611874781628,0.484366941,0.224500534985736,0.419565136,-0.0720193497703259,0.538578887,-0.145554320421895,0.50729454,0.00285948657345189,0.37868993,0.183805797163211,0.4511203,0.209695526076826,0.513714399,0.198930652672263,0.508955326,0.16331958717096,0.458274815,0.330686923005632,0.508606245,0.113836526053845,0.350746393,0.215935932075792,0.446852172,0.203276025645738,0.431508456
"NY0465","4","4","30","427",2.72,1.62,1.36,5.7,0.244578069935116,0.282305448942783,0.247169732731409,0.22897423036729,0.473215594,0.280545906235911,0.617614457,0.293885645749092,0.584725081,0.25180707488993,0.550331594,0.264292941662181,0.497238903,0.236780244563598,0.463689946,-0.0733601945483763,0.544840912,-0.139104023135908,0.506772929,0.0202452596102563,0.380476519,0.197507363031755,0.485289375,0.203857185338623,0.525450635,0.199181372876906,0.52581448,0.104978560826751,0.417667945,0.332576777322576,0.507979811,0.106323244112869,0.381607921,0.201364455974151,0.454077028,0.190690508816241,0.460881307
"NY1615","4","4","31","428",2.66,1.76,1.36,5.77,0.239182965451253,0.306702216135369,0.247169732731409,0.228284936301218,0.487717141,0.277910569536559,0.612874456,0.290128865672796,0.576152446,0.243815898923918,0.541723032,0.257555853180479,0.492944307,0.222976879729298,0.440876126,-0.0748961255061084,0.524364388,-0.134542997552007,0.485599807,0.0395070183721006,0.367878902,0.212448514030652,0.497891453,0.21152467037656,0.52154735,0.201364046892219,0.522247959,0.0780765814674834,0.375423838,0.333615143584383,0.508015686,0.114986145827216,0.38354419,0.220449834888773,0.472449913,0.217725568794403,0.46833313
"EZRA","4","4","32","429",2.76,1.6,1.14,5.49,0.248174806257691,0.278820196486699,0.207186393613093,0.237595062679678,0.497876011,0.286344225854924,0.629473616,0.296228813563388,0.586911281,0.247791221291718,0.537072046,0.266163614152835,0.497154813,0.233152559443129,0.47227051,-0.0786046823864746,0.539364395,-0.141197190292048,0.502966951,0.0369853974735743,0.378309004,0.215618968273746,0.499979103,0.217780971839897,0.525085734,0.203912869810607,0.53003663,0.0834094941714661,0.378454542,0.343759015572513,0.513956205,0.0955158524098738,0.366191117,0.205913659556104,0.465026402,0.215982647503388,0.471205191
"WL_349HQ","4","4","33","430",2.37,1.81,1.32,5.5,0.213106627112582,0.315415347275578,0.239900034709897,0.241140709768373,0.506606493,0.272760164211182,0.639622619,0.273780081505543,0.577684364,0.24306776360552,0.531183833,0.261191643380388,0.495194296,0.228144880856642,0.457583014,-0.0444541170768871,0.425997277,-0.0818671955835272,0.366635808,0.10915692581839,0.430888046,0.259721783163481,0.52467713,0.24512453263747,0.536197458,0.227658623736906,0.534767172,0.113019590790082,0.394693379,0.32968107763167,0.50063788,0.150807030958384,0.454879534,0.244806776178629,0.487842788,0.251460220635857,0.458421905
"ALFABAR","4","4","34","431",2.72,1.48,0.88,5.08,0.244578069935116,0.257908681750197,0.159933356473264,0.237789495140827,0.506650819,0.267788053764032,0.640749912,0.278667707379706,0.576451233,0.238535584652223,0.52052513,0.260770465163107,0.499700013,0.232992643334251,0.468750446,-0.0739571877897805,0.537791388,-0.1363182133779,0.490385043,0.0382098575268797,0.371535064,0.212703096338172,0.500788315,0.225780055207205,0.539539258,0.205482100740183,0.534243906,0.191467274345565,0.490674724,0.334460527050866,0.512306609,0.102007385919916,0.373893905,0.217004418622428,0.463995672,0.235467015034692,0.470418496
"WL_349HQ","4","4","35","432",2.4,1.88,1.17,5.45,0.215804179354514,0.327613730871872,0.212638667129227,0.247862273397427,0.512829605,0.271226074124631,0.646487693,0.264152786045087,0.560224878,0.240316057184443,0.514684146,0.25793555740818,0.492077388,0.19867653710863,0.417944684,-0.0311080130064624,0.398455172,-0.0719122382787706,0.356405123,0.112422487420263,0.441204788,0.260085115939946,0.520121085,0.251113539574985,0.545780576,0.236578806074873,0.543621226,0.267546641687447,0.530336102,0.323508487074395,0.489288582,0.145156410292078,0.450885534,0.25378292811952,0.491529708,0.250238693050222,0.439645334
"SW5606","4","4","36","433",2.42,1.84,1.13,5.39,0.217602547515801,0.320643225959704,0.205368969107715,0.263902627706409,0.517332864,0.289322075785436,0.65550615,0.290824501817916,0.576361755,0.263762848684173,0.523811987,0.279473250684201,0.493707727,0.234392970788745,0.460021027,-0.0450260994168351,0.46677525,-0.095445845239192,0.399497079,0.114985976500183,0.409024425,0.26448499027501,0.522486624,0.263890889648261,0.553321789,0.255583548683623,0.548152458,0.304089333616633,0.54664269,0.317647809120244,0.483311402,0.149556057521288,0.427591036,0.269693543976244,0.495010485,0.26477292992995,0.467657513
