"Germplasm","Rep","Plot","Row","Range","NDRE_125","NDRE_142","NDRE_145","NDRE_150","NDRE_152","NDRE_156","NDRE_164","NDRE_166","NDRE_172","NDRE_178","NDRE_184","NDRE_187","NDRE_193","NDRE_198","NDRE_213","NDRE_223","NDRE_228","NDRE_251","NDRE_255","NDRE_265","NDRE_277","NDRE_300","NDRE_306"
"AMERISTAND_427_TQ",4,2114200,4,23,0.336509902,0.472448439,0.468710825,0.396669665,0.402824921,0.397108985,0.396979875,0.505532305,0.315912597,0.247438235,0.41058766,0.34854267,0.331691009,0.493979956,0.306943529,0.4461795,0.396903604,0.489073413,0.401561244,0.316477983,0.370033308,0.300399005,0.311543578
"WL_358LH",4,2114210,4,24,0.33935624,0.483848726,0.451180052,0.412951995,0.425614709,0.430699646,0.348603651,0.520149273,0.332778498,0.257139597,0.384157089,0.336190356,0.348554677,0.518924473,0.285461721,0.427136796,0.394672893,0.482977284,0.396328435,0.321455842,0.321693904,0.284969348,0.288807327
"55V50",4,2114220,4,25,0.410269927,0.493045522,0.461050963,0.414390504,0.419314291,0.359379917,0.387715502,0.536488107,0.338919668,0.257028737,0.389797021,0.365938974,0.31238336,0.488977001,0.304969815,0.438116531,0.375284447,0.509553247,0.401449823,0.319703319,0.348543923,0.301567645,0.314214738
"VERNAL",4,2114230,4,26,0.353845519,0.464793461,0.449468171,0.399265455,0.414113473,0.409066259,0.39219224,0.534648798,0.382555732,0.294208202,0.325387039,0.300715602,0.314269846,0.495825999,0.338148789,0.339089162,0.302384271,0.504945058,0.353906562,0.382424595,0.26717482,0.27620987,0.287065233
"SEEDWAY_9558_SBR",4,2114240,4,27,0.348586051,0.461850801,0.444756354,0.40469359,0.413030042,0.405499422,0.40637029,0.526604267,0.362459147,0.266479332,0.350274623,0.3345452,0.341615551,0.489017893,0.328181583,0.403877394,0.332036405,0.507939843,0.334908505,0.329012872,0.317428796,0.320227164,0.312534935
"NY0651",4,2114250,4,28,0.343687422,0.493817521,0.454584564,0.413246788,0.41939161,0.417790554,0.399967532,0.503434587,0.338460278,0.321402783,0.352864355,0.348144198,0.322989459,0.473360058,0.313569826,0.418735318,0.329417428,0.474140235,0.301211102,0.323264796,0.31430918,0.321706416,0.32137717
"NY2003",4,2114260,4,29,0.385410003,0.512290267,0.476442003,0.440747051,0.454308421,0.413612123,0.394749546,0.522739325,0.397275502,0.334252368,0.345426478,0.328745601,0.33560265,0.515833696,0.30741782,0.39971491,0.362102442,0.46098784,0.308373229,0.36456013,0.277604973,0.332774853,0.311585352
"NY0465",4,2114270,4,30,0.349173361,0.496454589,0.464343219,0.419539336,0.426971349,0.447289783,0.37390866,0.531746996,0.375960881,0.337484772,0.337479731,0.333846762,0.38220374,0.506240959,0.325819969,0.401858539,0.343091517,0.493711375,0.328199552,0.314361193,0.339612193,0.35308798,0.330822209
"NY1615",4,2114280,4,31,0.344031892,0.487317777,0.436824693,0.407167656,0.417399417,0.416616816,0.403340822,0.523407586,0.357310179,0.362645503,0.384457347,0.32300067,0.413092626,0.496331881,0.301792617,0.415668667,0.400130825,0.495103359,0.379307871,0.314298865,0.332468694,0.334680629,0.318307547
"EZRA",4,2114290,4,32,0.35227282,0.506442737,0.447358524,0.405206821,0.415559028,0.4326245,0.418480197,0.528031309,0.358006349,0.366039601,0.382374447,0.308423951,0.420412224,0.520896048,0.317666282,0.392433037,0.396557883,0.500907962,0.389643669,0.310378279,0.340951493,0.333599369,0.312548827
"WL_349HQ",4,2114300,4,33,0.34373957,0.499897993,0.431840212,0.395533018,0.402245294,0.393848051,0.37685377,0.479914497,0.26828769,0.44467135,0.401712725,0.350862242,0.394023144,0.482428515,0.31703706,0.444869456,0.422871509,0.481774868,0.338856511,0.317584724,0.381992119,0.33094171,0.301020004
"ALFABAR",4,2114310,4,34,0.330447782,0.513121457,0.4299933,0.393542634,0.414543542,0.426819075,0.41495299,0.513885747,0.346871042,0.359247551,0.397194805,0.319930424,0.351470684,0.505100799,0.298265616,0.392143165,0.416838729,0.505675605,0.375850386,0.299167633,0.343550706,0.32468896,0.304721094
"WL_349HQ",4,2114320,4,35,0.353852453,0.497893465,0.418707583,0.387226869,0.401325508,0.374737446,0.399305463,0.494540323,0.270116343,0.448031657,0.40311552,0.365027652,0.429580489,0.48651247,0.30369455,0.4538565,0.406831237,0.476029273,0.310059038,0.314803051,0.382122445,0.320062654,0.313573608
"SW5606",4,2114330,4,36,0.408839174,0.483800037,0.467642295,0.43488712,0.445848535,0.446619332,0.387487001,0.485163979,0.259110233,0.465340507,0.435526582,0.40396993,0.47575549,0.476451126,0.275587686,0.455766139,0.454142563,0.483718765,0.30999807,0.314687243,0.389038108,0.328221883,0.302801297
"SW4412Y",4,2114340,4,37,0.367271589,0.499086396,0.459002481,0.409829014,0.427437416,0.398762267,0.39950338,0.499619545,0.309633579,0.423572837,0.455506181,0.382564346,0.436854503,0.42762716,0.28684648,0.430689219,0.418673915,0.490491265,0.332622518,0.285960568,0.361450365,0.318134427,0.301010926
"LIGHTNING_BOLT",4,2114350,4,38,0.332107553,0.507218879,0.423595517,0.389897679,0.401429329,0.393441017,0.410252346,0.523016287,0.326048723,0.394521068,0.450574895,0.360110249,0.452709554,0.478089179,0.300152071,0.433064254,0.391218433,0.494471402,0.382154719,0.271265556,0.344520211,0.316105729,0.291981498
"SW4107",4,2114360,4,39,0.336319271,0.503726778,0.459980347,0.417101097,0.434718317,0.406284573,0.428013961,0.530550145,0.334721726,0.401851704,0.463766177,0.363675453,0.44239117,0.434703837,0.312687771,0.449707903,0.416899568,0.489084834,0.370656867,0.280701588,0.366231413,0.340095279,0.30144436
"ALGONQUIN",4,2114370,4,40,0.371780988,0.49128172,0.469312084,0.433986328,0.43653925,0.382499226,0.401869813,0.547127451,0.377152661,0.323959658,0.417803577,0.314552498,0.400561888,0.449881336,0.317017531,0.390494794,0.382456614,0.48291813,0.3510673,0.320507685,0.281288395,0.336239388,0.26606737
"NY1517",4,2114380,4,41,0.357244477,0.477663786,0.447588399,0.436518969,0.44197974,0.388504269,0.424041853,0.539839569,0.396973951,0.327736576,0.427333277,0.32532979,0.453871507,0.526221786,0.346971517,0.413327232,0.39659941,0.512201674,0.356571438,0.328506082,0.291294988,0.383292278,0.308093324
"FSG_421LH",4,2114390,4,42,0.41523012,0.488729075,0.470659713,0.424840959,0.455815138,0.391023503,0.385932984,0.505774668,0.343524808,0.411893646,0.472191363,0.385282865,0.470350751,0.52400142,0.321449854,0.454782793,0.448975177,0.504078631,0.369342337,0.30431986,0.337257352,0.427374096,0.302974049
"REGEN",4,2114400,4,43,0.345898809,0.472464729,0.456249795,0.427649158,0.413022912,0.340359266,0.404498639,0.499270798,0.313040969,0.331717724,0.441044333,0.332089588,0.424792893,0.50059724,0.322003213,0.406571948,0.36656067,0.526483717,0.368019499,0.312880156,0.339609283,0.357274606,0.305754577
"LANDER",4,2114410,4,44,0.322166887,0.447701734,0.435177989,0.408855759,0.40484423,0.354402059,0.396188004,0.466273063,0.319154449,0.312116995,0.450127267,0.31227777,0.383045561,0.481265474,0.317370085,0.396224994,0.335543281,0.508414085,0.380798745,0.337604629,0.315628537,0.290701612,0.278451454
"SW315_LH",4,2114420,4,45,0.398928927,0.492219496,0.481889008,0.436916986,0.427856702,0.389361971,0.377503894,0.431759488,0.342515402,0.318356972,0.453399459,0.312952788,0.46114294,0.523420044,0.305053574,0.405217892,0.383839356,0.499743566,0.35958591,0.383070498,0.291017252,0.300334383,0.279505658
"PLUSS_III",4,2114430,4,46,0.350290004,0.467278892,0.45944303,0.41899692,0.386456763,0.377735019,0.365824493,0.45788852,0.279809542,0.424980807,0.496262796,0.374080059,0.469699486,0.503634277,0.331702894,0.4527617,0.398437936,0.511181883,0.395963822,0.305783504,0.365288773,0.289809261,0.296619243
"HI-GEST_360",4,2114440,4,47,0.339169974,0.460542401,0.456570866,0.41138694,0.37797974,0.369477704,0.337774235,0.440246384,0.306625032,0.400466853,0.482890116,0.37441882,0.446932007,0.503739579,0.30871292,0.413094553,0.385351327,0.517012174,0.4001471,0.319654866,0.339788909,0.275077222,0.282974277
"N-R-GEE",4,2114450,4,48,0.311893918,0.450297118,0.430751857,0.419567968,0.39251076,0.367700296,0.325680409,0.426647802,0.344219407,0.334128466,0.466332004,0.37065551,0.434344025,0.47501496,0.302254055,0.375693422,0.365286538,0.522942846,0.391581968,0.356308305,0.305073259,0.285479987,0.285783176
"SEEDWAY_9558",4,2114460,4,49,0.314537886,0.433574389,0.425338288,0.398478101,0.378665623,0.375755133,0.335378197,0.402355191,0.377119346,0.306118744,0.445741935,0.37168163,0.430936632,0.494072866,0.316270986,0.377467237,0.369761901,0.540197201,0.389653523,0.373668415,0.296079522,0.263684265,0.288579284
"GUARDSMAN_II",4,2114470,4,50,0.329960773,0.455807697,0.432883261,0.400290436,0.379914612,0.349781995,0.336101833,0.396595797,0.381975023,0.337890267,0.428168248,0.385949269,0.411559027,0.467728133,0.29552865,0.408182636,0.397349514,0.541034396,0.404020908,0.360831981,0.328180129,0.269927665,0.285919124
"ONEIDA_VR",4,2114480,4,51,0.310865434,0.414206303,0.407705256,0.392290887,0.385853832,0.391029249,0.380926192,0.390994307,0.389152447,0.289322988,0.345838101,0.361494672,0.439143135,0.492322585,0.325330573,0.349416733,0.3695547,0.566355569,0.395617307,0.417371457,0.293599539,0.25811619,0.296930773
