"Germplasm","Rep","Plot","Row","Range","GNDVI_125","GNDVI_136","GNDVI_144","GNDVI_150","GNDVI_152","GNDVI_156","GNDVI_164","GNDVI_166","GNDVI_172","GNDVI_177","GNDVI_179","GNDVI_186","GNDVI_192","GNDVI_195","GNDVI_198","GNDVI_213","GNDVI_223","GNDVI_228","GNDVI_244","GNDVI_248","GNDVI_251","GNDVI_255","GNDVI_263","GNDVI_274","GNDVI_278","GNDVI_300","GNDVI_305"
"SEEDWAY_9558_SBR",3,2123110,3,41,0.276229347685524,0.219486443523702,0.206011117712349,0.314113928399643,0.112463831372518,0.103480325574525,0.0475772017679362,0.0653735100156614,0.197289898696377,0.135538885074879,0.149073275648081,0.157976460639544,-0.293192030398913,-0.121291458225775,-0.0456813572762318,0.203270415038029,0.181236771959654,0.179289584239852,0.130928955942096,0.140682889197907,0.122257891920813,0.090230110247961,0.154727292237466,0.174458155064548,0.0228633057964652,0.0852449338147479,0.0270980191811445
"SW5606",3,2123120,3,40,0.289321850220401,0.231539581066064,0.204471775706967,0.322499488120754,0.118790240806708,0.123171236479898,0.169203226717625,0.176638268789457,0.242026612709606,0.17379679383164,0.197559040712233,0.185899594876779,-0.132735696234913,-0.018274650175372,0.110267166797213,0.234178294531896,0.196902672110066,0.196110971053584,0.132642421445788,0.154567878046817,0.145379247916117,0.0878318775621342,0.161835485574503,0.187785953497237,0.0462406849058404,0.0995589149519283,0.0298618574292551
"BORDER",1,2123121,3,39,0.294051320798582,0.228700508080809,0.20408386812677,0.322183538003603,0.10648595773914,0.117747447617138,0.174813827762228,0.178261176651354,0.224702830696939,0.173992544661635,0.215360832828898,0.176850961238468,0.164807763324806,0.225230118941863,0.253584231184162,0.141384145026632,0.174733739471677,0.19977654063623,0.189444546328187,0.214007558273311,0.167589388491131,0.0967291379653938,0.061362421407309,0.204358340702803,0.176223399984562,0.160181307741553,0.085200649463398
"BORDER",1,2123122,3,38,0.298931972325167,0.239546034824281,0.209055616964655,0.323882142918909,0.0998711592878068,0.116879954340795,0.182496294033655,0.17817311060734,0.213470335507015,0.181089611516847,0.23652173417349,0.190852611720639,0.207416931791392,0.272713163532093,0.293558589342191,0.131966376392287,0.190518316729589,0.2096289630284,0.217968630893257,0.235187428684125,0.17759506573202,0.103235486802342,0.0369686717415461,0.214356784098255,0.191230501672512,0.178632025473942,0.0979277841138173
"BORDER",1,2123123,3,37,0.299864747865638,0.237378903588133,0.209041551672467,0.325249430767849,0.103027976045845,0.116567145578637,0.183498357877181,0.182968597488865,0.2066379231558,0.186974263996806,0.247287567258454,0.211707688027969,0.229708113787213,0.306348473460659,0.332387093504947,0.129713388922073,0.19916610657057,0.208675549561467,0.241868327741035,0.230168011128093,0.188863450915214,0.0971482216239196,0.0517739385203038,0.230635099049441,0.205950514462021,0.197822036655553,0.10984479482911
"55V50",3,2123130,3,36,0.289205342231373,0.233774847919013,0.21385976871021,0.315181517346758,0.106355274616238,0.10688674121036,0.157076701163928,0.164227179652265,0.18833112356683,0.184405040626502,0.25325521177348,0.216039870279303,0.225686149513734,0.295310357213931,0.336879718980902,0.119111983097716,0.203015729157708,0.198536640397105,0.262699358608437,0.235015340474247,0.209501293463573,0.0861704215580669,0.0562501876980432,0.237137559157541,0.221512124705651,0.184641851069914,0.0982681487171602
"SW4107",3,2123140,3,35,0.305365669491564,0.230160834911081,0.205177967279974,0.314567890248998,0.107145187629879,0.116652617555884,0.204243159062127,0.213892373340642,0.1973843484092,0.185903984530015,0.257239232562183,0.218978291651227,0.217189179640628,0.28303079345451,0.341748208684813,0.149799113387235,0.217185656035786,0.199901124471456,0.257616908425367,0.217483026736565,0.21200252171776,0.0734751825242778,0.0920367523081608,0.256264749238136,0.238348483407492,0.18528194644964,0.106137798711669
"ONEIDA_ULTRA",3,2123150,3,34,0.302961072171753,0.228935408105362,0.181668922130194,0.292516004838157,0.123723046492106,0.119885432143427,0.141474501951819,0.150603324770095,0.141830112878799,0.157998155856164,0.23029132502057,0.205028580803693,0.208752608547928,0.272484452521212,0.330514253239178,0.0997261562462435,0.200292687181174,0.174427332683542,0.238306968864673,0.204878766845946,0.194948492712689,0.0493686932183726,0.0620063860862112,0.230921336254668,0.217106186200306,0.173978918300556,0.103454879318654
"SW5606",3,2123160,3,33,0.324066497311692,0.248795733789289,0.211748493868687,0.321490670914656,0.127145351431678,0.139640272304457,0.180962237723994,0.199839156527975,0.174912519636185,0.197790912675185,0.264459660294763,0.233156442033169,0.185202117809503,0.261159549205531,0.285225787646303,0.164685423622451,0.22801855745399,0.184857438473373,0.245029854698324,0.181708178433527,0.202257522405092,0.0662143934478091,0.107079928807673,0.22802012309393,0.221532638203281,0.146519903741803,0.0818486826233284
"REBOUND_6XT",3,2123170,3,32,0.307841109799718,0.229263909206846,0.198396055952324,0.310586797112936,0.10748500172076,0.152124124710196,0.21739216507992,0.22003881105015,0.181479573061474,0.197150042912304,0.260433623925259,0.233245934474877,0.170946895043771,0.251082186189561,0.252174538030559,0.176978565539984,0.229465773090157,0.188932345040774,0.247074591661279,0.190512972217444,0.182836161506768,0.0469127144289723,0.122859867230969,0.238905778328584,0.230580383701301,0.151574070119796,0.0811464823682549
"NY1615",3,2123180,3,31,0.311979921599643,0.2276964626052,0.202395267298487,0.301090907379917,0.0964030330049464,0.136257716229616,0.126946229309796,0.141323839905469,0.136761625666207,0.166964128742547,0.241621205814894,0.219636332617751,0.192860485472572,0.258343516484072,0.244610015383556,0.108521531267148,0.190970422769336,0.15789617487583,0.234607658692014,0.179542174867061,0.202695553703822,0.0568681039587892,0.0243991231984971,0.200266017096214,0.196634454325974,0.167529298508543,0.097128859719343
"SEEDWAY_9558_SBR",3,2123190,3,30,0.302488024535547,0.214847590799442,0.194473801432007,0.294549054035966,0.113733694040184,0.150996914262552,0.0994202594851007,0.12507235454915,0.132262530064778,0.159621123105404,0.236530830239977,0.20159011747112,0.192325854324406,0.251012793884417,0.221710103184703,0.114701645863548,0.192567629951066,0.150853753618648,0.222523216622646,0.165635158706203,0.183781608681489,0.0423826175169059,0.0389329570496193,0.204533441793776,0.207030273857925,0.167043260144172,0.0953265289871425
"ALFABAR",3,2123200,3,29,0.299482608873612,0.206729183591927,0.184112412482075,0.297800524372574,0.117937044638469,0.153900364301186,0.0756213828639466,0.1122236460273,0.13022489926065,0.161393946856981,0.218837841990618,0.206171499322077,0.205951678983038,0.253776926146131,0.230429338649245,0.105402932406743,0.195808732887822,0.156969077102547,0.243321148162219,0.187838939121649,0.189593307252605,0.0632434600512901,0.0441922405333936,0.195923281010765,0.198061912525388,0.162359845394671,0.0892861427977383
"SW4412Y",3,2123210,3,28,0.315585436805527,0.230298051853553,0.198437967784725,0.30910869156819,0.108037551261933,0.152719968608556,0.106902328872609,0.148716063060789,0.168716722301443,0.186178733914705,0.246924869061946,0.221302377987053,0.181412480405737,0.243960402154404,0.208849683991239,0.158605993449921,0.210783565384596,0.177462979274233,0.248184064625618,0.182223092799438,0.207071372954847,0.0743813617251297,0.0810313142909196,0.214040394628784,0.21812850348858,0.154848762843719,0.0951264225617815
"GUARDSMAN_II",3,2123220,3,27,0.316901953875366,0.23550510501873,0.200840410841013,0.305744632033804,0.104114508406045,0.146734089285117,0.0812574112238015,0.11739218212134,0.153983712324635,0.168767278329469,0.228322800612593,0.203117664125762,0.184663183530949,0.258748778381905,0.218766408282804,0.107112740901087,0.186874129612416,0.163560742645869,0.240634527686131,0.197597777864129,0.198824409587116,0.0677650055928604,0.0672918292529881,0.213676982712716,0.202588448062841,0.178912006257458,0.112717845839974
"NY0651",3,2123230,3,26,0.316791426634514,0.231160113245016,0.199975378916942,0.304131213157039,0.113781044666322,0.155020676062314,0.100074043790433,0.128632674936478,0.152747219089351,0.164217914519674,0.225523565546736,0.200492452701906,0.16338260227158,0.23847841411707,0.192470492083706,0.118498306522001,0.185115508942427,0.155976059459436,0.229561415311318,0.191343891311032,0.183567444716506,0.0508453112894738,0.0920551914963875,0.231869436937959,0.217728824241596,0.177649250043713,0.112615585020205
"VERNAL",3,2123240,3,25,0.300193263610369,0.218192080667769,0.1807197365705,0.286460058853349,0.0965533915888869,0.139624803726631,0.0196929797533167,0.0562509853143841,0.0941470246698968,0.132222408170759,0.179550632469075,0.18699591288638,0.1822300307588,0.252484861321036,0.204576973170341,0.0528353159472705,0.1449363852351,0.124914484626545,0.20627437577902,0.193787801641326,0.152621578083777,0.0478527189706183,0.0330210626363295,0.178007292798729,0.159743727863327,0.148456561903745,0.0688210182772385
"SW5210",3,2123250,3,24,0.333365559191386,0.25322888831343,0.219766629884936,0.317137293731246,0.0965682324960149,0.155579863703639,0.155096893843602,0.192509391719346,0.187713929414237,0.196025228993679,0.263146494669202,0.231675204924774,0.194865092816896,0.269409611712285,0.220299242631868,0.146494237226609,0.208740394024328,0.181542454933897,0.262698706686006,0.236200336322001,0.227287969106418,0.104257772021466,0.102649737396885,0.248873476515606,0.246197897937908,0.188609004319671,0.123300358786554
"EZRA",3,2123260,3,23,0.319979293713622,0.195688359111072,0.214411153909367,0.306805509940654,0.110785618304476,0.161035903275434,0.0954373195263253,0.137429525167226,0.145304036714077,0.157307920134531,0.228843719522873,0.210190348076701,0.177488825988556,0.254528366028756,0.211858892015999,0.0953933451595426,0.185801402490969,0.167048090171507,0.248452506018267,0.215164229515493,0.203681866313972,0.0906884965986735,0.076940201885278,0.222256347091212,0.213517349644064,0.180553996763344,0.0984465404955599
"SEEDWAY_9558",3,2123270,3,22,0.291295250607947,0.171863913831538,0.191233357259571,0.29155724975293,0.118482796603959,0.164364904948825,0.0905895908386501,0.119473594494647,0.130957630000527,0.142380530672026,0.205867128291844,0.192968702386136,0.17677740846825,0.226560539386942,0.200278392866601,0.0707649066833786,0.168201918773835,0.148767580722755,0.23463780052006,0.209678696778582,0.193561698644172,0.0724909687925084,0.0548128167390826,0.202045734229667,0.191915238826135,0.167734287386026,0.0899490133500251
"REGEN",3,2123280,3,21,0.318543512851357,0.191447207342003,0.191713281737474,0.295609048267277,0.121208078227131,0.165144901301053,0.0862888500873035,0.117348096271454,0.139709468992388,0.157306627165583,0.214835530691949,0.202658772943277,0.18954379820493,0.22901965406782,0.213285744350792,0.0765434774374172,0.174611242064999,0.149494519142277,0.228078889427423,0.210176492422843,0.189425832757766,0.0750638903241203,0.0355037001004938,0.206338295818097,0.20320368289707,0.171235110412631,0.0902745699557966
"HI-GEST_360",3,2123290,3,20,0.327584206149449,0.196270057757174,0.200610273379193,0.311378959183522,0.106051898736111,0.165901223098696,0.153789580559961,0.167792708660774,0.179803314038693,0.183196274810403,0.229483220391268,0.21640533641276,0.182409238495331,0.229010254513108,0.213310001619909,0.13839763294998,0.201087637920494,0.157211678337907,0.227438210296656,0.214509554703351,0.189596114530563,0.0730509154835364,0.0904555430257564,0.235472352079943,0.223410644618044,0.177418715107943,0.102424935791129
"SW3407",3,2123300,3,19,0.349868065463884,0.216938398721564,0.228563702405454,0.328669012707914,0.114537253462631,0.164431163048622,0.140169042153499,0.172613823604354,0.184105961061101,0.200064459554769,0.259821209934787,0.240656372141726,0.206641837936268,0.243428417931764,0.232852248617355,0.146805939583988,0.21832342909385,0.177845763573249,0.244756145051568,0.223057562817837,0.20670970609516,0.102574990809331,0.0943085692156887,0.240911254010645,0.227076778892779,0.179198465439797,0.10795993774033
"SW4602Z",3,2123310,3,18,0.346893177453961,0.215122148184731,0.217770593536412,0.322022794035998,0.105950745290366,0.153941347647814,0.118650442883945,0.140067594331175,0.170826045978304,0.173804374177874,0.242284705982955,0.236929131200829,0.188323367636235,0.23392759783694,0.218323329502745,0.127442273129314,0.209809449737507,0.167795359721974,0.228337124321509,0.20159475738046,0.198832491948958,0.077308728831095,0.0707003031640946,0.23202137695095,0.221246250793735,0.191885650967367,0.115690702221689
"PERSIST_III",3,2123320,3,17,0.336935434199929,0.198078997889826,0.216967636792298,0.314849750609198,0.104349164066568,0.158780806371676,0.11593190329354,0.142093254814116,0.162439851254634,0.16492366140495,0.227581884130654,0.212042575381123,0.189762096759613,0.215567416066607,0.212470182402287,0.111419444024953,0.192941330781791,0.157718095624017,0.2270798606546,0.192566180883629,0.18817236087512,0.0838695673693017,0.075163476745357,0.227537746249644,0.215964235607671,0.195309028187508,0.109913240246382
"SW315_LH",3,2123330,3,16,0.336275531507786,0.226372780763726,0.238793380791978,0.313079394829422,0.12394756525087,0.17324883182589,0.0800791584330589,0.0939807655547429,0.136207770915411,0.153718249804723,0.219763949956118,0.217137146593367,0.210376218480625,0.233307883239958,0.220202826100703,0.0475397396696342,0.170564061405117,0.139702883465816,0.21160230891535,0.168091089898763,0.190936551856164,0.0785576746319263,0.0383305234394705,0.200618626725301,0.186936190279118,0.190332887061034,0.0930852665529606
"N-R-GEE",3,2123340,3,15,0.333964558606797,0.209358937521949,0.213655050007756,0.29699550060776,0.119964542337471,0.16824852287954,0.120125919348707,0.1365957185448,0.154008501560436,0.162696299461955,0.219223409481954,0.202827817683589,0.19759518280469,0.199321577281112,0.198300832472642,0.0805036231284834,0.165685848641819,0.121573805604827,0.184735039146598,0.143611813877984,0.164630807539501,0.0544753541455534,0.0704389352669839,0.210694614251457,0.204063893157242,0.193806292426337,0.10321367130221
"NY2003",3,2123350,3,14,0.335835993286344,0.220212265674489,0.244252845343452,0.314566860390227,0.122445014817467,0.16917037929567,0.0629834063716879,0.0727355954546305,0.139489153290719,0.170581559144729,0.225660156508534,0.21706054878683,0.216335051490923,0.236177986714007,0.235141258922342,0.02229425242763,0.152683439851145,0.122499258079864,0.198837324963252,0.174821887470489,0.162129892292008,0.0520355738561738,0.0406067875340741,0.191029874576581,0.166735990811833,0.19763979222502,0.0977185935166103
"LIGHTNING_BOLT",3,2123360,3,13,0.342123166468823,0.209043852752536,0.226353232267022,0.308445867476765,0.0975633645323142,0.164586149820461,0.191314344170702,0.187563275651888,0.192072071329129,0.202099582106836,0.2399128012724,0.216487614157413,0.205779114507543,0.221022251729612,0.221315987611381,0.147389174232745,0.215228769204795,0.178445648256132,0.256731401210973,0.218452774035625,0.212159809153222,0.0868081985751241,0.110191192658055,0.245580333134804,0.245634933450639,0.233115201424802,0.147916632073108
"PLUSS_III",3,2123370,3,12,0.344310078962342,0.20352959687845,0.225325144705788,0.31433690922207,0.0937788393533932,0.161939061679862,0.196973868244316,0.187438329192597,0.202106537303069,0.208203492884919,0.252550912161493,0.233326834304213,0.218921034094589,0.237584111346685,0.239909307254931,0.168392441220562,0.233540191522078,0.203698839441955,0.259460103277632,0.204972442515611,0.221870017364027,0.100025782820779,0.108554984298029,0.250404747280403,0.258204027152103,0.230755015716788,0.152107155681314
"NY1517",3,2123380,3,11,0.333377362963762,0.204662831283737,0.217422404458531,0.306972823977979,0.105759887042941,0.155247518501526,0.0883837942572984,0.0862315106101564,0.140038408019363,0.182322869356188,0.218536324958805,0.217824344909241,0.229652080640892,0.226446520962221,0.231774418881365,0.059619443695412,0.183599793268981,0.167822992883153,0.235878777899327,0.191545748166551,0.219449133801635,0.0913747808456843,0.0313394575828885,0.187396244545556,0.198881152942525,0.206629511573248,0.117437887714638
"NY1614",3,2123390,3,10,0.322356091670229,0.19297910335681,0.203076369130284,0.298453819918404,0.10128649914251,0.1491702497106,0.100468747820465,0.0976769673244982,0.139118208697615,0.175470153873783,0.210450443376478,0.204539932344164,0.212703555826102,0.215141668756052,0.214001198392071,0.0706069518779042,0.160061254323039,0.145740971523777,0.216554934314523,0.188256043233437,0.200803874720557,0.0649949817553282,0.0486483489233712,0.183168145178836,0.197943118378789,0.186363981252621,0.11848380075796
"NY0465",3,2123400,3,9,0.341392462712057,0.203509605337414,0.205491006979576,0.319577296673327,0.10773556414493,0.159734030061815,0.0980290686021199,0.103111299764976,0.136789396392159,0.177492632637891,0.212101930896472,0.216584813808835,0.206108041084959,0.234182114553068,0.218145544640699,0.0893824889606913,0.181873444162841,0.16264656393739,0.230138556586185,0.186519643043015,0.198296650536837,0.0811467102593112,0.0552279259007195,0.180089333954983,0.213620197899299,0.193744308037218,0.119464259951965
"ALGONQUIN",3,2123410,3,8,0.337460795832039,0.206734409971119,0.205512402400664,0.316132916671006,0.106363340611428,0.157220231914085,0.0794857089540634,0.082472824157736,0.121364976947086,0.16625649209749,0.202056959061325,0.207557104694148,0.20399498130345,0.244685320527386,0.219406779974205,0.0816308126454159,0.168845201815716,0.149749659491253,0.213108072098203,0.179694999712231,0.183571293463869,0.0641684557500054,0.0412338759478073,0.162551253765326,0.168176185217589,0.174485536081731,0.0948999139343124
"FSG_415BR",3,2123420,3,7,0.35425836811473,0.210130037484662,0.207837092185641,0.339742767812873,0.100665835091776,0.150221127588312,0.0977060219302865,0.10984752057366,0.13907187077828,0.18963630743828,0.225888604854092,0.227476448073726,0.204921867937067,0.241962518481361,0.223382398310592,0.123201983210322,0.198507987406548,0.17760536880214,0.240032840663041,0.198587114669646,0.206086614026759,0.0922917012332207,0.0853827741330092,0.196767460788168,0.216463218023353,0.185051498189081,0.118653565461526
"LANDER",3,2123430,3,6,0.338732779600144,0.185044062073325,0.190777281462543,0.329770351100694,0.107579657433634,0.152736290585201,0.0888336648249994,0.0870416687086525,0.115116748993155,0.167305692001273,0.209722678461346,0.217175257579815,0.216941860476789,0.253850287432663,0.236679930652406,0.116237470775292,0.191272314155196,0.181006887948425,0.23338551009857,0.19762435822362,0.202380166528184,0.0909925021849461,0.0724601645163213,0.188315637463037,0.214511970229405,0.179107904513845,0.118549179524583
"ONEIDA_VR",3,2123440,3,5,0.347819362295637,0.190922242840857,0.186543802953421,0.329438599101537,0.100411093865983,0.140840082778839,0.0922663962048878,0.0805649305743778,0.110950329120957,0.166810964250115,0.204641532606174,0.216587111657288,0.228993900214923,0.249327192508569,0.231536195457387,0.0949785534718898,0.182814946863554,0.180664095135664,0.231493853297651,0.204491439062081,0.215631386727285,0.108343417263808,0.0465471120200741,0.19122785861604,0.207989989964848,0.186650082064517,0.130068248510063
"WL_358LH",3,2123450,3,4,0.380750480155316,0.223055387243515,0.219875750513194,0.363397946358417,0.103812566150546,0.134044823538132,0.144003044154721,0.110199997660568,0.143145359862156,0.191400774984891,0.234229024745015,0.252462611633059,0.256387875737571,0.268649311302726,0.248394595928936,0.157994743442061,0.21210011710452,0.203744141662113,0.230616531062765,0.207559076159056,0.205590277460972,0.0990622667000187,0.121948648434392,0.236061121821857,0.230961777128342,0.188881254286858,0.128345381914537
"FSG_421LH",3,2123460,3,3,0.399662294971886,0.248423786952238,0.2291006719598,0.392847135489637,0.0817511043477851,0.0944222747817317,0.137201387910771,0.10477250546799,0.133260875104744,0.195948655716292,0.24743676281133,0.283561691370976,0.281910554832297,0.292998234141475,0.290143602654869,0.138209917144726,0.220828352517095,0.217467091267744,0.257618038220009,0.236172764913902,0.233995297654786,0.125608223401999,0.0617140870371443,0.228697608520956,0.222281385793624,0.209979245338869,0.129555986470753
"AMERISTAND_427_TQ",3,2123470,3,2,0.4035876792472,0.235606995544159,0.217851422898075,0.386291995054046,0.0406437840477139,0.071862239476817,0.189200665489289,0.167758076959213,0.158778075401978,0.206215555135935,0.2401945386009,0.258242890269483,0.280591189879963,0.279314724140761,0.280816320342054,0.190726250374112,0.242086638996315,0.231665083091184,0.259560347402736,0.244000805989119,0.212577226095335,0.122779271245777,0.0815109988681689,0.255075660726589,0.244538806587558,0.208187176048403,0.125740391914696
"WL_349HQ",3,2123480,3,1,0.410259836462208,0.221149439037083,0.208964516884153,0.412916545966871,0.0233944784228573,0.0736536497524573,0.224795554521448,0.213175762258347,0.161509391952048,0.21714467546891,0.247086041012704,0.265837027292096,0.305963265548881,0.299195797612568,0.295616822976583,0.206869359657328,0.248751996890955,0.231193039803342,0.27376659644198,0.263631015183008,0.231130963352895,0.150839515331355,0.0772880211149446,0.260703970900724,0.260784301254449,0.20858310112224,0.127724068863734
"VERNAL",4,2124010,4,51,0.413262185921529,0.199304246992318,0.209949763793766,0.388598514943037,0.0680750156548256,0.0797897365454868,0.0677317393397326,0.0884746630581811,0.178063329462059,0.152742427160378,0.141509432284859,0.201920957780227,0.207009545053776,0.293091638039153,-0.10623743631539,0.172455972655763,0.217851040638671,0.155254742321625,0.152732907914214,0.150250294464075,0.132300733439433,0.0768587824817482,0.157580906468566,0.163723504284985,0.103462852796545,0.131016544097302,0.0400685795685048
"WL_349HQ",4,2124020,4,50,0.423042061470706,0.229029982027432,0.235664734639336,0.399629430386505,0.068021355292602,0.0825065269599783,0.154730086714242,0.168606401802423,0.261382046724675,0.167631322858637,0.180621897442266,0.247641283141971,0.207892101483811,0.285868933303931,-0.108731677785863,0.226491748676049,0.238340529621649,0.183511199363523,0.166553665979315,0.160854399992101,0.142198238798064,0.100294121407424,0.199690338783885,0.181918334255693,0.12012946615068,0.15470688365406,0.0719823282402889
"SEEDWAY_9558_SBR",4,2124030,4,49,0.4241196929638,0.218313696529215,0.253700620922654,0.403729530492871,0.0870866849937409,0.0800020172385224,0.0667129113776066,0.0922213378287155,0.237189610041833,0.141478961745891,0.173801892768339,0.238222511137398,0.22510805588751,0.257205829127269,-0.140140429828752,0.191648406068377,0.224200970882881,0.187591512968863,0.181307031237427,0.168823418465303,0.135230944400668,0.0899806410921681,0.179424683473332,0.175261355453192,0.114057781659535,0.158069246215213,0.0660587022308973
"REGEN",4,2124040,4,48,0.408129855783323,0.207465150006927,0.25145642284113,0.401632635380953,0.108589757734328,0.0896005943643196,0.0583230368122877,0.0835652716324685,0.242666872814259,0.135560301129711,0.176297123008144,0.253938084859561,0.216015417210657,0.244698385158096,-0.135825354758472,0.196825673288717,0.22731920290565,0.197922220945933,0.200435540359487,0.187656182659293,0.157784599904035,0.122515197418212,0.193225794762024,0.178845378116108,0.108761984020082,0.148469269846541,0.0747206832127075
"VERNAL",4,2124050,4,47,0.375424943703647,0.168175409617655,0.224987611341965,0.385697826980125,0.120131433439892,0.111017977025058,0.0515942511944705,0.0755189889321947,0.201168126825198,0.115252006795527,0.138292767753033,0.231046045154561,0.208449486554254,0.232699395573488,-0.126043277630182,0.156974442111869,0.18857838963576,0.165256696624866,0.170151443152001,0.158398561059982,0.137977664026593,0.117721636524671,0.176327705269925,0.141889695547183,0.0912771237496347,0.0951115468397587,0.0350225693970359
"REGEN",4,2124060,4,46,0.374357190513099,0.187248832746641,0.234364355372695,0.368743893439343,0.117100281186046,0.121384317294512,0.0848405076811243,0.115339756688375,0.218125412354755,0.143836858153347,0.169438199913817,0.235721953683114,0.204058743672963,0.223707632246696,-0.119585005943304,0.165139762320577,0.203643749015197,0.177095126746472,0.178167517526075,0.159241272391057,0.131063610610353,0.121713335634983,0.151331078954824,0.136088572780499,0.0909074664595971,0.122849988518693,0.0387475000227386
"WL_349HQ",4,2124070,4,45,0.398116422979298,0.186728442884264,0.229947455194414,0.387143143440492,0.0864990198801111,0.107197893391906,0.158069187155619,0.176526331508706,0.274429718826596,0.165365201823966,0.177399417339676,0.232034731731874,0.219304013319154,0.218413771432642,-0.112930717283388,0.208945118786466,0.212182706121978,0.177693662826086,0.157959426176947,0.111573778493198,0.114075899870753,0.11476127302816,0.183677723653164,0.161760527403541,0.0665669188586634,0.102957029185471,0.00514294597844464
"SW5606",4,2124080,4,44,0.404394999157446,0.219752367219912,0.253394279836555,0.394092479359003,0.122061611844415,0.128464329188298,0.129627119817844,0.160515536764655,0.279629887913712,0.156299432729023,0.194183793817835,0.233309339773474,0.217573205514489,0.224158885695931,-0.0952916238029417,0.225159063515194,0.221143409938181,0.179335531926773,0.165477005040349,0.134576308963866,0.114735837946666,0.110629481871312,0.203402118498092,0.172485602451004,0.0954012732408595,0.111234037968834,0.00456377156804475
"GUARDSMAN_II",4,2124090,4,43,0.403951099114622,0.211134238485851,0.236994865703038,0.389741509701628,0.107277185691729,0.109026375988873,0.0913863966034768,0.117172753496865,0.254191359080314,0.138097623255402,0.173389934672745,0.218695648884544,0.220622608335919,0.2164592620769,-0.121518507551081,0.212951016296471,0.23609165633817,0.190400330674811,0.197372608424456,0.16568593335184,0.140991231491222,0.112955519866728,0.19795831646377,0.174291726686139,0.0785305901565648,0.115147050442536,0.00660232524457195
"SEEDWAY_9558_SBR",4,2124100,4,42,0.400730531668794,0.212182895503177,0.235632267209304,0.376688202495796,0.117985978817365,0.105342511301402,0.0789031551774063,0.117274387236654,0.257247772256556,0.144686883634871,0.192322823270018,0.215506470992617,0.229770475164727,0.219067006664238,-0.145245718748928,0.20967942764943,0.216527405507118,0.18493360668071,0.17758304587823,0.136070996665042,0.109324256079559,0.0788795115732845,0.162639170975978,0.177633327675916,0.0905121301582176,0.121807454267476,0.00788011408015814
"SW5606",4,2124110,4,41,0.409765778802372,0.217785184330146,0.241872725794069,0.385480741466076,0.110819225923603,0.0871981205576901,0.149508074115429,0.173705945538175,0.270879542780582,0.146021059280367,0.19752462058183,0.224989648281338,0.213720108898574,0.220856692357866,-0.144485031509149,0.223333098672703,0.218567813017194,0.18940540020042,0.155555878575441,0.108880405373414,0.0989288993597995,0.0746094151101121,0.181424145795039,0.176805592417172,0.0737024488521449,0.087422341688094,-0.0185105427534397
"GUARDSMAN_II",4,2124120,4,40,0.359925047373362,0.201451299219861,0.225054721439053,0.353628484653942,0.127805311983734,0.0877245746935621,0.120766482717935,0.141963374947377,0.216937947787331,0.129668113560524,0.161812857306273,0.191868985997288,0.20154605374454,0.236286393801066,-0.138874130264293,0.181327372456079,0.199533806650079,0.17975903239137,0.184148205109992,0.160698500927523,0.124813150760032,0.0697430097748817,0.150737958588997,0.164464500030412,0.121412351836209,0.126440701925243,0.00928059288574105
"BORDER",1,2124121,4,39,0.386792317356841,0.200397330187497,0.23915684560745,0.380793877746093,0.139920806904879,0.104866405807892,0.159800898556429,0.17212076855765,0.227419320684615,0.157751685346338,0.177862174944733,0.214190468336863,0.217842517718003,0.247408825093036,0.217100817631607,0.1216081385112,0.200876098773129,0.178651920484499,0.193080297727609,0.166701038609547,0.141302647706493,0.0581088985956148,0.0792394344736012,0.177150491685828,0.207788830542535,0.169576750484511,0.0799543995763375
"BORDER",1,2124122,4,38,0.393301937150781,0.204603199989511,0.244721252573756,0.377727430057844,0.138682173180047,0.118414529374994,0.170481864431537,0.175305882967021,0.229642956223907,0.16057663556383,0.169363572813557,0.211533520449577,0.222532116109987,0.223631856064346,0.266661827109002,0.114019521882546,0.199127106742198,0.180185403727011,0.204999741648168,0.18331866737088,0.15001384399015,0.067503113291431,0.0694548281328609,0.175401464861649,0.19309648141827,0.190931394443851,0.111627742847009
"BORDER",1,2124123,4,37,0.410428507271598,0.212315134476557,0.24668274379118,0.37285022459258,0.0683538021256586,0.0851167031531772,0.188230216457748,0.197903231214583,0.23977833592473,0.166808985017199,0.179807155713077,0.221407528050855,0.226986506746627,0.234004217857704,0.297761666827275,0.132840494471328,0.211445324901401,0.197651981394593,0.197886475738921,0.172417529597102,0.154648281162413,0.0834858719345723,0.0808459516262164,0.178398887409507,0.193035083999991,0.188546246320952,0.113337161501604
"SW5606",4,2124130,4,36,0.405422673062559,0.210057294759268,0.250621323435989,0.371118663050412,0.0969774522174397,0.110980804707654,0.178884489774693,0.184879639473945,0.249700293241296,0.172622059006655,0.189418941652167,0.226396738221239,0.233504483821906,0.217764672453634,0.311221646060959,0.15716329188631,0.223826761136237,0.205955210785373,0.198163255952517,0.172407355464325,0.153654668259191,0.0820575958830979,0.105113103668249,0.189096765996861,0.202054401344762,0.188159502682391,0.109641347706659
