"plotNumber","germplasmName","replicate","rowNumber","colNumber","name","value","trait","doy","harvest","GDD_sum","loc","year"
2123290,"HI-GEST_360",3,3,20,"GNDVI_124.5",0.327584206149449,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123300,"SW3407",3,3,19,"GNDVI_124.5",0.349868065463884,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123310,"SW4602Z",3,3,18,"GNDVI_124.5",0.346893177453961,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123320,"PERSIST_III",3,3,17,"GNDVI_124.5",0.336935434199929,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123330,"SW315_LH",3,3,16,"GNDVI_124.5",0.336275531507786,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123340,"N-R-GEE",3,3,15,"GNDVI_124.5",0.333964558606797,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123350,"NY2003",3,3,14,"GNDVI_124.5",0.335835993286344,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123360,"LIGHTNING_BOLT",3,3,13,"GNDVI_124.5",0.342123166468823,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123370,"PLUSS_III",3,3,12,"GNDVI_124.5",0.344310078962342,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123380,"NY1517",3,3,11,"GNDVI_124.5",0.333377362963762,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123390,"NY1614",3,3,10,"GNDVI_124.5",0.322356091670229,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123400,"NY0465",3,3,9,"GNDVI_124.5",0.341392462712057,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123410,"ALGONQUIN",3,3,8,"GNDVI_124.5",0.337460795832039,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123420,"FSG_415BR",3,3,7,"GNDVI_124.5",0.35425836811473,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123430,"LANDER",3,3,6,"GNDVI_124.5",0.338732779600144,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123440,"ONEIDA_VR",3,3,5,"GNDVI_124.5",0.347819362295637,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123450,"WL_358LH",3,3,4,"GNDVI_124.5",0.380750480155316,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123460,"FSG_421LH",3,3,3,"GNDVI_124.5",0.399662294971886,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123470,"AMERISTAND_427_TQ",3,3,2,"GNDVI_124.5",0.4035876792472,"GNDVI",125,"1",263.75,"NY-mus","2023"
2123480,"WL_349HQ",3,3,1,"GNDVI_124.5",0.410259836462208,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124010,"VERNAL",4,4,51,"GNDVI_124.5",0.413262185921529,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124020,"WL_349HQ",4,4,50,"GNDVI_124.5",0.423042061470706,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124030,"SEEDWAY_9558_SBR",4,4,49,"GNDVI_124.5",0.4241196929638,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124040,"REGEN",4,4,48,"GNDVI_124.5",0.408129855783323,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124050,"VERNAL",4,4,47,"GNDVI_124.5",0.375424943703647,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124060,"REGEN",4,4,46,"GNDVI_124.5",0.374357190513099,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124070,"WL_349HQ",4,4,45,"GNDVI_124.5",0.398116422979298,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124080,"SW5606",4,4,44,"GNDVI_124.5",0.404394999157446,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124090,"GUARDSMAN_II",4,4,43,"GNDVI_124.5",0.403951099114622,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124100,"SEEDWAY_9558_SBR",4,4,42,"GNDVI_124.5",0.400730531668794,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124110,"SW5606",4,4,41,"GNDVI_124.5",0.409765778802372,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124120,"GUARDSMAN_II",4,4,40,"GNDVI_124.5",0.359925047373362,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124121,"BORDER",1,4,39,"GNDVI_124.5",0.386792317356841,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124122,"BORDER",1,4,38,"GNDVI_124.5",0.393301937150781,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124123,"BORDER",1,4,37,"GNDVI_124.5",0.410428507271598,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124130,"SW5606",4,4,36,"GNDVI_124.5",0.405422673062559,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124140,"PLUSS_III",4,4,35,"GNDVI_124.5",0.395350387877108,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124150,"WL_349HQ",4,4,34,"GNDVI_124.5",0.396488378056491,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124160,"SW4602Z",4,4,33,"GNDVI_124.5",0.399046194933781,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124170,"EZRA",4,4,32,"GNDVI_124.5",0.378432904786411,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124180,"LANDER",4,4,31,"GNDVI_124.5",0.374759216581919,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124190,"N-R-GEE",4,4,30,"GNDVI_124.5",0.366847759768682,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124200,"ONEIDA_VR",4,4,29,"GNDVI_124.5",0.372525889156376,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124210,"PERSIST_III",4,4,28,"GNDVI_124.5",0.395526567628404,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124220,"NY0465",4,4,27,"GNDVI_124.5",0.402061386921405,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124230,"ALGONQUIN",4,4,26,"GNDVI_124.5",0.4074339734092,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124240,"NY1615",4,4,25,"GNDVI_124.5",0.42942606396059,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124250,"LIGHTNING_BOLT",4,4,24,"GNDVI_124.5",0.427731353538824,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124260,"VERNAL",4,4,23,"GNDVI_124.5",0.410884630049147,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124270,"HI-GEST_360",4,4,22,"GNDVI_124.5",0.427690899604003,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124280,"SW4412Y",4,4,21,"GNDVI_124.5",0.439952026553455,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124290,"FSG_415BR",4,4,20,"GNDVI_124.5",0.438978844372122,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124300,"REBOUND_6XT",4,4,19,"GNDVI_124.5",0.457938713102714,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124310,"NY1517",4,4,18,"GNDVI_124.5",0.430877460284398,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124320,"NY2003",4,4,17,"GNDVI_124.5",0.433846159676601,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124330,"WL_358LH",4,4,16,"GNDVI_124.5",0.425158087100458,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124340,"SEEDWAY_9558",4,4,15,"GNDVI_124.5",0.414180312402762,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124350,"AMERISTAND_427_TQ",4,4,14,"GNDVI_124.5",0.422114272699152,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124360,"SW315_LH",4,4,13,"GNDVI_124.5",0.429785922125113,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124370,"ALFABAR",4,4,12,"GNDVI_124.5",0.421032030857633,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124380,"REGEN",4,4,11,"GNDVI_124.5",0.416405521269324,"GNDVI",125,"1",263.75,"NY-mus","2023"
