"Germplasm","Rep","Plot","Row","Range","NDVI_125","NDVI_136","NDVI_144","NDVI_150","NDVI_152","NDVI_156","NDVI_164","NDVI_166","NDVI_172","NDVI_177","NDVI_179","NDVI_186","NDVI_192","NDVI_195","NDVI_198","NDVI_213","NDVI_223","NDVI_228","NDVI_244","NDVI_248","NDVI_251","NDVI_255","NDVI_263","NDVI_274","NDVI_278","NDVI_300","NDVI_305"
"BORDER",1,2123121,3,39,0.551780880702449,0.466150904616292,0.481814867066048,0.59199256384168,0.388527891776866,0.419477348529038,0.421912345724316,0.476872614834038,0.530826990884073,0.478558786346397,0.479919789070116,0.553632113125784,0.482969852808906,0.442186987106773,0.488898690697999,0.378078167293854,0.438341501443106,0.427459334611037,0.394730865319101,0.427831444301235,0.357254901960784,0.348759326739545,0.303610636429785,0.403546097839338,0.512850343922139,0.437461720212342,0.372432687972635
"BORDER",1,2123122,3,38,0.550548906431259,0.48242693460075,0.478522213522592,0.592524651116052,0.376012320419494,0.41953498943437,0.422478164995465,0.486163354892714,0.530492592592593,0.481148707270519,0.49061271825269,0.55420543402673,0.52833666656085,0.50296506820571,0.48998046489396,0.407892126547589,0.463803222309446,0.454833818010807,0.422349316466963,0.453182493273379,0.354361885104919,0.375310891318179,0.305098013729441,0.419268947123618,0.532838142535034,0.466041670502317,0.394287508535753
"BORDER",1,2123123,3,37,0.556550684246763,0.461428324749873,0.476410527714736,0.595280551682556,0.380685464174688,0.414680456469392,0.422795493743349,0.470554138076247,0.523504030501089,0.489173854563852,0.492441318323671,0.538709173308329,0.552388701921811,0.523900876307293,0.505759154340469,0.417688044914936,0.461817590106582,0.438261084169351,0.425520707873649,0.433135062039727,0.343508943214761,0.366884311246623,0.316046140299234,0.429884503610538,0.525900595560883,0.473269398915023,0.394065261317237
"55V50",3,2123130,3,36,0.537970272283998,0.468821341924194,0.467557733269349,0.58846239841228,0.366993634052662,0.420649171949482,0.412772533824404,0.466793492279016,0.516072626418989,0.476303508187416,0.498964704132434,0.528918046862946,0.541597621239537,0.503837985825039,0.484818728763365,0.39664787126972,0.463418849652679,0.421006689508892,0.458371587783352,0.443560753381506,0.383703522902937,0.374183970540035,0.314282746958535,0.432529438588021,0.543384731379209,0.447215338463545,0.379125285885602
"SW4107",3,2123140,3,35,0.570190348866819,0.481932926990945,0.494507060731835,0.603848123264077,0.38503025873676,0.408267899074199,0.476663663277127,0.512021212160953,0.535172222222222,0.491560853416256,0.494352748470396,0.526225853552734,0.550878808080167,0.490893717096926,0.506672750548183,0.434498647944026,0.473445082866611,0.43339429163736,0.457345160286337,0.428100158982512,0.378973061161569,0.366450509407303,0.336890066353441,0.466527721895872,0.573075367944364,0.464995427905121,0.407613647449029
"ONEIDA_ULTRA",3,2123150,3,34,0.559799559554461,0.476701687857085,0.474899443687615,0.589673369347739,0.384233004923839,0.396284829721362,0.415866687409326,0.45712614853467,0.50562788671024,0.474405691480132,0.495906387671094,0.514262338784553,0.534448289119569,0.493075136390644,0.506410275822041,0.369973477313631,0.469716586068964,0.431389271108053,0.445420363067422,0.415869198368301,0.369112917096663,0.394152833208013,0.309254183248655,0.415792012104567,0.541255553652805,0.428421205519245,0.400449507385416
"SW5606",3,2123160,3,33,0.573969306032272,0.468513105039176,0.476521556442142,0.590499199679872,0.379410543794105,0.404568037741412,0.4485348084741,0.493139055572589,0.50187424750602,0.487276110050707,0.504698095213096,0.517759755287678,0.451519528480577,0.45026530213696,0.461951285704593,0.422458653026428,0.474020762280464,0.399819565613813,0.427531733414086,0.373610267677422,0.368204764361885,0.347650281351479,0.313162499028337,0.412968788228304,0.524700078964143,0.388285740587315,0.337554762641268
"REBOUND_6XT",3,2123170,3,32,0.569743890822322,0.481009127789047,0.482508729053248,0.589132155104194,0.376865555770889,0.426282760752407,0.47255819358311,0.507851637273602,0.520728976034858,0.492264218462716,0.496620684855979,0.51166475485165,0.40457710337238,0.43349995221653,0.432768062179827,0.443973693825356,0.486762671873729,0.417933587531929,0.428263557675322,0.386448111397401,0.336585606070338,0.32005273102358,0.351142023678371,0.444384941391057,0.554603585733177,0.410118482295014,0.360449346405229
"NY1615",3,2123180,3,31,0.57019011308227,0.468404901290201,0.480210511719956,0.58466392835161,0.378683539770454,0.365733451275247,0.387745928956845,0.438389324456514,0.490454139433551,0.487054874813362,0.493974185512102,0.510090731088497,0.439748003809245,0.456043121902959,0.461603699238546,0.385674339300938,0.45847609874947,0.403657155471097,0.436584330701978,0.393345933664035,0.374948721572053,0.39730497508738,0.339662205299355,0.395879698634053,0.512754492869443,0.429948939418093,0.409838297810203
"SEEDWAY_9558_SBR",3,2123190,3,30,0.548995439926812,0.460852092696443,0.470155799546096,0.572012912788434,0.365518824141413,0.380401255340682,0.374785390138588,0.433584885315319,0.491425116099071,0.477877097741752,0.492792138543773,0.491554249707638,0.426117160301789,0.453854048506455,0.433520579402932,0.385212994288625,0.452801026597818,0.391451176962013,0.426069461363579,0.390293386692981,0.374270433222426,0.388483180882973,0.331188156031893,0.392962900229336,0.530728468000495,0.421813495351192,0.405959805959806
"ALFABAR",3,2123200,3,29,0.559298399494478,0.461830003889381,0.468352907500484,0.586092374169399,0.358404957002768,0.389981817288319,0.374958183039499,0.424238973325741,0.476771786492375,0.485280979648497,0.491885187810064,0.501130318702917,0.451736981894755,0.456581030377822,0.450952209470426,0.392898169368758,0.459544338089615,0.392431833232559,0.442787631022925,0.401841640202501,0.376633556931545,0.403666107544296,0.324633093635192,0.386122725192084,0.533531576143315,0.431930774187609,0.390472758755243
"SW4412Y",3,2123210,3,28,0.55774540455913,0.48406539593525,0.471795749930142,0.575326130452181,0.365953710975543,0.377768056116421,0.422756130898749,0.472712462824561,0.495452941176471,0.478668789101544,0.5006968465792,0.501019001130691,0.408409305167138,0.441937266536197,0.415262825851061,0.420445511537949,0.480063856876159,0.417554510791101,0.443761255525961,0.392738206522604,0.407850447196422,0.379371359163134,0.325026473837732,0.402562297148682,0.552562053448259,0.417419894787183,0.392262120971515
"GUARDSMAN_II",3,2123220,3,27,0.572646516519066,0.475305668244309,0.462222615108731,0.576190476190476,0.388011895655769,0.369051550444739,0.377953206007171,0.445298059655731,0.48547235122119,0.487135329902886,0.492201485681287,0.484049649053372,0.432980963567294,0.456231172273953,0.438544520816045,0.36283022299829,0.465426471137967,0.396788651828818,0.430122253651665,0.412586229248688,0.384201066391469,0.403767327973471,0.325048774302728,0.38564389367238,0.526148547725738,0.434726475456364,0.401192520946691
"NY0651",3,2123230,3,26,0.573357674269025,0.485406775569325,0.478026624275014,0.578394132646464,0.388719001848471,0.369669705117275,0.402015216566976,0.466393941138099,0.502058387799564,0.484941292151079,0.500392799216329,0.495592539672957,0.417228024507158,0.442633999668743,0.411328134857547,0.390610157106321,0.461953620073519,0.391832031058037,0.432983900630959,0.401158593584749,0.365701476047943,0.388345355841452,0.32018192082188,0.420241995834621,0.550365589374934,0.434027555310074,0.411619088811995
"VERNAL",3,2123240,3,25,0.571213771703968,0.471138255843243,0.47142735668763,0.576705229176873,0.391644708285025,0.351181703450611,0.347793258394446,0.367353160176952,0.44078345373237,0.478484420316799,0.483739970776352,0.507270487166243,0.446394823444758,0.47634251759161,0.451516907002354,0.324614785044453,0.410135300054753,0.353701784188957,0.405626558567735,0.400435374522596,0.372108817320333,0.407712514701062,0.297785117816542,0.321352734155502,0.471146692544072,0.38285986068919,0.349302892410882
"SW5210",3,2123250,3,24,0.581003664091899,0.490913806360949,0.47662887539444,0.564984738289935,0.384154378472966,0.38007625792792,0.449777074943763,0.499699779339515,0.510784204793028,0.488035637162354,0.503289599760188,0.504817848377044,0.429247748748717,0.458346419711707,0.432120019178843,0.406104006820119,0.475035787557145,0.410041091326398,0.450595438830733,0.443668106379543,0.417403406000968,0.41727473290201,0.319075308033137,0.429242911939057,0.561547078802409,0.427563898188002,0.398248576123905
"EZRA",3,2123260,3,23,0.579402215431627,0.445689744776159,0.469447713821467,0.575625981334238,0.359411948946833,0.3935797088066,0.39696807439379,0.442760282072621,0.483232352941176,0.489305642962031,0.495750918110946,0.504969153815021,0.433632265642361,0.462484404968065,0.433714843403425,0.353331912475135,0.459908040820904,0.411398078565739,0.461900403076874,0.444651580984777,0.393939628482972,0.419023174658261,0.301430415540493,0.409257270419449,0.535563475754203,0.431434885562232,0.410088771827139
"SEEDWAY_9558",3,2123270,3,22,0.551811179017061,0.455903813519999,0.478279474806954,0.577725188730201,0.374645239948915,0.378427687686,0.398867442173376,0.441205759224099,0.487328108875129,0.465594308519868,0.492566858797796,0.497200700328027,0.445229251981419,0.439652657517581,0.424406591465415,0.333170359052712,0.450024745211911,0.399677134011499,0.45199806376277,0.438257697232704,0.377120313037496,0.420815547457921,0.284413249279695,0.379840862712835,0.521641526576667,0.420007241707325,0.397493028924109
"REGEN",3,2123280,3,21,0.57257472012374,0.470825453984603,0.474901960784314,0.583360344137655,0.369845637000782,0.360211900144673,0.386856877308818,0.425987473172441,0.467834640522876,0.480104112441437,0.499631252281855,0.50673358888797,0.460659482030232,0.446056984630543,0.453560673670586,0.351914341494173,0.454157403681446,0.390547349630014,0.44974959680842,0.428085545783097,0.406129170966632,0.427930393396297,0.288302195512637,0.38450050583501,0.540479588244808,0.431122609537642,0.415634558040177
"HI-GEST_360",3,2123290,3,20,0.591447976496996,0.486696429755134,0.48641533255638,0.590267174134228,0.375098911884273,0.37751908790272,0.433272418137561,0.478109926127552,0.496732788671024,0.498826490948802,0.503760444936916,0.510334310483231,0.436476090706115,0.424732724197965,0.437105508870215,0.3873311748942,0.46568242638538,0.388238255654685,0.420786561963033,0.404940792719697,0.343689648823058,0.396923380955135,0.312959744699779,0.413883211287251,0.542122613237435,0.41851542278321,0.395243390888694
"SW3407",3,2123300,3,19,0.596260390626588,0.468373072690875,0.473118227969591,0.577229277361169,0.364765609151007,0.369465570843722,0.40428745949453,0.456521493680619,0.479313832989336,0.489779543731345,0.501770043135505,0.513860994277971,0.439453244870533,0.424852390627792,0.440123795059679,0.379889167788327,0.456875718774669,0.393201078767288,0.437495555142614,0.415732217953879,0.381752159260734,0.380591457822067,0.330721885166623,0.413066307234248,0.525501374737183,0.414049970883079,0.387502248055881
"SW4602Z",3,2123310,3,18,0.587570735364853,0.468479335988842,0.476943745868177,0.573996720819692,0.361657615829982,0.38077163529849,0.371755389245414,0.434068754951261,0.487635620915033,0.464669109934723,0.497545674016262,0.493185516119247,0.423747394262616,0.409825943515783,0.427832033714387,0.347113525544898,0.450097742360374,0.384139981983983,0.418307077130607,0.38893199927362,0.341977655879998,0.384521468371026,0.297769443775431,0.402934710850671,0.520562310319567,0.416500363108206,0.407078463619289
"PERSIST_III",3,2123320,3,17,0.593112025955163,0.462804591072399,0.486071016141733,0.595021291027622,0.358832672053443,0.370151235522079,0.407294903938573,0.468671116790743,0.485203159041394,0.47323963213604,0.499634607869902,0.502064536614053,0.445798546077902,0.415166057946807,0.438094731105112,0.391843624406284,0.457620960519919,0.38796869625043,0.43276226315442,0.393860409260561,0.362248452012384,0.404809499020847,0.295369658879344,0.423741003325778,0.542734704265015,0.447930160483599,0.422820700419471
"SW315_LH",3,2123330,3,16,0.576701539201539,0.483179712047091,0.499995924224184,0.610730677921393,0.356728047296419,0.393133499553668,0.345209350115592,0.381627708914293,0.449772424320605,0.458716938102675,0.492408632350754,0.498716736095738,0.452787213104346,0.44094832365308,0.454501387200349,0.301173547679942,0.419874793025879,0.352548635704894,0.400249141425612,0.361581728155826,0.345216718266254,0.382460427632213,0.27054490867641,0.315478850253937,0.480124344740322,0.384271625395072,0.354745168616986
"N-R-GEE",3,2123340,3,15,0.587650902111686,0.478703629194496,0.488815416877133,0.607376950780312,0.366653066636747,0.364307917146792,0.410555208983157,0.45318213985785,0.478223965141612,0.480735448364368,0.498033862739745,0.491125911217745,0.429418113710676,0.381617906751597,0.416143072613661,0.346558031908416,0.411243999674559,0.323624921334172,0.360532419355949,0.320035908119072,0.340850600996022,0.341114003123373,0.274269086330834,0.395413629526785,0.523268140346871,0.432203913839495,0.411112956679243
"NY2003",3,2123350,3,14,0.559486791349536,0.462157707910751,0.489187555017721,0.608831532613045,0.375705246551542,0.385929633391818,0.351425824436472,0.37368276076874,0.441809259259259,0.460211009513938,0.471851899576917,0.490662963782845,0.450313746653545,0.411468863875281,0.441030476843626,0.371199610278894,0.372938229906743,0.283405315136334,0.353227023815259,0.352317073448101,0.324099362391823,0.354348140436115,0.275562768163092,0.29789182157131,0.440999039111035,0.383913497943445,0.368445761389133
"LIGHTNING_BOLT",3,2123360,3,13,0.596888351300116,0.487554562682765,0.490997226141065,0.612594741932648,0.372948783357694,0.369693687954557,0.475409098137071,0.512460784556583,0.507553857069143,0.499561240425374,0.498050992168639,0.508215885282155,0.435851771901421,0.40315661759512,0.437509157509157,0.415395316375709,0.477825224349289,0.389803430143987,0.453174947292594,0.421962296715419,0.390785298613877,0.379508688431125,0.340657060900658,0.452581327559378,0.560088977366784,0.463721623860812,0.439659961170058
"PLUSS_III",3,2123370,3,12,0.594943600335757,0.481584507260671,0.49302241978801,0.611710944467473,0.392250219906086,0.388217810201003,0.471721363371599,0.504440843103188,0.512840631808279,0.499620733249052,0.499137512617314,0.503353465155401,0.438605652730601,0.40391367396715,0.436529609193969,0.419500163701844,0.490070739521557,0.418303532866891,0.455439077988098,0.407462398020338,0.375173718610251,0.378991458923786,0.344017167535111,0.464648749942868,0.570163089495866,0.462320866618252,0.442406288235963
"NY1517",3,2123380,3,11,0.567166636180721,0.47378669362926,0.480754053446196,0.59529160543141,0.38022645358065,0.359410421916816,0.366687996861764,0.392585457973722,0.468113180827887,0.489878878619485,0.483772970831794,0.499658556546122,0.458131231363827,0.414856416685857,0.443993054235269,0.333640365237004,0.452981416857424,0.384969212354545,0.445387327740269,0.411697837701372,0.377759287925697,0.414903943878436,0.307959864260255,0.342137818191572,0.492336315894626,0.427757274484698,0.410807141484045
"NY1614",3,2123390,3,10,0.560708508992823,0.488323230294892,0.487788413776846,0.595921669116077,0.373557776668546,0.361337765875581,0.399402321971903,0.434621834834703,0.475084601823185,0.475085822875406,0.489874093323184,0.50224386709867,0.4497724939949,0.407638291595511,0.442011388551181,0.358833472783053,0.435834614209034,0.352154655303139,0.413411884000119,0.389100486500133,0.362463020295838,0.37135123075779,0.311724819907816,0.366860090790915,0.512228025611021,0.432140549920977,0.427746068483558
"NY0465",3,2123400,3,9,0.581596898018467,0.483966147884863,0.491222815160127,0.611867115614381,0.354775027171726,0.351097995496972,0.382620209655915,0.415911323433483,0.474443790849673,0.485338489378052,0.49608774549951,0.515312632066169,0.44674772229453,0.439329120077783,0.443611797660241,0.36384703446596,0.448872485053177,0.376976264189887,0.449090954973308,0.399889007917284,0.390879505329103,0.404518287157538,0.290906762393006,0.37079982685519,0.5184993168188,0.443899229801467,0.429398196737968
"ALGONQUIN",3,2123410,3,8,0.577120292561469,0.492635862317088,0.492010961533604,0.606127951180472,0.370762090584007,0.354523347800659,0.377496988093472,0.404643491549015,0.469489164086687,0.485939862670732,0.495413462127377,0.51591471093829,0.452318444917093,0.464624027190872,0.457960555711421,0.357035142559439,0.450870005959095,0.357544652711794,0.4176092058445,0.387048948435999,0.338024399539244,0.37989340869091,0.307661420322987,0.317395810648406,0.460491884769434,0.39678044057129,0.373892059311287
"FSG_415BR",3,2123420,3,7,0.595511487423252,0.490891451950953,0.492512625488151,0.615113489341925,0.379297694454928,0.335828422784945,0.385731447940226,0.423624806260288,0.480383006535948,0.502782117252187,0.501833812422048,0.519129553976911,0.444735616858724,0.446915057610245,0.437262760307743,0.38824016563147,0.48108723808016,0.393959451622058,0.450891737166247,0.41547156851373,0.405212628838388,0.40392012262132,0.295320444189282,0.396806528234341,0.526973627879099,0.45643575815136,0.419546878546001
"LANDER",3,2123430,3,6,0.588235294117647,0.480489544758112,0.492186413423248,0.616827825300524,0.368124321755115,0.357653461384554,0.369198959490309,0.399387869319979,0.471949346405229,0.495130492725725,0.493027511113975,0.515532211287982,0.473564860374803,0.475977193835342,0.466023982459969,0.362799658994032,0.473224310471076,0.394715575902412,0.44737403560933,0.413650661517362,0.370182318541452,0.384828338415012,0.295857338191012,0.376430621496204,0.526010598319871,0.447340501423392,0.411886148321618
"ONEIDA_VR",3,2123440,3,5,0.578812518273303,0.478637449432515,0.479137701309234,0.614892414364849,0.377818815556574,0.357483800655156,0.374971682996343,0.398344876358728,0.450513523391813,0.490546590317543,0.492137453357497,0.532733974977708,0.467775626170598,0.461029879211697,0.440985588805658,0.354146992130185,0.468269630836476,0.394314708339476,0.464294546647488,0.423967011697383,0.400808823529412,0.415267896735882,0.294250430398974,0.359904849808274,0.514077142259136,0.457357540547083,0.430961003804507
"WL_358LH",3,2123450,3,4,0.598578637601007,0.504326710542912,0.494713880399734,0.627075152931128,0.375133377513304,0.383208175577923,0.402382165304868,0.423454367599609,0.467655010893246,0.514487053425107,0.492361316925456,0.526941386658438,0.469499910055765,0.456207903801487,0.43088001496306,0.40415487407084,0.464698625889741,0.377116025068863,0.415329309446957,0.393095291706753,0.327612229102167,0.335487965097543,0.326779927542603,0.398516170488489,0.522272288342799,0.438058240510602,0.400831720727914
"FSG_421LH",3,2123460,3,3,0.600134750870045,0.514244230645965,0.482969732905328,0.62953159739232,0.371835328130315,0.402070768106574,0.379072449940675,0.390313864404787,0.441125381263617,0.521189057120646,0.503040366569778,0.537907378711548,0.492671132133371,0.460805089147335,0.450033841590935,0.357481443755954,0.447153817229482,0.35928084008934,0.424067943675787,0.410190028824597,0.330546527412013,0.358495286020013,0.281450982940781,0.363701617445884,0.490062410213964,0.429518986008569,0.382083833005694
"AMERISTAND_427_TQ",3,2123470,3,2,0.62767815880561,0.537837991607994,0.502379797775701,0.644959983993597,0.399986513303663,0.421281620340444,0.43993432295115,0.465947371750885,0.478207666838665,0.538318587346833,0.50972539395053,0.530609102525211,0.491396569421077,0.449198276471004,0.446802685037979,0.433941334109401,0.48427084638947,0.407786991448562,0.440428358075417,0.429883708500219,0.339515434913865,0.365945316179569,0.303120790787232,0.432246428595735,0.523302865542141,0.450633668101387,0.384228367964101
"WL_349HQ",3,2123480,3,1,0.635340213526488,0.531658082435138,0.497504804841645,0.664398994892075,0.438346397089346,0.430422443576973,0.45101765870462,0.483214794501119,0.477066339869281,0.547511198311924,0.512188552188552,0.527861293907459,0.504405632144434,0.455983846344105,0.453161228455346,0.439049316696375,0.48718618545321,0.417386690358963,0.454740454740455,0.44055350477971,0.374033203584994,0.377926179321286,0.3036031179873,0.460361712400418,0.529846424256262,0.461837061585197,0.390331940639228
"VERNAL",4,2124010,4,51,0.658549547765234,0.506127368121014,0.504060943112038,0.645018904422756,0.373315607961004,0.40303645203901,0.321383952230999,0.370650528764497,0.507234749455338,0.534735538855777,0.490674140411915,0.563175535923116,0.539201401013724,0.462253967066801,0.351352865470513,0.539740744782762,0.550428681060851,0.468888313034465,0.44989389695272,0.430261378598626,0.297150246864415,0.220604347933864,0.326966104567518,0.228523242402296,0.275415750968024,0.258633320290422,0.400511101499423
"WL_349HQ",4,2124020,4,50,0.667497925095964,0.536858168369947,0.507316192256207,0.65724485309819,0.38240518795808,0.406447994582448,0.356112803199883,0.421946562568152,0.574240411076711,0.547619294413801,0.498490576137635,0.56194304257099,0.526118510794057,0.457451662700748,0.361410073744696,0.590087671432209,0.560166778348597,0.461268298742499,0.457506704565528,0.440677233658804,0.27659348517743,0.232901459502188,0.393653797386895,0.233427391088334,0.285997421773173,0.282262436844448,0.372761969776895
"SEEDWAY_9558_SBR",4,2124030,4,49,0.658755623461506,0.508225450423577,0.507845948598417,0.640298229552966,0.372809375100757,0.397350021390942,0.337398171028052,0.389898140442576,0.554977015250545,0.525667187228874,0.484615805269006,0.5564392389411,0.554175865508839,0.448354378835662,0.540875160875161,0.537978288958681,0.54619838290817,0.479728032182036,0.477421743108018,0.45411955757828,0.2834326625387,0.243105029622468,0.363248961116909,0.233716725412227,0.304323524654889,0.302068673478781,0.328053872742196
"REGEN",4,2124040,4,48,0.648937672712183,0.514668429914224,0.526976822502294,0.65108943577431,0.372007616218024,0.389182503770739,0.332732743752523,0.384616229012847,0.556583442265795,0.533904464440644,0.476639420168832,0.576180350119293,0.563776282234426,0.472874778222372,0.538086291210655,0.54443013569064,0.537496784067446,0.485319551217452,0.493485387603035,0.463037134584724,0.298258083935328,0.275643472728324,0.395845996811671,0.264461355637826,0.290416797480758,0.278859235052045,0.320358989366891
"VERNAL",4,2124050,4,47,0.629722410849862,0.487933112711569,0.517989162878266,0.638336913240633,0.374541320481391,0.39154604985807,0.305001519823882,0.362092476603449,0.539565380976952,0.51318155456015,0.45237441745592,0.574475791254148,0.550139303639801,0.434704511175099,0.492599994952936,0.498510778224333,0.485835603726744,0.44942805315959,0.450349509173039,0.426388822551408,0.251046181630547,0.276592548523834,0.380752022652175,0.236076661834467,0.306771650921407,0.278865646380347,0.355340455603845
"REGEN",4,2124060,4,46,0.624483867621123,0.504895249174721,0.523200786582714,0.633515971410986,0.392400189947085,0.406496013790131,0.336396340195467,0.38684459391525,0.571905664488017,0.530924616542652,0.468004169747089,0.555364597657971,0.520009417690444,0.433682775928765,0.473837594659903,0.529451223967848,0.523379626588183,0.463812445055995,0.482124905654317,0.450073840788584,0.287360884515413,0.315942589425151,0.388547118333913,0.247581878168504,0.275437156910314,0.256973395522914,0.295122285113505
"WL_349HQ",4,2124070,4,45,0.650432075186977,0.494584372736783,0.529776658690191,0.642072577910088,0.405863426232871,0.407734714844689,0.363290316434096,0.435818356133717,0.589218082788671,0.523975112168761,0.473961944032816,0.557630601562098,0.521612541400802,0.438777729447586,0.354591061649885,0.528557788332724,0.505164669056091,0.450883155024124,0.431242867517377,0.370478835310948,0.24175926758561,0.271284728247248,0.407801849536851,0.247836915791262,0.298467572375869,0.277247155652384,0.318535142912887
"SW5606",4,2124080,4,44,0.643024755783662,0.499289812273794,0.523346422036081,0.635537802564972,0.386553620510558,0.406829808846616,0.335506929248724,0.391231283565967,0.587833354833161,0.531785624771049,0.474811924223689,0.54924069018137,0.533599827252953,0.443205398285612,0.361108414619508,0.528951406649616,0.500101810377622,0.424257867611068,0.439317545199898,0.375920088445443,0.245718518899152,0.237981210183188,0.389969633138236,0.237645284358087,0.267238681013405,0.242652796956028,0.297816328439166
"GUARDSMAN_II",4,2124090,4,43,0.659597610087806,0.492044173991436,0.523057532015239,0.643007624574493,0.39633374390041,0.36501491120417,0.322479254325508,0.379819588619762,0.581652287581699,0.526623477584867,0.47694044150458,0.566005022147986,0.549876194406527,0.426502374630717,0.421201705907588,0.52590684758752,0.523906088172625,0.433602065397867,0.48459475518299,0.427384567096761,0.265242518059855,0.318231727302524,0.415858688962034,0.264903838416351,0.288066579113348,0.277162352402314,0.28458077260755
"SEEDWAY_9558_SBR",4,2124100,4,42,0.634945863867433,0.484800317185698,0.514976889854267,0.630832833133253,0.385529753620003,0.374680087419583,0.32404411915452,0.367097059042101,0.572558909528724,0.527070669677563,0.477273209037915,0.549480232279934,0.543656815127562,0.425803073931416,0.549890661614659,0.515072938266216,0.489396348219878,0.405558504103396,0.449093249093249,0.375259682808282,0.26296568627451,0.299563719293027,0.362609001487122,0.265445957626369,0.28173490405381,0.272975329575043,0.26995927226612
"SW5606",4,2124110,4,41,0.658515948466929,0.474436639091066,0.509489903017168,0.627369624320316,0.379251200610569,0.407529361800462,0.345729575673064,0.401845930727714,0.57166339869281,0.515178106640886,0.469545776689646,0.54955402163146,0.516152902203052,0.436144663417391,0.424728594140359,0.515322250112166,0.482390762742239,0.395022698261879,0.395554454377984,0.323617108917206,0.222424320605435,0.264008907397767,0.374742365913676,0.263359573913207,0.298156591603162,0.265061094234251,0.278066315116359
"GUARDSMAN_II",4,2124120,4,40,0.615898009035264,0.483017639104323,0.516481701310838,0.620266043637186,0.375046665102663,0.404425770308123,0.357683044925947,0.388642809299895,0.545034640522876,0.521071862373268,0.462370213350606,0.53522195563645,0.525574320391945,0.45155481070201,0.402858976968482,0.472046758097178,0.469451829178458,0.395401720159429,0.434253364645522,0.397167882348392,0.273244864663489,0.332351701742644,0.37082385563571,0.277169351217794,0.295918957102492,0.274759826935469,0.24459296653985
"BORDER",1,2124121,4,39,0.649308443916287,0.48038251723398,0.518136402979683,0.624031854894424,0.413607135306068,0.384375056600121,0.388695216077697,0.418676555755089,0.547797772617819,0.533615172941423,0.473254085862165,0.556460257726081,0.526541180831521,0.458978514058728,0.458919928331693,0.357199488491049,0.455718202947883,0.402039484418339,0.412656659715483,0.394108510132851,0.279925405410035,0.341818497310429,0.296156273113308,0.393909522156659,0.51185175671433,0.432886613625495,0.3346536923227
"BORDER",1,2124122,4,38,0.652376000905413,0.495648805499211,0.529693211763022,0.627520317544058,0.397523321217973,0.394827961954012,0.380939304807353,0.419864009415106,0.562004466230937,0.533654660101926,0.480352437999497,0.55644728868854,0.51659003649808,0.417777612258368,0.512205712734921,0.355176714163926,0.464266600095477,0.403972676790014,0.441134488193312,0.42649481089269,0.298448586685165,0.345567536749213,0.295780369728967,0.409000160939889,0.520243123935649,0.469358160177971,0.369229065629417
"BORDER",1,2124123,4,37,0.667760215481839,0.488884669804994,0.521312880383297,0.628239816105814,0.402211042834696,0.399700089623363,0.397856683154662,0.451953435630892,0.557768845315904,0.546115545529913,0.482896947266189,0.559230762159529,0.504685036453869,0.438961613979769,0.540700027758851,0.371202046035806,0.479516462623486,0.42864587832196,0.419546360722831,0.38286036604643,0.303917268661851,0.350847841594848,0.287077453975026,0.418338992000098,0.521749983350934,0.454259535426064,0.365322952710496
"SW5606",4,2124130,4,36,0.64915082194494,0.482143058372774,0.519584606706573,0.625849839935974,0.356124632945651,0.403547634438391,0.381837389608651,0.428540925647179,0.550973297213622,0.534336778959371,0.478231600584542,0.555391430149435,0.512244584827995,0.424836187508664,0.54225941640963,0.403274631591767,0.496576048833798,0.413453275583361,0.406233123880183,0.353941278341018,0.279498624011008,0.323115936640143,0.30156447319293,0.410774903681478,0.525043763259792,0.431440934398451,0.326503999609794
"PLUSS_III",4,2124140,4,35,0.659406978279527,0.486609758846067,0.517243332856257,0.641240496198479,0.385241587531493,0.374843002975995,0.380483774295744,0.419804846237328,0.545445860566449,0.548546144121365,0.488307697019013,0.558879206831552,0.485895835637505,0.428159784598266,0.530245034950917,0.39663329679698,0.501257127276166,0.428731296728187,0.426270171368211,0.377901203399815,0.29922213622291,0.350105847648794,0.322222477084679,0.426152125460084,0.55466958738857,0.451611350639378,0.363183836230368
"WL_349HQ",4,2124150,4,34,0.659904247894444,0.494310188165553,0.511868044054605,0.632697993995805,0.387581929161726,0.378719978515375,0.384737342405141,0.430792927744441,0.513110348583878,0.528023297424697,0.488774778257415,0.552898890451633,0.474858470101478,0.433343471397211,0.509350672395655,0.414361165341558,0.488687613657104,0.415727736028332,0.40442627501451,0.354534656360214,0.288675924617499,0.349647656506064,0.327102455982068,0.442583933955394,0.543748275632427,0.428923298497126,0.373351502292459
"SW4602Z",4,2124160,4,33,0.65562581935131,0.47737292685837,0.500904200237416,0.62557234553014,0.390070164821029,0.394810970542063,0.330780766455054,0.362625466347455,0.475146091331269,0.506448500104888,0.471081348728408,0.564035070066343,0.492101308953155,0.408911978846619,0.527174579423714,0.345283810493895,0.454392165622112,0.395850533195734,0.380498604028016,0.345549740601495,0.281217750257998,0.323035621328177,0.284188970317444,0.377037230760977,0.48793537308179,0.417572536650274,0.361683006535948
