"","Germplasm","Rep","Plot","Row","Range","GNDVI_73","NDRE_73","NDVI_73","GNDVI_88","NDRE_88","NDVI_88","GNDVI_95","NDRE_95","NDVI_95","GNDVI_101","NDRE_101","NDVI_101","GNDVI_107","NDRE_107","NDVI_107","GNDVI_117","NDRE_117","NDVI_117","GNDVI_131","NDRE_131","NDVI_131","GNDVI_138","NDRE_138","NDVI_138","GNDVI_145","NDRE_145","NDVI_145","GNDVI_152","NDRE_152","NDVI_152","GNDVI_160","NDRE_160","NDVI_160","GNDVI_161","NDRE_161","NDVI_161","GNDVI_165","NDRE_165","NDVI_165","GNDVI_173","NDRE_173","NDVI_173","GNDVI_179","NDRE_179","NDVI_179","GNDVI_187","NDRE_187","NDVI_187","GNDVI_192","NDRE_192","NDVI_192","GNDVI_201","NDRE_201","NDVI_201","GNDVI_206","NDRE_206","NDVI_206","GNDVI_215","NDRE_215","NDVI_215","GNDVI_223","NDRE_223","NDVI_223","GNDVI_228","NDRE_228","NDVI_228","GNDVI_237","NDRE_237","NDVI_237","GNDVI_242","NDRE_242","NDVI_242","GNDVI_257","NDRE_257","NDVI_257","GNDVI_263","NDRE_263","NDVI_263","GNDVI_270","NDRE_270","NDVI_270","GNDVI_278","NDRE_278","NDVI_278","GNDVI_283","NDRE_283","NDVI_283","GNDVI_293","NDRE_293","NDVI_293","GNDVI_299","NDRE_299","NDVI_299","GNDVI_307","NDRE_307","NDVI_307"
"72","SW_8888",4,171,9,8,0.0401805631229506,0.44360761,0.448729662,0.116935082010961,0.426955978,0.463252629,0.169479977154452,0.412161531,0.460793007,0.176594971136507,0.424107154,0.485374395,0.241036008350159,0.419785272,0.498859691,0.257872780786711,0.45353118,0.527607069,0.0745906476017339,0.305770151,0.332918574,0.0306126129192057,0.384131217,0.431527919,0.217106562110582,0.343016074,0.500986877,0.286167984950738,0.461077197,0.547264589,-0.0492697137557765,0.356368743,0.447573782,0.334402280042192,0.444687642,0.542248062,0.0955839954640916,0.40487335,0.410615359,0.127774064499022,0.306463415,0.420051687,0.247303814704921,0.357902177,0.523223218,0.0640163980731095,0.319672334,0.349279235,0.0481879668368395,0.412544511,0.43616336,0.177510307494136,0.273685465,0.428123793,0.280144995320118,0.456056883,0.509487843,0.0164769504962705,0.294730799,0.297226394,0.191434151469869,0.380403475,0.480798945,0.166446949877165,0.323030631,0.416702227,0.342520159777212,0.42669983,0.511906479,0.366816820839541,0.410836667,0.477888643,0.080730223437603,0.282531163,0.335151165,0.248139405863058,0.373207908,0.479869161,0.247966246502245,0.3668435,0.542137215,0.372905933279827,0.379386669,0.556685759,0.107903361828894,0.287039957,0.380382381,0.182109316837732,0.367205802,0.414201842,0.1311982419554,0.298516726,0.449530704,0.268683330640861,0.32524684,0.471467069
"73","NM1703PAR",4,172,10,8,0.104830409849397,0.443772888,0.460299537,0.12900475541535,0.431573536,0.468652853,0.176908963405772,0.425401333,0.464079977,0.169852171429313,0.427682752,0.477726788,0.244845872592455,0.420366782,0.499891325,0.248406513850079,0.425714647,0.472498506,0.0828507334614372,0.318785568,0.329465431,0.031365212733542,0.385428833,0.436990811,0.217095645909951,0.316499688,0.496619896,0.28266256514191,0.488152173,0.53697089,-0.0388294027218377,0.251513828,0.396542288,0.332688687242365,0.425170999,0.551983584,0.0923587010622307,0.391259011,0.405534478,0.139023358945893,0.285562097,0.409518993,0.276618009613261,0.352980536,0.521657326,0.0640260473612859,0.341008129,0.320182349,0.0745422404844972,0.388315792,0.424917951,0.184468037703821,0.258986143,0.421799058,0.309199944189298,0.458005574,0.50250169,0.0442145124238098,0.24129242,0.250114961,0.195059665117998,0.350175998,0.458118377,0.202752253554001,0.345527201,0.449110807,0.246045210920254,0.398548605,0.442308336,0.385526474897912,0.412360513,0.498077982,0.0578053674545831,0.276420495,0.32195983,0.251442402604475,0.372870614,0.482949027,0.216041051859124,0.325862836,0.520319752,0.368879522126195,0.378047126,0.560331259,0.103978604433518,0.405254888,0.410645477,0.201276583716016,0.32686516,0.451271612,0.141151152782726,0.295097762,0.458289492,0.286882185654941,0.341481748,0.498241056
"74","SW_9813",4,173,10,7,0.0854289389357471,0.433111727,0.439582386,0.119249281830613,0.411038852,0.456309901,0.181129247553116,0.408850519,0.458384805,0.186863198937686,0.415840109,0.483288298,0.265574565574703,0.412952128,0.504059352,0.265665388205437,0.424277059,0.488713563,0.0826285813412989,0.331707361,0.329571889,0.0273731881403122,0.378546884,0.428632703,0.213293738691194,0.326826837,0.49110129,0.286376074224136,0.48029529,0.543735405,-0.0352440206038593,0.246597779,0.390526727,0.3310387030494,0.448358413,0.522138623,0.0915557972593993,0.389608073,0.403054913,0.133758866935789,0.26664637,0.416743944,0.261808674555544,0.345916447,0.510463916,0.068277676728837,0.358643691,0.332598028,0.0718518100281956,0.40120637,0.426181271,0.166394751396936,0.26072241,0.398749725,0.272849337663454,0.434859304,0.495796251,0.0243544179732165,0.300146932,0.278599509,0.160020131649012,0.349442301,0.451139545,0.162244947353944,0.346916123,0.456746795,0.313188592925161,0.403452591,0.493198665,0.369660589849351,0.408097112,0.485854963,0.0580912793688467,0.285789255,0.327197959,0.244236455540924,0.368217197,0.455356788,0.194909137631127,0.329452908,0.518903701,0.362099692759306,0.37005531,0.533045957,0.0975194473926664,0.371785914,0.373946629,0.195523176282095,0.342468367,0.44411153,0.145772762710382,0.2907218,0.449520013,0.269115027527731,0.339379643,0.48614546
"75","TMA_990",3,174,10,6,0.131140869559999,0.407067176,0.410803469,0.143766319956006,0.403771966,0.452150756,0.210224662684863,0.404806202,0.452420201,0.211884757817245,0.406960169,0.472404842,0.296090001658735,0.409547492,0.498249249,0.286332397667864,0.425993989,0.4959705,0.086019898430271,0.336673261,0.34262877,0.0653100031304689,0.343143949,0.427725085,0.271407057778699,0.320027722,0.511234589,0.328902827322164,0.485046592,0.562072254,-0.0303357549249635,0.258942011,0.398770599,0.326694970828676,0.498586411,0.486092111,0.121295936262923,0.369633526,0.397933294,0.154267214600861,0.279790315,0.396630838,0.290963467721088,0.346871818,0.517767541,0.085608775500068,0.368466316,0.331221947,0.12746364156862,0.380955967,0.419982006,0.189840473015399,0.283107615,0.401091912,0.297272132761285,0.412203917,0.502204668,0.0489722579731173,0.299779121,0.291534728,0.208761186576525,0.355407493,0.457485065,0.216434821988747,0.36173121,0.462178011,0.339438533114392,0.410523069,0.518441487,0.392898890387993,0.423563836,0.495161963,0.0960068053604572,0.288472996,0.345070507,0.266272413092245,0.36876966,0.470475443,0.140959473264145,0.311465043,0.468514698,0.370267431209972,0.368445706,0.543641629,0.0965816812567483,0.339947845,0.331905075,0.235387996205109,0.31548295,0.482655868,0.172572421284268,0.303307703,0.474080911,0.298709841044025,0.347571668,0.506053648
"76","NM1704PAR",3,175,10,5,0.0846074641375875,0.447239,0.459244881,0.121403153251272,0.421632756,0.465283207,0.188754018517381,0.419100463,0.466856273,0.184089726317194,0.434159808,0.489040436,0.276967565133277,0.429648574,0.497972191,0.240940674539008,0.431662163,0.490716878,0.0784169637561975,0.360681145,0.311751444,0.0176389633178912,0.397824841,0.436821003,0.210391588769564,0.320398358,0.487214981,0.303221875126736,0.495882854,0.5551007,-0.0532377765948142,0.303940626,0.474158136,0.329140571864297,0.456817145,0.482398541,0.0583885261937198,0.409928511,0.413626666,0.105646937321869,0.288734687,0.420732811,0.250661348785648,0.332511951,0.515811561,0.0633017471469371,0.388409919,0.285688547,0.0630726754096673,0.417692701,0.447733669,0.144488443067874,0.265956403,0.39389904,0.24715604159376,0.408350145,0.49149997,0.0207363963909134,0.308757077,0.272899129,0.151865196306416,0.357457345,0.454310806,0.168312175073275,0.348516886,0.454696856,0.283875475588214,0.389351905,0.463569042,0.373765354795749,0.42075888,0.495095684,0.0885983012583661,0.287678478,0.357780606,0.232949909580724,0.370483058,0.475143921,0.183467766566883,0.321086492,0.493021717,0.344343662711302,0.349091616,0.531055648,0.0949279218241199,0.322116658,0.329622546,0.177631450256767,0.349037477,0.454211662,0.123498671717465,0.295786282,0.453997239,0.281841428109164,0.336198878,0.493490556
"77","MESQUITE",2,176,10,4,0.0724282815580461,0.431786454,0.449591625,0.103621042846073,0.404935602,0.445003639,0.165737815071346,0.395266595,0.442995082,0.160667879867816,0.414167503,0.459275407,0.23727037640877,0.397410009,0.468467026,0.275095834748669,0.457223108,0.516910316,0.0868760808492144,0.34193191,0.318777666,0.019179655848427,0.402248821,0.429300478,0.210071255471809,0.322700192,0.460374162,0.298402866200031,0.475199272,0.527234865,-0.0546873311487239,0.349045857,0.486998882,0.329527873294396,0.387140903,0.483173735,0.0673632018000666,0.411869564,0.412688595,0.100198548993141,0.289290171,0.412213079,0.239225043005446,0.324293377,0.471795257,0.0638296176822439,0.400181277,0.293996057,0.0685867979655427,0.419186189,0.449652089,0.134660527372844,0.283832747,0.388086711,0.215073790845306,0.423870959,0.459951883,0.0274472120118074,0.309745146,0.288078089,0.15137190505994,0.37036565,0.446418952,0.16689638043329,0.375667888,0.460658003,0.310325992813617,0.418083323,0.5052292,0.338482560815049,0.380953908,0.444959096,0.063520483247296,0.286911407,0.385420713,0.205266682743251,0.366682909,0.444240095,0.217441527118459,0.335844061,0.535277938,0.311054079187962,0.327874452,0.475888743,0.0958496777525069,0.314148097,0.324053751,0.168046192047908,0.365517885,0.437729161,0.120645948367701,0.277081312,0.430756836,0.257251904565145,0.314422993,0.449054839
"78","TMA_990",2,177,10,3,0.099263348628742,0.422862634,0.436124405,0.114646271585134,0.405109642,0.437090473,0.181857847756797,0.392544054,0.43179252,0.180797050501744,0.402676238,0.451814289,0.25160159438269,0.399140196,0.464930309,0.308457162404985,0.433282988,0.520207949,0.0985535586394309,0.338315798,0.301255628,0.0484275731217982,0.381171733,0.429179368,0.270038951086762,0.311902099,0.501386896,0.328465390909292,0.48451387,0.549527039,-0.0329167597554515,0.314674806,0.33673654,0.334017002489093,0.368034656,0.47754218,0.11680936264527,0.366891617,0.39007209,0.136276431799754,0.26058209,0.410582649,0.288059555243324,0.333413531,0.518126399,0.0886906525445375,0.379593041,0.313268428,0.122571496622334,0.391890545,0.436937292,0.196832762215487,0.281699901,0.413638455,0.275930448740476,0.418576237,0.495243252,0.0511547541587247,0.292261385,0.289585269,0.215271221491056,0.348547865,0.470822302,0.214081252310138,0.380056258,0.493715132,0.342922863963904,0.407845134,0.505787659,0.397291780965566,0.417395983,0.504521724,0.103833284223218,0.311827578,0.365714218,0.258148793360784,0.365777962,0.459849966,0.212493937086972,0.332174458,0.550459775,0.36896185627588,0.36542055,0.534731667,0.108129451760784,0.310353038,0.336445284,0.213192637072199,0.327507164,0.45567082,0.154647649835385,0.274193077,0.452498609,0.285462485334474,0.331681423,0.478716975
"79","AMERISTAND_803T",1,178,10,2,0.0776133986117149,0.432481815,0.448779314,0.0980604196446416,0.402073893,0.445071092,0.163059156903502,0.405615603,0.443008307,0.151912538708766,0.418332477,0.453402034,0.208624258539156,0.401237577,0.468197917,0.267738237269974,0.434164793,0.518674176,0.090812757909227,0.362009742,0.288266572,0.0466415755894957,0.406235239,0.422555713,0.253099748900489,0.327078521,0.456529193,0.300832737474882,0.475779545,0.518465496,-0.0529182491412145,0.392520397,0.409883928,0.336029046742858,0.3375513,0.470451436,0.0830613800350198,0.393418287,0.403924745,0.0974747064819312,0.308403799,0.452157735,0.268069609892954,0.342672866,0.502903474,0.0748489869172095,0.401212209,0.307471529,0.0860711239260664,0.408717529,0.433980148,0.166561762567889,0.313376241,0.415761483,0.236536563275272,0.431341949,0.483576576,0.00137196629423023,0.332522533,0.334646174,0.179415271625796,0.357629573,0.443592267,0.183495486892744,0.377905501,0.466075332,0.323319743023476,0.401774075,0.492461966,0.372569516873759,0.404780326,0.490927081,0.0687688556408442,0.330132566,0.388215286,0.228482894939827,0.381171057,0.452573383,0.193122812435782,0.319839926,0.505927023,0.387744091876659,0.386381072,0.522963094,0.0972612738912245,0.291245628,0.317785721,0.169793795175487,0.363190441,0.441647825,0.136785725280874,0.284145938,0.434303655,0.28299996084083,0.329313361,0.479580283
"80","NUMEX_BILL_MELTON_FG2012",1,179,10,1,0.0432829813634676,0.447264803,0.453144767,0.0889221515269838,0.425024764,0.452088337,0.169150255118014,0.416767521,0.443325333,0.154719021955388,0.424121467,0.450471934,0.208855696471657,0.403949776,0.466074835,0.253313885349893,0.449435516,0.522706284,0.0444421822081678,0.443707184,0.410729915,0.0453875947964731,0.425102296,0.425918431,0.227456797236624,0.326968485,0.429315306,0.275523291663805,0.433499228,0.482089653,-0.0774767085499942,0.493929767,0.477198376,0.335271800957867,0.3375513,0.467419061,0.0288467871138886,0.431747702,0.406875144,0.0433724651669877,0.373949895,0.419010227,0.227153381927582,0.332586975,0.456641554,0.0708396651925713,0.192131362,0.279589993,0.0296024306562014,0.428216895,0.436800391,0.121784909596282,0.372116801,0.424987943,0.185095152832182,0.434675887,0.444970692,-0.0162454341782599,0.410064926,0.362143309,0.124293696953106,0.375211021,0.435926279,0.140547279014266,0.388863931,0.44737089,0.339108867262945,0.419120839,0.522913568,0.30808703118189,0.373863093,0.427028535,0.0163364922185481,0.381613813,0.409442025,0.18844797035045,0.37486695,0.413507304,0.208484284081443,0.309646169,0.47345121,0.346479263355172,0.352152532,0.484559603,0.0522965447121836,0.322651623,0.381735057,0.0937066626785286,0.419462958,0.425979587,0.105342876347683,0.278715207,0.411545732,0.258133935443095,0.306185409,0.454025937
"81","NUMEX_BILL_MELTON_CA_2019",1,180,11,1,0.0738270277983327,0.439112697,0.444238465,0.125724751948964,0.409083217,0.44868852,0.198014281432266,0.406600824,0.446359509,0.189311807358986,0.41200351,0.463508185,0.244426240846947,0.396796858,0.481002135,0.271960840765254,0.413436382,0.489202805,0.0335813242091254,0.441282104,0.407670088,0.0525778738145852,0.431500762,0.428131522,0.242143869916266,0.329354707,0.455766636,0.289550674670182,0.451357672,0.502881502,-0.078886713404499,0.48183852,0.486539781,0.392767796657747,0.468125855,0.563315093,0.0295180510528962,0.435167118,0.415537666,0.0521501473375189,0.358426774,0.410500681,0.238628764252582,0.332747741,0.467683924,0.0688648538596029,0.217177763,0.302813037,0.0446097088488136,0.425767283,0.435767429,0.14743049137137,0.304642796,0.396402919,0.208691551681512,0.434355323,0.459499291,-0.00654879885986241,0.35270306,0.317423825,0.142651559192103,0.363018696,0.442964534,0.141010288541472,0.375071643,0.44927745,0.275755739910518,0.391221894,0.456837161,0.340181887399781,0.388795958,0.441124118,0.0505047337116954,0.31322978,0.382481752,0.201455372106211,0.369868553,0.421095347,0.151247142774321,0.292472912,0.461849512,0.356460411416572,0.363574718,0.496564022,0.0622254210567999,0.271450439,0.375101614,0.113289418434371,0.39541046,0.422700853,0.111873889914626,0.272529247,0.44112048,0.258922484257276,0.304163531,0.452138119
"82","NUMEX_BILL_MELTON_CA_2019",1,181,11,2,0.0716252385192321,0.441184404,0.450476357,0.107338690012943,0.411753549,0.45048951,0.191134849117071,0.403580139,0.445087329,0.188847863769102,0.414947742,0.46392444,0.261473474252993,0.399290313,0.48283136,0.284524178064188,0.422267909,0.499050674,0.0893167726356402,0.385471694,0.340623523,0.0432411072828634,0.420128762,0.43771386,0.239136844358075,0.314807385,0.47506957,0.290919205359696,0.490002248,0.534565999,-0.074058425823864,0.470362121,0.490421482,0.396575169312992,0.436593707,0.565640675,0.0425967322494046,0.41802471,0.419327958,0.0783086334625064,0.336717844,0.425943883,0.245480635238944,0.334736613,0.497558582,0.0668709319523259,0.432226627,0.314099686,0.0614345373588432,0.423117889,0.448812645,0.138699242955614,0.296594174,0.414288354,0.216254946503438,0.426111886,0.469847736,-0.0169771776214666,0.313478332,0.29833234,0.146262146025414,0.356467767,0.446575763,0.147559249477303,0.362428496,0.455686237,0.282453679671614,0.38922311,0.472268596,0.352009221694754,0.391419576,0.461814341,0.0642607730712629,0.286820566,0.346655048,0.197072295647549,0.379989352,0.437926243,0.165789497940686,0.274393343,0.465926443,0.366259948701622,0.370922185,0.513691095,0.0860467402605808,0.288760156,0.330690211,0.121366529985536,0.378582888,0.429909123,0.109384840813569,0.277136564,0.432950083,0.251576138544868,0.323649815,0.474218764
"83","NUMEX_BILL_MELTON_CA_2019",2,182,11,3,0.0619480827389302,0.439721963,0.448494662,0.0955537390747487,0.414441787,0.451888697,0.175777116787467,0.4024967,0.442865675,0.1687130110576,0.419067576,0.468124587,0.262526060066276,0.406059908,0.47874669,0.265721588555715,0.427945344,0.496812568,0.0963092988783053,0.36669564,0.325238822,0.0144676723792894,0.419132234,0.42747354,0.216219395594089,0.321065919,0.488850517,0.279686427869674,0.51086006,0.535547482,-0.0753830905929713,0.439057651,0.451867474,0.39721018744373,0.455357957,0.574076607,0.0108120042052052,0.436696678,0.420897708,0.0733116041321475,0.348020638,0.409304896,0.236334878776304,0.32896472,0.487409374,0.0561294125609117,0.43603831,0.33450849,0.0518328998825293,0.416616003,0.445501153,0.139637937200222,0.276085623,0.394534008,0.214914197042004,0.42950813,0.484642517,0.0132238637968872,0.285416561,0.25212226,0.124984399490433,0.357542639,0.445344572,0.133734420223835,0.362421867,0.450176688,0.27956291149148,0.38494168,0.460272706,0.350225731900051,0.390261731,0.451247405,0.0635861437557556,0.29246483,0.335348336,0.19265498219721,0.370122989,0.442622741,0.15107507272974,0.262336896,0.470320258,0.324413247082623,0.343727233,0.494980293,0.0888804959360417,0.340177439,0.362620023,0.111753356566772,0.386182029,0.422639743,0.0834226189381052,0.267323588,0.429330273,0.241313680610263,0.294496356,0.448645951
"84","NUMEX_BILL_MELTON_CA_2019",2,183,11,4,0.0656783795780002,0.442721226,0.456737547,0.103681118030465,0.406202285,0.453201379,0.176496709423092,0.405297895,0.452366825,0.166135088028752,0.415789939,0.464367549,0.251359579836036,0.412242946,0.479082241,0.261486700191042,0.426111418,0.491242921,0.0884477129164567,0.385793434,0.354150756,0.0111198268874596,0.405517656,0.435949263,0.207823917526497,0.315597985,0.470200843,0.257425204428097,0.489254072,0.5179372,-0.0750628424658692,0.382762718,0.484736291,0.397672552029211,0.497218422,0.577656179,0.0100726033323327,0.435674407,0.419362701,0.0585029049765565,0.373287664,0.404288665,0.192274606022545,0.327220365,0.451871624,0.0489932254220386,0.442290715,0.315280595,0.0515894320201166,0.421923839,0.450332395,0.116664957537715,0.269834301,0.339256709,0.169826705815797,0.429976878,0.436117348,0.0124672360872332,0.31507695,0.264493857,0.117723873554143,0.367709225,0.431494257,0.125473492823587,0.369151291,0.441830065,0.238370158876309,0.37367144,0.422839222,0.308400722787336,0.370051806,0.426865455,0.0608896318184678,0.266227444,0.327894343,0.167607142949895,0.358117932,0.42070524,0.115135401082874,0.268705204,0.446225876,0.288704842688417,0.303199183,0.457368837,0.0847614120624246,0.365415743,0.37213129,0.111884127634505,0.386398969,0.424363223,0.0945439662552407,0.257484741,0.413977356,0.206738760744702,0.259739329,0.430961897
"85","NUMEX_BILL_MELTON_CA_2019",3,184,11,5,0.0893777625607605,0.442904718,0.454293733,0.122121842784179,0.410921535,0.459934697,0.193873294272621,0.407741515,0.460326363,0.188325336292876,0.420365144,0.479602854,0.269832869622815,0.405243979,0.492731241,0.274460779020142,0.426456023,0.511169651,0.108584186594327,0.364191775,0.358239624,0.0414400038366842,0.376040637,0.430032577,0.228432342419102,0.331554934,0.486093527,0.301487815473272,0.497029799,0.535516218,-0.0660283769850119,0.315826881,0.474209068,0.401513622985165,0.478499772,0.580072959,0.0328788637720833,0.429545707,0.422679697,0.0975835844007309,0.300266159,0.409147445,0.242935818107625,0.345996478,0.499816506,0.0525684541508719,0.437944152,0.303459939,0.0704893873172334,0.422301868,0.448187616,0.145298731058386,0.263333093,0.376641702,0.226073293713904,0.43584096,0.481834666,0.0107777778998952,0.306463138,0.267669241,0.141033513412058,0.361497669,0.447789238,0.146746600087106,0.365219851,0.456422839,0.289063762935412,0.401095355,0.466699381,0.356069652526437,0.401455915,0.465560736,0.0773765882721369,0.279829936,0.334030763,0.204617735592729,0.370656443,0.453434081,0.104223372560428,0.301196796,0.449985169,0.330637436563921,0.339561209,0.515344403,0.0826812058335044,0.342006394,0.348736372,0.137876461228623,0.37192211,0.432895658,0.112555692045637,0.285388082,0.434275012,0.221256376815347,0.257502056,0.442389418
"86","NUMEX_BILL_MELTON_CA_2019",3,185,11,6,0.113486563682187,0.439777528,0.440191433,0.15867361348422,0.415905799,0.468990635,0.229361812359808,0.414047676,0.475085038,0.230654628439532,0.426930374,0.512828456,0.319194962627202,0.438664227,0.53493306,0.322517606773793,0.451953628,0.556223406,0.122019538658474,0.336337502,0.3654793,0.0644329938682734,0.338368141,0.441772052,0.258587470395123,0.358821327,0.541109203,0.316112370451106,0.511067192,0.566826607,-0.0648607882773412,0.323337579,0.453834089,0.407704695897544,0.468992248,0.577086183,0.0640187233033764,0.415626937,0.415522433,0.119076123929339,0.287497412,0.425322904,0.27321404207714,0.375981065,0.534184388,0.0619851835531217,0.420722946,0.304960919,0.0930131831226663,0.403567817,0.438484454,0.16822357050438,0.265520243,0.403737705,0.275437474798345,0.42986354,0.505955624,0.00574177186635706,0.324572959,0.303730454,0.153765969831417,0.354994399,0.461373794,0.161996995590387,0.364041166,0.462075006,0.331802888066284,0.405795198,0.504945371,0.398281089162517,0.418730526,0.494428865,0.0599218627430932,0.279374132,0.326060499,0.232616886224948,0.372264061,0.481063137,0.0983471564505454,0.312752823,0.434536237,0.383075809770406,0.391733039,0.574325011,0.0789600605394954,0.337667754,0.348887391,0.171251280866918,0.346699453,0.444605615,0.138837167772491,0.285819008,0.456029721,0.26949975960693,0.285209238,0.495379989
"87","NUMEX_BILL_MELTON_CA_2019",4,186,11,7,0.0910447397904795,0.439600721,0.447667051,0.132241424978114,0.404297787,0.462127415,0.207975638727556,0.4036211,0.468243111,0.200799385901948,0.416255448,0.497587398,0.288054812029864,0.425513996,0.524785694,0.289945370744321,0.435528396,0.538944093,0.103703038625629,0.332793052,0.359115565,0.0370393187104873,0.363964482,0.42435155,0.22076626385362,0.329273024,0.512366915,0.285500478953798,0.497554443,0.547929747,-0.0609639106397624,0.288208685,0.438510012,0.411691703162442,0.476174191,0.578590971,0.0548584256120638,0.406967653,0.409961589,0.111399670892276,0.285931832,0.403963874,0.255615975336404,0.350298155,0.518247065,0.0601594133613342,0.419546147,0.30789662,0.0789592804854718,0.39001596,0.430987575,0.156260597681331,0.236212698,0.377648611,0.260442495638836,0.439398956,0.491608815,0.0224447832317114,0.309003582,0.284326674,0.147487513227702,0.345459392,0.446096638,0.158022858284537,0.347908534,0.445092849,0.31789507544882,0.396552543,0.494391444,0.378400535324081,0.413846159,0.481639379,0.0332183766638011,0.296779397,0.318594196,0.244644859222304,0.381031374,0.483792354,0.151204625882611,0.297998935,0.490337146,0.364971065601439,0.372095293,0.555397177,0.0952598109904677,0.382336392,0.388897076,0.174739547744638,0.350020764,0.437221839,0.138085060669049,0.291388515,0.447045149,0.28084431996261,0.329309684,0.503483284
"88","NUMEX_BILL_MELTON_CA_2019",4,187,11,8,0.0690261893211261,0.447859205,0.454659528,0.0925071446668943,0.424682305,0.457858912,0.156776785802982,0.419622286,0.454802648,0.148035399384565,0.426790353,0.468095976,0.22793294530847,0.413237498,0.489597371,0.218075486031661,0.424261696,0.499658862,0.0865153035496531,0.334635967,0.367672892,0.0274854897364465,0.373181425,0.427336076,0.206912916436318,0.348248628,0.502716749,0.270529110487611,0.494042432,0.535019366,-0.0644808696598125,0.334465149,0.46301029,0.414672134818403,0.476014592,0.585499316,0.0384304928841612,0.410244573,0.40603006,0.106060408610651,0.314504202,0.399769058,0.244162079364184,0.356007424,0.512546478,0.0534755691158488,0.413976887,0.30742115,0.0688045181693415,0.408883766,0.43869236,0.165599432923432,0.262166351,0.394195092,0.279837817040075,0.438106421,0.492210749,0.0185385310182183,0.275266727,0.280503962,0.148630082100229,0.366949614,0.466563165,0.165535092774237,0.365646731,0.461628584,0.308002818311116,0.392667727,0.488881031,0.365237215691032,0.407484003,0.469684125,0.0126846889170196,0.300756007,0.315821725,0.207277779651976,0.378724755,0.470258749,0.206539235268454,0.299761012,0.515587173,0.335311600232526,0.351152782,0.515300071,0.0929188512843828,0.347783143,0.370413165,0.137697162462239,0.363639388,0.421658868,0.10764273946638,0.284484285,0.444197383,0.261853464615926,0.321446205,0.472356603
"89","NM170506PAR",4,188,12,8,0.0745229908058017,0.44080219,0.458251796,0.107481062227064,0.409477296,0.459420312,0.164642818087639,0.411027882,0.460314402,0.14861242096521,0.423374615,0.475864636,0.239966306103873,0.42901918,0.502740066,0.302171993123294,0.425741002,0.526848842,0.0932029418503161,0.340103645,0.395597248,0.0329101127776105,0.360456315,0.426525855,0.23440841688023,0.335807213,0.531010019,0.293892836337049,0.495089552,0.549159426,-0.0482279612848001,0.289673238,0.454879929,0.417117585176477,0.436844505,0.593182855,0.078009735648257,0.390972557,0.399143933,0.128995375394086,0.298356943,0.422560472,0.263219356753084,0.353633022,0.536295114,0.0390525513488191,0.45265531,0.358011941,0.0957765696669746,0.40981962,0.44410487,0.188417092664112,0.276477425,0.425460445,0.309163944213897,0.450758496,0.513405381,0.0305257439133991,0.288681102,0.274159035,0.179212758986282,0.343509105,0.456318994,0.201415807622031,0.342176472,0.448409173,0.313424190823056,0.413036521,0.498041537,0.401517996750172,0.434845734,0.501547978,0.0485954075241195,0.30873527,0.336549681,0.25088880272413,0.37828375,0.482080796,0.192741901546774,0.331243409,0.533651902,0.342609396308613,0.34039572,0.541502369,0.0958762763862785,0.350518416,0.364857436,0.18188840076374,0.364612029,0.450571493,0.122289859201518,0.292504264,0.455914968,0.270134110876595,0.336949879,0.496302277
"90","NUMEX_BILL_MELTON_FG2012",4,189,12,7,0.0823982465391498,0.443115489,0.46078104,0.137547574336641,0.416483649,0.466835945,0.215276928749979,0.419949358,0.479462174,0.205855927351529,0.428184656,0.507742597,0.299221390312467,0.439065255,0.53572382,0.241867985308328,0.418692193,0.486797835,0.101163157622476,0.352340278,0.413139509,0.0517446515799789,0.357928067,0.439830865,0.249857134887544,0.354620083,0.533919177,0.324863213118893,0.490924474,0.558571706,-0.0686674593854686,0.324690536,0.455182606,0.417934639963362,0.419151847,0.60250798,0.0370058995616198,0.422499779,0.408306676,0.115102288389375,0.293989626,0.425838943,0.262133621088665,0.342815883,0.524097678,0.0334289895551439,0.465090241,0.359920615,0.0666310553333643,0.414405982,0.444579114,0.154459696401194,0.252818293,0.386171398,0.273187364263456,0.442353747,0.492311146,-0.00257405359380502,0.337129925,0.296922306,0.142209551816148,0.339798968,0.44443586,0.157574871136542,0.33938645,0.442446693,0.20950827592548,0.384950623,0.409715718,0.394026376766063,0.428831717,0.508964646,0.0235789323268326,0.315132695,0.324633162,0.239477308338723,0.373975369,0.468957027,0.189895237991593,0.298901293,0.50940836,0.353598785896698,0.362285493,0.558459881,0.0904333328005745,0.353026564,0.370116349,0.155725675334415,0.371061528,0.449240866,0.115469696490444,0.286883201,0.445484985,0.26178893237339,0.32228841,0.497543904
