"","X.1","Germplasm","Rep","Plot","Row","Range","yld2","yld3","yld4","yld5","yld6","GNDVI_131","NDVI_131","GNDVI_138","NDVI_138","GNDVI_145","NDVI_145","GNDVI_152","NDVI_152","GNDVI_160","NDVI_160","GNDVI_165","NDVI_165","GNDVI_173","NDVI_173","GNDVI_179","NDVI_179","GNDVI_192","NDVI_192","GNDVI_201","NDVI_201","GNDVI_206","NDVI_206","GNDVI_263","NDVI_263","GNDVI_278","NDVI_278","GNDVI_293","NDVI_293","GNDVI_299","NDVI_299","GNDVI_307","NDVI_307","sca_yld2","sca_yld3","sca_yld4","sca_yld5","sca_yld6","GNDVI_153","GNDVI_182","GNDVI_208","GNDVI_279","GNDVI_311","spa_int_yld2","spa_slp_yld2","PEE_153","spa_int_yld3","spa_slp_yld3","PEE_182","spa_int_yld4","spa_slp_yld4","PEE_208","spa_int_yld5","spa_slp_yld5","PEE_279","spa_int_yld6","spa_slp_yld6","PEE_311"
"55",55,"TMA_990","4","354","7","7",9.35,9.65,2.25,7.2,5.4,0.0435008891426471,0.372887628612711,0.109559964499045,0.471353669672997,0.34927846223673,0.60165527513844,0.409524244507556,0.601904261927886,-0.0676213532552981,0.319705358364018,0.144596092097217,0.434100020660022,0.204358245300544,0.454786999227458,0.316025629766651,0.545126496550934,0.070507017501881,0.435784634384545,0.069876792144601,0.381556700065202,0.1610162235928,0.364296121930159,0.110465591746075,0.466839084799517,0.34140855430263,0.586423486777175,0.207601160142919,0.460802919651205,0.163548028759883,0.479023879147637,0.262739492454397,0.483032569258597,0.219573293829964,0.27610095319628,0.223281524793635,0.347179094062749,0.373297097448397,0.219573293829964,0.27610095319628,0.223281524793635,0.347179094062749,0.373297097448397,-0.00260862079480303,0.00656146633344959,0.00875617221722139,0.00654360541990559,-1.84559171494214e-06,0.00654040876129925,0.0424633868945795,0.00300572544643865,0.0476694560586639,0.0518065464214071,0.0027709150681822,0.0566059120819842,0.0270499656843514,-0.00303794443674878,0.0217880915923252
"56",56,"NUMEX_BILL_MELTON","4","355","7","8",7.75,6.95,1.55,4.4,3.15,0.0206951523452411,0.397681661868005,0.102909887124523,0.4616569704805,0.334081311510388,0.560568695519866,0.39040106184029,0.588387064542914,-0.112935901821115,0.519747020689057,0.0742286471511904,0.434918610624015,0.151971663986905,0.416679130452445,0.33301315352267,0.536612746010711,0.000629943211513749,0.452162799518462,0.0633638830918363,0.407882833375534,0.074322981401234,0.36499451395903,0.0317438402861478,0.45533237685318,0.309551264085125,0.524715002279982,0.1147624010683,0.453913277702394,0.139265923706588,0.437570613704785,0.24957774105896,0.461529711387042,0.181999254244088,0.198849909296803,0.153816161524504,0.212165001927236,0.217756640178232,0.181999254244088,0.198849909296803,0.153816161524504,0.212165001927236,0.217756640178232,-0.0216144788267609,0.00217539748616469,-0.0178465798705313,-0.00922704221487471,-4.21508535495125e-06,-0.00923434295683582,-0.0120469328255041,0.00180671245529645,-0.00891761507193788,-0.0426193256755001,-0.00228002827175167,-0.0465684504676102,-0.00938845377485983,0.00104782742196416,-0.00757356345038487
"57",57,"NUMEX_BILL_MELTON","4","356","8","8",8.25,7.9,1.5,5.8,3.7,0.0450480974475487,0.400649403103777,0.11933389899054,0.453179039338209,0.331027578771834,0.560761490628516,0.395286950221699,0.589805713183182,-0.11963475637547,0.555899279415795,0.0910852947701741,0.42924447244315,0.152577459115201,0.4340329218107,0.337162279960686,0.540506060118893,-0.00882025262650099,0.449337627803925,0.0579734623645303,0.405734234472371,0.0601016578452387,0.377841909588805,0.0701075487528921,0.450828829606297,0.342903650072272,0.560752256419394,0.114274082574268,0.445858143386304,0.146599644246308,0.428162134338003,0.246894277006908,0.466690379053115,0.193741141614674,0.226030832150323,0.148854349862423,0.279672047994993,0.255777640844272,0.193741141614674,0.226030832150323,0.148854349862423,0.279672047994993,0.255777640844272,-0.0113669792032367,0.0001152812616823,-0.0111673062017148,-0.00103150060555642,-1.51889975212227e-06,-0.0010341314170872,-0.0212057047770011,0.00197494764229147,-0.0177849951332121,0.00879742812241267,0.000469957149219164,0.00961141777868345,-0.00409376550115049,0.000457943566539092,-0.00330058398037161
"58",58,"NUMEX_BILL_MELTON","4","357","8","7",8.5,8.1,1.5,5.95,3.75,0.0538955911883291,0.338455308242011,0.0670718662686197,0.439839622123359,0.320461766326542,0.564316688488751,0.386118197197257,0.590067088563821,-0.112408896068017,0.417656947246164,0.0535645876573494,0.43108941211469,0.149928637451453,0.423331677886915,0.274947497880269,0.530425695865001,0.0345768556556444,0.451352723128313,0.049878151244867,0.396557381762601,0.132970601848113,0.367152419326763,0.0740649526767332,0.445809466276883,0.335401288095843,0.575946768599136,0.100170463467007,0.425055900934097,0.113270455810103,0.432560919948038,0.233186227238198,0.465688713296264,0.199612085299967,0.231753131698432,0.148854349862423,0.286904945787967,0.259234095450276,0.199612085299967,0.231753131698432,0.148854349862423,0.286904945787967,0.259234095450276,-0.0155392164222932,-0.000116219908763694,-0.0157405152082433,-0.0203075726528442,-3.97744265776412e-06,-0.0203144617855815,0.0179611505609967,-0.000467205431570803,0.0171519270194801,0.0130121909863616,0.000695263306346582,0.0142164223523299,-0.0194598356329169,0.00218637968884116,-0.0156729149437559
"59",59,"NUMEX_BILL_MELTON","3","358","8","6",8.1,7.5,0.95,4.8,3.6,0.0624736489670396,0.370737874530217,0.0976282315054443,0.434157423653222,0.347141427294608,0.572610281604984,0.370094448769814,0.58055529714961,-0.111891059472962,0.419796631541993,0.051091480498756,0.420309412165702,0.147618478456919,0.410124970909285,0.256192513355406,0.491549697872286,0.00449180576853643,0.443760792345238,0.0124217234662356,0.403122669495796,0.0904841912772444,0.377030414833735,0.0560303483498503,0.435262115115623,0.311919359012308,0.554502220822766,0.102333177302751,0.417033093352985,0.122253406112113,0.436698537169476,0.233373797340066,0.477011117340301,0.190218575403498,0.214586233054104,0.0942744215795346,0.231452729375166,0.248864731632265,0.190218575403498,0.214586233054104,0.0942744215795346,0.231452729375166,0.248864731632265,-0.0109064603902787,-0.00335401105854498,-0.0167157779274404,-0.0231216646335663,-4.67472574287727e-06,-0.023129761496029,-0.0222624222527231,-0.000780098020937232,-0.0236135916539659,-0.0188572705260126,-0.00101370957142788,-0.0206130670001719,-0.0147501925310554,0.00165434290693953,-0.0118847865756164
"60",60,"NUMEX_BILL_MELTON","3","359","8","5",8.4,7.9,1,5.35,3.65,0.0680932339827487,0.385182093994512,0.102083542916835,0.441126707093094,0.356957183455224,0.57735648476258,0.38599268924668,0.581806549780406,-0.104187555844532,0.489145568368554,0.0776300284744152,0.432978624738606,0.161497556128242,0.421591067946879,0.26890298876683,0.504221290079987,0.0278282302096104,0.449153918178803,0.0357600468373998,0.415248875199292,0.0873039074126117,0.383710307357416,0.0512005301826014,0.43673605659475,0.322224785120491,0.556278510060728,0.114607095894537,0.444227716785397,0.124701341608002,0.448756667417925,0.224254886891524,0.477764016054183,0.19726370782585,0.226030832150323,0.0992362332416154,0.257973354616071,0.252321186238268,0.19726370782585,0.226030832150323,0.0992362332416154,0.257973354616071,0.252321186238268,-0.00428735143790154,-0.00230362728282507,-0.00827735091602052,-0.0102144048742377,-6.22112282299298e-06,-0.0102251801750002,-0.00462139999572882,-0.00406818682688344,-0.0116677062437817,-0.00337678338161843,-0.000182168308908189,-0.00369230814679751,-0.00980310629240891,0.00109653761022834,-0.00790384744738283
"61",61,"NUMEX_BILL_MELTON","2","360","8","4",8.7,8.25,1.3,6.1,4.35,0.0456337305163192,0.387274430689668,0.0748913967661678,0.450883430295195,0.347035583173921,0.587381430007167,0.36258346922528,0.576883176394789,-0.101070530212078,0.484824564703016,0.0718047818677213,0.428873819567395,0.154581674670138,0.429787348937676,0.255313486014148,0.528850009516576,0.0366002319419197,0.453840487694938,0.0444154736965485,0.411425248402185,0.0925771153219043,0.408717294402401,0.0579263160770902,0.44773950658569,0.334177556313636,0.566333807683827,0.124377085140205,0.442521112248897,0.118366950295113,0.439705558974131,0.224862098178726,0.482134574871418,0.204308840248202,0.236044856359514,0.1290071032141,0.29413784358094,0.30071155072232,0.204308840248202,0.236044856359514,0.1290071032141,0.29413784358094,0.30071155072232,-0.0104992243774923,0.000269320004939671,-0.0100327484474806,-0.0134073494758725,-6.36475690288162e-06,-0.0134183735581579,-0.00208551205710096,-0.000737790714795484,-0.00336340305489505,0.0120606085777768,0.000645948488495306,0.0131794241740339,-0.00420119465372613,0.000472047908334001,-0.00338358369645789
"62",62,"NUMEX_BILL_MELTON","2","361","8","3",9.75,9.3,1.5,6.9,4.6,0.060845236393172,0.379783722741048,0.116306818997361,0.468564690833598,0.377969313570785,0.60113014370543,0.398166255333389,0.607278763357195,-0.0853773805733069,0.396600719877168,0.0681690403655882,0.422853068045603,0.163620260661024,0.433761542140308,0.293217020589368,0.548819297769056,0.0233251292855135,0.44841830804511,0.0860277429909934,0.404250675861712,0.107698657337521,0.388666992822734,0.100238182255687,0.459185805259202,0.372039849746856,0.618508513303735,0.128897087809099,0.437214117899007,0.0858472620555681,0.425788639790304,0.251130239290102,0.501979249411207,0.228966803726433,0.266086928987089,0.148854349862423,0.332713298476802,0.317993823752338,0.228966803726433,0.266086928987089,0.148854349862423,0.332713298476802,0.317993823752338,0.0110967842269454,0.00279485938280111,0.0159376226568136,-0.000971148316643443,1.21169993372539e-06,-0.000969049590803874,-0.00571280108885883,0.00483207324693824,0.00265659524415915,0.0480899908985315,0.00256949363781985,0.0525404844095122,-0.00947190390364473,0.00106672897150146,-0.00762427513517244
"63",63,"NUMEX_BILL_MELTON","1","362","8","2",11.25,10.35,1.7,6.85,4.75,0.0926594376593236,0.384416283514497,0.163678929056784,0.483585296863844,0.400934111702325,0.620015655843714,0.433488892524336,0.621057155949711,-0.0554820318451792,0.352021594241058,0.0976300587341194,0.434499304407171,0.195640107814925,0.458708755440782,0.302727212768764,0.544742905044796,0.0520687256375963,0.454657477200236,0.107475019506723,0.408811054813108,0.133407878670207,0.377357815081001,0.0817899627696635,0.453571698255682,0.361513431956727,0.587869627277864,0.141456869027123,0.447963473857259,0.0832694246981965,0.413427959156107,0.264866078172069,0.514382728455525,0.264192465838192,0.296129001614663,0.168701596510746,0.33030233254581,0.328363187570349,0.264192465838192,0.296129001614663,0.168701596510746,0.33030233254581,0.328363187570349,0.0142690463969486,0.002650302603327,0.0188595051412832,0.00894030549117913,5.58181896022359e-06,0.00894997348517464,0.0395275806181785,0.00570638826522268,0.049411334978068,0.0724415986178399,0.00387059366344107,0.0791456634690779,-0.00316946344700878,0.000358460609568092,-0.00254859146143787
"64",64,"NUMEX_BILL_MELTON","1","363","8","1",12.4,10.7,1.3,6.55,5.4,0.0979970038350553,0.400993314797164,0.183623239058807,0.500379820103004,0.421631003264337,0.639276748069046,0.431473582832495,0.633921049901442,-0.0325068167430175,0.280760725342769,0.123980795877234,0.431655164177439,0.230121710960287,0.468377110694184,0.324654272172857,0.551777154727093,0.064860272405629,0.452661912406985,0.0703486896031453,0.402368782525545,0.10352053545475,0.365430429302415,0.0678822118756199,0.439253765012678,0.359150389655628,0.582129881589106,0.138409737051451,0.43955928018493,0.102995206198838,0.415876287904191,0.275862076546123,0.521943329570634,0.291198806790541,0.306143025823855,0.1290071032141,0.315836536959862,0.373297097448397,0.291198806790541,0.306143025823855,0.1290071032141,0.315836536959862,0.373297097448397,0.0258199639121231,0.00479712161249822,0.0341288222387479,0.0266656238339777,3.31189296889818e-06,0.026671360200844,0.0391655233887959,-0.00188747620449601,0.0358963187188176,0.0607105735507468,0.00324426474836455,0.0663298049035635,0.00623009384979361,-0.000690607536298003,0.00503392651406263
"65",65,"SW_9720","1","364","9","1",10.35,9.7,1.35,5.95,4.8,0.0777191452104396,0.376358828942492,0.132958702342571,0.436914423889214,0.386325914896771,0.587739192062367,0.391630814478555,0.594789674787504,-0.0159580450706787,0.263118341046303,0.139840409738055,0.422716224374623,0.211191667395783,0.429892929631492,0.313592978192364,0.520614013204943,0.0778678094853445,0.445286403506361,0.0520653517011401,0.405516091304787,0.085717251485921,0.361980646851769,0.0411072213962996,0.435913132903996,0.337687171486859,0.537165564595065,0.154675023737231,0.428318468408886,0.105835810935946,0.40013544051022,0.253414735099338,0.471603073189326,0.243057068571137,0.277531528083307,0.133968914876181,0.286904945787967,0.331819642176353,0.243057068571137,0.277531528083307,0.133968914876181,0.286904945787967,0.331819642176353,0.00142713364618575,0.00140365597803623,0.00385833710586819,0.0101018008908919,2.42571188900354e-06,0.0101060023471098,0.0283162768442354,-0.00356611574903807,0.0221395832082214,0.0224015696447721,0.00119743439448539,0.024475586845688,-0.0142377715883861,0.00159974682543377,-0.0114669288195961
"66",66,"NUMEX_BILL_MELTON","1","365","9","2",10.2,9.3,1.45,5.8,4.05,0.0903565927045178,0.391757495542924,0.124671112265246,0.498144331639141,0.394689336549315,0.62443192510821,0.402573560209193,0.616747933741398,-0.0664995177943903,0.337247379083176,0.0836654970181111,0.426714089473362,0.17984132455602,0.434872162748777,0.290429519807691,0.534557132245942,0.0473544567657773,0.459683448877596,0.103465326092219,0.417197100308411,0.115581937625109,0.386799657719363,0.0665923824608406,0.44659352829707,0.344176189398238,0.568346583415307,0.11687870390138,0.451453896688775,0.0825022417287824,0.422393620425324,0.251736989169381,0.505853435901724,0.239534502359961,0.266086928987089,0.143892538200342,0.279672047994993,0.279972823086298,0.239534502359961,0.266086928987089,0.143892538200342,0.279672047994993,0.279972823086298,0.000221252616331965,-0.000917629086936771,-0.00136812757780014,-0.00367928757128261,3.13416545979631e-06,-0.00367385903749064,0.03128749104738,0.00367082474040662,0.0376455459756611,0.0377544191247225,0.002013010566262,0.0412410556864251,-0.0171220201579409,0.00192323559779595,-0.01379087840219
"67",67,"NM1702PAR","2","366","9","3",8.55,8.8,1.3,6.7,4.45,0.0683521703890147,0.387510309303807,0.0937331186506459,0.456237879767292,0.366703898412164,0.590172854929188,0.372658530170093,0.58913902584404,-0.0622285130278518,0.351578551831516,0.123137425204104,0.427785899403998,0.171181217968959,0.433758821667318,0.284174575835793,0.530026905567664,0.0420320428796624,0.445758780103014,0.0733441668876589,0.402592490569853,0.0589612350995292,0.397790187452872,0.12473991987235,0.468984416592224,0.363545619716362,0.604838863218635,0.149611884058672,0.441844919786096,0.11177554370136,0.428680531978198,0.249797342069049,0.512609745390694,0.200786274037026,0.251781180116815,0.1290071032141,0.323069434752836,0.307624459934327,0.200786274037026,0.251781180116815,0.1290071032141,0.323069434752836,0.307624459934327,0.00415852400969174,6.80818163496525e-05,0.00427644517416561,0.00144581427369537,-4.66247890777212e-07,0.00144500670866315,-0.00692465548975916,-8.49741943540272e-05,-0.0070718351110694,0.0437113439822773,0.0023308688471369,0.0477485272336558,-0.0084009448298192,0.000943784162506716,-0.00676626271612211
"68",68,"AFX_779","2","367","9","4",8.5,8.65,1,6.15,4.2,0.0857277223487136,0.396213254842698,0.117033172632772,0.466298084844798,0.381535414748405,0.599699896295051,0.393459394149388,0.595513884566172,-0.0785906462707338,0.468014157339194,0.139283479479565,0.431352774934159,0.19307043907623,0.441708812727464,0.288241250112818,0.546018560095794,0.0526686362207277,0.453052949055522,0.0500567647570956,0.419047831042923,0.0832909913433687,0.40965302066146,0.0845351775546961,0.457722498498758,0.377738567263235,0.587802927303956,0.140560190797285,0.4520558946354,0.149921408763881,0.43620094844864,0.262243800610069,0.501871246010842,0.199612085299967,0.247489455455733,0.0992362332416154,0.296548809511932,0.290342186904309,0.199612085299967,0.247489455455733,0.0992362332416154,0.296548809511932,0.290342186904309,0.0116305892195262,-0.00199010607538501,0.00818362439957077,-0.0028901937757101,-3.67901514054524e-06,-0.00289656601682749,-0.00755421907229269,-0.00309769526927793,-0.0129195846416017,0.0194334305177579,0.00103771434044818,0.0212308044713026,-0.00642289277767195,0.000722003813343898,-0.0051723454951666
"69",69,"NM1712PAR","3","368","9","5",7.3,6.35,0.6,3.7,2.7,0.0830682959554402,0.381437797459183,0.0884904462643026,0.446418567426971,0.347652300137154,0.556120393838565,0.351705366204818,0.564274516694747,-0.102911075563931,0.497473058543058,0.080425418607192,0.431047567740029,0.137343697555102,0.409798521497868,0.231229480484677,0.46747659199388,0.0165890996608573,0.461005689619171,-0.00488997596527322,0.431840555152102,0.0602957378667102,0.413863648440406,-0.00537330495729103,0.451785669338339,0.271997502477205,0.483517581479664,0.0613256072725746,0.460321831912977,0.0940924496134357,0.42031040669967,0.192144812333828,0.45590578303731,0.17143155561056,0.181683010652474,0.0595417399449692,0.178411478893357,0.186648548724199,0.17143155561056,0.181683010652474,0.0595417399449692,0.178411478893357,0.186648548724199,-0.00622545744875663,-0.00368530039899262,-0.0126085849530721,-0.0251932890482335,-5.83289505502292e-06,-0.0252033919187799,-0.00611913218402968,-0.00335473137779283,-0.0119296973507209,-0.00927044501944727,-0.000496703959657483,-0.0101307615101352,-0.0213297970819758,0.00239771919429229,-0.0171768256333265
"70",70,"NUMEX_BILL_MELTON","3","369","9","6",9.2,8.1,1.25,5,3.45,0.0733517708702675,0.325471758680804,0.102819494015434,0.443932957798504,0.360744475554713,0.591877980516282,0.381833838063133,0.600551751564824,-0.118016091677602,0.473198673824147,0.0556003756368191,0.429044981669598,0.150640222508218,0.410048191884634,0.256865982853407,0.490916772285594,0.0151974592314181,0.452351577781673,0.0396344297830191,0.406684529920951,0.0752482811306342,0.396418857991903,0.0374918168623702,0.439086237832745,0.302258375274462,0.538735070774233,0.0816085597378881,0.451287926028105,0.103957508578022,0.423332435487979,0.211988176255917,0.473486733001658,0.216050727618788,0.231753131698432,0.124045291552019,0.241096593099132,0.238495367814254,0.216050727618788,0.231753131698432,0.124045291552019,0.241096593099132,0.238495367814254,0.00103266619081191,-0.00111591562788445,-0.000900156365197846,-0.0199771494111051,-2.02889327337629e-06,-0.0199806635573224,-0.0122781619561309,-0.00119657473170988,-0.0143506901774488,-0.0184647241453987,-0.000988539216460657,-0.0201769242861008,-0.0295891414144209,0.00332258776012822,-0.0238342506264206
"71",71,"SW_8888","4","370","9","7",7.3,7.6,1.25,5.4,3.75,0.0704273070872931,0.304317314197948,0.0854120494368864,0.435431599110232,0.328276683980194,0.561589528602946,0.35967719599319,0.577578632929186,-0.0993513384064642,0.417720952309037,0.0955916526156744,0.431986595619953,0.168711158091013,0.430587676666108,0.266237987251212,0.519517306084601,0.0572285416845746,0.448058646380836,0.0549955681157034,0.39353771225339,0.111341263258887,0.362636861186933,0.077158884373539,0.457911985779125,0.31328210202194,0.561735798767283,0.105170588600676,0.457577653885539,0.105521924174631,0.451522519266504,0.220909617131013,0.484387934278189,0.17143155561056,0.217447382828158,0.124045291552019,0.260384320547062,0.259234095450276,0.17143155561056,0.217447382828158,0.124045291552019,0.260384320547062,0.259234095450276,-0.0167125149045279,-0.0047406551453014,-0.0249235704414713,-0.0166797067688381,-5.41028167049111e-06,-0.0166890776515337,0.0310466916380013,-0.00342990934012744,0.0251059144215061,0.0164774048045491,0.000877300339072927,0.0179969335586806,-0.0253873693459426,0.00285380316199517,-0.0204444372961663
"72",72,"SW_8421S","4","371","9","8",7.7,8.3,1.85,6.1,4.7,0.0426783304332432,0.405858647715656,0.117727847777749,0.448696572646152,0.339649641768477,0.576248163141099,0.387035985378408,0.595214752567694,-0.0900423719157856,0.490701365044054,0.144263564871752,0.435252797602391,0.174296869455151,0.453193406564999,0.33770988891013,0.549055019512925,0.0398367231567965,0.447503659814326,0.088537991516613,0.417485080192249,0.0724291805038492,0.381789311912268,0.11295843277067,0.473930751755363,0.340856020861826,0.586729902550671,0.185527904811481,0.471375729861492,0.175260174302622,0.473023924488276,0.262308188984992,0.498825027523447,0.180825065507029,0.237475431246542,0.183587031496988,0.29413784358094,0.324906732964346,0.180825065507029,0.237475431246542,0.183587031496988,0.29413784358094,0.324906732964346,-0.0160884299302557,-0.000728605326114789,-0.0173504113682371,-0.0209222332531106,-3.47173449411147e-07,-0.0209228345751614,-0.0183404925906766,-0.000193936654599527,-0.018676400728425,-0.012398513991568,-0.000666830866669504,-0.0135534989276476,-0.00835385446870748,0.00093756106575884,-0.00672995107471103
"73",73,"SW_9813","4","372","10","8",8.4,8.8,2.2,6.65,4.75,0.061697578749836,0.339034604690671,0.118179321547246,0.457994992868942,0.34593112351044,0.57294441975279,0.377441959146929,0.582312285307727,-0.0989672204427718,0.473760023786623,0.12824683041144,0.432083891120036,0.161609920879345,0.438077290953905,0.3230744830811,0.527194679587036,0.0355699372639382,0.444241054986615,0.0646187971827986,0.404646486568706,0.0573105737156702,0.382209102686023,0.0933060024050944,0.463668372088826,0.326029969691417,0.565652609797172,0.158071627554786,0.460304038094518,0.158407686196553,0.479089408990183,0.238116894819532,0.489928682915952,0.19726370782585,0.251781180116815,0.218319713131554,0.320658468821845,0.328363187570349,0.19726370782585,0.251781180116815,0.218319713131554,0.320658468821845,0.328363187570349,-0.00409648735759817,-0.000933730085227526,-0.00571375529870058,-0.0102890265354033,1.89847334656872e-06,-0.0102857382831246,0.00529021475333373,0.000358592264553833,0.005911314772028,0.018244058074622,0.000975153557089795,0.0199330735733023,-0.00948375824005817,0.00106698758385275,-0.00763568154185595
"74",74,"NM1703PAR","4","373","10","7",10.2,10.15,1.9,6.8,4.55,0.0733064658756215,0.305932819507077,0.121259935192508,0.461626530954262,0.35064777587274,0.605563593771531,0.409343810583062,0.627505273714424,-0.0931690219956341,0.461255542011413,0.150699267921207,0.435409707038247,0.186241796845383,0.464493801272854,0.299755052818563,0.553044632395511,0.0699429601237411,0.447974050912489,0.11080693034568,0.403122823321656,0.150543017105336,0.380351845438671,0.103461170582102,0.470738359528664,0.316943587047112,0.582335285249001,0.15149639889706,0.465134036267896,0.131364999068433,0.473000974733591,0.242333714084878,0.516422317893171,0.239534502359961,0.290406702066554,0.188548843159069,0.327891366614819,0.314537369146335,0.239534502359961,0.290406702066554,0.188548843159069,0.327891366614819,0.314537369146335,0.00804313555954833,0.0048984169928379,0.0165274426307268,0.00610579049012359,2.60333884535199e-06,0.00611029960525336,0.0270100370596745,0.000718482074309989,0.0282544845112688,0.0341444083664902,0.00182508783834587,0.0373055532169674,-0.0137012211497143,0.00154077434872689,-0.0110325217063824
"75",75,"MESQUITE","3","374","10","6",10.05,10.15,1.75,5.9,4.4,0.0733231268865208,0.321333783035406,0.105395279095982,0.464785902294553,0.359005490320698,0.594464197768141,0.410914963955538,0.618181342692236,-0.0791903956948506,0.418981115786042,0.149548073675991,0.436231199307032,0.184755159002517,0.451710493030436,0.287642200723635,0.524348391698589,0.0591199203730611,0.450305175803617,0.0670627133612048,0.40117214853398,0.0866089729067778,0.385168861546795,0.0371637128327486,0.440897796859437,0.287543329711111,0.547985796619042,0.129419949788927,0.450466334180352,0.134985887655893,0.442049506998296,0.215533821592957,0.479245830666849,0.236011936148785,0.290406702066554,0.173663408172827,0.284493979856975,0.304168005328324,0.236011936148785,0.290406702066554,0.173663408172827,0.284493979856975,0.304168005328324,0.00947899584386994,0.00412511134689874,0.016623898252355,0.0100460024550931,6.81999525783534e-07,0.0100471837129174,0.0235517770443675,-0.00141921273803362,0.0210936284860862,0.00580729185512109,0.000314679838863705,0.00635233332176884,-0.012089723894951,0.00135774520612428,-0.00973804022448724
"76",76,"TMA_990","3","375","10","5",11.3,9.8,1.55,6.85,6.1,0.0746387437024093,0.352766515051995,0.145896824670752,0.476096176026972,0.391913263697133,0.61665126571505,0.414763936820116,0.628840993187398,-0.0630186518730341,0.407944898113289,0.193203982699797,0.433055918794482,0.194252066413202,0.453874480373763,0.293793369873926,0.51806414988263,0.0558879143306825,0.442478853392036,0.0478740501311694,0.394677937396992,0.0985543655306184,0.373830425221505,0.0697787892532181,0.453479286451423,0.326895644329539,0.576708983937988,0.198071517946804,0.478220681141072,0.16722386486951,0.497254135316387,0.243350125005153,0.505287171513094,0.265366654575251,0.280392677857362,0.153816161524504,0.33030233254581,0.421687461932448,0.265366654575251,0.280392677857362,0.153816161524504,0.33030233254581,0.421687461932448,0.0245204384327555,0.00783353224246093,0.0380885142201358,0.0197543911202373,-8.17460911822643e-06,0.0197402322819744,0.0098770582850978,-0.00182687916123876,0.00671281077237088,0.0383135488807215,0.00205276005577033,0.0418690335775265,0.0303023653467328,-0.00339749699140913,0.024417727964765
"77",77,"TMA_990","2","376","10","4",10,10.1,1.5,7.5,6,0.0674714121307447,0.362733903904942,0.129879236924983,0.471359916515626,0.375773769605382,0.612952908343243,0.401968961895387,0.608358054168777,-0.0682000753526302,0.398679555863635,0.170962022845439,0.420846435852342,0.192809916307286,0.451950851635213,0.300668172954633,0.547294428090716,0.0806689615557861,0.436025156952711,0.0588309194221011,0.401562060896446,0.0911178591255587,0.388533781889543,0.1238774268541,0.463455239435857,0.342859818214326,0.584961537699003,0.212212777575443,0.474414063730214,0.177940747805576,0.485030172933072,0.250586455372906,0.50364372117006,0.234837747411726,0.288976127179526,0.148854349862423,0.361644889648697,0.414774552720441,0.234837747411726,0.288976127179526,0.148854349862423,0.361644889648697,0.414774552720441,0.0157999336860464,0.00448297390415095,0.0235646722231101,0.0148336736723873,-2.36545518841146e-06,0.0148295765838358,0.0186864555342044,-0.00411705351480614,0.0115555097002416,0.0618870624566749,0.00330700942977366,0.0676149707851219,0.0379398749192358,-0.00425828699252795,0.0305643055271982
"78",78,"NM1704PAR","2","377","10","3",10.1,9.95,1.45,6.9,4.55,0.0747175102353582,0.352743141002419,0.115794873369811,0.491319433756409,0.372265618011456,0.620707592669147,0.402627257566769,0.624804094477297,-0.0860078735159494,0.387647562234136,0.122167841107791,0.429267407053156,0.177241962623032,0.454874002133687,0.305267368659911,0.561079034251827,0.0510776661522897,0.451558582848493,0.0852668756943623,0.407318925867495,0.0687976173240398,0.390699238297319,0.126761128046087,0.465488506057108,0.360937502666268,0.601719052698468,0.14596408034773,0.449843319917109,0.128699079786695,0.452206459815101,0.242614139933806,0.519231271001477,0.237186124885844,0.284684402518444,0.143892538200342,0.332713298476802,0.314537369146335,0.237186124885844,0.284684402518444,0.143892538200342,0.332713298476802,0.314537369146335,0.0159555639746631,0.00360212089196616,0.0221946203472898,-0.00439388949394495,4.66852455035377e-06,-0.00438580337226269,-0.00526884201870583,-0.000831887575904581,-0.00670971356006142,0.0338954627182733,0.00180813884292023,0.0370272510476643,-0.0122054135799728,0.00137341834478003,-0.00982658323716186
"79",79,"NUMEX_BILL_MELTON","1","378","10","2",11.3,10.15,1.65,6.05,4.25,0.104764089846979,0.347026927993538,0.142399716221619,0.503145360708386,0.403639336096295,0.624582077061987,0.41259006460073,0.626961765010988,-0.0742676312847177,0.35593152031983,0.0862596206882355,0.430563234051901,0.178095854243564,0.454117019253318,0.306464601481,0.553785841921351,0.0551650362559805,0.458047789844427,0.104645533000597,0.421305872521659,0.126063603991228,0.365030129170064,0.0707705842602653,0.456248584157668,0.343943459042278,0.587832634523039,0.118709267744022,0.454148809749561,0.113169213423238,0.432716202077504,0.249478924378429,0.520493290949338,0.265366654575251,0.290406702066554,0.163739784848665,0.291726877649949,0.293798641510312,0.265366654575251,0.290406702066554,0.163739784848665,0.291726877649949,0.293798641510312,0.0133652426306669,0.000411415246257797,0.0140778347370799,0.00204140891977978,9.14405228391083e-06,0.00205724688285337,0.0401802330767784,0.00429560825444625,0.0476204447903786,0.0456408330110315,0.00243521389601118,0.0498587471877888,-0.00616290702292372,0.000693523847215539,-0.00496168848853497
