"plotNumber","germplasmName","replicate","rowNumber","colNumber","name","value","trait","doy","harvest","GDD_sum","loc","year"
400,"AFX_779",3,13,5,"GNDVI_72.5",-0.0205408057712048,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
401,"SW_8421S",3,13,6,"GNDVI_72.5",0.0250175768906455,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
402,"DONA_ANA",4,13,7,"GNDVI_72.5",0.00894391866357295,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
403,"SW_9812",4,13,8,"GNDVI_72.5",-0.0058207276202697,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
404,"NUMEX_BILL_MELTON_CA_2019",4,14,8,"GNDVI_72.5",-0.0298862457238672,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
405,"NUMEX_BILL_MELTON_CA_2019",4,14,7,"GNDVI_72.5",-0.0257752264534589,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
406,"NUMEX_BILL_MELTON_CA_2019",3,14,6,"GNDVI_72.5",-0.00381959300437846,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
407,"NUMEX_BILL_MELTON_CA_2019",3,14,5,"GNDVI_72.5",-0.0153144900855634,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
408,"NUMEX_BILL_MELTON_CA_2019",2,14,4,"GNDVI_72.5",-0.0266147592998255,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
409,"NUMEX_BILL_MELTON_CA_2019",2,14,3,"GNDVI_72.5",-0.00299906263241919,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
410,"NUMEX_BILL_MELTON_CA_2019",1,14,2,"GNDVI_72.5",-0.0291807845322341,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
411,"NUMEX_BILL_MELTON_CA_2019",1,14,1,"GNDVI_72.5",-0.0201549725748006,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
412,"NM1715PAR",1,15,1,"GNDVI_72.5",-0.0631913447561353,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
413,"NM1701PAR",1,15,2,"GNDVI_72.5",-0.0303836937272271,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
414,"MESQUITE",2,15,3,"GNDVI_72.5",-0.0162679590728659,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
415,"SW_8888",2,15,4,"GNDVI_72.5",-0.0227652296287454,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
416,"NM1703PAR",3,15,5,"GNDVI_72.5",0.00313768613699725,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
417,"SW_9812",3,15,6,"GNDVI_72.5",0.0134642883254481,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
418,"SW_1011",4,15,7,"GNDVI_72.5",-0.000391252943632418,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
419,"NM1705PAR",4,15,8,"GNDVI_72.5",-0.0262459574437593,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
420,"MESQUITE",4,16,8,"GNDVI_72.5",-0.0137276810137206,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
421,"NM1715PAR",4,16,7,"GNDVI_72.5",-0.0613646427712901,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
422,"NM1704PAR",3,16,6,"GNDVI_72.5",0.0201190522623331,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
423,"NM1701PAR",3,16,5,"GNDVI_72.5",0.00165705030607846,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
424,"NM1712PAR",2,16,4,"GNDVI_72.5",-0.0331661428804909,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
425,"NUMEX_BILL_MELTON_CA_2019",2,16,3,"GNDVI_72.5",-0.0199687729109895,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
426,"SW_9813",1,16,2,"GNDVI_72.5",-0.0236960781338805,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
427,"NM1702PAR",1,16,1,"GNDVI_72.5",-0.0464318018147775,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
428,"NUMEX_BILL_MELTON_CA_2019",1,17,1,"GNDVI_72.5",-0.0323783808133834,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
429,"NUMEX_BILL_MELTON_CA_2019",1,17,2,"GNDVI_72.5",-0.0327187569048343,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
430,"NUMEX_BILL_MELTON_CA_2019",2,17,3,"GNDVI_72.5",-0.0173609553012739,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
431,"NUMEX_BILL_MELTON_CA_2019",2,17,4,"GNDVI_72.5",-0.00368925263671449,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
432,"NUMEX_BILL_MELTON_CA_2019",3,17,5,"GNDVI_72.5",0.0172675899952082,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
433,"NUMEX_BILL_MELTON_CA_2019",3,17,6,"GNDVI_72.5",0.0177014957863198,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
434,"NUMEX_BILL_MELTON_CA_2019",4,17,7,"GNDVI_72.5",0.00822433804714886,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
435,"NUMEX_BILL_MELTON_CA_2019",4,17,8,"GNDVI_72.5",0.0112576176851119,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
436,"NM1701PAR",4,18,8,"GNDVI_72.5",0.0337431996259642,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
437,"SW_9720",4,18,7,"GNDVI_72.5",-0.00941472681215622,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
438,"NM1705PAR",3,18,6,"GNDVI_72.5",0.00838409934411218,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
439,"NM1713PAR",3,18,5,"GNDVI_72.5",-0.0306466944180406,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
440,"NUMEX_BILL_MELTON_FG2012",2,18,4,"GNDVI_72.5",-0.0274140532047332,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
441,"SW_9812",2,18,3,"GNDVI_72.5",-0.0160160938333237,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
442,"MESQUITE",1,18,2,"GNDVI_72.5",-0.019419918608979,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
443,"SW_8888",1,18,1,"GNDVI_72.5",-0.0322288664079707,"GNDVI",73,"1",89.4,"NMSU-ET","2023"
300,"SW_1011",1,1,1,"NDRE_day.72.5.COMP.0023913",0.4888086468661,"NDRE",73,"1",89.4,"NMSU-ET","2023"
301,"SW_8421S",1,1,2,"NDRE_day.72.5.COMP.0023913",0.442603726206876,"NDRE",73,"1",89.4,"NMSU-ET","2023"
302,"NM1715PAR",2,1,3,"NDRE_day.72.5.COMP.0023913",0.46890297436776,"NDRE",73,"1",89.4,"NMSU-ET","2023"
303,"NM170506PAR",2,1,4,"NDRE_day.72.5.COMP.0023913",0.452629071286323,"NDRE",73,"1",89.4,"NMSU-ET","2023"
304,"SW_9813",3,1,5,"NDRE_day.72.5.COMP.0023913",0.451194946599391,"NDRE",73,"1",89.4,"NMSU-ET","2023"
305,"DONA_ANA",3,1,6,"NDRE_day.72.5.COMP.0023913",0.445346831525156,"NDRE",73,"1",89.4,"NMSU-ET","2023"
306,"NM1712PAR",4,1,7,"NDRE_day.72.5.COMP.0023913",0.466356558807663,"NDRE",73,"1",89.4,"NMSU-ET","2023"
307,"NM1704PAR",4,1,8,"NDRE_day.72.5.COMP.0023913",0.448044857216399,"NDRE",73,"1",89.4,"NMSU-ET","2023"
308,"NUMEX_BILL_MELTON_CA_2019",4,2,8,"NDRE_day.72.5.COMP.0023913",0.456144668518727,"NDRE",73,"1",89.4,"NMSU-ET","2023"
309,"NUMEX_BILL_MELTON_CA_2019",4,2,7,"NDRE_day.72.5.COMP.0023913",0.446507419859098,"NDRE",73,"1",89.4,"NMSU-ET","2023"
310,"NUMEX_BILL_MELTON_CA_2019",3,2,6,"NDRE_day.72.5.COMP.0023913",0.449661860788192,"NDRE",73,"1",89.4,"NMSU-ET","2023"
311,"NUMEX_BILL_MELTON_CA_2019",3,2,5,"NDRE_day.72.5.COMP.0023913",0.447036160660114,"NDRE",73,"1",89.4,"NMSU-ET","2023"
312,"NUMEX_BILL_MELTON_CA_2019",2,2,4,"NDRE_day.72.5.COMP.0023913",0.454237306131333,"NDRE",73,"1",89.4,"NMSU-ET","2023"
313,"NUMEX_BILL_MELTON_CA_2019",2,2,3,"NDRE_day.72.5.COMP.0023913",0.445182662167546,"NDRE",73,"1",89.4,"NMSU-ET","2023"
314,"NUMEX_BILL_MELTON_CA_2019",1,2,2,"NDRE_day.72.5.COMP.0023913",0.451603710286444,"NDRE",73,"1",89.4,"NMSU-ET","2023"
315,"NUMEX_BILL_MELTON_CA_2019",1,2,1,"NDRE_day.72.5.COMP.0023913",0.484004322822458,"NDRE",73,"1",89.4,"NMSU-ET","2023"
316,"NM1703PAR",1,3,1,"NDRE_day.72.5.COMP.0023913",0.484617864684926,"NDRE",73,"1",89.4,"NMSU-ET","2023"
317,"AFX_779",1,3,2,"NDRE_day.72.5.COMP.0023913",0.454669600262331,"NDRE",73,"1",89.4,"NMSU-ET","2023"
318,"NM1703PAR",2,3,3,"NDRE_day.72.5.COMP.0023913",0.441422582339895,"NDRE",73,"1",89.4,"NMSU-ET","2023"
319,"SW_9720",2,3,4,"NDRE_day.72.5.COMP.0023913",0.440132729466013,"NDRE",73,"1",89.4,"NMSU-ET","2023"
320,"SW_1011",3,3,5,"NDRE_day.72.5.COMP.0023913",0.43888902160747,"NDRE",73,"1",89.4,"NMSU-ET","2023"
321,"NM1715PAR",3,3,6,"NDRE_day.72.5.COMP.0023913",0.469328572346303,"NDRE",73,"1",89.4,"NMSU-ET","2023"
322,"AMERISTAND_803T",4,3,7,"NDRE_day.72.5.COMP.0023913",0.445067187097821,"NDRE",73,"1",89.4,"NMSU-ET","2023"
323,"NUMEX_BILL_MELTON_CA_2019",4,3,8,"NDRE_day.72.5.COMP.0023913",0.459718946021135,"NDRE",73,"1",89.4,"NMSU-ET","2023"
324,"AFX_779",4,4,8,"NDRE_day.72.5.COMP.0023913",0.460202573930919,"NDRE",73,"1",89.4,"NMSU-ET","2023"
325,"NM1702PAR",4,4,7,"NDRE_day.72.5.COMP.0023913",0.448242310770739,"NDRE",73,"1",89.4,"NMSU-ET","2023"
326,"NUMEX_BILL_MELTON_CA_2019",3,4,6,"NDRE_day.72.5.COMP.0023913",0.446625983997678,"NDRE",73,"1",89.4,"NMSU-ET","2023"
327,"AFX_149092",3,4,5,"NDRE_day.72.5.COMP.0023913",0.437253295930677,"NDRE",73,"1",89.4,"NMSU-ET","2023"
328,"AFX_149092",2,4,4,"NDRE_day.72.5.COMP.0023913",0.434043637235509,"NDRE",73,"1",89.4,"NMSU-ET","2023"
329,"NUMEX_BILL_MELTON_FG2011",2,4,3,"NDRE_day.72.5.COMP.0023913",0.454691749287993,"NDRE",73,"1",89.4,"NMSU-ET","2023"
330,"NM1704PAR",1,4,2,"NDRE_day.72.5.COMP.0023913",0.453532976175763,"NDRE",73,"1",89.4,"NMSU-ET","2023"
331,"TMA_990",1,4,1,"NDRE_day.72.5.COMP.0023913",0.471442927107905,"NDRE",73,"1",89.4,"NMSU-ET","2023"
332,"NUMEX_BILL_MELTON_CA_2019",1,5,1,"NDRE_day.72.5.COMP.0023913",0.475111172973012,"NDRE",73,"1",89.4,"NMSU-ET","2023"
333,"NUMEX_BILL_MELTON_CA_2019",1,5,2,"NDRE_day.72.5.COMP.0023913",0.450334084362031,"NDRE",73,"1",89.4,"NMSU-ET","2023"
334,"NUMEX_BILL_MELTON_CA_2019",2,5,3,"NDRE_day.72.5.COMP.0023913",0.443352082044857,"NDRE",73,"1",89.4,"NMSU-ET","2023"
335,"NUMEX_BILL_MELTON_CA_2019",2,5,4,"NDRE_day.72.5.COMP.0023913",0.444213830417496,"NDRE",73,"1",89.4,"NMSU-ET","2023"
336,"NUMEX_BILL_MELTON_CA_2019",3,5,5,"NDRE_day.72.5.COMP.0023913",0.434765576793566,"NDRE",73,"1",89.4,"NMSU-ET","2023"
337,"NUMEX_BILL_MELTON_CA_2019",3,5,6,"NDRE_day.72.5.COMP.0023913",0.442957960022707,"NDRE",73,"1",89.4,"NMSU-ET","2023"
338,"NUMEX_BILL_MELTON_CA_2019",4,5,7,"NDRE_day.72.5.COMP.0023913",0.449322493224932,"NDRE",73,"1",89.4,"NMSU-ET","2023"
339,"NUMEX_BILL_MELTON_CA_2019",4,5,8,"NDRE_day.72.5.COMP.0023913",0.44743486677174,"NDRE",73,"1",89.4,"NMSU-ET","2023"
340,"AFX_149092",4,6,8,"NDRE_day.72.5.COMP.0023913",0.448593490561475,"NDRE",73,"1",89.4,"NMSU-ET","2023"
341,"NM1713PAR",4,6,7,"NDRE_day.72.5.COMP.0023913",0.460289798350558,"NDRE",73,"1",89.4,"NMSU-ET","2023"
342,"NUMEX_BILL_MELTON_FG2011",3,6,6,"NDRE_day.72.5.COMP.0023913",0.458766783014626,"NDRE",73,"1",89.4,"NMSU-ET","2023"
343,"SW_8888",3,6,5,"NDRE_day.72.5.COMP.0023913",0.445496513130188,"NDRE",73,"1",89.4,"NMSU-ET","2023"
