"Germplasm","Rep","Plot","Row","Range","yld2","yld3","yld4","yld5","yld6","yld7","GNDVI_73","GNDVI_88","GNDVI_95","GNDVI_101","GNDVI_107","GNDVI_117","GNDVI_131","GNDVI_138","GNDVI_145","GNDVI_152","GNDVI_160","GNDVI_161","GNDVI_165","GNDVI_173","GNDVI_179","GNDVI_187","GNDVI_192","GNDVI_201","GNDVI_206","GNDVI_215","GNDVI_223","GNDVI_228","GNDVI_237","GNDVI_242","GNDVI_257","GNDVI_263","GNDVI_270","GNDVI_278","GNDVI_283","GNDVI_293","GNDVI_299","GNDVI_307"
"NM1705PAR",3,142,6,6,4.95,4.91205984344444,3.8,4.3,4.55,3.35,0.0397733376948887,0.0454875021399325,0.153538831316444,0.164225975764935,0.21223848187624,0.278730511346838,0.0590399709564575,0.0133132542073946,0.253881483115825,0.25107159692664,-0.0495859082453931,0.443909538686135,0.0817593233840563,0.0993867069998973,0.210575535284362,0.0669879360815564,0.0660761586831422,0.137095256582753,0.225789236476336,0.000642111782229172,0.151476219921978,0.0834653329595081,0.325458115615652,0.294213293147783,0.054372661782419,0.184583805829456,0.171337061510997,0.343587702898369,0.0644240860945116,0.190856735110005,0.131248005347205,0.25234740360251
"DONA_ANA",3,143,6,5,5.5,5.21464816077778,3.85,4.2,4.35,3.35,0.0736934473767032,0.101896538040962,0.207292905210018,0.201029505430509,0.245054884065794,0.23815724995895,0.0515479831579308,0.0383307057763085,0.27318840794889,0.260471220300274,-0.0462116372300989,0.450481166389373,0.0819556177379997,0.118031818880057,0.220321974520673,0.0503780199007236,0.0542424997132107,0.149757498702908,0.22266813360104,-0.0148555947014698,0.173076282040641,0.100388897390677,0.286599255114293,0.302239761132616,0.0452079556781895,0.193421936944006,0.152800442709725,0.336925848755492,0.0597908206398873,0.20408906124162,0.140036780016641,0.257217495559656
"NUMEX_BILL_MELTON",2,144,6,4,4.65,4.05255136411111,3,3.65,3.65,2.1,0.0276632043302314,0.0516219491340549,0.156270149239993,0.150093289612457,0.202472204583758,0.275505653096969,0.0781025590784989,0.0040446087028364,0.23164301872819,0.236137129778508,-0.0507439482998626,0.45420691940322,0.0499797969154586,0.0662382575588027,0.185342438376773,0.0312078896708015,0.00900619398642413,0.102587639078529,0.165587297478665,-0.00187294318733645,0.124420384352427,0.0853079795731463,0.298148848678534,0.286860035435536,0.0527810420445556,0.186382337711481,0.223861151625663,0.323467133979157,0.0959807025676318,0.127743921315168,0.0744370482058015,0.189781810924074
"SW_8888",2,145,6,3,5.25,5.18296287222222,4.05,4.6,4.75,3.2,0.0607688825603997,0.0962520069773849,0.196619237024345,0.21389443921043,0.243867816859033,0.23931148980224,0.109413013713375,0.0583035060203528,0.281279877577196,0.273213509720826,-0.0393042293308861,0.455748199995077,0.106739652842483,0.108896482387398,0.244406729303957,0.0716716407103365,0.0783818347243532,0.166894845343796,0.225254244376494,-0.00495687791386362,0.167982810595782,0.116980286182079,0.303014646911243,0.321095970353404,0.0640407384569023,0.203086596560291,0.245173424083654,0.35848293817327,0.07442877979727,0.19153755617127,0.145645813650606,0.250572739141044
"DONA_ANA",1,146,6,2,6.75,7.20542550044444,5.25,5.65,5.8,4.25,0.110826334030681,0.163047941424544,0.25531791928059,0.289824021826913,0.289162958222842,0.235732878856682,0.124791711089429,0.112706414239935,0.344874047787936,0.346004653979689,-0.0312608664306846,0.4571807098602,0.154372339877738,0.16702397951576,0.30422049203461,0.075347783680695,0.103182704195347,0.212321223290429,0.283980984026542,-0.00331809642069776,0.212977505961332,0.166594605550868,0.308131740523426,0.349837301340854,0.0853209433676426,0.241006567089672,0.269301434620938,0.376129941464297,0.0625127418203292,0.231175945932762,0.190967142197196,0.296389208430845
"AFX_149092",1,147,6,1,5.5,5.95304117488889,4.4,4.7,5.5,4.2,0.0677162195683222,0.105969459018739,0.17030731732729,0.206989957610163,0.202698517377044,0.219748410763914,0.0788772335827949,0.0994472491493491,0.323751136252353,0.321102171180319,-0.0287095430207568,0.454689647136166,0.162733880708056,0.144213267648717,0.300324581789674,0.0824327670977045,0.115774407069777,0.211067407245908,0.26243589746533,0.0206080666586265,0.210327480735757,0.148402785344949,0.250674040685156,0.327192926416983,0.0671626573897925,0.23677195315021,0.239663949427984,0.376048073025197,0.0674311380592706,0.21844550894501,0.205806966952954,0.290767880543086
"NUMEX_BILL_MELTON",1,148,7,1,6.25,6.19281017488889,4.7,5.45,5.85,3.85,0.0550703674694662,0.118522132907504,0.213700369397671,0.247241573935154,0.246211225295342,0.3217428684862,0.111621080270248,0.0967848986931481,0.306960246829145,0.33621142378755,-0.0443134038244014,0.368859847687502,0.12055238426856,0.129782452289943,0.295761107419738,0.0738145156057751,0.0556196960231691,0.198114539287568,0.265067666042455,0.00445253726203875,0.167598691455938,0.150534047091514,0.345489903464498,0.35493658893334,0.0478377174585719,0.214439873255566,0.23541333751762,0.385102772344754,0.070982265400819,0.164437590071364,0.168518660929795,0.27349881058638
"NM170506PAR",1,149,7,2,5.7,6.13121955444444,4.45,5,5.3,3.8,0.0594201991305884,0.09918054768247,0.19278198606702,0.211006289379929,0.222092721332202,0.287888785619693,0.103787230381981,0.0755782048846282,0.295792916279828,0.321944797943808,-0.0273632757758462,0.367846809823354,0.145190196972949,0.139862801030844,0.273457113073113,0.0747944051540353,0.0669851912467987,0.187965240401298,0.255058384643669,0.0148027838075666,0.176839106951933,0.142273405845291,0.337942715620502,0.334974087875855,0.062105799357243,0.211892902294925,0.215171677967042,0.373996956816323,0.0785627021547333,0.19497540117167,0.157491378897918,0.271133497887074
"SW_9720",2,150,7,3,5.35,5.53318333422222,4.25,4.9,5.25,3.55,0.0633722933930376,0.0916904256507952,0.186489967398336,0.206777351897319,0.233035128604322,0.267626682700507,0.0858461588067729,0.0328720889359502,0.250120709037398,0.29662314403873,-0.0395318919450984,0.367248580578479,0.11186801394811,0.112751851554045,0.235806275595951,0.0624014932205328,0.034593592601833,0.147970843737217,0.200086913026536,-0.0159753882423273,0.130793287369495,0.116372550431591,0.325701892057822,0.335004106240706,0.0520819891231514,0.198380663037824,0.228161184313523,0.35023832786058,0.0751638853679404,0.175434412245353,0.124933761595548,0.233861460839913
"AMERISTAND_803T",2,151,7,4,6,6.24223452411111,5.15,5.65,5.5,4,0.0910748409305451,0.131363659272983,0.226916124945059,0.243101938530905,0.26606874831179,0.302875983863366,0.106306528827127,0.0675058740210192,0.282712517600387,0.318429317885079,-0.0333167049530948,0.36267804,0.137928131992719,0.145686320227821,0.269712597085221,0.0601450342881041,0.0573191847016419,0.184501896364166,0.250347925523866,0.015135095053983,0.1900701822956,0.140500441987929,0.370005774922028,0.386652040371169,0.086440626654348,0.241194518632062,0.0897179840761317,0.38392616135773,0.0867520837360205,0.23301354749636,0.166143558791828,0.277640451927595
"SW_8421S",3,152,7,5,5.05,5.36733857877778,4.15,4.85,5,3.2,0.0567134027057423,0.0845637759951755,0.176573441843901,0.187274442032865,0.207950154013527,0.237790249671696,0.0995393464747618,0.0449644097569012,0.239717232570362,0.258994296836652,-0.0294804578689285,0.357778720152672,0.121853612664579,0.125191331692704,0.221821752169799,0.0631129484319862,0.0514703441283233,0.161099781879045,0.237044460298622,0.00164027631208995,0.157819346744979,0.107241243776322,0.335441496051847,0.347024472671825,0.0596361113838654,0.207509289992705,0.156363453986523,0.365602715360785,0.0846471018423398,0.214850721373614,0.145473438407451,0.255721571756692
"NM1713PAR",3,153,7,6,4.8,4.36029614744444,3.35,3.6,4,2.35,0.0037523919145587,0.0461091825794944,0.149535842205697,0.179602361733041,0.217085712820575,0.238130911894071,0.111839257124692,0.0416947632119455,0.227820503124221,0.226432681341818,-0.0446281918115853,0.356421813322056,0.0819567241523237,0.0974498560691178,0.192922626217544,0.0636890185638868,0.0326976090051391,0.125306432317678,0.201354882372904,-0.00492482871781947,0.111711210095386,0.0740663969702998,0.272032221616056,0.261138395942637,0.0373963291335067,0.167524470344004,0.196018622493363,0.323806891384535,0.0729159892300876,0.128811262225793,0.1033262219683,0.214645306615817
"NUMEX_BILL_MELTON",4,154,7,7,5.1,4.71499521922222,3.25,4,3.9,2.2,0.0139014847832441,0.0567616713973041,0.161222828031692,0.182076838410325,0.220649384966477,0.238097248115138,0.0996047483402091,0.0385254206096764,0.235001795507278,0.246544904339414,-0.0481054883235456,0.357236738187025,0.0775208039497859,0.100821927776763,0.198041692998305,0.0538575525640314,0.0203873562471624,0.129502003790631,0.210178388682216,-0.00895430808826129,0.132160979657348,0.0836012927580285,0.304228723261148,0.303351413577596,0.0614021476712567,0.183855583289409,0.236368591916323,0.337683027426535,0.0819763196747475,0.142251827250072,0.100889760951927,0.19754738488127
"TMA_990",4,155,7,8,5.7,6.38091335722222,5.1,5.15,5.45,4.05,0.0505356408326638,0.0676808837858272,0.156698677882223,0.176128338653361,0.220833961831064,0.251638968373464,0.0864964215442095,0.04962606445475,0.240400468276883,0.268717056729174,-0.0166579863543693,0.357392561791298,0.161218215324009,0.15064398726224,0.232796992064138,0.0741545862169216,0.075829874335606,0.179721138216084,0.248619119729665,0.0192148623804821,0.201422808746684,0.12609369784275,0.34913838902349,0.341420909081595,0.0998207063301911,0.219670390457832,0.16960985357905,0.343867547612011,0.0831528435644319,0.218925743371889,0.15407951807592,0.22952957988133
"NUMEX_BILL_MELTON",4,156,8,8,5.8,5.51565660522222,3.95,4.55,4.7,3,0.0290822627654709,0.0965196999685606,0.166745617700801,0.187119429322278,0.223473712838955,0.300664827956777,0.0865305805204249,0.0422382568079158,0.222653707052775,0.288382428524207,-0.053648135328283,0.365130365533017,0.0871675275831905,0.119564739025205,0.23256627775802,0.0516762416237677,0.00530991890379097,0.160867099325033,0.250322264386977,-0.00753525730768132,0.166859515548192,0.113387232212936,0.331641425266285,0.338615287945024,0.0715371160808279,0.203731701261431,0.217367888170347,0.358038961516196,0.081498532977428,0.150307653588414,0.113743929132561,0.238808931158163
"NUMEX_BILL_MELTON",4,157,8,7,5.7,5.59096486122222,3.9,4.8,4.95,3.15,0.0386253890022516,0.106065934871029,0.186544425132191,0.220861275105407,0.255862084260663,0.287152861257752,0.081867810775975,0.0336335466989296,0.222110512255133,0.268334065565256,-0.0607401885083074,0.374502726402747,0.0730185785370855,0.100424280446022,0.215380509577126,0.045921433750191,-0.0100560962385545,0.126960612764457,0.22611928977215,-0.01116935528511,0.131370869951922,0.0929409638617375,0.316671020270841,0.34385538314407,0.0770099055995154,0.206370698960755,0.203487657728383,0.355506350032429,0.0802780608248854,0.159324656434291,0.118451213862653,0.218976030911772
"NUMEX_BILL_MELTON",3,158,8,6,6,5.73124003744444,4.5,5.15,5.05,3.65,0.0568913511908749,0.126699317005414,0.212970816376002,0.232062088852121,0.277909394246674,0.326049437296431,0.0928864817165928,0.0452537922783577,0.236117725726523,0.26535878162578,-0.0656047674888061,0.378183515422349,0.0705557903813665,0.102113637520614,0.225603304901557,0.050814883700553,0.0133769299512045,0.13827429034684,0.232059057261073,-0.00275333192491154,0.131403079287229,0.101966828422855,0.361960174999821,0.345549396287407,0.0722774577088764,0.21093420696739,0.169215628173187,0.35628432248646,0.0792328662317095,0.181250392105633,0.151660842143975,0.276648430008963
"NUMEX_BILL_MELTON",3,159,8,5,6.25,5.86729370477778,4.3,5.1,5.1,3.45,0.0459761358704832,0.10843309455493,0.189584453942765,0.205579518166705,0.240739384626667,0.287500466859345,0.104569308445257,0.0498703633725511,0.238468594352549,0.281109387788191,-0.05418247329525,0.379512553193813,0.0839817499011557,0.110421194562912,0.238499570743733,0.0581824248587966,0.0223286181520131,0.148148729239901,0.244282866817352,0.0057830686468559,0.148608915425152,0.122248902282871,0.31317530263063,0.369635501996017,0.0779090243762481,0.214959557651628,0.169761169571184,0.369043576995135,0.0791688456417239,0.182745244747069,0.141621135450166,0.278376397618441
"NUMEX_BILL_MELTON",2,160,8,4,5.75,5.56026753411111,4.3,5,5,3.35,0.0485925488294881,0.117816596919528,0.197509569386942,0.220032544716738,0.2522073513395,0.26128555556062,0.113975808712999,0.0564488346555032,0.242981017508116,0.301242637196467,-0.0609270857004637,0.381184632644776,0.068621342936111,0.1015737595802,0.240903024614859,0.0498187109906871,0.0082647420844745,0.132182543069287,0.208140675674202,-0.0104996526288859,0.127865946030048,0.108214091267513,0.341383691302263,0.341400511054385,0.0643789855736226,0.20147760327642,0.178053014074683,0.351337147528785,0.0724182150070828,0.158533146130355,0.127235759035805,0.275473562954006
"NUMEX_BILL_MELTON",2,161,8,3,6.75,6.31664868422222,4.9,5.6,5.65,3.7,0.0720467695611439,0.127327032269862,0.227607662540208,0.247147700011753,0.278380783167845,0.283575580390856,0.126702876280287,0.0851065012763532,0.282344099496824,0.345812517082647,-0.057695155326943,0.380516754434747,0.0965942664914437,0.115736873364509,0.267886607368925,0.0577703411032735,0.0227792031229841,0.165163956120498,0.25359246795704,-0.00827660018273595,0.15587103945079,0.137079509812802,0.330849559474688,0.387807401377102,0.0712739955446637,0.229526555247364,0.230303717988145,0.376548239322307,0.081983140780762,0.175152031253231,0.143245209352234,0.284632983934105
"NUMEX_BILL_MELTON",1,162,8,2,5.55,5.58342417444444,4.2,4.5,5,3.1,0.0348293821416248,0.104666856596837,0.191317344694716,0.215507361950359,0.227061439394347,0.27424975417888,0.123235836027785,0.0807708629487423,0.277776182936653,0.319927403687641,-0.0602538593143632,0.379128818798363,0.0931051192318964,0.105675301433924,0.263264941277955,0.0588426203771667,0.0131178430356877,0.151237907122979,0.220015544730282,-0.0108336037929998,0.144412442368368,0.12561853639599,0.320417381522596,0.33415004541862,0.0325368430690101,0.192985315162415,0.236745215080367,0.366274130432962,0.0765327781303925,0.135237978786206,0.130281905960052,0.262961876312186
"NUMEX_BILL_MELTON",1,163,8,1,5.8,5.84986495888889,4.3,4.95,5.1,3.35,0.0489343033259789,0.131168520955029,0.216139006057881,0.227881365250593,0.225612889606652,0.261120459027829,0.115626373899923,0.0979702319666913,0.288761067776834,0.333795653570577,-0.0654422585749471,0.380344855040733,0.0925023381343671,0.105389954125281,0.284048579574273,0.0650803909161352,0.0273345703145375,0.174480351177399,0.250750616687315,-0.00453719961704838,0.157508081547174,0.148059850447984,0.330668487728622,0.364810418444759,0.0392688972856303,0.221590849140386,0.235728660154765,0.371520870736629,0.0662681602373392,0.141079925206353,0.161464240475166,0.27989819048863
"NUMEX_BILL_MELTON",1,164,9,1,5.65,5.12208674688889,3.65,4.2,4.5,2.7,0.0469851554463137,0.128437736308508,0.197155515523864,0.190324619395749,0.233209729875866,0.264940050940744,0.073832627828886,0.0680218968220122,0.258324405013688,0.305531696305919,-0.0718468230161916,0.366617304333666,0.0568900640331597,0.0715840025436014,0.259183357569261,0.0690508501099771,0.011746332035608,0.156521741637625,0.212100340385316,-0.00873296881952742,0.132193282864322,0.135568059640902,0.281537207942474,0.347274033854866,0.0333803274262835,0.194825056053312,0.189240410810013,0.345021785557629,0.0516596561858103,0.111435877338716,0.12408615260218,0.269636951056676
"SW_9720",1,165,9,2,5.7,5.76962481644444,4.25,4.55,4.8,3.35,0.056804614984902,0.09791358080003,0.170348897587691,0.165516930570121,0.205253716416582,0.261737297244953,0.0995552786840599,0.0430687057272605,0.245030992984789,0.294832714838053,-0.0503785680982263,0.370107890415503,0.102416768826195,0.0991938897241463,0.252793346060641,0.0693042767585499,0.0315076326876307,0.13534023197655,0.205621203265009,-0.012676485891939,0.137842719540824,0.138278567062901,0.284831001697707,0.339912219349062,0.0412519527972064,0.181884773113102,0.196708287369729,0.350594323427666,0.0888643809094527,0.133560309204831,0.113089949120641,0.262444953509934
"NM1712PAR",2,166,9,3,4.95,4.77740644822222,3.5,4.2,4.4,2.45,0.0400795485845429,0.105958957749223,0.167309740708398,0.169269085907983,0.237268235928796,0.256100149783227,0.0967129488196637,0.0162643198160629,0.212521012560692,0.281848535203774,-0.0574637999009363,0.36981211027465,0.0548584603291387,0.0751895887513472,0.226634305795691,0.0644706709162054,0.0123072037877891,0.133321756372343,0.192781604197314,0.00393441742539001,0.120062772458942,0.125073550816598,0.298530604604386,0.34729244392857,0.0524004750345972,0.200980778844494,0.222455046769309,0.355194368690959,0.0986516947378332,0.124160352136194,0.0954661146110003,0.274210005219777
"NUMEX_BILL_MELTON",2,167,9,4,5.3,4.92543453811111,3.55,4.3,4.6,2.6,0.0498184022808111,0.121639327089328,0.188661604189016,0.197244961585038,0.252994034691932,0.262790736079777,0.0894504674111115,0.0218463203868529,0.227191225895598,0.296886850577174,-0.0688870734109981,0.356496394306338,0.0364139406104087,0.0723016309982367,0.222245587372086,0.0602859230813295,0.0146998115020675,0.128398159960766,0.205349232028384,-0.00727073891855572,0.120578731000246,0.12283760203054,0.294931410211044,0.349993547361861,0.0587846068187459,0.200603608179673,0.212657870692376,0.341185335040626,0.0839915097979447,0.135995023322068,0.107169976334771,0.285712202554325
"NM1702PAR",3,168,9,5,4.8,4.65243300277778,4,4.8,4.8,3.3,0.0309161263668999,0.0768642890756299,0.136260213932428,0.13655823093886,0.196170740233669,0.210696646343898,0.085446993198992,0.00383434794779919,0.188509721733836,0.260988497396836,-0.0555261862480778,0.346458679855803,0.070793976876742,0.0773646437647863,0.208265488735453,0.0686784882698923,0.0334478430407578,0.126816750290545,0.216071753599996,0.008922350410084,0.141668492161471,0.136147960570664,0.316246435555074,0.356701705090549,0.065885634936372,0.202354310634281,0.0854041033692196,0.335875641913882,0.089754971958192,0.161166851729594,0.100602515285477,0.277398562519273
"AFX_779",3,169,9,6,5.8,5.71298656544444,4.15,4.95,5.25,3.7,0.0675228089933236,0.133560712139599,0.194749557313848,0.199969838572066,0.267516623784133,0.272020287303244,0.0868739931555783,0.0411265468985465,0.247205547380795,0.304773816683498,-0.0492334950649564,0.341012778995115,0.091895887631135,0.129899801598365,0.267310584407277,0.0709694477550204,0.0460649854967944,0.157861564393217,0.249453097182702,0.0109229041396101,0.148657084363005,0.143517185881345,0.334574852577462,0.37472400257,0.0761521658574717,0.227889707028581,0.154735991985963,0.388793549886448,0.0931152761594053,0.173203537462714,0.139025726102956,0.317244427786626
"SW_8421S",4,170,9,7,6.5,6.60304539722222,5.6,5.95,6.05,4.3,0.0679947278143877,0.11472197905202,0.181506992345198,0.195194523301577,0.251011736627651,0.269592830432097,0.091218635010259,0.0428028657978905,0.237857363815799,0.288743695415691,-0.0275903049060177,0.335361525118193,0.130908140789059,0.14123788175319,0.2640770028344,0.0797239035629481,0.0669889727684656,0.174199249352152,0.284113478579607,0.0229354864803965,0.189549818805907,0.159342598238475,0.359597975632028,0.383018568706401,0.0842631687221676,0.246477780551035,0.198112256429539,0.374170825045039,0.0964669219604551,0.205517622420102,0.146856749790725,0.266530459917956
"SW_8888",4,171,9,8,5.45,5.56036551722222,4.3,4.9,5.25,3.4,0.0401805631229506,0.116935082010961,0.169479977154452,0.176594971136507,0.241036008350159,0.257872780786711,0.0745906476017339,0.0306126129192057,0.217106562110582,0.286167984950738,-0.0492697137557765,0.334402280042192,0.0955839954640916,0.127774064499022,0.247303814704921,0.0640163980731095,0.0481879668368395,0.177510307494136,0.280144995320118,0.0164769504962705,0.191434151469869,0.166446949877165,0.342520159777212,0.366816820839541,0.080730223437603,0.248139405863058,0.247966246502245,0.372905933279827,0.107903361828894,0.182109316837732,0.1311982419554,0.268683330640861
"NM1703PAR",4,172,10,8,5.75,6.68501238722222,5.2,5.7,6.25,4.4,0.104830409849397,0.12900475541535,0.176908963405772,0.169852171429313,0.244845872592455,0.248406513850079,0.0828507334614372,0.031365212733542,0.217095645909951,0.28266256514191,-0.0388294027218377,0.332688687242365,0.0923587010622307,0.139023358945893,0.276618009613261,0.0640260473612859,0.0745422404844972,0.184468037703821,0.309199944189298,0.0442145124238098,0.195059665117998,0.202752253554001,0.246045210920254,0.385526474897912,0.0578053674545831,0.251442402604475,0.216041051859124,0.368879522126195,0.103978604433518,0.201276583716016,0.141151152782726,0.286882185654941
"SW_9813",4,173,10,7,6.4,6.59912195522222,5.45,6,6.25,4.4,0.0854289389357471,0.119249281830613,0.181129247553116,0.186863198937686,0.265574565574703,0.265665388205437,0.0826285813412989,0.0273731881403122,0.213293738691194,0.286376074224136,-0.0352440206038593,0.3310387030494,0.0915557972593993,0.133758866935789,0.261808674555544,0.068277676728837,0.0718518100281956,0.166394751396936,0.272849337663454,0.0243544179732165,0.160020131649012,0.162244947353944,0.313188592925161,0.369660589849351,0.0580912793688467,0.244236455540924,0.194909137631127,0.362099692759306,0.0975194473926664,0.195523176282095,0.145772762710382,0.269115027527731
"TMA_990",3,174,10,6,6.5,6.95394762344444,5.9,6.4,6.25,5.15,0.131140869559999,0.143766319956006,0.210224662684863,0.211884757817245,0.296090001658735,0.286332397667864,0.086019898430271,0.0653100031304689,0.271407057778699,0.328902827322164,-0.0303357549249635,0.326694970828676,0.121295936262923,0.154267214600861,0.290963467721088,0.085608775500068,0.12746364156862,0.189840473015399,0.297272132761285,0.0489722579731173,0.208761186576525,0.216434821988747,0.339438533114392,0.392898890387993,0.0960068053604572,0.266272413092245,0.140959473264145,0.370267431209972,0.0965816812567483,0.235387996205109,0.172572421284268,0.298709841044025
"NM1704PAR",3,175,10,5,5.85,5.83113793677778,4.6,5.4,5.3,3.5,0.0846074641375875,0.121403153251272,0.188754018517381,0.184089726317194,0.276967565133277,0.240940674539008,0.0784169637561975,0.0176389633178912,0.210391588769564,0.303221875126736,-0.0532377765948142,0.329140571864297,0.0583885261937198,0.105646937321869,0.250661348785648,0.0633017471469371,0.0630726754096673,0.144488443067874,0.24715604159376,0.0207363963909134,0.151865196306416,0.168312175073275,0.283875475588214,0.373765354795749,0.0885983012583661,0.232949909580724,0.183467766566883,0.344343662711302,0.0949279218241199,0.177631450256767,0.123498671717465,0.281841428109164
"MESQUITE",2,176,10,4,4.85,4.99183847411111,4.15,4.4,4.3,2.9,0.0724282815580461,0.103621042846073,0.165737815071346,0.160667879867816,0.23727037640877,0.275095834748669,0.0868760808492144,0.019179655848427,0.210071255471809,0.298402866200031,-0.0546873311487239,0.329527873294396,0.0673632018000666,0.100198548993141,0.239225043005446,0.0638296176822439,0.0685867979655427,0.134660527372844,0.215073790845306,0.0274472120118074,0.15137190505994,0.16689638043329,0.310325992813617,0.338482560815049,0.063520483247296,0.205266682743251,0.217441527118459,0.311054079187962,0.0958496777525069,0.168046192047908,0.120645948367701,0.257251904565145
"TMA_990",2,177,10,3,6.7,7.21409288822222,6.05,6.2,5.9,4.55,0.099263348628742,0.114646271585134,0.181857847756797,0.180797050501744,0.25160159438269,0.308457162404985,0.0985535586394309,0.0484275731217982,0.270038951086762,0.328465390909292,-0.0329167597554515,0.334017002489093,0.11680936264527,0.136276431799754,0.288059555243324,0.0886906525445375,0.122571496622334,0.196832762215487,0.275930448740476,0.0511547541587247,0.215271221491056,0.214081252310138,0.342922863963904,0.397291780965566,0.103833284223218,0.258148793360784,0.212493937086972,0.36896185627588,0.108129451760784,0.213192637072199,0.154647649835385,0.285462485334474
"AMERISTAND_803T",1,178,10,2,5.5,5.88898059844444,4.6,5.2,5,3.45,0.0776133986117149,0.0980604196446416,0.163059156903502,0.151912538708766,0.208624258539156,0.267738237269974,0.090812757909227,0.0466415755894957,0.253099748900489,0.300832737474882,-0.0529182491412145,0.336029046742858,0.0830613800350198,0.0974747064819312,0.268069609892954,0.0748489869172095,0.0860711239260664,0.166561762567889,0.236536563275272,0.00137196629423023,0.179415271625796,0.183495486892744,0.323319743023476,0.372569516873759,0.0687688556408442,0.228482894939827,0.193122812435782,0.387744091876659,0.0972612738912245,0.169793795175487,0.136785725280874,0.28299996084083
"NUMEX_BILL_MELTON",1,179,10,1,4.85,4.63143199088889,3.75,3.7,4.15,2.3,0.0432829813634676,0.0889221515269838,0.169150255118014,0.154719021955388,0.208855696471657,0.253313885349893,0.0444421822081678,0.0453875947964731,0.227456797236624,0.275523291663805,-0.0774767085499942,0.335271800957867,0.0288467871138886,0.0433724651669877,0.227153381927582,0.0708396651925713,0.0296024306562014,0.121784909596282,0.185095152832182,-0.0162454341782599,0.124293696953106,0.140547279014266,0.339108867262945,0.30808703118189,0.0163364922185481,0.18844797035045,0.208484284081443,0.346479263355172,0.0522965447121836,0.0937066626785286,0.105342876347683,0.258133935443095
"NUMEX_BILL_MELTON",1,180,11,1,5.7,5.35229004088889,4,4.25,4.4,2.85,0.0738270277983327,0.125724751948964,0.198014281432266,0.189311807358986,0.244426240846947,0.271960840765254,0.0335813242091254,0.0525778738145852,0.242143869916266,0.289550674670182,-0.078886713404499,0.392767796657747,0.0295180510528962,0.0521501473375189,0.238628764252582,0.0688648538596029,0.0446097088488136,0.14743049137137,0.208691551681512,-0.00654879885986241,0.142651559192103,0.141010288541472,0.275755739910518,0.340181887399781,0.0505047337116954,0.201455372106211,0.151247142774321,0.356460411416572,0.0622254210567999,0.113289418434371,0.111873889914626,0.258922484257276
"NUMEX_BILL_MELTON",1,181,11,2,5.85,5.62196015044444,4.1,4.55,5.05,3.3,0.0716252385192321,0.107338690012943,0.191134849117071,0.188847863769102,0.261473474252993,0.284524178064188,0.0893167726356402,0.0432411072828634,0.239136844358075,0.290919205359696,-0.074058425823864,0.396575169312992,0.0425967322494046,0.0783086334625064,0.245480635238944,0.0668709319523259,0.0614345373588432,0.138699242955614,0.216254946503438,-0.0169771776214666,0.146262146025414,0.147559249477303,0.282453679671614,0.352009221694754,0.0642607730712629,0.197072295647549,0.165789497940686,0.366259948701622,0.0860467402605808,0.121366529985536,0.109384840813569,0.251576138544868
"NUMEX_BILL_MELTON",2,182,11,3,5.5,5.49535361822222,3.9,4.55,4.5,2.7,0.0619480827389302,0.0955537390747487,0.175777116787467,0.1687130110576,0.262526060066276,0.265721588555715,0.0963092988783053,0.0144676723792894,0.216219395594089,0.279686427869674,-0.0753830905929713,0.39721018744373,0.0108120042052052,0.0733116041321475,0.236334878776304,0.0561294125609117,0.0518328998825293,0.139637937200222,0.214914197042004,0.0132238637968872,0.124984399490433,0.133734420223835,0.27956291149148,0.350225731900051,0.0635861437557556,0.19265498219721,0.15107507272974,0.324413247082623,0.0888804959360417,0.111753356566772,0.0834226189381052,0.241313680610263
"NUMEX_BILL_MELTON",2,183,11,4,4.9,4.69840746011111,3.45,4.05,3.95,2.9,0.0656783795780002,0.103681118030465,0.176496709423092,0.166135088028752,0.251359579836036,0.261486700191042,0.0884477129164567,0.0111198268874596,0.207823917526497,0.257425204428097,-0.0750628424658692,0.397672552029211,0.0100726033323327,0.0585029049765565,0.192274606022545,0.0489932254220386,0.0515894320201166,0.116664957537715,0.169826705815797,0.0124672360872332,0.117723873554143,0.125473492823587,0.238370158876309,0.308400722787336,0.0608896318184678,0.167607142949895,0.115135401082874,0.288704842688417,0.0847614120624246,0.111884127634505,0.0945439662552407,0.206738760744702
"NUMEX_BILL_MELTON",3,184,11,5,5.8,5.54282242277778,4.35,4.95,4.8,3.55,0.0893777625607605,0.122121842784179,0.193873294272621,0.188325336292876,0.269832869622815,0.274460779020142,0.108584186594327,0.0414400038366842,0.228432342419102,0.301487815473272,-0.0660283769850119,0.401513622985165,0.0328788637720833,0.0975835844007309,0.242935818107625,0.0525684541508719,0.0704893873172334,0.145298731058386,0.226073293713904,0.0107777778998952,0.141033513412058,0.146746600087106,0.289063762935412,0.356069652526437,0.0773765882721369,0.204617735592729,0.104223372560428,0.330637436563921,0.0826812058335044,0.137876461228623,0.112555692045637,0.221256376815347
