"Germplasm","Rep","Plot","Row","Range","GNDVI_73","GNDVI_88","GNDVI_95","GNDVI_101","GNDVI_107","GNDVI_117","GNDVI_131","GNDVI_138","GNDVI_145","GNDVI_152","GNDVI_160","GNDVI_165","GNDVI_173","GNDVI_179","GNDVI_187","GNDVI_192","GNDVI_201","GNDVI_206","GNDVI_215","GNDVI_223","GNDVI_228","GNDVI_237","GNDVI_242","GNDVI_257","GNDVI_263","GNDVI_270","GNDVI_278","GNDVI_283","GNDVI_293","GNDVI_299","GNDVI_307"
"NUMEX_BILL_MELTON_FG2012",4,388,12,8,-0.0282431790158269,0.173072508042748,0.20880911778531,0.313589280254653,0.349452595038341,0.429796420717067,0.0939925798663039,0.135910387048112,0.385816325098506,0.400292363380571,-0.114075285030155,0.0845778727888927,0.149577265631267,0.342720260092317,0.0447972732360085,0.0163152665927889,0.0555931698291045,0.0591714360278454,0.00548859669681767,-0.0120124604332116,-0.0139686699288409,0.072493053361409,0.114405679256442,-0.0105869835670967,0.104347407626452,0.169705635329059,0.346066695176763,0.0077560256698637,0.0938906219895632,0.127693247222145,0.235683198811197
"NM170506PAR",4,389,12,7,0.00889488254885496,0.213769390560717,0.226999905842181,0.334080665554865,0.362985870608527,0.384047525686362,0.0803694457865821,0.131747165193019,0.368312776835247,0.41333601593129,-0.0648188267851664,0.177032047122883,0.202837264262386,0.341344332205135,0.0719806322804564,0.0888611555909987,0.118731046437288,0.158988294999804,0.0535831331700376,0.00454242262799855,0.00581819178382518,0.0905624092372412,0.160822618375247,-0.0149255694008588,0.111192840133486,0.175861542793533,0.349481422247391,0.0908658566995965,0.184605386372189,0.16731974426856,0.270971033868093
"NM170506PAR",3,390,12,6,0.0229740335015191,0.240265192019368,0.243499625523547,0.320149448100875,0.385704069181705,0.388107641509937,0.0888808005423301,0.12994586458577,0.371154293287207,0.426317194212032,-0.0569557849656038,0.203140087772194,0.208220609978338,0.323048772117341,0.0771764567117971,0.107501448648976,0.141111322997654,0.1634894326491,0.0713730412846262,0.00817246914825509,0.016230084689328,0.066999286509113,0.162737406398024,-0.0310749507878573,0.101059392312003,0.203420935030035,0.343567829288203,0.100674729312391,0.181156559518838,0.162785250886825,0.262702322323965
"NM1702PAR",3,391,12,5,-0.0146913371529589,0.160843964333525,0.179028670694175,0.273533123348388,0.339260147776954,0.398155566186528,0.0722522308134523,0.0834502521381726,0.350712312815509,0.398938216841049,-0.0752991420854294,0.1348052270699,0.159074119991788,0.281002421535216,0.0646199463364119,0.0413197917683716,0.0473227711888743,0.100824045083013,0.0735567908387409,0.00331827125377107,0.0132361550330332,0.0763966192744892,0.156854023570241,-0.050411442604788,0.053320834450296,0.153454373650845,0.315699855334996,0.0994599996616488,0.13450247839566,0.122519264849875,0.246295653688752
"AMERISTAND_803T",2,392,12,4,-0.0103346806287607,0.192638103358295,0.19510148850812,0.257962614328703,0.341004260069779,0.412596993278499,0.0639545530086039,0.10022408577937,0.3524302425662,0.391179858724521,-0.0684851150118532,0.149154086199955,0.186379755123568,0.301551916822212,0.0662617841233668,0.0714292612505807,0.0359034550811735,0.0965713437892774,0.060258334784231,-0.00859316220112851,0.0128556701030927,0.0782604552487518,0.146155896395694,-0.0421393587206648,0.0447600694092458,0.157023908910032,0.309068593398893,0.0728786918037478,0.154130642225046,0.144313463045987,0.224963421946107
"NM1701PAR",2,393,12,3,-0.00288576529108962,0.214089029359415,0.193650467356139,0.270641981721087,0.341068583983659,0.448689755806233,0.0813584954816898,0.111040836825246,0.372821173856055,0.391272346786359,-0.0871221863672883,0.106114525758642,0.162026746990851,0.308085673588988,0.0437913668439662,0.0585747946545071,0.046634461764816,0.0998996962495313,0.0576220425548775,-0.00674965414094428,0.0156105752824326,0.0972959691125793,0.132303515107643,-0.0256257694690369,0.0437982247201607,0.128606069459812,0.303012788267621,0.0721937803790438,0.105780991413652,0.121458143677376,0.201293626418751
"NM1705PAR",1,394,12,2,-0.00139815293751028,0.192194292248594,0.177848937050492,0.257660038789398,0.33391389289811,0.428842393790326,0.0931102342325556,0.117108796156875,0.40264097855652,0.385558407126023,-0.0300715574967634,0.154223274253523,0.183034623478226,0.3122478562911,0.0516731920898662,0.0889782408081903,0.0602056687520449,0.110711920912821,0.0928374800707943,0.00526190999395375,0.0160817953824714,0.0980273871631599,0.169405946844614,0.00448718639470904,0.0512704700571038,0.133483588086592,0.315997863829141,0.109647831419032,0.168554452120085,0.155551779274203,0.229607299321572
"NM1713PAR",1,395,12,1,-0.0230099060211435,0.18520359622716,0.187408800213433,0.283413213706828,0.350198217795304,0.424736733579085,0.105055908214545,0.149560029605484,0.428322384437935,0.390846654912694,-0.0264166698223595,0.117200271627348,0.182649238245399,0.321750619571086,0.0618447889833424,0.0464882020810666,0.00669314480380094,0.0680966923651449,0.0682937700236267,0.006854454044992,0.0120793893871626,0.0760655607200946,0.153948374758205,-0.04242821377569,-0.0174638081169927,0.205725640311168,0.232961261738559,0.0743677378733294,0.0935913673337073,0.0981304808903149,0.197542070277009
"NM1712PAR",1,396,13,1,-0.0352568633452728,0.171652470315298,0.176679950984999,0.27727415714606,0.350211070034297,0.413385356446877,0.0793851112020352,0.118583738458324,0.397396956260871,0.365864275155668,-0.0456432956525885,0.0951543850600466,0.154883737907798,0.304572298504828,0.0572574319150549,0.00881060390788955,-0.000222971228824444,0.0368543119431954,0.0760156893388224,0.00116301266050578,0.00645088781626023,0.0760641691114046,0.152311423980225,-0.045466330914743,-0.0708778934453853,0.154245824320465,0.178928462267559,0.0697215132332663,0.0542727753866881,0.075310432353582,0.158381632206871
"SW_9812",1,397,13,2,0.00242959986845777,0.216756933518245,0.207900552072331,0.29014626296806,0.374304503415104,0.411550014314528,0.0942765482810029,0.144324645831583,0.405695880991114,0.399057637866857,-0.0280384569539261,0.167857603138917,0.190437094981661,0.326618440358629,0.0463033335623727,0.0693792126751363,0.0690538250409057,0.0963068385069802,0.0999039714708128,6.63602218755456e-05,0.00871844766216537,0.0803399852087395,0.169437829827258,-0.0326104056561608,0.0613929372546964,0.17840871593723,0.327978106272132,0.101488647196828,0.19183541498519,0.183668700754936,0.23293066205023
"SW_1011",2,398,13,3,0.0170921551520143,0.199149704625138,0.183940538433209,0.278069023793755,0.349027514609175,0.395851242403864,0.0463169859326471,0.099679243235757,0.367138639049773,0.374563588555352,-0.0793150611278439,0.118639770081751,0.163196392108975,0.314473976762759,0.0422350725521222,0.0572348743896022,0.0514188374220351,0.085532952475395,0.0413202747485307,-0.0171301185798122,0.0100293685822789,0.0588966012687136,0.143184630007635,-0.06598233984406,0.0410718765096187,0.152621441903152,0.281302332578058,0.0724685615353393,0.136357251616746,0.146895447981158,0.208280514048448
"SW_9813",2,399,13,4,-0.011118300367914,0.192485596039925,0.202084938686811,0.268711449765515,0.352473520573907,0.407608021478335,0.0332074565536576,0.0698534378008299,0.355409711694698,0.375301624991554,-0.0821960960896703,0.1161964524033,0.16758496413442,0.292284086574389,0.0672273491614614,0.0450921183446366,0.035339346243215,0.0780377124850496,0.0468907538332606,-0.0207211686842014,0.0061992695262128,0.0843965585847686,0.168167848208157,-0.0622065341779089,0.0459556667411519,0.134863402074978,0.306343175312063,0.0738751076295565,0.135205319801072,0.133381441133437,0.218629105116374
"AFX_779",3,400,13,5,-0.0205408057712048,0.172317651151701,0.208404309159567,0.302284852797629,0.37670928642044,0.427794344672419,0.0648054543831069,0.103479367500944,0.381187312509954,0.414322139907064,-0.096362089357167,0.124137896075761,0.174820033120665,0.319281053256855,0.0706120046121579,0.0321870422131347,0.0573696230204886,0.0929682769932253,0.0818556672646163,0.000367883135277573,0.00625006690953631,0.0900647684529373,0.171178016898102,-0.0632652256791976,0.0470280519494407,0.11968305280718,0.318927754580847,0.0901961191276093,0.0936404682056033,0.126488185753426,0.225030992365073
"SW_8421S",3,401,13,6,0.0250175768906455,0.221536108006603,0.243773625118241,0.322612704537537,0.378318146697031,0.445392913697546,0.0537145391462958,0.116433637159547,0.375462847185372,0.421417956694125,-0.0575181276380204,0.202397207260311,0.205801568258925,0.341494443129824,0.0877365598997633,0.113304300009622,0.12661333405288,0.160630229775931,0.0765629985061026,-0.0041252960563048,0.00112679769939245,0.110214081540372,0.169830337853011,-0.0521308170492385,0.0781267699631369,0.177322132943755,0.330754741967652,0.100576180147062,0.174674327810932,0.172360697731695,0.255087207998924
"DONA_ANA",4,402,13,7,0.00894391866357295,0.255797887685946,0.282739380426512,0.379617065602238,0.409870065313554,0.45500590464682,0.0720017812694328,0.155077175327836,0.388211103895996,0.42691672867319,-0.0588020382311475,0.205797502769998,0.213707078451194,0.373924408932677,0.0873297266862522,0.107456376299694,0.126382488161274,0.170972406924613,0.0596556369999724,-0.0109546976461236,-0.0218339320938816,0.104956410844447,0.170012303785223,-0.0374619538767027,0.12216807244665,0.187069460746512,0.340923777044175,0.0924386560031694,0.187089666222606,0.18226213547209,0.26041313812395
"SW_9812",4,403,13,8,-0.0058207276202697,0.220976097337904,0.269342570184101,0.380753151826679,0.40034100347643,0.454268882200439,0.0556812800563809,0.148086337161159,0.405096036290259,0.417921174169237,-0.070662127255738,0.180655925618414,0.192469442660317,0.387801109830228,0.0599859089008511,0.0650894023840636,0.0751564072063901,0.0632160883151907,0.00609746685947482,-0.0468816316793763,-0.0633302408800238,0.0802674179144906,0.119366263146538,-0.0605533656568966,0.157360577417988,0.197154263167383,0.366238312369922,0.0213768606027481,0.205528813253111,0.203056292679324,0.276673601866283
"NUMEX_BILL_MELTON_CA_2019",4,404,14,8,-0.0298862457238672,0.193452115750411,0.273033167166786,0.335676228344801,0.395048042832683,0.441662526697107,0.0721283158940972,0.130707595338172,0.376216593391463,0.395245981965848,-0.126606656352017,0.0677662281971887,0.143933562366836,0.362712596257075,0.0481943804816855,-0.000436343328467443,0.0141005264052803,0.0367661610028743,0.00392472480123063,-0.051587170349172,-0.0708554540275461,0.0766161378515807,0.138983120749799,-0.0822626074643617,0.0760229480898312,0.133162329677858,0.343407718527304,-0.00230075096133681,0.0927766510326624,0.14399037129612,0.234971865135642
"NUMEX_BILL_MELTON_CA_2019",4,405,14,7,-0.0257752264534589,0.17712717295071,0.240149935048318,0.303744650732779,0.359424456966105,0.401506082767168,0.04987054606358,0.0785202334181652,0.32816548259277,0.359779055796461,-0.123795625626174,0.0732855549583896,0.13875371776721,0.328964362789787,0.0660116252396191,0.0125554175165429,0.027418226645336,0.0978542160008404,0.0475211805136375,-0.010345343828211,-0.0219941481984265,0.0700688932917559,0.182251753905502,-0.0448346704907537,0.0295891582209201,0.147940006107544,0.281012487742252,0.0679311096577283,0.0822653645143454,0.122941847427034,0.218672274155049
"NUMEX_BILL_MELTON_CA_2019",3,406,14,6,-0.00381959300437846,0.178165169517755,0.235578617815607,0.264884804149114,0.351664592924667,0.397319540808789,0.0556341071417449,0.0701955635759843,0.333042277498945,0.361249738166978,-0.127950233185793,0.0699444847006044,0.136426747182279,0.309179349900573,0.0644467624006969,0.0239531767778621,0.0315233705753727,0.0889829573165182,0.0652076422688931,-0.00277861494043143,0.000992210754939565,0.0363074929865464,0.157304601057897,-0.0466562285937959,0.0367937210267581,0.155250944374627,0.304225273477774,0.074937430237415,0.0619125601491436,0.115882873387342,0.203538985552995
"NUMEX_BILL_MELTON_CA_2019",3,407,14,5,-0.0153144900855634,0.180641886432192,0.230716819745084,0.291355169846536,0.370544797597764,0.40131681759337,0.0535647540276593,0.0749081665337722,0.356403076260503,0.375311370768277,-0.119390319179836,0.066927024868037,0.135328215737726,0.300355300091303,0.0573674425334875,0.0128945298777616,0.076210712976417,0.0729558626671058,0.0731692203712385,0.00290527028749375,0.00716155086477715,0.0768431376528464,0.196240439511469,-0.0518687306835542,0.0520629089727053,0.11874690837674,0.304355578048044,0.0855055105010265,0.0815226275574659,0.123946445516829,0.21364771938088
"NUMEX_BILL_MELTON_CA_2019",2,408,14,4,-0.0266147592998255,0.18204102207191,0.218275263052864,0.26530111482512,0.347548415451728,0.41876447542732,0.0244673407528252,0.0393702496261034,0.329124686573969,0.336964874633042,-0.119671979019418,0.0386118375942673,0.12536392541772,0.264251692734724,0.062198385021497,0.0034395853216062,0.0295695147498693,0.0346141308592483,0.0348084011969563,-0.0274173321312926,0.000332643373307067,0.0913437642507823,0.189305780256977,-0.0715716731409187,0.00774154959573869,0.110423271618821,0.278309858943007,0.0643981806655235,0.0631559319523497,0.0964248090523274,0.189993690701094
"NUMEX_BILL_MELTON_CA_2019",2,409,14,3,-0.00299906263241919,0.185680609181822,0.177605343323329,0.266231056788133,0.331468318184146,0.414514686138197,0.0313494362233616,0.0744981205938209,0.344022673930528,0.348911569923627,-0.11569834417883,0.0469086148664226,0.127311476165242,0.286097054873689,0.0256688253659685,-0.00322300234935562,0.040386830172317,0.0325793995529572,0.0232167458665514,-0.0256714725419221,0.000706521836669653,0.0803077984961246,0.140927252826524,-0.0729615872370614,0.0270210914345296,0.122339208235538,0.280627681454404,0.0616089288924871,0.0806261054344399,0.117374361897349,0.211212435343191
"NUMEX_BILL_MELTON_CA_2019",1,410,14,2,-0.0291807845322341,0.148912864547579,0.159106826499419,0.243151946201965,0.338612857522274,0.418182964766945,0.0664468313086883,0.0926049962409672,0.375685888071949,0.343245312016681,-0.0840253744394286,0.0665544130566926,0.136898548306124,0.29291384348437,0.0284071157499014,0.00784277494021044,0.0618209518028174,0.0435699606017303,0.09200093221664,-0.00369497210036071,0.00225380526649667,0.095376645141973,0.180434103708755,-0.039995337982989,-0.00867939756282307,0.134412024450367,0.243342360108573,0.0757161223655228,0.0886465830929175,0.121495255544806,0.185233420066303
"NUMEX_BILL_MELTON_CA_2019",1,411,14,1,-0.0201549725748006,0.179740558874294,0.200623383226581,0.282879157124183,0.361161020387,0.456932994326001,0.0691651203105684,0.119694512263915,0.401637599185228,0.368444126967575,-0.0588512930621321,0.0758687361714525,0.156969821490578,0.304864861352805,0.0591654176835348,-0.00755784114756919,0.0348782986456979,0.0172478913760543,0.0760041664579447,-0.00256402505770732,0.00149502455467302,0.0813314507099676,0.159689241054847,-0.025217884412128,-0.018100998328885,0.168504982259232,0.241017554639052,0.0517693800601357,0.107907886704774,0.134985810247659,0.199897096874451
"NM1715PAR",1,412,15,1,-0.0631913447561353,0.121009210882348,0.16444134325095,0.250863449816369,0.337959699256104,0.432249424641584,0.096424878181146,0.150390091105587,0.402753525705197,0.381581163350158,-0.0530248280932563,0.0948852207773305,0.15036694502482,0.289126038614691,0.0397358345499212,-0.0271436029867217,0.0136959829800334,-0.0232416300232138,0.0485759832848353,-0.0193093964862659,-0.0273186689175055,0.0715373030595263,0.152341088005191,-0.0548527622103884,-0.0905236226392716,0.161908432717543,0.124487716258635,0.0153187886962199,0.0350927216421889,0.0625922104041219,0.154488441162065
"NM1701PAR",1,413,15,2,-0.0303836937272271,0.165500474622271,0.192893010313017,0.246922378761756,0.344728652474643,0.421716413512884,0.0885399239713445,0.115115272278085,0.384368591346308,0.359437231311226,-0.0761577275992824,0.0963574729456252,0.150228947286353,0.31197488296377,0.0100659773711126,-0.00127226992702548,0.0648160687285071,0.0120610356352641,0.0544899851871914,-0.0224949926857422,-0.0244821647742629,0.0610719875544823,0.1824742359299,-0.0636990747183473,-0.0163919178172783,0.12551812141248,0.246643782914729,0.0634878391594308,0.100880276219104,0.128581200211103,0.205440995316583
"MESQUITE",2,414,15,3,-0.0162679590728659,0.160160787330951,0.159510125374808,0.229423075892233,0.307853472621068,0.382158047153832,0.0597937819761633,0.0833835192732908,0.346746343421609,0.331383021572679,-0.0878802869156567,0.103805592521998,0.146454420042763,0.296291378141191,0.0361264202116638,0.0201357730348454,0.0491884203551215,0.00983662573271032,0.0107954511737025,-0.0334782827914401,-0.0157539065911017,0.0352712925070004,0.149631167628092,-0.0964757761829673,0.0190179527230401,0.140088836795686,0.264888400547242,0.0597324151384637,0.101850529038864,0.141412317873762,0.224556719894098
"SW_8888",2,415,15,4,-0.0227652296287454,0.205273973208841,0.253999475478626,0.274169230249146,0.353438474237811,0.415869290723999,0.0774014916533351,0.107551413346847,0.371192999837068,0.366748993119587,-0.0967400501394292,0.0972327064444823,0.154236716265931,0.287647199130349,0.0609929755120764,0.0344178244200211,0.0820837859507553,0.0447938921490401,0.0186525332328779,-0.0337061001369667,-0.0140731370959263,0.0816944633251911,0.202152854171975,-0.0896393626715668,0.0378074033104453,0.156760176873189,0.278697539532295,0.0709874972312272,0.098255259940943,0.134420193725644,0.217480399317398
"NM1703PAR",3,416,15,5,0.00313768613699725,0.190761126346366,0.258212694323544,0.266583288409704,0.357282115309171,0.409399279788974,0.0864852532879096,0.109333599227867,0.370200949009833,0.370888974827903,-0.0904704957953805,0.12728766134285,0.156605753213126,0.319181949820214,0.0441990147384373,0.0426904226765078,0.112745294216365,0.0697887951492837,0.0385277910175686,-0.0181065883702632,-0.0157316855558832,0.0847939420372264,0.205008522480904,-0.0772893615520294,0.0610460984587483,0.125624568486594,0.302922882398227,0.0834772493629006,0.123123716891596,0.148619968785198,0.251057283494074
"SW_9812",3,417,15,6,0.0134642883254481,0.210200743195962,0.299426107880354,0.277217580455701,0.367514044421295,0.423475732804812,0.0903792975107244,0.126254374973693,0.358386325576024,0.365031953456048,-0.0775884345564859,0.171043993761367,0.167664636638306,0.337245869615545,0.0683616221411364,0.0692174754692981,0.0533300197697718,0.0907986812503012,0.0276044259591256,-0.0254123426757416,-0.0239947167363482,0.0753851102419457,0.171626126870185,-0.0577672764638268,0.100330513244068,0.174659999787808,0.329560680054345,0.0621749453958091,0.156735701790279,0.182738279108097,0.264899088947922
"SW_1011",4,418,15,7,-0.000391252943632418,0.204236138198052,0.291921215665476,0.294884382442626,0.371297406488098,0.428985881826584,0.0659646398552802,0.108592305498793,0.334095795394265,0.346704118983604,-0.0889240592392655,0.135760939328058,0.160782408908288,0.340705881160582,0.0751889298149515,0.0467367398495664,0.0320465868359559,0.0960663843008989,0.00571329700684784,-0.0259583942636565,-0.0298917700947946,0.0968997335520094,0.197828351899257,-0.0597802744736362,0.065548811861131,0.151746137739407,0.305725500069688,0.0522489599402751,0.121333781528432,0.157294137500333,0.236888671759394
"NM1705PAR",4,419,15,8,-0.0262459574437593,0.178055487101223,0.278706954085398,0.268332863087981,0.348863733339291,0.431426628843062,0.0763012821148386,0.129072049332221,0.356242965951089,0.362584899758706,-0.0851552239914865,0.136854492372876,0.15333673276427,0.360287402063631,0.0661640944561813,0.0379687781211572,0.0369488185926768,0.0596314384324571,-0.0020284757538339,-0.0569788785335233,-0.0684330966419351,0.0892970983918527,0.156217207821587,-0.0794402482939637,0.102903058711682,0.139257441860189,0.316891331442791,-0.00165000652349606,0.14494898983757,0.166619527304086,0.256337642918361
"MESQUITE",4,420,16,8,-0.0137276810137206,0.186052805510762,0.28706711236043,0.272772872490435,0.364083796872587,0.446908270550329,0.049321721900343,0.128828800203355,0.366058397530262,0.3678826874884,-0.105256399519862,0.137014305271022,0.153903178670325,0.365343158855978,0.0664789541888239,0.0254459693821506,0.024572393954614,0.0651434553203429,-0.0169084187861202,-0.0527637117219516,-0.0542418298732009,0.0702968051004276,0.144072858858676,-0.0933071444640404,0.0835749834801301,0.163282865383925,0.317768583662377,-0.0113182297492612,0.115903414312693,0.164340033164107,0.269106899895926
"NM1715PAR",4,421,16,7,-0.0613646427712901,0.129898610808453,0.23695403169283,0.229533464934918,0.32079544740959,0.440085423382216,0.051628912434539,0.0874184084263069,0.322721015019129,0.324490225569104,-0.126599201226536,0.0847594767294434,0.108406894454699,0.29517399858908,0.0686312474412907,-0.00695580714755588,-0.0240839385925575,0.0529758940729859,-0.031340709877065,-0.0334094461785644,-0.0288796700889072,0.0555118742360344,0.173973034857113,-0.0970462596328579,0.0157729017089318,0.186003542351035,0.234836571527289,0.0399363655485903,0.0194154055634148,0.0795997493955596,0.201903795709833
"NM1704PAR",3,422,16,6,0.0201190522623331,0.195929056171486,0.300875408221987,0.281837973820011,0.382465030739359,0.435687744329614,0.0393059384598724,0.0933639493100555,0.359902716748424,0.350609007304449,-0.12058754868594,0.11012532417436,0.142935193034269,0.330884884370849,0.0449160659991478,0.0380602231116527,0.0577791250943909,0.0883037760867314,-0.0207892870814127,-0.044193589718788,-0.0457068369636876,0.0304476916349048,0.129177739829662,-0.083121893536429,0.0895621033215958,0.169973789362771,0.31371702684939,0.0345503751550199,0.0896131941121396,0.136495627707045,0.283520547320168
"NM1701PAR",3,423,16,5,0.00165705030607846,0.183895798432784,0.279621989415337,0.271727408996762,0.370227356332796,0.426012219881394,0.0566634157507604,0.0993880064319852,0.365700711557603,0.362733159762828,-0.112049930759308,0.0996033989139753,0.142835075098281,0.318933974741823,0.020599088383608,0.0223663419383498,0.094983275189453,0.0678800055310617,0.00776679448288951,-0.0280010743166433,-0.0289302764831181,0.0815609894761376,0.172771718060111,-0.105878521357917,0.0512953889833201,0.174194901500179,0.300998776270128,0.0658449101007313,0.0816806731362026,0.137000544160582,0.270139274997229
"NM1712PAR",2,424,16,4,-0.0331661428804909,0.184584056600939,0.250914834812665,0.269082128759327,0.352964499410019,0.43480143185992,0.0696465838208655,0.0982087432399549,0.361176859589979,0.361498628948187,-0.121365136463219,0.0881715354419769,0.13163523560887,0.296321875919741,0.0539925863279179,0.0152494638489178,0.0287305943238538,0.0136296837477251,0.00295192048357168,-0.0374578941770012,-0.0312792407854865,0.0827281637878566,0.159936027027124,-0.130450913315469,-0.0116257643484299,0.16304334740097,0.241359692524474,0.0602591691433495,0.0373314399332691,0.0911305531635201,0.230340325566852
"NUMEX_BILL_MELTON_CA_2019",2,425,16,3,-0.0199687729109895,0.173395232107101,0.206222943885958,0.259955792632214,0.354450737124178,0.431395545652849,0.0765877122275971,0.102907560056966,0.374338879374121,0.372465499533237,-0.127210017872075,0.0765665755245831,0.136039024314942,0.309490787685181,0.0285357419256299,-0.00408600351376217,0.00916239083445363,-0.0176103340346244,-0.00737550844556288,-0.0419857359350628,-0.0339009126314831,0.0488338562421853,0.107408535170097,-0.123941149448299,0.0124762326642114,0.168012397361152,0.278354256612678,0.0460769649614605,0.0634954251167184,0.109605843717035,0.259748449211535
"SW_9813",1,426,16,2,-0.0236960781338805,0.184457116689443,0.232236744427958,0.262721512005852,0.361685008602428,0.394075313406159,0.0966013888391306,0.127547409464031,0.39560014923486,0.372626002695292,-0.0635056968410383,0.136263277783767,0.147185053171384,0.295416418821772,0.00285877876388006,-0.0147531191794626,0.0185992822076003,-0.00758218177112232,0.0281655214812495,-0.0290013390842282,-0.0417632978846095,0.093855464570699,0.137534556472524,-0.100119433844764,-0.0116299754579156,0.16833114676157,0.245951073140509,0.0464266403253104,0.11063622643728,0.143010971172747,0.256021381961349
"NM1702PAR",1,427,16,1,-0.0464318018147775,0.151274416890051,0.212563540175188,0.266669420818982,0.342188656187332,0.437390501755393,0.0505796860561985,0.117864375954924,0.387872154322699,0.376311046129897,-0.0536980725956364,0.106985020379986,0.131420080967418,0.265633138847479,0.0220334129300934,-0.027771315327454,-0.0183009525643804,-0.0370787308449291,0.0300977906094537,-0.0232149485161446,-0.0531300961658895,0.0947152965805945,0.11498850000255,-0.101866984781887,-0.0738951340533346,0.217027714959631,0.196186799018452,0.0073276908743651,0.0776904513620629,0.109112632160735,0.228078831598074
"NUMEX_BILL_MELTON_CA_2019",1,428,17,1,-0.0323783808133834,0.198801147295935,0.31595738824623,0.321243007119192,0.412509007188953,0.494000475514796,0.0425255044300677,0.178214379378344,0.421723662337976,0.443195562347965,-0.0744286866189906,0.0942616664447964,0.157753483385182,0.308186275978468,0.0106444868852727,-0.0288830513684198,-0.0490401036188027,-0.0363797796562037,0.0163591339249248,-0.0374224850979774,-0.0830044553711706,0.0399077249848688,0.0188645637824251,-0.125712475333213,-0.0733704716628839,0.218569195110639,0.219165460195679,-0.012519685087081,0.0866287811799376,0.119161474955723,0.340295492611109
"NUMEX_BILL_MELTON_CA_2019",1,429,17,2,-0.0327187569048343,0.186270074847574,0.306636601666474,0.274106588308678,0.37779200503401,0.47009364943323,0.0655302649340989,0.12478404924163,0.397077670494615,0.394446892071728,-0.108760864757421,0.0777984331060009,0.137563651628197,0.297409043070459,-0.0113340773783156,-0.0439002166287665,-0.0417255479346047,-0.0306155269606647,0.000867505199352473,-0.0425447771290602,-0.0664839379729357,0.0310514888447423,-0.0115525291903164,-0.118632409967912,-0.0297807262689363,0.212821690773172,0.24021259858186,0.0144337974288848,0.091970307863815,0.126618593744732,0.332271398615513
"NUMEX_BILL_MELTON_CA_2019",2,430,17,3,-0.0173609553012739,0.183356098496325,0.291472291647297,0.281636433300938,0.370852702308974,0.449777474286142,0.0332809717028404,0.0766045509817723,0.374607724167918,0.381261990619015,-0.132847632060935,0.0604411203952385,0.130091683539908,0.302869867871513,0.016675431041985,-0.0133286465845797,-0.0143021909607006,-0.0150914615045768,-0.016248571153131,-0.0520633756011513,-0.0502010495684199,0.0171207021275628,-0.0168117593451008,-0.132613918374897,0.0186020838932803,0.186477823963709,0.296026001706894,0.0135044883209715,0.0701467148450972,0.0955133037885498,0.328380396502714
"NUMEX_BILL_MELTON_CA_2019",2,431,17,4,-0.00368925263671449,0.211066660860576,0.324113651176688,0.288866613693117,0.393855233787844,0.464223927852905,0.0381747044581676,0.0954220108313606,0.380679343492052,0.412365357446183,-0.141937458745658,0.0719561783415157,0.137387640299234,0.317058669598391,0.0364572439574914,0.00795440128234052,0.0170260974677677,0.0182076422225919,-0.00739472379578206,-0.0470289554512751,-0.0518893227360365,0.0660883177592137,0.00817576780122148,-0.1339864222757,0.0357821507298164,0.195631771964668,0.30724181304942,0.0224417248077395,0.0898856221292955,0.122551149582966,0.331828743283094
"NUMEX_BILL_MELTON_CA_2019",3,432,17,5,0.0172675899952082,0.219424964661746,0.333582784557518,0.298989845389508,0.410232382943013,0.460459445225628,0.039520005569845,0.110155264731234,0.386790000320625,0.416987932045908,-0.138248132157984,0.0805148817868468,0.149991961555973,0.337041791180669,-0.0116196453038574,0.000751823623783092,0.0759406178105603,0.0638149642600262,-0.0111521523063729,-0.040321627054511,-0.0449540169244193,0.0652448706874928,0.0311335207413027,-0.126317932807176,0.0578898889693861,0.239751615009323,0.3121773975199,0.0238863731036428,0.0990441684109814,0.137941585001312,0.350653674816747
"NUMEX_BILL_MELTON_CA_2019",3,433,17,6,0.0177014957863198,0.202572170439988,0.333187503333465,0.291266030820993,0.392267992286024,0.448152387354747,0.0291787993569342,0.0866910676341689,0.371087887325091,0.373874621959552,-0.147296780361576,0.0635225772798322,0.131750211228255,0.315005349430671,0.020966618293462,0.00325298948482901,0.0631598838448011,0.0739647967539142,-0.0498023778485584,-0.0626173672680423,-0.0650592420274235,0.0287759318878555,0.00752763352878312,-0.117214216279793,0.0577468225288837,0.240677330117664,0.307819443783548,0.00580967182432965,0.0947510493466571,0.132987331930891,0.347447567878214
"NUMEX_BILL_MELTON_CA_2019",4,434,17,7,0.00822433804714886,0.21316517003911,0.336863020767727,0.304053261307299,0.390924044494689,0.446064752123525,0.0271268248427128,0.0901751776488945,0.366480817007446,0.372698233434644,-0.158183038545394,0.0647702861967299,0.124439697577426,0.315796712314651,0.046155153816972,-0.0128193116727457,0.030575338333948,0.0756733362980175,-0.0618457245913003,-0.0426705878787639,-0.0383862274899093,0.0754309780110099,0.0561358063641245,-0.108216914802147,0.0461538728680017,0.227454752442555,0.275533095554475,0.00771352339523142,0.0715262425717257,0.109211543275229,0.304049952053331
