"","X","Germplasm","Rep","Plot","Row","Range","yld1","yld2","yld3","yld4","yld5","GNDVI_62","NDRE_62","NDVI_62","GNDVI_76","NDRE_76","NDVI_76","GNDVI_90","NDRE_90","NDVI_90","GNDVI_96","NDRE_96","NDVI_96","GNDVI_104","NDRE_104","NDVI_104","GNDVI_110","NDRE_110","NDVI_110","GNDVI_114","NDRE_114","NDVI_114","GNDVI_124","NDRE_124","NDVI_124","GNDVI_130","NDRE_130","NDVI_130","GNDVI_138","NDRE_138","NDVI_138","GNDVI_144","NDRE_144","NDVI_144","GNDVI_150","NDRE_150","NDVI_150","GNDVI_160","NDRE_160","NDVI_160","GNDVI_166","NDRE_166","NDVI_166","GNDVI_174","NDRE_174","NDVI_174","GNDVI_180","NDRE_180","NDVI_180","GNDVI_188","NDRE_188","NDVI_188","GNDVI_194","NDRE_194","NDVI_194","GNDVI_200","NDRE_200","NDVI_200","GNDVI_206","NDRE_206","NDVI_206","GNDVI_216","NDRE_216","NDVI_216","GNDVI_222","NDRE_222","NDVI_222","GNDVI_228","NDRE_228","NDVI_228","GNDVI_236","NDRE_236","NDVI_236","GNDVI_240","NDRE_240","NDVI_240","GNDVI_250","NDRE_250","NDVI_250","GNDVI_256","NDRE_256","NDVI_256","GNDVI_264","NDRE_264","NDVI_264","GNDVI_270","NDRE_270","NDVI_270","GNDVI_278","NDRE_278","NDVI_278","GNDVI_284","NDRE_284","NDVI_284","GNDVI_292","NDRE_292","NDVI_292"
"73",73,"SW_9813",4,372,10,8,9.5,5.55,7.45,0.75,7.05,-0.0864454053264272,0.450708599,0.48457771,-0.0435290072996071,0.442413632,0.479760382,0.00551872017234805,0.410298785,0.495032344,0.241030605710038,0.427435546,0.515209148,0.159873991402852,0.38768407,0.450908569,0.318268855839566,0.434627545,0.553387974,0.3432675814954,0.439377094,0.578419854,0.0460330308317251,0.434481289,0.330793447,0.239932692082422,0.42631061,0.502362061,0.208422681791303,0.377526145,0.434951048,0.338947318868186,0.437487109,0.543596072,0.22891785802243,0.372694656,0.441247068,-0.0410996849317842,0.442447585,0.18352685,0.0789944484304826,0.424096021,0.438986076,0.0806510472613104,0.362115109,0.422049259,0.299630982949037,0.343231605,0.520963227,0.0218085545086187,0.436978661,0.448616858,0.0215074329363862,0.41610159,0.436166478,-0.038409510883303,0.440933392,0.482537319,0.0405882148141416,0.44742247,0.415088658,-0.0327340047788046,0.367123252,0.375280711,-0.0478616529108917,0.397738763,0.378607541,-0.102485077359969,0.48382343,0.492600938,-0.0356822771586337,0.420919714,0.346931174,-0.0494314762052222,0.463170885,0.45630567,-0.072505070546097,0.46236782,0.446262856,-0.0121447436093106,0.37779004,0.490215605,0.13319311811047,0.288875792,0.417771038,0.282759973601865,0.398445184,0.529860382,0.1522485239305,0.348570814,0.41148607,0.213852073293112,0.303160999,0.432372334,0.319383601156091,0.337384878,0.524211243
"74",74,"NM1703PAR",4,373,10,7,10.45,6,8.5,0.7,7.35,-0.0620402885875883,0.442470211,0.468809395,-0.0171781625053706,0.450096754,0.470914864,0.0170185742155824,0.393819738,0.473945485,0.266200222390028,0.438714993,0.528904931,0.160593408688166,0.358032864,0.445715463,0.312285853064104,0.436308892,0.556072465,0.351124470152974,0.451514217,0.605413815,-0.00450019717305384,0.562445974,0.403011659,0.267216274398397,0.418308723,0.516686652,0.194798020987871,0.338216817,0.452706766,0.378643241614992,0.469626312,0.566505919,0.289035323336934,0.397551709,0.491894916,0.0174736296418646,0.27821107,0.242317464,0.113595104669425,0.413529885,0.434561532,0.113909422970795,0.313841573,0.442118309,0.287882642172073,0.290117942,0.542103074,0.0533069477534042,0.424421116,0.431778783,0.0579686126138914,0.403588583,0.43469109,-0.00137057402177616,0.436494739,0.473450421,0.0693722663839882,0.429961005,0.400648567,0.0422891276565357,0.427876283,0.404191014,0.0627105793938127,0.27804178,0.3450726,0.0453454562561952,0.233141403,0.213639548,0.0507131132977252,0.156118006,0.212646161,0.0240642678107678,0.434887849,0.418713677,-0.063741179076764,0.46786537,0.444180621,-0.00080125384079737,0.272856653,0.498498618,0.147550184544936,0.284512093,0.423999771,0.293130623028815,0.415219455,0.548950013,0.151169739920126,0.324839826,0.422618596,0.211658161478745,0.304055161,0.443912781,0.303879849469319,0.341504655,0.547661604
"75",75,"MESQUITE",3,374,10,6,10.75,6.05,8.7,1,7.45,-0.0724760196996062,0.440935928,0.481173295,-0.0245324351421773,0.440565179,0.468798181,0.00981541937927296,0.354600336,0.470150087,0.284862852313623,0.425664949,0.53097392,0.168827317137099,0.364144101,0.444457252,0.320397652967413,0.419148068,0.541392875,0.35983337066063,0.455863902,0.61562029,0.00986457827826528,0.520290684,0.476918983,0.294659908974039,0.424485315,0.522221472,0.191628955958518,0.34576162,0.444255795,0.381649345108357,0.453585195,0.564178321,0.265812051827949,0.385072095,0.452935553,0.0174321910402022,0.274470432,0.257980704,0.0911042378711681,0.405162769,0.431156387,0.121033996109845,0.308877158,0.416392939,0.291019021949771,0.295848557,0.53741253,0.0511852331248169,0.4308545,0.438698441,0.0826419274680493,0.392213029,0.419446661,0.0159442128301453,0.431594945,0.463875001,0.0728707614365303,0.424640327,0.408235313,0.0429036614450775,0.440840921,0.400425302,0.0682423232267401,0.290890644,0.363045213,0.0483967004709788,0.239616417,0.22829988,0.0510778306746463,0.149009972,0.228017195,0.0314902188522876,0.428629504,0.388893881,-0.0706156570537859,0.471178614,0.450791661,0.000914468229905434,0.263131449,0.505814707,0.16050350172343,0.289038109,0.420275807,0.299090133077991,0.409117418,0.537917605,0.15698411538428,0.334693422,0.421687356,0.215581633018672,0.296255624,0.427173826,0.301849987868162,0.323339142,0.528304162
"76",76,"TMA_990",3,375,10,5,11.35,5.45,8,0.75,6.95,-0.0700474629958962,0.51650842,0.497998616,-0.0281791234652611,0.460015866,0.458844504,0.0606730500028511,0.346643237,0.456402389,0.326925438945445,0.474460526,0.58351023,0.201380650854162,0.375753391,0.462519416,0.227637596471197,0.418062845,0.504070726,0.370015244502451,0.485037202,0.620135666,0.0365048871820325,0.509247766,0.489879222,0.302539597443003,0.424279085,0.531836427,0.167934693446189,0.352240301,0.448017659,0.355751702981561,0.447465768,0.55498046,0.232095977783376,0.396292645,0.43456951,0.012308809690832,0.388516823,0.243276303,0.0804222298738653,0.408099051,0.436400439,0.100468688351296,0.334879212,0.406213059,0.27446899324855,0.300408172,0.516929884,0.0566538947567524,0.430083788,0.431546814,0.0642792574340487,0.401178456,0.427597518,-0.000263914045798767,0.428409901,0.463752871,0.0668400733569073,0.42428779,0.413203841,0.0414503927301375,0.436551031,0.404941623,0.0680591836719832,0.281547716,0.344363922,0.0499544742865818,0.234126166,0.228204548,0.0500797162341511,0.161999648,0.209321415,0.0319905176956814,0.450670695,0.424468194,-0.0691653381068707,0.456741155,0.434473475,-0.0019615991866011,0.263462674,0.49673469,0.160987424613759,0.310998144,0.456013804,0.290552592181055,0.425723438,0.538102894,0.14812386617068,0.320317494,0.429231047,0.192201926894763,0.271146769,0.400197726,0.258682556977896,0.297965096,0.496249886
"77",77,"TMA_990",2,376,10,4,11.6,6.15,8.65,1.3,7.7,-0.05399920496265,0.537874034,0.49229624,-0.0227828085020493,0.455059091,0.450267121,0.0670609134294144,0.353177416,0.443246084,0.322026485266053,0.456548256,0.575737057,0.194668249769313,0.369109621,0.458598194,0.235529083695835,0.399822811,0.48772646,0.351185152108673,0.489417485,0.617550817,0.0287022801561217,0.519110905,0.525910005,0.314166257577673,0.427809022,0.532965721,0.183238319365223,0.351846999,0.433041336,0.3738892562149,0.460013569,0.567935918,0.269865042133835,0.387618559,0.4507235,0.0229110156347525,0.293838087,0.243676972,0.0805037936832842,0.414282283,0.441696547,0.135428802479094,0.290537836,0.385602582,0.290521754576951,0.317870794,0.522837261,0.066838261360261,0.400086173,0.427161497,0.097052279532913,0.385580834,0.421305298,0.0305659116416157,0.437364622,0.457523234,0.0892104061288985,0.421373285,0.411702719,0.0435013732555223,0.431539579,0.395355753,0.0695952003488009,0.293455239,0.361887593,0.0632211773306324,0.274416168,0.252040276,0.0547892005972475,0.158413381,0.224547939,0.0407804121816624,0.426987954,0.398677801,-0.0388138144039681,0.465559202,0.444620899,0.0396274540271402,0.276069156,0.492142654,0.197050294358477,0.321500534,0.444020943,0.346512458859061,0.41279435,0.570649443,0.15817412435795,0.311310538,0.413859186,0.201412715207784,0.264195259,0.397225243,0.259929696979269,0.27537393,0.487967402
"78",78,"NM1704PAR",2,377,10,3,10.9,6.35,8.65,0.95,8.6,-0.0638928822974682,0.474428899,0.494036575,-0.0245507231660146,0.447787674,0.471637207,0.0306109840548185,0.343323149,0.454545213,0.285463946829977,0.446518965,0.551165103,0.179181395305808,0.355293875,0.453951639,0.263971419880627,0.391239471,0.501996594,0.323520234976435,0.488412145,0.617010084,0.05963699233777,0.524476578,0.520938139,0.2794169916562,0.411767176,0.521958314,0.177499126411001,0.329264126,0.427521811,0.370758654700718,0.465491496,0.583025176,0.299045832939808,0.3760136,0.471139908,0.0293232972324888,0.247389372,0.253351453,0.0840459417339852,0.415503035,0.444013772,0.136177599571675,0.287512349,0.397395341,0.291695637213836,0.297062328,0.558696325,0.0397687555616959,0.41348877,0.425481436,0.0669331659274592,0.402808042,0.430725441,0.0134241244259971,0.43862395,0.465802988,0.0721896215165837,0.427647611,0.419388405,0.0320922889992489,0.428485746,0.397153045,0.0660636120158211,0.307087559,0.379603255,0.0507406670104822,0.281969478,0.261209259,0.0528726694658054,0.130335468,0.248905528,0.0359132879115725,0.396041276,0.347985266,-0.0273537346688054,0.462034492,0.431977103,0.0391131407485174,0.270808783,0.476454113,0.189044039866235,0.320169947,0.440253491,0.349153976692321,0.431970706,0.585523958,0.164303714505077,0.317543377,0.437905355,0.230835843487361,0.321489875,0.456520104,0.301845795520716,0.344049032,0.561068202
"79",79,"NUMEX_BILL_MELTON",1,378,10,2,11.3,6.35,8.3,0.75,8,-0.0834062831685224,0.475025018,0.501358834,-0.0363340850914527,0.451154405,0.46799659,0.0255427833232651,0.342393588,0.463214391,0.289660861172296,0.442132052,0.561111581,0.193671860244829,0.380791254,0.455055646,0.257725650401613,0.404903751,0.51084723,0.334677312077596,0.492793258,0.611611002,0.0569601824300719,0.542692276,0.403337792,0.248193724217308,0.406602377,0.506070944,0.188593276909472,0.339974554,0.417883833,0.362498648226467,0.450903609,0.568239091,0.293989828654132,0.373385145,0.461242515,0.0481134184423777,0.29110465,0.233937572,0.0564552299605359,0.436743614,0.453302672,0.133690381661745,0.271708284,0.39061747,0.284291296051793,0.29491048,0.549031805,0.0501053726599192,0.381491011,0.399383346,0.0568549550955617,0.415793268,0.435682141,0.0241771310528239,0.448453868,0.463683729,0.0798983192677746,0.42901071,0.412720657,0.0492478785744589,0.424865464,0.375646426,0.056998167393752,0.261644423,0.331442455,-0.00289608046770548,0.313007389,0.320484529,0.0507619990564183,0.165768958,0.232142089,0.0287557799531459,0.423077481,0.398067002,-0.060593536389833,0.460516609,0.436519402,0.00686155685132667,0.270991149,0.488704547,0.17313669589498,0.295614557,0.414925231,0.318092043620845,0.425354976,0.567268019,0.142220990552906,0.280013636,0.421530675,0.215037408587517,0.301689038,0.428467496,0.298589035508248,0.33046971,0.535885914
"80",80,"AMERISTAND_803T",1,379,10,1,10.6,5.75,8.5,0.75,7.85,-0.0859391518813514,0.517553784,0.501498253,-0.055901463909576,0.486528342,0.458576859,0.0437765848543411,0.365791166,0.461093548,0.289949965824078,0.444515032,0.553658609,0.20429980261849,0.378042699,0.461128843,0.229080872519156,0.400457697,0.500980267,0.364515039104051,0.473757803,0.593641539,0.0775412272036256,0.386328424,0.263379886,0.294588284344808,0.418205326,0.521109441,0.222504279347099,0.350443459,0.420829891,0.343631442675634,0.444523366,0.554440853,0.28868608580758,0.388843307,0.460751644,0.00830000706912707,0.445742542,0.210139239,0.0807340878244285,0.427234005,0.459803922,0.152768951832077,0.284182994,0.389546854,0.335709228683932,0.342545386,0.536354587,0.0623335303725859,0.382372927,0.404680641,0.063078167916954,0.405205063,0.426850335,0.0123986022051293,0.456409804,0.469403544,0.0704323963695175,0.421000993,0.418173123,0.0501687180130218,0.422349962,0.360712065,-0.0328487927062355,0.467973656,0.40903395,-0.108545362473604,0.523699885,0.523431593,-0.0304129302352908,0.439058311,0.362631721,-0.0275886190328324,0.45501577,0.442762008,-0.0362640653041088,0.469053572,0.449921927,0.037625489907433,0.263854553,0.450566974,0.200367019205584,0.302744144,0.45694419,0.316244298208134,0.421134703,0.555362759,0.186155863719546,0.29162793,0.419263141,0.229829563049554,0.287288321,0.418232886,0.331810518264482,0.313408242,0.530360155
"81",81,"NUMEX_BILL_MELTON",1,380,11,1,11.15,6.2,7.95,0.8,8.3,-0.0655056694503394,0.49235361,0.511390268,-0.0279772963249608,0.456905878,0.463156639,0.042231318758043,0.335808092,0.447861506,0.269160732365107,0.437247357,0.542734732,0.218325191195917,0.366999219,0.455726115,0.280477325355116,0.411791521,0.518583272,0.356407185949364,0.497521712,0.594595865,0.0340629103998403,0.421762968,0.239770767,0.256857796448876,0.416052573,0.504387511,0.225375797318584,0.302738962,0.427836099,0.353654352737192,0.468182882,0.562524595,0.311567626558376,0.403000124,0.468608642,0.0175603556441775,0.425746303,0.216197734,0.0678118342619215,0.440477059,0.459480124,0.138992422238992,0.27979648,0.380745759,0.33594509382042,0.3425484,0.552283641,0.06554704161529,0.372977642,0.389089687,0.0446231645076428,0.431292331,0.447785753,0.021684423965704,0.451310932,0.468414314,0.0681490460606881,0.41865449,0.412761101,0.0656431889760377,0.33490643,0.292660745,-0.0158924934815746,0.445783211,0.365059296,-0.0915930431076179,0.538321732,0.534567284,-0.011852656520869,0.415860325,0.299990044,0.00793080891240196,0.431460524,0.37418927,0.0433086772541251,0.462322348,0.440614265,0.0811783148675287,0.286776104,0.425303035,0.21438304953256,0.329551003,0.470158312,0.342442126477262,0.44053058,0.583495384,0.168529739550717,0.282295354,0.426458556,0.215030636207818,0.275317946,0.408625761,0.31357981287418,0.306893034,0.514610523
"82",82,"NUMEX_BILL_MELTON",1,381,11,2,9.6,6.1,8.35,0.8,7.4,-0.0743674095581299,0.497715927,0.51860216,-0.0332076732619399,0.459527349,0.473554356,-0.0114676312924179,0.3253911,0.435244215,0.238372591903839,0.39769361,0.513923307,0.173726094932015,0.355679708,0.438813303,0.304014694944359,0.426750363,0.54132647,0.3396147393162,0.458392335,0.58339305,0.0212362497677183,0.585187682,0.432075706,0.243878176067654,0.410822126,0.500387878,0.195894082351869,0.310167312,0.415516717,0.34094062939939,0.451902607,0.554478878,0.304308892317767,0.377002916,0.457760999,0.0579019824631539,0.288183583,0.290310427,0.0840173070898322,0.439438572,0.457422927,0.130915293424145,0.266852628,0.383952286,0.289554632878538,0.285760124,0.53647804,0.070889476966731,0.366017496,0.385290498,0.0665164652660211,0.412405281,0.439283719,0.0413554055633515,0.44930819,0.455189361,0.0781802529618105,0.418955295,0.405553678,0.0657265092924356,0.339888274,0.308426904,0.0561889925823091,0.26560445,0.382458101,0.0060197225568694,0.301397415,0.311743673,0.0664326325361241,0.153993482,0.30172522,0.038619200082724,0.40370991,0.318419213,-0.000121435589418868,0.461817019,0.445300696,0.0504628569324583,0.271123768,0.471771863,0.194094726125982,0.310660687,0.432758294,0.338247389011951,0.419341599,0.576402243,0.141246449402439,0.278481973,0.423017119,0.208469046907729,0.27680799,0.408975246,0.279572294402481,0.296837488,0.512101971
"83",83,"NUMEX_BILL_MELTON",2,382,11,3,11.45,6.8,8.45,0.8,7.6,-0.0610348200768864,0.495257844,0.50446116,-0.0222140816162118,0.44872275,0.463165435,-0.00244276554370992,0.339718159,0.452548772,0.24059462449205,0.419500241,0.528606226,0.174488746555091,0.355566805,0.457536935,0.276032800015174,0.418824642,0.526723228,0.330845425197029,0.473824438,0.587224329,0.0155189898066687,0.560803658,0.54191013,0.248443917447249,0.418985586,0.513474598,0.177059387390849,0.326812846,0.437271866,0.344851860387738,0.452547668,0.572588396,0.284008326166261,0.369091982,0.470216804,0.0325177232423236,0.238663913,0.249454302,0.0676819152062639,0.434101964,0.458684102,0.114960907152337,0.267882578,0.383238886,0.283497325358352,0.301373971,0.531647122,0.0557279118824179,0.395523988,0.419164168,0.0565485434495464,0.415791909,0.430648995,0.0298308395559942,0.44568072,0.453944813,0.0582507875837432,0.417608513,0.415801724,0.0328544329329766,0.401204774,0.375064522,0.047411197803465,0.249248757,0.352915938,0.0477796794360588,0.255686751,0.277107114,0.0476811467948829,0.158808004,0.271800431,0.0242010032252854,0.402043539,0.328083933,-0.00760496502053808,0.460761585,0.446365499,0.0366200046783093,0.269420465,0.4771508,0.185015898330599,0.305295834,0.44184596,0.32156119487414,0.414000691,0.564539281,0.149190528554976,0.287140843,0.408496153,0.213536834821316,0.280885374,0.417445361,0.282146118173036,0.300586305,0.519563575
"84",84,"NUMEX_BILL_MELTON",2,383,11,4,10.65,5.15,7,0.5,6.75,-0.0972282143954529,0.473559904,0.485313201,-0.0479755284028892,0.451593053,0.466700835,0.00133640731698862,0.363855068,0.473079098,0.247282348057005,0.433542304,0.545037513,0.165334420803082,0.374640796,0.463302073,0.235670917239274,0.402228424,0.494943994,0.353414106958216,0.47916221,0.598081121,-0.0353789004963033,0.605922673,0.543616838,0.211694229346102,0.414455647,0.488463855,0.152645279796003,0.318827442,0.437863209,0.326175607231756,0.453520896,0.556948591,0.222857820713191,0.368148047,0.437723972,0.017547394341274,0.315749854,0.231807714,0.018469351658284,0.445994319,0.451370816,0.0960760763369409,0.299095023,0.367821723,0.275614605103468,0.302835246,0.523801508,0.0546053383649956,0.410947813,0.434119658,0.0245953601156025,0.421044835,0.443806309,-0.0215612480822867,0.446085129,0.473916092,0.0302766126849898,0.433533458,0.410893389,0.0511410477908314,0.386587341,0.360992123,0.0474857281274415,0.2461566,0.349893551,0.0599348048863115,0.237951765,0.278359126,0.0422601038341761,0.213478098,0.243735317,0.025487561143866,0.417106243,0.312998898,-0.0610634801664576,0.473656523,0.448999111,-0.0123200890228964,0.266473491,0.483593414,0.146712124002475,0.290601345,0.438608071,0.267615649578597,0.393128969,0.522539147,0.135889723847368,0.286455395,0.390846829,0.220000832688908,0.288105251,0.411801547,0.295194815105331,0.312521494,0.522994487
"85",85,"NUMEX_BILL_MELTON",3,384,11,5,10.25,5.05,7.25,0.5,6.6,-0.106739999500756,0.474754409,0.482426927,-0.0455279800710189,0.458594348,0.461312547,-0.00471742063043828,0.346093429,0.48161361,0.248329652606114,0.457794351,0.550094223,0.161410677626329,0.379370294,0.466699775,0.266661562094006,0.431708327,0.529188246,0.345864541906364,0.485215313,0.602213759,-0.0381783241702066,0.605246849,0.554059578,0.211264646030881,0.420672398,0.490793753,0.137625441358714,0.355951743,0.445195492,0.319044768360808,0.461368648,0.556985549,0.206279916844127,0.390557714,0.445937655,0.0108682615710452,0.363091252,0.224282379,0.0161327740681768,0.44743399,0.449356105,0.0772624669706751,0.329371696,0.409485957,0.270762220905254,0.317529213,0.518604651,0.0584617812973796,0.435018487,0.443395773,0.0198568499682683,0.416841499,0.447338595,-0.0243642632977181,0.440923739,0.481255146,0.0378804288781355,0.435033661,0.416743921,0.0631766320452385,0.394202559,0.353573171,0.0637252276213487,0.26352188,0.373828367,0.0616406779966273,0.204176814,0.250475459,0.0471005566483096,0.216524089,0.232377926,0.0309967147992316,0.441955152,0.357503059,-0.0795182969488332,0.470266245,0.444987971,-0.0429953797163862,0.260505447,0.505427135,0.105324227001057,0.266190394,0.426790455,0.221602337653023,0.39120413,0.512315396,0.117138805153753,0.295214956,0.389426535,0.201877192573223,0.269005581,0.391969445,0.267036123789561,0.299040571,0.502320781
"86",86,"NUMEX_BILL_MELTON",3,385,11,6,11.25,5.6,8.35,0.8,6.8,-0.0906014445383197,0.45695134,0.48067332,-0.0335853254150342,0.451368203,0.470338666,0.00287678516809565,0.343344384,0.47033377,0.255069773250073,0.439352485,0.538836291,0.142193287045925,0.368339473,0.455001488,0.313232648602548,0.45062267,0.56569831,0.339145257231481,0.489031744,0.613325139,-0.0031922901962327,0.511548958,0.468632305,0.262875538340911,0.412390371,0.507060344,0.174747590857055,0.346755395,0.457278488,0.349183705264202,0.476618714,0.57061519,0.240837446212319,0.396803138,0.458014608,0.0137165492883979,0.229780148,0.248406704,0.0372159071551565,0.428311851,0.441102258,0.0989985171050291,0.308552404,0.412654968,0.28166230637116,0.31566088,0.537457134,0.0532140450788765,0.428712809,0.440662287,0.0545582456316559,0.405146354,0.430371836,0.00286473778290031,0.425843021,0.473058204,0.053385518643816,0.427334282,0.413980121,0.0587257150289925,0.396813958,0.367526768,0.0606216394145261,0.266993164,0.385079691,0.0591636507709801,0.21870028,0.256241584,0.0454660139912806,0.233090683,0.231582617,0.0287185255521208,0.43620592,0.345741564,-0.0734119381493879,0.466344175,0.448033994,-0.0110016036015925,0.259328664,0.501256583,0.131055314366665,0.275752651,0.438852903,0.263450964382073,0.40610113,0.529680686,0.124167832405294,0.279721364,0.37912945,0.201936813446478,0.28118754,0.410989349,0.270903577607774,0.3039001,0.5063267
"87",87,"NUMEX_BILL_MELTON",4,386,11,7,11.2,5.7,8,0.75,7.05,-0.0674498877876378,0.439941114,0.469711985,-0.0352377107559087,0.455107325,0.473785784,0.0177452223513779,0.362043371,0.482527245,0.26000449925373,0.442803131,0.539201088,0.158799431758606,0.358508111,0.45345372,0.305044898639762,0.437443194,0.562177391,0.348345768236605,0.477271213,0.612258207,0.0123380711038646,0.494941581,0.370176806,0.232890718261923,0.418810319,0.501348848,0.189677557681443,0.336034578,0.46261841,0.357050086614547,0.471462286,0.565939389,0.250911750780096,0.396045789,0.47440415,0.0108497070944568,0.212616574,0.241246078,0.0449094449944589,0.436732482,0.440646434,0.0881545927114337,0.315128636,0.418694386,0.277869056343495,0.307446512,0.528804271,0.0562014998166527,0.421002418,0.434609512,0.0338785478853103,0.411548672,0.440351452,-0.0123876984538231,0.429752154,0.470067211,0.0519467278745479,0.434733255,0.410014711,0.0589893766107367,0.39034728,0.367060499,0.0524121599259551,0.251141076,0.36646174,0.0488095615853226,0.201893698,0.239481054,0.0467994485695623,0.235720429,0.234569263,0.0216345413015992,0.412108486,0.349087163,-0.0430116388149318,0.472797744,0.452645885,0.0142655084433799,0.253188661,0.498170324,0.147626091022693,0.294969482,0.440882925,0.296629560302777,0.402357454,0.540710515,0.130420503702692,0.299119528,0.394715515,0.203591895724157,0.274665281,0.407768948,0.276858768161224,0.296696386,0.497173238
"88",88,"NUMEX_BILL_MELTON",4,387,11,8,10.45,5.2,7.1,0.45,6.6,-0.0774975218111457,0.438648128,0.485885624,-0.0537801123166663,0.453257108,0.469186266,0.0209966060275315,0.409277914,0.479737146,0.261970098441449,0.435818677,0.534694761,0.158462443638739,0.388369707,0.458817715,0.275540145153362,0.418245579,0.531229227,0.36264659556293,0.474956844,0.607602183,0.0207364331168969,0.420529353,0.307293215,0.221581487072757,0.422839975,0.492888146,0.204221459253237,0.380898657,0.431516021,0.354475472857932,0.451041271,0.553542443,0.228475737635224,0.391834878,0.45858885,-0.0485433669665267,0.417417514,0.195478997,0.0364183409738522,0.434054427,0.44794604,0.0755685991481001,0.363976128,0.445409754,0.305212523004073,0.357452913,0.547414613,0.0337675193686192,0.437050166,0.447191851,0.015180387884958,0.416961294,0.433322159,-0.0317045369405135,0.436746879,0.480687831,0.0361093417262323,0.438450134,0.418101203,-0.0121069825553833,0.387401635,0.374043722,-0.0504187178639691,0.415248208,0.394242237,-0.0985487649220148,0.484957198,0.476298109,-0.0435999685442593,0.43225276,0.359499644,-0.0519712419191816,0.459696866,0.447075149,-0.0657114080416873,0.464855114,0.445209615,0.0036408207921034,0.325304692,0.441597604,0.1338673637423,0.279657053,0.408187419,0.292858620222959,0.39688376,0.531127319,0.12119378930409,0.303873377,0.38819982,0.19515634423948,0.265575286,0.406518034,0.307733697331253,0.297326874,0.491387061
"89",89,"NUMEX_BILL_MELTON",4,388,12,8,8.85,4.25,6.15,0.3,6.9,-0.0929613544675096,0.450270064,0.495183139,-0.0880099918748603,0.468570617,0.468869673,0.0113433641879898,0.460787941,0.490063537,0.243987834709304,0.447037415,0.538772415,0.13486721462711,0.392292376,0.454266971,0.257611860581386,0.425716857,0.522358557,0.356629836334658,0.455502506,0.59024615,0.0361979095161406,0.462462095,0.346821674,0.162112810671945,0.423582518,0.478687894,0.180791278774563,0.361982269,0.379080801,0.313119239442712,0.414862754,0.525908801,0.191820094661735,0.408502366,0.433400454,-0.0526127231690393,0.354819753,0.197600137,0.0013176643125458,0.446470657,0.446963499,0.0471404143647954,0.383108928,0.381316632,0.30871921719926,0.356173746,0.531971832,0.0226284448825981,0.444620412,0.441525189,-0.0508610262430289,0.456777563,0.442996277,-0.0938371874040798,0.468826011,0.482162063,-0.00456120562816114,0.460375026,0.428895592,-0.00187002740630709,0.415334842,0.358690799,-0.075342127011668,0.450736421,0.40575556,-0.0981377063366753,0.501831375,0.488333939,-0.0765593206353437,0.474489956,0.400808833,-0.0700740510594091,0.514027845,0.4626575,-0.0893833095719385,0.481295316,0.472527215,-0.0200707893464981,0.268334237,0.375279839,0.110010855864422,0.28,0.386847486,0.272608215292142,0.401576943,0.523205351,0.110428312927526,0.306883739,0.376811962,0.205764776940984,0.294067713,0.426229466,0.328534542657637,0.31334577,0.517476599
"90",90,"NM170506PAR",4,389,12,7,10.95,5.7,9.1,0.7,7.5,-0.0528400725347353,0.438663731,0.481086463,-0.0336265990299989,0.460625313,0.477146849,0.0291747045094583,0.424360407,0.471082125,0.258082070638017,0.454891174,0.548355447,0.147270925873287,0.376300606,0.44708875,0.298255832587403,0.442839278,0.5640024,0.369972276337714,0.485145426,0.612858385,0.0644333274046749,0.487640078,0.437226127,0.284522066040873,0.452083791,0.52942171,0.209090782538981,0.334922715,0.478602637,0.383416805858533,0.491817771,0.585455129,0.281027890194893,0.425836126,0.48662645,0.0062003152640238,0.158749777,0.197824365,0.0912041600772831,0.41862572,0.445437313,0.103182733565238,0.305463754,0.429474545,0.322249886654218,0.355762298,0.566930516,0.0645574072698953,0.424823529,0.43972368,0.0440840741531483,0.4165407,0.44432974,-0.00415520442080275,0.431133213,0.471017268,0.0518766534150846,0.434380311,0.408543391,0.0730592521995572,0.359307881,0.341348416,0.0227878545006441,0.219094632,0.258786942,0.0407182644255503,0.168005701,0.21168765,0.0231948329388097,0.406810914,0.166805413,0.00196061892097931,0.485932323,0.4200361,-0.0567828935803523,0.457065176,0.459984448,0.000883395085771012,0.25899282,0.516670546,0.136737964902112,0.281174417,0.480605124,0.301382585737363,0.411303334,0.554832323,0.147309150039693,0.31331737,0.402779033,0.226065268762621,0.304655195,0.436720842,0.321615412947035,0.328662533,0.542430294
