"Germplasm","Plot","Rep","Row","Range","ndvi_145","ndvi_152","yld2","ndvi_160","ndvi_165","ndvi_173","ndvi_179","yld3","ndvi_192","ndvi_201","ndvi_206","yld4","ndvi_263","ndvi_270","ndvi_278","yld5","ndvi_299","ndvi_307","yld6"
"NM1701PAR","393","2","12","3",0.00257307191333916,0.0092889698598119,0.919177740277326,0.0320863163253903,0.00811211488953126,0.00279555963773137,0.0074955972361643,2.0909665778163,0.0372513534418773,0.00575489234673801,-0.00790998960394724,0.218576496002092,-0.00339830522795804,-0.01395920535842,-0.0144028521222166,-0.0395573034186578,-0.0218957879302522,-0.0375162132613121,0.113054332567934
"NM1705PAR","394","1","12","2",0.00590886781171098,0.0044003965063203,0.926877839474868,0.00601085227338797,0.00573027416045732,0.00897992539579843,0.00518841950409232,2.21647153901136,0.0199798500980317,0.00199801802305512,-0.0117576866001515,0.391795452479325,0.00236334549365162,-0.0115991032796762,0.0211281072462803,0.83262803212548,-0.016282513968222,-0.0189141498851906,0.319703049264771
"NM1713PAR","395","1","12","1",0.0123611095233893,-0.00427817905854243,0.375629548005896,0.0686116920295741,0.00214912469942606,-0.00200266025521494,0.012586440854323,0.871712633815197,0.0198048451366918,0.000477745023943253,0.0159624090134329,0.262020748858696,0.00764046644001015,-0.020468218239547,0.0361491219259818,1.27741783378038,-0.0114919155801027,-0.0219633894485215,0.106643121699231
"NM1712PAR","396","1","13","1",0.0119611039743775,-0.0035083082658962,-0.00502686801602906,0.0431211949745423,-0.00040734180359279,-0.0277079287900959,0.0153870083093344,0.355351503269224,0.0159986564853715,0.00470358306584527,0.0226507454866923,-0.0582730536086994,-0.00043120469210816,-0.0318142453534659,-0.0122784308312551,0.16692091679252,-0.021545150907549,-0.0388787221063039,-0.00696010196504031
"SW_9812","397","1","13","2",-0.000786518755890792,-0.0132041627003307,-0.442622935520496,0.0385441791151629,-0.000333071875976785,-0.0179276987583491,-2.8439866156047e-05,0.808554232323291,0.0044174612285259,-0.0152718206180419,-0.0114950728773036,0.192324037765841,-0.00615008610065181,-0.0432428602082451,0.0147331232599143,0.534275850760196,-0.0184064132210996,-0.0183929104278923,-0.066323383994959
"SW_1011","398","2","13","3",0.00254591641485468,-0.0023451980607462,-0.0548358349113495,-0.00831206827358712,-0.00441312544012028,-0.0175243735372265,-0.00370320002579668,0.398931789011297,0.00630771543727659,-0.0168809653445243,-0.0243448476518535,-0.0875277050363378,-0.00659390794206473,-0.0401029591867986,-0.0101784915045682,-0.388191885738489,-0.0185975388362394,-0.0246005685046577,-0.0892197894664262
"SW_9813","399","2","13","4",0.000240470844804389,-0.00736889473207712,-0.00813609024542647,0.0254479229150168,0.00189247885802691,-0.0226462984708775,0.00381495160499245,0.00993438804259414,0.0125960622068403,-0.00116336824322676,0.00528721112589812,-0.234243050006998,-0.00948365466754047,-0.0383355224028175,-0.0225174644045457,-0.463740941648175,-0.0148888141610658,-0.0336805219750065,-0.179555216114559
"AFX_779","400","3","13","5",-0.000903319454479403,-0.00699619278491396,0.191474779804739,0.0800541757855984,0.00633073970258799,-0.0334936240589171,-0.0169888538731153,-0.208280006736725,0.0394460788396788,0.0123539982140055,0.0150338844490867,-0.332138633656775,-0.00343753924853482,-0.0328106578825799,-0.030343313747206,-0.576463007085251,-0.0127917406898821,-0.0386779394419186,-0.264658785111429
"SW_8421S","401","3","13","6",0.00373663833719034,-0.00358061613959089,0.833203383645385,-0.00190238229794272,0.00953788840278815,-0.0136478018429859,0.00743020482517078,1.68778511495833,0.0288234344696707,0.00224419687634794,-0.00687411062408706,0.295063873858246,-0.00123147654560539,-0.014468030170966,-0.0149167942879829,0.0438171377151161,-0.0193876589545361,-0.0350614164410965,-0.0601176620261034
"DONA_ANA","402","4","13","7",0.0066515413536219,-0.00360935454392201,1.13517145428033,-0.0240527024566573,0.00751489955649735,0.000477697421350863,0.0159721800562965,2.13640237362474,0.012001381633322,-0.00194470566134352,-0.00721147651750044,0.395210550595456,0.00250197742147428,-0.0137802648653786,0.00922221920238719,0.790074294294148,-0.0127857156848149,-0.0200489864567387,0.176355200935663
"SW_9812","403","4","13","8",0.0156761131213047,-0.00421945268687037,0.858286145837843,0.00105034080505768,0.00525852587705315,-0.000445235147548222,0.030418034353099,1.24733481013681,0.0157349359011133,-0.00187419757497493,0.0063690311259934,0.275179614844577,0.0097302519796587,-0.0239947090892081,0.0301829403953678,1.2080198340646,-0.00710279365063348,-0.0211876094829387,0.0643031242104385
"NUMEX_BILL_MELTON_CA_2019","404","4","14","8",0.00262988451212082,-0.0222579935367213,-0.861119248831245,0.0151112860742169,0.00277050037648048,-0.0383100503279097,-0.0141712552076352,-0.886388896113156,0.0260371097746451,-0.0122962692099175,0.0456909410817871,-0.244290345898174,-0.00323062980812068,-0.0416882714651567,-0.0232474235059329,-0.124520629243957,-0.0236629928107373,-0.0446393323159849,-0.160028038435068
"NUMEX_BILL_MELTON_CA_2019","405","4","14","7",-0.0112848212290927,-0.0353445736981067,-1.31593121866531,0.0361376449265319,0.00174736549000743,-0.0300997337424442,-0.0225260984868319,-0.190811841097134,0.0101732158101173,-0.0312711182877228,0.027718129448866,-0.0984520481646769,-0.00788381190280097,-0.0543681358315548,-0.00670031921923469,0.156974823144812,-0.020368838635906,-0.0241038109567972,-0.216313242455854
"NUMEX_BILL_MELTON_CA_2019","406","3","14","6",-0.0101595080549174,-0.0276126438659853,-0.991439380650758,-0.0332185870812784,0.0016894134087118,-0.0284076227480809,-0.0285998096525734,-0.639015419012649,0.011771902561861,-0.0130174516729837,0.0122512553918243,-0.245739220774091,-0.0113502275717372,-0.0536325661754515,-0.0240400117798918,-0.540622518553681,-0.0203408365268064,-0.0266409295419326,-0.223604193111619
"NUMEX_BILL_MELTON_CA_2019","407","3","14","5",-0.0109018391877525,-0.0327680800078396,-0.940486039514528,0.047958970748528,0.00730442059908049,-0.0313420356901755,-0.0227672908198157,-0.955905013757385,0.0219822002307418,0.0105186405659435,0.0339734224421602,-0.39018328418393,-0.0111369375582534,-0.0519003663456391,-0.0339903887055177,-0.511999492541691,-0.0159033028362016,-0.0326533156706874,-0.23903390240272
"NUMEX_BILL_MELTON_CA_2019","408","2","14","4",-0.0112517630427861,-0.0313419802031904,-0.842299969791344,0.0514504285890098,0.00687252229231671,-0.041046149155364,-0.0205467994175507,-0.688311355089029,0.0428998306285814,0.0157196980093193,0.0413360175341233,-0.359170692896302,-0.00704228762833764,-0.047242150013871,-0.0308136845676641,-0.473311517159701,-0.0142646166247391,-0.0356404869646439,-0.338256083039899
