"Germplasm","Plot","Rep","Row","Range","ndvi_145","ndvi_152","yld2","ndvi_160","ndvi_165","ndvi_173","ndvi_179","yld3","ndvi_192","ndvi_201","ndvi_206","yld4","ndvi_263","ndvi_270","ndvi_278","yld5","ndvi_299","ndvi_307","yld6"
"NM1702PAR","366","2","9","3",0.74269700282327,0.635570285702881,0.83466742186209,0.164144169595424,0.317671212528246,-0.131096592317772,-0.300441963673804,0.881091259229385,-0.0492297367753602,-0.750416245269694,0.0211564332579068,0.35445452949375,1.7988922401692,-0.379209595116263,1.0582155415962,1.10812539047325,-0.792819924376788,0.0478718747896823,0.820695666423571
"AFX_779","367","2","9","4",-0.237924609102185,-0.434174699205967,-0.234188663355958,1.82969905660641,0.232643656064446,-0.543942902048512,-0.704759803316577,-0.261855982735799,0.109029704966819,0.114724644779186,0.458492060742478,-0.62508759723959,0.167250876775884,-0.575559796662474,0.068623233853485,0.143600886536904,-0.505947845670688,-0.539613740459858,0.0667219410981557
"NM1712PAR","368","3","9","5",-0.57172892292026,-0.697413550107582,-0.389191223223627,2.12140913796285,0.605126505488159,-1.08905439245257,-2.36624314758286,-0.897436655067798,1.35497996080181,1.30871956573257,0.89422549314224,-1.30890733080716,-0.578285807460735,-0.40736536130824,-0.897027682478864,-0.774517927214263,-0.377058669268091,-0.990982511784988,-0.450404497074808
"NUMEX_BILL_MELTON_FG2012","369","3","9","6",-0.558169128619461,-0.632699387150802,-0.464957308396916,1.34940379840282,0.405940603363853,-1.23289139384527,-2.24572414636373,-0.484112260601575,1.13001791810687,0.241489490504045,0.514988142614437,-0.785177071322625,-1.21021464300284,0.175860748055301,-0.890643732143485,-0.899013569225366,-1.01925232416314,-1.15498755774998,-0.886089444786643
"SW_8888","370","4","9","7",-0.597363045624496,-0.912350657832974,-0.910449800985565,0.531653308980509,0.293150698519321,-0.477797660654893,-1.09198353959841,-0.346830860543503,0.244769851887478,-0.783039907997264,-0.314603232051108,0.0274537434028048,0.411486841576996,0.52684679500241,0.479254868182854,0.392273054215469,-0.916011839231221,-0.607465901793091,-0.2362755141934
"SW_8421S","371","4","9","8",-0.613203992195176,-1.23463410645338,-1.63543579816982,2.00961796547378,0.105691399033686,-0.386526404283491,-0.801681815479338,-0.917220477898189,0.433620406830446,0.852944116316853,0.285073847307541,0.325703471941577,1.43538377317493,0.362145118744099,0.240833523961496,0.00844455514465084,-0.728896721167589,-0.834123114463046,-0.640810569395895
"SW_9813","372","4","10","8",1.72151919342803,1.64591258519442,2.36219148195935,-0.366504357478661,0.288585742300749,0.465509957861779,0.733535617639686,1.70263845011782,-0.149177219155308,-0.552641095476979,-1.0923017541391,0.354554709620892,-1.24431871808307,-0.0551035380671872,1.08747718270295,1.25845409427,-0.60162652348862,-0.0121616264715735,1.74249717493459
"NM1703PAR","373","4","10","7",1.00106577257435,1.21042366782404,1.71670514902986,-0.00803592080784314,0.331853708096396,1.09778610619705,1.01283992520282,1.86865383428163,0.00967621660784815,-0.160698706373913,-1.59416967305231,1.44360607381548,0.540968990346206,-0.53637893204253,1.97862220302327,1.68666820902085,-0.218122941819217,0.835003088937517,1.23195428899355
"MESQUITE","374","3","10","6",1.13749984346707,1.42693044508581,1.87837807697681,0.482911367322878,0.197878783229064,0.288548550517248,0.132165561188593,1.43236228887449,-0.0726271171680598,-0.622082255899872,-0.423155227515855,0.478564839950418,1.63197303875168,-0.346887010736148,0.817833952195361,1.01655693844117,-0.182021102430252,0.283860506001229,0.86103164698692
"TMA_990","375","3","10","5",0.388099739387395,0.667360119765106,1.33047101702887,1.52095244461006,0.0152318999158581,-0.121632183743921,-0.249966896445419,0.779796753838275,-0.0235831933428414,-0.0807212506685151,-0.247638947696073,-0.281225974753797,0.170279086647347,-0.504023551952339,-0.08357206443259,0.212375358099894,0.068035429707136,-0.300984281228838,0.268907741594872
"TMA_990","376","2","10","4",0.175377637776242,0.747777974660261,1.60902971053869,1.5632658309704,0.546267336612387,-0.504910418724004,-1.54697770490837,0.280311875114134,1.4186870698549,0.745340111896112,0.0900781126708942,-0.796143244385733,-0.721355031710883,-0.204044494103063,-0.784930265715698,-0.586461040300251,0.172405715437611,-0.730245319829477,0.111956402531229
"NM1704PAR","377","2","10","3",0.359112246549021,0.91236114481829,1.7217090772361,1.29960290935292,0.631060648630985,-0.0654793618758115,-1.08459304958403,1.13040690460197,1.22450614139922,0.0536155520962984,0.261280863308147,0.0613998650857099,-1.05082764026162,0.495679079561273,-0.882472545500089,-0.476951138025514,-0.462509181657393,-0.856436694541014,-0.23551592357747
"NUMEX_BILL_MELTON_FG2012","378","1","10","2",0.422890322445065,0.461678331558092,1.27778612307652,0.939809905493198,0.409041222235474,0.481757874914937,-0.180256217492397,1.34805219839003,0.104398455858019,-0.731149543302142,-0.136314069856036,0.85286674333594,0.632717231422761,0.775611615304209,0.503435681186905,0.850140004944556,-0.27898250340109,-0.118502159776848,0.409235471417342
"AMERISTAND_803T","379","1","10","1",0.429778045204888,-0.385537743493062,0.00362472327150092,1.8648947686739,0.227148978257945,-0.180419945128093,-0.677860045612524,-0.0222116307667712,0.341689946121917,0.40357203481767,0.355580737238972,0.962500837827982,1.38238913301444,0.546034414408965,0.226914818094857,0.511972812025809,-0.0711452705361433,-0.378504016152738,-0.200622165368139
"NUMEX_BILL_MELTON_CA_2019","380","1","11","1",1.69018244709316,1.51621373802816,1.54735116589082,-0.13378125338902,0.609068959436205,0.292793567709881,1.46516261207018,1.77360522061514,0.196110474116687,-0.0592705421980877,-0.55151084689881,-0.223388595396831,-1.1460404639304,-0.643418206681849,1.03989617317249,1.02591026929188,-0.709903117383714,-0.424704015266578,1.16566488860126
"NUMEX_BILL_MELTON_CA_2019","381","1","11","2",0.782861616440204,0.71362297433666,0.522226947347976,0.189192179169044,0.664095909857481,0.440099136304404,0.540284786714381,1.11256969523352,0.0662655864307929,-0.216867437005546,-1.94720149247262,0.572529472140651,-0.369999882906762,-1.21967910537819,1.41592873844056,1.11249955627306,-0.465427487242599,0.182510971123252,0.465444041644623
"NUMEX_BILL_MELTON_CA_2019","382","2","11","3",1.01337651727004,1.24007260978204,0.945575605872629,-0.275288656306832,0.455556280132549,-0.0690328489527157,-0.0114233381114392,1.03127539551524,-0.0558897031404762,-0.694789782124155,-0.890304949673031,-0.089960055886312,0.0505001264047341,-1.07114195488532,0.16469603982105,0.105230241309861,-0.509301561379789,-0.544281995141134,-0.144931807552869
"NUMEX_BILL_MELTON_CA_2019","383","2","11","4",0.497275123444636,0.933947294173608,0.995222075938678,0.78151741228869,0.589198810640543,-0.146953982274672,0.140685385837987,0.858997095161515,0.0307243850614308,0.0305484552224196,-0.320531819430881,-0.640326928821321,-0.82147200313724,-1.13745526262713,-0.764922487883416,-0.531994335912959,-0.346986302239642,-1.13889149470384,-0.487838884569209
"NUMEX_BILL_MELTON_CA_2019","384","3","11","5",0.325729105183481,1.14898482677961,1.32515136246084,1.1152204791127,0.967192871142144,-0.631238438953311,-1.08851739575317,0.299352997426757,1.61385092817954,1.5959853796932,0.466719539114395,-1.13819444941488,-0.921132718331435,-0.791761482375507,-1.32334607220393,-0.974809792677367,-0.303130200386212,-1.57904677281655,-0.373012044189079
"NUMEX_BILL_MELTON_CA_2019","385","3","11","6",0.647425899567707,1.28977015282216,1.72405180218234,0.933538927704527,1.10111493594389,0.108020149820256,-0.863240613931272,1.05732213109274,1.46112690964417,0.521907384785202,-0.130223859158752,0.115740867972013,-0.710717891747039,0.0353603562393613,-1.30108595237721,-0.837383990922633,-0.923497383856306,-1.63782255857934,-0.462104344574288
"NUMEX_BILL_MELTON_CA_2019","386","4","11","7",0.890212765890963,0.961775652149897,1.57887391660266,0.807778116051346,0.939088123613883,0.69474641237595,-0.333931106939492,1.59904212883595,0.344219774104057,-0.190563834388826,-0.212055678798154,0.960435851200846,0.220900927063678,0.229321061500018,0.34916228562507,0.659818853555253,-0.680465978848266,-0.830893881345123,0.265534243580077
"NUMEX_BILL_MELTON_CA_2019","387","4","11","8",1.14480930490068,0.228710009836344,0.546970701441251,1.32025194200611,0.570902870708575,0.0435868436643312,0.166799428329411,0.646032900093616,0.32846038263802,0.0252422342479754,0.343339441293398,1.06577545933166,0.725178255027355,-0.094428753450104,0.559918896235675,0.853655412152691,-0.441739346142779,-0.992169403508103,-0.281197201929477
"NUMEX_BILL_MELTON_FG2012","388","4","12","8",1.49606776181726,0.975598722111962,0.466586208168374,0.385621866907934,0.310928931165839,-0.330820697741897,1.0948337623859,0.789316208025938,0.315962799397813,0.368211246852878,-0.374481079888488,-0.399941199832551,-0.784592599692258,-0.54588333888085,0.0412470586646979,0.200682289822619,-1.14572171854133,-0.912729068919799,0.459762935681368
"NM170506PAR","389","4","12","7",0.480791941771163,0.231163356257965,-0.33242329177125,0.370352828592182,0.159918723604678,-0.128664150235151,0.193396802416363,0.699989833226324,0.114136343547625,-0.63518767370949,-1.99301156604552,0.34292693198956,-1.5517763004596,-1.17924549187049,0.527137930837851,0.304670564226857,-0.963885635791781,-0.352330885710737,-0.0347974306228839
"NM170506PAR","390","3","12","6",0.733138214053144,0.932996360098179,0.141194316786581,-0.4981720438554,-0.222392477144059,0.034088092972239,-0.0172764246524895,0.64651960794264,0.0967531077118484,-0.743106735180533,-1.64536024881189,-0.273113740864694,-1.12741870153029,-1.00889179869396,-0.427067829351922,-0.354372725142691,-1.01040997023073,-0.880328530010316,-0.220112843984012
"NM1702PAR","391","3","12","5",0.361069232204152,0.65726552521142,0.212741539608763,0.171430017327822,0.210148103375226,-0.0127190711947071,0.258428547063719,0.525983202891127,0.0703352235776755,-0.272577516294239,-0.752317545516066,-0.691946793856218,-1.36741491538414,-0.95703836115133,-1.01921274204309,-0.630367425729062,-0.823214371456505,-1.33953522327803,-0.383657618385202
"AMERISTAND_803T","392","2","12","4",0.197955897090782,0.832672077350597,0.678388404529499,0.812028478208612,0.659662850319375,-0.228168286421676,-0.291314968808893,0.410726221656878,1.55504641659063,1.21977667279086,0.293092825420314,-0.998211102968614,-0.455804246899075,-0.674328479284665,-1.11557078616842,-0.688890724462186,-0.727103819366855,-1.54267948434869,-0.126987035323576
"NM1701PAR","393","2","12","3",0.536366666693482,0.928169937355963,1.39758740667041,0.248580310590533,0.850586558168385,0.471954027487018,0.384095188930914,1.67952254993724,1.29872773472143,0.459391488312265,-0.104519857037414,0.182783877588974,-0.405896881994372,0.161228463314652,-0.755809829411951,-0.423696631140705,-1.21842300440049,-1.41003597196653,-0.022582341809972
"NM1705PAR","394","1","12","2",0.792751098447022,0.641155764072311,1.40878071795534,-0.186063829240933,0.573018138840515,0.733177134447338,0.290633122160199,1.80108600849194,0.435255981230402,0.132012487993407,-0.249465233733396,0.621286416934526,0.528823052291092,0.269273784374202,0.299250690139356,0.620735820145102,-0.873245901720856,-0.690695585778419,0.489363638659928
"NM1713PAR","395","1","12","1",1.28866103274263,0.131625884716055,0.607454194308472,0.857410913693339,0.155687969303206,0.269280712656104,0.590321505848561,0.4985594638734,0.426506781011443,-0.000466113040309325,0.794769721545906,0.292762690445378,1.38493710406733,-0.136753726886393,0.745286480723868,1.15336676900133,-0.578657594986107,-0.808609449456685,-0.0384653034205809
"NM1712PAR","396","1","13","1",1.25791718674422,0.176825948846987,0.0541099258992599,0.432517414415038,-0.142230509311222,-0.816491114983935,0.70377042607592,-0.00158526582241353,0.236220138126687,0.367779006298972,1.04672392961957,-0.518058761056991,0.0754596166711958,-0.656174116925722,-0.692727011755891,-0.176441208601698,-1.19686127903173,-1.46272408612484,-0.319902878514108
"SW_9812","397","1","13","2",0.278153403383388,-0.392429628097614,-0.582005125995886,0.356224500999287,-0.133575444276716,-0.403381319149667,0.079302000150058,0.43738456170989,-0.342770281923442,-1.37290410566254,-0.239572395232531,0.116325968854417,-0.852321797486947,-1.17937536841897,0.109357277546623,0.263462328570739,-1.00385085623595,-0.670539295321373,-0.466967879006237
"SW_1011","398","2","13","3",0.534279534488743,0.24511358407915,-0.0182952804412586,-0.424808323628421,-0.609045531234487,-0.386345155459045,-0.0695598212139418,0.0406263743323929,-0.248268889445911,-1.51312710662994,-0.723632196977064,-0.592116700208556,-0.92432358004624,-1.03563090201946,-0.630371164449249,-0.841182750863339,-1.01560374528574,-0.910588964434757,-0.523690818958112
"SW_9813","399","2","13","4",0.357086333698323,-0.0498338459149278,0.0495901799356231,0.137926909064853,0.125779680451361,-0.602691535528914,0.234994951459832,-0.33615450333389,0.0661107973466476,-0.143474894949588,0.392627717994348,-0.963525538126646,-1.39313087154129,-0.954717759957682,-0.996766088480554,-0.931651923458236,-0.787543107826691,-1.26171007954262,-0.747485378662014
"AFX_779","400","3","13","5",0.269176271194133,-0.0279520547437189,0.339756130660261,1.04814226557855,0.642993544565845,-1.06087467073913,-0.60775185111689,-0.547515841429266,1.40845086362011,1.03444630667694,0.759791566331657,-1.21134750227053,-0.412261867118816,-0.701789818291141,-1.22914778658686,-1.0666353705773,-0.658587751329593,-1.45495983565334,-0.958318674740535
"SW_8421S","401","3","13","6",0.625796693432286,0.172580664366279,1.27261008993522,-0.317967178177748,1.0167394396619,-0.222601589515679,0.381446190634157,1.28900306303038,0.877382248556514,0.153464839056255,-0.0654975875875577,0.376411123127857,-0.0543695053034968,0.137934496189355,-0.771070889008148,-0.323856644868057,-1.06419060832634,-1.31510916428057,-0.451593990076986
"DONA_ANA","402","4","13","7",0.84983190909079,0.170893397189508,1.71156841060308,-0.687184264139323,0.780989916392492,0.374049215036518,0.727475301572351,1.72353142757893,0.0363803293404645,-0.2115616715666,-0.0782063914651548,0.629931713191317,0.551313486495696,0.169420347553615,-0.0542841608347774,0.569778182010973,-0.658217255642621,-0.734579630313267,0.134237529317778
"SW_9812","403","4","13","8",1.54344739845743,0.135073782455661,1.30907184944032,-0.268749116681138,0.518042831824062,0.335065215287117,1.31266619522547,0.862385167883086,0.223035687949558,-0.20541750361181,0.433380617088467,0.326074264808053,1.72396567359944,-0.298196250706383,0.568125979085174,1.07026341928464,-0.308757283479865,-0.778610096763607,-0.143357276010435
"NUMEX_BILL_MELTON_CA_2019","404","4","14","8",0.540733200587893,-0.923991207448914,-1.1903556662047,-0.0343714101313015,0.228100142956747,-1.2643170096387,-0.493613009125862,-1.20432861667225,0.738082697017105,-1.11361061818857,1.91466385133758,-0.988960195230216,-0.378694685092045,-1.10820639595149,-1.01844158057108,-0.525439289546845,-1.32709374889173,-1.68548644797284,-0.699109273149572
"NUMEX_BILL_MELTON_CA_2019","405","4","14","7",-0.528730889292433,-1.69232047542391,-1.85149675333427,0.316110699752776,0.10886885694715,-0.917519214766116,-0.832061542831972,-0.530596266222555,-0.0550170156160454,-2.76710407766728,1.2376157482802,-0.619771596069151,-1.13358634234661,-1.68868976944534,-0.527089904284161,-0.188351547546704,-1.12452629867645,-0.891379387567146,-0.838548725854439
