"Germplasm","Plot","Rep","Row","Range","gndvi_138","gndvi_145","gndvi_152","yld2","gndvi_160","gndvi_165","gndvi_173","gndvi_179","yld3","gndvi_187","gndvi_192","gndvi_201","yld4","gndvi_215","gndvi_223","gndvi_228","gndvi_237","gndvi_242","yld5","gndvi_257","gndvi_263","gndvi_278","yld6","gndvi_293","gndvi_299","gndvi_307","yld7"
"NUMEX_BILL_MELTON_CA_2019","110","3","2","6",-0.0518184771240476,-0.405078651932747,-0.456854653930343,-0.9922289830078,1.17011924369704,-0.898637447682705,1.72004775111377,-0.508210240426683,-1.20164142236874,1.18456495749848,0.666306411865381,0.283123007634087,-1.12908463271405,-0.19844620299653,0.826031925246265,1.18648936288531,0.311836048097381,-0.751415024684707,-0.543084937563217,1.03954317747306,-0.519666766825817,-0.0514682672560536,-0.576330945349606,2.01214893070419,1.37585178073607,0.689486344915424,-0.467565683368614
"NUMEX_BILL_MELTON_CA_2019","111","3","2","5",-0.860636613788871,-1.20033761086959,-1.13201018106331,-1.23406980930251,1.19559762991283,-1.31747500633238,1.39908835350399,-1.39892617612975,-1.44237428641203,0.630240321951553,0.11711480808781,0.0247778167273175,-1.29762774716142,-0.329281337910512,0.513355152278541,0.979789255277824,0.408184470724536,-0.869377643112286,-0.842241613098665,0.747227152564053,-0.812394605390977,-0.807871763128315,-0.992409219178089,1.66915186186624,0.560936193199006,0.101753272892139,-1.09084612251595
"NUMEX_BILL_MELTON_CA_2019","112","2","2","4",-1.29135005037781,-1.8391666526075,-1.79369800703941,-1.58186712707697,1.09239219610938,-1.62562244893053,1.01997657303151,-2.09726411131046,-1.88752558781121,0.403373752772098,-0.684646441431352,-0.71002259678166,-1.75502129279584,0.716857353499949,-0.294394841473917,0.595892606143806,0.709815916640912,-1.05917783282527,-1.56178387897378,0.353381285972539,-1.39707794816916,-0.830171763086484,-1.50641063227066,1.00879897484617,-0.0312242071420595,0.117213614269693,-1.88800257353158
"NUMEX_BILL_MELTON_CA_2019","113","2","2","3",-0.86380579990603,-0.748100301593673,-0.916153123494934,-1.33413896586008,1.24000216913371,-1.40232128542121,1.86650887512924,-0.926146336546989,-1.57168676319798,0.74733485260703,-0.356917809271217,0.367451418054303,-1.6536362134008,1.42409039030751,-0.0810871234823641,0.66144724645681,0.868900042041718,-1.02879519362393,-1.78112796109181,-0.190145145303551,-1.38937923273658,-0.305993901682273,-1.56529339522902,1.31971429056542,0.709353396246039,0.528256720072767,-1.59596015523998
"NUMEX_BILL_MELTON_CA_2019","114","1","2","2",0.558561839384855,0.613658213914886,0.34657877193196,-0.587953683683279,1.327435347706,-0.915404933382213,2.48812369611473,0.525623503540876,-0.91924074879747,-0.130283942795939,-0.526352682150006,1.47354158942727,-1.05080893325735,0.985409561338904,0.99946828496632,0.960841752195621,0.587602923857132,-0.79304906256262,-1.04394243075326,0.79498313583845,-0.910772666822078,0.739293533131577,-0.815354254188931,1.91112104930821,1.58755532439174,1.03854223899331,-0.530465091599166
"NUMEX_BILL_MELTON_CA_2019","115","1","2","1",0.56173639189484,0.592484878401834,0.237635328750617,-0.762287569719626,1.23748597169569,-0.782899549013746,2.42540339421365,0.481682606776752,-0.970287731366074,-0.91172897423034,-1.08155373558501,1.54973376696897,-1.04476950812956,0.391192063068673,1.12705522227496,0.820134147649563,0.763214200967891,-0.704714401576332,-1.01089657950652,0.842106355893728,-1.20300486792656,0.575507498015512,-0.859629290278934,1.62061256209048,1.17199000562633,0.687788937468079,-0.669173732802313
"AFX_779","116","1","3","1",1.85192106792075,1.81131701060593,0.549603298102391,-0.309682273547947,0.245148257827405,0.428177606093559,0.862353124268787,0.547241751469771,-0.543624655539249,0.463706565075769,1.0660835445164,0.432908344485161,-0.744141033333414,-0.278888258861977,-0.141064775033474,0.801426105211985,0.319832930106949,-1.35417009982391,-0.652815590357798,0.319812794997028,-0.794552597147078,-1.07170963314022,-0.500635742981332,0.986719356909042,1.95486854912563,0.300000834540214,-0.232395353155693
"NM1703PAR","117","1","3","2",0.440035482873899,0.726847991460271,-0.365585018660081,-0.667936841527327,0.369738227135815,-0.00184359806332967,0.520454291093119,-0.520278974052648,-0.916517217096546,0.828400828809885,0.704709327299015,-0.551866589022655,-1.11461712057619,-1.29015971588182,0.0389156745081449,0.475106464995599,0.201742741491313,-1.36757715872495,-0.709971275444702,-0.22412145112188,-1.18135097260024,-0.552700074934664,-0.845889365189587,1.00820394943807,0.811282187820991,0.301695564314898,-0.375892535249952
"SW_1011","118","2","3","3",0.501208247909561,0.496573484278735,-0.590729363843486,-0.743717268811506,0.814520594278185,-0.0911658708094042,0.469175661867934,-0.434838403552364,-0.96535652044824,0.894456624813782,0.569296321391584,-0.767156852092613,-1.07475986078875,-0.861152325934729,0.859744523211513,0.533472860855188,-0.39959995512963,-1.29813036481728,-0.622496934147912,-0.314996409571633,-0.993606844737635,-0.598062526128724,-0.80607323888106,1.0289921600711,0.76074582733477,0.343203304474742,-0.503008230090115
"NM1715PAR","119","2","3","4",-0.433793950858334,-0.443201604058035,-1.43036792409403,-1.03977163092521,0.82030543070274,-0.668992272089742,0.00125861643896888,-1.64400337972164,-1.26200731609417,-0.0495977953952956,-0.228394403329326,-1.39723486077803,-1.28501306558561,-0.58306869845007,0.394835942514468,0.202096412095199,-1.21430149452968,-1.42573810850497,-0.856709006741229,-0.628767830302245,-1.28114210361855,-1.38289043123322,-1.11775831907669,0.666367259789157,-0.13898246363181,-0.252072063990693,-1.09380514754701
"NM1703PAR","120","3","3","5",-0.708833760977787,-1.03945009989132,-1.81282010943992,-1.32756266482201,0.644696019144989,-1.03875525911077,-0.247703727326135,-2.06589640250584,-1.70038923117581,0.00554577785558829,-1.07018479136476,-2.10172968512037,-1.73553354462211,0.206061081717985,-0.309714192621837,-0.041057541659124,-0.0188071654326621,-1.59736780186125,-1.51025628854243,-0.958332757596944,-1.90952231864291,-1.26948658007235,-1.55633386906726,-0.0711726392598091,-0.750032470659618,-0.0493335132651376,-1.83142078289712
"SW_9720","121","3","3","6",-0.235789131771032,-0.0114516396988238,-0.923538097449288,-1.02394107873579,0.960482509924135,-0.720496765524895,0.613833573848516,-0.985271898325286,-1.30708548281386,0.425090625866182,-0.742289354737565,-0.747813799605606,-1.56875378578166,1.41176426794393,-0.0582653613400589,0.0228854786558211,-0.269953322321084,-1.54641956220099,-1.6331904991741,-0.951215345449734,-1.7562444374181,-0.540421987771732,-1.52405647617203,0.315503072935268,0.0194119536323415,0.30400748331869,-1.46380123703719
"NUMEX_BILL_MELTON_CA_2019","122","4","3","7",1.26754859046358,1.29671643395438,0.393116378450303,-0.220168699829335,1.13140449177492,-0.169861666143989,1.20741587171002,0.475756000870944,-0.632310294185968,0.170219625802621,-0.972011006494379,0.549065934257792,-0.926651953858816,1.34666350868349,1.11181931532651,0.458711110282857,0.651374308448999,-1.29039397446157,-0.783280929120304,0.497264042976311,-1.12499597723903,0.586995961532947,-0.631582710967244,1.01610252751476,0.948880241120689,0.720235533211869,-0.369686570927965
"AMERISTAND_803T","123","4","3","8",1.27608850503089,1.17837521595467,0.229739213334929,-0.361940231049652,1.12730895871209,-0.0361404514284996,1.23508190090716,0.553702398337128,-0.668436308435245,-0.303061744568282,-1.63701393607962,0.775921143694033,-0.898696910309753,0.845686716315498,1.2175730443068,0.407628039414069,0.925964661743114,-1.17261097330977,-0.69576983175048,0.791528996233113,-1.25881232256068,0.489736393008471,-0.571468768918277,0.796987416023814,0.623511747302285,0.407244149480802,-0.481529995745499
"NM1702PAR","124","4","4","8",1.93434468845745,1.81786698288158,0.405208270453741,-0.22335623534764,-0.034417273428987,1.47316662809512,0.0651112941164651,0.683088961734381,-0.366709574429666,0.826386552285226,1.07096799102001,0.676490368744903,-0.516293909964136,-0.905348933300988,0.629671702064253,0.730404587177949,0.202575019519699,-1.22320887063227,-0.622022286116891,-0.124128896504099,-0.50731803552488,-1.40044478841605,-0.286571087024691,0.602510569804987,1.91348372429744,0.0973347849877975,-0.0945398282017829
"AFX_779","125","4","4","7",0.583432900582478,0.863204554655808,-0.497001134463718,-0.490148438519744,0.153804443869111,1.12503146850371,-0.204283817947937,-0.369956854761652,-0.640702296440857,1.05575737203622,0.682068900754333,-0.312743673299304,-0.840891795236754,-1.35746131340487,0.549898577784943,0.436375317905728,0.11431759500086,-1.21937483489697,-0.545668629289019,-0.00848808931413576,-0.811704543679374,-0.72884906980804,-0.462165474363765,0.724660366536739,0.864838920475912,0.213648652268935,-0.0747291421740506
"AFX_149092","126","3","4","6",0.716490562089111,0.772925031147913,-0.563218368509379,-0.550322834847073,0.662325607367598,1.07147564045723,-0.181628864532741,-0.0654139710409687,-0.614749124417009,1.12251184684381,0.563054980054077,-0.581088526103191,-0.769004089764091,-0.610404629102924,1.15931318314483,0.375326401128745,0.297008934981359,-1.11820656216111,-0.395885053295894,0.0390380648470934,-0.52101940487229,-0.572092911310301,-0.374066634405431,0.809898336542154,0.885568105215082,0.296574493077429,-0.205312414723158
"NUMEX_BILL_MELTON_FG2011","127","3","4","5",-0.203640760521274,-0.111969709864586,-1.21984530893299,-0.874745928275221,0.63915223707214,0.454932312833143,-0.606540147038551,-1.159726068569,-0.900467077783518,-0.189286493027152,-0.305321007249453,-1.39303662991758,-0.988667066421106,-0.288310048607787,0.754173043251458,0.118886736856176,-0.513642057364077,-1.24375561311511,-0.565754553736408,0.261201883648407,-0.680297283817478,-0.806918196464585,-0.564573955133413,0.489676134302812,0.092889562196816,-0.0690706853381562,-0.743720748971191
"NUMEX_BILL_MELTON_CA_2019","128","2","4","4",-0.538146542427579,-0.738455840423701,-1.55485263633985,-1.20626106348417,0.344134716020082,-0.0766847904839597,-0.934407334628169,-1.83495821125172,-1.45774218079821,0.0941071386434098,-1.10507461458875,-2.5707271139852,-1.56826763305241,-0.513277141990192,-0.226406255694263,-0.487674869636132,0.250782078943469,-1.54338895549996,-1.42256937345248,-1.53730288258608,-1.72416868982678,-1.50871759955012,-1.26100899553212,-0.456135215685094,-0.727852626072162,-0.111820576926303,-1.596123335538
"AFX_149092","129","2","4","3",0.0733566467974563,0.284574830674455,-0.609156083026783,-0.819159673904502,0.688543004803132,0.33800005979804,-0.12643559484384,-0.834486244905728,-1.01395759526264,0.832071388603204,-0.513317145035667,-1.15062231570526,-1.30561424205098,0.777652625064725,0.0889378006526792,-0.399169567417823,0.720085834612617,-1.53779215961585,-1.45718155151475,-0.880365272604614,-1.530633786965,-0.743846694016934,-1.24655749809801,-0.0809445080238521,0.0537757926360493,0.199150992243303,-1.20423996715227
"TMA_990","130","1","4","2",1.48594899266999,1.33202300902607,0.340511932117701,-0.0303155371984625,0.855380019707068,0.80738910635633,0.250600768836098,0.0714265954411,-0.423332951242448,1.11819675488807,-0.594235398724968,-0.129204257659107,-0.738528356657957,1.40214045413853,0.947890111733179,-0.20026330978906,0.749064411363622,-1.39568417719434,-0.643574193765353,0.161297205867006,-1.02925013745876,-0.0458730219837717,-0.445275596516619,0.551282874345948,0.826212691063538,0.290150261891805,-0.279090998744027
