"","X","Germplasm","Rep","Plot","Row","Range","yld2","yld3","yld4","yld5","yld6","yld7","GNDVI_138","NDVI_138","GNDVI_145","NDVI_145","GNDVI_152","NDVI_152","GNDVI_160","NDVI_160","GNDVI_165","NDVI_165","GNDVI_173","NDVI_173","GNDVI_179","NDVI_179","GNDVI_187","NDVI_187","GNDVI_192","NDVI_192","GNDVI_201","NDVI_201","GNDVI_206","NDVI_206","GNDVI_215","NDVI_215","GNDVI_223","NDVI_223","GNDVI_228","NDVI_228","GNDVI_242","NDVI_242","GNDVI_257","NDVI_257","GNDVI_263","NDVI_263","GNDVI_278","NDVI_278","GNDVI_293","NDVI_293","GNDVI_299","NDVI_299","GNDVI_307","NDVI_307"
"76",76,"NM1704PAR",3,175,10,5,5.85,5.83113793677778,4.6,5.4,5.3,3.5,0.0176389633178912,0.436821003,0.210391588769564,0.487214981,0.303221875126736,0.5551007,-0.0532377765948142,0.474158136,0.0583885261937198,0.413626666,0.105646937321869,0.420732811,0.250661348785648,0.515811561,0.0633017471469371,0.285688547,0.0630726754096673,0.447733669,0.144488443067874,0.39389904,0.24715604159376,0.49149997,0.0207363963909134,0.272899129,0.151865196306416,0.454310806,0.168312175073275,0.454696856,0.373765354795749,0.495095684,0.0885983012583661,0.357780606,0.232949909580724,0.475143921,0.344343662711302,0.531055648,0.177631450256767,0.454211662,0.123498671717465,0.453997239,0.281841428109164,0.493490556
"77",77,"MESQUITE",2,176,10,4,4.85,4.99183847411111,4.15,4.4,4.3,2.9,0.019179655848427,0.429300478,0.210071255471809,0.460374162,0.298402866200031,0.527234865,-0.0546873311487239,0.486998882,0.0673632018000666,0.412688595,0.100198548993141,0.412213079,0.239225043005446,0.471795257,0.0638296176822439,0.293996057,0.0685867979655427,0.449652089,0.134660527372844,0.388086711,0.215073790845306,0.459951883,0.0274472120118074,0.288078089,0.15137190505994,0.446418952,0.16689638043329,0.460658003,0.338482560815049,0.444959096,0.063520483247296,0.385420713,0.205266682743251,0.444240095,0.311054079187962,0.475888743,0.168046192047908,0.437729161,0.120645948367701,0.430756836,0.257251904565145,0.449054839
"78",78,"TMA_990",2,177,10,3,6.7,7.21409288822222,6.05,6.2,5.9,4.55,0.0484275731217982,0.429179368,0.270038951086762,0.501386896,0.328465390909292,0.549527039,-0.0329167597554515,0.33673654,0.11680936264527,0.39007209,0.136276431799754,0.410582649,0.288059555243324,0.518126399,0.0886906525445375,0.313268428,0.122571496622334,0.436937292,0.196832762215487,0.413638455,0.275930448740476,0.495243252,0.0511547541587247,0.289585269,0.215271221491056,0.470822302,0.214081252310138,0.493715132,0.397291780965566,0.504521724,0.103833284223218,0.365714218,0.258148793360784,0.459849966,0.36896185627588,0.534731667,0.213192637072199,0.45567082,0.154647649835385,0.452498609,0.285462485334474,0.478716975
"79",79,"AMERISTAND_803T",1,178,10,2,5.5,5.88898059844444,4.6,5.2,5,3.45,0.0466415755894957,0.422555713,0.253099748900489,0.456529193,0.300832737474882,0.518465496,-0.0529182491412145,0.409883928,0.0830613800350198,0.403924745,0.0974747064819312,0.452157735,0.268069609892954,0.502903474,0.0748489869172095,0.307471529,0.0860711239260664,0.433980148,0.166561762567889,0.415761483,0.236536563275272,0.483576576,0.00137196629423023,0.334646174,0.179415271625796,0.443592267,0.183495486892744,0.466075332,0.372569516873759,0.490927081,0.0687688556408442,0.388215286,0.228482894939827,0.452573383,0.387744091876659,0.522963094,0.169793795175487,0.441647825,0.136785725280874,0.434303655,0.28299996084083,0.479580283
"80",80,"NUMEX_BILL_MELTON",1,179,10,1,4.85,4.63143199088889,3.75,3.7,4.15,2.3,0.0453875947964731,0.425918431,0.227456797236624,0.429315306,0.275523291663805,0.482089653,-0.0774767085499942,0.477198376,0.0288467871138886,0.406875144,0.0433724651669877,0.419010227,0.227153381927582,0.456641554,0.0708396651925713,0.279589993,0.0296024306562014,0.436800391,0.121784909596282,0.424987943,0.185095152832182,0.444970692,-0.0162454341782599,0.362143309,0.124293696953106,0.435926279,0.140547279014266,0.44737089,0.30808703118189,0.427028535,0.0163364922185481,0.409442025,0.18844797035045,0.413507304,0.346479263355172,0.484559603,0.0937066626785286,0.425979587,0.105342876347683,0.411545732,0.258133935443095,0.454025937
"81",81,"NUMEX_BILL_MELTON",1,180,11,1,5.7,5.35229004088889,4,4.25,4.4,2.85,0.0525778738145852,0.428131522,0.242143869916266,0.455766636,0.289550674670182,0.502881502,-0.078886713404499,0.486539781,0.0295180510528962,0.415537666,0.0521501473375189,0.410500681,0.238628764252582,0.467683924,0.0688648538596029,0.302813037,0.0446097088488136,0.435767429,0.14743049137137,0.396402919,0.208691551681512,0.459499291,-0.00654879885986241,0.317423825,0.142651559192103,0.442964534,0.141010288541472,0.44927745,0.340181887399781,0.441124118,0.0505047337116954,0.382481752,0.201455372106211,0.421095347,0.356460411416572,0.496564022,0.113289418434371,0.422700853,0.111873889914626,0.44112048,0.258922484257276,0.452138119
"82",82,"NUMEX_BILL_MELTON",1,181,11,2,5.85,5.62196015044444,4.1,4.55,5.05,3.3,0.0432411072828634,0.43771386,0.239136844358075,0.47506957,0.290919205359696,0.534565999,-0.074058425823864,0.490421482,0.0425967322494046,0.419327958,0.0783086334625064,0.425943883,0.245480635238944,0.497558582,0.0668709319523259,0.314099686,0.0614345373588432,0.448812645,0.138699242955614,0.414288354,0.216254946503438,0.469847736,-0.0169771776214666,0.29833234,0.146262146025414,0.446575763,0.147559249477303,0.455686237,0.352009221694754,0.461814341,0.0642607730712629,0.346655048,0.197072295647549,0.437926243,0.366259948701622,0.513691095,0.121366529985536,0.429909123,0.109384840813569,0.432950083,0.251576138544868,0.474218764
"83",83,"NUMEX_BILL_MELTON",2,182,11,3,5.5,5.49535361822222,3.9,4.55,4.5,2.7,0.0144676723792894,0.42747354,0.216219395594089,0.488850517,0.279686427869674,0.535547482,-0.0753830905929713,0.451867474,0.0108120042052052,0.420897708,0.0733116041321475,0.409304896,0.236334878776304,0.487409374,0.0561294125609117,0.33450849,0.0518328998825293,0.445501153,0.139637937200222,0.394534008,0.214914197042004,0.484642517,0.0132238637968872,0.25212226,0.124984399490433,0.445344572,0.133734420223835,0.450176688,0.350225731900051,0.451247405,0.0635861437557556,0.335348336,0.19265498219721,0.442622741,0.324413247082623,0.494980293,0.111753356566772,0.422639743,0.0834226189381052,0.429330273,0.241313680610263,0.448645951
"84",84,"NUMEX_BILL_MELTON",2,183,11,4,4.9,4.69840746011111,3.45,4.05,3.95,2.9,0.0111198268874596,0.435949263,0.207823917526497,0.470200843,0.257425204428097,0.5179372,-0.0750628424658692,0.484736291,0.0100726033323327,0.419362701,0.0585029049765565,0.404288665,0.192274606022545,0.451871624,0.0489932254220386,0.315280595,0.0515894320201166,0.450332395,0.116664957537715,0.339256709,0.169826705815797,0.436117348,0.0124672360872332,0.264493857,0.117723873554143,0.431494257,0.125473492823587,0.441830065,0.308400722787336,0.426865455,0.0608896318184678,0.327894343,0.167607142949895,0.42070524,0.288704842688417,0.457368837,0.111884127634505,0.424363223,0.0945439662552407,0.413977356,0.206738760744702,0.430961897
"85",85,"NUMEX_BILL_MELTON",3,184,11,5,5.8,5.54282242277778,4.35,4.95,4.8,3.55,0.0414400038366842,0.430032577,0.228432342419102,0.486093527,0.301487815473272,0.535516218,-0.0660283769850119,0.474209068,0.0328788637720833,0.422679697,0.0975835844007309,0.409147445,0.242935818107625,0.499816506,0.0525684541508719,0.303459939,0.0704893873172334,0.448187616,0.145298731058386,0.376641702,0.226073293713904,0.481834666,0.0107777778998952,0.267669241,0.141033513412058,0.447789238,0.146746600087106,0.456422839,0.356069652526437,0.465560736,0.0773765882721369,0.334030763,0.204617735592729,0.453434081,0.330637436563921,0.515344403,0.137876461228623,0.432895658,0.112555692045637,0.434275012,0.221256376815347,0.442389418
"86",86,"NUMEX_BILL_MELTON",3,185,11,6,7.2,6.83772318344444,5.25,5.85,6.4,4.6,0.0644329938682734,0.441772052,0.258587470395123,0.541109203,0.316112370451106,0.566826607,-0.0648607882773412,0.453834089,0.0640187233033764,0.415522433,0.119076123929339,0.425322904,0.27321404207714,0.534184388,0.0619851835531217,0.304960919,0.0930131831226663,0.438484454,0.16822357050438,0.403737705,0.275437474798345,0.505955624,0.00574177186635706,0.303730454,0.153765969831417,0.461373794,0.161996995590387,0.462075006,0.398281089162517,0.494428865,0.0599218627430932,0.326060499,0.232616886224948,0.481063137,0.383075809770406,0.574325011,0.171251280866918,0.444605615,0.138837167772491,0.456029721,0.26949975960693,0.495379989
"87",87,"NUMEX_BILL_MELTON",4,186,11,7,6.2,6.40600115122222,4.7,5.45,5.9,3.95,0.0370393187104873,0.42435155,0.22076626385362,0.512366915,0.285500478953798,0.547929747,-0.0609639106397624,0.438510012,0.0548584256120638,0.409961589,0.111399670892276,0.403963874,0.255615975336404,0.518247065,0.0601594133613342,0.30789662,0.0789592804854718,0.430987575,0.156260597681331,0.377648611,0.260442495638836,0.491608815,0.0224447832317114,0.284326674,0.147487513227702,0.446096638,0.158022858284537,0.445092849,0.378400535324081,0.481639379,0.0332183766638011,0.318594196,0.244644859222304,0.483792354,0.364971065601439,0.555397177,0.174739547744638,0.437221839,0.138085060669049,0.447045149,0.28084431996261,0.503483284
"88",88,"NUMEX_BILL_MELTON",4,187,11,8,5.7,5.69669687322222,4.35,4.85,5.05,3,0.0274854897364465,0.427336076,0.206912916436318,0.502716749,0.270529110487611,0.535019366,-0.0644808696598125,0.46301029,0.0384304928841612,0.40603006,0.106060408610651,0.399769058,0.244162079364184,0.512546478,0.0534755691158488,0.30742115,0.0688045181693415,0.43869236,0.165599432923432,0.394195092,0.279837817040075,0.492210749,0.0185385310182183,0.280503962,0.148630082100229,0.466563165,0.165535092774237,0.461628584,0.365237215691032,0.469684125,0.0126846889170196,0.315821725,0.207277779651976,0.470258749,0.335311600232526,0.515300071,0.137697162462239,0.421658868,0.10764273946638,0.444197383,0.261853464615926,0.472356603
"89",89,"NM170506PAR",4,188,12,8,6.15,6.95335560722222,5.35,5.75,5.7,3.75,0.0329101127776105,0.426525855,0.23440841688023,0.531010019,0.293892836337049,0.549159426,-0.0482279612848001,0.454879929,0.078009735648257,0.399143933,0.128995375394086,0.422560472,0.263219356753084,0.536295114,0.0390525513488191,0.358011941,0.0957765696669746,0.44410487,0.188417092664112,0.425460445,0.309163944213897,0.513405381,0.0305257439133991,0.274159035,0.179212758986282,0.456318994,0.201415807622031,0.448409173,0.401517996750172,0.501547978,0.0485954075241195,0.336549681,0.25088880272413,0.482080796,0.342609396308613,0.541502369,0.18188840076374,0.450571493,0.122289859201518,0.455914968,0.270134110876595,0.496302277
"90",90,"NUMEX_BILL_MELTON",4,189,12,7,7.3,6.55335560722222,4.8,5.55,6.05,3.45,0.0517446515799789,0.439830865,0.249857134887544,0.533919177,0.324863213118893,0.558571706,-0.0686674593854686,0.455182606,0.0370058995616198,0.408306676,0.115102288389375,0.425838943,0.262133621088665,0.524097678,0.0334289895551439,0.359920615,0.0666310553333643,0.444579114,0.154459696401194,0.386171398,0.273187364263456,0.492311146,-0.00257405359380502,0.296922306,0.142209551816148,0.44443586,0.157574871136542,0.442446693,0.394026376766063,0.508964646,0.0235789323268326,0.324633162,0.239477308338723,0.468957027,0.353598785896698,0.558459881,0.155725675334415,0.449240866,0.115469696490444,0.445484985,0.26178893237339,0.497543904
"91",91,"AMERISTAND_803T",3,190,12,6,7.2,7.47652449544444,6.1,6.15,6.75,5.35,0.0888472757513475,0.460204899,0.306799303876858,0.554175279,0.365013806119643,0.56702365,-0.0499325176160095,0.45467201,0.104486651787667,0.410703112,0.156561206879785,0.435629985,0.306925284385184,0.542205924,0.0487532715004934,0.36332256,0.135717006200949,0.444473224,0.206668405486541,0.426101105,0.312924906214083,0.510497095,0.0233589765470051,0.30261372,0.189521497602649,0.46529999,0.19070874705263,0.463919854,0.407129893311541,0.495154319,0.0636747961930973,0.354692899,0.264087803621435,0.480182394,0.385218058867232,0.567354911,0.243458046716996,0.485317138,0.17515223195314,0.471224645,0.271269057032373,0.503362041
"92",92,"NM1701PAR",3,191,12,5,5.65,5.52364222877778,3.9,4.3,4.7,3.2,0.0391939890346568,0.427943751,0.238698003161792,0.503631585,0.30154405209427,0.534502897,-0.0619662757813756,0.458699726,0.0436490238750863,0.409107817,0.102559949373024,0.412249223,0.239323768439362,0.502420906,0.0392913018421598,0.352059329,0.0748284406598941,0.444031856,0.146585147494338,0.372250402,0.231809924898525,0.467980453,0.00203278455411171,0.272137497,0.127333166570499,0.431915395,0.133366305485226,0.42971914,0.349967883612733,0.446116473,0.0497363717301997,0.342404996,0.206819093259466,0.440474572,0.326014010119615,0.507144216,0.159718726486288,0.431201262,0.116109136627798,0.425367682,0.217549446440242,0.443538598
"93",93,"NM170506PAR",2,192,12,4,5.45,5.09779094811111,3.95,4.45,4.65,3.35,0.0297280894338548,0.436407529,0.234838167571208,0.496654143,0.272415333755608,0.517204329,-0.0595485853019472,0.477361154,0.0583188450838409,0.405104947,0.0963580804967274,0.431511807,0.218635903794712,0.483350724,0.0379708434002502,0.351743197,0.0935588228745965,0.451242791,0.143381906812813,0.385532063,0.216488046056899,0.467483156,0.0149286831916963,0.262712131,0.139272228057642,0.445465461,0.152703177697798,0.457526701,0.351606812774085,0.458268964,0.0621062750260655,0.383392286,0.208373691379359,0.456854263,0.317724047972973,0.499410637,0.173731912955211,0.457044496,0.119472209398152,0.432797633,0.228052139869636,0.456055333
"94",94,"NM1702PAR",2,193,12,3,4.8,4.66100642022222,3.7,4.15,4.3,2.9,0.00422859797541595,0.424282234,0.202977757787206,0.44767628,0.258006596509055,0.497145426,-0.067566260497579,0.506065305,0.0285620783519295,0.419510783,0.0433983864541759,0.417325166,0.188805518076646,0.453740938,0.0394446726948932,0.371997243,0.0635272889795738,0.451365733,0.121185208866136,0.392847415,0.19285789645434,0.461060447,0.00838451729123406,0.273558029,0.112694593809934,0.43706381,0.129788987425442,0.445370699,0.341017530954981,0.446869701,0.0405932785594433,0.389968786,0.191812535440699,0.41806382,0.30033392268363,0.478781243,0.139500224173822,0.431316326,0.0788992830041199,0.431433899,0.230460551203546,0.452141037
"95",95,"NM1713PAR",1,194,12,2,4.55,4.32517733244444,3,3.1,3.2,1.75,0.0359630665099422,0.443649841,0.227748464011086,0.443235132,0.262123751439238,0.485640339,-0.0762099367044985,0.49541357,0.0124669737725167,0.42517941,0.0468153026412983,0.411884174,0.19246269949913,0.456085981,0.0476866559970384,0.357550341,0.0588346806771253,0.450746201,0.109024454660542,0.378173086,0.163755382138831,0.435410471,-0.0213856592667615,0.320529884,0.0959238201126693,0.430419549,0.11435325265986,0.436223937,0.284006803146386,0.392357069,0.0190828527565514,0.371877705,0.160975822252575,0.388741291,0.287387121836552,0.425730125,0.0770067396603886,0.434892141,0.0602648444014217,0.425546187,0.215087268807136,0.421464282
"96",96,"NM1705PAR",1,195,12,1,6.65,6.92579363488889,5.05,5.2,5.35,3.4,0.107422027194766,0.444863583,0.30253503726693,0.529983424,0.340675394266633,0.550367756,-0.0512376405260792,0.472645469,0.101061868057934,0.402694794,0.116078570643808,0.468378489,0.284276303651468,0.523842073,0.0679038188924477,0.358831784,0.120254871627106,0.446423969,0.201020685480117,0.425201927,0.278483947468039,0.502788268,0.0188086739666829,0.341808684,0.184645037472222,0.457976984,0.187719193334343,0.475961106,0.4044072410744,0.484771677,0.0606948198853122,0.400968935,0.241440024584566,0.444788537,0.383057478943799,0.538312387,0.16906274440457,0.452363727,0.144811951117993,0.450277829,0.289867782418955,0.505621173
"97",97,"SW_9812",1,196,13,1,5,4.45718507888889,3.1,3.35,3.8,2,0.0501839963975117,0.432272615,0.248592083038629,0.441966175,0.298542678123325,0.500802422,-0.0833882020504542,0.498362657,0.0309578279076853,0.419028308,0.0745692705365053,0.403951551,0.226595703113883,0.438384326,0.0491684561135971,0.350679003,0.0495871695538448,0.448332197,0.101240790149564,0.43010503,0.189928023015847,0.451664686,-0.00344056898978685,0.310753749,0.0909043080110583,0.436997707,0.103961123365932,0.43928418,0.323944530596222,0.411402148,-0.0144682144087119,0.382615782,0.169922511369189,0.424214594,0.296168191355968,0.440069783,0.0661122950579768,0.449661319,0.0758956074962369,0.436572111,0.230365821016545,0.44173652
"98",98,"NM1712PAR",1,197,13,2,6.6,6.31781624644444,5.15,5.3,5.35,3.95,0.0775081569156341,0.427048728,0.291616411104719,0.52970722,0.313129811789034,0.541308239,-0.060092218957575,0.494990666,0.0839732992354031,0.403740546,0.113644558686109,0.457490927,0.241590448138019,0.504349353,0.0543845095143262,0.391165291,0.0939471261125071,0.442300335,0.165827790379352,0.40847271,0.24326327664372,0.492509027,-0.00649418462848474,0.322364734,0.148610139936693,0.456561919,0.148381546629121,0.470286257,0.391607972632099,0.47166663,0.0429288391812138,0.372305664,0.229011325493465,0.460935365,0.344477785597471,0.497849527,0.16733197441705,0.447376814,0.141577063101935,0.446311541,0.266657803052885,0.483943383
"99",99,"AFX_779",2,198,13,3,5.55,5.00037937022222,3.95,4.3,4.45,3.25,0.0532120897277044,0.444651782,0.26554047844526,0.507751339,0.298685514845648,0.528682146,-0.07150226522347,0.493986176,0.0564466571446433,0.412623058,0.111634158753528,0.421848314,0.240968253934563,0.480492603,0.0386787950015861,0.387793999,0.0729441559004865,0.45293497,0.140559133376532,0.401196686,0.23404857023203,0.471591397,-0.014071766581826,0.294915637,0.117664740785043,0.44783849,0.126951631595205,0.44924967,0.361919330797187,0.446881476,0.0108102550265313,0.391421211,0.209223706172597,0.452859785,0.3291963991098,0.499887967,0.14467245738268,0.457811147,0.116338722586709,0.444403791,0.285023831788414,0.492026562
"100",100,"SW_8421S",2,199,13,4,5.6,5.48125629811111,4.1,4.6,4.85,3.5,0.0247165735817229,0.429676429,0.230611393940506,0.513344925,0.26697493979439,0.526859508,-0.0567571367381221,0.421711614,0.0681273310527207,0.403502447,0.106138921801261,0.412409872,0.215678132285097,0.468719291,0.0326605122778229,0.378092287,0.0792618336011329,0.443471473,0.136740608957071,0.36759116,0.220959039749687,0.463820047,-0.00122997971446397,0.236646156,0.106935183964033,0.443742501,0.114794872618909,0.454588868,0.364033210657933,0.448640107,0.0146524367644601,0.365388831,0.190042636680902,0.455418656,0.320536340455597,0.481673678,0.17121846134403,0.440304212,0.12013071122049,0.431564174,0.23669741431484,0.466553026
"101",101,"SW_1011",3,200,13,5,5.8,5.71200261677778,4.55,4.65,4.9,3.8,0.00617277425039383,0.442323179,0.207601820246651,0.510599908,0.26704139787185,0.516652396,-0.0537121494427665,0.385989004,0.0649152658201327,0.40597747,0.0975367305566141,0.431149616,0.202559663953146,0.476219149,0.0407571896959354,0.371886001,0.0821909687121355,0.435992312,0.136159541819018,0.364569139,0.215306680128367,0.476066856,0.00664908052854464,0.265286385,0.0862800381753848,0.44573873,0.077260108967977,0.442114547,0.335968606047743,0.438352479,0.0186041088108786,0.322175469,0.188795714133485,0.449799907,0.297841746295242,0.470625607,0.165617893199353,0.426333874,0.1146844286056,0.424370566,0.208699502874492,0.431264371
"102",102,"SW_9813",3,201,13,6,7.6,7.60386178344444,6.4,6.85,7.05,5.1,0.0513851054766392,0.448338622,0.253419780061354,0.546969255,0.314797187838045,0.552989649,-0.0538671901178245,0.403079279,0.0968167095742143,0.402581438,0.145926543602766,0.453854836,0.26585393633409,0.517318321,0.0470276804895216,0.36094397,0.114535720298575,0.437536005,0.186564353775598,0.41653981,0.291519003747309,0.513763702,-0.00917749697324595,0.326633304,0.143027233478827,0.469831413,0.127655125347188,0.465533619,0.413334151392435,0.488898671,0.0301056603453951,0.348755804,0.241363311136956,0.491654079,0.373711091064696,0.557591463,0.222032363504575,0.463340814,0.161769268925431,0.475873354,0.238547567074249,0.477893028
"103",103,"SW_9812",4,202,13,7,7.9,8.16001434122222,6.3,6.85,7,4.9,0.0651270962339344,0.453351218,0.269496850182884,0.566051844,0.329528921320324,0.56226779,-0.0362708799110893,0.411219118,0.11742111770082,0.40226243,0.160624490448178,0.470986537,0.272218804050641,0.544158578,0.0512984818032181,0.379117615,0.115440824772803,0.439787019,0.186631360130815,0.419465939,0.294105336610141,0.529160418,0.012858331953695,0.326622378,0.171910128172943,0.489840795,0.192135221158299,0.487137869,0.417304920126987,0.510340311,0.0679962761671566,0.361874911,0.268689778786677,0.523559911,0.368276621535458,0.545569983,0.231164381278926,0.476789693,0.16025969961942,0.478154745,0.271053335398303,0.505963181
"104",104,"DONA_ANA",4,203,13,8,8.25,8.39237738122222,6.6,7.15,7.05,4.4,0.0771979452002403,0.449575026,0.291143334074052,0.571767016,0.354718304265332,0.570510189,-0.0391837122791164,0.406229074,0.114282382551981,0.40430115,0.175763390698745,0.453946947,0.290006591908015,0.546076159,0.0463023495212272,0.357971103,0.131895513464438,0.449125883,0.215278566291324,0.459041764,0.348181753320711,0.53936195,0.0250195298680751,0.306640658,0.20153025096751,0.494360408,0.228123751715963,0.490754346,0.446957466457723,0.541139921,0.100887865845673,0.374264811,0.296338939817202,0.530593317,0.363270024390314,0.569253276,0.226440382009617,0.461414908,0.154562450098426,0.466029148,0.283117813341202,0.502251121
"105",105,"NUMEX_BILL_MELTON",4,204,14,8,5.85,5.62033118122222,4.25,5.15,5.1,3,-0.000306758898868366,0.425975586,0.218815263854831,0.466103697,0.294125788928021,0.503758343,-0.0730378138720282,0.40624391,0.0186452116667785,0.418866217,0.117354743923275,0.400222595,0.226069974347764,0.463819495,0.0129333722489895,0.374360285,0.0376405688536681,0.442926353,0.135597913050271,0.366465879,0.266772824466708,0.473318968,-0.0076468911266201,0.268836309,0.134527549796425,0.415192716,0.159199478757596,0.407745256,0.390559769936027,0.481972704,0.0595751712059343,0.335505826,0.230680321859693,0.461714265,0.319953933564053,0.517587353,0.122548829322267,0.41696923,0.0924583672340223,0.424339337,0.194226638537938,0.419217986
"106",106,"NUMEX_BILL_MELTON",4,205,14,7,6.75,6.43571864722222,4.95,5.6,5.7,3.75,0.0266197361674728,0.427457159,0.257853705061065,0.505221284,0.320521591752119,0.533687955,-0.0838362562871216,0.421035047,0.0247408201159842,0.421720923,0.127596903514347,0.398348416,0.249653825173194,0.491123743,0.0127770299108518,0.3673331,0.0417144207449165,0.450824325,0.131641518666777,0.366345875,0.275388865471131,0.490477709,-0.0169860235015204,0.267651246,0.142413258970089,0.445176444,0.16326841587803,0.438559126,0.39535575904542,0.49698908,0.0565513612734271,0.336086746,0.239680227454688,0.459474477,0.334688402596955,0.520296414,0.14819326898247,0.438082359,0.122666785707341,0.43568439,0.22362836636471,0.457104341
"107",107,"NUMEX_BILL_MELTON",3,206,14,6,8,7.25729942744444,5.35,6.1,6.2,4.5,0.0644749929696731,0.451636399,0.289780047339364,0.540211694,0.360149297094595,0.554449632,-0.0821103341171677,0.446364117,0.0513165828209909,0.421395044,0.13435751011353,0.427135452,0.266504701593177,0.506899435,0.0202639247318119,0.378057725,0.0663553176126729,0.443223736,0.146510973829434,0.396835692,0.279408966351026,0.488376751,-0.0248178667292925,0.318852522,0.12661469458894,0.463002785,0.114238966006639,0.429580261,0.407510868487436,0.484125498,0.0189008109057299,0.349498729,0.230291734643717,0.449873545,0.36447663606798,0.545153645,0.169798521071629,0.446608712,0.135091443914669,0.463983177,0.240328380814788,0.488656333
"108",108,"NUMEX_BILL_MELTON",3,207,14,5,6.15,5.49414519477778,4.05,4.5,4.55,3.35,0.021589798263237,0.434611405,0.232891751611993,0.498156935,0.286616902997179,0.50762455,-0.0918313980080568,0.435824461,0.0194262407994583,0.417274676,0.0943146696253523,0.380157635,0.214317052205294,0.452076184,0.0160429818070986,0.380851596,0.050103371637754,0.441843816,0.104173185874217,0.338025283,0.213909712995188,0.450353366,-0.00291863248543569,0.226179207,0.0907514286722517,0.445934251,0.084630503795761,0.417536524,0.342876234271102,0.42780169,0.00942582247606813,0.316610269,0.192744802877768,0.424320845,0.308994758568764,0.470686953,0.134188370131169,0.414409511,0.108079478313749,0.42617539,0.237298573076953,0.464650818
"109",109,"NUMEX_BILL_MELTON",2,208,14,4,5.35,4.47750844411111,3.55,3.75,4.2,3.1,0.00531898200034883,0.449440119,0.212377016942743,0.484603419,0.251669932995867,0.500443165,-0.0911175371432403,0.491639429,-0.00423145030234185,0.413226603,0.0646166577397787,0.413929443,0.167962917385798,0.430660136,0.00772825627297601,0.396454977,0.0312577785268211,0.448999635,0.085962036292441,0.327043523,0.171149485375998,0.421879025,-0.00798768283183959,0.20220098,0.068287397438694,0.438946681,0.0849658965075162,0.454937921,0.344475689987004,0.41601126,-0.00902658404879449,0.353552532,0.170472011282114,0.38899326,0.300159223853563,0.453249056,0.111676303882473,0.418066713,0.0958540784823148,0.398923241,0.23326697391272,0.461820624
"110",110,"NUMEX_BILL_MELTON",2,209,14,3,6.35,5.43428564422222,4,4.65,4.85,3.45,0.0431618544792609,0.443023631,0.247732294685342,0.491600099,0.274811576535604,0.518168541,-0.0877836881067537,0.513800625,0.0245490479403482,0.410522167,0.0920470320098791,0.424659898,0.198272531602878,0.458902434,0.0195136647755791,0.412994988,0.0374331236381769,0.451442204,0.103227802761847,0.356606019,0.19066427075735,0.444339818,-0.0205380303888574,0.27622663,0.0905666105235434,0.443757607,0.105914898260788,0.448422831,0.377413245049638,0.452896251,-0.00351958362375124,0.382910609,0.181917224678174,0.4219283,0.310995523484645,0.47328891,0.117035503004715,0.429721498,0.106686952136412,0.42393613,0.267561530418077,0.473710806
"111",111,"NUMEX_BILL_MELTON",1,210,14,2,6.05,5.57901493444444,3.9,4.35,4.4,2.95,0.0411416263310444,0.438207559,0.26311358962419,0.490499586,0.276603861903646,0.521937096,-0.0906991086839479,0.508262766,0.0159995670139468,0.416404517,0.0945526393309615,0.428143604,0.211100902977296,0.462599253,0.0231289413371493,0.360929246,0.0389062964520824,0.451987069,0.102430631664898,0.368643158,0.188594729284163,0.451219695,-0.0174337207456705,0.280131152,0.0938737253131369,0.435963257,0.109018141905245,0.445271911,0.373700625063139,0.44928736,0.00148274461627249,0.383385812,0.181031066821633,0.415906111,0.310919400651761,0.47141887,0.0995802909515542,0.427419589,0.0985109840386595,0.426253555,0.229905310290882,0.465913778
"112",112,"NUMEX_BILL_MELTON",1,211,14,1,5.55,5.39775008688889,4.05,4.35,4.45,3.05,0.0699051045550381,0.420340932,0.287836109570163,0.5025696,0.308101813492904,0.531387391,-0.0941004136968839,0.49522629,0.0168745945408841,0.41534539,0.0827100451437907,0.441381194,0.235536048453794,0.487014082,0.0206569570441315,0.407310684,0.0447733063755736,0.44778093,0.130029417488164,0.390858358,0.206605330049523,0.47255525,-0.00611088820820265,0.299752182,0.112887279019389,0.439063305,0.119605635650616,0.451502564,0.387450664012388,0.46505007,-0.00353322706342552,0.384686867,0.202922455321331,0.430442959,0.327098093586497,0.477527879,0.100860218581878,0.440367687,0.121063490962346,0.438577798,0.254894573838306,0.498041499
"113",113,"NM1701PAR",1,212,15,1,6.2,5.62371972888889,4.2,4.15,4.25,3.1,0.0882085184446364,0.429568014,0.283385141253837,0.50725628,0.288405017056557,0.517645157,-0.0894886031719305,0.503509132,0.0423796552118164,0.40992543,0.113754196578575,0.423206092,0.241393751071912,0.481362109,0.0141586747012473,0.406414633,0.0568269196483422,0.443200654,0.12535492904148,0.378809818,0.218123157716036,0.468557241,0.0157050699465725,0.24539378,0.118697474528636,0.438061952,0.121817286958481,0.445460394,0.413799959596451,0.464651718,-0.00891916410493095,0.351860612,0.194197298937837,0.418098048,0.333676631657661,0.488226001,0.098574650919798,0.419373686,0.117464771257307,0.415844532,0.284542884491044,0.464804479
