"Germplasm","Rep","Plot","Row","Range","NDRE_73","NDRE_88","NDRE_95","NDRE_101","NDRE_107","NDRE_117","NDRE_131","NDRE_138","NDRE_145","NDRE_152","NDRE_160","NDRE_165","NDRE_173","NDRE_179","NDRE_187","NDRE_192","NDRE_201","NDRE_206","NDRE_215","NDRE_223","NDRE_228","NDRE_237","NDRE_242","NDRE_257","NDRE_263","NDRE_270","NDRE_278","NDRE_283","NDRE_293","NDRE_299","NDRE_307"
"NM1705PAR",1,394,12,2,0.446502251323115,0.408031049259549,0.404207661712372,0.396352654698243,0.418107681107109,0.482162437624623,0.375879274554251,0.35599731295233,0.439559233944752,0.436343846180447,0.259160988523382,0.374967674513346,0.302452267961594,0.351738392086643,0.334670273726303,0.443076226753887,0.433744113983515,0.421317002275107,0.117336226896004,0.453808354800743,0.473521061214226,0.205676493718485,0.272403365500888,0.492227925861144,0.423545592819926,0.286076307779429,0.359179437033818,0.244060337209404,0.346412287073085,0.262910298413966,0.265524617807322
"NM1713PAR",1,395,12,1,0.465282625609399,0.409719282793331,0.426900483842351,0.411506604523431,0.428542792581717,0.451865019512078,0.413277536965094,0.380299470215437,0.411751892915631,0.404090335729722,0.302062740124585,0.408799118040791,0.299028918309964,0.368071609003605,0.20784258076723,0.466487965508304,0.462622670751286,0.444835655278146,0.306977423240997,0.474096341587987,0.485024795910582,0.339180582719021,0.352459117747071,0.622342883231724,0.444260939292277,0.271698908203474,0.345698666204521,0.404878644251179,0.40757704308913,0.287732776968542,0.309111130576503
"NM1712PAR",1,396,13,1,0.473831938817606,0.405111880046136,0.42836825445157,0.412224503437739,0.424782093605122,0.448500872445509,0.402500242813942,0.366534990064402,0.412691043335856,0.412479164505308,0.307350334228685,0.404071536691428,0.287751145283426,0.39666199378653,0.147671238212895,0.479759708623055,0.464962701413757,0.46074601787262,0.337563284909487,0.501167121845821,0.502001851804756,0.210803704260903,0.408315868242805,0.549892462175182,0.458572678956534,0.280563626597379,0.344578170450449,0.409137446352214,0.423540591951525,0.282094581594903,0.287332594729434
"SW_9812",1,397,13,2,0.440966437539705,0.396351557093426,0.40763694081203,0.417192534149505,0.423424892344998,0.44145708962318,0.37898592182679,0.360893588204513,0.434652868703128,0.434069962548365,0.252133183592246,0.381168869094786,0.319264246036126,0.394447304149737,0.21268420901306,0.44088402952995,0.425007072030837,0.432744603308102,0.105245241681243,0.495091093034697,0.499668688487068,0.230552333018769,0.254035287306492,0.513130595375405,0.431060973811861,0.258185271701942,0.365898511776178,0.28717907690776,0.329589230488212,0.28993414159557,0.275744440639845
"SW_1011",2,398,13,3,0.43504768124942,0.384208431787091,0.381048238005064,0.367642618354362,0.380971074325731,0.425278189707255,0.303150163017001,0.363533105549912,0.393373694178509,0.406310474807207,0.272802522806298,0.357888897638484,0.315908656145385,0.330723019581973,0.198046607201923,0.430776939336524,0.401011138100763,0.416699082073584,0.265640115968566,0.499081282169887,0.503040735674115,0.22000167159788,0.353384997753721,0.541220409732521,0.412423454619332,0.294416782215116,0.356256451031424,0.278206332957101,0.330979667806731,0.261682017808054,0.242200238304277
"SW_9813",2,399,13,4,0.440048805046137,0.379921029811667,0.393211886137038,0.371254869763998,0.412134370476815,0.45349302114008,0.350262485986755,0.372117695117263,0.397616387784438,0.423646728063919,0.26499730430219,0.369994487754941,0.304603244674981,0.346716332874041,0.144107305662911,0.440565019578526,0.41437203612347,0.426365829430964,0.188602640941086,0.49009899533707,0.498688296330205,0.225223743376293,0.205430661553316,0.532808260559126,0.411978835179772,0.278807720440764,0.379292706587882,0.253272877207496,0.342821835375027,0.263749767268665,0.259883255585996
"AFX_779",3,400,13,5,0.443822315966794,0.42419310055573,0.409382441568275,0.41153887630756,0.42595204785905,0.458081694216148,0.403176829459011,0.371493973154873,0.415389374046535,0.473899609226407,0.300514377766511,0.402596886351571,0.315262136495996,0.329700716629977,0.16948505158354,0.462834722419968,0.440555123557522,0.437967314764426,0.135476754952353,0.496023904556261,0.495751304316702,0.226602978787423,0.223229720935926,0.512654013162358,0.432703861111863,0.281031649865298,0.377251543720502,0.302715695495738,0.392412589835163,0.286246685420301,0.278842133868473
"SW_8421S",3,401,13,6,0.42781997172183,0.413610317709972,0.404912427604494,0.425498728226923,0.438452580536552,0.463458032785764,0.395921368759863,0.34597682210139,0.397514684861079,0.483390010370692,0.277511432087222,0.366641292840206,0.315009932678512,0.303230310929063,0.204874090026721,0.43527352760318,0.386904732092922,0.403029403519187,0.135231480304088,0.491507953241034,0.491184290836957,0.241758372653874,0.183116066686732,0.523042820069204,0.427374749643118,0.307439486023049,0.402303569670534,0.259197943389887,0.322005599541455,0.268793557266511,0.257313368919609
"DONA_ANA",4,402,13,7,0.433219797539588,0.420524525532138,0.408002746236958,0.477042774405136,0.465523761347599,0.493080852250402,0.41165877606086,0.373228094656666,0.427903838684749,0.505148874364561,0.253463824554212,0.382859852694912,0.33853584961189,0.408794425318898,0.203447070138779,0.434343822198479,0.372682205657439,0.408248561888237,0.128377353727675,0.486873786974477,0.495750683994528,0.231500927736824,0.249381186325232,0.505719469160213,0.432842687781146,0.279600264824554,0.431904435017227,0.295866516173627,0.335550002204544,0.291974510899128,0.26746902741196
"SW_9812",4,403,13,8,0.430534285514699,0.404720813673063,0.394358985464354,0.464068007863349,0.451613507856674,0.468045172820259,0.407498917625988,0.373191156804602,0.438323383263863,0.488845993501952,0.242381205702341,0.376865719960452,0.312224000294302,0.425221707703877,0.288656425721735,0.451337587150589,0.395071745173165,0.405205571183584,0.387939532829032,0.487809823389662,0.495807583733883,0.268412984972335,0.410594017816716,0.442800613458053,0.430517470145953,0.276563453299491,0.445819816785173,0.423086441545759,0.333833168986486,0.296493095400445,0.257830972705572
"NUMEX_BILL_MELTON_CA_2019",4,404,14,8,0.444138979094605,0.411127356611094,0.41878889375226,0.436304613799543,0.448903956475595,0.432499495524706,0.384620355681028,0.377805662234728,0.416971443393397,0.482283202704458,0.319505926057278,0.408962910465391,0.264837718563209,0.400838692515921,0.218971803215679,0.465064837260949,0.419230358999472,0.407107270531799,0.385164606698711,0.487922143934676,0.501327063947547,0.228590842986811,0.43517225319457,0.500010298236942,0.425882856351783,0.295543202628259,0.406309105658115,0.468202132826078,0.38424239274894,0.264834569091088,0.247844780858661
"NUMEX_BILL_MELTON_CA_2019",4,405,14,7,0.443228084826941,0.414202678924726,0.42060207074608,0.420710348196218,0.442352802335308,0.419783981968856,0.412346965484204,0.371436852267302,0.379132682274462,0.46528858456963,0.303433260338795,0.416872664151478,0.280208985373978,0.35095282946543,0.147172439762528,0.458229014934963,0.403807488654608,0.422782734250601,0.170463243182655,0.485907261129008,0.48952367381061,0.22020694138618,0.170723917800675,0.526773356401384,0.426342185286448,0.277671935200073,0.382680755608605,0.341760454859451,0.377486536200554,0.281439356602816,0.251755044762016
"NUMEX_BILL_MELTON_CA_2019",3,406,14,6,0.450451675005553,0.408610003145643,0.406155292321043,0.370495508548247,0.420211350541023,0.431431375969191,0.34425123588181,0.359286449622584,0.37785059455779,0.467268924790088,0.320241914249942,0.403658480241783,0.292417183397576,0.287467685217523,0.15477260926046,0.451330368611326,0.406941443991857,0.417128690556682,0.158941551352731,0.494399089968571,0.487500381475547,0.180418400949468,0.199465025739499,0.538861722667951,0.421788525175447,0.281637914881391,0.368837206653274,0.271008898923927,0.375750017321416,0.255037743776381,0.256858912719317
"NUMEX_BILL_MELTON_CA_2019",3,407,14,5,0.444258638431231,0.409390793750655,0.416042146395925,0.388555955781093,0.437312694594566,0.452274061962643,0.379561650871414,0.370247244196824,0.407397286053486,0.466609779714355,0.323256311510484,0.408638255663602,0.296754773203841,0.291469082213981,0.128170240708743,0.463236079466185,0.420142813286329,0.440019068977574,0.126257291598967,0.493664111118766,0.495260166323339,0.215076131564861,0.144686534541481,0.536959257751544,0.418055180994092,0.274399073708906,0.376110309678459,0.215409988960873,0.377857403803153,0.27343266854312,0.26412762551523
"NUMEX_BILL_MELTON_CA_2019",2,408,14,4,0.451893687944781,0.381633134109259,0.408630755447759,0.368276632041944,0.411771029009983,0.466669539610716,0.342734938103506,0.366005547518153,0.391820270894633,0.397508941779708,0.298151342385863,0.404525852487441,0.291972701711264,0.331691844930246,0.126441975494138,0.460439569612434,0.42452923461613,0.440355583407085,0.272241672765566,0.492487335642039,0.492202922385268,0.243683365929492,0.147110091278684,0.565175653594771,0.417039010726242,0.283730361968529,0.3557361830163,0.246010940767224,0.388127586402373,0.258189770043188,0.268059183723427
"NUMEX_BILL_MELTON_CA_2019",2,409,14,3,0.448469558656046,0.394571877949041,0.394091480008373,0.383568691844554,0.397586246394469,0.451565458762691,0.269032579869325,0.370445785151668,0.395746095048189,0.412784348307224,0.283055378762545,0.391510707263935,0.320579649130582,0.344361512990972,0.161811180036995,0.448637764551921,0.411023152074891,0.43091648022633,0.374597119435755,0.496893263959067,0.498084625322997,0.221737988885394,0.344488101966581,0.52914563403216,0.4120588686464,0.288731304796287,0.349188844382933,0.269851214198416,0.359937769434015,0.26975188529846,0.253615339320407
"NUMEX_BILL_MELTON_CA_2019",1,410,14,2,0.455437200954829,0.412493470961323,0.405910645011245,0.384338749612006,0.415799388237402,0.462721945490112,0.354237391371627,0.357390529741308,0.396713517982637,0.413015562928739,0.289315364402818,0.402467210891496,0.28260506861814,0.369505193463683,0.173340159582115,0.460714403057816,0.438168005483259,0.448056605926037,0.10740128496035,0.502038495124495,0.501392767223621,0.236517727295522,0.191182744079733,0.541218888762141,0.429888206887376,0.27337988582564,0.33092261059013,0.286082356980952,0.37466349212348,0.25559714961585,0.264530463926864
"NUMEX_BILL_MELTON_CA_2019",1,411,14,1,0.447497478940421,0.393438104225648,0.406914678171346,0.406792124138893,0.431652834615879,0.469768094266364,0.364335158964938,0.36404730217879,0.427328456397875,0.404976657329599,0.32497653746993,0.40365668362566,0.270078541735644,0.374323168151437,0.125080250159758,0.478470584570619,0.447062718943119,0.453431973109666,0.357068270936179,0.500627976320769,0.50325188830396,0.255182662886523,0.41486090123706,0.542407727797001,0.4315920720021,0.264878972046099,0.36209736145589,0.432371427542666,0.370799399104325,0.256870690977362,0.273326316680242
"NM1715PAR",1,412,15,1,0.472367785452609,0.44834556232641,0.425123576652815,0.416969723218776,0.428028492715669,0.442281117575235,0.281938049375622,0.425879240585123,0.400981593372493,0.41943195482375,0.322011089416511,0.412209885292805,0.300731988901924,0.381225712950487,0.180513562507276,0.486686125185612,0.459429729982907,0.461709094440505,0.442373738658167,0.494107350367004,0.493661593041886,0.208437891780753,0.429511413208518,0.615434654253858,0.462023243186877,0.279382575710259,0.354292465149884,0.463977580999704,0.428208871084573,0.29701099952176,0.300773018320936
"NM1701PAR",1,413,15,2,0.452791381432317,0.427585347578276,0.402837142621526,0.393026801629743,0.430596947577048,0.439665724510015,0.311131084958541,0.37285084772974,0.417425234337149,0.434970086800152,0.288588511132963,0.395677174930659,0.326545093976945,0.398412487226537,0.265845661853976,0.459480819940831,0.434689122091208,0.451022719152141,0.36382255452981,0.491885716527171,0.492503016482569,0.216392408514208,0.191893194261846,0.567061876653776,0.437032322556751,0.307278362608581,0.357618843020375,0.331342250699716,0.372500821734238,0.267835981907192,0.275712683922697
"MESQUITE",2,414,15,3,0.440768360493087,0.394601069518717,0.386028832336717,0.354844774249537,0.36902861830001,0.42756505317059,0.268393197258754,0.387845587707179,0.374441534833251,0.38839085449678,0.269757967371801,0.374213851280965,0.314120998826881,0.332488852670462,0.218346296203902,0.437944960247439,0.401226498829985,0.418109592827245,0.467860072885377,0.503304497305029,0.502666655363687,0.173840663290039,0.287208871577063,0.573140170095187,0.420625631510627,0.297851173597492,0.359803718159325,0.285716318148167,0.352714738320641,0.270472981268014,0.27912956227267
"SW_8888",2,415,15,4,0.456656300355064,0.38187253853413,0.414206329571622,0.39190819647173,0.415403038538836,0.481877215441229,0.319411122689358,0.398689261526632,0.416649048837423,0.402420202648961,0.282161645145863,0.394893736164702,0.344236471323989,0.369894969717546,0.136170678479045,0.451266423530872,0.417020731948236,0.437520442160466,0.426475910054659,0.49121397996558,0.495651884784922,0.216821790949969,0.137458744974388,0.602210801275528,0.427458199110293,0.276449352304099,0.385364821774567,0.268832541494956,0.376169667995692,0.278579202861995,0.29443639351083
"NM1703PAR",3,416,15,5,0.439134135634596,0.416596078431373,0.431153427542736,0.384516082294987,0.441793336647732,0.491075368307202,0.321254335669286,0.370287431211801,0.410090611699039,0.458627313163888,0.27691412893784,0.394685754086457,0.332349775617749,0.32293424835389,0.242521779536279,0.454907641030433,0.40005787471793,0.43270245954657,0.342079041733425,0.494696519896633,0.497054055085069,0.230372766327332,0.155058888991932,0.589561020486626,0.428060466805464,0.280650568998039,0.380914511951924,0.234550798865701,0.354428613719821,0.292961656828064,0.288712813464962
"SW_9812",3,417,15,6,0.428462270082053,0.401049218831918,0.420991388333466,0.376398906375879,0.424254856837407,0.478126293252344,0.339938366413646,0.354989517174391,0.388551614233604,0.431351454161912,0.289273809459839,0.370006737188405,0.333328163170344,0.328922631157825,0.205364577269981,0.435531771815352,0.379777237984736,0.41717541516186,0.335097351617786,0.494211513963308,0.49466358095335,0.213246094159589,0.288690258631506,0.581312673858471,0.417667015458301,0.291840514785938,0.383664465702325,0.333949838277229,0.334798390665099,0.281551250177971,0.280509923804084
"SW_1011",4,418,15,7,0.439438350416592,0.417150886022858,0.425164773123743,0.403219517692134,0.427417081402364,0.476877075616571,0.398564516899027,0.361673394848135,0.389934213423985,0.452163719116183,0.263002017238218,0.38809722550332,0.292220360128857,0.359842080268164,0.16124211758399,0.444297353283034,0.407987525446586,0.415648618843971,0.333529063256181,0.481180005285832,0.485212029760744,0.242406432308644,0.163314884502248,0.564787845756704,0.424308259889322,0.282259003410241,0.393013950541069,0.393968965738309,0.355791336772422,0.281007539480482,0.261104491547863
"NM1705PAR",4,419,15,8,0.441450566393285,0.426735149027899,0.431224489632234,0.413497123210332,0.434686340459356,0.468437460454267,0.409403566648723,0.377203873002192,0.421220675323427,0.4688740187433,0.263665217617146,0.396772329169075,0.299413971967774,0.414294814928392,0.175773123685878,0.453702915346168,0.425274529959634,0.381446515506065,0.373338721086744,0.492838084436593,0.492556619547044,0.255044213763937,0.411809074923673,0.406666327430626,0.446886296165958,0.308202294154726,0.406331435269095,0.47366371805304,0.361915717138124,0.288150050562023,0.27280500403722
"MESQUITE",4,420,16,8,0.444164894873612,0.416567725699906,0.414945335928784,0.402032407841854,0.427195947577759,0.446547101495198,0.414473192517709,0.380941265395047,0.417654065914706,0.460869243146213,0.289137691988487,0.388857714720938,0.277536011108464,0.401155663471684,0.161757054176857,0.452898299774073,0.40719520010833,0.374149932844832,0.367133573898407,0.477825338687613,0.483935683222705,0.209608470958319,0.369204794038547,0.314640579415157,0.43507189782203,0.310111717653721,0.406816164367735,0.477449113655799,0.358494772824761,0.271878384098243,0.270128175648369
"NM1715PAR",4,421,16,7,0.461291212383373,0.437585043319653,0.437052062204192,0.411616692131398,0.424705222857421,0.437132970835393,0.432397869744628,0.417890062007709,0.378549291883386,0.443130780201416,0.331703816593219,0.422848764277862,0.298041790825148,0.37439172445908,0.164089108516024,0.465341520217095,0.431413172619694,0.434263611060722,0.422418894060002,0.473598955294379,0.4787739375906,0.210263521023383,0.198552780313899,0.633944190421266,0.437960755547405,0.287112486390465,0.344166292157027,0.415877373478168,0.426542793239899,0.323127836127935,0.294220957579219
"NM1704PAR",3,422,16,6,0.450211733677467,0.41385777498165,0.421759884801543,0.376862472399276,0.429100262848903,0.440545277940236,0.375938607339304,0.336866209530569,0.407296383940548,0.453823891180088,0.315650794409186,0.389034840675204,0.317986425339367,0.373835339386173,0.246431099062941,0.451506483283163,0.387880996966215,0.42153980053995,0.454952447424663,0.477411019421522,0.484338330663005,0.178080838473497,0.210860847178847,0.626490154885484,0.417102767476065,0.271594735154627,0.387950846548836,0.39972968629383,0.366991063706223,0.284719134348955,0.302915298453963
"NM1701PAR",3,423,16,5,0.440080779659463,0.416134046345811,0.418086825682128,0.376338008513014,0.43336908493261,0.455310329259909,0.380699830935649,0.364699967468134,0.408641745446392,0.446349033440537,0.314118570700316,0.388044210704332,0.321163962770849,0.371157519009106,0.37547781422772,0.451500893626454,0.38566951495607,0.42095695475106,0.468471940825136,0.482354909506048,0.481999590916853,0.213869414773582,0.189388220199125,0.638339945329565,0.429534920515061,0.260743358715327,0.371933177603171,0.27922706074844,0.367306980167157,0.266859215649317,0.287496782564851
"NM1712PAR",2,424,16,4,0.45790737845921,0.380519788851565,0.402189129425239,0.384357996071992,0.416098682945207,0.474773499143247,0.32962922722611,0.390535062064041,0.407552242869784,0.416767961797265,0.365567668338036,0.39701347928512,0.335559457797621,0.390479912632285,0.140044090390845,0.455282808628116,0.424893548545666,0.439974457215837,0.472901955132824,0.48948698747822,0.494822804608225,0.222891347304004,0.177708193543577,0.660741569984395,0.436165377575934,0.294900794890052,0.345139685059431,0.309569957278405,0.40780234434664,0.282493664693239,0.288478127569436
"NUMEX_BILL_MELTON_CA_2019",2,425,16,3,0.453722888911893,0.392007214008598,0.371803355727226,0.368705000602635,0.394899452318241,0.478553388172765,0.290908106712636,0.388019994322515,0.418052869503938,0.403907919258734,0.347907685585331,0.391954397109134,0.31583747194938,0.369339993088933,0.249124876761168,0.454107642496303,0.416957663345363,0.424017729697243,0.485574478626537,0.496666917086119,0.498492408636606,0.264529474677572,0.21902199904352,0.642147251057286,0.415404903938469,0.276798733934007,0.343384678193333,0.346454174449822,0.367174943189647,0.278789870072028,0.282080737347987
"SW_9813",1,426,16,2,0.444421365196971,0.420301897871448,0.400292429320892,0.403962152619873,0.417306575964914,0.455184016291283,0.304740276233662,0.398984380076817,0.429296848410592,0.430247449533319,0.311331600913458,0.381942995900547,0.316966486406946,0.376464199531982,0.323979146551956,0.455281987573087,0.431438771052624,0.454196334415702,0.466902800030518,0.49741866012668,0.496565575646601,0.245282416461896,0.215673940796335,0.640169817927171,0.435635563014898,0.300240923721368,0.380379789577145,0.386679980363176,0.361908454174539,0.276089370815709,0.295647422514574
"NM1702PAR",1,427,16,1,0.451890794080625,0.425805850896508,0.417840536408675,0.419067354214413,0.452578453934238,0.453270466557664,0.319097851549318,0.378854276753436,0.418369590025105,0.441652661064426,0.407471193930965,0.385018942873892,0.293768715741456,0.373163496258007,0.277363113749882,0.475557733799161,0.46110721704433,0.463260962111537,0.461407578835925,0.495744094379669,0.495669723531101,0.250904000133728,0.289791643080741,0.650815282372376,0.460649675215679,0.261493357872632,0.372784261047211,0.456620381307365,0.366655885399821,0.276308132636782,0.300243643582231
"NUMEX_BILL_MELTON_CA_2019",1,428,17,1,0.456248527805735,0.423952689525008,0.444581275059212,0.458590907627419,0.481440423678912,0.467123259560234,0.281366046544552,0.409577043487078,0.454009857976272,0.431951447245565,0.60143507980856,0.398704607882365,0.307818857374094,0.371635613061547,0.384705475819581,0.470493075902136,0.454802720482735,0.460505248730648,0.479539064508928,0.494313611082509,0.499312015503876,0.268894906641258,0.263009130203134,0.637485073614221,0.458762940349439,0.272448502866851,0.346700090883276,0.476011300635882,0.384704874561453,0.28254460367457,0.308113668352913
"NUMEX_BILL_MELTON_CA_2019",1,429,17,2,0.459388563913247,0.420563783160323,0.419692700575956,0.403307515176889,0.445259094963884,0.455240215744417,0.317109740378395,0.374049816004833,0.429982942738051,0.419744798288319,0.555523493767654,0.391827352984924,0.291305497841446,0.371759293775248,0.414346066698757,0.468221493223371,0.446095380494035,0.457958666131624,0.497589357114802,0.496635760247251,0.500147249561303,0.287847163678306,0.508530311874356,0.676486871565235,0.446181091178448,0.26568930821426,0.338915158243951,0.447952316591975,0.374915754930305,0.269015336538637,0.31599920313387
"NUMEX_BILL_MELTON_CA_2019",2,430,17,3,0.457032627393877,0.390320981440705,0.397931058544414,0.382874690105927,0.417531222638202,0.446947285701611,0.305823748355862,0.364307261366085,0.417184991211106,0.405497631151226,0.483364976285765,0.402719549220849,0.273057609535371,0.357471679790889,0.326124221033194,0.461497779773487,0.427691012074855,0.428416486503783,0.493757082022894,0.493711022973687,0.501722552834363,0.389029135951056,0.487717563004507,0.682732338787702,0.433190041778331,0.292470238467016,0.350279931882293,0.447735573828223,0.375527673324389,0.26222122436761,0.309236903716711
"NUMEX_BILL_MELTON_CA_2019",2,431,17,4,0.447382833824834,0.389268910558876,0.415178935355018,0.394441642719851,0.439328147615924,0.459469772826174,0.342472945007266,0.35963222895996,0.436074707604095,0.43478333522831,0.524099180185457,0.398979203115915,0.286912835409567,0.386321786208432,0.23583850277459,0.449253963804006,0.40978249679324,0.418661443102382,0.492111933402847,0.495564413979312,0.494160221613745,0.210233187904318,0.439795738978124,0.636606456308013,0.439542004221458,0.280137831305808,0.372163480453889,0.438195379374485,0.384754143436872,0.270970279752191,0.322759555516625
"NUMEX_BILL_MELTON_CA_2019",3,432,17,5,0.432947241115472,0.414451169130754,0.425502090192272,0.39171765732513,0.442114137722989,0.442284497509411,0.30921112631099,0.368162991692403,0.433232831625605,0.477768959435626,0.500143472022956,0.401835840092396,0.301426810874444,0.396781734086529,0.467524399665736,0.459265855674108,0.384455815342551,0.406487574003529,0.498683673882677,0.483827184727968,0.484184906520748,0.257075372348428,0.341575791960112,0.635363321799308,0.438347302977674,0.25844694556523,0.383535888316902,0.4212621995501,0.371651455313896,0.274018920716591,0.331772509999024
"NUMEX_BILL_MELTON_CA_2019",3,433,17,6,0.442563188362349,0.403872818471998,0.40344530825788,0.368871594092182,0.422315766455281,0.439711860611515,0.274326911521892,0.34942045194146,0.410416941945249,0.441104806006043,0.43519721581882,0.413562389344659,0.279193853050062,0.360406386654554,0.341332101640618,0.456507533193877,0.383481590924057,0.402653224639075,0.508138804352024,0.485029521222241,0.490877203021286,0.431985907518087,0.228433645553186,0.644578329601737,0.432421440976904,0.275026039296585,0.369250207009174,0.444319679768714,0.370471551935904,0.278919469482077,0.322047452320256
"NUMEX_BILL_MELTON_CA_2019",4,434,17,7,0.445311535871317,0.420070551191709,0.427244210565152,0.400165704601471,0.450429226198474,0.451690854320612,0.352320560496888,0.364037669366389,0.398440021301557,0.478762665560051,0.572593966983456,0.407610048035278,0.274813670308649,0.379117884353518,0.242744211057338,0.450625285157517,0.396145878952844,0.417822074196501,0.485651369497215,0.472836011109976,0.478113984893568,0.259961051769386,0.234179492195991,0.62136000101398,0.435611921713002,0.265598874079256,0.374200052235509,0.448498037634904,0.391809647084018,0.29608427247272,0.318522583162618
"NUMEX_BILL_MELTON_CA_2019",4,435,17,8,0.446117210015458,0.421549082520709,0.385903730628453,0.371697083880463,0.4206026400647,0.429410396637287,0.385167992871389,0.36407518663574,0.405050310914646,0.467010863385945,0.478478300976004,0.416626681016003,0.270709271362866,0.378724705298243,0.272317984475849,0.457647169696264,0.419317542068149,0.376595320061867,0.381261355961898,0.475744775725146,0.487905906465963,0.288801464319743,0.32864486544747,0.257742386170154,0.440036964721704,0.284159006562914,0.37849738501731,0.47671394082782,0.39991909078267,0.272643631008147,0.304713190722794
"NM1701PAR",4,436,18,8,0.450984623304456,0.427452490300933,0.409913081279471,0.397974500144886,0.430153941811418,0.463339966454153,0.239573898571266,0.383712459342711,0.428454596051204,0.497300031123561,0.536204564953779,0.422683832791553,0.312181457949033,0.424158429746416,0.471077387958163,0.459951409347951,0.413743761541322,0.41214674824233,0.468578188829454,0.490546165953253,0.50020828564889,0.491782926299249,0.318327869031318,0.221104043693602,0.443592661711668,0.27788973138629,0.396224397888123,0.46508114241352,0.383154450344224,0.288787095549447,0.341133269228089
"SW_9720",4,437,18,7,0.43962968514672,0.418844835902275,0.412124701061272,0.394399934027315,0.415078668283234,0.452971511379816,0.281977279199817,0.398060498709288,0.369932171357414,0.478966617397266,0.500508624502433,0.405974573675967,0.288146099845446,0.360914034825126,0.465459632161224,0.44851051437083,0.40544968377588,0.413623245765926,0.511805114032931,0.492347923582203,0.500924866271628,0.464465613729636,0.172550486711707,0.566175283262094,0.435366393027044,0.268742624677818,0.388718222588052,0.462527477063294,0.365579133007168,0.283587056122021,0.330121103167635
"NM1705PAR",3,438,18,6,0.435524538893061,0.411285729264968,0.416426892268749,0.390301548688359,0.417557217718457,0.462639982086349,0.232043044738675,0.367711016030344,0.406383259858977,0.494386692948784,0.432731324008547,0.397076760199841,0.29800224404959,0.384530479167462,0.463843419208656,0.441736946422294,0.397211365933613,0.399771840054313,0.514801345431289,0.501670679107685,0.510128936252461,0.437186867927051,0.0771639454260792,0.649242146685664,0.432035253125641,0.273096906632689,0.387159502997846,0.447036774549177,0.35427461058307,0.27683833383881,0.33427052413005
"NM1713PAR",3,439,18,5,0.452477086568619,0.412932388177258,0.408801272380347,0.392622549019608,0.41983693105495,0.452220659002666,0.262971781194958,0.395707855791889,0.418005021081334,0.476347587005282,0.502838516664689,0.414707146362746,0.314073701655401,0.407588684328693,0.486278034225847,0.464480256337763,0.412113438157061,0.414706114222805,0.511415914783072,0.503464096028239,0.510590333409628,0.425123447503469,0.238424862665088,0.683144368858655,0.440281530007309,0.259060372503217,0.381584460831098,0.445089871842498,0.401917795708068,0.286728837876614,0.336679465793808
"NUMEX_BILL_MELTON_FG2012",2,440,18,4,0.453425466572171,0.400774530531028,0.418234914855691,0.411297588941905,0.435573916044673,0.440165296887986,0.322235666157992,0.36945671783042,0.41478416157151,0.468634713144517,0.593976682661737,0.415140124769229,0.278783128280976,0.39632419926787,0.475368513252064,0.464341796900052,0.432003606040117,0.424710902957576,0.507983576771247,0.503122892134648,0.510121690699626,0.458628621098908,0.149708237185257,0.695317185697809,0.441007373145834,0.280388575901798,0.374582136269587,0.467692418482151,0.394769877112425,0.278725739659732,0.319697729838204
"SW_9812",2,441,18,3,0.436495587265656,0.394989451609521,0.424234418273384,0.411992137764197,0.433816674129379,0.444364925457362,0.305126255018841,0.373674875681796,0.417331539517992,0.448956901333719,0.480890892942543,0.395705504893461,0.295393181014096,0.377443311694671,0.473331163031411,0.448275129133982,0.422771007290871,0.424653184327651,0.509843481995767,0.503058429320725,0.502280847007583,0.447024665257223,0.175278749734087,0.640711886830857,0.431196175517704,0.271659192451667,0.388623073612199,0.45612548598066,0.354116888534911,0.287483617539364,0.345150647323606
"MESQUITE",1,442,18,2,0.445403541831731,0.413427626095522,0.43039580439099,0.421011760535195,0.436694514774602,0.432765413857851,0.292133815998064,0.379337448403192,0.413361121454912,0.431774734585192,0.524502549718161,0.397204504291677,0.299502630320421,0.372463009130203,0.484657615755755,0.467979636464528,0.445719357701928,0.441850946391185,0.527149096656485,0.505876052064628,0.506124237425854,0.471246677699213,0.153867652968634,0.675976490942398,0.44342042336832,0.258623828380365,0.351051585412787,0.473863558810405,0.365531798970793,0.269921997394416,0.323427156932425
"SW_8888",1,443,18,1,0.457150213544197,0.421275621264549,0.447736078928647,0.456825476874671,0.467579026654032,0.446360022138569,0.268026265932153,0.416940793411382,0.442821935799029,0.440799542449206,0.562079337511641,0.40894121146897,0.322501536227026,0.390648946229022,0.481294872615334,0.471046319658599,0.451526121067603,0.460674221914299,0.499623139835749,0.502099902228319,0.498785191119249,0.437048459622553,0.0673394758997914,0.685510614502211,0.469142326051451,0.273343076878235,0.353678819965681,0.473553430867577,0.388631009744084,0.276488882236525,0.333723601800271
