"","Germplasm","Rep","Plot","Row","Range","GNDVI_73","NDRE_73","NDVI_73","GNDVI_88","NDRE_88","NDVI_88","GNDVI_95","NDRE_95","NDVI_95","GNDVI_101","NDRE_101","NDVI_101","GNDVI_107","NDRE_107","NDVI_107","GNDVI_117","NDRE_117","NDVI_117","GNDVI_131","NDRE_131","NDVI_131","GNDVI_138","NDRE_138","NDVI_138","GNDVI_145","NDRE_145","NDVI_145","GNDVI_152","NDRE_152","NDVI_152","GNDVI_160","NDRE_160","NDVI_160","GNDVI_165","NDRE_165","NDVI_165","GNDVI_173","NDRE_173","NDVI_173","GNDVI_179","NDRE_179","NDVI_179","GNDVI_187","NDRE_187","NDVI_187","GNDVI_192","NDRE_192","NDVI_192","GNDVI_201","NDRE_201","NDVI_201","GNDVI_206","NDRE_206","NDVI_206","GNDVI_215","NDRE_215","NDVI_215","GNDVI_223","NDRE_223","NDVI_223","GNDVI_228","NDRE_228","NDVI_228","GNDVI_237","NDRE_237","NDVI_237","GNDVI_242","NDRE_242","NDVI_242","GNDVI_257","NDRE_257","NDVI_257","GNDVI_263","NDRE_263","NDVI_263","GNDVI_270","NDRE_270","NDVI_270","GNDVI_278","NDRE_278","NDVI_278","GNDVI_283","NDRE_283","NDVI_283","GNDVI_293","NDRE_293","NDVI_293","GNDVI_299","NDRE_299","NDVI_299","GNDVI_307","NDRE_307","NDVI_307"
"78","NM1704PAR",2,377,10,3,-0.00530383072663711,0.442186306630406,0.421389108974496,0.230435621111157,0.402648044458425,0.486194316871133,0.244205243192692,0.410125625903816,0.513107426469586,0.316013077264289,0.405372838790689,0.569208281013555,0.394994199441674,0.430495593528613,0.622082860405624,0.431571596983873,0.457344305243465,0.625972440258155,0.0747175102353582,0.392827418501909,0.352743141002419,0.115794873369811,0.346525789803101,0.491319433756409,0.372265618011456,0.433086310175166,0.620707592669147,0.402627257566769,0.491288515406162,0.624804094477297,-0.0860078735159494,0.329884970676332,0.387647562234136,0.122167841107791,0.395894043254158,0.429267407053156,0.177241962623032,0.29414928447927,0.454874002133687,0.305267368659911,0.317003680785087,0.561079034251827,0.0392485590533234,0.439228114499194,0.305906096415199,0.0510776661522897,0.448993545670479,0.451558582848493,0.0852668756943623,0.425495482711319,0.407318925867495,0.0687976173240398,0.414563784583079,0.390699238297319,0.0719694501111212,0.13987662798222,0.204923766114987,0.0156646789745062,0.322092084887348,0.261013649475775,0.0454848224338757,0.245072289616236,0.236355764095521,0.0756508687944928,0.407032651777288,0.212248547761351,0.109442430157184,0.39100455777285,0.360806776516963,-0.00567951998280869,0.484634879592863,0.454482989777107,0.126761128046087,0.426253402516334,0.465488506057108,0.203057378141526,0.274905196735734,0.464705713813805,0.360937502666268,0.413748353401695,0.601719052698468,0.093526934434686,0.234405366930218,0.379778110912928,0.14596408034773,0.345415021132128,0.449843319917109,0.128699079786695,0.263166784006978,0.452206459815101,0.242614139933806,0.272278931353156,0.519231271001477
"79","NUMEX_BILL_MELTON_FG2012",1,378,10,2,0.0113919778217443,0.456565506979631,0.430826554682294,0.217189723191591,0.412597001153403,0.479986746356297,0.245628387306571,0.434027832919072,0.526727767230752,0.31253815316533,0.406503384271858,0.56284431226575,0.410017488721613,0.43524177620168,0.617486609459926,0.436210481305521,0.482415701323264,0.638569957897689,0.104764089846979,0.388648187242618,0.347026927993538,0.142399716221619,0.354440750659238,0.503145360708386,0.403639336096295,0.461846188342603,0.624582077061987,0.41259006460073,0.49117503223225,0.626961765010988,-0.0742676312847177,0.358848068322058,0.35593152031983,0.0862596206882355,0.413066025770109,0.430563234051901,0.178095854243564,0.296712884230818,0.454117019253318,0.306464601481,0.330432533016976,0.553785841921351,0.0388267731512735,0.431796822017847,0.335194701761583,0.0551650362559805,0.453868811684508,0.458047789844427,0.104645533000597,0.439875866149875,0.421305872521659,0.126063603991228,0.459356273610149,0.365030129170064,0.0783732178876042,0.13999059968898,0.22018504860752,0.0296588791180108,0.279222051775434,0.267749771189323,0.0434484461064721,0.273698405432212,0.263728923476005,0.104670453133533,0.440301389097839,0.260903331494576,0.118390928831812,0.391879630319949,0.415891713677444,0.0186270189958905,0.482586539517768,0.343785014005602,0.0707705842602653,0.44089581917491,0.456248584157668,0.194317785931866,0.28237492661112,0.453372807181909,0.343943459042278,0.408315924808342,0.587832634523039,0.0964935439703814,0.287805936187347,0.326932747390173,0.118709267744022,0.364161641445747,0.454148809749561,0.113169213423238,0.26398998810813,0.432716202077504,0.249478924378429,0.294752357871988,0.520493290949338
"80","AMERISTAND_803T",1,379,10,1,0.00889637203215442,0.445655153215272,0.407766226257522,0.207275919497904,0.403946062703156,0.468403565062389,0.228422667819779,0.423850836272613,0.506495177052123,0.308407442040918,0.400746071734212,0.546704395342626,0.384339581627427,0.422692720210761,0.5845464579884,0.404595330984947,0.445652620022368,0.602657644254283,0.0946453363499767,0.387173168318625,0.329529303115756,0.165853011616841,0.376142764798227,0.490695081451384,0.418866932512004,0.442117144501455,0.622929787872156,0.421968521132732,0.47480271120794,0.624049348134315,-0.0141749368654342,0.32395155751646,0.290449581629828,0.165486039950178,0.386070814956516,0.434644951024674,0.222387177759851,0.289821763602251,0.448463009969466,0.335214618615183,0.334182300736344,0.542692966220188,0.0537180376364702,0.331654224529791,0.323525052611272,0.0770386530211845,0.446936767233264,0.445210913465239,0.0433878076154499,0.425044264587235,0.405166453101442,0.0866409035757943,0.452716843970648,0.370483645347688,0.0510315658988982,0.23725537291825,0.311797955479449,0.0127435399450251,0.332745892535465,0.288712802577411,0.0199147859182788,0.330111146765147,0.279232837742236,0.075129385695471,0.433835648496398,0.311383581565619,0.117363493584687,0.395088420760033,0.433872611148388,-0.0312137962193869,0.568378621344732,0.44055159780175,0.0670170927883599,0.420209418812454,0.446161314333179,0.172934764581749,0.270709583472378,0.443264839028271,0.361021536741447,0.402232457778331,0.565819426239312,0.0554034685278638,0.414186593870033,0.343454340236764,0.205128935394345,0.331182170908839,0.445215824845839,0.159150644438307,0.25885218730948,0.441944940329511,0.281937865903703,0.286512511856028,0.506601471734171
"81","NUMEX_BILL_MELTON_CA_2019",1,380,11,1,0.0182737829269574,0.449246503132812,0.403103017866021,0.215614770881875,0.399573031351578,0.46822170493866,0.234101599435652,0.413983955039585,0.510961338966173,0.311165797060828,0.42023458364258,0.564096427959731,0.399658448908846,0.446784118762388,0.61452580494732,0.44636737033011,0.480126578534883,0.64475353942482,0.118552444367942,0.400487438699768,0.366405250707453,0.180003936467796,0.365462311621481,0.499634375620535,0.43702885574505,0.458257957052537,0.634071480338102,0.429362771697587,0.451383615174465,0.6358759553204,-0.036592290407629,0.330460117294671,0.354205815830825,0.120044696995946,0.399100373711037,0.427102811070634,0.20297884493868,0.288684544351689,0.436352154573102,0.343670192192614,0.361343297096428,0.570048839439649,0.0537427475417699,0.348460152236478,0.314945496669885,0.0569192728923721,0.454511884813505,0.461050631386422,0.0431834228514984,0.447995206786182,0.416460348862122,0.0906966513903468,0.443477703201643,0.391330295317828,0.0611412059915329,0.258073167009995,0.323598268101015,0.0161992110406423,0.333154857341786,0.260164877820762,0.0219337289702495,0.356466788265694,0.272080863353093,0.0879761605599327,0.263251425037193,0.25039767313575,0.161599318193808,0.379937737869886,0.470921366784681,-0.035121872477237,0.59640511567949,0.387589558314675,0.0387530321463105,0.425493252499973,0.436954114123185,0.175096158879462,0.273718994499477,0.440879917054951,0.34067385415663,0.393591522747962,0.564171362441375,0.0550585282914233,0.404324530173406,0.335354871849372,0.146135946198473,0.340671000170065,0.427017000182662,0.136871214370467,0.256611987929655,0.441366247752517,0.250838017110293,0.267291518597489,0.487945601126023
"82","NUMEX_BILL_MELTON_CA_2019",1,381,11,2,0.0046016680000088,0.458829440244171,0.419233669534316,0.190510929286225,0.411988675684177,0.463859746251442,0.198186163089079,0.419743390463724,0.49018228308217,0.279140014512871,0.390413889693809,0.545214108631959,0.367750340360491,0.429389203017018,0.588534149719367,0.423024717555465,0.450859831111932,0.626188424087584,0.10615686429077,0.353709620864549,0.295530083412762,0.127385029956694,0.359488795518207,0.479631803701873,0.408788199931022,0.427858392693406,0.605799268860086,0.385875132048971,0.452853146178521,0.601804534852071,-0.064217240103362,0.324684173477558,0.379295249661023,0.0864312869687595,0.403437366021822,0.42943468864565,0.170163795758372,0.283455486658101,0.435732826843938,0.301265650038419,0.311943224506336,0.539770043187634,0.0575597151224894,0.419614310713448,0.292721944116446,0.0633881212650202,0.451118000699953,0.457822706692246,0.0583572469014121,0.442043715907071,0.417023880854089,0.109871579926383,0.446153099123959,0.349538709044967,0.090403693210418,0.151084285373851,0.186330365359383,0.0180929585714745,0.248145696554858,0.200362999246544,0.0324871865755818,0.261855878538186,0.204562066071565,0.0924437160849658,0.267437894516095,0.256971710181399,0.156909263856072,0.309008006429874,0.418788288755176,0.0174695943455174,0.48475948164733,0.294081857656557,0.0593531044685715,0.425463847757235,0.445335354574411,0.16665062485331,0.265900824830534,0.431430526482555,0.333800328433142,0.372091078643685,0.561896829363096,0.104994393576624,0.230844743504962,0.356648110043498,0.133500274683973,0.354820893541169,0.438890311121225,0.127458230834968,0.254373523753199,0.425441094330117,0.215857834070033,0.268598009245058,0.503307875928649
"83","NUMEX_BILL_MELTON_CA_2019",2,382,11,3,-0.0203235390414481,0.448924054426662,0.421461438378624,0.192181870026181,0.38566375170389,0.451333375275244,0.179727648302215,0.396643481074086,0.484641844444022,0.263126374841594,0.375417721278094,0.53274084787587,0.358074097402844,0.415081888893865,0.584339369285583,0.400290877236329,0.421493212669683,0.627003108935882,0.0979609188029878,0.361941095806974,0.322995221092383,0.127456789643254,0.360032731041134,0.472768936634483,0.359354129677502,0.404124173663748,0.607611502840875,0.393693925128845,0.445678147802331,0.610714804440295,-0.0999759895805588,0.309679687022434,0.360443432828844,0.0889562636294395,0.401622349966314,0.422554531852902,0.150673959263531,0.29430121767281,0.431504432917632,0.293381551807738,0.301671658183815,0.547976208010794,0.0537703099257909,0.444397328488181,0.297655239192314,0.0522779842544858,0.446493730657388,0.450007237732959,0.0484616364461276,0.415074323566047,0.401705634715927,0.0813846451288968,0.422138698095391,0.373925504609534,0.080028626720961,0.135969753227707,0.169585566849116,0.0115387251211548,0.267460231541169,0.205783772434856,0.0328523220786902,0.280510605020218,0.197805180437934,0.0827018785683871,0.251797636360597,0.246083111846614,0.116580916265245,0.39939640305494,0.33530426213353,-0.0155584487673596,0.497822783092476,0.439235022728815,0.0521506376943389,0.425981380999126,0.444611349032553,0.144137147658148,0.272497137313197,0.425685150254623,0.329661920874573,0.370407153710279,0.566242277281998,0.0824016635249824,0.239323882013951,0.355189048342945,0.0978133962590042,0.350296038749583,0.428749141802561,0.109111370200679,0.256153264034331,0.437051878970446,0.193589832968565,0.236742756804214,0.473815272377608
"84","NUMEX_BILL_MELTON_CA_2019",2,383,11,4,-0.0192694793386406,0.4462792345854,0.422515523022732,0.189170296294446,0.3921496487365,0.46427899758834,0.20484749927309,0.404301101141565,0.497204276237431,0.275267684616155,0.390194233704444,0.554356964285285,0.375828976911268,0.439283544892554,0.600493059677403,0.424179043099582,0.456867191320973,0.639373527188653,0.101008673623251,0.390176008394439,0.369724724036992,0.123576077567815,0.373331896861309,0.487948683747003,0.351451118977072,0.410650978790536,0.60419464498072,0.396592652556171,0.451825551868964,0.613644522999852,-0.104052152381108,0.322959643343955,0.430461922596754,0.100630783906297,0.401684881483825,0.424780868644973,0.16623966237491,0.287509263914493,0.435722585330428,0.296044224328597,0.31777751907473,0.555190229894615,0.0584152895012213,0.446583583057176,0.339672840897392,0.0432018526888976,0.446918272056542,0.452091661464437,0.028112879225175,0.420948236444192,0.411389633191151,0.0852281845070684,0.439841178418295,0.387843341300382,0.0763787316405655,0.119942505512557,0.202159057406889,0.00765556069857238,0.297642547891875,0.212815785645758,0.0278674173911381,0.314229414684642,0.220758486418058,0.0784904961845905,0.232636945656353,0.215743610317102,0.131867935107274,0.347062229107012,0.384258868078048,-0.0366716643530011,0.498799177790774,0.479996956047376,0.0242529675557458,0.423893485507168,0.440079574833785,0.137274861865583,0.25325836712543,0.410164932398952,0.30645601379665,0.347799152027299,0.533258804164846,0.0826146974225582,0.270729276168747,0.33023324437044,0.106582118375413,0.354715676826465,0.42722343997027,0.115571989191859,0.263080857637561,0.432388143269748,0.218039174778075,0.258649579591775,0.467160379787491
"85","NUMEX_BILL_MELTON_CA_2019",3,384,11,5,-0.020748840610144,0.447873080794021,0.426860318208099,0.156861690695588,0.404883883820908,0.463379930795848,0.171855555015925,0.393278081209838,0.478648321185478,0.258760841001016,0.396839985994398,0.548580182072829,0.364050502959563,0.453854780591862,0.60223364483519,0.421365595135315,0.463031040470487,0.629952131682236,0.111388191076468,0.357846676576768,0.321058635863043,0.119169181219806,0.366246669608014,0.478585280265952,0.348058344303734,0.422651523341622,0.59260892022727,0.406972463371558,0.490685064149116,0.627082512017153,-0.103210518935293,0.338974768341226,0.457583521213363,0.098697573879144,0.403561785267431,0.427429281395735,0.150938439900545,0.267673186611494,0.426309851560928,0.277613995736627,0.294997606996809,0.523756885658797,0.0580583014737654,0.450515835398338,0.347591197444014,0.0161338463082026,0.456268880003636,0.461301940008774,0.0136189773469371,0.450090568368684,0.424299776199208,0.080263131200422,0.467852555469436,0.391550725514016,0.0775583819088639,0.131609252241993,0.21282982328734,0.015227083338182,0.320546108279756,0.256020285591269,0.0270867664991895,0.331000151998784,0.247085423316613,0.0712774561009972,0.183631044915835,0.198679771994049,0.137670516210701,0.357137142160954,0.464865538165558,-0.0453193017584954,0.48926267046611,0.490529886695162,0.0213404597598542,0.437581939065742,0.435916908483547,0.156735961791806,0.274203506843383,0.43464621355019,0.29955055515949,0.337732298863631,0.524215217108588,0.089565217871871,0.270959845546168,0.322888570062171,0.0887809726498974,0.368382274207466,0.436876350283126,0.0992258104968471,0.263754695696934,0.437839559581047,0.210221811689579,0.269038909095977,0.460167300751146
"86","NUMEX_BILL_MELTON_CA_2019",3,385,11,6,-0.0144456449818437,0.442143989042754,0.414731408559995,0.173166713580681,0.404382705301994,0.459826555569374,0.198514387769948,0.388008152088913,0.476488794888021,0.277301482577423,0.397921072957346,0.553211308657303,0.353418625880506,0.431241377147874,0.602459690343799,0.417178317877645,0.459358066001665,0.630297222961583,0.109415872164619,0.351344201520756,0.303176664839389,0.119843808677923,0.360154147128937,0.475783304774901,0.346682524203171,0.407526817138945,0.599987187033278,0.40588291711854,0.522330580448662,0.626206669629721,-0.103779137501179,0.357689545170402,0.448555876173435,0.111816438041917,0.389427298950523,0.428886721184717,0.151931289334694,0.279870398301771,0.447153045453699,0.271761170481519,0.299938668448202,0.526708978136032,0.0640175528615772,0.446328897199105,0.327367599989241,0.043599063720061,0.444293450789331,0.458738386797886,0.0695778118529568,0.426107619150967,0.406869654819972,0.0982549424806958,0.417374223776044,0.370046596341555,0.0691481558387737,0.144881775547323,0.20509839714336,0.0186157015868365,0.336897044484996,0.231332805029069,0.0281604405361947,0.325077821011673,0.230375181200885,0.0774529146340207,0.379127859914019,0.208622250183496,0.133743129091762,0.317719613116507,0.438880918220947,-0.0402458126354377,0.506658185765656,0.487178404233666,0.0208696553803094,0.430757875170317,0.441365781471355,0.177846195983452,0.304935162994199,0.471384245635679,0.282558394892376,0.333636006375661,0.514662800262642,0.0976666085510842,0.24838632904678,0.359796149390916,0.0972756498570015,0.36965698916575,0.421629151338163,0.111704985370792,0.255678279503945,0.411254704823654,0.210601117227886,0.25765502748483,0.454361079083674
"87","NUMEX_BILL_MELTON_CA_2019",4,386,11,7,0.0100598558775089,0.441156841331363,0.429141951647787,0.193119450673701,0.408112881906734,0.470158024566632,0.225092028920113,0.37863726011532,0.489310288683723,0.304056420874475,0.423220640569395,0.572279736870484,0.371402647797925,0.459916200994663,0.609383697044904,0.425737083195403,0.470314460625879,0.636272101600821,0.104602747150828,0.34906026888969,0.310324448812352,0.125358624264112,0.359233937919059,0.470195655939601,0.353753420401127,0.409428341481579,0.605392857571863,0.41106276645495,0.515003803990732,0.628728948369471,-0.103225066301195,0.345168336911144,0.474289561781067,0.121899320466478,0.390741528204321,0.43348330139731,0.167834123911767,0.292706470956112,0.457913769635434,0.29312582658376,0.319453642534636,0.541681623034079,0.0647285266705346,0.435911493991622,0.337452994580171,0.0515351001166789,0.443652628330571,0.452425063890413,0.102538367423967,0.385779647831237,0.404716710923367,0.153435781023776,0.393325301361262,0.371182842372084,0.0598015148350787,0.156296089075011,0.255135178921451,0.0373864315484348,0.346757239239035,0.278744793212083,0.043109877864202,0.335405508506905,0.284375715266651,0.0994558942064007,0.456357086739214,0.240840145094696,0.144145415240855,0.338268444850224,0.437667021723693,-0.0140257014403875,0.46596292150078,0.458569102381437,0.0665312508860884,0.425774802860811,0.449598889620033,0.177198278868815,0.299537389812582,0.450729391777947,0.320209673593236,0.377618645476829,0.571438166400806,0.0841421942912087,0.288089598718513,0.322946717989386,0.102920622964725,0.375980707091703,0.443445733577723,0.113313605332405,0.263710923113288,0.43682741763185,0.217662766816702,0.254349575651156,0.471473340580013
"88","NUMEX_BILL_MELTON_CA_2019",4,387,11,8,-0.00293767214485402,0.442123671456205,0.440051892617258,0.176597895628118,0.404048736499948,0.458042067736185,0.213213492077831,0.388850457685501,0.467575852728668,0.296715371203571,0.401782414115071,0.552576708844457,0.370057931856115,0.442013682796539,0.595268119639429,0.434895697430253,0.440892978609242,0.626428550303983,0.109224717289982,0.402068629532934,0.346895848167256,0.134030649708379,0.362864325217266,0.471945954852529,0.373056218743375,0.417240046927491,0.605228891638338,0.406624979609592,0.487464899859083,0.611765394964874,-0.112918059695653,0.34424061028449,0.494548600476091,0.102923193610303,0.40003989815471,0.427319211486469,0.157697371835797,0.285101763402417,0.439093905368415,0.339125368152984,0.362398805531071,0.560045901312179,0.0563926880227818,0.447538144911245,0.351271713453368,0.0335614541433221,0.448939937358038,0.451564147725218,0.099666934773313,0.391280765652839,0.404762050508676,0.0978925117683863,0.405346177068812,0.382881697213202,0.0142771248958281,0.343111163858347,0.400788006032023,0.0293495862808276,0.421454807770758,0.382927047966634,0.029636733937346,0.420365142742498,0.398445840362374,0.0829984243071049,0.408772378516624,0.330622503050666,0.108174442589828,0.416060888045778,0.429470579951457,-0.0104464784548259,0.194802536399175,0.197420506664204,0.102321713168206,0.424675929421833,0.450572090196798,0.156434941560959,0.282215076162836,0.433114232455919,0.342159644145564,0.411990408844562,0.576714191216135,0.00326727983127515,0.407673466663505,0.373718271292035,0.110059511347396,0.379131945100559,0.447549806944943,0.141984351425651,0.271054975704674,0.436200400845499,0.242382552299786,0.249666478206282,0.463267478373507
"89","NUMEX_BILL_MELTON_FG2012",4,388,12,8,-0.0282431790158269,0.445589381229924,0.439034981012725,0.173072508042748,0.414995910663731,0.471350068155604,0.20880911778531,0.385334100098091,0.47642254512964,0.313589280254653,0.437342918403207,0.567521615569554,0.349452595038341,0.442494052308073,0.593030508212601,0.429796420717067,0.448996692694172,0.624390781953807,0.0939925798663039,0.411470036759562,0.378235475199231,0.135910387048112,0.379818936121457,0.483133937335618,0.385816325098506,0.425967679291443,0.605617084489503,0.400292363380571,0.490540685409966,0.6081279178338,-0.114075285030155,0.307904099323047,0.473202437420977,0.0845778727888927,0.404093629171586,0.427871690481611,0.149577265631267,0.295366221535519,0.442072618916234,0.342720260092317,0.3870652487396,0.562019158808562,0.0447972732360085,0.412886737957835,0.299532301847325,0.0163152665927889,0.460317250907465,0.454665955719733,0.0555931698291045,0.407356025045655,0.408801965514459,0.0591714360278454,0.426124001605128,0.40472028452536,0.00548859669681767,0.369500606122259,0.439750317189853,-0.0120124604332116,0.471299687667015,0.434568446033077,-0.0139686699288409,0.462363813229572,0.434845883878843,0.072493053361409,0.216282533473748,0.175717031910804,0.114405679256442,0.44007688209291,0.465874388334579,-0.0105869835670967,0.226763688174232,0.210981070628944,0.104347407626452,0.433675139637079,0.464005125289877,0.169705635329059,0.296029547091718,0.441236181030068,0.346066695176763,0.402769231275753,0.58307792599031,0.0077560256698637,0.4361191101603,0.393327695211197,0.0938906219895632,0.386770486175174,0.449694792754121,0.127693247222145,0.273830739659662,0.436582434113726,0.235683198811197,0.2617957133102,0.468661768189863
"90","NM170506PAR",4,389,12,7,0.00889488254885496,0.431668599933995,0.421093760368639,0.213769390560717,0.411130544196288,0.488174142812205,0.226999905842181,0.37748491826365,0.495349560076376,0.334080665554865,0.444246756173734,0.585072281786278,0.362985870608527,0.452595114873707,0.60399341892891,0.384047525686362,0.447763032814936,0.608855427540549,0.0803694457865821,0.399403583110685,0.373305611389044,0.131747165193019,0.372258952600648,0.472095553907838,0.368312776835247,0.387164210180703,0.599057446135489,0.41333601593129,0.508969270364973,0.62562353354626,-0.0648188267851664,0.264131803640924,0.336925055374084,0.177032047122883,0.378080688768144,0.450174554426858,0.202837264262386,0.321553112402786,0.479907919123605,0.341344332205135,0.36103559012677,0.574653850649775,0.0719806322804564,0.340420389337325,0.328042990527652,0.0888611555909987,0.437295396618604,0.453973881861875,0.118731046437288,0.37996087891663,0.413518384033998,0.158988294999804,0.413843492728369,0.367739317014536,0.0535831331700376,0.141111290074948,0.347313423135503,0.00454242262799855,0.456219283579065,0.376971367024763,0.00581819178382518,0.443765323778548,0.388111903261569,0.0905624092372412,0.246665576176995,0.21391129285939,0.160822618375247,0.270350381080229,0.425531641762579,-0.0149255694008588,0.484911798629486,0.479336115068865,0.111192840133486,0.435466355990406,0.468831332276171,0.175861542793533,0.273832276592948,0.454031287605295,0.349481422247391,0.417106806074087,0.588666941039284,0.0908658566995965,0.316489575182427,0.274683865573819,0.184605386372189,0.338082281787134,0.480110732505175,0.16731974426856,0.289908733260527,0.478327706542046,0.270971033868093,0.271121712486469,0.508371149214946
"91","NM170506PAR",3,390,12,6,0.0229740335015191,0.43146195136227,0.426131537434777,0.240265192019368,0.417188633742267,0.494282562650729,0.243499625523547,0.397551646338578,0.516497072097543,0.320149448100875,0.429731478485927,0.577506486256748,0.385704069181705,0.448219117449461,0.613408367781206,0.388107641509937,0.440871009037099,0.630350118931434,0.0888808005423301,0.408887319515162,0.386067912178724,0.12994586458577,0.362698754715561,0.480362914396528,0.371154293287207,0.400330534500915,0.602506136209844,0.426317194212032,0.512549711242522,0.628480824428537,-0.0569557849656038,0.286989243601416,0.346758614099491,0.203140087772194,0.363973643658005,0.449693749225074,0.208220609978338,0.323850936246919,0.484108450134275,0.323048772117341,0.330741867946877,0.580078756599238,0.0771764567117971,0.324972106055421,0.347242928201033,0.107501448648976,0.43482080599881,0.453771890435564,0.141111322997654,0.402669261088659,0.410117691407917,0.1634894326491,0.40479080237175,0.376824328899054,0.0713730412846262,0.146677157244221,0.300202372777905,0.00817246914825509,0.452333017894997,0.342683710143222,0.016230084689328,0.445688770292307,0.333458497764117,0.066999286509113,0.225455335487751,0.22095716277748,0.162737406398024,0.199151351164596,0.350267214369751,-0.0310749507878573,0.49717598049778,0.493516525765661,0.101059392312003,0.418730290575794,0.455570238364922,0.203420935030035,0.310450493214912,0.46317048288842,0.343567829288203,0.394102008194765,0.580437756497948,0.100674729312391,0.293385130937694,0.281167021025278,0.181156559518838,0.343548998588597,0.472321778197125,0.162785250886825,0.274377831564575,0.454337016877129,0.262702322323965,0.268395940465739,0.505111348021796
"92","NM1702PAR",3,391,12,5,-0.0146913371529589,0.43879838934315,0.429060932051296,0.160843964333525,0.414689715209551,0.473294698006052,0.179028670694175,0.399647897773254,0.493170901117022,0.273533123348388,0.412661724402609,0.551957696401259,0.339260147776954,0.44203607093395,0.585680269629537,0.398155566186528,0.43877190091723,0.60509677174037,0.0722522308134523,0.386149009614464,0.359374414450427,0.0834502521381726,0.360698296412582,0.454224766829809,0.350712312815509,0.377853187425675,0.573713397958734,0.398938216841049,0.495687634410008,0.608903336375674,-0.0752991420854294,0.304462254147061,0.401984230597756,0.1348052270699,0.379527748502148,0.430387318756249,0.159074119991788,0.282167104258608,0.443632013109137,0.281002421535216,0.298219568668104,0.537037960976493,0.0646199463364119,0.329348752034977,0.386277835985963,0.0413197917683716,0.451759502043972,0.454975620750122,0.0473227711888743,0.436872873173677,0.416754174353153,0.100824045083013,0.434444278135342,0.38537533192525,0.0735567908387409,0.126852393452938,0.327083727760211,0.00331827125377107,0.447183320375164,0.365643299314037,0.0132361550330332,0.453240444037537,0.35637006942855,0.0763966192744892,0.218473831135182,0.186803737692861,0.156854023570241,0.238364673514774,0.420973100359498,-0.050411442604788,0.48551930576152,0.487506693854012,0.053320834450296,0.430835158196783,0.454478017137535,0.153454373650845,0.272355199600899,0.432825861993413,0.315699855334996,0.361423507118105,0.550587486747884,0.0994599996616488,0.302098136697237,0.276105339793462,0.13450247839566,0.367397917809247,0.467941356158369,0.122519264849875,0.276603473264189,0.430549501498607,0.246295653688752,0.256016973821702,0.480637332321133
"93","AMERISTAND_803T",2,392,12,4,-0.0103346806287607,0.440411464913596,0.424058509461302,0.192638103358295,0.398125772084732,0.463763213530655,0.19510148850812,0.395429171345018,0.487846435889141,0.257962614328703,0.371225649350649,0.541357747644512,0.341004260069779,0.421224670411232,0.569937167458244,0.412596993278499,0.468891001347749,0.620966407679211,0.0639545530086039,0.386506952709721,0.381435351405275,0.10022408577937,0.38350930115636,0.463419394907284,0.3524302425662,0.396465823413294,0.60096637797451,0.391179858724521,0.427740775322475,0.601549261679981,-0.0684851150118532,0.26997047453971,0.336937085199135,0.149154086199955,0.367320084311954,0.429354907274563,0.186379755123568,0.317348894529669,0.449432365816871,0.301551916822212,0.33880461884996,0.552464214134732,0.0662617841233668,0.296110800405494,0.335870731623618,0.0714292612505807,0.438031109515846,0.444891489541278,0.0359034550811735,0.403831967325758,0.401197432528754,0.0965713437892774,0.414894338260489,0.369465378899901,0.060258334784231,0.12690118464641,0.318578047542214,-0.00859316220112851,0.447018594856061,0.340333445618185,0.0128556701030927,0.463296902418555,0.335684557869841,0.0782604552487518,0.18932835197165,0.170230513347709,0.146155896395694,0.239447532699438,0.310173966646846,-0.0421393587206648,0.501390867765791,0.478449691295203,0.0447600694092458,0.418582965629878,0.445586205029642,0.157023908910032,0.264251266869033,0.448151099896319,0.309068593398893,0.370710053814154,0.539210418446616,0.0728786918037478,0.298755661175206,0.265095018165819,0.154130642225046,0.350213189655105,0.455424950779931,0.144313463045987,0.275410397782139,0.439245186907582,0.224963421946107,0.271862675418426,0.474381070836295
