"Germplasm","Plot","Rep","Row","Range","gndvi_131","gndvi_145","gndvi_152","yld2","gndvi_160","gndvi_165","gndvi_173","gndvi_179","yld3","gndvi_192","gndvi_201","gndvi_206","yld4","gndvi_263","gndvi_270","gndvi_278","yld5","gndvi_293","gndvi_299","gndvi_307","yld6"
"NUMEX_BILL_MELTON_CA_2019","336","3","5","5",-0.323569671747205,-0.784397186238162,0.581970358245756,-0.04852534252572,0.327788652470378,0.363090558625479,0.10476594805245,0.774926325993294,-0.140489991726874,0.290612548275769,0.0384668829367243,-0.151264360731913,-0.130396755370205,-0.517529124782317,-2.13072843339513,-0.0594932947852847,-0.0280149836692566,0.638722477038858,1.20094001651239,0.305905747234228,0.809741734555983
"NUMEX_BILL_MELTON_CA_2019","337","3","5","6",-0.314750555276437,-1.4080121855785,-0.645150077819655,-0.452808977687962,-0.0306932623752786,-0.465411452392548,-0.290802618636812,-0.191756104204128,-0.278540259638451,0.60833958104887,0.24548134550927,0.828897623735468,0.0461376839543234,-0.183434588717337,-1.90145515606508,-0.237917619131374,-0.0258941646668491,0.282184279384279,0.472397907272931,0.235087850546749,0.318647966148743
"NUMEX_BILL_MELTON_CA_2019","338","4","5","7",-0.249680578072261,-1.30258351062653,-0.290403616848822,-0.416350222677008,0.142348949856439,-0.297373115438299,-0.122058821126386,-0.277630027453981,-0.210818513197583,0.654711732622139,0.258312117292598,0.964395995915718,0.159211468021692,-0.0982725818550938,-1.89532870463421,0.368329515184717,0.236171172191251,0.619123601912514,0.864567540335702,0.592402099215709,0.547387072391543
"NUMEX_BILL_MELTON_CA_2019","339","4","5","8",0.163023151273315,-0.570432981868019,0.459335839797663,-0.837773492706561,0.211740193004884,0.31612100119997,-0.0617235484084956,1.19102619156659,-0.602565589106294,0.384226146360424,0.705272642652054,0.166395302151678,0.838719883973227,0.207810115771313,-1.99822319114948,0.464533714647797,-0.0774343154615176,0.969767773547647,1.8525676986157,0.769473312999067,0.181182494153884
"AFX_149092","340","4","6","8",0.523620511953255,1.27889847437425,1.29062248174457,1.95173780850263,1.32996508533669,1.6713337654525,1.11454457022877,1.74809758806158,1.62459849187848,0.565130040988465,0.60766865905969,0.833326288048099,0.852519664585426,0.395841156098872,0.798527692604465,1.68437950956646,1.18092303982166,0.414480107206917,0.596101448198235,0.281135636653566,2.07335882453478
"NM1713PAR","341","4","6","7",0.178726476681047,-0.0825383918792502,0.712246854405761,0.561387677836374,0.913413051263858,1.04624481332864,0.668291108570255,1.10805341162719,1.58905341597046,1.66422670543305,1.7166111219424,2.08827824108663,2.46702532574111,2.55920314561216,0.353738545854872,2.20493554529819,2.66878991715673,1.38845523195831,0.418459682405417,0.14641095372899,2.14397687583381
"NUMEX_BILL_MELTON_FG2011","342","3","6","6",0.486045703055912,-0.081372514539842,0.272403015167704,0.187017176655028,0.586269523424789,0.64925895001024,0.111287014805849,1.10334605001161,0.978262508163031,1.60728664640008,1.52546054067904,1.98456782562412,2.21739785349879,0.737805216074955,0.1510475093166,0.266665647322563,0.913391287598577,0.895078425111076,0.141957683483377,-0.211664405030801,1.25751704174944
"SW_8888","343","3","6","5",0.308538427538161,-0.865562228517427,-0.240970725044585,-0.492540158532299,0.184420944804122,0.727665861241251,0.0322030828841722,0.509964486372928,0.49158057488461,1.12612845996543,0.448494742660333,1.21549784473213,1.09677490204971,0.298870678470041,-0.328162928109066,-0.120859452824278,0.875240345375663,0.720493262041044,0.958429203585075,-0.237529139255886,1.0782078337564
"NM1705PAR","344","2","6","4",0.168662807317432,-0.533982988962575,-0.212212370900944,-0.782693196409134,-0.0415888738470203,-0.455897701167912,-0.201763219556353,0.0555243315736569,-0.476839354691233,0.112505718368492,-0.727377449662735,-0.226969277318263,-0.581020543515192,-0.609658610957819,-0.903114235889941,-0.508809617179789,-0.352957649201114,0.452449557019728,0.707974143679829,-0.381999924410122,0.190874622694669
"DONA_ANA","345","2","6","3",0.0756909884248322,-1.3337975142429,-1.29627820202324,-1.29454127618847,-0.451256605474884,-2.03616090610425,-0.523477106987616,-0.851094606894016,-0.903304250618315,0.0260739298625418,-0.924687091819564,0.562720627993136,-0.76895021224228,0.131082764791573,-0.832798695067328,-0.0694889802685421,-0.252854170635302,-0.0516442615820227,0.130796354513967,-0.506580203809882,-0.549513518943441
"AFX_149092","346","1","6","2",-0.487613720146872,-1.58509522490723,-1.26842527180172,-1.3480076290774,-0.327646788327007,-1.62763574847324,-0.303804330089513,-0.620875161386635,-0.542497477986212,0.421545584098735,-0.6127761340228,0.739606567181937,-0.14744840007302,0.155217495960127,-0.997977256116165,0.564987847553916,0.317508783224498,0.104420162884974,-0.0185547645265492,-0.308736576781746,-0.422625250893498
"DONA_ANA","347","1","6","1",-0.900262180734,-0.882674154495649,-0.689527778151515,-1.7921535729729,-0.338269161794694,-0.68876851607995,-0.303008482499002,0.703613543568527,-0.982721191578491,-0.19500096081907,0.00516796785005734,-0.352141765641458,0.284181667648238,0.313619595173825,-1.14335675394314,0.19206128095434,-0.252079263710476,0.458911303272752,0.88508763594023,-0.0156916173181909,-0.87028261060519
"NM170506PAR","348","1","7","1",0.710575735693167,1.26871511893255,1.4912347780054,2.25091657257625,1.03245260594216,1.74036094623911,0.993127829573528,0.834662687724833,1.69014483290963,0.568532523457177,0.294578480058041,0.741822698397573,0.502649326566882,0.75784276687034,0.764289229381987,1.60109813181459,1.48318684828805,-0.157417769048997,-1.0978201685888,0.0373897368932421,2.13961862844366
"NUMEX_BILL_MELTON_CA_2019","349","1","7","2",0.163767264827165,-0.0654243419739899,1.05299469496809,0.838393638971278,0.435198662131958,0.312553071232319,0.370180426206652,-0.0646338305604629,1.43942160336182,0.582351052820182,1.02426666783014,1.54402679312681,1.50359607956178,2.33242767095132,0.335144446251124,1.48591413930512,2.31465042717433,0.572838263023596,-1.91583696415028,-0.204810678825138,1.62567815398163
"SW_8421S","350","2","7","3",0.0501591299102607,0.0601561472341371,0.461674624225847,0.507861218547246,0.26627295690956,0.1299434144063,-0.165111370609828,-0.114491702353954,0.615336393644838,0.328662892712828,0.581035688239978,1.22975717460013,1.0529926490514,0.825313604219182,0.346990472117782,0.364682485174609,1.03674320555033,0.257456618819494,-1.95648826995556,-0.540017773839168,0.889812231247114
"NM1713PAR","351","2","7","4",-0.853897404572521,-0.936243662641779,-0.461642411741615,-0.36351380340511,-0.170492965592403,-0.516643849717862,-0.412010052636573,-2.11562186624328,-0.475392632501224,-0.0641889078567024,-0.573106876982047,0.385193906962669,0.045039455440798,-0.305926371949847,0.0418185742946934,-1.03645421165822,0.0816385047424294,0.0913391498511334,-0.805998498462149,-0.776857747559023,0.42893097324588
"SW_9720","352","3","7","5",-0.792054115495897,-0.48517486043324,-0.0858707787084083,-0.343905817267761,-0.214879892173746,0.0469516749038025,-0.275095945052765,-0.989399487620028,-0.437967432208648,0.0392427289478577,-0.582394178749183,-0.105948774412976,-0.742162094440094,-0.795366660705488,-0.379743777229279,-0.403568381898523,-0.534039129155945,-0.0404962728000337,-0.0921652638481465,-0.789423075464392,-0.127532080933029
"AMERISTAND_803T","353","3","7","6",-1.07274361220228,-1.25171949550541,-0.742392934115521,-0.753453216828423,-0.600487236749365,-1.79903326856804,-0.553984295035725,-1.37997359367274,-0.876173128469199,-0.520551231531499,-1.08645209645648,0.406254229297205,-0.728876446693455,-0.291200754210843,-0.384288923915432,-0.488275071115616,-0.748931624371648,-0.508067531802933,-0.5007659931029,-0.842487810529273,-1.05159528527846
"TMA_990","354","4","7","7",-1.57454257032412,-1.59601380149515,-0.563543642464055,-0.749496845302898,-0.439986367639362,-1.25134842823558,-0.291551392353462,-1.26708564598846,0.0155905599390255,0.684136714537202,-0.0305719618186039,1.12555784191281,0.510767964776136,0.163032683957198,-0.598489115943377,0.0852584126097644,0.181169199335096,-0.288691290349241,-0.890728197614521,-0.567450848376389,-0.794595167522376
"NUMEX_BILL_MELTON_FG2011","355","4","7","8",-2.30093625837166,-0.970097964721249,-0.17622916206252,-1.2320970282001,-0.472879879205654,0.197382635059404,-0.388753605196932,0.399512249066616,-0.68054602217472,-0.103161475630836,0.263453070363277,-0.250957974478442,0.65019287399317,-0.00666404294798705,-0.688427925281145,0.272337744565899,-0.329431765075064,0.16752099706772,0.494550015014183,-0.293752513638003,-0.848534264554097
"NUMEX_BILL_MELTON_CA_2019","356","4","8","8",1.11583786581237,2.04558903261801,1.56550403272686,2.85764676995396,0.936508568847056,1.95126643886482,1.00260951929228,0.600024076797943,2.20896772513541,1.3043616747924,0.720940978864594,0.919556803965865,0.841788756494259,1.59574665504898,0.621679316565934,1.7502303495409,1.83555599793469,0.296740779538279,-0.903859374473116,0.136323517123279,2.55883073063395
"NUMEX_BILL_MELTON_CA_2019","357","4","8","7",0.775531256802451,0.902886960521018,1.21026881355808,1.60563531580285,0.296180006665078,0.577348888223933,0.352943105293684,-0.0658064400711367,1.9866607465476,0.936425793370711,1.49455682656539,1.55459086657091,1.81717832531902,2.39007197424862,0.174269471617602,1.79966583554075,2.45053463608037,0.666694045464861,-1.61311893111838,-0.0491134786860629,1.82790040080401
"NUMEX_BILL_MELTON_CA_2019","358","3","8","6",0.254229996842479,0.988743923499787,0.576231410826384,0.990938224339307,0.173071651866391,-0.0631593655202511,-0.143816890984671,-0.432486689261948,0.883582433519959,-0.305376397279957,0.411284702603759,0.480181981145863,0.783981411583335,1.33062047669092,0.335719715366424,0.70300177639312,1.34984016461945,0.265840351954797,-1.73728252416318,-0.414861384658156,1.14713213536122
"NUMEX_BILL_MELTON_CA_2019","359","3","8","5",-0.50331938832035,-0.198414218514047,-0.585136749811176,-0.294732282648644,-0.275916207598306,-0.150791929831619,-0.3797724562857,-1.62570919248258,-0.25273201629669,0.0148580412915102,-0.464461694623024,0.136507761767536,-0.169177002630547,0.281362928720923,0.0644552913715755,-0.0458797271335108,0.353866976433654,0.0588210838032672,-0.54844886925858,-0.72275329380095,0.388368456416593
"NUMEX_BILL_MELTON_CA_2019","360","2","8","4",-0.171065421370946,-0.162875816821646,-0.538613972661344,-0.655222558114087,-0.304064643221434,-0.225216906546259,-0.440484351462576,-1.51958062359583,-0.761330294314541,0.108331837267393,-0.888052021695233,-0.310441484547424,-1.09337228506689,-0.358098716093503,-0.208899339252407,-0.452156832178166,-0.615096632662999,-0.330587724639052,-0.576485629683657,-0.953693733293099,-0.589610984433662
"NUMEX_BILL_MELTON_CA_2019","361","2","8","3",-0.401117847738199,-0.959638247866759,-0.978191630333514,-0.986941664686243,-0.56019748447953,-1.62383708751646,-0.669687722581576,-1.865847723856,-1.00925832752048,-0.551748840781594,-1.33029026434002,-0.199418241207177,-0.990029852573701,-0.155376752664152,-0.0834802188222191,-0.656768875281862,-0.992900691544691,-0.713753761849694,-0.757900194599513,-0.984078320379718,-1.21161687389627
"NUMEX_BILL_MELTON_CA_2019","362","1","8","2",-0.718414801090866,-1.57536738582875,-0.884175442001163,-1.06239467820869,-0.476884009138701,-1.40547905900533,-0.553825563147678,-1.76613643667604,-0.36612284864735,0.558042220915058,-0.137548023057024,0.81772304114754,0.0942094600650939,0.46573298672745,-0.270677155494527,0.401235220227466,0.360153432606896,-0.573830275018315,-1.12873032222729,-0.70604106881926,-0.698017776334816
