"Germplasm","Plot","Rep","Row","Range","ndvi_145","ndvi_152","yld2","ndvi_160","ndvi_165","ndvi_173","ndvi_179","yld3","ndvi_187","ndvi_201","ndvi_206","yld4","ndvi_237","ndvi_242","yld5","ndvi_257","ndvi_263","ndvi_278","yld6","ndvi_293","ndvi_299","ndvi_307","yld7"
"NUMEX_BILL_MELTON_CA_2019","208","2","14","4",-0.00659567436298487,-0.0184727138764495,-0.221860877739177,0.0168556756906636,0.0140438841908291,0.0206844275967752,-0.012641573267589,-0.0864675658853073,-0.00412091845117883,-0.0343008065459081,-0.00806372896502502,0.136319845895906,-0.0334892977177856,-0.0327143956313386,-0.148974769651804,0.000607713755329256,-0.0146888597464398,-0.0355237551258725,-0.326773625930273,0.0122015972022718,-0.0175452821088553,-0.0213057389900459,0.0114043769368612
"NUMEX_BILL_MELTON_CA_2019","209","2","14","3",0.0181418376553399,0.0173821813569261,1.08763387486214,0.0276754395817658,0.0210895646660209,0.0397155046992044,0.0210226341598082,1.10824922593829,-0.00725090951906302,0.0122977102543344,0.0198946894407547,0.979139933896693,-0.0275770921522036,-0.0119465278866157,0.897397369629664,0.0149418622096378,0.00817218941941293,0.0181126147297886,0.901379619663084,0.0305826068766018,0.0141990179991296,-0.00182449933085572,0.794648537941757
"NUMEX_BILL_MELTON_CA_2019","210","1","14","2",0.00735909538118534,0.00694445642208681,0.97931002534283,0.0069880029738192,0.0163942327457309,0.0298555043134953,0.017130619836166,1.07026962563831,0.00349713983625148,-0.00119372720723423,0.0244554067808268,0.935796903760149,-0.0276555912956551,-0.00243721053777493,0.930254692255583,0.0171534857093545,0.0162410685184662,0.0139310643249251,0.868198684640908,0.0239299629717858,0.00289143643851849,-0.0121651369077499,0.586817705504125
"NUMEX_BILL_MELTON_CA_2019","211","1","14","1",-0.00446516011826973,-0.00613227375466649,0.619433509373356,-0.00586211869793244,0.0176418988068744,0.0260237514017526,0.0119335045326068,0.836931493834376,0.00794067551187462,0.00901242880952609,0.0216974094592324,0.748288194108495,-0.0186070192845026,-0.00525517040232432,0.77360599104291,0.0171693726540303,0.0204105075239076,0.0162098551877491,0.648033735336945,0.0130341685705599,-0.000969521351728266,-0.0239834620472514,0.224258725841106
"NM1701PAR","212","1","15","1",-0.00742711741643614,-0.0124221768286842,-0.31586902051967,0.0436524350412568,0.0170187092668929,0.0125106465405664,-0.00245286053004505,-0.278326430032827,0.0275727752864579,-0.0152704304189305,0.00346636189888879,0.00207342016923956,-0.0123703680073489,-0.00822742277611801,-0.439620549232382,0.0194422246476706,-0.00820961059734594,-0.0187335942243784,-0.591662264748319,0.0108780907829057,-0.0126080182891878,-0.0123727840725916,-0.375892420258977
"NM1715PAR","213","1","15","2",-0.000394523191093412,0.0067602469829399,-0.045069659963458,0.0501702368148112,0.0205243417649757,0.0252595967828983,0.0039254036114167,0.209007775709135,-0.0343648030522624,-0.0144399499901939,0.00530250434151658,0.233212841617637,-0.0158902097644395,-0.00389202518656203,-0.0119077894791003,0.0419712037546309,0.00478774386324537,0.00398452173758943,-0.116972490856027,0.0202159231043265,0.00315411807303308,-0.00839751552607276,-0.0543258754695063
"NM1703PAR","214","2","15","3",0.00407710615131992,-0.000530630903255415,-0.0506568109642003,0.064893708792664,0.00747204921793528,0.0287851542484855,0.0024432157113326,0.125320578798629,0.0487441666751891,-0.0166584343768011,-0.00034679486248675,0.13243303442206,-0.00937630562324387,-0.0147266277628883,-0.0969937840286027,0.0408719170779306,0.000243993086396365,-0.00843406963750455,-0.270396087763174,0.0157405664469485,-0.00879309350777705,-0.0114255630627172,-0.0907380995527925
"SW_9812","215","2","15","4",0.00310043600006034,-0.0158200263497153,-0.194918899963294,0.0284329409363998,0.00827385873772383,0.0219469647958463,-0.00407169291437084,-0.0775101173085526,0.058159032958488,-0.0314240638928264,-0.00509951215463892,0.157174486703783,-0.00799505467865321,-0.017891640870895,-0.11351732399406,0.00285521475190967,-0.00280162795020077,-0.00820078944573567,-0.202550774862142,0.0072693329114447,-0.0173044199112661,-0.00180158874280173,0.0726691636363426
"MESQUITE","216","3","15","5",0.00343507101175621,-0.0109132961273601,-0.0286723832871395,0.0127250315116581,0.00875924908891421,0.0257049416114129,-0.00371577204988338,0.100584162839519,0.0498397058268455,-0.0277257237780922,0.000983978214618207,0.369040616960598,-0.00539324570092673,-0.00944917964305775,0.095530481121058,-0.00029204219865622,0.00344353970483182,-0.0165982578181928,-0.181616615876243,0.0185613205765198,-0.0143371630973976,-0.00548232120330972,0.117156683356637
"SW_8888","217","3","15","6",0.0236975321514919,0.020910772075894,1.15259162878075,0.0336838991183276,0.0188654009234935,0.0446517223471345,0.024600321502313,1.07691655101777,0.0535419545209463,0.00799654179876155,0.0260809011627075,1.02860423420097,0.00947274303443538,-0.000842409958623009,0.945095593831799,0.0127070927716046,0.0213953785962342,0.0194042476333156,0.873578571871338,0.036427430122815,0.017878473823308,0.00899928095139713,0.818019994090183
"NM1705PAR","218","4","15","7",0.0084373178220559,0.000397135353655729,0.768334426493416,-0.0436293387147626,0.0124625699183612,0.0331838612010751,0.0149420473131263,0.834740669487763,0.0495008896560216,-0.00525445588899729,0.028392190754417,0.832571508341088,0.0100227443262688,0.000943346227671883,0.763219017684774,0.0151634223645057,0.0227442362520593,0.00300714050375191,0.606484326129234,0.0279891660880466,0.00313810637227058,-0.00947822382107632,0.489597552101047
"SW_1011","219","4","15","8",-0.000395277232882538,-0.00446098667145975,0.473196236243916,-0.0273672626281921,0.0158419840653254,0.0305304039149263,0.0127639822602363,0.675733573050693,0.048168751484701,0.00454450081571813,0.0269167935958086,0.668872528815465,0.0111947472250637,-0.00245743242700346,0.635242269870961,0.0133233306150408,0.0256529603103587,0.0111583247954238,0.448836396010108,0.0185125231792122,-5.26743266874925e-05,-0.0181288131790886,0.156576373192196
"NM1715PAR","220","4","16","8",0.00290178207874201,-0.00830949275726703,0.0479151019743268,0.0552370012413074,0.0104029165057116,0.00715950616230474,0.00865854116094441,0.0484150037277797,0.0342933291925364,-0.0199224099339701,0.00750001633015779,0.189247623906909,-0.0144615357913616,-0.00256759870689526,-0.188142826027431,-0.0167830672932254,-0.00147622615053287,0.0207669911624438,-0.446304118451015,0.0149707438790365,-0.0114549655573165,0.00219294491848615,-0.241934752700082
"MESQUITE","221","4","16","7",0.00890704285532588,0.0135172336944984,0.319749381953416,0.057761415816832,0.0150144634357786,0.0188146124744202,0.0144190416123412,0.542048223312756,-0.0431017335824826,-0.0224330695108826,0.00881306523840064,0.406804659844978,-0.00270965535601872,-0.00407543183495666,0.174479213574511,-0.000593684895325965,0.00816838765534669,0.0407339927156368,0.0101651689889687,0.0246110964058231,0.00430579278952539,0.00440241836002872,0.0335995931292715
"NM1712PAR","222","3","16","6",0.0133652245437445,0.00839831372894169,0.35698138656546,0.0542938904108341,0.00385441386976117,0.0214349877248091,0.0125708287345507,0.494873071231522,0.0420285055153648,-0.0201577610408929,0.00133042797853486,0.324512892462974,-0.00539360167695921,-0.0173537474889584,0.0597192818266073,0.00198017863965912,0.000479190933547309,0.0231888346275466,-0.155428699128301,0.0223157921377301,-0.00724042664952067,0.00105272701874422,-0.0150069061297586
"NUMEX_BILL_MELTON_CA_2019","223","3","16","5",0.0123890673718027,-0.00379177136303861,0.315784341931456,0.0392379182124349,0.00443207106428947,0.0151044347458527,0.00912251316750589,0.420782912568183,0.0546009973009445,-0.0173256491428223,0.00193159771218435,0.436087389013605,0.00298402344883296,-0.0089521226634254,0.161462095225062,-0.0225475489242517,0.000399406805522613,0.0242637344399657,0.0297080523096359,0.0148001663332349,-0.0120415360590027,0.0151530721404174,0.197068239604659
"NM1704PAR","224","2","16","4",0.0144765292854132,0.0094166623641221,0.489122001961717,0.0486238466804938,0.000639105033928017,0.0201556101759786,0.00919588837638837,0.634005298107506,0.0490324378596714,-0.0102307621360294,0.00741832800001106,0.646857259201589,0.00117820033365089,0.0107682823506033,0.414396588961906,-0.00886851430162616,0.00548177656833811,0.0147084174077126,0.0608749948896673,0.0266266207582203,-0.00899097621046923,0.0127003585857534,0.258704139261888
"NM1701PAR","225","2","16","3",0.0308834182145801,0.0354957800724749,1.51669102477064,0.0565973638397855,0.011658052735113,0.0389359954012489,0.0330460248982509,1.37829694534578,0.0522662508161549,0.010593566130792,0.0266510329464134,1.08679790265732,0.000202274168482749,0.00859661800722463,1.04088082713929,-0.000869255616255073,0.01494558093389,0.0376726818445916,0.979027248243038,0.0435081797869091,0.0224552795198041,0.0272354533021475,0.894539206951401
"NM1702PAR","226","1","16","2",0.0125716886799791,0.0105558225178456,0.895399840713679,0.0176077887230803,0.00535274172014277,0.0266585668098962,0.0168522167291504,0.951326136368834,0.0581534251269452,-0.00940548728429195,0.0228029731645163,0.763705578634543,-0.00341266708243759,0.00339108441061329,0.681941949123215,-0.00479522216113562,0.00849886094971655,0.0141405204527189,0.583376350103101,0.0346099701009688,0.00645063509294224,0.00936412290641645,0.505804983049417
"SW_9813","227","1","16","1",0.00525452600196883,0.0098774678941341,0.561008876566858,0.000330390971157383,0.0104094307688621,0.0259990878772057,0.0153052601637414,0.755020536773235,0.0634794064234,-0.00853016727549204,0.0188674360299236,0.557037009429195,0.00667249337718422,-0.00348052560115296,0.464491130858593,-0.0165537472861109,0.00800692850724005,0.0240009715892958,0.377661125002026,0.0268347705535735,0.00160120952118536,0.00349083504924372,0.163648998766093
"NUMEX_BILL_MELTON_CA_2019","228","1","17","1",0.0113298436484731,-0.00464555111568567,0.647142547959884,0.0792176377659596,0.0140831788131826,-0.000695980297968949,0.0157264681653924,0.402792930677641,0.0414731886509903,-0.0273065915222158,0.0165275720993011,0.439003657837466,-0.00173710620734762,0.0255770257198242,0.206030976861713,-0.0335139358554395,0.00348983244016469,0.0477484075321182,-0.0888159928247289,0.0195849047689231,-0.00650750231880999,0.0185850612725541,-0.13339555392834
"NUMEX_BILL_MELTON_CA_2019","229","1","17","2",0.0181983426346234,0.0201745875806813,1.01517625573611,0.096579463397986,0.0194599612571127,0.012005238231608,0.0235957354704094,0.951417067769004,-0.00049548807290107,-0.0201581931723934,0.0187499994258804,0.67239567355504,-0.00299275986683682,0.0204038797932245,0.528315542469165,-0.0171345065036093,0.0129306843908147,0.0682774713510009,0.424677489146762,0.0294399299460175,0.0115722015356967,0.0225498496017079,0.117754358393031
"NUMEX_BILL_MELTON_CA_2019","230","2","17","3",0.025136846762543,0.0227291718280917,1.10810827822005,0.0683484799875289,0.0073425752675071,0.0156202454087254,0.0248560199079361,0.915338186184421,0.0674268311135239,-0.0193595142308179,0.0106735795137044,0.581477754015051,-0.00776643092658464,0.00294850919405102,0.294601742841718,-0.00823821367468898,0.00248560823183646,0.041622223414823,0.22940947854368,0.027933128786875,-0.000649654038500141,0.0192194945305279,0.0657655078602278
"NUMEX_BILL_MELTON_CA_2019","231","2","17","4",0.0254263905028398,0.0171744709979651,1.17657447203478,0.0243704583775569,0.00648133856309662,0.0139446714154182,0.029329121027159,0.992750933727549,0.0717836479381684,0.0101935082888356,0.0194444762806099,0.839991182107285,0.0109320583437793,0.0284221014893418,0.593717099097714,-0.0191530974098547,0.0165765644183951,0.052958523938704,0.629789572448681,0.0207775263118934,-0.00188107356397967,0.0400886541264281,0.380096529623573
"NUMEX_BILL_MELTON_CA_2019","232","3","17","5",0.03144986783513,0.0379208873967514,1.45350681383513,0.0542199818284352,-0.001101774094562,0.0206334369830886,0.0348989835081512,1.39015708453577,0.0633744504588532,0.0388783464983155,0.0289404295027339,1.18239567239465,0.034997240615332,0.0633567765690928,1.07938548350495,0.00666958563147077,0.0341463641013608,0.0525178219562803,0.872155673810778,0.0323691085814473,0.0028970416857691,0.0418981558080253,0.559272193616149
"NUMEX_BILL_MELTON_CA_2019","233","3","17","6",0.0479568018158302,0.0593368204137549,2.50265811289241,0.0404419221010713,0.0115999021643073,0.0364356812654827,0.0575394219547969,2.0537962839109,0.0662824286038309,0.0650347108645757,0.0462736463725749,1.50624293309993,0.0427945462834346,0.059591577240891,1.64657672585433,0.0117279153786241,0.0461396201327322,0.0615795484164844,1.75728803290862,0.047998128638306,0.0336032384179746,0.0600681240697716,1.23559521845434
"NUMEX_BILL_MELTON_CA_2019","234","4","17","7",0.0251860629502239,0.023127636649909,1.54722306377998,0.035665634471352,0.00628086143525137,0.0201224038760758,0.0333474694285332,1.25430924982422,0.0853428212020209,0.0264117606875443,0.0339565438517626,0.941485714459622,0.0186192108273719,0.0425933137194625,0.915552881403377,0.00590779613001797,0.0285742869049469,0.0148457626361442,1.01580259963398,0.0381063478382312,0.013009129407099,0.0408295427727426,0.673619265042036
"NUMEX_BILL_MELTON_CA_2019","235","4","17","8",0.0173579974287246,0.0170831573709279,1.08565882419179,0.0316559519456164,0.0121790716387667,0.0180093742201694,0.0299903095123752,0.9190991745571,0.0791533864975747,0.0136728092138882,0.026313078644397,0.634672697209026,0.0136536917393211,0.0307127638451031,0.535578937243698,-0.00258843768659786,0.021144391730416,0.0144242643881832,0.672985593602684,0.0298363919996351,0.00496910860303909,0.0314018655942414,0.276798629852669
"SW_9720","236","4","18","8",0.0422365553274282,0.0267135966449843,1.19683155346302,0.0372120255617402,0.0137331190664404,0.0127098220626625,0.0335698240976603,0.993925225699097,0.061816309309465,-0.00995631800161763,0.0319786821245815,0.731804566217505,0.0249497664574697,0.0625855038763584,0.597793402718557,-0.0436933713811249,0.015613967437375,0.0579444178209371,0.236368090345226,0.0280443056128699,-0.00403837845949413,0.0382720842703514,0.0208287165553715
"NM1701PAR","237","4","18","7",0.0514593186038312,0.0534160135918955,1.69410096053682,0.0411852297711092,0.0214702657460947,0.0268852039880196,0.0435761197876993,1.66746185990578,0.0676420115124576,0.00716714709798497,0.03654231162104,1.05155864053958,0.0400137691121447,0.0605512183157885,0.982320946909205,-0.0263990246921308,0.0265671220849738,0.0769313929997676,0.821072854479159,0.0380049672020906,0.0135989707013881,0.0435313681577084,0.292758913939251
"NUMEX_BILL_MELTON_FG2012","238","3","18","6",0.0604504039628183,0.0596384200492009,1.83721980706517,0.0401552189604734,0.0101491494748931,0.0305868643346639,0.0457568648940007,1.65662050605535,0.073120375173959,0.00937865571361236,0.0285979472257602,0.992219065958048,0.0607452511296729,0.0437719385048832,0.733185604856249,-0.0175332627515556,0.0177251851155397,0.052624584798863,0.659801494123041,0.0375557661274398,0.00353417760026031,0.0416380331032911,0.292737110568118
"SW_9812","239","3","18","5",0.0627053928124265,0.0580179537152045,2.00294840995305,-0.0262503738237644,0.00839985961124998,0.0319708813668541,0.0539795313948052,1.87728946186918,0.0483514594369404,0.0566738282046385,0.0417456127299105,1.36370075887403,0.0645214936921985,0.0737854126939595,1.1801747023238,-0.0152698579053277,0.0337456124444686,0.0652798724341598,1.17315953534515,0.0314390867623161,0.00843201432207348,0.065991483027291,0.705200230835856
"NM1705PAR","240","2","18","4",0.0698982097606391,0.0769900466837897,2.3593347427196,-0.00665934368721314,0.00082800284828767,0.0387080158123415,0.0602700603363763,2.3498574364999,0.05154378010028,0.0840263285041851,0.052077179647855,1.75146058887037,0.0548172195621146,0.109281976171372,1.75513778522446,0.0149182350622269,0.0496291096678882,0.0701900371438584,1.46087957335302,0.0431452008580485,0.0153284313852772,0.0693352820765064,0.956864507813828
"NM1713PAR","241","2","18","3",0.0834366328539599,0.0927530636659661,3.33090674237102,0.0203053194360794,0.0146693619661093,0.0503188271217198,0.0780869630038531,2.78116591505516,0.0771136363330677,0.0918040834240558,0.0649047086479104,1.88040856799324,0.022019039048552,0.103327934621323,2.08911874502828,0.00918168495215578,0.0507699396650352,0.0719049844460773,2.07234049670308,0.0578658416754074,0.0436261488883399,0.087771660446416,1.55392407017208
"SW_8888","242","1","18","2",0.0589100500724405,0.0504772959647102,2.24292769979563,0.0684518096996629,0.0124543756118308,0.0305645125044733,0.0507045140411952,1.80225467568278,0.0974882222726668,0.0453727406985686,0.0485767656001698,1.23416350926603,0.03250163043547,0.0848962047931673,1.29441613071324,0.00536219257643264,0.0295430729807173,0.0237037334801715,1.23928311531555,0.0487551215599734,0.0226284931305114,0.0702533297272714,0.918617593705861
"MESQUITE","243","1","18","1",0.0487323987016849,0.0377167494008453,1.73188345754807,0.0964698069813527,0.0185170661271359,0.0257923492264798,0.0461158028266831,1.40162238010194,0.109447660707733,0.0237443151921351,0.0389233232711761,0.942226716963435,0.0215694965845685,0.0721248863080761,0.928745530132752,-0.00135793452197152,0.0186553830669833,0.0195164599655211,0.893099051682375,0.040874831293007,0.0127041986412683,0.0593697701103227,0.511496389700652
