"","Germplasm","Rep","Plot","Row","Range","yld2","yld3","yld4","yld5","yld6","GNDVI_131","NDVI_131","GNDVI_138","NDVI_138","GNDVI_145","NDVI_145","GNDVI_152","NDVI_152","GNDVI_160","NDVI_160","GNDVI_165","NDVI_165","GNDVI_173","NDVI_173","GNDVI_179","NDVI_179","GNDVI_192","NDVI_192","GNDVI_201","NDVI_201","GNDVI_206","NDVI_206","GNDVI_263","NDVI_263","GNDVI_278","NDVI_278","GNDVI_293","NDVI_293","GNDVI_299","NDVI_299","GNDVI_307","NDVI_307","sca_yld2","sca_yld3","sca_yld4","sca_yld5","sca_yld6","sca_yld2_pred_slr","sca_yld3_pred_slr","sca_yld4_pred_slr","sca_yld6_pred_slr"
"24","NUMEX_BILL_MELTON_CA_2019","4","323","3","8",7.9,7.3,1.25,4.6,3.6,0.0907223498475816,0.336687787364127,0.156133977834869,0.494439998221511,0.360337321916189,0.582586777819153,0.424627108368149,0.618598056506553,-0.0528694535011478,0.350616654766234,0.0617627135252168,0.424508127434216,0.222814849173897,0.429553581282419,0.361085820399975,0.54843346065219,-0.00869306133996278,0.360866952144843,0.0563983519087029,0.394559423619929,0.0635124844702854,0.325833734468197,0.0274842978245954,0.44140642136187,0.332332599107236,0.547023104855868,0.162185434425817,0.439543430823713,0.175173947162478,0.471836057102965,0.34705614886853,0.513041062196023,0.185521820455264,0.208863933505994,0.124045291552019,0.221808865651201,0.248864731632265,0.0431209245838889,0.0575705387557237,-0.0305548957048414,0.09124286885738
"25","AFX_779","4","324","4","8",9.3,8.95,1.8,6.2,4.45,0.099912596027239,0.376784682473443,0.185290579200098,0.49546604966773,0.368381711492009,0.58549572167033,0.448934372799032,0.628575218525295,-0.0420052504649367,0.41917241181665,0.147461199380176,0.435532106640068,0.233303772994775,0.453771842695803,0.397275799315496,0.575820327203496,0.0292320735407433,0.376666648187878,0.0980046760342353,0.405488266921167,0.101614295112135,0.35506284001312,0.0726296089266168,0.460773346565841,0.360395347302569,0.577185037393347,0.188257231619955,0.462544247228227,0.194449974737164,0.492938292427379,0.367006783644032,0.526167003395496,0.218399105092905,0.256072904777897,0.178625219834908,0.298959775442923,0.307624459934327,0.0777218819915911,0.10908632830918,0.0193975901880085,0.117398681019284
"26","NM1702PAR","4","325","4","7",7.6,7.6,1.45,5.85,4.3,0.0552336400289465,0.391865722292315,0.115769279414466,0.449621216007771,0.32082092910651,0.552132958554057,0.379418193304079,0.588625376076356,-0.0500771126242958,0.404720732965844,0.106489837166932,0.423972076715806,0.195488152526645,0.419182393407644,0.328507122201859,0.528064843513276,0.0539463353223698,0.420106456091731,0.0950432351890143,0.41071665409932,0.122798947265227,0.35291497404494,0.046979041644735,0.453935193957933,0.340984789439911,0.573608212528548,0.180207681580164,0.457514502749381,0.168547630807352,0.495057881652009,0.359031427652043,0.539281533508926,0.178476688032912,0.217447382828158,0.143892538200342,0.282083013925984,0.297255096116316,-0.02123315972816,0.0111953428978471,0.0471712319125292,0.106942777455407
"27","NUMEX_BILL_MELTON_CA_2019","3","326","4","6",9.05,8.4,1.85,5.9,4.5,0.0657940691788373,0.369191077577771,0.124360112472825,0.462656712760519,0.335975024124425,0.585803633276876,0.380373353748639,0.594130395085464,-0.0797276047281118,0.369581244391426,0.0763386670547786,0.423448740495752,0.185516233103661,0.420251076040172,0.312288647640897,0.531775571410357,0.047340008059671,0.413451234521527,0.115546199889935,0.406491799690407,0.139765776509064,0.360158079598142,0.0362189791469402,0.450747384961687,0.341179779379661,0.580360714515006,0.146815570607321,0.459135314903347,0.152002396821973,0.470847616648596,0.345679395057332,0.534220601285955,0.212528161407612,0.240336581020596,0.183587031496988,0.284493979856975,0.311080914540331,-0.0198735058702066,-0.0118913663901286,0.0694151957602279,0.0894379080386346
"28","AFX_149092","3","327","4","5",9,9.1,1.6,6.45,5.3,0.0830000713081513,0.383427742686362,0.17698005086766,0.477656353642513,0.363389718177011,0.591792293801327,0.42995801469593,0.620761489781098,-0.0122419034240362,0.354074209915031,0.192844808038454,0.437535337791365,0.241300530754824,0.451198646894486,0.363641574158647,0.573574038040435,0.0904599566654912,0.410353715122243,0.147169970484327,0.406590298008423,0.117505788718017,0.363305759369166,0.0835853381012915,0.458557440948138,0.358396642155427,0.590972044239082,0.234132623533041,0.479312875166128,0.196807474721457,0.509376620473439,0.366802569119848,0.551246219880987,0.211353972670554,0.260364629438979,0.158777973186585,0.31101460509788,0.36638418823639,0.0507093746670519,0.0612086086504186,0.0402317604489943,0.117130950353298
"29","AFX_149092","2","328","4","4",8.6,10,2.3,7,6.1,0.0573611239651172,0.383466263677833,0.15054500373508,0.467826076509035,0.339521189428378,0.576912635587214,0.410611582690584,0.600721986211459,0.0015888745317133,0.393823359251438,0.188116857198342,0.451099561645274,0.240936800334492,0.464331199646838,0.362682483937581,0.578698677838937,0.134656635658733,0.43927706957935,0.205098871286312,0.428527969534155,0.172245708365398,0.394974997755387,0.0828752038824648,0.454131562766313,0.365690374124785,0.59895633008849,0.251322817630343,0.483263011845615,0.211356502548146,0.524873558885433,0.384316611556073,0.567420339831671,0.201960462774085,0.286114977405472,0.228243336455715,0.337535230338784,0.421687461932448,0.0231700737427782,0.0598433608256949,0.111997249224958,0.140092325232459
"30","NUMEX_BILL_MELTON_FG2011","2","329","4","3",7.9,8.55,2,5.35,3.75,0.0431989727789275,0.399244500518407,0.108418707759644,0.447984492942476,0.319814803635198,0.55846436593833,0.370396007477703,0.580418957706539,-0.0529463386222628,0.452382930065479,0.0663791369551336,0.391200881959209,0.193332198138267,0.429892579921274,0.33119039645924,0.558587512457971,0.051897328284195,0.451563406967702,0.170536457733117,0.42397423091085,0.153976392671235,0.372200196406993,0.0187344265795559,0.43855282748166,0.312375652530523,0.558275544750453,0.13245592520201,0.453144309442376,0.142262603060011,0.464790943374185,0.310581470748783,0.515250602728654,0.185521820455264,0.244628305681678,0.198472466483231,0.257973354616071,0.259234095450276,-0.0340760803451827,0.0150149359481808,0.0880456910414645,0.0434235969243636
"31","NM1704PAR","1","330","4","2",8.75,9.4,1.65,6.8,4.8,0.0488273268149331,0.385731952581415,0.132458736218432,0.461754616376465,0.342690591517043,0.581353129366919,0.390106094932862,0.591058292935871,-0.000274974581066644,0.313297402636948,0.114928594282757,0.414225427867319,0.234713517399649,0.45822444174668,0.359157517756791,0.573166211164515,0.0844026818733296,0.45222949660193,0.149845345092269,0.416260384291837,0.139313251344718,0.351446821574285,0.0987348708701418,0.443481012430646,0.39598822212567,0.617617921150494,0.213624147423803,0.466558644016553,0.171147763149968,0.492599691151828,0.348298572520045,0.56007488867123,0.20548302898526,0.268948078761143,0.163739784848665,0.327891366614819,0.331819642176353,-0.00601912237373943,0.0548256343336038,0.0688219232488338,0.0928717192684174
"32","TMA_990","1","331","4","1",11.1,7.95,0.7,5.55,6.15,0.0766386382816179,0.408058130480805,0.193473465386592,0.515866346538615,0.39210644711876,0.623058735440265,0.429823494987879,0.625325587024933,0.0179105062503483,0.269744842738122,0.153826421325951,0.424444619436351,0.220809716276354,0.442483967878516,0.347000419193034,0.532598247102064,0.0129466403613004,0.436885486894252,-0.0111835010974813,0.420924646157104,0.034381275150696,0.415557540361587,-0.0268615659518004,0.466842680589566,0.317491138630081,0.523801898866522,0.239401008982933,0.478305556080447,0.202631450610266,0.495555425708432,0.326186744975129,0.51971706593085,0.260669899627016,0.22746140703735,0.0694653632691308,0.267617218340036,0.425143916538452,0.0505178882617428,0.0375202213447464,-0.0687466849680041,0.0638825259756094
"33","NUMEX_BILL_MELTON_CA_2019","1","332","5","1",11.95,9.95,1,5.15,5,0.0890501980111637,0.371806255874863,0.185918372216576,0.500364779395921,0.405529343379506,0.621089542617129,0.441027703672139,0.633714251132552,-0.00523566873913546,0.24544017863885,0.118268408695408,0.413234367637794,0.231447483207693,0.466265312879373,0.381397853356804,0.600306657758989,0.0336793411673809,0.441325989324802,0.0424064288712586,0.410440079726134,0.078006949758483,0.377589413487103,-0.0129523807529022,0.450898279238064,0.344138522556543,0.539781733681896,0.164254598231073,0.430625838514011,0.172712800547256,0.45109885696971,0.309640979705169,0.519703925447179,0.280631108157013,0.284684402518444,0.0992362332416154,0.248329490892105,0.345645460600368,0.0664668795015195,0.0864843554133537,-0.0115522666791793,0.042190588182861
"34","NUMEX_BILL_MELTON_CA_2019","1","333","5","2",10.4,10.25,2.05,7.4,5.1,0.0705146955096147,0.382645964103045,0.157281585277287,0.482170147470753,0.363158705099529,0.595882879815837,0.410851427090131,0.602864171498858,-0.0252055987189941,0.354510412916423,0.0989145948936223,0.410364420645545,0.21343646437909,0.456827923952107,0.360671795893229,0.583170442807224,0.0752230131574187,0.444256738256651,0.118253859754235,0.407249276684788,0.141777691933803,0.356977632656651,0.0856799312770169,0.445079566385844,0.39232358287138,0.609493292569402,0.175386681538304,0.442000182662207,0.163953754503762,0.456368676792887,0.288184528322789,0.523627485820199,0.244231257308195,0.293267851840608,0.203434278145312,0.356822957786715,0.352558369812375,0.0235114879680111,0.0569811822543207,0.0720528703268401,0.0140606104486341
"35","NUMEX_BILL_MELTON_CA_2019","2","334","5","3",8.9,9.3,2.3,6,4.45,0.0479974157015256,0.402382539784447,0.1253690256457,0.466827243718,0.315961462108367,0.589641116810212,0.394138509165836,0.594813950271467,-0.0628190584792107,0.386331503076198,0.0841412969337358,0.414118178436686,0.180377438764967,0.452450010986596,0.354752691134862,0.58511016130135,0.0788526226741132,0.445451872627392,0.163732827951175,0.414424902452348,0.177092367492567,0.371610595896274,0.0367952305064333,0.451351477689921,0.341462002466377,0.578591577715779,0.143182693314435,0.442882991365469,0.154829317858036,0.447862339871715,0.267981365251008,0.50251647503094,0.209005595196436,0.266086928987089,0.228243336455715,0.289315911718958,0.307624459934327,-0.000279052629483331,0.0485554421954858,0.118351348087951,-0.012426273017886
"36","NUMEX_BILL_MELTON_CA_2019","2","335","5","4",8.6,8.55,1.75,5.85,4.35,0.0392168872622973,0.389535432775786,0.106444478354939,0.458104609365114,0.319446059003244,0.574070471512292,0.381277580790358,0.593259602333798,-0.0723131774161878,0.44139911194221,0.0863863776496064,0.424980495021109,0.175177977274395,0.457406290151388,0.330565290263599,0.564072444919384,0.0634471966656443,0.443010375712652,0.11170627486931,0.411013262028713,0.138282159797768,0.390872860188965,0.0295040239792401,0.448154460757345,0.311967862818762,0.576213316149315,0.13347442822299,0.445849158809042,0.1567821547302,0.452231117731025,0.277443014413146,0.508646579730519,0.201960462774085,0.244628305681678,0.173663408172827,0.282083013925984,0.30071155072232,-0.018586354802822,0.0141251084271873,0.0674701348407342,-2.17996258611444e-05
"37","NUMEX_BILL_MELTON_CA_2019","3","336","5","5",9.45,8.6,1.3,6,4.6,0.064896134742629,0.36552930970054,0.14608048412366,0.479169445556,0.360498914850653,0.591357653945793,0.42506199297398,0.615031296469205,-0.0820035713282898,0.483863892155065,0.0880653661387238,0.429066723346972,0.188062852921886,0.446566420189089,0.345468072790987,0.567319774679561,0.0335904762829226,0.430385412104716,0.0809464220859971,0.41344251621466,0.0939482424821401,0.374988774135608,0.0460410432806144,0.446247259142958,0.342406047983617,0.572898883608383,0.162472342370607,0.455795273457922,0.176390557743772,0.480189998909751,0.313758159387468,0.526702596161644,0.221921671304081,0.246058880568706,0.1290071032141,0.289315911718958,0.317993823752338,0.0437399750643085,0.0353389535701749,0.00934719154807986,0.0475883201156441
"38","NUMEX_BILL_MELTON_CA_2019","3","337","5","6",9.05,8.55,1.6,5.9,4.25,0.0630203058558285,0.362753822879164,0.11180317846272,0.475158268435579,0.333945558254803,0.578485681167878,0.379907236194975,0.599791207996114,-0.0935890242487482,0.365011454476739,0.0739996338675327,0.427543732559934,0.166500053931163,0.439929426661453,0.313205114947779,0.547722951210453,0.0442458620402671,0.423289192323972,0.0922054848787788,0.399402703231617,0.143273940149646,0.367155167832949,0.0528298386404637,0.449514748132886,0.333020533618768,0.563872880576771,0.138587993986424,0.454094940256861,0.150801986107197,0.466303130915014,0.287219555107157,0.508561882464429,0.212528161407612,0.244628305681678,0.158777973186585,0.284493979856975,0.293798641510312,-0.0205370158948402,-0.0105867915235844,0.0740144914843398,0.0127955049292683
"39","NUMEX_BILL_MELTON_CA_2019","4","338","5","7",8.95,8.3,1.35,5.7,4.35,0.0611921124704362,0.395806315137927,0.123943367796962,0.482322014778762,0.328442141537829,0.584606421698759,0.393101533615408,0.605618494311305,-0.0912037045969803,0.44602125831077,0.0774313600517667,0.433408434737942,0.170903085640304,0.450720406817968,0.323347047436582,0.544325810618282,0.0361170536589659,0.451264233118308,0.0679837854321144,0.415937216466079,0.138003748101072,0.362140659679036,0.0539441493446205,0.446614743458359,0.333490668037397,0.56694663923082,0.152018476997267,0.451606648462093,0.165046324188439,0.47786296499563,0.309066339177639,0.498464269721555,0.210179783933495,0.237475431246542,0.133968914876181,0.27485011613301,0.30071155072232,-0.00175516883150235,0.00385006849720066,0.0671051297106017,0.0414372191864444
"40","NUMEX_BILL_MELTON_CA_2019","4","339","5","8",8.5,7.9,2,5.6,4.3,0.0720929315938774,0.417188445987866,0.148640519490867,0.491120490428449,0.347236613685041,0.571018651362984,0.415832205611062,0.612325751889695,-0.0871582011508968,0.478702375259047,0.0896600892846977,0.427214741318214,0.177419108267905,0.446464070908515,0.374216471876651,0.576667743565529,0.0300681916734005,0.41006338055267,0.0921147605886973,0.394875119528915,0.102703607692229,0.351425118555061,0.0656125129235685,0.44972707953528,0.338586602659011,0.555992478737626,0.170660288754508,0.454651115184268,0.192329981473517,0.464899003727352,0.31904835652175,0.491808383777981,0.199612085299967,0.226030832150323,0.198472466483231,0.270028184271027,0.297255096116316,0.0306015373625028,0.0762617869532217,0.0208257079171509,0.0545239090881631
"41","AFX_149092","4","340","6","8",7.3,7.9,1.55,5.85,4.35,0.0567524925993114,0.398421297828173,0.14256657539242,0.481084057554646,0.353211499077209,0.55322946822184,0.398291900086668,0.598179271708683,-0.0529510161286924,0.342660268638377,0.171106919335822,0.437931103620037,0.199475999519044,0.439573446639444,0.375887433550335,0.567984943482624,0.0713388884490877,0.425283831899914,0.0922133655795827,0.395391169097127,0.0930293168223158,0.347561340678517,0.119182550842915,0.46019442436795,0.33858472835251,0.563636763058267,0.222657567956268,0.469939154588916,0.201456425406204,0.48323049887187,0.307675019216493,0.491136979877367,0.17143155561056,0.226030832150323,0.153816161524504,0.282083013925984,0.30071155072232,0.00563322527237124,0.0786403710948244,0.0081424555975911,0.0396131617581801
"42","NM1713PAR","4","341","6","7",6.45,6.25,0.8,4.3,2.4,0.0669234387370415,0.364188812121272,0.087874257710814,0.460818641181963,0.307697123975705,0.526291406903787,0.343208582932985,0.543339845163157,-0.0941953736475015,0.358034073706504,0.0610384867479286,0.433131567664995,0.160612318025912,0.405320186954174,0.296255037075722,0.502263791385107,0.0224075331273579,0.454997865699856,-0.010130360055459,0.427214102139602,0.103022454430642,0.365465202995505,0.0356833656451968,0.439970262816295,0.306725938343486,0.519024960843791,0.0911500877693547,0.462170027021409,0.11583993723271,0.415257874012141,0.202109724490322,0.460947538219268,0.151470347080563,0.17882186087842,0.0793889865932923,0.207343070065253,0.165909821088176,-0.0727768943085059,-0.0347149250770718,0.021243724461096,-0.0987857438778597
"43","NUMEX_BILL_MELTON_FG2011","3","342","6","6",7.55,6.9,0.85,5,3.25,0.0719353116179724,0.346715262378984,0.102211223953055,0.481233519048645,0.337959134474817,0.564156326202117,0.364813699393867,0.569751703150396,-0.111422468729275,0.367560993521369,0.0289424982265017,0.429573982203323,0.146847030202432,0.412315697538079,0.275564626758077,0.502298290382994,0.0123279574156558,0.449513422788048,0.0275934225199751,0.423161499073289,0.124375286987947,0.349622469488245,0.0534672649380546,0.445007624771031,0.322696926995728,0.548784466689286,0.104690914305426,0.455678499639701,0.128791594776578,0.432177160568193,0.252894752244607,0.502212537595509,0.177302499295853,0.197419334409775,0.0843507982553731,0.241096593099132,0.224669549390239,-0.0420223963444474,-0.064167355159625,0.0492378551631057,-0.0322052234320008
"44","SW_8888","3","343","6","5",7.6,7.65,1.05,4.75,3.8,0.0798526307885428,0.363598449360632,0.112205211795218,0.474815909269691,0.349734768421997,0.555227290017498,0.382250348619389,0.572409997209216,-0.0757558937728092,0.4277476330712,0.0985897047742016,0.428023184555021,0.176350824137306,0.424412044019887,0.318136777116477,0.529083540659375,0.0365352626279104,0.450680621748746,0.0432432827387331,0.415750827079803,0.0837182578727121,0.378402342442109,0.0227499911115488,0.440321751293585,0.302832573698656,0.528298606824142,0.150050133593963,0.464820046232435,0.160082132265516,0.450962138718828,0.25625887184514,0.497086624912137,0.178476688032912,0.218877957715186,0.104198044903696,0.229041763444175,0.262690550056279,-0.0172016371470943,-0.0035666583805272,-0.00406459002550359,-0.0277947732707974
"45","NM1705PAR","2","344","6","4",8.55,9.45,2.1,7.1,4.9,0.0726808593458114,0.404378223457967,0.105753518565372,0.496703465700006,0.346566439229504,0.596319875714223,0.39459686235955,0.600848462841927,-0.045148084704342,0.351779429228529,0.154041349886517,0.444277152181712,0.20258688911712,0.474508332413641,0.344565188666517,0.579271787878284,0.105295179335748,0.451440926398487,0.108993931408445,0.415714858974148,0.160124396277233,0.390653429860871,0.10229230941409,0.467338180458319,0.340018541588624,0.600802246289611,0.21634790628568,0.487146564375831,0.186460804201537,0.493986222304971,0.286525061325889,0.532221246707638,0.200786274037026,0.270378653648171,0.208396089807392,0.342357162200767,0.33873255138836,0.00037340496723549,0.0340537141215438,0.0961058870852843,0.0118850051334041
"46","DONA_ANA","2","345","6","3",9.8,10.7,2.5,7.3,5.65,0.0851589087475057,0.403792342224439,0.161907157182719,0.504729288397108,0.381515269950817,0.609655971843506,0.404058668233995,0.604671118139753,-0.0256602459971934,0.301102469229027,0.174554360484786,0.460549033555538,0.213593447476275,0.484704020259576,0.370184177505642,0.592116887715801,0.132699797373209,0.454267239088889,0.17434862955397,0.419987686692283,0.206137760052782,0.390253613827551,0.134715114239647,0.4786133195255,0.374128808384589,0.626212876217568,0.231468492367277,0.494883096187399,0.180789864662722,0.485491160657064,0.285689231293566,0.53942437671586,0.230140992463492,0.306143025823855,0.248090583104039,0.352001025924732,0.390579370478415,0.013842116882249,0.0705218878303349,0.156430629299926,0.0107892097579324
"47","AFX_149092","1","346","6","2",9.8,10.15,1.95,7.55,5.85,0.0864188957714137,0.412843787502408,0.170849735237014,0.493960818113067,0.396201545041593,0.595497643615339,0.42914616744941,0.607493343016219,0.023779460719737,0.318824568285339,0.209892266673318,0.452823056933617,0.243441590325613,0.470532102095947,0.360759644022053,0.574363593882908,0.138616323436061,0.441398955209263,0.154464187571753,0.393094358977213,0.179089155788467,0.371502266296046,0.141484399563521,0.43806177418045,0.396209786383828,0.61266068317862,0.264097519025453,0.488414653417782,0.176603535796717,0.478856495120856,0.305209475733338,0.554297964465412,0.230140992463492,0.290406702066554,0.19351065482115,0.364055855579689,0.40440518890243,0.049553724590579,0.0571062324989679,0.120969190586816,0.0363807687567506
"48","DONA_ANA","1","347","6","1",11.8,11.25,1.65,7,6.05,0.101539472963349,0.421237430202491,0.206259635704517,0.525149546998286,0.424616839843328,0.62217404012861,0.438686758284463,0.623577819811811,0.0263513890358005,0.246806578857474,0.207350011776886,0.467487728692548,0.272087435416279,0.481900266279351,0.388712608377314,0.594337352835328,0.0821058959710112,0.439100678822212,0.0977213868482007,0.403638501898087,0.122572959090206,0.365083551986615,0.0706594923674056,0.449921791566434,0.380106787250206,0.597834099637672,0.20770490241742,0.479657728815908,0.185230332768679,0.478989562684132,0.315988115383255,0.53874883286648,0.277108541945837,0.321879349581156,0.163739784848665,0.337535230338784,0.418231007326445,0.063134585491922,0.096896778729524,0.0468749554118978,0.050511851662958
"49","NM170506PAR","1","348","7","1",11.7,10.85,1.4,6.9,5.8,0.0986459123019887,0.382371872432963,0.196002527381952,0.48852498264263,0.410620005368751,0.622427696829191,0.435620878239231,0.621759172804924,0.0125628312922682,0.244800342457846,0.197571733132525,0.453768713197015,0.258218380284279,0.478365522569253,0.351042974127407,0.569565917715723,0.0841287504114372,0.444734613264408,0.0806260682252151,0.400583199080682,0.115045355571261,0.389777206088491,0.0684513921416978,0.455516121724685,0.376233528464459,0.583496833730795,0.163104324350322,0.454522272691051,0.130030904724135,0.436837096538738,0.30588763693367,0.534564420985082,0.27476016447172,0.310434750484937,0.138930726538262,0.332713298476802,0.400948734296426,0.0587703599261929,0.0432747261965889,0.0370060672343355,0.037269856105147
"50","NUMEX_BILL_MELTON_CA_2019","1","349","7","2",9.9,9.65,1.25,6.5,4.6,0.077745143858108,0.379101678471346,0.143343295337722,0.468257901451179,0.369025520698664,0.591403500342346,0.422636312188751,0.609200802092055,-0.0532143400518219,0.381748717717311,0.0895691551649171,0.426670796119726,0.195366523664505,0.447142147665821,0.301397571835433,0.55445274142076,0.0383541138755867,0.449761704513597,0.0829098333813212,0.411259229579917,0.129716627976586,0.389791034641375,0.0862412428554626,0.448846290762775,0.345245829944192,0.583191678148885,0.135061369124815,0.443267418532903,0.0723272725290975,0.40389491860792,0.246894196405638,0.500036543955909,0.232489369937609,0.27610095319628,0.124045291552019,0.313425571028871,0.317993823752338,0.0402870617275138,-0.0273946185615301,0.0562404950872786,-0.0400721115364241
"51","SW_8421S","2","350","7","3",9.2,9.9,2,7.4,5.35,0.062611786164005,0.392645372440758,0.129886582580764,0.456287814271008,0.362870566712403,0.595952303731376,0.403125184834251,0.601099649141227,-0.0344351048924248,0.320661327308349,0.164342265138021,0.433852184336474,0.194114636888458,0.455872788139646,0.325824282822731,0.571305397099939,0.0951637432690351,0.447788643538903,0.124496857082466,0.396983280327883,0.1715171220182,0.391198405477323,0.112533606539533,0.468976961773156,0.366648508569927,0.619134957190478,0.211558328549895,0.475928058125223,0.120935145388804,0.465547183311977,0.278723327391096,0.531036877977229,0.216050727618788,0.283253827631417,0.198472466483231,0.356822957786715,0.369840642842393,0.0125133199109904,0.00737636888895072,0.11104205316952,0.00165672469862948
