"Germplasm","Rep","Plot","Row","Range","yld2","yld3","yld4","yld5","yld6","NDVI_73","NDVI_88","NDVI_95","NDVI_101","NDVI_107","NDVI_117","NDVI_131","NDVI_138","NDVI_145","NDVI_152","NDVI_160","NDVI_165","NDVI_173","NDVI_179","NDVI_187","NDVI_192","NDVI_201","NDVI_206","NDVI_215","NDVI_223","NDVI_228","NDVI_237","NDVI_242","NDVI_257","NDVI_263","NDVI_270","NDVI_278","NDVI_283","NDVI_293","NDVI_299","NDVI_307"
"NUMEX_BILL_MELTON",3,384,11,5,10.1,9,0.85,4.95,3.95,0.426860318208099,0.463379930795848,0.478648321185478,0.548580182072829,0.60223364483519,0.629952131682236,0.321058635863043,0.478585280265952,0.59260892022727,0.627082512017153,0.457583521213363,0.427429281395735,0.426309851560928,0.523756885658797,0.347591197444014,0.461301940008774,0.424299776199208,0.391550725514016,0.21282982328734,0.256020285591269,0.247085423316613,0.198679771994049,0.464865538165558,0.490529886695162,0.435916908483547,0.43464621355019,0.524215217108588,0.322888570062171,0.436876350283126,0.437839559581047,0.460167300751146
"NUMEX_BILL_MELTON",3,385,11,6,10.3,9.55,1.5,4.9,3.85,0.414731408559995,0.459826555569374,0.476488794888021,0.553211308657303,0.602459690343799,0.630297222961583,0.303176664839389,0.475783304774901,0.599987187033278,0.626206669629721,0.448555876173435,0.428886721184717,0.447153045453699,0.526708978136032,0.327367599989241,0.458738386797886,0.406869654819972,0.370046596341555,0.20509839714336,0.231332805029069,0.230375181200885,0.208622250183496,0.438880918220947,0.487178404233666,0.441365781471355,0.471384245635679,0.514662800262642,0.359796149390916,0.421629151338163,0.411254704823654,0.454361079083674
"NUMEX_BILL_MELTON",4,386,11,7,10.45,10.2,1.85,6.2,4.2,0.429141951647787,0.470158024566632,0.489310288683723,0.572279736870484,0.609383697044904,0.636272101600821,0.310324448812352,0.470195655939601,0.605392857571863,0.628728948369471,0.474289561781067,0.43348330139731,0.457913769635434,0.541681623034079,0.337452994580171,0.452425063890413,0.404716710923367,0.371182842372084,0.255135178921451,0.278744793212083,0.284375715266651,0.240840145094696,0.437667021723693,0.458569102381437,0.449598889620033,0.450729391777947,0.571438166400806,0.322946717989386,0.443445733577723,0.43682741763185,0.471473340580013
"NUMEX_BILL_MELTON",4,387,11,8,9.6,9.4,2.05,6.35,3.9,0.440051892617258,0.458042067736185,0.467575852728668,0.552576708844457,0.595268119639429,0.626428550303983,0.346895848167256,0.471945954852529,0.605228891638338,0.611765394964874,0.494548600476091,0.427319211486469,0.439093905368415,0.560045901312179,0.351271713453368,0.451564147725218,0.404762050508676,0.382881697213202,0.400788006032023,0.382927047966634,0.398445840362374,0.330622503050666,0.429470579951457,0.197420506664204,0.450572090196798,0.433114232455919,0.576714191216135,0.373718271292035,0.447549806944943,0.436200400845499,0.463267478373507
"NUMEX_BILL_MELTON",4,388,12,8,9.25,8.7,1.45,6.65,3.75,0.439034981012725,0.471350068155604,0.47642254512964,0.567521615569554,0.593030508212601,0.624390781953807,0.378235475199231,0.483133937335618,0.605617084489503,0.6081279178338,0.473202437420977,0.427871690481611,0.442072618916234,0.562019158808562,0.299532301847325,0.454665955719733,0.408801965514459,0.40472028452536,0.439750317189853,0.434568446033077,0.434845883878843,0.175717031910804,0.465874388334579,0.210981070628944,0.464005125289877,0.441236181030068,0.58307792599031,0.393327695211197,0.449694792754121,0.436582434113726,0.468661768189863
"NM170506PAR",4,389,12,7,10.2,11.3,2,6.8,5.1,0.421093760368639,0.488174142812205,0.495349560076376,0.585072281786278,0.60399341892891,0.608855427540549,0.373305611389044,0.472095553907838,0.599057446135489,0.62562353354626,0.336925055374084,0.450174554426858,0.479907919123605,0.574653850649775,0.328042990527652,0.453973881861875,0.413518384033998,0.367739317014536,0.347313423135503,0.376971367024763,0.388111903261569,0.21391129285939,0.425531641762579,0.479336115068865,0.468831332276171,0.454031287605295,0.588666941039284,0.274683865573819,0.480110732505175,0.478327706542046,0.508371149214946
"NM170506PAR",3,390,12,6,10.65,11.45,1.75,6.35,5,0.426131537434777,0.494282562650729,0.516497072097543,0.577506486256748,0.613408367781206,0.630350118931434,0.386067912178724,0.480362914396528,0.602506136209844,0.628480824428537,0.346758614099491,0.449693749225074,0.484108450134275,0.580078756599238,0.347242928201033,0.453771890435564,0.410117691407917,0.376824328899054,0.300202372777905,0.342683710143222,0.333458497764117,0.22095716277748,0.350267214369751,0.493516525765661,0.455570238364922,0.46317048288842,0.580437756497948,0.281167021025278,0.472321778197125,0.454337016877129,0.505111348021796
"NM1702PAR",3,391,12,5,8.65,8.65,1.15,5.65,4.35,0.429060932051296,0.473294698006052,0.493170901117022,0.551957696401259,0.585680269629537,0.60509677174037,0.359374414450427,0.454224766829809,0.573713397958734,0.608903336375674,0.401984230597756,0.430387318756249,0.443632013109137,0.537037960976493,0.386277835985963,0.454975620750122,0.416754174353153,0.38537533192525,0.327083727760211,0.365643299314037,0.35637006942855,0.186803737692861,0.420973100359498,0.487506693854012,0.454478017137535,0.432825861993413,0.550587486747884,0.276105339793462,0.467941356158369,0.430549501498607,0.480637332321133
"AMERISTAND_803T",2,392,12,4,8.5,9.2,1.25,5.6,4.65,0.424058509461302,0.463763213530655,0.487846435889141,0.541357747644512,0.569937167458244,0.620966407679211,0.381435351405275,0.463419394907284,0.60096637797451,0.601549261679981,0.336937085199135,0.429354907274563,0.449432365816871,0.552464214134732,0.335870731623618,0.444891489541278,0.401197432528754,0.369465378899901,0.318578047542214,0.340333445618185,0.335684557869841,0.170230513347709,0.310173966646846,0.478449691295203,0.445586205029642,0.448151099896319,0.539210418446616,0.265095018165819,0.455424950779931,0.439245186907582,0.474381070836295
"NM1701PAR",2,393,12,3,9.05,9.3,1.2,5.55,4.05,0.424194774250118,0.462385571982804,0.479282353101588,0.547019442619769,0.581436763057144,0.650114791014445,0.347568156638862,0.476205685894267,0.612071416273269,0.619650049441671,0.318769638483167,0.422177357138561,0.454549227098247,0.556236855160785,0.348551787206534,0.453114507512552,0.404973696795791,0.353423447689514,0.238860772728172,0.329205289828204,0.333042281619378,0.219018307643913,0.282064838655253,0.43447978153199,0.443646678709531,0.423227558171283,0.548165776954377,0.26581989449159,0.438242728703027,0.418502962532993,0.480319874758031
"NM1705PAR",1,394,12,2,8.95,9,1.2,4.8,4.15,0.410289622052741,0.468401485111004,0.481133080860944,0.532124395212631,0.566451241221172,0.637235235974732,0.375619998650119,0.467250888288951,0.600335339363436,0.600313829235398,0.328489105131697,0.432451600332997,0.439530772909539,0.545994630063881,0.342893704461334,0.455304115875573,0.410956500286127,0.345798471699356,0.184610428693743,0.3082225631158,0.301012011656993,0.204551372284674,0.390012965215763,0.352062224588176,0.443359834305995,0.395874899545718,0.540740063971185,0.283605183260274,0.45958862998886,0.436362191658305,0.499242582605181
"NM1713PAR",1,395,12,1,8.4,7.4,0.2,3.25,2.8,0.418258064055619,0.460812582573136,0.478951499080108,0.549992821606083,0.582313024342327,0.628013256584685,0.409063661990598,0.483573429371749,0.606477355083344,0.588838008862016,0.357816937808732,0.437188405036267,0.397029774872912,0.525777171673495,0.303917209474017,0.462105862639228,0.433933690783915,0.399923946684771,0.310956071913321,0.343441757749987,0.351985961699855,0.308374371061297,0.450928022140879,0.31567288680178,0.445378870418514,0.477300812021559,0.472759019371888,0.337171296162125,0.448754607429074,0.419762997360553,0.457742669289186
"NM1712PAR",1,396,13,1,8.55,6.95,0.4,3.1,2.6,0.427831254782078,0.445734801300199,0.478891912636941,0.539812834224599,0.572069164477723,0.6108272811387,0.41136747873526,0.465530314689979,0.601207221708369,0.578904796486496,0.36689949407234,0.423393793037072,0.396557594692458,0.527119863026201,0.308906306953035,0.466033012703686,0.438736364892677,0.443792498776915,0.286581197305747,0.40664806724557,0.409095130582377,0.161404978018488,0.370535126692089,0.180444908067033,0.458536585365854,0.427988957315778,0.430059049058294,0.323301340063951,0.438838236868792,0.408879873788596,0.42691514416712
"SW_9812",1,397,13,2,9.45,9.5,1.3,6.4,5.05,0.412656231039922,0.466673209604697,0.502335454439378,0.563846881248511,0.59184922725309,0.6178416585337,0.382662319546634,0.471330925532606,0.611741482380169,0.604382909375312,0.324722683446266,0.437417479773664,0.440605893389251,0.540817973065227,0.356959759448929,0.442751547867068,0.400111112038591,0.3966336296223,0.191538966549775,0.38246980045665,0.401454566262303,0.184087574709028,0.259094318852265,0.423680795847751,0.458055828236301,0.440998156181847,0.558898302671415,0.262407129866182,0.459795890730208,0.45090098970141,0.512142069047284
"SW_1011",2,398,13,3,9,9.15,1.15,5.15,4.5,0.413193894230426,0.452247398748083,0.481905073560491,0.541202161874132,0.581891265038286,0.620873290492668,0.331725731702747,0.454791660253845,0.602222849523718,0.597825846387938,0.314990848714325,0.411028164947371,0.443595629621455,0.550046658942533,0.335227778794111,0.443246775530171,0.384942556560016,0.370120692901351,0.296371786068513,0.395490392911389,0.386356399148807,0.211087708740785,0.233680057388809,0.432715439116823,0.44605577789524,0.441421225105035,0.543763303323176,0.268026528773044,0.439462437721635,0.435364028314733,0.477895536323982
"SW_9813",2,399,13,4,8.85,8.6,1.3,5.6,4.55,0.415393585799466,0.447390363616464,0.489752221091324,0.554444605428378,0.576110989625094,0.614434491745416,0.381390904107424,0.44765045724172,0.596491849751949,0.588187402882432,0.32320109189195,0.425717160581323,0.428964426295847,0.555338519015549,0.325680885854176,0.444300972421489,0.401846240601155,0.406580652222102,0.39657312509478,0.432526268822107,0.408865682459754,0.184286144125169,0.210611838169377,0.45913262439214,0.439937541126849,0.430748448597249,0.546749827700529,0.274721979982032,0.440749800887473,0.42760905516554,0.471770135855097
"AFX_779",3,400,13,5,8.75,8.3,0.8,5.05,3.65,0.432550661327509,0.478954975359128,0.491117639840327,0.555405319682062,0.586019213525873,0.627117171654987,0.402331672321351,0.455801530265198,0.589115584971992,0.599691530933361,0.440879638119689,0.436545574527326,0.4313937836176,0.542609182939607,0.343437350437301,0.456494573252872,0.419922532408979,0.397494095292542,0.377346757504943,0.420882720492309,0.42040771729742,0.18246560687361,0.292342144575053,0.482885372141936,0.453802369544228,0.422976777884651,0.541091033004588,0.253692662625134,0.456931558360575,0.443038385592163,0.477030638125897
"SW_8421S",3,401,13,6,10.1,11,2.15,6.5,5.05,0.424517913621122,0.478025039320541,0.506206824366757,0.575175794455713,0.60018847687774,0.64747317730511,0.413334998896564,0.454256900346866,0.612654005853924,0.617936818023642,0.321938860498982,0.447218766132066,0.46301364823603,0.578344121115212,0.318442279707399,0.438787561758538,0.399296228590296,0.368703126517404,0.360529996693879,0.406739837615102,0.402119478141451,0.222646115130544,0.244919568540931,0.473990257867853,0.458561216527689,0.460934987713497,0.572521518670126,0.257287294281209,0.466253314689191,0.459388290784569,0.507106549131091
"DONA_ANA",4,402,13,7,11.7,11.8,2,7.3,5.2,0.412434461286763,0.499262074027472,0.536099942492643,0.608599285718817,0.626122596662618,0.65150968984879,0.413257217093675,0.47647041722672,0.61941364661037,0.63079399661099,0.325723922431617,0.45515947009222,0.482171577824376,0.595609254916744,0.316452279790872,0.436821861803706,0.403403664100331,0.381180277218794,0.393867568644405,0.423418182289868,0.442241792065663,0.19986175885529,0.336853107835891,0.484352343878728,0.471937735299511,0.455760225517261,0.582044937864324,0.256052007594649,0.476141008925253,0.482987248148189,0.504244185236284
"SW_9812",4,403,13,8,10.15,10.15,1.8,7.65,5.15,0.417309783144097,0.479056642550068,0.505490468777195,0.594328026134166,0.611283794806646,0.641998217084722,0.363826319714352,0.464389003464634,0.619859698014391,0.618994042881605,0.338518566282821,0.438081563727678,0.470878490232866,0.596461881001755,0.298369616435774,0.444209763822596,0.398305495037521,0.381458572738967,0.460505789480129,0.464920677618883,0.466074425879301,0.281193353726828,0.433382066542652,0.333137973137973,0.48049301877362,0.458515776948565,0.605106387133467,0.407903733894687,0.476099227569816,0.507183629271141,0.503209501747111
"NUMEX_BILL_MELTON",4,404,14,8,10.05,8.75,1.4,6.2,3.85,0.436955195672946,0.469181839152773,0.505019474629062,0.576677613574165,0.601416024061126,0.621696883881758,0.324170736886812,0.472218884537224,0.601293882579903,0.601785130537344,0.462566877486356,0.423547085947275,0.423638716645253,0.573679671370966,0.268762715716765,0.447209808135945,0.410093387906224,0.398183420644213,0.464286068513008,0.465961751875877,0.47606057266544,0.182729886498504,0.375221937810471,0.370194671005657,0.448732304218221,0.3994008969058,0.57474958280752,0.425244560134261,0.439769656658037,0.441593014044195,0.468982924006057
"NUMEX_BILL_MELTON",4,405,14,7,8.75,8.35,1.5,5.2,4,0.436565915044576,0.465379570462792,0.487625972792684,0.552552179705277,0.574739759596528,0.596006607771314,0.401939877621773,0.449584986332391,0.565572359227538,0.577219282774838,0.427926523626139,0.422292364100112,0.4127058601951,0.537511545299557,0.240318459345329,0.449933557485552,0.402614193589077,0.35873227900636,0.421251673076398,0.434374606723576,0.4409344125247,0.173794358813044,0.196332768140516,0.452610421331162,0.44159244922083,0.425129522326379,0.528828386825912,0.290365233717697,0.442992187203702,0.439149791363203,0.461444196452183
"NUMEX_BILL_MELTON",3,406,14,6,8.3,8.2,1.2,5.1,3.5,0.438807733127417,0.457140652196708,0.484170719050495,0.527167004732928,0.567203693409105,0.60906636158737,0.331176980909063,0.445390805895008,0.5779523218961,0.574722213608691,0.362376118804149,0.420826697281856,0.410530882818465,0.534121823265165,0.274525510892322,0.447286033374194,0.405604570582555,0.4005203159737,0.382159566040953,0.400560270786651,0.395575265125505,0.195822008257694,0.241307941149195,0.384471399419496,0.436249020851207,0.447095965589464,0.538047547331311,0.25147868974257,0.432079577735367,0.420745489435545,0.459224883983444
"NUMEX_BILL_MELTON",3,407,14,5,8.4,7.75,1,5.1,3.6,0.433821118357546,0.470286421306491,0.498067444383124,0.552326641786915,0.582323958083853,0.601881440358949,0.376545160923911,0.449283303064816,0.590637324972873,0.5855581491856,0.428604150260875,0.426757178029297,0.413675826803517,0.534441691104865,0.311469860163923,0.460335279149828,0.417422701543604,0.425357473768562,0.382326661749871,0.415798961378093,0.410783741512169,0.171925989809473,0.208406114926727,0.419811045525477,0.437723792983175,0.420565145432421,0.535679212138816,0.255406405855216,0.435947449972601,0.427739749781871,0.474647316218341
"NUMEX_BILL_MELTON",2,408,14,4,7.9,6.9,0.6,4.65,3.7,0.43184811237928,0.453032861486841,0.491308368563607,0.545200862690558,0.572016471747475,0.618776041336595,0.36335461090361,0.432886829945653,0.571732971816259,0.553892583575021,0.418298862433436,0.429963483192592,0.41145466733702,0.523719663897104,0.285140387927556,0.463304182654094,0.425988716284962,0.436135343773992,0.425919426712896,0.453677975124463,0.435809345114805,0.202042859769654,0.196433715954579,0.422418403635964,0.434557160476514,0.399289970394614,0.503554374154326,0.264189757060167,0.426084320654057,0.422506124028461,0.457327150585578
"NUMEX_BILL_MELTON",2,409,14,3,8.05,7.5,1,4.95,3.7,0.424907884390944,0.453465702002726,0.486699050373951,0.548970346759393,0.592845514909805,0.615048142937416,0.302620415137762,0.440870365240113,0.584345757907002,0.582746654217242,0.322928914826521,0.422068299767965,0.42038779915394,0.524039777892166,0.339034409353224,0.451703826130992,0.400990278309043,0.41544953651024,0.34054048962622,0.43144218178352,0.4184334625323,0.191224242424242,0.193928887149834,0.349108318067711,0.433207727637765,0.417500261235662,0.531028787298147,0.276854420178189,0.430828466138228,0.4290536457727,0.469373014445843
"NUMEX_BILL_MELTON",1,410,14,2,8.5,7.7,0.55,4.5,3.75,0.428167983611355,0.458812419682461,0.469756895992276,0.528624627746137,0.568452159831102,0.613281958333861,0.358908473136547,0.442423758719174,0.591600807334095,0.563493269386475,0.387806848326249,0.418518868502332,0.402314023425135,0.506305147636286,0.338764838511915,0.455761150112624,0.382210387584389,0.439090291052327,0.194544051948492,0.418624583273758,0.429385442893111,0.194052621901275,0.172864512586079,0.369339434114521,0.439512878322061,0.412117472174684,0.486995881144395,0.246969245887991,0.43269905456561,0.414908447258915,0.470064244603314
"NUMEX_BILL_MELTON",1,411,14,1,8.85,6.8,0.45,4.5,3.75,0.407393555759748,0.44425408409353,0.492391784709139,0.547129324180279,0.587735813036491,0.634090354090354,0.371567392803818,0.472521895636082,0.613122680152314,0.579936196700903,0.359204862946462,0.425473607677253,0.393959459956591,0.51431089823546,0.299914393646395,0.471818283429623,0.399038760293863,0.453659077427974,0.244548243469939,0.420147938444376,0.429387159533074,0.260410925408249,0.293908712515888,0.174519472148721,0.439274477441811,0.445520566830824,0.489681208804531,0.318182065677975,0.421516348267543,0.403129937301469,0.453138630024928
"NM1715PAR",1,412,15,1,7.25,5.55,0.05,2.05,2.2,0.426036719309195,0.481572441238652,0.479962495899493,0.530842951980154,0.574196721282682,0.595490153829254,0.316959514321762,0.496882513689236,0.598752537568019,0.575291568041731,0.329620859897232,0.440107795014481,0.38674766772806,0.489881130974137,0.31618132127038,0.478978399930996,0.425758515884477,0.47837603595779,0.264606698710613,0.457847631842601,0.474213397421225,0.163551476856727,0.294161470579143,0.126405194430713,0.46403005361323,0.433175021548224,0.403044955896795,0.376665024409907,0.445856717245202,0.414155176127424,0.409924044524177
"NM1701PAR",1,413,15,2,8.65,8,0.65,4.45,3.75,0.422194970673618,0.475154699062966,0.487528466579126,0.543213808250573,0.576752609346093,0.605991271319991,0.328019082706544,0.476918007021813,0.607186873115593,0.589417297783311,0.350185474756268,0.433801436683553,0.420423436348831,0.525283603216049,0.376880905145749,0.449664702371383,0.378375751393763,0.448197071558275,0.255713326306648,0.456664983239274,0.47211865867546,0.175647855719828,0.21715208943635,0.39247659271321,0.4463022693031,0.411986166307678,0.49934201537218,0.274648912729422,0.439973420057901,0.41290864884401,0.48886256174831
"MESQUITE",2,414,15,3,7.45,7.3,1,4.6,4,0.425761079823265,0.444695816294432,0.455797716494277,0.499001040265577,0.548303689281508,0.57160466599913,0.29376371487223,0.448748114630468,0.570579426379496,0.551847947050899,0.289583176017519,0.420846224054019,0.404419678602685,0.507440484439936,0.301510825798607,0.447148424831104,0.392705003102419,0.409677135127264,0.38481557776591,0.456206799266469,0.464757028333743,0.223123547799341,0.218750137540987,0.375871663899346,0.440433760153612,0.441877755986659,0.52105847691996,0.294181053977555,0.45221855848025,0.428348459279049,0.485105285895453
"SW_8888",2,415,15,4,7.85,7.6,0.8,4.9,3.6,0.430459855224233,0.460195365418895,0.498705127473183,0.545000983246744,0.574799634847743,0.601793224076961,0.331893240882954,0.474273039532555,0.607530020380625,0.569341736694678,0.371886648146058,0.430666281684472,0.42489754626053,0.537099200134345,0.252262725249979,0.457988434621661,0.421188639118672,0.429784851458254,0.433044259640735,0.462375397771011,0.454637862897097,0.175592163549137,0.233835940014511,0.460775832824479,0.445155608492822,0.44104484152265,0.532040904683593,0.314349686327007,0.45445018675636,0.436575806460554,0.499473927315936
"NM1703PAR",3,416,15,5,8,8.45,1.15,5.9,4.25,0.437558976994511,0.477517206668764,0.510172546132209,0.545462989793619,0.578006671109372,0.605738959233769,0.320966193230318,0.467179863398351,0.604584439452726,0.58178306993154,0.340683307983013,0.435345375423988,0.43098001973819,0.547279941374677,0.35788723890294,0.458295266522645,0.414140537251749,0.42037192785721,0.415401312275883,0.46271537082678,0.459527924010071,0.192357955970112,0.256485790087156,0.491832296644148,0.451420337069359,0.4173566678742,0.547368249760587,0.296664286711684,0.462021062842098,0.444024737059225,0.516209080386212
"SW_9812",3,417,15,6,8.9,9.25,1.65,6.2,5.05,0.422460625795947,0.467305022543777,0.515672078133008,0.545418863113023,0.580684591060712,0.607189884500809,0.350732968865491,0.462468406165885,0.602343972099765,0.57843137254902,0.300271898290695,0.427933783062533,0.433116740433814,0.553010102354013,0.306342844366094,0.437649770682967,0.3983583613664,0.40468675274988,0.431454495618683,0.451804676058204,0.44729147651759,0.234839299570095,0.348250786914042,0.424801038062284,0.460955832910828,0.460424651208257,0.578962600068153,0.300255471920483,0.463823308175624,0.463293431317789,0.522875699461587
"SW_1011",4,418,15,7,8.6,8.8,1.6,5.95,4.45,0.434165811622257,0.474293551431268,0.511437855634004,0.552798544705238,0.581859473757703,0.612804438014522,0.39807032879477,0.452039050914483,0.581372749222213,0.574230897771163,0.326613161310737,0.427610048035278,0.433215276613969,0.544885163565002,0.262855839086025,0.440481113753578,0.404535035208364,0.365229166260894,0.456912195631964,0.464338792657558,0.468728706835571,0.201415676244923,0.250002017267812,0.472652361095268,0.448485992599864,0.435409208066323,0.552919128670959,0.383912382528144,0.444564067194497,0.449040105139071,0.479759640174478
"NM1705PAR",4,419,15,8,7.8,8,1.5,5.65,4,0.436105698194822,0.479960203954732,0.512516793030461,0.546439695256945,0.574666867986352,0.604879729669646,0.371922971186628,0.481707041791075,0.590034915334318,0.584062489193208,0.316808795318621,0.435892648083107,0.450049663392562,0.577851825891407,0.273558580993535,0.443398618612101,0.415587511520822,0.380874631674722,0.4551289622829,0.463632229145108,0.47156919744642,0.25860889624392,0.310813317258648,0.305918142343443,0.469216317912347,0.390560122966154,0.569217941563327,0.419235110376145,0.468843968682879,0.477285604243559,0.494758489621348
"MESQUITE",4,420,16,8,8.2,8.6,1.8,6.05,4.35,0.44609782413235,0.472823906888959,0.509701739737904,0.544427681491053,0.574088701185674,0.617642580410746,0.38816763545314,0.444850760817147,0.583607811104838,0.580164587360159,0.353087520825757,0.429804984324353,0.436007969436951,0.572310643228171,0.244066032827208,0.443634917755533,0.408178513825472,0.385489719670692,0.446280236646708,0.469326481947284,0.474346913862821,0.188070243264141,0.308095167956824,0.287335300902368,0.464774202363872,0.417720260327533,0.556826294151006,0.418379175044757,0.453524655187044,0.462550320567438,0.48970152737712
"NM1715PAR",4,421,16,7,6.45,5.85,0.55,3.35,1.85,0.449288819391829,0.467149691166107,0.489569031686794,0.519858352431882,0.545587801415486,0.610278548825262,0.414240565625273,0.453510464014666,0.531070443288608,0.541123098056715,0.391096984132905,0.426510557097066,0.378060920428209,0.503031260567558,0.254338795259838,0.463292600471644,0.422149507833028,0.405766549213836,0.476184717053464,0.462287140412554,0.458950560769055,0.190075201845444,0.276538882367433,0.516805521228099,0.450996573212083,0.452299716517172,0.477575679755573,0.405198664766216,0.461897944551227,0.450483168504788,0.462205450423291
"NM1704PAR",3,422,16,6,8.75,8.8,1.55,5.85,3.95,0.436932453254634,0.475897577854671,0.517836730292246,0.548218675534189,0.598742224528993,0.61872441284206,0.36965860117672,0.457694631397054,0.609158668572595,0.588505242195279,0.311061916757137,0.420655897408647,0.433104145973586,0.563985601688078,0.317643732641487,0.449845424928995,0.40505884393396,0.411305692760565,0.444634146111728,0.456319635464422,0.444538796063172,0.293690052321014,0.239030128316641,0.475596439556215,0.451130000090234,0.44645855454095,0.590092502414468,0.336765562139219,0.459140063696102,0.446708357519139,0.524681158355977
"NM1701PAR",3,423,16,5,8.85,8.5,1.2,5.15,3.8,0.439902542567108,0.474480780119534,0.507642062019719,0.548264728084699,0.58440570776018,0.610460594494208,0.379288053060196,0.470727150588742,0.596840402487317,0.586360964138742,0.359217320409457,0.422745202646924,0.430935695103557,0.554317582076721,0.383438184885609,0.454560277353456,0.409258285405833,0.412036457362378,0.439070819757984,0.464755910729693,0.463914738064812,0.17149524430403,0.272101232174793,0.539273229653852,0.453094536916179,0.453002019098855,0.54705865890979,0.32610091783255,0.445798196559682,0.429255618937802,0.512836772903731
"NM1712PAR",2,424,16,4,7.75,7,0.65,3.85,2.8,0.435482023169661,0.45604930164423,0.49009967139799,0.538363276345021,0.574233254908986,0.624424128625809,0.330896139834491,0.475945206513978,0.589536410847778,0.581821314011459,0.399433557096861,0.428737091946083,0.4139132779018,0.532772317295592,0.229292391728155,0.461451582800682,0.424155089404382,0.430686705109107,0.448333799581225,0.468905416572759,0.469364080262455,0.19744889866968,0.238374856573437,0.553444941990637,0.450632499469621,0.471112388042922,0.488625621829608,0.344861585943653,0.452858734314387,0.445360246705915,0.477032728514291
"NUMEX_BILL_MELTON",2,425,16,3,8.8,8,0.7,4.75,3.7,0.432362983549089,0.456835650623886,0.47241555136769,0.529875159381126,0.58806841144418,0.624410053614206,0.299245416578184,0.480604549512113,0.612331679659816,0.597842874767042,0.355285094380174,0.420260562948964,0.42243074715815,0.547286482211394,0.292136736440946,0.4538791500153,0.412897714783373,0.419932166867308,0.443966705190987,0.460670817167142,0.477698558022431,0.341406647792807,0.162085344115473,0.404692220025265,0.440166952531976,0.457419429865809,0.520872451070933,0.314052185123613,0.428588977974165,0.415165686457044,0.486967360222276
"SW_9813",1,426,16,2,9.2,7.9,0.6,4.7,4.05,0.425209676152951,0.472944196288141,0.498066004329494,0.551773063297393,0.586218743331076,0.580573659327985,0.321159398565117,0.491181258828318,0.61431508686791,0.599959516401887,0.307404723542772,0.431723199584937,0.419150388110216,0.505598694514112,0.376958813419886,0.45011387977301,0.408258091562627,0.437258890122437,0.343147936217289,0.472424860027643,0.483982795452811,0.205143673837822,0.167790047061401,0.454122555885099,0.451021899786145,0.439878247327812,0.508472322909827,0.298809232117624,0.447052595604486,0.430172906029814,0.49026007406708
"NM1702PAR",1,427,16,1,7.8,6.05,0.2,3.25,3.3,0.423803202273537,0.471531760511691,0.486890783489067,0.543658008658009,0.587019219087883,0.607657240875234,0.360296381166857,0.490317323510601,0.595299242833748,0.59232925268873,0.289503347312292,0.417224103385218,0.400585476216753,0.495544123859937,0.32583408634399,0.464453984908057,0.445850628465872,0.468500479043138,0.298980188703237,0.470910898056403,0.479073708151076,0.242684251876369,0.165442407540869,0.305739381725541,0.456264509608536,0.475287443497254,0.475563863359129,0.384611386723364,0.428997857809153,0.403206216390857,0.471337324715896
"NUMEX_BILL_MELTON",1,428,17,1,10.95,6.75,0.2,3.35,3.5,0.421805784563552,0.501655950508546,0.551884869790351,0.589923693615377,0.633541012161023,0.660728393921671,0.332499370329947,0.521336763966522,0.640494780718087,0.636254279489574,0.324014483842317,0.40982022293646,0.403650075414781,0.502891006558122,0.407521051960507,0.453192059662898,0.441512125402642,0.449384975932247,0.329152738099611,0.471643564485893,0.487923316613467,0.295787071861993,0.13804427084754,0.449462989347988,0.443025066252432,0.484395754479324,0.458998135957151,0.418321908709283,0.431725748442647,0.433527011402636,0.518129590144516
"NUMEX_BILL_MELTON",1,429,17,2,9.5,6.85,0.35,3.8,3.65,0.425066199830049,0.48403414071511,0.527210764863887,0.559605369161576,0.607233624552671,0.653342533594634,0.329084171658757,0.486432931015543,0.62382571162016,0.610987076257317,0.394802766269566,0.40628133448828,0.402951971579423,0.505192769498543,0.443973099385916,0.458446972753436,0.432159537957787,0.440800841409361,0.420618329476192,0.475913586239697,0.485782597085527,0.327293530460312,0.455746427292052,0.544055227627383,0.441243711862152,0.49637034115692,0.482988196963989,0.393784189897574,0.433884626770721,0.429220468675275,0.530892137469985
"NUMEX_BILL_MELTON",2,430,17,3,9.4,7.9,0.8,4.95,3.55,0.429643389936972,0.451900597672224,0.499512817097075,0.549272352619209,0.610350081717642,0.646390948536277,0.298896390056316,0.452836177205925,0.607854148398179,0.600598955631635,0.416270051024261,0.415067153144167,0.417004929551558,0.533281858638075,0.356842897037723,0.458237567008709,0.416567379991115,0.427460255186697,0.441455183216583,0.479622704025562,0.485748264286259,0.403041305183625,0.482892953929539,0.441132277948887,0.442654503126607,0.468407846468381,0.530789252503358,0.381703151991302,0.432329163596052,0.428463248460255,0.523277345764176
