"Germplasm","Plot","Rep","Row","Range","ndvi_145","ndvi_152","yld2","ndvi_160","ndvi_165","ndvi_173","ndvi_179","yld3","ndvi_187","ndvi_201","ndvi_206","yld4","ndvi_237","ndvi_242","yld5","ndvi_257","ndvi_263","ndvi_278","yld6","ndvi_293","ndvi_299","ndvi_307","yld7"
"AMERISTAND_803T","190","3","12","6",-0.109110553366285,0.253974678156743,-0.108319232968663,0.735166768733554,0.218617141733757,0.559647902089463,0.421090280313173,0.1374033702385,-0.218506727713534,0.482866357260157,0.425239681680026,0.0344482008852694,0.550992966668504,0.00423159691285378,-0.0833897356224433,1.52716890992521,-0.447971445081607,-0.483335092690405,-0.349325486441274,0.107837215193026,-0.472568211364474,-0.67245497334163,-0.449894831774531
"NM1701PAR","191","3","12","5",-0.0126884176901753,-0.031013464879151,-0.361137687134747,0.618416598495457,0.10261978709629,0.363007977821056,0.12135528788686,-0.197467291476443,-0.611957570029595,-0.738950774724946,-0.0746241400796044,-0.175396129002887,-0.427751886081654,-0.325824080605924,-0.449591201168779,0.942276422359152,-0.466448577928791,-0.811492321483712,-0.550268496334288,-0.241788102785023,-1.45754794646145,-0.809277748777835,-0.373822107913153
"NM170506PAR","192","2","12","4",0.177902779213877,0.176073331110818,-0.185698382274063,0.451803317716258,0.232219107925972,0.540022693781051,0.38783329577672,0.001279445723388,-0.453992223153213,-0.351364726223453,0.159567685877622,0.061619019430558,-0.874227194736002,-0.21965787300638,-0.251048610422682,0.321863788390604,-0.0261485840475266,-0.14157237788982,-0.269345345010842,0.269789612139643,-1.02234217352973,-0.497299665576992,-0.065988408862042
"NM1702PAR","193","2","12","3",1.26765592800403,1.20115989794422,0.99954427215055,0.428492854363549,0.304566908431616,1.22896591665185,1.44213629880848,1.24609195083225,-0.257272823547937,1.13655367580424,1.10636088072432,1.30646111464292,-1.28968112991316,0.357187385801093,1.16577750709083,0.333598638613543,0.933406444947725,1.35196468789586,1.5943886033764,1.07410764078833,1.37496149618567,0.62660036174791,1.78009740961444
"NM1713PAR","194","1","12","2",1.30407755798981,1.34927731451806,1.32712688151513,0.368578484846535,-0.10070641058714,0.964872842283917,1.54867622922744,1.54083749899617,0.147410316569147,0.748812949882698,1.28976715057394,1.50823439381751,-1.62017594277378,0.682286701142514,1.59188895315634,0.23441196915415,1.29098179646908,1.52279920178539,1.95514023500171,0.864919530721813,0.965279766978417,0.935272035304764,1.70815332704993
"NM1705PAR","195","1","12","1",0.973165733768274,0.925612841633531,0.949004027284283,0.588611291029302,-0.199403345070278,0.713725923047129,1.36407157237354,1.30833197999943,0.0458287499266594,1.32066228104602,1.1835613200329,1.26827054914732,-0.596906433483947,0.489105951947472,1.26463206924627,0.126379605809926,1.17663889403378,1.06117873916394,1.45984065833787,0.286426916517732,0.694270034983677,0.62421047440987,0.934990823593088
"SW_9812","196","1","13","1",-0.561167832310881,-0.406571133526584,-0.378446355896448,0.351982698765648,0.777119267665236,-0.0127246965756149,-0.48512812966066,-0.708000562526618,-0.218780531057712,0.463105940210483,-0.0331723760454245,-0.407071875296928,-1.12338343047807,-0.433472539369225,-1.03487781477922,1.03092705411909,-0.604890185435682,-1.48972036964327,-1.02346665756598,0.108818321539417,-0.92002321915325,-0.55888208624407,-1.29676673367654
"NM1712PAR","197","1","13","2",-0.045066636422146,0.34931338490052,0.0408711046229182,0.414640339846065,0.799845492854955,0.485040364404257,0.0170931805775328,0.0176226959231225,0.344325972334833,0.805334728097132,0.389798808452936,0.196209839378531,-0.728347808079827,0.0692042165894836,0.0247109724981624,1.13364400017829,0.388820065732416,-0.698255996283096,-0.0525006763134827,0.439944787185355,0.255693262421544,-0.323131038961524,-0.11468855479894
"AFX_779","198","2","13","3",0.271088646682069,0.300071661955753,0.0796067674475297,0.594051769802461,-0.131683356805852,0.674822281750883,0.0626777781530059,0.0522529805298325,0.196166636962559,0.520234207030591,0.3609454969246,0.13038882856583,-0.846064061501067,0.00315548922411467,-0.0170144626962868,1.6193829360792,0.431601213535946,-0.614204846441555,-0.200216699769838,0.30450647815673,-0.437564447816989,-0.392254232595375,-0.190891413660853
"SW_8421S","199","2","13","4",0.334312658570245,-0.141904666700342,-0.142125299252781,0.0513419381461986,-0.197031085954343,0.471396843983916,-0.233614087909019,-0.201534724716324,-0.0933878866325752,-0.850994189514469,-0.079214582097501,-0.0186415646141644,-0.910131574621681,-0.326234900733591,-0.315550324343069,0.689811517655951,0.226545238267579,-0.90258817834836,-0.326177133796895,-0.118284155150613,-1.49147086390795,-0.470949542673412,-0.0868599957942142
"SW_1011","200","3","13","5",0.510666633123215,-0.0596644940602903,0.0858000955793088,-0.328872383036039,-0.0616225505893307,0.699822182260478,-0.00314972736300564,0.079984415151545,-0.0736190294092188,-0.58781984725851,0.210541420104602,0.308219805076469,-0.615785852623025,-0.206627314108465,-0.0132547533842132,0.0179610578236673,0.721223267039522,-0.441381598510796,-0.065835506006609,0.367317695246737,-1.04381977198731,-0.344054204256445,0.178675205519998
"SW_9813","201","3","13","6",1.55821858941291,1.10140176680546,1.40808284106104,-0.101339741234637,0.107224606348718,1.49197385092446,1.14285335420885,1.4538522797676,-0.202473927813889,1.18118600062919,1.3100147212985,1.63238145711329,0.479333387245399,0.452475165026818,1.62614100421382,0.528605476291997,1.90823021830243,1.20273082623247,1.91610055957348,1.19230788285246,1.65411309552362,0.594783809704079,2.01375427110139
"SW_9812","202","4","13","7",1.45514074862351,1.09694560972562,1.62982968820558,0.0146796184380159,-0.234205594472212,1.2071406549476,1.21948644101148,1.69595503716478,0.454642474664774,0.870905110375981,1.543827239699,1.78290245096198,1.13980220228004,0.829874536844205,1.98174432122074,0.820995319850869,2.4194704170924,1.2688660552996,2.19246440157626,0.943285297982391,0.976709988476149,0.681899401532194,1.82442438681927
"DONA_ANA","203","4","13","8",1.05763277878852,0.611014738895438,1.30522628965033,-0.0358825279682987,-0.18836125049618,0.993781049103931,1.03776547436452,1.48708422874042,0.123551771986479,1.58709963411514,1.42015006080701,1.55480153285006,1.67271507323385,0.762371649849623,1.75877075574153,0.968976182479615,2.49921287484961,1.12239727623498,1.83417866679996,0.38217754028472,0.606543611227544,0.345048040759621,1.02523029521841
"NUMEX_BILL_MELTON_CA_2019","204","4","14","8",-0.426610289284879,-0.273561127545108,-0.389116662186172,0.148706417149043,0.913342041885387,0.156774873513316,-0.426532373147773,-0.565499433283576,0.767847683321306,-0.293452458342153,-0.235066380999095,-0.34000903680111,0.524232974138169,-0.307637853195192,-0.903673542086561,0.907967152493336,-0.97532337944897,-1.38730283171723,-1.03285360741429,-0.0429040780403236,-1.01272301768115,-0.159922977764797,-1.05558971855757
"NUMEX_BILL_MELTON_CA_2019","205","4","14","7",-0.119568439552714,0.204496920798832,-0.0342115443368186,0.302763469013061,1.05718720725501,0.617040602315549,-0.196422744415002,0.00505034216959729,-0.0794456929439854,-0.460336021063526,-0.121808901905046,0.0604405723018396,0.358114088593014,-0.103585224214869,-0.157430056755383,1.28398219043236,-0.543340477906355,-0.886926028520093,-0.285181829256811,0.287934977373024,0.0996119184500288,-0.0854081248561471,-0.170189177035567
"NUMEX_BILL_MELTON_CA_2019","206","3","14","6",0.065446265326535,0.00783094920805628,0.0142156710330038,0.781904902641715,0.128228906339005,0.751522069905242,-0.265646264531264,-0.0282162399639253,0.617211288194741,-0.694721489740363,-0.318482593503017,-0.0520578173243823,-0.0481788373361509,-0.321806999119452,-0.245682076440397,1.50212396401968,-0.816654311307648,-1.04418493940049,-0.444390209735285,0.089984272738924,-0.833749061076324,-0.220263251903247,-0.221932826758771
"NUMEX_BILL_MELTON_CA_2019","207","3","14","5",0.0322723314257379,-0.507665061971249,-0.192665111303264,0.519318649991174,0.21102867998047,0.460332253991589,-0.596208293582254,-0.310111721960487,0.314133025647949,-1.66095288879475,-0.695920850559795,-0.153511277312744,-1.12408066028463,-0.636657739694638,-0.512325701199356,0.269200336932831,-1.25739892247111,-1.22764254258532,-0.551282871425559,-0.338572863183943,-1.8039538274882,-0.173404128454081,-0.0410336948571373
"NUMEX_BILL_MELTON_CA_2019","208","2","14","4",0.105446234403497,-0.38646611343136,0.0226131894267286,0.0637904683421776,0.428617895679605,0.581960485986378,-0.475905870583924,-0.047333539885939,0.148240984007713,-1.30680420478633,-0.405837250997738,0.144351422545888,-1.64049077000112,-0.476929489829399,-0.196330787586533,-0.301498212389797,-0.76091012734592,-0.971320055921171,-0.431393883357006,0.149038256571298,-1.33262692827139,-0.209230640383667,0.124794973415522
"NUMEX_BILL_MELTON_CA_2019","209","2","14","3",0.976617040799129,0.801504469181207,1.28307573246005,0.187460323864119,0.937819676840443,1.34471744991986,0.593109101214316,1.19161207723555,0.0839945234060936,0.45202191423448,0.684997347409599,1.28547239366114,-1.34875389083191,0.101077574965822,1.32688821676711,0.25447291750277,0.37555358591234,0.67265033309865,1.40296430709992,0.989551304097256,1.55820166408112,0.454419581616943,1.84931008123201
"NUMEX_BILL_MELTON_CA_2019","210","1","14","2",0.596885632273768,0.45567414137569,1.17880791881281,-0.0489969890840896,0.598481072801932,0.949533093400889,0.469517253956369,1.15222645910939,0.304609890822225,-0.0572022890221204,0.862939754447848,1.22678888416172,-1.35262741905652,0.365738958434345,1.37471909488122,0.34025400313572,0.776672022612924,0.544484592868864,1.35340557316885,0.685344184814202,0.528464672729079,0.102154194835138,1.39171661516782
"NUMEX_BILL_MELTON_CA_2019","211","1","14","1",0.180475680017549,0.0224063639737239,0.832406478413179,-0.195873825453114,0.688651750121907,0.795958169513314,0.304481612417843,0.910250069655164,0.395818278809349,0.328021426445709,0.75533284846893,0.972914867753535,-0.906127017440048,0.287310073483804,1.14668332277216,0.340870201761686,0.983942305789845,0.614330197844238,1.02456926592761,0.1871094567089,0.176862428044403,-0.300450271806468,0.593449013528459
"NM1701PAR","212","1","15","1",0.0761656456842017,-0.185995299753962,-0.0678749492080778,0.370077314404444,0.643612917481577,0.254359037642973,-0.152360856691167,-0.246295084971993,0.798788414295214,-0.588516909712079,0.0440244634452158,-0.0374090906110109,-0.598380414267872,0.204586950844329,-0.619428037955148,0.429026125011031,-0.438815043533963,-0.456696724341967,-0.82702907458277,0.0885179460077729,-0.883009725519072,0.0950804618768761,-0.727939347790592
"NM1715PAR","213","1","15","2",0.323829629750453,0.449570779663943,0.192784705960773,0.444575761114451,0.896970179197385,0.765331197959577,0.0501824491630308,0.259080400171883,-0.472547541685086,-0.557171047875768,0.1156639844994,0.275537936662462,-0.772066467297051,0.325248853465327,0.0031995909762941,1.30284587156583,0.207306733540062,0.239620159822626,-0.118036872030076,0.5155113506587,0.552386056321016,0.230502431913815,-0.019927220453043
"NM1703PAR","214","2","15","3",0.481305164769774,0.208004087198527,0.1874067580578,0.612864983560406,-0.0463383680163478,0.906633946834523,0.00311521730779375,0.172295074535677,1.23335417925666,-0.640906079626485,-0.104750880856786,0.139088944649687,-0.450638863963581,0.0237024014971723,-0.120661317620842,1.26020841335413,-0.0185712584328979,-0.141013289997555,-0.347188920119986,0.310865592373093,-0.535599525947451,0.127348605202666,-0.100098173097316
"SW_9812","215","2","15","4",0.446910172960369,-0.298575332378679,0.0485463623197664,0.196118561144352,0.0116095955715033,0.632562405974063,-0.203767266879446,-0.0380444834913922,1.4266045185135,-1.1982237077368,-0.290184419459837,0.172587185207161,-0.382481247410081,-0.0643855986328452,-0.144714872899813,-0.214325565023507,-0.169974536879045,-0.133863184040628,-0.245855795894112,-0.0765006318650745,-1.31069255500629,0.45520005642831,0.259685286679855
"MESQUITE","216","3","15","5",0.458694876804933,-0.136001962047143,0.208568009419757,0.0165772228433317,0.046689476394185,0.783180417290304,-0.192464914559611,0.146642907975723,1.25584130826691,-1.0586326297911,-0.0528290126714604,0.459439489449891,-0.254095381435605,0.170583262587374,0.159599029980306,-0.336396576667203,0.140483936468715,-0.391248040327522,-0.214588732004575,0.439850925158071,-1.04047614421115,0.329811787648985,0.357636096512258
"SW_8888","217","3","15","6",1.17226965334623,0.918416314688753,1.34560123363623,0.256136990959147,0.777076063320629,1.54255882096709,0.706719419882863,1.1591194559456,1.33183397716092,0.289677532021641,0.92636056336262,1.35244368587682,0.479464558473603,0.410125123303079,1.39632320920536,0.167794082448622,1.03290201134915,0.71223925853481,1.36144092237326,1.25681900516299,1.89327523838107,0.823143765132354,1.90076840192721
"NM1705PAR","218","4","15","7",0.63485694938081,0.238743516600766,0.975732007805572,-0.627552990539863,0.314333967115023,1.08293213228836,0.400018609170462,0.907978140240012,1.24888673897328,-0.210471452037727,1.01653857761876,1.08702873233173,0.506604288078508,0.459825925733434,1.13156285594887,0.263066455516817,1.09995614211431,0.209663139771931,0.962511457293159,0.870960385568394,0.550927933690528,0.193686894892347,1.17766123923914
"SW_1011","219","4","15","8",0.323803074970287,0.0777806685708217,0.691644856567176,-0.441677529637535,0.558569241333509,0.976582764219661,0.330853631616441,0.743084546569816,1.22154315853376,0.159382830348315,0.95897400999396,0.865391468167855,0.564436591823523,0.365176146932401,0.945265259647004,0.191695777843357,1.24455402649645,0.459499317108562,0.727049984663263,0.437619554311257,0.260356081575436,-0.101005108712912,0.444428764815899
"NM1715PAR","220","4","16","8",0.439914259357564,-0.0497308465845404,0.282287782825054,0.502488857083559,0.165479759208774,0.0398877512025563,0.20048436596704,0.092542428705028,0.936735070494396,-0.764102392642278,0.201402815388675,0.216012027582193,-0.701568768657746,0.362110021470587,-0.253348291775739,-0.976025354347292,-0.104086438748376,0.754007745398184,-0.609923508020288,0.275663722395643,-0.778005747027032,0.591278314151094,-0.432996808778508
"MESQUITE","221","4","16","7",0.651399063062852,0.673448199697887,0.543943606298515,0.531342905006856,0.498763097697522,0.50701914145983,0.383410437845449,0.604450119344299,-0.651882514506053,-0.858865358141224,0.252633151730454,0.510569430350661,-0.12167402640868,0.320144316985917,0.274525837688804,-0.348096234405916,0.375364593409139,1.3660021700637,0.0718547465354236,0.716490544484205,0.657264544370843,0.666546498601177,0.173663496860314
"NM1712PAR","222","3","16","6",0.808401017571489,0.503844403779698,0.579781510285758,0.491709104279367,-0.307790241879606,0.612042596495804,0.324719995134462,0.555528526956808,1.09550795197968,-0.772985543918759,-0.0393118178285571,0.399151984508228,-0.254112947018469,-0.0494150595920743,0.107468151026036,-0.248265133709815,-0.00687915205648698,0.828237954381089,-0.175474704703867,0.611532589532012,-0.394204260246928,0.552435515872812,0.066643685563254
"NUMEX_BILL_MELTON_CA_2019","223","3","16","5",0.774024091144147,0.0999535990636791,0.540127031685,0.319619405718605,-0.266042099398567,0.358316895934562,0.215217908189271,0.478695525214473,1.35357197856889,-0.666089601293174,-0.0158563871435146,0.550216250379679,0.159279683183082,0.184417251197315,0.255576630893776,-1.19960929279069,-0.0108453640066128,0.861183947324597,0.101043814115578,0.267863680101917,-0.83142241622234,1.03277954602641,0.533582107858241
"NM1704PAR","224","2","16","4",0.847537380485982,0.537585074713576,0.706974304139636,0.426900528418397,-0.540165381790255,0.560765722905392,0.217547955525848,0.699811476579739,1.23927125789834,-0.398298404578864,0.198215637361761,0.835584293186133,0.0701716178238927,0.733271546633014,0.623777018932671,-0.669047720945469,0.241808342780749,0.568310691714759,0.147594467788736,0.808654932937904,-0.553619925607505,0.949225115018285,0.669289522524928
"NM1701PAR","225","2","16","3",1.42533205313851,1.40165745468736,1.69606743418773,0.518037795831621,0.256190316671753,1.31347506977152,0.974914754559807,1.47165705581401,1.30564877534032,0.387700270523996,0.948605007461412,1.43123394776912,0.0220146905033683,0.672830226981616,1.535759153869,-0.358784652038023,0.712271013710561,1.27217209847,1.51893807826101,1.58060222406025,2.31006693717631,1.44437937645587,2.06924528970649
"NM1702PAR","226","1","16","2",0.780455390791065,0.575328561138497,1.09803963433213,0.0723871171222524,-0.199503865160765,0.821401283992208,0.460676496595996,1.02887964108181,1.42648941169036,-0.367149023347929,0.798467875742782,0.99378895589274,-0.156364032500275,0.527950876253145,1.01324665580984,-0.511059066024685,0.391793012967995,0.550904484312269,0.92799760062217,1.17371155411519,0.852586899430265,0.835572514466562,1.21334610089645
"SW_9813","227","1","16","1",0.522769876338028,0.552852820174728,0.776169474716314,-0.12509346612158,0.165950554671448,0.794969666602938,0.411552520256724,0.825306740876613,1.53581095290452,-0.334110725142464,0.644917699641152,0.713973795162511,0.341286667525948,0.336701626106716,0.696700365576649,-0.967130838996843,0.367338169876886,0.853130189268295,0.620743266181572,0.818173050926739,0.410968780535468,0.635492393361568,0.46000098387779
"NUMEX_BILL_MELTON_CA_2019","228","1","17","1",0.736721844074076,0.0716655445714486,0.859077990591752,0.776587431153812,0.431457776335973,-0.274956593676595,0.424928081258041,0.460039548025635,1.08410947119342,-1.04281279668097,0.553624819835019,0.554164679658592,-0.0736837374505774,1.14542547564308,0.320456194256722,-1.6249568153454,0.142785231282947,1.58099603123718,-0.0759825901531086,0.486656616695125,-0.32745972330512,1.14969409506394,-0.194019619555649
"NUMEX_BILL_MELTON_CA_2019","229","1","17","2",0.978606953460165,0.894024512174876,1.21333118809718,0.975033024710209,0.820045820741862,0.234102501178272,0.674818549770879,1.02897393879359,0.222656873673299,-0.773001854398624,0.640335755521476,0.87016156608536,-0.135643775184942,1.00144753194922,0.789610481449643,-0.989656443456527,0.612106896545069,2.21021782837525,0.690966467531933,0.937299828999873,1.31898781738982,1.28475904477247,0.358952033076029
"NUMEX_BILL_MELTON_CA_2019","230","2","17","3",1.22295740518795,0.978664863707799,1.30278350026311,0.652353003708578,-0.0556956425058877,0.378990354039939,0.714839184011146,0.991559404641412,1.61683612496782,-0.742856315879088,0.325223572006606,0.747064897989389,-0.371199843339708,0.515633212975398,0.44938993485072,-0.644600579711563,0.092863446658765,1.39322670021013,0.3993159948656,0.868397953818597,0.205991486542885,1.17130677371605,0.244485098439958
"NUMEX_BILL_MELTON_CA_2019","231","2","17","4",1.2331541482369,0.794622457825617,1.36868607268357,0.149684402675731,-0.117938496894621,0.311834106124905,0.856883581673844,1.07183799864317,1.70626451450703,0.372600386882455,0.667431686698164,1.09707446504976,0.551474249163366,1.22460904493737,0.884816470056454,-1.06795047470041,0.793350124892919,1.74068761959081,0.997319955027527,0.54119192163145,0.0938509522949132,1.88223804098024,0.936566345736858
"NUMEX_BILL_MELTON_CA_2019","232","3","17","5",1.44528047690689,1.48200788221384,1.63524906814455,0.490864329495083,-0.665981299235576,0.579916805249058,1.03375589913087,1.48395626142361,1.53365661792563,1.45528812303926,1.03792883604367,1.56066681415687,1.73896698679958,2.19690380579709,1.59181093710221,-0.0663795538252308,1.66677634623766,1.72717997521747,1.35931569515024,1.07124311640542,0.528975120556379,1.94388073999277,1.33106802847116
"NUMEX_BILL_MELTON_CA_2019","233","3","17","6",2.02659839507237,2.1915762203112,2.64511635612678,0.333381165074367,0.251987688645398,1.21326360991497,1.7527084459787,2.17216361151938,1.59334602255002,2.44254050755645,1.71420717156682,1.99913393886151,2.12372384214021,2.09211154504052,2.41747940343083,0.129815240295847,2.26298259139233,2.00492453574725,2.68134110067295,1.78591524326798,3.32526772029565,2.56286103496406,2.82016853143721
"NUMEX_BILL_MELTON_CA_2019","234","4","17","7",1.22469063146705,0.991867091282132,1.72545624346494,0.278788217664085,-0.132427276358897,0.559434829422013,0.984487197836051,1.34307929328926,1.98458124832298,0.984746177831157,1.23363915849728,1.23449114622488,0.930795612465861,1.61901933714484,1.35331745692871,-0.0959266853631146,1.38977840553698,0.572520363048265,1.57386539883192,1.33359129735652,1.44984318864285,1.90747724152426,1.58283275526531
"NUMEX_BILL_MELTON_CA_2019","235","4","17","8",0.949012861292316,0.791596988025587,1.28117463481485,0.232957563350604,0.293845125840729,0.474745556378459,0.877879780422947,0.995459626093279,1.8575363896441,0.503923994651964,0.935419274278315,0.819087226479348,0.685772832703889,1.2883622930303,0.800183909909128,-0.425465669134104,1.02042500456624,0.559601318740525,1.06183712785046,0.955428948934994,0.717670107351979,1.58631287201192,0.709129235280667
"SW_9720","236","4","18","8",1.82515082256017,1.11067973755671,1.38818465587434,0.296463461288023,0.406158439077994,0.2623419024964,0.991548123623737,1.07305576330617,1.50167408130018,-0.387939716256557,1.15647027249088,0.950597158749841,1.24317591156833,2.175437901316,0.890750403988456,-2.019781264731,0.745497704320059,1.89350672213716,0.409709312310451,0.873481764473553,-0.102606322023967,1.82035455669713,0.14554510072252
"NM1701PAR","237","4","18","7",2.14994509106818,1.99540372325274,1.8668345016777,0.341877168599688,0.965333508718853,0.830484799600358,1.30930044047128,1.77152695466475,1.62125293598181,0.258372650174078,1.33452630115451,1.38352238799298,1.98650681803336,2.11882007996459,1.45051269220346,-1.34899447191362,1.28999864617951,2.47546305242295,1.28301887440022,1.32895543953628,1.50355771605976,1.99951794570468,0.744269939039046
"NUMEX_BILL_MELTON_FG2012","238","3","18","6",2.46658045345865,2.20156903976596,2.0045944620691,0.33010414938971,0.147139639393854,0.978845672309924,1.37855052376345,1.76028425017731,1.73370229047084,0.341844386673313,1.02456643794082,1.30318064728689,3.00949862663279,1.65182258209467,1.08784278402739,-1.00512279378973,0.850450117685553,1.73045228749972,1.04214548028852,1.30841470913593,0.586996583072812,1.93501936906544,0.744221933264102
"SW_9812","239","3","18","5",2.54599347013838,2.14787856535873,2.16411758794223,-0.428911495325895,0.0207158656405542,1.03431644907278,1.63966326840244,1.98912244640205,1.22529343736861,2.12696525301768,1.53753996212447,1.806141547492,3.1958367381813,2.48715148218087,1.7385312555964,-0.91733329211316,1.6468542633629,2.11834054677125,1.8088922449382,1.02871577501812,1.03302331505076,2.76464688411523,1.65236644008845
"NM1705PAR","240","2","18","4",2.79929995206707,2.77647580962818,2.50715953019429,-0.20498610370938,-0.526513456491059,1.30433775094622,1.83942052196537,2.47918504949565,1.29081928050261,3.15936489255121,1.94063968279839,2.33114193614493,2.71698081581716,3.47508460647139,2.57551330222987,0.253556503675745,2.4364513681632,2.26883852807903,2.23862820026137,1.56400419538338,1.66105290030793,2.87855713932275,2.20647059988124
"NM1713PAR","241","2","18","3",3.27607704083803,3.29874760393026,3.4423523677279,0.103219881764829,0.473822102479874,1.7696938175251,2.40520053457021,2.92646071582133,1.81566830576176,3.45293042724522,2.44112265870382,2.5057287136256,1.09855961592552,3.30937293484892,3.06169419903278,0.0310559305480168,2.49316407130067,2.32140216337285,3.15190051128282,2.23713863653504,4.23801476678143,3.50661299265269,3.52105203797595
"SW_8888","242","1","18","2",2.41233444279189,1.89803598395305,2.39511118707611,0.65353406188132,0.313741752424708,0.977949821063944,1.53566430774195,1.91130984670184,2.23387877488225,1.70041416847947,1.80406640828238,1.63075693792614,1.61582148425916,2.7963847846919,1.90483414944714,-0.117088725447125,1.43793849709863,0.844019754479299,1.9076538049766,1.82053044878821,2.32584081962808,2.90983145953522,2.12226010143089
"MESQUITE","243","1","18","1",2.05391227223137,1.47524423300077,1.90320228564196,0.973779652331793,0.751901390786143,0.786683674974265,1.38994868380661,1.49584600616306,2.47935921670196,0.884065445255444,1.42742461355127,1.23549441312465,1.07637701181242,2.4409360500471,1.37252218582769,-0.377738785534817,0.896691924450129,0.715678599264341,1.39059652828115,1.46018643586235,1.42207434278539,2.53907082611025,1.22587720836387
