"Germplasm","Rep","Row","Range","Plot","yld1","yld2","yld3","tot22","sca_yld1","sca_yld2","sca_yld3","GNDVI_133","NDVI_133","GNDVI_159","NDVI_159","GNDVI_164","NDVI_164","GNDVI_168","NDVI_168","GNDVI_171","NDVI_171","GNDVI_175","NDVI_175","GNDVI_178","NDVI_178","GNDVI_181","NDVI_181","GNDVI_187","NDVI_187","GNDVI_189","NDVI_189","GNDVI_194","NDVI_194","GNDVI_196","NDVI_196","GNDVI_207","NDVI_207","GNDVI_223","NDVI_223","GNDVI_231","NDVI_231","GNDVI_236","NDVI_236","GNDVI_238","NDVI_238","GNDVI_243","NDVI_243","GNDVI_245","NDVI_245","GNDVI_252","NDVI_252","GNDVI_258","NDVI_258","GNDVI_259","NDVI_259"
"SW4412Y","1","1","49","146",2.01,1.99,1.27,5.27,0.458275189732566,0.25754153207189,0.195432284082924,0.376765131886629,0.571941406693528,0.260290019832486,0.493200793712303,0.355402870704905,0.467077361188605,0.157113058892984,0.276303086256924,0.174703006560167,0.400097417402479,0.283090921680891,0.498544608958881,0.195002424183301,0.456814892152908,0.318090941654728,0.566908511688428,0.289220119942092,0.523011446599917,0.346736977740156,0.583720843787752,0.29925098436369,0.546976360637713,0.347327521293779,0.579612717028508,0.249330578424446,0.41399701715138,0.303259398390295,0.546132452054753,0.330484858758676,0.545133325030789,0.229721774615987,0.431489040810728,0.296922484908182,0.525386661463922,0.188957586910305,0.395236255421709,0.312355824225439,0.496037596179911,0.273676829902576,0.430313477214823,0.188113534594438,0.356545013704406,0.113330576694673,0.310267285861713
"SW4602Z","1","1","50","147",1.47,1.82,1.04,4.33,0.33515648204322,0.235540496668763,0.160039035784442,0.330112410116742,0.533744096224407,0.251325164356895,0.48097513928716,0.347435944470035,0.459339226155756,0.143998730662748,0.235711040769073,0.157363827790987,0.393240671796145,0.249561467659146,0.470354775612466,0.171196371558942,0.41587720938932,0.303477539664393,0.541254513982153,0.28814937321629,0.507845614309554,0.343913679149026,0.573083356565375,0.301970425023555,0.542271394539124,0.346532330944783,0.573069349851834,0.215657987208232,0.373084177742685,0.291211709748253,0.526333063794364,0.327287489452629,0.535480233024755,0.218192333258347,0.41455756661639,0.298129626007913,0.530259942119468,0.185704893522178,0.393783276022273,0.303202402040333,0.481427910565576,0.252962085970679,0.407224695123753,0.18464372918858,0.359244267910808,0.108996669211947,0.290689760066923
"REGEN","1","1","51","148",2.28,2.11,1.33,5.72,0.519834543577239,0.27307167470939,0.204665305378181,0.382787387599592,0.583736368837262,0.26123631497441,0.507464364753367,0.365026031714617,0.464718474545782,0.13251714291218,0.256846478501715,0.152583565078438,0.387236416190949,0.252907669503813,0.473064853877661,0.157786527421848,0.42348709552397,0.296725086804361,0.550482436505805,0.269897937452885,0.513594336670839,0.325441974389462,0.570020658646251,0.292142396647478,0.546859887626839,0.337385036262239,0.574682048769534,0.196648278069586,0.36739848810516,0.276155744197725,0.538802740660326,0.321527662644728,0.545702187720536,0.20054511370924,0.430419418168838,0.295445162573891,0.543085747731929,0.180631270292079,0.417978566191071,0.319415317845769,0.51028786204308,0.271951690565078,0.456057032399936,0.150268568043736,0.372742996448311,0.0854802592041917,0.303346768571682
"SW5606","2","2","16","213",1.94,1.86,1.28,5.07,0.442315357254317,0.240717210881264,0.196971120965467,0.386661978461459,0.587245325251342,0.22739621981079,0.47486594110635,0.229182362372995,0.475246896923907,0.112214498221768,0.317120372812802,0.204559260785822,0.362471689625217,0.261768612547357,0.51104560834669,0.177732884550726,0.480067594572616,0.275480384814107,0.547408504210227,0.304057683463354,0.548233468919483,0.289028026278666,0.569408337979742,0.285712472530797,0.573532571262472,0.323552170812445,0.548510678563848,0.223246650212022,0.305050186741363,0.223561310887881,0.447788365745022,0.237888399502014,0.437882020839387,0.26693689447126,0.392829751568662,0.254353883686181,0.439148030318733,0.241765650859802,0.353802057221356,0.281460100812539,0.397921054277791,0.241414814142225,0.350256846784538,0.276961057296263,0.434831752055661,0.12736443963476,0.347859585615623
"ONEIDA_VR","2","2","17","214",2.29,1.95,1.53,5.77,0.52211451964556,0.252364817859389,0.235442043029035,0.361887638359053,0.57270525141679,0.215468394285115,0.484142238362187,0.216608014219262,0.488126011872639,0.0653949400419987,0.319736656994636,0.139967814403199,0.331893835758405,0.171001138266687,0.428585508741549,0.105730763776587,0.415468091366144,0.210120851425892,0.510801812715933,0.247094918237506,0.532504171881519,0.241102030345279,0.553111449464948,0.232061004418632,0.546469217057452,0.277462691240661,0.526393269436874,0.226156718762896,0.370579919467787,0.17912560715436,0.432787107400111,0.198189162921684,0.438817164127472,0.238011917459899,0.4135815642435,0.227030511730962,0.456728150157114,0.210413913972715,0.398037331693506,0.240340756137586,0.37767218549951,0.214247612648706,0.363799322562911,0.257593386912465,0.444475547989828,0.106723048375783,0.342448635562822
"LANDER","2","2","18","215",2.18,1.95,1.41,5.54,0.497034782894027,0.252364817859389,0.216976000438522,0.364444157773035,0.593380052653124,0.190880500158033,0.458851265893004,0.198210215357094,0.479784901588142,0.0762955040060782,0.327886807936927,0.162344518373334,0.335725366095805,0.19463715178192,0.452485953175713,0.118428926190522,0.431148971623072,0.225029673695957,0.525057450681947,0.243124203718855,0.530423445974134,0.239141686719986,0.551690276228975,0.22664934914564,0.530104010666464,0.269062958567106,0.51625197725621,0.206417533348028,0.350148265122604,0.195424796327395,0.460330713891085,0.202860152164585,0.448513706117592,0.231868534756227,0.402774844008637,0.246105641545274,0.459531524394269,0.213362616816564,0.364891870119046,0.259161605586764,0.412417591957719,0.213770359011445,0.365433802100883,0.24695716939095,0.4312760859971,0.0922958692486865,0.337159257085187
"WL_358LH","2","2","19","216",1.82,1.88,1.18,4.88,0.414955644434463,0.243305567987514,0.18158275214004,0.359672443254556,0.580643655023141,0.199836316626654,0.44487217812026,0.195242166103082,0.45353735683876,0.099620769599712,0.279672030247076,0.190896535605393,0.344667170494804,0.229553889313334,0.468288418891613,0.148146286758763,0.444317154524767,0.255032303831639,0.536187014851707,0.26758731976936,0.525372210054234,0.261824539142409,0.551519661455541,0.252373195828025,0.517772849675273,0.287485422124071,0.497303825664869,0.191882968112081,0.285251568188797,0.221309979674765,0.454007567939456,0.235317843828397,0.447585204865291,0.24628018684243,0.368786799620133,0.275583618440329,0.459154944233083,0.225978867185542,0.319898505541576,0.278181460828434,0.430667750971356,0.228064815024991,0.362507463039482,0.245303957428379,0.406277452031188,0.106419322156108,0.318275599832693
"SW4412Y","2","2","20","217",2.36,2.11,1.51,5.98,0.538074352123809,0.27307167470939,0.23236436926395,0.381222511908246,0.600142905050074,0.245089779405699,0.493784637262898,0.243572478746402,0.484193799844097,0.0669229116418385,0.332097951288139,0.177963029241316,0.36498213473153,0.238874825508403,0.487848246590057,0.154215139359262,0.46064181813017,0.244742681523145,0.531516996448503,0.260935508045788,0.521669274092616,0.267207998953712,0.550526496143481,0.262744064458695,0.514273031720689,0.295155453558397,0.513498006480537,0.226198745394759,0.335444722258777,0.227084091841213,0.456493074155114,0.242620605037203,0.449728761917611,0.260597761341028,0.400356671670989,0.288967394983764,0.479780580915676,0.233233522490551,0.374905969920925,0.283563631355549,0.402224997300395,0.236931905903742,0.355948119642457,0.267012121407522,0.437380067202676,0.13114110913628,0.323705390172263
"GUARDSMAN_II","2","2","21","218",2.16,2.06,1.56,5.78,0.492474830757384,0.266600781943765,0.240058553676663,0.350508092668956,0.586578190798986,0.211666192909957,0.467061634159511,0.209188433726352,0.468315310868817,0.0530832767435829,0.30310516134705,0.155208867140591,0.352029298006122,0.193363895702617,0.452454250674448,0.109162908222892,0.450043220049937,0.189792789285485,0.505946369415346,0.231403453659504,0.506834454526491,0.236730926613972,0.535019479173368,0.242507551063852,0.504378747954225,0.283421275713974,0.509391118253124,0.208685870457043,0.315279642058166,0.195274134260738,0.439617314230317,0.219981034436964,0.443673045788534,0.250639312415851,0.413987286540856,0.27559251876894,0.471500613009888,0.234436111470232,0.388402441956067,0.275316583806542,0.412233354880414,0.238719468778644,0.370274344287006,0.278812655090664,0.454615644107105,0.133191297673016,0.341997160855292
"SW315_LH","2","2","22","219",2.08,1.66,1.36,5.1,0.474235022210814,0.214833639818762,0.209281816025809,0.318575675432779,0.530883058665447,0.222249299365002,0.48518739950965,0.213982005176464,0.480924626731426,0.0392281154995128,0.312829215393183,0.117294291424545,0.333775468432616,0.0897265990016454,0.370975725084898,0.0431281768943279,0.338497496618656,0.130598266038258,0.424157884850407,0.218268564241862,0.495880397371715,0.224041428174395,0.524847133166063,0.241386404539245,0.50008017904329,0.273726428658923,0.507057877278993,0.218118935733944,0.335466070096943,0.175377361133299,0.393050808840283,0.21613180270545,0.428767902362074,0.243082626595925,0.371757286887627,0.269792949782728,0.476429356485546,0.229592750398235,0.347908512063829,0.273602268463522,0.428576566616526,0.231229911832421,0.372275443792229,0.293316072310987,0.467476409642099,0.131926060035215,0.330625879311
"SEEDWAY_9558","2","2","23","220",2.33,2.11,1.75,6.18,0.531234423918845,0.27307167470939,0.269296454444975,0.36502015133129,0.584428899691175,0.206537044806093,0.478221314931103,0.219970712042352,0.483714605419216,0.0497539630923581,0.304752483953223,0.145880882519793,0.335863039836188,0.161029328376784,0.413396031760653,0.0874047799944028,0.406480185189579,0.177763078436575,0.487367714208971,0.214767181985666,0.516769529620359,0.229552505817063,0.54177832566676,0.242676897667741,0.521936550965858,0.260053303976157,0.516207549892286,0.226588131026937,0.370668070360135,0.186718692274104,0.449405599560398,0.224224477686304,0.469508350976241,0.232469719367941,0.400162840064801,0.272300630748041,0.483788898644035,0.225273050533553,0.403045915045211,0.267368314131789,0.412477401690824,0.212191873335084,0.361645711042934,0.27523386732334,0.455443750919446,0.114109685206674,0.339273742585269
"LIGHTNING_BOLT","2","2","24","221",1.94,2.1,1.35,5.39,0.442315357254317,0.271777496156265,0.207742979143266,0.391421925607195,0.612727000132362,0.202791723937786,0.45948794976928,0.220508084177748,0.471670714157223,0.0748744100670711,0.300959436091327,0.182072536088391,0.352742973510757,0.224956367382289,0.475624067353218,0.126150655924861,0.453424407872298,0.212471053381681,0.523343032799117,0.244225041295136,0.529065498539841,0.245709034569786,0.546117961584926,0.253253432785583,0.517094821454639,0.284311677511552,0.5200216135387,0.22746612835933,0.357459461040195,0.213011959245204,0.457638600363059,0.234735053670418,0.459602999986162,0.238306839025242,0.39986001896743,0.278695298542023,0.474962913558485,0.222857616075218,0.369128662278624,0.275701327249363,0.423501782847134,0.202306406985199,0.334781842794398,0.262378337106657,0.428296870731143,0.101002565572537,0.334305501309836
"PERSIST_III","2","2","25","222",2.1,2.04,1.49,5.63,0.478794974347457,0.264012424837515,0.229286695498864,0.391904217820392,0.600709111747204,0.211433207902111,0.47051380938849,0.233145320646297,0.494940996993763,0.0631956437445279,0.34184003048155,0.163675532980445,0.351699010300323,0.200786856299565,0.449325577396634,0.12022595174066,0.417324214143728,0.216183374648839,0.511904398677854,0.254904014462733,0.528909704839383,0.248352896372208,0.54425399010315,0.246069756465714,0.517699348511561,0.29009235821372,0.524257305733329,0.226564869878881,0.341857115702358,0.202071812547546,0.442119856980538,0.233774780244981,0.464403254597534,0.236779434667818,0.400055152526833,0.280411713248364,0.478877849713831,0.223645517300319,0.35325606889738,0.278069777613627,0.437891409665603,0.217577409629978,0.373731874419952,0.289303633666211,0.448946658233186,0.13147857313359,0.377617273153605
"EZRA","2","2","26","223",2.11,2,1.57,5.67,0.481074950415778,0.258835710625015,0.241597390559206,0.38965232323832,0.60419935579416,0.212793797791398,0.479868071071391,0.226135600637327,0.487374078071596,0.0585380484682444,0.371582402766787,0.158303606417738,0.348229299200571,0.186141524698878,0.422741705495391,0.112886767753068,0.403174584619221,0.215251552879714,0.502966842749276,0.246853948580791,0.524015827075511,0.236618028906385,0.53577491368403,0.219645980622912,0.503754468681184,0.27207313142074,0.515707886676635,0.21739119114493,0.34176572940884,0.195432107672951,0.443262243931374,0.228902146205263,0.456982301742151,0.230709150244116,0.403995875225574,0.277266743105625,0.484177153448444,0.220593015461988,0.372448941911981,0.268554176798727,0.403066172705641,0.202786428970436,0.343707426895992,0.268193575496462,0.436193178235925,0.10554622206677,0.316659188562303
"AMERISTAND_427_TQ","2","2","27","224",1.72,1.76,1.22,4.71,0.39215588375125,0.227775425350013,0.187738099670211,0.391837494360421,0.60469283799838,0.203672159615474,0.460346738607608,0.221181254383054,0.470474814089841,0.104170321843508,0.340299100208095,0.216153831093739,0.376398842764954,0.23536877091704,0.48285371757996,0.151349150989132,0.452012460221415,0.250855620875161,0.528321592557694,0.265930671125988,0.527346944096788,0.250368292387559,0.538915557336679,0.222476124411978,0.492467430652874,0.290484644321473,0.510420646672651,0.205112612693792,0.30682282756503,0.227600837141223,0.462627305042166,0.244323152206423,0.459997647612327,0.244278619891028,0.394383693648399,0.284818206945529,0.481134718564042,0.238713834013987,0.34285208336208,0.282695252222862,0.420021840678002,0.219662651497661,0.363562515147753,0.269793529528892,0.419212744047244,0.120421730610056,0.322821279246993
"REGEN","2","2","28","225",2.24,1.94,1.64,5.82,0.510714639303954,0.251070639306264,0.252369248737005,0.383305082091832,0.589218377768013,0.191678311346599,0.472197926162121,0.218107699421703,0.469393326137795,0.0757158679249636,0.348297869222427,0.173181076892815,0.349951809476433,0.161796057007763,0.41283874353446,0.118456025998363,0.408066527633494,0.216519735072036,0.505669672903486,0.24102108560475,0.523865900083438,0.2270849946156,0.531049159000093,0.189477748831133,0.487222833058457,0.261316605632015,0.513149299282441,0.212427259761443,0.347481978622918,0.191100435585556,0.437724733699966,0.22841396894006,0.457274828068136,0.227624790994159,0.397021063645876,0.264612153436026,0.476126637870519,0.227060051266983,0.380804826638753,0.272317776857469,0.419658930569747,0.224325021161433,0.379058445205034,0.278628750630971,0.446408381144526,0.132389441983179,0.324076018099548
"REBOUND_6XT","2","2","29","226",1.69,1.66,1.21,4.56,0.385315955546287,0.214833639818762,0.186199262787668,0.394244595783084,0.592621677413863,0.192243147579622,0.457123420294776,0.212079422165092,0.443528663944601,0.121428554856028,0.323312963451449,0.251587525525298,0.398992590179532,0.242745073703833,0.503441260343711,0.177099463602519,0.465425362894728,0.25386841676776,0.5422593786373,0.272699486632359,0.533706847100542,0.259557743827537,0.538833373989406,0.212912729052049,0.485978357761606,0.282373433083007,0.506397885561817,0.209915337808649,0.322728282961208,0.234329018709091,0.47060044645184,0.256105875275717,0.469102910041928,0.247247142580746,0.381662904676416,0.279158721311923,0.4681011293591,0.233533899574788,0.339573117382546,0.28100219491595,0.421342035573535,0.216335408747973,0.348300200393694,0.243606868544786,0.378307189542484,0.0978968930401591,0.286623445758394
"SW4107","2","2","30","227",1.99,1.89,1.3,5.18,0.453715237595923,0.244599746540639,0.200048794730553,0.410059818922969,0.611776598528066,0.190873181299902,0.444321918490716,0.215522923578566,0.455496642081909,0.094100165937328,0.321834022099124,0.238152985717382,0.3830938057041,0.224733670983377,0.49627033400269,0.173911954141811,0.469565922375404,0.227852344509338,0.536006169135614,0.269326579878853,0.525074050896955,0.25199683746289,0.53066615198759,0.205532416991035,0.487359639311735,0.276498244747248,0.517955868926415,0.190786991944865,0.300761700513539,0.22172993141193,0.459682629032474,0.239165726652488,0.449680490403642,0.247253856350413,0.392409388527854,0.274963957732883,0.467760803824017,0.235195868631784,0.351724418580992,0.289081301873432,0.428462138829177,0.231884139815308,0.378863608150526,0.268474283341187,0.396890906416157,0.138677054072842,0.332833567816267
"FSG_421LH","2","2","31","228",1.6,1.62,1.13,4.34,0.364796170931396,0.209656925606262,0.173888567727326,0.375988302296661,0.56505981091608,0.206854323377282,0.462090763628474,0.237964683282251,0.466442405708461,0.0749520753602078,0.287582578621882,0.189495148710454,0.339714043651287,0.12330541492194,0.372913788127215,0.129229579512821,0.386535973689953,0.183163152042699,0.469100372414412,0.260268577565596,0.516390540258657,0.243520595810626,0.519529211611732,0.202872673279363,0.472320887803878,0.269215588311028,0.489921085787143,0.200981158996847,0.308617968020542,0.204373592435926,0.415512488887102,0.237342638669847,0.435537105456156,0.247290243103492,0.355916188024031,0.26556497584327,0.465163134614115,0.23527783247582,0.332124412853654,0.285163142173888,0.423945930729612,0.23913438212903,0.371675090295389,0.295440001988273,0.420698148498413,0.14372836034362,0.286763121538208
"55V50","2","2","32","229",2.06,2.09,1.4,5.55,0.469675070074172,0.27048331760314,0.21543716355598,0.401496840334675,0.599911012320783,0.192538712185645,0.449797327802443,0.214724945298955,0.456659616877818,0.0550103428660856,0.324515958849908,0.185108241330529,0.353178776784976,0.14944234361646,0.420254171195569,0.143772514361536,0.426217868300246,0.180536358676224,0.490738950070135,0.257457456047696,0.52389445139758,0.245707635174373,0.529544187343184,0.199648584300456,0.482581625752114,0.264384923595403,0.514141046840392,0.206732806268432,0.342207778944911,0.217073526181817,0.445099249763187,0.240391687200005,0.454768309273251,0.250498165796308,0.393640521709308,0.268327842412509,0.470478082533748,0.233809297097951,0.351280248445894,0.272930091012536,0.42346007882061,0.221436937703702,0.373029078713521,0.26498318481844,0.405231721068587,0.118104541966485,0.301226651186791
"ONEIDA_ULTRA","2","2","33","230",1.74,1.74,1.37,4.85,0.396715835887893,0.225187068243763,0.210820652908352,0.367206837938233,0.568656809110053,0.170492024818412,0.450588333708538,0.191276893420323,0.462718564490016,0.0512022122526357,0.322063952636361,0.175235376482835,0.351194359675892,0.133430870891008,0.376910429063577,0.101418513197551,0.389790565011026,0.146527699772804,0.463160138197155,0.221695067529407,0.516322877555277,0.211803909282661,0.521834687940068,0.169217274842388,0.47696125823839,0.245228887904473,0.505593746563449,0.205274365741165,0.350459558823529,0.181891800529502,0.431332490465617,0.217368425364086,0.450558069381599,0.23395509242821,0.397404051750988,0.242352071363086,0.472088789642773,0.217576118072701,0.382109778777411,0.252650200612795,0.415593830584343,0.204550081609328,0.368925499654188,0.250842808873359,0.425946869070209,0.0973782148088169,0.308450004436164
"N-R-GEE","2","2","34","231",1.75,1.83,1.31,4.89,0.398995811956214,0.236834675221888,0.201587631613095,0.37835240154977,0.579766602869193,0.194101297866738,0.472751015206258,0.190467957187049,0.474543832823649,0.0691769311907171,0.301736569067089,0.197245837171857,0.368547044345164,0.209798463121681,0.458477572019311,0.128332699002666,0.426576980982751,0.180864196724101,0.483754056924066,0.23947378146784,0.519265618481435,0.229601888602331,0.521960522953257,0.188734399809172,0.482183132033581,0.253281654608325,0.501195978246692,0.19621637033068,0.320369105975724,0.197141353432818,0.448551712019204,0.22702176829414,0.456330551980849,0.231985328274017,0.383573365808933,0.254162005394104,0.468189512283988,0.223334073638327,0.348836031587776,0.279211358321829,0.449440396019255,0.224884750720993,0.396854114573173,0.268601868321444,0.415902318054767,0.120592382321326,0.30903494429446
"FSG_415BR","2","2","35","232",1.99,1.97,1.48,5.44,0.453715237595923,0.254953174965639,0.227747858616321,0.409717745742558,0.602519655205077,0.203102629017528,0.46633636326731,0.182824406743269,0.467923337530731,0.0681733809207963,0.321954043201735,0.208024474388551,0.37101534324089,0.238011319218397,0.469163623380441,0.13643189879686,0.438440126978189,0.197743870642301,0.496466111558779,0.246178468960745,0.523984277221527,0.23620977253209,0.526016026534566,0.193594042448125,0.493500755119966,0.261910407830232,0.515675429463821,0.208445673345912,0.358161015338276,0.2009253430022,0.44707371518517,0.227012852786692,0.454351225317226,0.245893898210635,0.409289930899408,0.258311523354685,0.470387019152603,0.224285843270107,0.37138968581783,0.277100498129488,0.446117702664192,0.225115947486275,0.393377668221343,0.271423185912603,0.433174032742786,0.120917965689326,0.344809561833783
"NY2003","2","2","36","233",2.08,1.58,1.18,4.84,0.474235022210814,0.204480211393762,0.18158275214004,0.362703325288421,0.549523480464139,0.186299525979124,0.437834286235555,0.162248619565659,0.428126604169186,0.0688226029372827,0.303183856502242,0.18662192731504,0.365351591586002,0.18954193641753,0.407324662853133,0.1054389862945,0.37688491828088,0.183524002777459,0.433498751140426,0.246126177363015,0.5083657957864,0.227872362003233,0.505967730694173,0.195026064838526,0.487139050139302,0.256874301219393,0.494527462208204,0.186201296593256,0.306382272521238,0.181849074076457,0.397758061225554,0.220751783741371,0.430827348582341,0.237658875837047,0.356011240476915,0.257134149174141,0.465783240659448,0.221545153107391,0.331811804405787,0.277795828914607,0.435680748726289,0.224987744316512,0.380088433323284,0.278064041221936,0.414316457558372,0.128624600579535,0.312449174406605
"NY0651","2","2","37","234",2.01,1.76,1.43,5.2,0.458275189732566,0.227775425350013,0.220053674203608,0.363999618020467,0.573413051615334,0.189509875183591,0.45809624684305,0.172785608035913,0.452249955027883,0.0837656646520743,0.300697558545092,0.212992204939187,0.373601956638892,0.240747934272087,0.473121511378274,0.130815620799033,0.431199466748055,0.204139969734675,0.477707971974487,0.234174527628429,0.516140488110138,0.225770016994413,0.517008284903462,0.198178255763627,0.496638445192782,0.251489932782191,0.505409657677139,0.174152469279349,0.288388092000409,0.196587536102347,0.436577146679014,0.227935902783981,0.445196424370736,0.233003395384819,0.382756856445952,0.260664971894421,0.473667634023981,0.214328047860789,0.344851268216467,0.277445040478216,0.425298088679423,0.22902828969419,0.38832857472202,0.282658878511426,0.416792131643654,0.152130654715566,0.337190640962267
"NY1517","2","2","38","235",2.21,1.48,1.18,4.88,0.50387471109899,0.191538425862511,0.18158275214004,0.371189294696016,0.573932697640124,0.200878634412453,0.459026017082283,0.170608642318418,0.439910055765425,0.0529283729009238,0.353284680090272,0.16980783510572,0.368794857077852,0.173239153673028,0.410257298115856,0.104134377828232,0.367597329729927,0.1804736621241,0.432529173008625,0.240149604093087,0.513126434084272,0.230067715717384,0.515985789138842,0.202381050702175,0.500926522719948,0.250417239997898,0.495684842347008,0.207090047827065,0.332465675308155,0.183759134823641,0.402536942475023,0.222355521566045,0.440397830268311,0.230242063234371,0.359208827203914,0.252536862835868,0.472170654652846,0.222300405521424,0.342954394734349,0.268407979227112,0.423379168239086,0.227701429395372,0.382727245857644,0.315097232155535,0.455217162133671,0.132394231015971,0.309802654093312
"SW3407","2","2","39","236",2.23,1.85,1.28,5.36,0.508434663235633,0.239423032328138,0.196971120965467,0.398933576596553,0.603023110540264,0.207162883687481,0.4609537549691,0.183660631313671,0.444178359417161,0.0809862253747558,0.335997098390926,0.223648917338699,0.380220510508643,0.275650345647906,0.494974453921876,0.170154243763365,0.452410971111586,0.238686763457074,0.493823903321817,0.269768480118341,0.524536008552357,0.266311972957744,0.531442535545024,0.23590763141329,0.506264423512679,0.275541671788053,0.506220466896519,0.218316920728632,0.359658288371277,0.230750741904718,0.45499220421821,0.257443543643385,0.466785808183542,0.251138540062307,0.386991927825261,0.279258871509292,0.480115240789516,0.240824443511284,0.365082278121977,0.274735058741375,0.414277025946855,0.210604277206325,0.350736581236856,0.273134378789893,0.417139524620137,0.104784311668655,0.289601505760675
"ALFABAR","2","2","40","237",2.2,1.84,1.29,5.33,0.501594735030669,0.238128853775013,0.19850995784801,0.384234093590938,0.601307189542484,0.181061070018006,0.440454108740554,0.167712001146459,0.428305439643439,0.0725183715245598,0.345999443125531,0.203016823348714,0.374159737734756,0.238117682094494,0.461010451784848,0.14066038083637,0.421596293525359,0.210391503476052,0.486442385173247,0.244641276843391,0.525399718397997,0.24663731858111,0.532113257990035,0.222376460921899,0.50635833127966,0.26832606453573,0.509889788815058,0.206378806455942,0.333829451243585,0.192302136607031,0.441444520391889,0.224467191847351,0.453387161498333,0.230302310129022,0.379513160815194,0.269569191961032,0.485442460898124,0.220653099133111,0.368888497018393,0.275498169687531,0.440314512729945,0.210926950178229,0.386870370698777,0.259429216175504,0.417170628165521,0.104005803160056,0.336861665475907
"SW5210","2","2","41","238",1.99,1.76,1.24,5,0.453715237595923,0.227775425350013,0.190815773435296,0.384399988103997,0.579469508633988,0.213099581105469,0.459978846310308,0.187320840818789,0.440053082343185,0.0916606487530269,0.345385855388493,0.227568749175122,0.383190586198777,0.275828817135584,0.485889322844703,0.169007168205835,0.43807889248486,0.235601833078646,0.494687677201779,0.271475325113632,0.524507326866917,0.259388200286849,0.528309694730973,0.2357837250537,0.496820131505794,0.28623859280378,0.505463828938384,0.216160485178786,0.340514833823164,0.223984734906703,0.453782406104388,0.250610329247185,0.454658972975217,0.256278419775484,0.391672388391373,0.285714936064421,0.47391263256624,0.241086612862651,0.364978383066974,0.295473223515064,0.417883555407275,0.230953550091315,0.379922207049838,0.284746298790326,0.40749637475569,0.150513019402553,0.332471757085187
"SEEDWAY_9558_SBR","2","2","42","239",1.56,1.35,1.07,3.97,0.355676266658111,0.174714104671885,0.16465554643207,0.31545867662063,0.521881906296127,0.190505693091534,0.464482481618032,0.205965734564368,0.435672183246387,0.0863199114159421,0.333372900729799,0.188459915738109,0.362602858268043,0.200536303900668,0.411364013190619,0.112101633747146,0.364072422223437,0.176515114555724,0.435926923019398,0.238206661822218,0.516521563412599,0.236078052749456,0.519605841607514,0.210704398823438,0.488920115258479,0.254941159868989,0.494853475570041,0.20662869000002,0.345744615519586,0.190473118064599,0.415762519787288,0.225560194982272,0.432111890627811,0.241533653056718,0.383815393014247,0.270838257553174,0.476108778783927,0.234067565689836,0.382058209347769,0.263467850305674,0.377678737529167,0.20335699059683,0.331884942098636,0.281096276977703,0.411472064094455,0.119224526662952,0.27599173606094
"WL_349HQ","2","2","43","240",1.91,1.88,1.2,4.99,0.435475429049354,0.243305567987514,0.184660425905125,0.370612609991217,0.585506619066349,0.176897274593135,0.440962173187237,0.176538688650507,0.406309806912849,0.122021343219361,0.331577566751663,0.253547430131838,0.40488851658807,0.300762198042425,0.522234565629442,0.179080875529115,0.470084790673026,0.228689283962624,0.51892410541081,0.263942566778908,0.528059553608678,0.261623735663021,0.5332652344113,0.231345411950625,0.493260095104096,0.277223392715762,0.501188361862184,0.207611005877188,0.334156687283414,0.217995432378428,0.459316222244416,0.245986887689533,0.453671800406825,0.24725776885092,0.397765348304564,0.278689483262308,0.486075504828797,0.234378033407646,0.364181680205039,0.273905363510506,0.413047278464736,0.200408734507169,0.35939243469471,0.242992434978852,0.407023306643129,0.0958918731835598,0.301358987033727
"ALGONQUIN","2","2","44","241",1.64,1.5,1.23,4.36,0.373916075204681,0.194126782968761,0.189276936552754,0.293244111932212,0.49689700879552,0.171129338271035,0.461323624750735,0.192551446327448,0.439766144990106,0.0986562209853101,0.326037251971043,0.188168508280762,0.355835457861792,0.175270744728393,0.393197351148292,0.08677459542703,0.356321993635426,0.134157047831756,0.413868843507616,0.223923200885935,0.517884856070088,0.227116738548167,0.527204220368424,0.203839545184275,0.505942312921376,0.254558625299773,0.508860228583412,0.216891271295915,0.375465485224664,0.178548345326197,0.423963354613509,0.22654399494629,0.452243624337526,0.236767929730447,0.404064349280672,0.263133447918321,0.482440879382056,0.225948544951933,0.381736602687052,0.265660731137978,0.428230034241446,0.213587010678561,0.388353402259306,0.252346930484599,0.432894310993422,0.0875204449660023,0.322050138921966
