"Germplasm","Rep","Plot","Row","Range","yld1","yld2","yld3","tot22","sca_yld1","sca_yld2","sca_yld3","NDVI_133","NDVI_159","NDVI_164","NDVI_168","NDVI_171","NDVI_175","NDVI_178","NDVI_181","NDVI_187","NDVI_189","NDVI_192","NDVI_194","NDVI_196","NDVI_207","NDVI_223","NDVI_231","NDVI_236","NDVI_238","NDVI_243","NDVI_245","NDVI_252","NDVI_258","NDVI_259"
"SW4602Z",4,418,4,21,1.64,1.69,1.24,4.58,0.373916075204681,0.218716175478137,0.190815773435296,0.554993736305028,0.46460439248163,0.418414133237393,0.361390867258712,0.376578788160834,0.448370629941012,0.3826809969772,0.499819589936431,0.479758943471005,0.479872616928653,0.44214872241167,0.454408491696627,0.443170072954153,0.316947697796494,0.440098910377548,0.420477811449209,0.37221740828767,0.447430151111535,0.370357709938966,0.453832426270756,0.401167130705161,0.41996112056827,0.309304663041687
"NY1614",4,419,4,22,1.78,1.59,1.43,4.8,0.405835740161178,0.205774389946887,0.220053674203608,0.549031777666117,0.491969733951672,0.435417041434311,0.396167531287552,0.378138861252746,0.444364510602237,0.364674244042111,0.474823888365415,0.478224212557363,0.484628680491519,0.452548133711316,0.457401123517406,0.4417530439853,0.372541433239963,0.452919583569738,0.438390136576861,0.397004545884033,0.45723916365883,0.418702622291855,0.428006993224315,0.418106486489682,0.440634260134922,0.340263110264349
"AMERISTAND_427_TQ",4,420,4,23,1.73,1.77,1.23,4.74,0.394435859819572,0.229069603903138,0.189276936552754,0.560839517046221,0.476783054020906,0.424846023840505,0.350937307658489,0.407165110242409,0.503578753768968,0.412415795953987,0.516955113856806,0.484489074885273,0.494131295883282,0.436576498554333,0.469610949084212,0.465393880165261,0.377358339169001,0.474958489509573,0.440385929954198,0.404059729906598,0.435934705557181,0.379428607601233,0.435852430302146,0.391233278358072,0.400625975121231,0.294227663916245
"WL_358LH",4,421,4,24,1.53,1.51,1.15,4.19,0.348836338453147,0.195420961521886,0.176966241492412,0.528755096113373,0.469714684292689,0.415567847934281,0.332676514552009,0.39683561849687,0.459604803399593,0.393056672941385,0.476525502133882,0.482155428660826,0.488850335613648,0.456878838884952,0.458309163175422,0.440089669391963,0.308145570728291,0.448756323369326,0.426513623092144,0.373658649253026,0.426840903565495,0.351978682245026,0.436329246338734,0.382259305892993,0.395549881260114,0.272682358011078
"55V50",4,422,4,25,2.02,1.87,1.51,5.41,0.460555165800887,0.242011389434389,0.23236436926395,0.56249022179816,0.475966829419515,0.426093584689357,0.386128550074738,0.400836254860594,0.471808582499708,0.399686734300876,0.481734493950135,0.480445348352107,0.48802562494192,0.443002235784276,0.45635197212102,0.453490828918762,0.344617909663866,0.448155147226355,0.432232831029377,0.398915423719345,0.44134274259516,0.382299739819299,0.436634515237966,0.406690075487536,0.422416619380871,0.327329718652167
"VERNAL",4,423,4,26,1.47,1.42,1.32,4.21,0.33515648204322,0.18377335454376,0.203126468495638,0.491077010514351,0.470506293933404,0.430701265215566,0.415135848061198,0.367791606478337,0.386956577710836,0.329820521213255,0.382726445220402,0.47241186900292,0.471909816788545,0.441193450271675,0.444039443441238,0.441262604209395,0.343018087175213,0.409058526945274,0.414540246585578,0.389748584521343,0.421081130296231,0.367629839129625,0.439214623230696,0.409850519647111,0.446898051825232,0.299359911089942
"SEEDWAY_9558_SBR",4,424,4,27,1.88,1.65,1.35,4.88,0.42863550084439,0.213539461265637,0.207742979143266,0.549589954094387,0.477132319041033,0.432275766141697,0.417571148040681,0.390725702200712,0.444451061956845,0.394193447178522,0.435169979509729,0.479187526074259,0.488501881795372,0.456604584936497,0.452300114373819,0.436980617211016,0.338854088988317,0.435935501260579,0.423489697925748,0.383629778165059,0.431360582707378,0.389647233658058,0.436364694761279,0.402280350186502,0.426934640522876,0.323757684069103
"NY0651",4,425,4,28,1.63,1.71,1.53,4.87,0.371636099136359,0.221304532584387,0.235442043029035,0.540621146626307,0.485225289061606,0.440176440606824,0.388654415428354,0.389815088297475,0.460512072343261,0.402227655104001,0.43524670585244,0.482906106591573,0.488459179515773,0.445250265768958,0.455124293010634,0.452388844658113,0.363444605284321,0.452626962534083,0.433112208892025,0.412129356472198,0.428265360271125,0.408349705230491,0.419750853194876,0.394064799872316,0.416374545530967,0.30369380331318
"NY2003",4,426,4,29,1.48,1.51,1.29,4.28,0.337436458111541,0.195420961521886,0.19850995784801,0.524618778112024,0.463148597163942,0.43916888478296,0.39739118965972,0.370986002523372,0.402244721764383,0.360903621581377,0.390342614975975,0.478840999165624,0.476714669872688,0.458858562211788,0.436272614105262,0.433938895553091,0.331561755201708,0.409628200030677,0.406829258167628,0.378125384056757,0.418663918713781,0.348698549900825,0.45288001056502,0.402901275071379,0.419608053296345,0.284461633918273
"NY0465",4,427,4,30,1.68,1.62,1.62,4.93,0.383035979477966,0.209656925606262,0.249291574971919,0.529072010595721,0.478964286636921,0.4365434430653,0.387715056127085,0.373757150851884,0.420090056066272,0.361143144900827,0.383264546558646,0.484597804547351,0.488708512934886,0.439488985353177,0.447044225578716,0.443342233202137,0.339777894752233,0.428383644792314,0.426751352622912,0.389732811204082,0.433393034825871,0.379063908290731,0.453358775515266,0.423529293538338,0.447839144232184,0.307694339922204
"NY1615",4,428,4,31,1.92,1.51,1.49,4.92,0.437755405117675,0.195420961521886,0.229286695498864,0.552561026330102,0.484804567413263,0.439016159980812,0.412734693279404,0.384754953778552,0.434257689922195,0.366687838357389,0.392907973257953,0.484640305590321,0.483126532421208,0.441211548025007,0.437681118209449,0.428181779316831,0.345544004328055,0.432647274752538,0.421240953685638,0.392358965663183,0.430372451468149,0.402705458285776,0.432385435563804,0.402645787890073,0.42884229390681,0.311440992686667
"EZRA",4,429,4,32,2.07,1.61,1.5,5.18,0.471955046142493,0.208362747053137,0.230825532381407,0.577082426270079,0.480189495639825,0.431705042873418,0.398799202790234,0.368858587738893,0.440025361851599,0.377909813566611,0.421127077924016,0.490448216520651,0.495646896199238,0.455147199442026,0.44716349394185,0.442035525818865,0.35907356231083,0.441516634435839,0.42736356583918,0.401151204011856,0.423877207699222,0.392169372457081,0.450859867841256,0.422763248601621,0.441807051216459,0.312839524950252
"WL_349HQ",4,430,4,33,1.78,1.61,1.27,4.66,0.405835740161178,0.208362747053137,0.195432284082924,0.583231113093412,0.503717235686545,0.444670804101457,0.355017878601366,0.402168629364252,0.504227384658843,0.432057560774941,0.478839532761999,0.49591442428035,0.50078474262472,0.47143956616463,0.454676374915657,0.444622100829376,0.329943121170914,0.463751178302262,0.43422198237093,0.400989749176024,0.412430576059829,0.370706323960846,0.459986202917892,0.409734640916964,0.417367967551436,0.302887815759788
"ALFABAR",4,431,4,34,2.05,1.75,1.46,5.26,0.467395094005851,0.226481246796888,0.224670184851236,0.587862044392252,0.524352402357517,0.449033981199042,0.416111257657024,0.375595164226028,0.453767903833694,0.390808010141828,0.45672307279076,0.493240508969545,0.497281705928817,0.467192092365728,0.462816186738956,0.446565209200104,0.372696846076238,0.449361967009026,0.432568668963704,0.41040129062512,0.42660682549324,0.386632995947908,0.451183256351244,0.406340598343649,0.449512220751109,0.313231037151703
"WL_349HQ",4,432,4,35,1.65,1.6,1.27,4.52,0.376196051273002,0.207068568500012,0.195432284082924,0.612871783387188,0.513500146695168,0.413088685015291,0.338887716521586,0.405482060688969,0.517936998204038,0.443768379105749,0.511107678992449,0.504791405924072,0.503825638166313,0.459195912664583,0.46797939514789,0.448395443549622,0.338839028527145,0.475946253036036,0.441199164210497,0.400138962988697,0.435046727148571,0.373474738294565,0.462840193814246,0.407395177546448,0.430219826408591,0.301797660240567
"SW5606",4,433,4,36,1.63,1.55,1.22,4.39,0.371636099136359,0.200597675734386,0.187738099670211,0.590364578443265,0.514597687999222,0.408857558313845,0.366028605762185,0.40084220133201,0.506169368304578,0.439145159206617,0.499227053140097,0.495984694409679,0.502733394898244,0.46208437859749,0.474670938307647,0.451704330873422,0.336667397757015,0.466147245713809,0.432888455311553,0.398524459935679,0.448454589796117,0.381152307666362,0.450365952832746,0.396278352160882,0.423853468269028,0.299250795340761
"SW4412Y",4,434,4,37,1.91,1.76,1.41,5.07,0.435475429049354,0.227775425350013,0.216976000438522,0.599402738813715,0.485625352869678,0.412710619415962,0.378515782994812,0.396289977407453,0.494388965067229,0.425256006516349,0.476049628891104,0.495822773258239,0.498339445147363,0.450431437671687,0.478026046471178,0.454404943956438,0.37676404790104,0.465128817385883,0.437154856296788,0.4101104686889,0.461581910961373,0.391550367793068,0.435277262269672,0.391444667104104,0.420148792636026,0.298157090890655
"LIGHTNING_BOLT",4,435,4,38,1.69,1.67,1.31,4.68,0.385315955546287,0.216127818371887,0.201587631613095,0.591870062204796,0.478510965211732,0.4155902544084,0.387999648289809,0.39210153470671,0.472518240480401,0.417305854754596,0.464318948279464,0.497844962453066,0.504843844938632,0.441062100877834,0.476324251797831,0.458736320927223,0.360713690397859,0.461388319283056,0.436737930175599,0.407896470028311,0.45453369859728,0.371052225033139,0.453523724480304,0.393787440812925,0.421121829224723,0.284427593871557
"SW4107",4,436,4,39,1.9,1.84,1.27,5.01,0.433195452981032,0.238128853775013,0.195432284082924,0.598282827144776,0.465434423490689,0.415352108811181,0.376340162372871,0.400680237739916,0.50316409056576,0.434143142264301,0.494596551053679,0.49803739048811,0.504989226140693,0.435904346642038,0.478630894832957,0.470469537051707,0.36781527194211,0.465289486342118,0.437609697372245,0.419947297141237,0.462471173544044,0.384716899942651,0.440274105733962,0.39820437416919,0.417172309438245,0.311604697025869
"ALGONQUIN",4,437,4,40,1.53,1.48,1.21,4.21,0.348836338453147,0.191538425862511,0.186199262787668,0.524344996889134,0.481839384817173,0.434680398153145,0.388160702248014,0.375332097501448,0.374416923048581,0.35664479358251,0.408997970573313,0.49083711410096,0.490718763626486,0.42109697426494,0.474825368132363,0.463577742393157,0.353650355975724,0.42614215276754,0.427113758700375,0.414785634425323,0.464565920644352,0.375434090773786,0.463582653905235,0.441461277908812,0.457088340712629,0.322709735477902
"NY1517",4,438,4,41,2.3,1.73,1.37,5.39,0.524394495713881,0.223892889690638,0.210820652908352,0.588636020041315,0.481585554731335,0.429743198576151,0.432266625633811,0.374327153776149,0.371778185123094,0.368668277256659,0.429026919748112,0.496901335002086,0.496148563098225,0.424599347589277,0.481025794139764,0.452056688072386,0.369021358543417,0.422923023542219,0.428324269722003,0.399079381040165,0.459113706979318,0.390846508094763,0.44324151496827,0.411333061412687,0.461925057268352,0.337688251771297
"FSG_421LH",4,439,4,42,1.7,1.57,1.1,4.38,0.387595931614608,0.203186032840636,0.169272057079698,0.541587735327679,0.481208012410058,0.453864454038496,0.386457838740878,0.368298149069353,0.343491583918253,0.362600597269847,0.408564035835539,0.478095666458073,0.480360704252536,0.436267422631703,0.475933259411796,0.435706795222899,0.34984593837535,0.421710396013802,0.410700042896481,0.385175168764632,0.441260616868494,0.373188133109384,0.425032297934797,0.374641744548287,0.412447933085346,0.291042756211796
"REGEN",4,440,4,43,2.23,1.9,1.49,5.62,0.508434663235633,0.245893925093764,0.229286695498864,0.588107448245319,0.492370668073993,0.448844902601065,0.416035639966001,0.379622735170017,0.39339756448673,0.403890853100686,0.447809263735936,0.494569513975803,0.502095965755971,0.430788117716222,0.49412570369699,0.462032897490074,0.37022459095495,0.451662535673322,0.435602418808031,0.409692286695153,0.450682925243066,0.391106168673467,0.437229532011316,0.399017538881697,0.449769875795978,0.311455630046136
"LANDER",4,441,4,44,1.89,1.78,1.35,5.02,0.430915476912711,0.230363782456263,0.207742979143266,0.595496663649303,0.488709036535123,0.430854770042574,0.392542278495853,0.377713696472246,0.421068312734402,0.418405191846807,0.479264418795482,0.496404229244889,0.50783570300158,0.431089800377983,0.502604058058931,0.468155604487784,0.370599494085479,0.461356897889406,0.431885784659665,0.416143872505276,0.442873085552629,0.379890795186086,0.439361476600566,0.390777279256593,0.424510647269661,0.311023866560199
"SW315_LH",4,442,4,45,2.1,1.65,1.26,5.01,0.478794974347457,0.213539461265637,0.193893447200382,0.586466870867293,0.494763352342068,0.441742869535305,0.401111111111111,0.360853732315711,0.302136533131422,0.350514735173049,0.419890519136716,0.493519503546099,0.495237359982272,0.436155052466505,0.500752598459478,0.451639468731353,0.370188036437543,0.424768993190046,0.422117427819752,0.399512967364275,0.455361343420458,0.385116155690148,0.426914041050663,0.387445395603724,0.442507397772245,0.305020723221415
"PLUSS_III",4,443,4,46,1.92,1.88,1.11,4.91,0.437755405117675,0.243305567987514,0.170810893962241,0.605904260446437,0.469617992124386,0.383935060262637,0.356684691813945,0.398249207188161,0.479981563302662,0.441869922727354,0.514403557465604,0.507351246349604,0.518288843973608,0.444247726198913,0.507188647292626,0.465219171999878,0.345960725826498,0.481715429393448,0.45494790153182,0.402766585127715,0.448948367034212,0.38303683055143,0.399375107411719,0.345343831834814,0.396621482462224,0.280595316345162
"HI-GEST_360",4,444,4,47,1.91,1.72,1.27,4.89,0.435475429049354,0.222598711137513,0.195432284082924,0.593353763646811,0.497051626974901,0.43840423937159,0.406619625428647,0.376824403284521,0.431873952211639,0.413947987780168,0.499736916887274,0.511705256570713,0.525544237381427,0.421629972439862,0.504312762646639,0.470406038521603,0.355492096913337,0.475570387644691,0.45238338384048,0.413597477541793,0.46324935630818,0.392314473682193,0.433277206664303,0.388842741196569,0.429917617636551,0.315634941759509
"N-R-GEE",4,445,4,48,1.81,1.87,1.26,4.95,0.412675668366141,0.242011389434389,0.193893447200382,0.594734312035483,0.496552542844103,0.433723142499108,0.40453676836953,0.379461924304606,0.457400840072954,0.405423333781543,0.497444549139259,0.498210914685023,0.515234556500325,0.456989575950862,0.497963703689661,0.461689645207242,0.351594069395096,0.463838592321564,0.445568516750384,0.397588126808817,0.476870809351933,0.398378861902576,0.449097107825761,0.403543007797029,0.457128399746996,0.330804729980227
"SEEDWAY_9558",4,446,4,49,2.08,2.05,1.44,5.56,0.474235022210814,0.26530660339064,0.221592511086151,0.594942746299822,0.503456560489809,0.411186790505676,0.426371230106392,0.362074827293787,0.420469869751847,0.381180011507989,0.489660071029934,0.506417136003337,0.530505314776293,0.457812539938144,0.512242400524284,0.472901817568034,0.379176646049919,0.46724182804778,0.451729004940014,0.413111369688167,0.483929755128458,0.410153364547326,0.455114968353659,0.412435285841801,0.449214215160877,0.324636171210566
"GUARDSMAN_II",4,447,4,50,1.93,1.87,1.33,5.14,0.440035381185996,0.242011389434389,0.204665305378181,0.595310291645229,0.512288247374896,0.434895065059663,0.438219760250887,0.37409241180616,0.418787728057086,0.360692091263243,0.476343159689505,0.505350177304965,0.530871898522442,0.476519755492558,0.505732995264401,0.466432162194107,0.343526779839453,0.465357392292377,0.456205045179681,0.409421703359195,0.482746753589579,0.395178033548636,0.466970520023316,0.401793730455704,0.430872370384381,0.320521393982694
"ONEIDA_VR",4,448,4,51,2.17,1.89,1.28,5.34,0.494754806825705,0.244599746540639,0.196971120965467,0.587447141252124,0.525741391316839,0.432356389038796,0.435596734957062,0.374743890685238,0.43581028361427,0.388529269731544,0.490225518270151,0.509661556111806,0.537052318557755,0.457499171166051,0.515257688637814,0.476143620354102,0.37621997046395,0.465240790627788,0.459619881827113,0.425890611822098,0.476179824055407,0.424660561022903,0.454482140250641,0.428498229560139,0.416060147531681,0.334620834759243
