"","Germplasm","Rep","Row","Range","Plot","yld1","yld2","yld3","tot22","sca_yld1","sca_yld2","sca_yld3","GNDVI_131","NDRE_131","NDVI_131","GNDVI_145","NDRE_145","NDVI_145","GNDVI_154","NDRE_154","NDVI_154","GNDVI_159","NDRE_159","NDVI_159","GNDVI_162","NDRE_162","NDVI_162","GNDVI_164","NDRE_164","NDVI_164","GNDVI_175","NDRE_175","NDVI_175","GNDVI_178","NDRE_178","NDVI_178","GNDVI_181","NDRE_181","NDVI_181","GNDVI_187","NDRE_187","NDVI_187","GNDVI_189","NDRE_189","NDVI_189","GNDVI_192","NDRE_192","NDVI_192","GNDVI_201","NDRE_201","NDVI_201","GNDVI_203","NDRE_203","NDVI_203","GNDVI_210","NDRE_210","NDVI_210","GNDVI_215","NDRE_215","NDVI_215","GNDVI_223","NDRE_223","NDVI_223","GNDVI_236","NDRE_236","NDVI_236","GNDVI_238","NDRE_238","NDVI_238","GNDVI_243","NDRE_243","NDVI_243","GNDVI_259","NDRE_259","NDVI_259","GNDVI_263","NDRE_263","NDVI_263"
"84","VERNAL",3,3,25,324,2.02,0.69,0.58,3.29,0.23960752168478,0.224146910307326,0.11390441375494,0.29806858879459,0.315845598470864,0.551504921262145,0.279318594885575,0.367331932773109,0.554704561069711,0.202355689996356,0.408659097053258,0.515235596266081,0.0452163345253971,0.385104990665358,0.436425935926654,-0.0022978977776514,0.516429950086582,0.49148202,0.00743526640946824,0.325720486599744,0.441824061043875,0.199779807973378,0.309848175381264,0.451875288042567,0.103825741273535,0.366790026488161,0.415607376115369,0.258239416955852,0.390279916713443,0.506498246472555,0.209283295240035,0.27961869598739,0.49391381058231,0.207493549367403,0.324756877369016,0.435721985173234,0.209165809953043,0.331379561539573,0.438417200978822,0.21317124963719,0.329655489964343,0.349185852852009,0.0590554533202952,0.41155450642283,0.384774896391928,0.0353561639618587,0.409482014,0.373789631147442,0.108851866622749,0.443305196145531,0.360217224457818,0.302073447789952,0.363383594278229,0.503900835657539,0.183218834472883,0.259620609150134,0.422995902428292,0.182273562799932,0.270532750872436,0.43426853455851,0.192445101361156,0.313405723073543,0.439685066183336,0.147977287698229,0.244341856467443,0.341342173604895,0.114430837139821,0.308352398398806,0.416909966754868
"85","SW5210",3,3,24,325,2.37,0.72,0.54,3.63,0.281123676432143,0.233892428146775,0.106048936944255,0.342326808350153,0.383443292601613,0.591275083,0.308462141692758,0.404457613233973,0.551461867765974,0.253164628993226,0.443519234133232,0.522067490418714,0.0596624551104997,0.335854690164995,0.422030051859906,0.0319737811025857,0.50371303410729,0.469518589344764,0.0592373481272308,0.30005202183162,0.383123992,0.267580012638466,0.35746920563097,0.530798820596615,0.195715890074274,0.248896012152004,0.507314317522991,0.320966370120015,0.456144183,0.558257411112231,0.245975387875112,0.300601954594704,0.516963918179365,0.250725152794236,0.320362861853511,0.492467267190769,0.268754065601763,0.318494108436585,0.517659199902871,0.270129503007895,0.396383847626794,0.409801031,0.0678058603273885,0.390032521904783,0.383789147104952,0.0799634506634271,0.367536068763333,0.389513423424073,0.18189438716163,0.444962447638436,0.411087258218406,0.357919781434407,0.435874710099093,0.542042878979549,0.218112479435557,0.293347054626088,0.445996870734712,0.234043052006186,0.319418041224172,0.462567849162712,0.221175197797388,0.335881969226047,0.441413277639823,0.181456754358835,0.23795703073942,0.308678370028063,0.145463561530208,0.259983038197978,0.355209444331366
"86","EZRA",3,3,23,326,2.25,0.7,0.49,3.44,0.266889566233047,0.227395416253809,0.0962295909308978,0.301130673634298,0.313822544799843,0.554337919,0.282895207336016,0.335800301252576,0.543638946144495,0.23022231900886,0.368335798,0.509325254838351,0.060329279988885,0.333078429670922,0.429868538002143,0.012544909049707,0.520366405,0.486109361660439,0.0238656149205163,0.327187290865309,0.408458454514182,0.228375556679011,0.28487687366167,0.499040076416005,0.150671362663696,0.284770958786498,0.475406108551925,0.277147122629192,0.3891098989143,0.5304101479104,0.223893129261901,0.280268527268378,0.507872505204522,0.242170928208526,0.312414440221605,0.503879852326659,0.244528620153841,0.310041091273704,0.505447262709931,0.256029599482318,0.387104828057321,0.398341277829666,0.0728086342805987,0.393041664491332,0.399999502780699,0.0509141489613659,0.407368000009467,0.394609233638534,0.169266535674089,0.43475008282883,0.410225721112818,0.316610721829006,0.357445709466582,0.511235373181531,0.17196335042272,0.240020726678506,0.407104821702801,0.191677572946079,0.258736440030558,0.43846256684492,0.178048901839389,0.292402813652387,0.403547822885023,0.153968151897934,0.211538595732028,0.295384009710968,0.116887849227561,0.314207389393049,0.376359872472852
"87","SEEDWAY_9558",3,3,22,327,1.75,NA,0.43,NA,0.207580773736814,NA,0.0844463757148695,0.250821749030227,0.28039157197302,0.519890461852322,0.259420323578409,0.333948787061995,0.54100602505153,0.203663291817849,0.385351684875085,0.515713944945375,0.0654677071819932,0.304743914708069,0.412846164648788,0.0138768482112933,0.513338710152475,0.48747470607662,0.0234243370651584,0.309436032148106,0.422457891609594,0.178866122601108,0.319550476337807,0.458894947854224,0.134073354903065,0.290821486780686,0.455608862094098,0.250685167842606,0.37012870182245,0.515725755808468,0.185039528724853,0.32134123440053,0.483665378867229,0.210050177432611,0.346932633272243,0.477177371610258,0.225577919644337,0.327050429438349,0.495257861872196,0.235389158010962,0.398044736780585,0.404372109819042,0.061763597828989,0.392010045759389,0.396939006664928,0.0581784737621084,0.387584144414542,0.37929644567259,0.17226295061807,0.440295162486987,0.425361811771608,0.312067337123986,0.367458349180189,0.517009619041582,0.17034111717711,0.26119291298124,0.40786976929991,0.172050368039308,0.257956365644849,0.430634053877633,0.173699286594373,0.322718734552645,0.42411709781952,0.152588034947448,0.221745422467184,0.31871272398158,0.107142293164218,0.326262758155426,0.387189887053601
"88","REGEN",3,3,21,328,1.95,NA,0.48,NA,0.231304290735307,NA,0.0942657217282265,0.276375657842237,0.306239626410105,0.537005701371893,0.275263026671778,0.337782622482955,0.54488782305375,0.196688844778963,0.387640220727383,0.525976496,0.0654074111539752,0.294291320084821,0.41252891248306,0.0150229381748964,0.510021362383121,0.484643258380505,0.033396902748653,0.293100401,0.405334306078908,0.202874134461336,0.287229239986593,0.497812578557064,0.157199917386068,0.261637218342167,0.475678655920446,0.261552036298909,0.392795775,0.520963969,0.200521405588696,0.285442097400424,0.488573679494784,0.225744539494901,0.338891955194203,0.480379773706668,0.235529029719272,0.328505684327751,0.482281350674144,0.232211697227591,0.386485206789955,0.372250389188731,0.0626823230438007,0.383847955309929,0.39724813977829,0.0404696799940213,0.396652871901449,0.370460769253938,0.153855297487457,0.435078676279255,0.404510492721679,0.315486199662651,0.359663714948345,0.517846168037107,0.175908914771187,0.273259400460561,0.414421107632541,0.179339592560558,0.279742411689388,0.437203811101906,0.196265158803258,0.341607108596863,0.43636325763182,0.163023848779909,0.238940208914947,0.323429063017659,0.107875097355973,0.326131487889273,0.390678743469706
"89","HI-GEST_360",3,3,20,329,1.73,NA,0.47,NA,0.205208422036965,NA,0.0923018525255551,0.302297348708494,0.325896109547506,0.575540029,0.292084359009785,0.424063606574705,0.561394085936261,0.210224598483942,0.423263362116947,0.523982634416297,0.0586904157546905,0.342375199401315,0.412935584,0.0202864703890774,0.508866088775397,0.47630480392793,0.0489790155783986,0.291791099853019,0.39395352909904,0.22230797376134,0.29180532,0.490377545248869,0.183549705003636,0.258630705981418,0.489838971797067,0.283457563269189,0.415017075511439,0.52795846831791,0.20679416506238,0.282727856210729,0.473276705294994,0.241861925271792,0.329397347174164,0.462463247111767,0.25598370260976,0.322219760114999,0.471288541232462,0.231720577113146,0.387836608360008,0.374959471481928,0.0608891942635091,0.379360274678784,0.390232568391123,0.0843762885594218,0.356549142681999,0.382560747154798,0.190065495759989,0.438944196931001,0.413903674725839,0.339621942534664,0.404263992773834,0.538410137762001,0.197839954907561,0.277784116443425,0.431842322487093,0.19521058159509,0.312107970460912,0.440952126305067,0.21094981862101,0.340705442961498,0.455612127203823,0.183062170365576,0.271674522,0.35429794152277,0.121736458770185,0.292875771761992,0.366583621683968
"90","SW3407",3,3,19,330,1.8,NA,0.5,NA,0.213511652986438,NA,0.0981934601335692,0.310288318354947,0.382299950167395,0.55723286331595,0.297762658299362,0.455423603403626,0.538807541884678,0.227601908199219,0.431460490116566,0.499317939665728,0.0562778629309107,0.399265691,0.420202731791319,0.0126870527000651,0.495984368371018,0.468635159007833,0.0531437960478596,0.291374550458142,0.380140976326735,0.248271929634501,0.344046683844478,0.503363289760349,0.189942982444658,0.329910628993568,0.470180298752485,0.267895449821964,0.432730537432418,0.498861772788431,0.206081668820592,0.266257671661021,0.447855540512199,0.226519385845991,0.339419596,0.421789047629156,0.234213577795317,0.349709870069518,0.425833809556704,0.194738471970041,0.34971188343428,0.32929428,0.0714344149357584,0.364699307951181,0.407541459045819,0.0735326216876373,0.36810160099855,0.37656522439713,0.196744083706234,0.438566938615155,0.421238003398081,0.326604022415658,0.408493042378242,0.516127450980392,0.214010357498218,0.300117673111911,0.420614216011938,0.20128952520277,0.338609625668449,0.428251738595566,0.206821333521612,0.302041192947767,0.411715384192893,0.195639554724038,0.27668664788838,0.338259118482864,0.139198475203804,0.276945518691906,0.37002944568831
"91","SW4602Z",3,3,18,331,1.85,0.91,0.47,3.23,0.219442532236061,0.295614041129951,0.0923018525255551,0.309108204529818,0.385668270177511,0.563070606052081,0.298048653472012,0.471762063315892,0.533310739390096,0.225272227654393,0.412207432851486,0.503661085,0.056846006951079,0.40857733240538,0.405690466183291,0.0114360052915833,0.503095573444484,0.474591105665548,0.0395233532196161,0.265813383274292,0.36388619378195,0.259074175409148,0.361191061006844,0.506101865,0.214231767245351,0.326611048605657,0.508445076575078,0.300708640136963,0.474126288475487,0.548558091292541,0.218684961460561,0.284021131208314,0.477154990838776,0.276243981115373,0.378267089345061,0.475482530315145,0.28436659770783,0.383173510676823,0.487226537887494,0.228588924167639,0.389268688630843,0.368911645,0.064495068134401,0.360702150091286,0.397074190945347,0.0569946058629633,0.387378638441762,0.370202114943856,0.187743666375311,0.433341879556923,0.407410723852382,0.30270179109793,0.392527415060852,0.506449274213996,0.207890470878709,0.29828585158135,0.415413440787845,0.195065260856653,0.340208003816123,0.420776405312445,0.195879279812011,0.284513805522209,0.415021131740367,0.201811106963526,0.270960155767085,0.329382394340893,0.139884113549522,0.268093594263455,0.365105356793106
"92","PERSIST_III",3,3,17,332,1.82,0.9,0.5,3.21,0.215884004686287,0.292365535183468,0.0981934601335692,0.279788729275365,0.32899555717765,0.537528513374088,0.28408346634711,0.393010015326885,0.537993763543153,0.225474319283618,0.408988597872239,0.538064977815944,0.0450651156285736,0.45736055493853,0.404099883500949,0.000375204310653759,0.513170628,0.484702167155877,0.0289707563280033,0.290027602909211,0.370545238936899,0.230655984585258,0.324644136500754,0.502983466356628,0.180598935174824,0.282916433745398,0.493093383149001,0.266804616732914,0.428952649044189,0.525882069317602,0.209318193590795,0.283208874804904,0.480066148938135,0.249632092344822,0.3516100364929,0.458861464064893,0.255292617048277,0.374100147158255,0.471047189026139,0.217746910574894,0.366564794795962,0.345482999259386,0.0501325688313045,0.402138167299378,0.404895124018924,0.0719455705043415,0.363475850838857,0.395870743734756,0.170155500727158,0.437547265427046,0.408923561728931,0.317960999936066,0.403479481978468,0.522461122379986,0.215126695090266,0.312410822452551,0.457196079878766,0.200849986261259,0.339774509803922,0.457657626687038,0.192078316395162,0.285653110559292,0.413458643731465,0.198454176396343,0.286224413543071,0.359597938450338,0.128574301907253,0.293409555831212,0.399124474984222
"93","SW315_LH",3,3,16,333,1.83,0.74,0.46,3.03,0.217070180536212,0.24038944003974,0.0903379833228837,0.285280571889139,0.321884640991739,0.530840038,0.289178785916156,0.388611595581629,0.546557132,0.235110085866029,0.424756770510313,0.495297457182386,0.0425827728166704,0.452594622929142,0.3740116544337,-0.0075464201775661,0.519595374325189,0.49579253932447,0.00768696584869473,0.303100472867859,0.38984828181076,0.192120077659841,0.30592778510977,0.453585737179487,0.175100757511289,0.26712331028887,0.471716635649809,0.258362417458821,0.404281869341816,0.525021469316868,0.210219087656807,0.287776481765589,0.479937190481942,0.261598753434023,0.36147175579001,0.481827541554334,0.277805012500791,0.372272286730428,0.496527965301633,0.234090529767937,0.381925943390048,0.372067815873073,0.0504732548014283,0.396376595976553,0.387363208569508,0.0705579202510083,0.369203939640372,0.393784524562513,0.162900263604026,0.438473440377973,0.400861255,0.289944783489329,0.37287871600253,0.492100332068311,0.176475160109381,0.264007659607727,0.402076286335011,0.176162126411534,0.312121965303407,0.42574401847807,0.171316372234332,0.276322541167807,0.405005550411272,0.19367405207544,0.277414345548593,0.34665071085136,0.126323357918006,0.278304633964312,0.385827125313793
"94","N-R-GEE",3,3,15,334,1.85,0.78,0.43,3.07,0.219442532236061,0.253383463825672,0.0844463757148695,0.287064425869288,0.282136181044426,0.55772206508185,0.281374432872526,0.346030865176259,0.557224248,0.217541443223246,0.407874624302276,0.532207591876978,0.031263089326743,0.447845673288658,0.383215305869446,-0.00419529649824937,0.518275231726492,0.467717715741735,0.0299513043804895,0.299412341333414,0.337231837,0.228616658493027,0.296837737,0.522533274551791,0.197532244310774,0.32662567252331,0.487109134523532,0.255628942830717,0.424010132558039,0.524395980560073,0.201421110802015,0.2850486347456,0.480135068884421,0.248029657868009,0.350172419498175,0.464716518236996,0.264478945377568,0.364890301161566,0.477102761676892,0.205752141195174,0.359965849997159,0.347593900047946,0.0421348553161551,0.414121525369372,0.40151912926956,0.0640799092790769,0.371273415535722,0.406529414169691,0.151604228484393,0.430513543617753,0.403092598379508,0.30853322514309,0.395283315373563,0.507236995013523,0.191010135418917,0.269003194398007,0.430982042185738,0.190736680099556,0.318335592879918,0.44383470161432,0.178567583967038,0.281156407768587,0.403411227504701,0.185204871441914,0.264728430877835,0.336600942663736,0.124562176265411,0.280765723590474,0.37737105638103
"95","NY2003",3,3,14,335,1.93,0.82,0.53,3.28,0.228931939035458,0.266377487611604,0.104085067741583,0.318968153907148,0.382691709305128,0.565104777,0.29039122811571,0.40934966439406,0.560181280059194,0.221694680394428,0.473303277515386,0.519501773134233,0.0203187783185028,0.449157723200941,0.395936062,-0.02774550268894,0.516998807828887,0.492531181572623,-0.00501600194478387,0.321310774661482,0.436792471751519,0.20443752322039,0.307724908873806,0.455617484707558,0.209868406160818,0.387945646200258,0.463295381908327,0.256234047567793,0.416254071973786,0.524277119705235,0.204556657836463,0.275217823192288,0.47413770620265,0.265582972552198,0.340141599069715,0.470877176810936,0.284303524089584,0.362850704496595,0.487620913637153,0.226134257176572,0.363188601565639,0.350621490486834,0.0383660483491398,0.426363088157396,0.390072112726311,0.0400293244643968,0.39857731,0.423390006615236,0.145610593992347,0.438984016545686,0.398310166360451,0.298901932915087,0.407027725068522,0.495983554712207,0.190696704200233,0.262915456283643,0.430288306361151,0.189532220022216,0.307559205500382,0.426892920804686,0.181436960682579,0.279688423314531,0.404074616147829,0.186721503023109,0.270166426860761,0.321676110488813,0.118990019664964,0.254693127077821,0.372863016486872
"96","LIGHTNING_BOLT",3,3,13,336,2.25,1.13,0.61,3.98,0.266889566233047,0.367081171952577,0.119796021362954,0.306437650352564,0.329915675021802,0.568551260772123,0.290627703340456,0.365910496273981,0.571500317107975,0.221148724130186,0.438430100345085,0.510712116152219,0.0183993368433251,0.459366618550673,0.410393860491244,-0.00710084638876827,0.499031758573263,0.471458507483196,0.0484020837043878,0.314203708915783,0.392687118866685,0.259451759055051,0.33901754521664,0.543854533,0.268596751898358,0.367023655366152,0.512314282142545,0.280140501852919,0.440097967251496,0.552450140809933,0.238738320806403,0.290641730350542,0.516037279480121,0.30528196655141,0.355852279562132,0.511224210603284,0.313739236534454,0.385447137112558,0.519265904290616,0.257472132197828,0.371551740860724,0.369837416207446,0.0469639843394145,0.411043737895818,0.391200461419511,0.100750264083273,0.332028388443566,0.408069807096149,0.214234219849357,0.438053773150234,0.437617816,0.356987427435659,0.464285940669371,0.546264103701826,0.230983624152614,0.313898984460298,0.480211896607105,0.237503353550782,0.31487067026753,0.471006826164005,0.2209813350221,0.307872796177294,0.444417421870709,0.217269523585014,0.297447642377271,0.369467214288578,0.143513995117757,0.247666536092794,0.371338899044634
"97","PLUSS_III",3,3,12,337,2.06,1.1,0.56,3.72,0.244352225084479,0.357335654113128,0.109976675349598,0.303615980753235,0.33832583504706,0.56094597724545,0.304298100920704,0.391581576026637,0.577832963374029,0.213341736839521,0.428604233258591,0.505959480304693,0.0153440553937867,0.45164553493896,0.41618895262938,0.000509409071526996,0.491711548028465,0.46748311939142,0.0691848528444197,0.297546575208526,0.376161716444665,0.274431140809633,0.368320684804971,0.541385617416131,0.291302964312172,0.395281899599729,0.527170649325531,0.301180546154929,0.444460796307757,0.565102884804521,0.259756078348603,0.312506246610252,0.517123646173048,0.342087064752523,0.370025597027625,0.533993821733129,0.333585677530539,0.404237969341681,0.535437193987235,0.264093726264875,0.387688511714026,0.38516671007812,0.0559111788443375,0.389300482573595,0.397033415252068,0.106800479408468,0.338754770889099,0.416447692777589,0.236874747191035,0.440904300970135,0.449523112050935,0.357070895453816,0.45285454699121,0.540050023242055,0.21693197960864,0.283869809826935,0.456331696331002,0.234727685633291,0.321738102023189,0.458708533302634,0.218019034563777,0.313605332543976,0.432751621196424,0.213052938554943,0.282411994357141,0.352760788271434,0.145152443828375,0.248251534242998,0.343816783
"98","NY1517",3,3,11,338,2.16,0.85,0.58,3.58,0.256213983583725,0.276123005451053,0.11390441375494,0.277608798802818,0.316785523391566,0.522196904,0.276793058409057,0.348574467522858,0.546896437820411,0.208767018468983,0.406993464052288,0.506428923556446,0.0199633607045778,0.434469793460429,0.400183183152584,-0.0178518035046493,0.522975248458551,0.485514861766241,0.0213817930953121,0.283940797902079,0.398584254057076,0.214639243160511,0.291594656024803,0.484836653678565,0.231594963915014,0.356956975019046,0.481922007344981,0.255294804335366,0.40056371949318,0.52939365371791,0.235189394446365,0.248546252912272,0.504412350615566,0.318561760691219,0.328008064363643,0.52197952710496,0.293224565222354,0.404218397084466,0.506695281934702,0.24195204042463,0.381151958,0.380695027470364,0.0646581146078369,0.368098533948891,0.389849143664059,0.0609115430103043,0.394501622871371,0.426208883553421,0.188575606702744,0.431590665,0.418054426071504,0.311585489010421,0.386048914189332,0.511948397638625,0.187578146360113,0.234626145431229,0.45283218772118,0.206079193180237,0.309535932824155,0.467295036465611,0.201170670614311,0.31909969467239,0.437037171032797,0.219789982267272,0.306255523216909,0.381330029688023,0.158222912039556,0.263635253409322,0.387212700997354
"99","NY1614",3,3,10,339,2.12,0.81,0.53,3.47,0.251469280184026,0.263128981665121,0.104085067741583,0.27308588766213,0.297772315525923,0.543863757841731,0.271111882487773,0.345656942022092,0.551572194915702,0.211195521892164,0.419253375316063,0.529210756484265,0.0173035669957678,0.440517544053694,0.424117607354203,-0.0258695082197972,0.517713092634367,0.480975773607087,0.0222370676714205,0.278903586953123,0.359401694968258,0.187997923438122,0.312603957181163,0.504413990489358,0.21420644367519,0.372035767,0.495361033863804,0.240728790061096,0.394408742209876,0.526572537505337,0.213941641270027,0.247791120493678,0.49852236582518,0.279086287286934,0.331593676806702,0.484977462655939,0.24533368226845,0.393908841427037,0.46310734179441,0.19354328880803,0.351053658570554,0.335545949183052,0.0701614424422365,0.351387725501194,0.391984324967328,0.0554231459690236,0.401362007168459,0.424270594259209,0.180684814406862,0.434264359199991,0.419296627819071,0.296861566522922,0.350879368449966,0.509396789426978,0.181850941159761,0.237366061800818,0.447166509624445,0.202700807674196,0.328126299446597,0.471545571611814,0.20652737590313,0.335851324788408,0.444663320174797,0.208950863483708,0.292548519686737,0.367663436,0.148712791717331,0.260928149806635,0.372510889476898
"100","NY0465",3,3,9,340,2.01,0.8,0.6,3.4,0.238421345834855,0.259880475718638,0.117832152160283,0.267701571058948,0.297467193535331,0.532997840587136,0.274986879426643,0.366394645679884,0.549236336730232,0.195711048594176,0.380350492183897,0.514729577151217,0.0286555828615164,0.407468665964462,0.404367054467365,-0.0232455348067762,0.507714759383735,0.495233605738707,0.0185631817015207,0.262154298401976,0.327385808549895,0.202473942440792,0.291567472813537,0.504432758113952,0.203693434949778,0.332929052771115,0.499381196000594,0.240133461599347,0.404834954714769,0.525859852137576,0.223152871120693,0.231898448472275,0.494654677911749,0.268361430563102,0.320956473235389,0.469409070281922,0.232819811616775,0.404200813452316,0.44431242765068,0.177998531823042,0.325001939525104,0.317669124070161,0.0803437231246761,0.330537221,0.398616238685153,0.0420755866035674,0.430365221030151,0.424873077,0.153149486702033,0.441213462,0.402084895889139,0.290702249118724,0.333898506300783,0.505737816052807,0.180217106508826,0.251190987947552,0.45255559077547,0.195533141818467,0.349744938881581,0.466274748854914,0.212831940969425,0.352600757950239,0.447108914153897,0.202905517144909,0.307571982129903,0.365367028015891,0.134046710509621,0.257420991926182,0.38138204762874
"101","ALGONQUIN",3,3,8,341,1.85,0.71,0.56,3.12,0.219442532236061,0.230643922200292,0.109976675349598,0.247592433367308,0.311703519284328,0.509524127680723,0.260126282018424,0.342000554938957,0.550778896,0.192520728825087,0.422266272283447,0.513866227756309,0.0340096612609864,0.409212152563302,0.402669058019227,-0.0219580396504139,0.507362419543547,0.481073032619996,0.0216441106387906,0.239820643767032,0.318510370520795,0.173295810756482,0.300040325959444,0.473030443480811,0.180167265960663,0.286262008713024,0.482507907529666,0.233233927799777,0.410104252124143,0.516979590955541,0.209790903991457,0.244682253667043,0.487989452423833,0.250537792707358,0.338176798447034,0.447753813422398,0.212920865899432,0.391173225989446,0.422372973957385,0.144732212701847,0.324087514,0.310633549337584,0.0786682277419058,0.33615812152626,0.406747458866142,0.0567401977387294,0.410141192091539,0.433439129771047,0.149866717388388,0.435869036256842,0.406666641517121,0.277819401665156,0.316922065162272,0.493010215939824,0.187989031531002,0.250999208275619,0.453698019,0.191944091153448,0.340946000267989,0.468279831294705,0.197749368584341,0.350760578203884,0.456615742187286,0.200209980016106,0.326677196,0.39445410437832,0.133160829682823,0.253930953624513,0.386685273443451
"102","FSG_415BR",3,3,7,342,2.06,0.85,0.64,3.54,0.244352225084479,0.276123005451053,0.125687628970969,0.271143757241157,0.314563520193903,0.540028566014164,0.282878021285139,0.377236668252207,0.557571217166112,0.223436312730608,0.450996453731533,0.503090183,0.0370983926219354,0.397512082955476,0.403729554643036,-0.00288884642178283,0.488898431347102,0.471250227428587,0.0427685484548402,0.256590299277606,0.380472714763736,0.236167848724049,0.319431483,0.532459385997989,0.214619106627501,0.361273743,0.510688433,0.266926676738276,0.449144465713861,0.535330459563321,0.239022515001463,0.235444110526003,0.495769010966426,0.271935910453245,0.358931675641506,0.470915504419018,0.233963787387581,0.420076745,0.439771468240625,0.165253450121688,0.338565114139793,0.314955804016278,0.0768394718596076,0.349409179165517,0.398229153,0.0653324375809846,0.386393436314793,0.429085648732693,0.1794087970269,0.431191802768466,0.414184052491671,0.310763251238552,0.34602440438541,0.521858264811301,0.217910408003196,0.298970216,0.474125353166947,0.228377556779892,0.373344178699424,0.479261886024261,0.221313121893159,0.362625693414621,0.452284176415664,0.219287341928734,0.32936343899895,0.394602830907414,0.151812086702095,0.24094755826859,0.41147513111793
"103","LANDER",3,3,6,343,1.72,0.76,0.56,3.04,0.20402224618704,0.246886451932706,0.109976675349598,0.229931637539237,0.311561688281243,0.497021900582328,0.261084465372089,0.342438560329792,0.559567940383701,0.233024075721641,0.464032409395226,0.523960052796463,0.0266895002148705,0.409611341505249,0.404554331692836,-0.0021506030169233,0.483240008092005,0.470261247059332,0.0393453219975297,0.239691203425596,0.389431172311816,0.220456225376528,0.292134557249024,0.505437161481295,0.200763013360036,0.315889712073931,0.490451879055484,0.261992037665827,0.42761182035819,0.528554911076248,0.227693465156625,0.235504903737072,0.485627349139922,0.265540653832435,0.337020203452644,0.454048135647702,0.234717287841196,0.387508399324286,0.434478572041606,0.156068177402799,0.329492939714127,0.315162168466991,0.0769334772289945,0.344385015606193,0.401330414136553,0.0703354111756678,0.369008403361345,0.418704617330803,0.192524586439006,0.44194754404494,0.425598363206849,0.300335152325212,0.348999314779675,0.516722274931478,0.20112212179466,0.262684452241072,0.458961466,0.225788797397426,0.377537258928083,0.472439873957219,0.211113800619891,0.352157631680123,0.452032624814632,0.195803721992187,0.29251748291806,0.380661489358711,0.125146577482758,0.281055566863424,0.384548205441346
"104","ONEIDA_VR",3,3,5,344,1.69,0.74,0.57,3,0.200463718637266,0.24038944003974,0.111940544552269,0.217061442515953,0.321803058861038,0.48711635299744,0.255230720430796,0.3327059880556,0.545016251783732,0.236635979539767,0.449579854650701,0.5300658365536,0.03011637642828,0.380942382823741,0.398407683,-0.00308028773385275,0.500460964348104,0.477445191300841,0.0317230493637654,0.2528759924888,0.407855547,0.219735566540463,0.283214345567287,0.507053795877325,0.198963182712292,0.303732990850617,0.49114097220748,0.252485733904068,0.409275521174175,0.524054687307514,0.236852026666606,0.222852400637229,0.490943759280659,0.275268436983814,0.347071796359588,0.493093736953461,0.247864213365658,0.400202525763161,0.464336626077782,0.180116846555821,0.360482755557171,0.348608007,0.08016795813782,0.322402708,0.41338312512327,0.0689037427844291,0.382031093919049,0.42403462125591,0.190351059342464,0.431938791036199,0.421023008061687,0.302439135931723,0.336219838150778,0.516279343094997,0.198123841167356,0.257915868790862,0.464875083,0.22957154399328,0.39410603421323,0.484193513396247,0.22644904627363,0.353745004851256,0.465925109769935,0.210673933517824,0.29976935931465,0.395786081675652,0.140945304409689,0.262101499423299,0.371372685
"105","WL_358LH",3,3,4,345,1.78,0.81,0.5,3.09,0.211139301286588,0.263128981665121,0.0981934601335692,0.282521371508528,0.326259677000498,0.544032604092824,0.29818782974925,0.411475873368215,0.575986074,0.24881186791239,0.473012101839925,0.517280823115945,0.0304385731418327,0.378254800430398,0.393632740203027,0.00434205731738185,0.488530392501531,0.456605372181792,0.0565361205510719,0.269428776933421,0.350494417862839,0.259496890087912,0.324645314856712,0.539674328598961,0.242575629503247,0.36711234235063,0.517613211530252,0.283918551517286,0.472551363246577,0.537216682621438,0.252310700660469,0.250651922174368,0.497219182502754,0.286329248345633,0.391546903857176,0.484969207218554,0.261529818734475,0.43963015760377,0.452182882334102,0.167172097826151,0.338605033347907,0.328784349537994,0.0778999185648506,0.333894397076885,0.399725100806575,0.0902082536296279,0.340656272321268,0.412308953999851,0.186234060888392,0.44300957177042,0.420948452240641,0.303245449240709,0.390831752055661,0.503904306346194,0.195141272677275,0.247028717739403,0.406323952774437,0.223369046529928,0.416846426722378,0.449598929051553,0.229121613362824,0.379569612987421,0.444643501,0.189353930639681,0.278025186650232,0.350787558,0.124047764193043,0.301340389442974,0.351243503629826
"106","FSG_421LH",3,3,3,346,2.19,0.8,0.55,3.54,0.259772511133499,0.259880475718638,0.108012806146926,0.288101502957771,0.374792528202099,0.533970635,0.309260693523956,0.451232625125522,0.569284525,0.257690886749798,0.479336386622776,0.512074646565845,0.0188485115898695,0.426934376730079,0.40914715675519,-0.0310955522035772,0.517166118929565,0.484147432251728,0.0151842407182903,0.320993464052288,0.393334208962692,0.252282932054361,0.332690605622591,0.51302240447461,0.238248901757093,0.394598113514623,0.495486988251333,0.276682277627957,0.468461653563322,0.512402115524563,0.256954538000215,0.273164207,0.487543963110066,0.279683787915744,0.398714239794278,0.46363603059353,0.247914862685335,0.446427696732584,0.413312065511589,0.177218210752405,0.351172430330747,0.329386878331827,0.0700048170544114,0.344584163,0.408740245178837,0.0418458171806777,0.423385713907788,0.434433253247331,0.154398233814362,0.443283979824045,0.39940913822753,0.266040567331327,0.368824084051724,0.464180823191346,0.20903029265605,0.245590008351462,0.405894076830555,0.221837723793875,0.409330286062258,0.448145876464738,0.230797391750103,0.373146701817982,0.434165101334652,0.202527616718452,0.276981288890347,0.354157859462804,0.15238160748474,0.277206970468543,0.356792289612848
