"Germplasm","Rep","Plot","Row","Range","yld1","yld2","yld3","tot22","GNDVI_133","GNDVI_159","GNDVI_164","GNDVI_168","GNDVI_171","GNDVI_175","GNDVI_178","GNDVI_181","GNDVI_187","GNDVI_189","GNDVI_192","GNDVI_194","GNDVI_196","GNDVI_207","GNDVI_223","GNDVI_231","GNDVI_236","GNDVI_238","GNDVI_243","GNDVI_245","GNDVI_252","GNDVI_258","GNDVI_259"
"SEEDWAY_9558_SBR",2,239,2,42,1.56,1.35,1.07,3.97,0.31545867662063,0.190505693091534,0.205965734564368,0.0863199114159421,0.188459915738109,0.200536303900668,0.112101633747146,0.176515114555724,0.238206661822218,0.236078052749456,0.0545771666342208,0.210704398823438,0.254941159868989,0.20662869000002,0.190473118064599,0.225560194982272,0.241533653056718,0.270838257553174,0.234067565689836,0.263467850305674,0.20335699059683,0.281096276977703,0.119224526662952
"WL_349HQ",2,240,2,43,1.91,1.88,1.2,4.99,0.370612609991217,0.176897274593135,0.176538688650507,0.122021343219361,0.253547430131838,0.300762198042425,0.179080875529115,0.228689283962624,0.263942566778908,0.261623735663021,0.0338101336915509,0.231345411950625,0.277223392715762,0.207611005877188,0.217995432378428,0.245986887689533,0.24725776885092,0.278689483262308,0.234378033407646,0.273905363510506,0.200408734507169,0.242992434978852,0.0958918731835598
"ALGONQUIN",2,241,2,44,1.64,1.5,1.23,4.36,0.293244111932212,0.171129338271035,0.192551446327448,0.0986562209853101,0.188168508280762,0.175270744728393,0.08677459542703,0.134157047831756,0.223923200885935,0.227116738548167,0.0416557988190784,0.203839545184275,0.254558625299773,0.216891271295915,0.178548345326197,0.22654399494629,0.236767929730447,0.263133447918321,0.225948544951933,0.265660731137978,0.213587010678561,0.252346930484599,0.0875204449660023
"PLUSS_III",2,242,2,45,1.84,1.93,1.11,4.88,0.374083601835788,0.163531829871082,0.177306016545805,0.132505951517658,0.23543996786348,0.293993186829048,0.173430546761578,0.20711087207218,0.264567943983436,0.270797732348139,0.0731578178533244,0.234565381878894,0.279040640918482,0.205183803283302,0.225902239612204,0.25202462808569,0.252483985715535,0.280863789531655,0.240662458358495,0.287413230464312,0.226973084087542,0.248667421210602,0.0777958908118918
"SW4602Z",2,243,2,46,1.86,1.84,1.17,4.87,0.369449381858395,0.171743103470395,0.187837541277815,0.111733990390894,0.185830215867442,0.235462858792344,0.152854851078589,0.179835221199197,0.254401400030227,0.256581630683449,0.0592704708888463,0.212208844326707,0.2662571922566,0.188906877451049,0.210173877096057,0.237282273275877,0.243266519895795,0.275799948891624,0.234329253970835,0.275398521825483,0.228798479865671,0.272687022691465,0.0928844471118789
"NY0465",2,244,2,47,2.04,1.97,1.59,5.6,0.350194763908877,0.162182213508854,0.200615184175661,0.0899009302082752,0.157158022506835,0.20501618489939,0.116730005176649,0.150977781897168,0.21907595545201,0.227708563824923,0.0583437912056547,0.17875502720986,0.242477796391851,0.188564653764472,0.179027497433641,0.219760052171373,0.232552206076867,0.259954320717567,0.232753525926665,0.256899630786619,0.205991867061974,0.257299116219901,0.0731481891897134
"VERNAL",2,245,2,48,1.95,1.64,1.33,4.91,0.342199164337253,0.145365719569183,0.199327161846334,0.0767586300113228,0.138414615170683,0.170375229264316,0.0864210294559234,0.133806720564795,0.201687407018673,0.227239905957743,0.0793007751443427,0.172748635519586,0.226231778333607,0.195780586044073,0.167731360772355,0.210229192203843,0.211791780738751,0.241642271839765,0.211778797649049,0.253247782616082,0.220820847128176,0.251285501138654,0.0850884152222233
"NY1615",2,246,2,49,2.4,1.89,1.35,5.63,0.373159116531936,0.165637105417617,0.196633184390188,0.0839406046563867,0.160612117630227,0.243798379203241,0.139966958579002,0.202258903992239,0.231436066988138,0.266489926296067,0.0674609159094362,0.213306768876186,0.243982350037357,0.199284847135173,0.186564935856395,0.223229657030927,0.225999144029751,0.245535353505937,0.216776361748609,0.27048014126836,0.234643139094114,0.280806106666952,0.109407272890524
"NY1614",2,247,2,50,2.22,1.76,1.4,5.38,0.362199311037732,0.180921432946273,0.213329281763861,0.0840454811747674,0.149642415876023,0.22075881377776,0.114687836338325,0.191180794371083,0.220618821719042,0.264843993547061,0.0787355652773821,0.216701817740309,0.247052824798601,0.205273148653466,0.176509829783047,0.226088207453527,0.235242364137084,0.235308096757284,0.209624564848952,0.253835914915356,0.21697866425235,0.247392437766616,0.0821728932216759
"HI-GEST_360",2,248,2,51,1.92,1.87,1.25,5.03,0.38159099829116,0.192600625708539,0.232476760557582,0.100188798004574,0.191793827927711,0.292490332518897,0.169745491284407,0.251749818449133,0.259951034398335,0.310804381762685,0.10518075485421,0.261589351291797,0.285947063234722,0.222242061736831,0.217608342326339,0.26262495911231,0.251052659026267,0.265988217977961,0.202549792411116,0.290519475746761,0.261275138020468,0.203971215862838,0.0707697218981226
"VERNAL",3,313,3,16,1.88,1.85,1.38,5.11,0.306448709203466,0.200092720303569,0.154823676806864,0.0770348933398206,0.131943493644428,0.107296239055891,0.0898007190093648,0.129537579616318,0.166109834062582,0.18488032821069,0.171682314717275,0.208495642786482,0.290507391026261,0.208216698498368,0.160156457504393,0.171421837983356,0.209690754484395,0.245679868225492,0.199539465475484,0.241782244677984,0.214934284048394,0.208747110552698,0.0514848840643269
"ALGONQUIN",3,314,3,17,1.76,1.78,1.35,4.89,0.288375389904213,0.21597054375875,0.167981036912113,0.0915947050584539,0.140888345252557,0.1265866012838,0.0870872270822023,0.14645984081391,0.179568932890509,0.199334946971182,0.174557555036473,0.217174363476367,0.290116688991517,0.217961969757813,0.176047860146037,0.19568178984964,0.211413828998783,0.254554910509488,0.203008876678743,0.258734353134992,0.210786809470843,0.228089745055985,0.0613347224390156
"REGEN",3,315,3,18,2.33,2.01,1.53,5.86,0.33409840537528,0.229231890048491,0.149861894475657,0.0968596210710384,0.152852620539097,0.17747221245085,0.137548735591596,0.189262953746756,0.205601319305482,0.21832907688638,0.188633465756338,0.22013247350614,0.282861697247476,0.217579024632555,0.189257537860828,0.204235893868385,0.225367802235277,0.264669848591313,0.214967461889872,0.266090016183143,0.224244128766447,0.250476719118166,0.0791051378019735
"WL_349HQ",3,316,3,19,1.82,1.95,1.22,4.99,0.347957350381259,0.228937990935901,0.1488884332377,0.151647214653519,0.232108464270918,0.269797952040462,0.193717431621076,0.243693270717477,0.238134072567868,0.2448723076623,0.233188209091678,0.242525708946081,0.30195631520154,0.215627301661731,0.222157634154994,0.222224295482573,0.232987167295391,0.273550414484208,0.222231217601159,0.263018860278432,0.207828397487453,0.215658450090652,0.0590166735183099
"WL_349HQ",3,317,3,20,1.83,1.79,1.14,4.75,0.349028971428995,0.222764405580059,0.166760342006178,0.146371844982555,0.230963369568609,0.275332029779438,0.19646978850508,0.248807711125758,0.238814673611125,0.242949844933814,0.238993143656917,0.237823447762906,0.293990035420203,0.200249256090338,0.218703080411366,0.221632886053211,0.226346150765953,0.279470185110335,0.217081742049217,0.267452517658856,0.203841138863532,0.215410812544473,0.0551041192099438
"SW3407",3,318,3,21,2.27,1.97,1.16,5.4,0.368676624885165,0.242774279105103,0.191559701662637,0.12056224226851,0.213799303127289,0.277831846874672,0.192558554754158,0.252594708640131,0.246403148813,0.249130867946534,0.248496241753708,0.241215212504437,0.29811797600496,0.223745796876333,0.226467599370324,0.232838679144501,0.24168902458398,0.290378482173617,0.230810679254467,0.291052309910718,0.233891805461404,0.24151054659161,0.087679202616962
"N-R-GEE",3,319,3,22,1.77,1.79,1.14,4.7,0.336289942578798,0.204542045819581,0.138602554582418,0.119955577049494,0.194302477691279,0.234662496670475,0.142466812707217,0.216658101799073,0.210317399016024,0.215568601439196,0.214557579209721,0.211551789478576,0.264613807459718,0.20769524325389,0.189824280520524,0.199655704469101,0.219222230495779,0.261976189560379,0.213527689620679,0.259655052807494,0.206434078040397,0.242317784061214,0.0799436988141342
"NY0651",3,320,3,23,1.94,1.79,1.27,4.99,0.306220739470719,0.215588265124814,0.175226942644148,0.111229790967545,0.179469390038632,0.214541849476882,0.120160064386335,0.204779233421165,0.211083899453593,0.210762530749853,0.197514812302745,0.204008195262383,0.254603679289939,0.205241746223558,0.186241602751299,0.203239509798369,0.209512726327081,0.247198172436258,0.207037915280178,0.273464371154419,0.226707221379113,0.242457392985486,0.0738038395784564
"SW4107",3,321,3,24,1.89,1.91,1.15,4.96,0.345058430525551,0.219741771844852,0.156453673646516,0.136105860645211,0.217239482632175,0.269648450868059,0.165282714546828,0.239769546599153,0.239576150418792,0.23231783360057,0.220786640546559,0.222267814661522,0.269684807694993,0.207477097345065,0.212311560887369,0.219718659326491,0.22145802175292,0.258380715544281,0.220356108277508,0.270707722499518,0.218760142896843,0.235793869413051,0.0857032741762526
"HI-GEST_360",3,322,3,25,1.7,1.83,1.21,4.75,0.326099906659715,0.213193591109807,0.15954597988682,0.115686695263872,0.194150008892154,0.248936694830368,0.15651414362667,0.233189110686753,0.236946217875093,0.231589896646314,0.231543823607648,0.218049487492374,0.272095950278164,0.205546369007801,0.20914522980161,0.221131569074687,0.224461485077304,0.250234539234337,0.21413775524602,0.276502566795871,0.219208045704875,0.231750523626327,0.0707914428853901
"LIGHTNING_BOLT",3,323,3,26,1.86,1.9,1.29,5.05,0.322022795977431,0.209336547308285,0.167134865344147,0.123418057534205,0.196396361997901,0.24193116099015,0.147156117381196,0.20936982456396,0.215590424215964,0.212620786954422,0.220652575454936,0.196900338001799,0.253667079640598,0.197628918306605,0.196161517436541,0.207726163113898,0.220393183158955,0.253981869320592,0.212066646582954,0.261879507119083,0.219059666544952,0.226388310501695,0.0799715390433728
"WL_358LH",3,324,3,27,1.54,1.74,1.11,4.39,0.274402765902829,0.205283127343399,0.15020423069778,0.127699693557119,0.197140741373183,0.229178596404002,0.145342777491263,0.213129515868584,0.228538335421693,0.220402949247845,0.227777460986603,0.203345821981604,0.253577621291679,0.173077583475753,0.205248957925321,0.216588842158901,0.23003409065287,0.265111572045912,0.212944973709812,0.266465519174819,0.217985074273195,0.221630258022396,0.0812271517734725
"SW4602Z",3,325,3,28,1.78,1.71,1.19,4.68,0.293617015797311,0.226012166849872,0.192235731879072,0.116577652400612,0.177104083970895,0.20271068639329,0.134175516873202,0.191011281068029,0.209916842844235,0.215710432714268,0.218150486779351,0.198765873703373,0.242496041759751,0.171699429429219,0.191434068259992,0.211104174181812,0.226588754300254,0.258531096727398,0.219373728821322,0.263043321000058,0.234011747857797,0.249610853371354,0.124328096579229
"SEEDWAY_9558_SBR",3,326,3,29,1.77,1.54,1.29,4.6,0.282788619313805,0.219866136736919,0.190929557401379,0.101797344109649,0.156460886547984,0.166612329259583,0.0920373677072472,0.163154961404297,0.191190558723161,0.201524109486719,0.206733082563772,0.182869092127061,0.232895270550469,0.194601072570883,0.174528767702817,0.20331939792094,0.216512850874767,0.234919467457432,0.212580326597928,0.250360685255948,0.223962455084148,0.222886975380525,0.0894765918217257
"PERSIST_III",3,327,3,30,2.15,1.88,1.28,5.3,0.355363378780127,0.22352159015739,0.182618980711102,0.102588240760163,0.162869140788574,0.191200086122711,0.121941290344549,0.1951811192812,0.203299867393103,0.219010692758964,0.220474764533383,0.202030497120294,0.246062412403559,0.202554020032912,0.19015973175798,0.217942324119586,0.224561500326518,0.242768424116366,0.224504100694709,0.25930739169008,0.225025960660492,0.218819138166093,0.0665407466395107
"LANDER",3,328,3,31,2.04,1.79,1.45,5.28,0.326910047749054,0.201561814934415,0.178688114011448,0.113585028752759,0.181519100020425,0.204468376386248,0.119655275579581,0.194138252676939,0.190391971452199,0.197798133504935,0.217651273137642,0.183035487126429,0.238904105167999,0.184555157877915,0.174595673095732,0.19816958088682,0.215472531662411,0.226150870790282,0.219910629751261,0.254987434577827,0.218214027415063,0.206423215794929,0.0808616480094483
"SW315_LH",3,329,3,32,1.77,1.3,1.13,4.2,0.287461655711891,0.225496101228791,0.194657396631599,0.113987211074241,0.156242291536738,0.132679641516786,0.0590410156195612,0.146133616829114,0.188650951996089,0.19516600608281,0.205865611953287,0.188829589496274,0.23644365850947,0.183999737220463,0.158648540705305,0.204093353237869,0.222507587168225,0.226565477630441,0.219038763633255,0.266195662984341,0.239984484003231,0.250661946578299,0.103870604096683
"NY1614",3,330,3,33,1.93,1.53,1.43,4.88,0.28897895093947,0.219810729509473,0.221003655417126,0.0982348470828629,0.146542209998858,0.160342842719397,0.0862335830911125,0.160052577948147,0.18364851364919,0.199813088978114,0.193032922762079,0.191505362404053,0.222322434385211,0.190227034815007,0.169638124812281,0.204200942850535,0.206563006350963,0.221394143073765,0.201762317066592,0.267763596203347,0.23911847374011,0.261199361209271,0.123337823861058
"NY1615",3,331,3,34,1.78,1.45,1.37,4.6,0.250942850228542,0.216138248388627,0.199927787279928,0.0944204818861267,0.142302025637591,0.158593312713356,0.090506988126445,0.170882351362646,0.193555744390497,0.206932570048863,0.203928344964202,0.199335731606048,0.231981584297926,0.209078351807364,0.174955959313567,0.204852285205628,0.21586698532765,0.216622667381784,0.213020487909803,0.252350110972308,0.217679198068365,0.240375818744651,0.0947233045965123
"PLUSS_III",3,332,3,35,1.8,1.76,1.08,4.64,0.321683663860779,0.20909704740071,0.199406150169599,0.138586756338045,0.213104996614422,0.244446302385221,0.148049599720077,0.226727966050277,0.219776929610185,0.230955259033316,0.232381062281969,0.217984575020789,0.259912731442424,0.210349819318161,0.209179442665777,0.228234346399716,0.229370752866852,0.230035932288244,0.22337710067561,0.270354088648684,0.22167400209877,0.227868705446805,0.0657151615774071
"NY0465",3,333,3,36,1.9,1.89,1.45,5.24,0.307944393767202,0.207186750483986,0.216438756663161,0.112375225372861,0.170100683189089,0.16944938802169,0.101103112846767,0.179245276223359,0.194014906090118,0.204849041179625,0.203624767588441,0.180376123096983,0.229217708017847,0.194941404622744,0.170241613245861,0.207092334641992,0.21028970213877,0.210326517034178,0.214947763724947,0.255900745233561,0.227204192859018,0.258639828349848,0.0921982051537012
"ONEIDA_ULTRA",3,334,3,37,1.76,1.79,1.31,4.86,0.322157216193646,0.198848153296902,0.202900741786533,0.11417991623201,0.187317397819242,0.17605094753943,0.097386987485521,0.179318353492347,0.193347709556221,0.205530736301175,0.198983299568353,0.167353812757917,0.2269376625122,0.198725037674749,0.171979273853447,0.205875058840846,0.20434133955866,0.199564605925717,0.210784322407904,0.259587806129508,0.225582926357858,0.230830661552357,0.0742588943155066
"GUARDSMAN_II",3,335,3,38,2.13,2.13,1.33,5.59,0.364931510382481,0.203182470600738,0.191833949621533,0.119644578213928,0.209394442107436,0.212575370441982,0.133779999084261,0.213927240766543,0.215195773982189,0.226226752504034,0.213587131811841,0.182931597958441,0.242091054919531,0.206753767252731,0.18937521916561,0.214098858805585,0.207377808290828,0.203703505272115,0.212506044716523,0.266805992064927,0.232111720267344,0.236144474262483,0.0759178409568714
"SW4412Y",3,336,3,39,2,2.06,1.15,5.22,0.371638832420936,0.226119589479569,0.221950081469192,0.132023751184712,0.237534152645737,0.250996349002498,0.169585736444277,0.237992578349624,0.239820129991782,0.249836711302422,0.240930580614067,0.205512395774178,0.268414330190867,0.211168690706844,0.215872176838059,0.232280822273794,0.236469397163285,0.210924075323704,0.232006931991425,0.270521650666905,0.232223764558253,0.242174190216241,0.0944863126786155
"AMERISTAND_427_TQ",3,337,3,40,1.74,1.65,1.03,4.42,0.343336425682822,0.207432793211257,0.223686045395656,0.13866382133861,0.241309990380739,0.239193485597193,0.164278526949513,0.228430033599464,0.230176216472116,0.237421132168128,0.242649071513701,0.192528998642712,0.26609156166486,0.208565818269369,0.205639516014531,0.222671845154755,0.217970542153624,0.202733824406646,0.219512880627882,0.260815094772043,0.225010440491894,0.213217492720929,0.0669646030148081
"ONEIDA_VR",3,338,3,41,2.02,1.66,1.43,5.11,0.310584647841858,0.202001479235099,0.214890571792743,0.105078667829523,0.188494563855756,0.158656034274527,0.100969356931555,0.167885903426623,0.194294104840734,0.207322043072508,0.209846759724083,0.15849815997051,0.2278202718451,0.218119740421184,0.161089257521385,0.196758552943701,0.189016172865301,0.186058033440971,0.207477413577322,0.254231040531226,0.228992989408617,0.256511515380394,0.0950166559907295
"SEEDWAY_9558",3,339,3,42,1.65,1.55,1.23,4.44,0.278134311972648,0.193117402982938,0.200930035172019,0.100547068107755,0.173913526346621,0.138459535093218,0.0949365746482719,0.161641298786556,0.197997682323011,0.218235118329478,0.208276557133893,0.166634364673634,0.237096449706761,0.219863938537797,0.172964465203865,0.209843540101709,0.201673133141609,0.21544847124061,0.206909447504039,0.256325997063538,0.222686457257645,0.230784801787275,0.0643241523400374
"SW5606",3,340,3,43,1.88,1.81,1.27,4.96,0.325777788381042,0.233250834317652,0.223270008605423,0.127664473385595,0.218932361333447,0.230599126266857,0.17615620120652,0.231640131355548,0.246135208320474,0.264286558059975,0.242801232493566,0.200802037127011,0.269941014897532,0.238725471907913,0.227822824791322,0.249238002992382,0.240906548670814,0.260897268253251,0.246219849303342,0.280454274418607,0.243851230167158,0.232685233335259,0.0870455508526004
"55V50",3,341,3,44,1.93,1.91,1.2,5.05,0.352436821166132,0.202839391517822,0.206021403724402,0.113260107841794,0.197465075291466,0.196521433962966,0.158904806713292,0.210692114087399,0.229466391045662,0.25119901509971,0.235132474898683,0.183406589781133,0.263155215246142,0.22530169940275,0.204037849001247,0.228634545640023,0.227507331660379,0.247314520930122,0.231395280570809,0.269648534102998,0.240058780991363,0.230869005797073,0.0790003118235939
"EZRA",3,342,3,45,1.94,1.81,1.4,5.16,0.340377519668913,0.205315816601523,0.20299154468217,0.096366481760734,0.162106004149607,0.14815292591799,0.127900116042367,0.181114723849844,0.214375968961899,0.235005292554493,0.227376152397689,0.170086211136483,0.253317680242861,0.224323454258942,0.178759494674124,0.213861346252663,0.220468467735993,0.242668550159617,0.230785368083772,0.263544699905906,0.231618757736583,0.241102533526848,0.0845431485909153
"FSG_415BR",3,343,3,46,2.05,1.95,1.33,5.32,0.353902051092635,0.190404075400536,0.197786297396076,0.106167990240602,0.175483722841899,0.167806337805037,0.138183488224555,0.198559458844086,0.213944836354495,0.241688738579058,0.226686465073855,0.166251828123889,0.254645087607999,0.21152802886939,0.186573103610622,0.21972927611996,0.225646984831763,0.244031148518929,0.232902060649387,0.274741801991185,0.245416121123716,0.241389764500877,0.0905988084614337
"FSG_421LH",3,344,3,47,1.69,1.7,1.27,4.65,0.294750257572379,0.217255632137267,0.228817093633733,0.109835056847785,0.151075085838906,0.131099334282022,0.127258453039746,0.178529678324144,0.215846893020557,0.236329692077877,0.229117242606105,0.165196953606196,0.261629524507817,0.215347186741602,0.182779897875566,0.221596847175595,0.239032736198718,0.258172279735236,0.252795476998904,0.266590200982857,0.242246981599865,0.264849538543625,0.132576890152244
"NY2003",3,345,3,48,2.1,1.78,1.27,5.15,0.328527833086472,0.208847708810376,0.220498803549859,0.0918284182073551,0.121845627653282,0.114845004613224,0.11134569679174,0.17796785786348,0.210399389300717,0.23311035188673,0.212019561066023,0.163916489915289,0.257566559753569,0.220147981968139,0.169234193511996,0.220120323558268,0.218913552706769,0.253546816334385,0.231601500509907,0.2659351264671,0.246595226534549,0.241293063291839,0.101610188344597
"ALFABAR",3,346,3,49,2.37,2.19,1.48,6.04,0.358190283463946,0.212840710747239,0.203253782084652,0.0869054234262524,0.134531822251866,0.168261032393879,0.12927300812974,0.198528422335411,0.200805994751204,0.243398398809055,0.219214950181838,0.173710461661384,0.268791712990947,0.22680917274101,0.174662832323388,0.218256525505175,0.215399107952164,0.237099980704484,0.197477633378919,0.257711985674714,0.248597091700848,0.214171906190101,0.111649464034846
"NY1517",3,347,3,50,2.24,1.6,1.33,5.17,0.338183039654358,0.236157590063044,0.211565126117983,0.0671474626357755,0.112592442325571,0.121177987759361,0.0979898729655806,0.181832764082884,0.199352617263592,0.243715782491878,0.209415843724723,0.194870128253825,0.263083239966498,0.237989913070012,0.167789216610665,0.220616942491988,0.22378206242571,0.25165255240563,0.207296661296976,0.271326998254621,0.25925097500997,0.22170984870583,0.12862739136013
"SW5210",3,348,3,51,2.04,1.75,1.29,5.08,0.356079208155665,0.261734397459512,0.251609566028706,0.0915828367893321,0.16196865322175,0.22417869470211,0.166737152831983,0.250805939769517,0.233797931445512,0.278295304344524,0.237132248379388,0.24128407281521,0.284034014328927,0.258081456068361,0.2092938359878,0.253084480755419,0.244519719524187,0.266727638295426,0.233223412287249,0.287593631488407,0.269415576304232,0.177306861837268,0.113794296448219
"FSG_415BR",4,413,4,16,1.79,1.88,1.53,5.2,0.332941666192573,0.200923004123342,0.174119439579092,0.0636830748611411,0.154053007626635,0.222171381199947,0.143222166753949,0.172751235988585,0.210811682299495,0.208166080598223,0.279151301623515,0.200743025178838,0.265445011031952,0.26204057973432,0.203972705758582,0.20643391589311,0.217276635318205,0.238356718156678,0.236979810069371,0.279864129789306,0.260975048174845,0.225098953712451,0.07784939261483
"ONEIDA_ULTRA",4,414,4,17,1.67,1.76,1.46,4.89,0.310743789202031,0.184068821392048,0.144592142057273,0.0469293482998848,0.140154344099098,0.211830506836851,0.127046555003782,0.172288363164827,0.202532437149316,0.202719360960855,0.269616747580612,0.197076606132633,0.250468867486169,0.25058939629153,0.190165837131416,0.199633013997519,0.19807048771416,0.220098031020138,0.226883342468593,0.276051017671364,0.249002850955344,0.236829952147533,0.0907327007590829
"SW3407",4,415,4,18,1.81,1.92,1.36,5.1,0.35115420059367,0.240697212075934,0.177137057808914,0.0824639075922984,0.195277536036171,0.276984504301272,0.170045339466309,0.219524069825392,0.236708910924722,0.23267160459151,0.252090782323107,0.238621101585282,0.270489259807163,0.252796253383477,0.225777451112697,0.226267204587172,0.226997343509539,0.240498877120091,0.24671145480125,0.298632892705173,0.26617094339941,0.227279666083095,0.0978779587291446
"PERSIST_III",4,416,4,19,1.96,2,1.46,5.42,0.342568274359913,0.20668822922669,0.14552804227156,0.0557999216740522,0.172845682411758,0.244424716756155,0.143434883055539,0.214644458146037,0.222978342315907,0.220761424750545,0.269308687014385,0.232648077696483,0.264740303417132,0.242552475983403,0.20374424776202,0.213970983372911,0.217979376677323,0.220660734113723,0.234945804941066,0.293338215521176,0.260555726473697,0.24214516592305,0.0919117388639999
"SW5210",4,417,4,20,1.8,1.81,1.42,5.03,0.33985429545432,0.24991822494247,0.167172183160682,0.0548706839982258,0.183738595784345,0.248942116763335,0.152975377338712,0.221307051004736,0.231514498111476,0.223934709063852,0.243815615375104,0.244039343851062,0.257286936578193,0.239364734095179,0.223997525342831,0.224205566183597,0.230263000119172,0.23582307838575,0.252546764696813,0.295069349331584,0.268109726643299,0.240952292946459,0.133231501891809
"SW4602Z",4,418,4,21,1.64,1.69,1.24,4.58,0.340174503638058,0.227682257753092,0.154044935483993,0.0552209558238413,0.186011615894684,0.231993627669368,0.139202046917573,0.208264901486221,0.219230900467465,0.215243781685401,0.234872797402777,0.233408322433423,0.240210424661919,0.217225727898193,0.208272405665614,0.217669988276232,0.221657938294567,0.217742117815874,0.238081970886424,0.302377406110524,0.266293202338935,0.253472619501094,0.113671261276904
"NY1614",4,419,4,22,1.78,1.59,1.43,4.8,0.320104355362618,0.236128961625968,0.176107901905214,0.0372074898969344,0.166632013016762,0.201365959511992,0.107907157926159,0.169877969557823,0.197999302376094,0.198587410318421,0.233181472578509,0.214531554353653,0.21614559401683,0.236427517686272,0.185296715000202,0.196283714240015,0.206076847346666,0.19814925509819,0.226672793991256,0.27281565742774,0.25723985071567,0.237760091717886,0.122913233292166
"AMERISTAND_427_TQ",4,420,4,23,1.73,1.77,1.23,4.74,0.332793561890427,0.219821812726917,0.170060885444208,0.0699718626738597,0.231209584586408,0.285095573296932,0.159673925384082,0.205355386370065,0.223118461576762,0.221531982671954,0.245969222586821,0.232154056532949,0.242566077962395,0.247507857016087,0.214213114296244,0.213530397124709,0.227838481701931,0.205778487336907,0.232945684562685,0.276567687869357,0.243492312853259,0.210925358449457,0.0849106084993657
"WL_358LH",4,421,4,24,1.53,1.51,1.15,4.19,0.311592737486553,0.221651666243251,0.167780513972518,0.0677402808258369,0.2173359578145,0.245290446606329,0.148761990663052,0.179913306792505,0.227489918113948,0.220847256466451,0.249945420990292,0.221196051402004,0.228087207964358,0.20947041145839,0.204944023889169,0.215655885181992,0.215010495491987,0.209731231762083,0.220723714244065,0.281918755575012,0.237624073130624,0.219241880838475,0.0913816481383678
"55V50",4,422,4,25,2.02,1.87,1.51,5.41,0.337647831586026,0.222386240600169,0.170780588125933,0.0486940691985539,0.201307201160552,0.244270542041036,0.163424567632076,0.168414584309105,0.217833825706557,0.217578399301818,0.240344645732501,0.218812287203244,0.231376401541187,0.230241100636004,0.2034861872611,0.212892754177954,0.222597421270813,0.209272720821959,0.236304717733823,0.288731522510073,0.263958755675649,0.241835574142058,0.124964896974084
"VERNAL",4,423,4,26,1.47,1.42,1.32,4.21,0.265499246497421,0.201183336417825,0.176158421092906,0.0339142057986314,0.165117278172816,0.132919808734123,0.0754505282327862,0.0758747025455604,0.168556229302445,0.173234065964892,0.221669338683683,0.175430179265534,0.191100125986978,0.223747986869095,0.159444031892085,0.181657501818594,0.188033707017383,0.168401468965821,0.207216115463268,0.247666888765606,0.237671091283564,0.230699507410224,0.0811390007860614
"SEEDWAY_9558_SBR",4,424,4,27,1.88,1.65,1.35,4.88,0.322592124807592,0.229747914258084,0.179024775359437,0.0286419179916461,0.178404728135746,0.203501169925546,0.141139061790235,0.109686016040175,0.201912976646927,0.203270733556162,0.264791275007423,0.199732118649139,0.207046370299417,0.223123040716289,0.185467125736513,0.196721501577589,0.204244347254802,0.184929253894746,0.228851119981341,0.278658872599785,0.253125051173495,0.232419661487463,0.118508444045798
"NY0651",4,425,4,28,1.63,1.71,1.53,4.87,0.308721853181116,0.229855992765889,0.190348041844888,0.0514015632397354,0.210200887650538,0.23221438088495,0.166062801856506,0.106114688475595,0.207057492282973,0.202408971780573,0.254259851462789,0.198125718353211,0.217722561793156,0.237730464284114,0.189374783357421,0.199638581904937,0.220346990255618,0.190984771240187,0.245133859302863,0.273754830397133,0.248632760745627,0.239905845602997,0.112110173441904
"NY2003",4,426,4,29,1.48,1.51,1.29,4.28,0.311872953064537,0.235691549154831,0.182470137970794,0.0393632381569221,0.182028980514565,0.184326161383203,0.134305192925188,0.0691720104674474,0.20591936958564,0.199169015426167,0.261409710453052,0.185082047467369,0.214827332018816,0.223761857205724,0.180743667804634,0.203516334026585,0.216584617028936,0.196303715837795,0.229920583005283,0.279486877733645,0.258658011329598,0.235921863406492,0.108416621081295
"NY0465",4,427,4,30,1.68,1.62,1.62,4.93,0.303418901708377,0.220932424769843,0.179274330725535,0.0441097761480143,0.18347889682387,0.184898804415286,0.112262720920061,0.0525810337550974,0.192355260858232,0.193014821141307,0.23006860540609,0.163672938640206,0.198388346295801,0.219039686207683,0.173391134137855,0.197266646263408,0.206583088010419,0.183125347648835,0.229417561289042,0.281726220382165,0.260590798123835,0.266864835126513,0.129243128249539
"NY1615",4,428,4,31,1.92,1.51,1.49,4.92,0.325580761389153,0.239200523543864,0.199044079317045,0.0369072331400793,0.181993643751081,0.202577566895871,0.108539013959236,0.0677275173938479,0.198564253395128,0.197641743631786,0.254932840063469,0.168041284418355,0.198380537007234,0.237199259459225,0.181970826927519,0.19369354436883,0.212726182355876,0.182647381176657,0.232373040314325,0.264791994701369,0.245401452159453,0.239834432331104,0.131777325631251
"EZRA",4,429,4,32,2.07,1.61,1.5,5.18,0.339932323116071,0.234219786362283,0.173786028456522,0.0369177169662724,0.189027293328184,0.22726662556313,0.122078977487655,0.105631033788697,0.20527085406424,0.20601089032088,0.261773443568981,0.183605672741788,0.205197406846181,0.236906488509447,0.189724032746026,0.200289109386042,0.211301689819164,0.186772405830418,0.239412719285713,0.275116714319981,0.253697701702303,0.230577378919551,0.11302055466664
