"","Germplasm","Rep","Row","Range","Plot","yld1","yld2","yld3","tot22","sca_yld1","sca_yld2","sca_yld3","GNDVI_133","NDRE_133","NDVI_133","GNDVI_159","NDRE_159","NDVI_159","GNDVI_164","NDRE_164","NDVI_164","GNDVI_168","NDRE_168","NDVI_168","GNDVI_171","NDRE_171","NDVI_171","GNDVI_175","NDRE_175","NDVI_175","GNDVI_178","NDRE_178","NDVI_178","GNDVI_181","NDRE_181","NDVI_181","GNDVI_187","NDRE_187","NDVI_187","GNDVI_189","NDRE_189","NDVI_189","GNDVI_192","NDRE_192","NDVI_192","GNDVI_194","NDRE_194","NDVI_194","GNDVI_196","NDRE_196","NDVI_196","GNDVI_207","NDRE_207","NDVI_207","GNDVI_223","NDRE_223","NDVI_223","GNDVI_231","NDRE_231","NDVI_231","GNDVI_236","NDRE_236","NDVI_236","GNDVI_238","NDRE_238","NDVI_238","GNDVI_243","NDRE_243","NDVI_243","GNDVI_245","NDRE_245","NDVI_245","GNDVI_252","NDRE_252","NDVI_252","GNDVI_258","NDRE_258","NDVI_258","GNDVI_259","NDRE_259","NDVI_259"
"75","REGEN",3,3,18,315,2.33,2.01,1.53,5.86,0.531234423918845,0.26012988917814,0.235442043029035,0.33409840537528,0.267757810485745,0.559037254086457,0.229231890048491,0.39255519511274,0.50635794062904,0.149861894475657,0.40043982730707,0.460562901001379,0.0968596210710384,0.247545355960022,0.351399513467569,0.152852620539097,0.27316267151681,0.339127855158977,0.17747221245085,0.319113962528325,0.410743323323692,0.137548735591596,0.299327225246758,0.40367695876651,0.189262953746756,0.359556991370156,0.492620660773844,0.205601319305482,0.318454578639967,0.498760429703796,0.21832907688638,0.346639630378218,0.514364661741474,0.188633465756338,0.275727449796344,0.468361484086388,0.22013247350614,0.300871062823989,0.517449986489131,0.282861697247476,0.368682521049809,0.517344236450967,0.217579024632555,0.215245535714286,0.376580152894491,0.189257537860828,0.325860849390261,0.456313689750222,0.204235893868385,0.315663996014779,0.442999155907952,0.225367802235277,0.234515123200806,0.402485643195347,0.264669848591313,0.390685769371406,0.480356634227005,0.214967461889872,0.254819818699608,0.381313353966822,0.266090016183143,0.334126009670155,0.435497690537316,0.224244128766447,0.311941927208025,0.40442556763435,0.250476719118166,0.2945431161712,0.457144423360742,0.0791051378019735,0.32003663003663,0.362615562061929
"76","WL_349HQ",3,3,19,316,1.82,1.95,1.22,4.99,0.414955644434463,0.252364817859389,0.187738099670211,0.347957350381259,0.291893580543841,0.583616281717601,0.228937990935901,0.377240558058972,0.501898045120551,0.1488884332377,0.375858389743052,0.440717968139822,0.151647214653519,0.257439842902781,0.358279990621062,0.232108464270918,0.339807930962064,0.392663700988347,0.269797952040462,0.338233144808189,0.498052725631436,0.193717431621076,0.313529682618642,0.467987509009196,0.243693270717477,0.391556229333309,0.54973238579543,0.238134072567868,0.395397893199833,0.510454604714226,0.2448723076623,0.393871744833551,0.521446677103215,0.233188209091678,0.295524581988083,0.483069308044503,0.242525708946081,0.319695614012663,0.514460348558055,0.30195631520154,0.399043339355524,0.510858697982056,0.215627301661731,0.176104545985061,0.3410966678338,0.222157634154994,0.381948930555742,0.482146244994542,0.222224295482573,0.319762823972214,0.445500435883598,0.232987167295391,0.232925218632875,0.394083281715328,0.273550414484208,0.411959982610203,0.473641356951649,0.222231217601159,0.22218228157553,0.342275365890236,0.263018860278432,0.341616100534507,0.41962539358175,0.207828397487453,0.259489616769228,0.353268072378183,0.215658450090652,0.264881995670723,0.415582666078221,0.0590166735183099,0.290896026831785,0.314707946336429
"77","WL_349HQ",3,3,20,317,1.83,1.79,1.14,4.75,0.417235620502784,0.231657961009388,0.175427404609869,0.349028971428995,0.308519265386975,0.596028781594445,0.222764405580059,0.362285850184312,0.494393396043384,0.166760342006178,0.385099988007435,0.435764226179769,0.146371844982555,0.251305284445617,0.362039332923005,0.230963369568609,0.342771421464992,0.396838598018489,0.275332029779438,0.323706576272852,0.505023550290771,0.19646978850508,0.301971564990596,0.469052183671561,0.248807711125758,0.399179043089394,0.553874605524895,0.238814673611125,0.403446495619524,0.513940602836879,0.242949844933814,0.403135599618995,0.524469293048973,0.238993143656917,0.303990095434309,0.478825808705125,0.237823447762906,0.316297795302459,0.507542511042445,0.293990035420203,0.391174684345368,0.505520893938002,0.200249256090338,0.153428017040149,0.323684056956116,0.218703080411366,0.382998919586356,0.476620393488465,0.221632886053211,0.328028309947832,0.447092131003778,0.226346150765953,0.203048712362438,0.375351935646053,0.279470185110335,0.419783719548425,0.488256684491979,0.217081742049217,0.194730396866845,0.325350629894142,0.267452517658856,0.37383193972378,0.434970216374391,0.203841138863532,0.297888595293408,0.364688503076841,0.215410812544473,0.263541153111922,0.405124850003256,0.0551041192099438,0.301587005843061,0.330184797901061
"78","SW3407",3,3,21,318,2.27,1.97,1.16,5.4,0.517554567508918,0.254953174965639,0.178505078374955,0.368676624885165,0.372788249565292,0.601154337748634,0.242774279105103,0.395352378984093,0.496707053484547,0.191559701662637,0.398509024404869,0.451147838340229,0.12056224226851,0.251132067176646,0.348793634045546,0.213799303127289,0.318103573353231,0.374572892053227,0.277831846874672,0.336876777018355,0.505487494089399,0.192558554754158,0.307701292161345,0.460535030201404,0.252594708640131,0.39820852215791,0.551014642317644,0.246403148813,0.406739935335836,0.50966598873592,0.249130867946534,0.407467278562902,0.523777315519719,0.248496241753708,0.320700744153083,0.47980908929837,0.241215212504437,0.327129980774188,0.505487587082988,0.29811797600496,0.411673846568738,0.515767115355413,0.223745796876333,0.184982347105509,0.35188054388422,0.226467599370324,0.384386098937183,0.468362528424448,0.232838679144501,0.352915161830434,0.450222784950254,0.24168902458398,0.231880012076545,0.381787025433811,0.290378482173617,0.439392839722954,0.486417065001788,0.230810679254467,0.242024342693763,0.357129819912899,0.291052309910718,0.365896669557857,0.438767029284622,0.233891805461404,0.335490136965247,0.381295288088102,0.24151054659161,0.247404535233172,0.404634007944014,0.087679202616962,0.300249819384768,0.352088926068165
"79","N-R-GEE",3,3,22,319,1.77,1.79,1.14,4.7,0.403555764092857,0.231657961009388,0.175427404609869,0.336289942578798,0.320917035651648,0.582520564888153,0.204542045819581,0.340560888386975,0.46485079758737,0.138602554582418,0.390664961636829,0.425325077399381,0.119955577049494,0.266852926521879,0.349712183827193,0.194302477691279,0.322055850293704,0.362629529659965,0.234662496670475,0.30092368161455,0.466579561736004,0.142466812707217,0.283478636560921,0.420624536327789,0.216658101799073,0.362413674754529,0.529349240457218,0.210317399016024,0.345848326032541,0.495898779724656,0.215568601439196,0.354953571658339,0.507483433767236,0.214557579209721,0.301609403825943,0.455648024104972,0.211551789478576,0.30161323955944,0.493291912317618,0.264613807459718,0.40673375284523,0.500354951975585,0.20769524325389,0.180785922124256,0.353554561272682,0.189824280520524,0.315838467231656,0.453114217510502,0.199655704469101,0.30059432382692,0.427873441543166,0.219222230495779,0.224759005154802,0.374866545583073,0.261976189560379,0.393906922872862,0.474030606824387,0.213527689620679,0.22202734201025,0.335720578250132,0.259655052807494,0.365591397849462,0.435843002602686,0.206434078040397,0.303724839951054,0.368643293313708,0.242317784061214,0.254149061775248,0.411703563145688,0.0799436988141342,0.258128699443578,0.295299694538449
"80","NY0651",3,3,23,320,1.94,1.79,1.27,4.99,0.442315357254317,0.231657961009388,0.195432284082924,0.306220739470719,0.325872388155926,0.558186083601544,0.215588265124814,0.36504676530252,0.481137031009154,0.175226942644148,0.401250074953529,0.440230407147569,0.111229790967545,0.260400949617515,0.352796096016882,0.179469390038632,0.317854070803797,0.3592318534179,0.214541849476882,0.312471856335345,0.449642731278211,0.120160064386335,0.294805262431622,0.394786516385867,0.204779233421165,0.357835060797774,0.507856149324718,0.211083899453593,0.342126746975386,0.497814325198164,0.210762530749853,0.344575463479231,0.511367147569928,0.197514812302745,0.27394947436806,0.444169324356249,0.204008195262383,0.313837304286517,0.492018958700223,0.254603679289939,0.396824067577525,0.499842322461882,0.205241746223558,0.169047243058297,0.349822198827331,0.186241602751299,0.311369481338522,0.452123177819772,0.203239509798369,0.307025613350492,0.445041720287268,0.209512726327081,0.219455543773819,0.368995741077084,0.247198172436258,0.37961013744327,0.470829137425671,0.207037915280178,0.214378471695191,0.332926120639827,0.273464371154419,0.368933801808565,0.439780080766798,0.226707221379113,0.310156461338429,0.392610743154998,0.242457392985486,0.251440640564908,0.409211693251792,0.0738038395784564,0.271811002619671,0.328927585933159
"81","SW4107",3,3,24,321,1.89,1.91,1.15,4.96,0.430915476912711,0.247188103646889,0.176966241492412,0.345058430525551,0.351975493638686,0.586471802537014,0.219741771844852,0.366118006271459,0.45645371016215,0.156453673646516,0.386001170799528,0.414091365048585,0.136105860645211,0.237523374073097,0.360695946540051,0.217239482632175,0.327114229130471,0.380254870935716,0.269648450868059,0.422748853092764,0.512673921307005,0.165282714546828,0.288290265682715,0.443258535093478,0.239769546599153,0.405166240409207,0.533261991295374,0.239576150418792,0.394416588443888,0.49730274822695,0.23231783360057,0.392579328486772,0.511573416825717,0.220786640546559,0.31290033995348,0.451049254913989,0.222267814661522,0.320611746733382,0.491389700362781,0.269684807694993,0.415518123252953,0.498832915192946,0.207477097345065,0.161431182465529,0.333666564314018,0.212311560887369,0.363849314313711,0.465943974612705,0.219718659326491,0.326924183929041,0.441836799645758,0.22145802175292,0.233413915423719,0.372923579688286,0.258380715544281,0.380871719832212,0.457438168633954,0.220356108277508,0.234417533491739,0.337507507711182,0.270707722499518,0.336475325607237,0.422825424360542,0.218760142896843,0.277919807054567,0.359734700030148,0.235793869413051,0.23981506000042,0.389127209297438,0.0857032741762526,0.248390385565991,0.313608605206789
"82","HI-GEST_360",3,3,25,322,1.7,1.83,1.21,4.75,0.387595931614608,0.236834675221888,0.186199262787668,0.326099906659715,0.326544510417332,0.56415681767823,0.213193591109807,0.368057188926117,0.460522604615844,0.15954597988682,0.383875996881933,0.438908676620495,0.115686695263872,0.256295758961283,0.36668439872212,0.194150008892154,0.311348479666708,0.372276458151971,0.248936694830368,0.401732249292465,0.48239049171195,0.15651414362667,0.277284074732172,0.432168890343631,0.233189110686753,0.37607007490972,0.525318590145343,0.236946217875093,0.374197173550271,0.511918674384647,0.231589896646314,0.383036689201747,0.526268469473097,0.231543823607648,0.277081118592015,0.463763583746752,0.218049487492374,0.31954844457925,0.501155112383336,0.272095950278164,0.401715270691556,0.518918998406719,0.205546369007801,0.164906932198681,0.346247751897179,0.20914522980161,0.369490869181272,0.469632042077863,0.221131569074687,0.338628834737847,0.457239403877288,0.224461485077304,0.212214744902066,0.379071575801479,0.250234539234337,0.380222417325139,0.473702337983286,0.21413775524602,0.209853734337426,0.3334909858482,0.276502566795871,0.383327599029686,0.448022012775333,0.219208045704875,0.300880904668168,0.386994981290677,0.231750523626327,0.235600949919089,0.396202845554084,0.0707914428853901,0.254726288705527,0.310121170640202
"83","LIGHTNING_BOLT",3,3,26,323,1.86,1.9,1.29,5.05,0.424075548707748,0.245893925093764,0.19850995784801,0.322022795977431,0.283245980351382,0.564877514495577,0.209336547308285,0.371538549543665,0.464991407190896,0.167134865344147,0.398744110916678,0.442289526031618,0.123418057534205,0.250589993845072,0.368979307717108,0.196396361997901,0.314413196632109,0.369424111092019,0.24193116099015,0.394081235514702,0.475415862137735,0.147156117381196,0.271050800967939,0.432431257601251,0.20936982456396,0.355074212906665,0.517310767925058,0.215590424215964,0.34383171271782,0.497234106735984,0.212620786954422,0.363668375115267,0.514862216122322,0.220652575454936,0.308925695882218,0.459941271194468,0.196900338001799,0.300655820699894,0.486971794895687,0.253667079640598,0.409127567918279,0.502739615789884,0.197628918306605,0.193452354842011,0.363832083168838,0.196161517436541,0.349412127870132,0.457481486189166,0.207726163113898,0.306000525827833,0.440729793681763,0.220393183158955,0.233245792164859,0.390934181448717,0.253981869320592,0.39173551312946,0.467275003407586,0.212066646582954,0.246077153155917,0.354455637612051,0.261879507119083,0.329712251757123,0.422352622263327,0.219059666544952,0.268561835346137,0.373861686972045,0.226388310501695,0.233284840818048,0.399419776512756,0.0799715390433728,0.25976032041776,0.321538715033525
"84","WL_358LH",3,3,27,324,1.54,1.74,1.11,4.39,0.351116314521468,0.225187068243763,0.170810893962241,0.274402765902829,0.338855923724066,0.503048666118397,0.205283127343399,0.362206525122126,0.453234820498248,0.15020423069778,0.387365383462253,0.417683036517359,0.127699693557119,0.267440868724171,0.370373252439989,0.197140741373183,0.335058605894789,0.372451861294201,0.229178596404002,0.388284574713067,0.44716889887806,0.145342777491263,0.290851148585845,0.409842455107126,0.213129515868584,0.361078132927448,0.498467185961142,0.228538335421693,0.379264705882353,0.493217433249896,0.220402949247845,0.3766500557569,0.507650020908837,0.227777460986603,0.285266507205292,0.441534963382944,0.203345821981604,0.310920804028992,0.484665535566466,0.253577621291679,0.396017954292597,0.495514488981433,0.173077583475753,0.151184951236274,0.300385284613473,0.205248957925321,0.363029379747646,0.440475073602009,0.216588842158901,0.307986356151494,0.43347641385418,0.23003409065287,0.209578342134641,0.368557460464107,0.265111572045912,0.416812309473203,0.464859770321718,0.212944973709812,0.213331649094947,0.322892859881893,0.266465519174819,0.358471304154416,0.423180661842901,0.217985074273195,0.27404233686239,0.370082817570803,0.221630258022396,0.212571296471429,0.389690855977975,0.0812271517734725,0.2431330634278,0.293831610700961
"85","SW4602Z",3,3,28,325,1.78,1.71,1.19,4.68,0.405835740161178,0.221304532584387,0.183121589022583,0.293617015797311,0.341182367306586,0.50930408059183,0.226012166849872,0.407363974132341,0.476597313136244,0.192235731879072,0.415108039794988,0.446875276311738,0.116577652400612,0.245858465957384,0.35915105952695,0.177104083970895,0.312717175477786,0.35998541821792,0.20271068639329,0.36801366960815,0.412353463151625,0.134175516873202,0.289678132917817,0.391022892954412,0.191011281068029,0.356715163995583,0.478487181782911,0.209916842844235,0.365599316854401,0.480556033583646,0.215710432714268,0.383992622933242,0.498242656887764,0.218150486779351,0.304215363010475,0.43441468911773,0.198765873703373,0.301231818563003,0.471560862583589,0.242496041759751,0.403742548277952,0.485679650756872,0.171699429429219,0.156954862481906,0.288986562559401,0.191434068259992,0.33782316754453,0.416240988686809,0.211104174181812,0.301084035590242,0.420960604425256,0.226588754300254,0.198561672532261,0.352173481928384,0.258531096727398,0.422621012584138,0.466950866582122,0.219373728821322,0.213745340148484,0.32236036987078,0.263043321000058,0.338578927751595,0.415778757763542,0.234011747857797,0.295918944002081,0.386839986522194,0.249610853371354,0.252925834856987,0.421133598133787,0.124328096579229,0.274684616493656,0.32729509083045
"86","SEEDWAY_9558_SBR",3,3,29,326,1.77,1.54,1.29,4.6,0.403555764092857,0.199303497181261,0.19850995784801,0.282788619313805,0.336640388631378,0.501246528620726,0.219866136736919,0.378539505393725,0.478331112857967,0.190929557401379,0.369093212208431,0.451439707381424,0.101797344109649,0.259482253289956,0.372969459831765,0.156460886547984,0.304555040832401,0.354809984247399,0.166612329259583,0.317521938308678,0.374597004476705,0.0920373677072472,0.307623886862641,0.362377126261209,0.163154961404297,0.311711760218962,0.454473310300474,0.191190558723161,0.315467511472674,0.474230809345015,0.201524109486719,0.327997949772326,0.491803154911254,0.206733082563772,0.2789274746043,0.4293944897236,0.182869092127061,0.31313673586854,0.464197462004042,0.232895270550469,0.363604733001527,0.484914644542865,0.194601072570883,0.191300317293211,0.344187685514176,0.174528767702817,0.283871145481053,0.410684316257072,0.20331939792094,0.28260506178477,0.440399767528748,0.216512850874767,0.20846283328609,0.370495217897975,0.234919467457432,0.376763502747699,0.478409390953728,0.212580326597928,0.273408673814353,0.373595261859533,0.250360685255948,0.298770947584989,0.413691605674528,0.223962455084148,0.260474183442848,0.387246553865575,0.222886975380525,0.274735304625602,0.419549629069205,0.0894765918217257,0.235624294966856,0.302181071523632
"87","PERSIST_III",3,3,30,327,2.15,1.88,1.28,5.3,0.490194854689063,0.243305567987514,0.196971120965467,0.355363378780127,0.318598312409393,0.571698637544406,0.22352159015739,0.380561780854678,0.488722593274705,0.182618980711102,0.382948953799674,0.432995318646146,0.102588240760163,0.246305870629268,0.380696093085964,0.162869140788574,0.307428047695872,0.370464005749979,0.191200086122711,0.334532642034131,0.414456032785927,0.121941290344549,0.276080096133329,0.403582935145016,0.1951811192812,0.356702032411138,0.496084847942221,0.203299867393103,0.345756935753025,0.493689377346683,0.219010692758964,0.347386931440458,0.50998334441323,0.220474764533383,0.305210865881511,0.45912408978621,0.202030497120294,0.312509241530966,0.491671563888204,0.246062412403559,0.4061860142287,0.503187040042462,0.202554020032912,0.180425494582621,0.351920135690369,0.19015973175798,0.319244635653304,0.44667536339363,0.217942324119586,0.304119722695006,0.463670278273624,0.224561500326518,0.218732121797496,0.385369042494742,0.242768424116366,0.372461809907622,0.478771477344054,0.224504100694709,0.230037777822994,0.35948872957846,0.25930739169008,0.34551156325908,0.432872326666277,0.225025960660492,0.290900589358445,0.397372773649707,0.218819138166093,0.233219692177946,0.406753320683112,0.0665407466395107,0.244740230934003,0.311720090751233
"88","LANDER",3,3,31,328,2.04,1.79,1.45,5.28,0.46511511793753,0.231657961009388,0.223131347968693,0.326910047749054,0.301684624561693,0.554060086653572,0.201561814934415,0.360236268420412,0.481882520245692,0.178688114011448,0.394381933201415,0.418031420519278,0.113585028752759,0.241476156979982,0.378938714499253,0.181519100020425,0.288065819682303,0.369340122652436,0.204468376386248,0.333313480796133,0.426948049449746,0.119655275579581,0.267872429117194,0.40225218351213,0.194138252676939,0.367466201092309,0.497783746679798,0.190391971452199,0.334318940342094,0.483632926574885,0.197798133504935,0.32378303417612,0.501607514314512,0.217651273137642,0.311741377273801,0.461442977793527,0.183035487126429,0.304418368825148,0.482175850072161,0.238904105167999,0.381494818435745,0.496506327072106,0.184555157877915,0.177913906800602,0.328790922782237,0.174595673095732,0.300330296924724,0.441143411112451,0.19816958088682,0.275932583336793,0.451578037001674,0.215472531662411,0.232103483311345,0.398058929681695,0.226150870790282,0.349970441256315,0.471644007135813,0.219910629751261,0.220891671169409,0.364353952503789,0.254987434577827,0.360656474350266,0.447851114153247,0.218214027415063,0.296716971986262,0.408412988348791,0.206423215794929,0.214751066557384,0.409769245318706,0.0808616480094483,0.261980852583949,0.318427435103596
"89","SW315_LH",3,3,32,329,1.77,1.3,1.13,4.2,0.403555764092857,0.168243211906259,0.173888567727326,0.287461655711891,0.358751632293239,0.507783688754071,0.225496101228791,0.401944858210843,0.487185357978197,0.194657396631599,0.432078311446903,0.424849343407088,0.113987211074241,0.241012339165861,0.371824056977051,0.156242291536738,0.278095593417071,0.349161329436637,0.132679641516786,0.32573981480199,0.333942760056695,0.0590410156195612,0.320923605266166,0.316119709675073,0.146133616829114,0.36340931185594,0.420560266822213,0.188650951996089,0.314122079682937,0.466893512724239,0.19516600608281,0.31152890065979,0.485913251556547,0.205865611953287,0.2402690454201,0.433091047409302,0.188829589496274,0.317780389629265,0.472797988031822,0.23644365850947,0.353713521406998,0.492352378541086,0.183999737220463,0.182481905513883,0.326959395242064,0.158648540705305,0.259389763005063,0.385717355316876,0.204093353237869,0.269587746222342,0.43505197090304,0.222507587168225,0.180919641360818,0.359109546952684,0.226565477630441,0.351822803195352,0.470145903479237,0.219038763633255,0.21018953720848,0.342036324887771,0.266195662984341,0.361146269922361,0.445430976360768,0.239984484003231,0.3058438111452,0.416122648034191,0.250661946578299,0.242812507428779,0.422628759479122,0.103870604096683,0.273575547866205,0.327180754654803
"90","NY1614",3,3,33,330,1.93,1.53,1.43,4.88,0.440035381185996,0.198009318628136,0.220053674203608,0.28897895093947,0.323038433275372,0.5340417594606,0.219810729509473,0.387864858001543,0.489910700857735,0.221003655417126,0.414319360758305,0.450986476117034,0.0982348470828629,0.255832527330813,0.379758638881562,0.146542209998858,0.293049493734527,0.361068280606628,0.160342842719397,0.309421490910154,0.390075578147435,0.0862335830911125,0.327944274388524,0.368154194580885,0.160052577948147,0.349738759368773,0.469642821914773,0.18364851364919,0.305471552982895,0.473775292031706,0.199813088978114,0.312214192275525,0.497181274259613,0.193032922762079,0.293053746264235,0.441667472879379,0.191505362404053,0.32502259576411,0.481789056506493,0.222322434385211,0.364384996580621,0.485310193832869,0.190227034815007,0.178890204851516,0.324956792560425,0.169638124812281,0.281410001533841,0.429242595496465,0.204200942850535,0.290651888137047,0.458590504656344,0.206563006350963,0.20381532302373,0.377345749650922,0.221394143073765,0.334830292979547,0.469877930608396,0.201762317066592,0.249271233917296,0.357142631063725,0.267763596203347,0.346992270853751,0.446914423337573,0.23911847374011,0.307991511346776,0.426767631984962,0.261199361209271,0.271828384086754,0.438057919845323,0.123337823861058,0.284090768660405,0.344612348615917
"91","NY1615",3,3,34,331,1.78,1.45,1.37,4.6,0.405835740161178,0.187655890203136,0.210820652908352,0.250942850228542,0.333553660243386,0.517387423589751,0.216138248388627,0.374024374791638,0.489371365586199,0.199927787279928,0.417254002518439,0.441072584997302,0.0944204818861267,0.296245054075442,0.396081655382631,0.142302025637591,0.31450340442731,0.385798045433818,0.158593312713356,0.335886405924725,0.40355234796706,0.090506988126445,0.340877469164666,0.364636132672465,0.170882351362646,0.347518433765573,0.470489672604358,0.193555744390497,0.315934631831456,0.474451397580309,0.206932570048863,0.324422393364929,0.495644282594554,0.203928344964202,0.277601354551482,0.440092622193805,0.199335731606048,0.350769337706078,0.477852552558245,0.231981584297926,0.360792864022613,0.481506838980302,0.209078351807364,0.218838589872937,0.360303841148689,0.174955959313567,0.293777670557856,0.430989088883826,0.204852285205628,0.291830157609974,0.445213306211687,0.21586698532765,0.224987034256858,0.385373941830882,0.216622667381784,0.334074594348519,0.458690469222515,0.213020487909803,0.288428168202147,0.390049506392595,0.252350110972308,0.282676142503372,0.4049682436938,0.217679198068365,0.248354702749354,0.380820372767738,0.240375818744651,0.273137676576007,0.410512966476913,0.0947233045965123,0.23349633065896,0.299971228310329
"92","PLUSS_III",3,3,35,332,1.8,1.76,1.08,4.64,0.41039569229782,0.227775425350013,0.166194383314613,0.321683663860779,0.334396035117105,0.56395614493004,0.20909704740071,0.367770261376399,0.482349004599644,0.199406150169599,0.39291899022606,0.436698147148768,0.138586756338045,0.255406811454029,0.386450364899323,0.213104996614422,0.321308533962108,0.381317479523455,0.244446302385221,0.382658603685759,0.473724231314825,0.148049599720077,0.294139975993093,0.426758519182074,0.226727966050277,0.393927102496223,0.509304975994975,0.219776929610185,0.366273466833542,0.494538355235711,0.230955259033316,0.358050938931898,0.510270849863824,0.232381062281969,0.311400747715418,0.468116049632704,0.217984575020789,0.386671915717023,0.495412050453002,0.259912731442424,0.395407232933606,0.506884994770048,0.210349819318161,0.179249095471522,0.347554563492063,0.209179442665777,0.348141000153384,0.460107339054707,0.228234346399716,0.328891471902805,0.461021351377531,0.229370752866852,0.214266866839543,0.390120393232172,0.230035932288244,0.352670422289183,0.465104452843864,0.22337710067561,0.217230696421695,0.346418944225524,0.270354088648684,0.371332304634012,0.445651312634235,0.22167400209877,0.292937275000443,0.391083840228886,0.227868705446805,0.21743137254902,0.377891208096142,0.0657151615774071,0.221547606572994,0.283448821147892
"93","NY0465",3,3,36,333,1.9,1.89,1.45,5.24,0.433195452981032,0.244599746540639,0.223131347968693,0.307944393767202,0.309752105724396,0.552325283058164,0.207186750483986,0.370302341402086,0.48858872490586,0.216438756663161,0.415505636505367,0.451225939917251,0.112375225372861,0.266078871010288,0.382296227908204,0.170100683189089,0.312595733325042,0.367325918210836,0.16944938802169,0.342528079192842,0.393251321825316,0.101103112846767,0.341911341618044,0.361929775229704,0.179245276223359,0.349992389649924,0.469131823201122,0.194014906090118,0.318463443888194,0.48252920317063,0.204849041179625,0.306158233435554,0.499833745702072,0.203624767588441,0.286350584919958,0.457147212749834,0.180376123096983,0.322983651996613,0.481346481147079,0.229217708017847,0.372001984568446,0.494928737113732,0.194941404622744,0.210759366246499,0.372069911297852,0.170241613245861,0.2676538345269,0.424566317755172,0.207092334641992,0.301988182711334,0.448222425173316,0.21028970213877,0.222368722417742,0.404008993910955,0.210326517034178,0.347125110723078,0.46515985511979,0.214947763724947,0.276023328352056,0.393128249416527,0.255900745233561,0.316749205885828,0.427436036449319,0.227204192859018,0.32535046001786,0.413920666916819,0.258639828349848,0.294984132988672,0.435993527100015,0.0921982051537012,0.280121677630328,0.33519943724096
"94","ONEIDA_ULTRA",3,3,37,334,1.76,1.79,1.31,4.86,0.401275788024535,0.231657961009388,0.201587631613095,0.322157216193646,0.297707117527242,0.555344528315853,0.198848153296902,0.362978832288295,0.484405619955492,0.202900741786533,0.385376078730501,0.428068978926429,0.11417991623201,0.243602831267036,0.381870072393681,0.187317397819242,0.300105743774303,0.357899887275585,0.17605094753943,0.333166147761955,0.399254650184534,0.097386987485521,0.319708426600437,0.369781458367938,0.179318353492347,0.357374553177488,0.467859589297199,0.193347709556221,0.320259569253233,0.482499869628703,0.205530736301175,0.306864818110985,0.500837497230026,0.198983299568353,0.258504944146333,0.44628080951256,0.167353812757917,0.291257511705939,0.479243837399607,0.2269376625122,0.364893485930989,0.49289671492555,0.198725037674749,0.196464023109244,0.364878764005602,0.171979273853447,0.293334120189209,0.43935505055549,0.205875058840846,0.317125520638742,0.449363333194958,0.20434133955866,0.19823203955864,0.384172904571431,0.199564605925717,0.322125191038273,0.456817611289955,0.210784322407904,0.214548041438798,0.344676476993811,0.259587806129508,0.353055688776751,0.44900031973087,0.225582926357858,0.324882157867669,0.418392712526675,0.230830661552357,0.271594056700923,0.409976672340962,0.0742588943155066,0.261237055908336,0.320495582848524
"95","GUARDSMAN_II",3,3,38,335,2.13,2.13,1.33,5.59,0.485634902552421,0.275660031815641,0.204665305378181,0.364931510382481,0.316496069586295,0.583413158589731,0.203182470600738,0.347737566043644,0.478207631600358,0.191833949621533,0.395507361706928,0.417516715907324,0.119644578213928,0.22940751487441,0.386961956681028,0.209394442107436,0.301497274385441,0.372618973593666,0.212575370441982,0.344546894861922,0.436916846287528,0.133779999084261,0.29920811944517,0.405153617181712,0.213927240766543,0.386693737754446,0.50216060184562,0.215195773982189,0.355920160617438,0.486072303921569,0.226226752504034,0.35093764520026,0.504729471810598,0.213587131811841,0.285720375106564,0.447249455337691,0.182931597958441,0.29740637899386,0.477337302733544,0.242091054919531,0.382827571424197,0.487077170795439,0.206753767252731,0.170170547385621,0.341973330999066,0.18937521916561,0.323358008806925,0.444733789315833,0.214098858805585,0.318175930922828,0.448145073131582,0.207377808290828,0.20096782885919,0.374461580455848,0.203703505272115,0.321026761616753,0.45006822098657,0.212506044716523,0.234562827014045,0.353383085814363,0.266805992064927,0.351628481850558,0.442424258568165,0.232111720267344,0.327908516436421,0.413087540714205,0.236144474262483,0.266193178235925,0.40557699178278,0.0759178409568714,0.274659771997034,0.329296810636019
