"","Germplasm","Rep","Plot","Row","Range","GNDVI_133","NDRE_133","NDVI_133","GNDVI_159","NDRE_159","NDVI_159","GNDVI_164","NDRE_164","NDVI_164","GNDVI_168","NDRE_168","NDVI_168","GNDVI_171","NDRE_171","NDVI_171","GNDVI_175","NDRE_175","NDVI_175","GNDVI_178","NDRE_178","NDVI_178","GNDVI_181","NDRE_181","NDVI_181","GNDVI_187","NDRE_187","NDVI_187","GNDVI_189","NDRE_189","NDVI_189","GNDVI_192","NDRE_192","NDVI_192","GNDVI_194","NDRE_194","NDVI_194","GNDVI_196","NDRE_196","NDVI_196","GNDVI_207","NDRE_207","NDVI_207","GNDVI_223","NDRE_223","NDVI_223","GNDVI_231","NDRE_231","NDVI_231","GNDVI_236","NDRE_236","NDVI_236","GNDVI_238","NDRE_238","NDVI_238","GNDVI_243","NDRE_243","NDVI_243","GNDVI_245","NDRE_245","NDVI_245","GNDVI_252","NDRE_252","NDVI_252","GNDVI_258","NDRE_258","NDVI_258","GNDVI_259","NDRE_259","NDVI_259"
"49","SW4412Y",1,2111460,1,49,0.376765131886629,0.354354256019201,0.571941406693528,0.260290019832486,0.347433782472146,0.493200793712303,0.355402870704905,0.432480692479138,0.467077361188605,0.157113058892984,0.248111316275389,0.276303086256924,0.174703006560167,0.305856184968702,0.400097417402479,0.283090921680891,0.310312854440889,0.498544608958881,0.195002424183301,0.310305388795292,0.456814892152908,0.318090941654728,0.427098906687007,0.566908511688428,0.289220119942092,0.336353254067584,0.523011446599917,0.346736977740156,0.431768851908244,0.583720843787752,0.311986019411466,0.324061835577605,0.567530858729034,0.29925098436369,0.324417246702261,0.546976360637713,0.347327521293779,0.396476763532066,0.579612717028508,0.249330578424446,0.243106402889269,0.41399701715138,0.303259398390295,0.359898041636781,0.546132452054753,0.330484858758676,0.370827210206595,0.545133325030789,0.229721774615987,0.21669348045764,0.431489040810728,0.296922484908182,0.302126621792996,0.525386661463922,0.188957586910305,0.191594645521044,0.395236255421709,0.312355824225439,0.31918385220093,0.496037596179911,0.273676829902576,0.291127465758688,0.430313477214823,0.188113534594438,0.246083702298124,0.356545013704406,0.113330576694673,0.262196207430341,0.310267285861713
"50","SW4602Z",1,2111470,1,50,0.330112410116742,0.37036547734876,0.533744096224407,0.251325164356895,0.322418682009475,0.48097513928716,0.347435944470035,0.420236909409073,0.459339226155756,0.143998730662748,0.226096163428002,0.235711040769073,0.157363827790987,0.293225934888723,0.393240671796145,0.249561467659146,0.325422789789332,0.470354775612466,0.171196371558942,0.290771480823384,0.41587720938932,0.303477539664393,0.428490315456472,0.541254513982153,0.28814937321629,0.327856435127242,0.507845614309554,0.343913679149026,0.429350054595298,0.573083356565375,0.305252511297282,0.30034792231439,0.554866927984291,0.301970425023555,0.323889120585392,0.542271394539124,0.346532330944783,0.399331850095995,0.573069349851834,0.215657987208232,0.20093433346493,0.373084177742685,0.291211709748253,0.341447051973368,0.526333063794364,0.327287489452629,0.366793142098053,0.535480233024755,0.218192333258347,0.182270403888051,0.41455756661639,0.298129626007913,0.308240106656261,0.530259942119468,0.185704893522178,0.190751705578653,0.393783276022273,0.303202402040333,0.299784147685248,0.481427910565576,0.252962085970679,0.260196137544557,0.407224695123753,0.18464372918858,0.250469285248933,0.359244267910808,0.108996669211947,0.254116506331039,0.290689760066923
"51","REGEN",1,2111480,1,51,0.382787387599592,0.345852408511128,0.583736368837262,0.26123631497441,0.308814241550814,0.507464364753367,0.365026031714617,0.424305330694969,0.464718474545782,0.13251714291218,0.240353761833582,0.256846478501715,0.152583565078438,0.277318477496484,0.387236416190949,0.252907669503813,0.338945333849168,0.473064853877661,0.157786527421848,0.301004516368871,0.42348709552397,0.296725086804361,0.387347270719551,0.550482436505805,0.269897937452885,0.350637515644556,0.513594336670839,0.325441974389462,0.370360918702151,0.570020658646251,0.288047920663318,0.318422661233168,0.552691353649894,0.292142396647478,0.291603693592121,0.546859887626839,0.337385036262239,0.381948995110798,0.574682048769534,0.196648278069586,0.168548347004723,0.36739848810516,0.276155744197725,0.303045641435734,0.538802740660326,0.321527662644728,0.358971729835194,0.545702187720536,0.20054511370924,0.207904168985103,0.430419418168838,0.295445162573891,0.301578642734042,0.543085747731929,0.180631270292079,0.201262727313147,0.417978566191071,0.319415317845769,0.348700745807008,0.51028786204308,0.271951690565078,0.318657303138319,0.456057032399936,0.150268568043736,0.294611941239518,0.372742996448311,0.0854802592041917,0.277999670456418,0.303346768571682
"52","ALGONQUIN",2,2112010,2,1,0.317622997035543,0.306600748883231,0.512424824682408,0.228809783076479,0.324910904194792,0.509355397846446,0.255484300527173,0.426254272351142,0.428915572345146,0.071563092896302,0.34859579706322,0.272989683167736,0.0799126529354668,0.401380098452883,0.301659841151651,0.107433142870552,0.414392935574669,0.382308773128591,0.137872530781694,0.361987982792481,0.396321710984341,0.167445383160765,0.306515355000448,0.433413764288059,0.260785212339744,0.302475787041494,0.531529283399121,0.232822942993338,0.344963793756657,0.512987926486672,0.264727823643913,0.343951278847556,0.49187644998955,0.120210274480363,0.393147681244589,0.389733212008619,0.166296226270976,0.388605226882719,0.398257236897629,0.213930236463229,0.189773946864354,0.384228626573672,0.242110144620297,0.348233030585972,0.463755496882432,0.260133109693338,0.346514038219381,0.454132730015083,0.273007180020575,0.24378480715863,0.461992560008119,0.286640047656615,0.347993626638052,0.475503788248301,0.261764786814349,0.268869129572733,0.449272590392089,0.241472644030633,0.299157231130666,0.405935873108549,0.224749779962557,0.263573857372648,0.416826036749071,0.177162967291483,0.232796376857281,0.38146606981485,0.116478876018707,0.301032485392347,0.350535001330849
"53","NY2003",2,2112020,2,2,0.361840892639823,0.316918249527792,0.54722010504941,0.219429942072624,0.304054674131401,0.476101411139774,0.230597227008562,0.416015320501289,0.418544402470468,0.0748065060659126,0.340525220551599,0.262799026935139,0.0856755262670107,0.386850334742777,0.28953993595324,0.144660268290783,0.372282164572917,0.380558671942209,0.151296438628494,0.381153190064516,0.37418537940926,0.201415065841584,0.296395207968771,0.444050193685407,0.291731432445758,0.369949415936587,0.533546881518565,0.248149929697328,0.377039628055014,0.509707798996376,0.225503491881378,0.334339121190645,0.479303832978975,0.0999641190766687,0.452459599394961,0.415532685432798,0.144440452095342,0.404584090914806,0.389540723304841,0.182699206307196,0.157839481803161,0.3149901302803,0.261375875997217,0.373772815878079,0.445314414973858,0.277455945923774,0.362354878436908,0.430761066600246,0.260639324422805,0.199337329791813,0.396579283507085,0.302157661348688,0.383847819724905,0.448316586999642,0.266562230083558,0.204151566464627,0.397109502934884,0.275020781580484,0.3752289530613,0.420321854231889,0.242361535532048,0.294603084525942,0.39741214303026,0.231001882763529,0.208234873799466,0.39815396254965,0.140548312047976,0.268850399888462,0.319783768711104
"54","SW5210",2,2112030,2,3,0.389798975915039,0.348441102134298,0.569529899812246,0.232920459478317,0.327686309026314,0.477567843433111,0.230192993983432,0.445889083322116,0.401238689220921,0.0851820112201743,0.32601439080864,0.287575104780328,0.120437760196997,0.333221513816497,0.326438399726979,0.236417675100184,0.314915257367369,0.464072601805811,0.185874426993134,0.342099192618224,0.439760232867546,0.24152165251305,0.328782194765273,0.496482526039335,0.304304964318454,0.389073451188986,0.547394138506466,0.281193600945551,0.39512627508167,0.528410427969949,0.228501552274032,0.311986780756318,0.475126260917679,0.0932269594412578,0.448990867335832,0.434995712164207,0.146064552186347,0.417571143501648,0.390492594747425,0.18912034976199,0.17314149522598,0.328065681156877,0.286934121431691,0.409819658686132,0.476344086021505,0.300516309600901,0.401855341995655,0.462828676989497,0.271998632198254,0.241690323716468,0.420657555951674,0.314916436421686,0.393278726243015,0.462991996652399,0.275158112994901,0.292749868308905,0.413815695769833,0.274776096686878,0.292989386196831,0.3821352310688,0.242134931282664,0.230790875288916,0.364829547133897,0.240173170682365,0.233192316583654,0.39395519408192,0.146771735798225,0.236686439281595,0.309541807673296
"55","SW3407",2,2112040,2,4,0.385824724632458,0.328138700852578,0.569360525987277,0.229767448785551,0.342372943907471,0.480675836430312,0.23218499043052,0.431894530475851,0.406188773130151,0.0984563420252492,0.29737360415018,0.296404789120431,0.136096492161413,0.309424073418601,0.330822228387208,0.251388441894215,0.305814946652077,0.477791012802578,0.18487132109652,0.356500989938107,0.442952413605852,0.24435454488266,0.344547258781747,0.510727161488644,0.306733406315988,0.396924280350438,0.554367177722153,0.271232618469354,0.413372798764055,0.529496561657839,0.20714258134041,0.280994566501299,0.470851346562721,0.108833757402202,0.444405477305328,0.433742172344284,0.158681983982096,0.408341836799935,0.39020055394011,0.198128072521688,0.174764077144654,0.346696056498662,0.281065904119392,0.404661237168977,0.469128257363551,0.287379536208897,0.383805194625486,0.44743797307208,0.263521760340647,0.228154665042887,0.407777206188561,0.299860647431562,0.372583564556361,0.451683284090487,0.252004994544464,0.237989583780782,0.385592579781442,0.258033750780353,0.31470657742005,0.376134523288223,0.214556702512896,0.218506446292717,0.336787080222502,0.232605182233421,0.231763230023192,0.39567467847354,0.120783294898228,0.221643059855521,0.284674535603715
"56","LIGHTNING_BOLT",2,2112050,2,5,0.366331619076142,0.287296524009994,0.570144538603745,0.185555256532026,0.287117183280866,0.461036131624367,0.2157569495263,0.392917191341368,0.418849463332734,0.0977068995730761,0.322729710718368,0.302493918344617,0.131627547876848,0.338153465500124,0.327243888061554,0.224947862515622,0.289470840011545,0.451522171662276,0.150008192943349,0.3975240811746,0.404843771106747,0.213608751298338,0.308269693842449,0.498025306232333,0.284261393375912,0.368961853358365,0.550394373174802,0.256974451560604,0.381726891266897,0.52647437684516,0.223860084943977,0.351171944891752,0.487562153148968,0.0895134590859196,0.430500108067406,0.449037812746686,0.145820355344192,0.401522933155395,0.400460975546747,0.189716037610799,0.176032080244477,0.355576026085304,0.26464412860204,0.394959770191968,0.475291020182661,0.267448822437739,0.352992652247914,0.451625776633872,0.25291144963045,0.227801212935647,0.410414308861149,0.284643385909104,0.350871723773685,0.44851086023635,0.235651639442043,0.245871375370071,0.389496641568505,0.238766551377719,0.268092249306671,0.366229990755607,0.20634811402142,0.22731301022067,0.347362074163401,0.229947330486133,0.232688144925709,0.418629552571297,0.107283857915248,0.259624573811425,0.320212809105543
"57","N-R-GEE",2,2112060,2,6,0.355694536033914,0.278475312745286,0.559121847040546,0.188158388182641,0.30847766423214,0.475551643582334,0.239941658941366,0.403870150506686,0.430905738442166,0.0940617974916994,0.324940502359389,0.294700020516428,0.119192147288128,0.353950068399453,0.314572451602205,0.204496893112631,0.304132047432189,0.436171189427854,0.132673124316813,0.415459137803299,0.407027659793244,0.199386603790503,0.273617900737159,0.489022890739249,0.27802222212522,0.345012776387151,0.546270859407593,0.250531264681201,0.373428787984388,0.515273615370319,0.250394442227533,0.333059591306402,0.483037591542641,0.0796095602764928,0.432575843743878,0.430180786462184,0.131045882693668,0.412806340651826,0.398992431433792,0.166125183289727,0.17570762234797,0.314995979003085,0.247035309381763,0.371159032459342,0.463477767502535,0.256320310529313,0.353766311041001,0.442227711126794,0.242601876809349,0.211709693336553,0.398253036713525,0.285986934929394,0.368180665300946,0.454386108672325,0.224726787366729,0.197649982780306,0.369706149879914,0.254500827074023,0.299527895204634,0.390848074954295,0.20840790181744,0.225375398275077,0.349217873462318,0.235573999803858,0.250107811613391,0.405534329487422,0.0812639168545209,0.218279402258641,0.273307096594294
"58","SW5210",2,2112070,2,7,0.384466740203293,0.325199304909836,0.576766814525759,0.215680936198099,0.305699671172817,0.49354881170738,0.243657731986632,0.434675969548765,0.438707467731562,0.0993825054600288,0.327139570327384,0.310597467686626,0.139673523110058,0.331234875279226,0.325021976090014,0.234932213608789,0.297742610981129,0.45473907383185,0.159003271204521,0.366289272314954,0.437917652786782,0.219242102487616,0.325876234816605,0.508149491151103,0.306385055376406,0.391471761576971,0.55288524718398,0.266750352311452,0.395316563373435,0.52279456441709,0.262446523570924,0.338265590723675,0.505931368790135,0.0653457700393038,0.432413662439473,0.444078356829822,0.160911565584812,0.42290171936416,0.417435438969739,0.212756262045864,0.195275255516077,0.363738503604275,0.262115265695774,0.393151625349768,0.468184275305018,0.276884343346418,0.38898407987048,0.451133718969239,0.268253307280823,0.243557717699875,0.403873566822913,0.299978186465853,0.380624716063336,0.449479316375023,0.246370923459805,0.266231539696858,0.394505071331734,0.269075423296996,0.283483815362373,0.366206532240688,0.230135659184331,0.234203222306576,0.343686134890093,0.250850949135062,0.241482097029418,0.40610301998613,0.115104829354782,0.269433692028848,0.320192402752956
"59","NY2003",2,2112080,2,8,0.350141083500909,0.313565127257568,0.549875252405757,0.195499545004437,0.310959978106671,0.478930875757822,0.230886998289282,0.408076992264796,0.432432991545242,0.0770784537230973,0.359072071279932,0.304880125443301,0.0946053665132825,0.397500829084276,0.309565818927994,0.126115881263797,0.410167461911166,0.357973323999189,0.0922185904082119,0.427079844437354,0.341168939527565,0.153458454591749,0.29320931180524,0.427931156948681,0.280257388208165,0.364821000208594,0.540333620150188,0.224082402505381,0.369956180795322,0.483741430950798,0.236850714592667,0.277645582329317,0.486704612567919,0.0553566908919984,0.451180546340354,0.436186359816244,0.116789506729303,0.417111915850206,0.399737990931341,0.193135037739644,0.173663932388765,0.328268631837522,0.24357931177658,0.374701608447738,0.443984441198064,0.258125079333161,0.368297148075885,0.421515906291945,0.260432131273655,0.217869138731702,0.381821783148383,0.286825947547618,0.387617395793207,0.439806991506505,0.235547777458693,0.200404530927248,0.352422249502438,0.25451609730816,0.324723189523949,0.374762113282037,0.221738816697868,0.255140896274096,0.341189475488718,0.246726918272669,0.266861480075901,0.416886780518659,0.0959181803882526,0.27770713661983,0.313980535048027
"60","LIGHTNING_BOLT",2,2112090,2,9,0.368215162889847,0.290239267513173,0.569596013084414,0.186489228544199,0.287235526621716,0.481708941811244,0.212305427120754,0.404429067537449,0.445345614532549,0.0906974800390055,0.327478091386031,0.317809578240863,0.140506422489051,0.336632978613386,0.330095479647555,0.213188728316354,0.314209684955356,0.439426962999312,0.148355212934508,0.384370278970806,0.442749158289106,0.206164228094444,0.305911899006178,0.514777658399737,0.287626622633116,0.377563360450563,0.559262098456404,0.246701301428738,0.39888253879751,0.518579825295047,0.27150961802873,0.366405198687097,0.500037588841226,0.0448971619680992,0.459310697191913,0.4470847581865,0.113681966652926,0.410119764613815,0.409228115401632,0.183976406256289,0.176675585968914,0.349780819113626,0.244861950007212,0.385287005680494,0.469102590874288,0.26254865119709,0.375867546736408,0.45416386455782,0.235627352886204,0.195922072559168,0.380918205583143,0.276360606169345,0.371543329106103,0.448740870809352,0.213426876615132,0.189116852013875,0.349094364676191,0.247223302530498,0.305656456130839,0.384532497862669,0.190537041157812,0.229261380765752,0.327120774146258,0.22514032845448,0.264235966626736,0.425526763760166,0.0842005198803503,0.260739387666831,0.33133933720547
"61","SW3407",2,2112100,2,10,0.398174653678651,0.351111712002684,0.587987426343838,0.20216404441143,0.304257776892048,0.480156946397356,0.216702168172186,0.448369311027163,0.45558868501529,0.0975805931834134,0.305284445616812,0.299983733403675,0.162292480895365,0.312609076400116,0.329959608050408,0.244187744651323,0.288198359164716,0.475514280745655,0.176649334248498,0.337207492960088,0.467438069557447,0.237343612793673,0.359955429921778,0.53434498437056,0.30780421576822,0.42154868064247,0.559989700667501,0.252604276523098,0.416164783084214,0.519265581551615,0.253277635988726,0.299346503661706,0.47764351523742,0.0595652030146332,0.457599230281184,0.462867187094505,0.122063227220384,0.397895998209467,0.410052005924853,0.189697092546583,0.176894474419149,0.349216124928719,0.250177892355572,0.391130083080548,0.460292144502671,0.269827091067486,0.390865263536607,0.448527958819378,0.260078517966502,0.229995415621183,0.403030869317207,0.288104707178541,0.38304776769746,0.450457386271258,0.231436241962592,0.248957654523816,0.370466929165175,0.258310180256002,0.275652551470255,0.357747641917791,0.198863829284375,0.206975710392689,0.297071414637607,0.2208036958157,0.219241325683542,0.394353445558288,0.0856835194206633,0.222293876826749,0.295070154758736
"62","N-R-GEE",2,2112110,2,11,0.361985631787727,0.271033500260647,0.563667181688557,0.197265592141439,0.302669737196591,0.486668044468556,0.21457808770571,0.412796366252923,0.46200530670984,0.0846556823557639,0.341656701544594,0.304390515548521,0.146621389912858,0.352636966316857,0.337151330201946,0.203580610556063,0.321051230318672,0.43978048326308,0.13452577974804,0.406130019138143,0.433436588138844,0.206649804907165,0.297872152674953,0.505252239721213,0.276763515399646,0.38096670317063,0.549181920108469,0.226892555852788,0.382003008549391,0.507562610352198,0.283566060951854,0.35182313867576,0.494823339964005,0.0645316876992156,0.464141596051892,0.448824034931407,0.117533913144255,0.394182861614712,0.40408409353046,0.17282385191577,0.175749440715884,0.32893173078329,0.212599296955443,0.33259843012165,0.433994373932454,0.247043704690961,0.358719055723913,0.439597603332088,0.247921524146395,0.220857493994749,0.396186525892408,0.273636024813696,0.358511516829582,0.444091607989139,0.221602649896952,0.216418617450815,0.348508922703985,0.25762132677721,0.32822476385095,0.390465764469559,0.196783469045422,0.243423835618058,0.338890681988804,0.229884688771953,0.254794149170922,0.414665111489397,0.080965100494811,0.220733614712853,0.29288160513074
"63","ALGONQUIN",2,2112120,2,12,0.327487629434269,0.270107966403761,0.538411536992184,0.183164641932733,0.294506753074528,0.470923090360431,0.205126892811148,0.387576602506446,0.463861156083228,0.0736991357735099,0.353343591547232,0.292824379378059,0.127231657397434,0.384908631173989,0.336144721601721,0.145579093214996,0.389844734691616,0.392053906563803,0.094264122787416,0.435329526844598,0.39057920074151,0.186136473354225,0.285846987196705,0.475547646760378,0.267514493446177,0.369271354818523,0.551977602211097,0.205807835228117,0.365025841178615,0.496621989663529,0.256971326366023,0.322578830729079,0.492552169462162,0.0808725098894587,0.453514534278784,0.443396912067536,0.172146500981033,0.303590636724235,0.389791236698149,0.207812961340439,0.163370911377228,0.324164729277244,0.194052803627694,0.300792236086354,0.419379702971034,0.241598743566266,0.350586436409426,0.443561653313407,0.231541258990108,0.199696294182441,0.379438440636748,0.251455169025177,0.332811145650134,0.443455252115019,0.204498376080953,0.183185135393217,0.335751117687661,0.255694235176605,0.368953958754718,0.41614779907,0.183519715076583,0.241932409985399,0.342607955452305,0.199737169829858,0.263907442546911,0.409994939911448,0.0470781724410256,0.229047169961102,0.289114805112328
"64","BORDER",1,2112121,2,13,0.379033355348885,0.322349503515134,0.56866057297283,0.211474208296665,0.305080390279316,0.478094665890614,0.195605752647985,0.433407727886676,0.457659285141517,0.106134676430927,0.300869310354934,0.310840001172367,0.1894785293856,0.323676056046097,0.353765078970277,0.258450242598573,0.287132084277494,0.490151710543284,0.172420037255325,0.347560686234962,0.474519163588523,0.265191047774902,0.373060977251312,0.542102571005519,0.312227826785296,0.426688308302044,0.566473456403838,0.258001650031319,0.410495074807174,0.535251573970821,0.254475692858698,0.321016120820309,0.486177713839159,0.285671949738484,0.377609587180022,0.570326786853962,0.311960769634326,0.353788410323729,0.551607581598755,0.228901732790542,0.183800186741363,0.335797735760971,0.20166776153625,0.343670525094674,0.43287288333728,0.261131752369405,0.411849115087108,0.46974358974359,0.255449400478585,0.240539346918493,0.398178846766263,0.273430147325406,0.355089909927487,0.449447793711183,0.232673767204079,0.233008156181493,0.35118092434714,0.284958135595061,0.340227951191136,0.392151289366342,0.205639511334422,0.210509291982629,0.308804826188004,-0.00749218572055442,0.359451905092155,0.338603492844083,-0.0514870309759181,0.377325084445543,0.3694891559565
"65","BORDER",1,2112122,2,14,0.373352193375362,0.319908763966283,0.573943656228848,0.210919167133548,0.286275616966154,0.477795861427575,0.196129436131465,0.431847713913941,0.459503896142744,0.100997079144623,0.302545209414109,0.310440223922155,0.177682653771864,0.340617373004054,0.36095003929842,0.237494696615111,0.293955988283193,0.485649828362288,0.165128957825754,0.353514630547503,0.461879007034716,0.25846493868048,0.356849433900181,0.528680994899867,0.305355329838219,0.419388688986233,0.559821521693784,0.272052708800487,0.447060110227102,0.557435754469487,0.224788139410082,0.248199370779101,0.466670866472426,0.295193066094522,0.388952146675239,0.588291511757562,0.328089683297402,0.40029217829766,0.57224089271315,0.234118974565899,0.192669088468721,0.335146912931839,0.196739883703386,0.339834136738161,0.43291294189127,0.245057632681949,0.397291433157596,0.451849530214344,0.258014213888784,0.235332192487918,0.399102861562258,0.260830195645723,0.336756609111306,0.442507202549345,0.231719037022656,0.236190446046592,0.362764314765454,0.295951746598574,0.349195364420278,0.409034632195699,0.228893508908889,0.25615445092719,0.34203302062459,-0.0277818629602965,0.382182712313221,0.34106172372486,-0.0833007284328726,0.414198258488916,0.458399685666122
"66","BORDER",1,2112123,2,15,0.37918481080068,0.314145788206187,0.585592184213481,0.197025004552458,0.298396583051315,0.456296247089086,0.181551329711648,0.418725640103136,0.4442617077412,0.0967979093882901,0.301169143292594,0.317833611770568,0.17526487689431,0.314649919164283,0.34717774530531,0.237734158359729,0.301053315156316,0.485797209582236,0.16272898163691,0.347764959560186,0.45835131869533,0.264169915116423,0.355586664663544,0.539618587160892,0.299205482084925,0.415450563204005,0.556395755110555,0.273562900096673,0.45873989406189,0.562133773669876,0.22436100445309,0.301826246803069,0.485054051813962,0.282400512295932,0.392990414924612,0.578056351535913,0.321047001750424,0.386910083934599,0.558703370804924,0.215623972455368,0.165358601774043,0.309468954248366,0.201798170153587,0.352802871418671,0.440904702674402,0.236149363527997,0.386083136147896,0.445607953837851,0.254337377230048,0.233755516451595,0.391186106921401,0.245187085277689,0.317883528773009,0.4309892956285,0.22229667632891,0.208222196599921,0.340730341100659,0.286285301677102,0.342307344774138,0.412467244962501,0.231311080544134,0.264613429333144,0.350291605336738,0.0508102632120226,0.265477586533006,0.254768299602799,-0.053236213402245,0.399768685754845,0.416943736770726
"67","SW5606",2,2112130,2,16,0.386661978461459,0.333191122327754,0.587245325251342,0.22739621981079,0.3023749860067,0.47486594110635,0.229182362372995,0.440678179528692,0.475246896923907,0.112214498221768,0.262907031272898,0.317120372812802,0.204559260785822,0.29312251799454,0.362471689625217,0.261768612547357,0.31178850180849,0.51104560834669,0.177732884550726,0.323051321535993,0.480067594572616,0.275480384814107,0.384540314981828,0.547408504210227,0.304057683463354,0.436052617855653,0.548233468919483,0.289028026278666,0.481976436901775,0.569408337979742,0.227811663024077,0.265671612687913,0.460009524559489,0.285712472530797,0.409317516887516,0.573532571262472,0.323552170812445,0.403299089297908,0.548510678563848,0.223246650212022,0.169274188842204,0.305050186741363,0.223561310887881,0.374210928390495,0.447788365745022,0.237888399502014,0.383847260852118,0.437882020839387,0.26693689447126,0.246462644311696,0.392829751568662,0.254353883686181,0.331557853337792,0.439148030318733,0.241765650859802,0.240648596603392,0.353802057221356,0.281460100812539,0.327894780741081,0.397921054277791,0.241414814142225,0.270394344050554,0.350256846784538,0.276961057296263,0.278169302129454,0.434831752055661,0.12736443963476,0.291323457966182,0.347859585615623
"68","ONEIDA_VR",2,2112140,2,17,0.361887638359053,0.26370076601157,0.57270525141679,0.215468394285115,0.292561715068109,0.484142238362187,0.216608014219262,0.433319092162859,0.488126011872639,0.0653949400419987,0.314191945836631,0.319736656994636,0.139967814403199,0.287653769224392,0.331893835758405,0.171001138266687,0.361279576033357,0.428585508741549,0.105730763776587,0.413018087330537,0.415468091366144,0.210120851425892,0.278442589850586,0.510801812715933,0.247094918237506,0.360979349186483,0.532504171881519,0.241102030345279,0.429340710400092,0.553111449464948,0.240197052744912,0.320462726153263,0.49883164014398,0.232061004418632,0.332102217047382,0.546469217057452,0.277462691240661,0.372411223729471,0.526393269436874,0.226156718762896,0.22047560690943,0.370579919467787,0.17912560715436,0.289512104682383,0.432787107400111,0.198189162921684,0.35388932707875,0.438817164127472,0.238011917459899,0.248264548032529,0.4135815642435,0.227030511730962,0.304865818946666,0.456728150157114,0.210413913972715,0.263400275364383,0.398037331693506,0.240340756137586,0.265107804908564,0.37767218549951,0.214247612648706,0.245719555232403,0.363799322562911,0.257593386912465,0.279282096547086,0.444475547989828,0.106723048375783,0.284296361078368,0.342448635562822
"69","LANDER",2,2112150,2,18,0.364444157773035,0.259652884968071,0.593380052653124,0.190880500158033,0.298450701794612,0.458851265893004,0.198210215357094,0.41185550898791,0.479784901588142,0.0762955040060782,0.297274539113104,0.327886807936927,0.162344518373334,0.295404411764706,0.335725366095805,0.19463715178192,0.309958740579663,0.452485953175713,0.118428926190522,0.382178403161722,0.431148971623072,0.225029673695957,0.289457426806339,0.525057450681947,0.243124203718855,0.385579761159783,0.530423445974134,0.239141686719986,0.449652826177865,0.551690276228975,0.22012053884868,0.281950509788922,0.475806193963529,0.22664934914564,0.32447789299413,0.530104010666464,0.269062958567106,0.390260708618448,0.51625197725621,0.206417533348028,0.19535275109298,0.350148265122604,0.195424796327395,0.316702034349093,0.460330713891085,0.202860152164585,0.368264768151438,0.448513706117592,0.231868534756227,0.227593901026411,0.402774844008637,0.246105641545274,0.30918201624084,0.459531524394269,0.213362616816564,0.225443246978641,0.364891870119046,0.259161605586764,0.324927137205293,0.412417591957719,0.213770359011445,0.264961724213351,0.365433802100883,0.24695716939095,0.26170502070067,0.4312760859971,0.0922958692486865,0.284956721659252,0.337159257085187
"70","WL_358LH",2,2112160,2,19,0.359672443254556,0.300894952886345,0.580643655023141,0.199836316626654,0.26926640660656,0.44487217812026,0.195242166103082,0.428647838340229,0.45353735683876,0.099620769599712,0.278044784430962,0.279672030247076,0.190896535605393,0.30729600540818,0.344667170494804,0.229553889313334,0.299310855336562,0.468288418891613,0.148146286758763,0.310337370242215,0.444317154524767,0.255032303831639,0.342947009467403,0.536187014851707,0.26758731976936,0.415997861910722,0.525372210054234,0.261824539142409,0.481892875268956,0.551519661455541,0.214726363799267,0.287674351141423,0.482077057876291,0.252373195828025,0.357477567298106,0.517772849675273,0.287485422124071,0.397258942705816,0.497303825664869,0.191882968112081,0.157917708470413,0.285251568188797,0.221309979674765,0.35805109922757,0.454007567939456,0.235317843828397,0.385007403102384,0.447585204865291,0.24628018684243,0.203362102675828,0.368786799620133,0.275583618440329,0.352409586056645,0.459154944233083,0.225978867185542,0.173886503754044,0.319898505541576,0.278181460828434,0.378254304203071,0.430667750971356,0.228064815024991,0.281744075381132,0.362507463039482,0.245303957428379,0.215253767101696,0.406277452031188,0.106419322156108,0.277515368138206,0.318275599832693
"71","SW4412Y",2,2112170,2,20,0.381222511908246,0.310016437256426,0.600142905050074,0.245089779405699,0.361540997602379,0.493784637262898,0.243572478746402,0.45725010493494,0.484193799844097,0.0669229116418385,0.331761481872271,0.332097951288139,0.177963029241316,0.311464667618102,0.36498213473153,0.238874825508403,0.292007891768276,0.487848246590057,0.154215139359262,0.279071380582151,0.46064181813017,0.244742681523145,0.340219207926702,0.531516996448503,0.260935508045788,0.410923811013767,0.521669274092616,0.267207998953712,0.476229846203884,0.550526496143481,0.239302680892636,0.321529029282396,0.489341417959419,0.262744064458695,0.383400381605765,0.514273031720689,0.295155453558397,0.426509077610436,0.513498006480537,0.226198745394759,0.202259654048047,0.335444722258777,0.227084091841213,0.349389884059813,0.456493074155114,0.242620605037203,0.377425121424717,0.449728761917611,0.260597761341028,0.253824246814557,0.400356671670989,0.288967394983764,0.382110279207917,0.479780580915676,0.233233522490551,0.252981493915834,0.374905969920925,0.283563631355549,0.318376823104442,0.402224997300395,0.236931905903742,0.25439327963792,0.355948119642457,0.267012121407522,0.267275645696579,0.437380067202676,0.13114110913628,0.273745304437565,0.323705390172263
