"Germplasm","Rep","Plot","Row","Range","yld1","yld2","yld3","tot22","GNDVI_131","GNDVI_145","GNDVI_154","GNDVI_159","GNDVI_162","GNDVI_164","GNDVI_175","GNDVI_178","GNDVI_181","GNDVI_187","GNDVI_189","GNDVI_192","GNDVI_201","GNDVI_203","GNDVI_210","GNDVI_215","GNDVI_223","GNDVI_236","GNDVI_238","GNDVI_243","GNDVI_259","GNDVI_263"
"SW315_LH",4,436,4,13,1.71,0.47,0.51,2.7,0.330622956461883,0.349584269233822,0.227642241845752,-0.0135745709243742,-0.00302675444906659,-0.0185198640868354,0.207021947966505,0.169472106325525,0.277858686740617,0.246713869659865,0.293545836612209,0.225635152362996,0.195777110770873,0.0974964558027277,0.0889384759438391,0.17399454763089,0.224848356963601,0.198917729437962,0.191141546586256,0.178029403769482,0.194661562048683,0.118562399964919
"ALFABAR",4,437,4,12,1.94,0.77,0.6,3.32,0.29430588415641,0.344383333925979,0.240218759051835,-0.0188190597898422,-0.00785380389788933,-0.00790292253690051,0.239365370490571,0.199552286365924,0.292992597694472,0.241512352530419,0.302855862795323,0.228338563586246,0.208675403705559,0.0922088466715759,0.0897665226617456,0.205265548546283,0.246935227119601,0.217413940713651,0.221852819403976,0.202612022653038,0.207533031651693,0.124463994915407
"REGEN",4,438,4,11,1.68,0.83,0.64,3.15,0.258023877107053,0.332459977537999,0.224810572648336,-0.013748333969181,-0.0137993561241496,-0.00338385588338152,0.24409072281298,0.207895049685262,0.290602210212384,0.247681096664017,0.296175840820226,0.248764305123594,0.229454036721961,0.0891562558751461,0.0900949600093326,0.203733309150936,0.245308448388371,0.213512724326385,0.237162223773554,0.204408316608058,0.199711955775923,0.116866781048289
"ONEIDA_ULTRA",4,439,4,10,1.49,0.68,0.54,2.72,0.217602456448177,0.301902448709399,0.204720909097086,-0.0067044415588005,-0.0135353950834892,-0.00274980301671232,0.190664783375338,0.184407893451144,0.253559608702592,0.215429973520172,0.268039202025128,0.206810053039658,0.180927061025585,0.0895329017018994,0.0937144942637439,0.201346737380685,0.23887378101529,0.189632045425868,0.212102495275476,0.175164249723386,0.173965273734107,0.0963625031832258
"SW4107",4,440,4,9,1.69,0.81,0.5,3,0.28869520659296,0.330016677606216,0.19451439397288,-0.00999327527488616,-0.00629024731353498,0.0143592604736269,0.257485881110126,0.228243929591311,0.288473058599297,0.253500709110334,0.268085658910042,0.231107187105927,0.189271555128116,0.075033608564081,0.0938432123402615,0.216511292265674,0.251948250387795,0.205222092334056,0.241525124920979,0.183637948745788,0.183984996514182,0.0984711523364602
"NY1614",4,441,4,8,1.86,0.81,0.62,3.29,0.287048168923715,0.319279310039058,0.206374960753695,-0.0107662508428521,-0.014566871536896,-0.0023345161671953,0.211692370634842,0.21526574179331,0.266438649023497,0.246308678938521,0.269189582412689,0.230539792913407,0.211620739774734,0.0696863789573689,0.0508618073800511,0.179866656934727,0.224675609101893,0.188807175385213,0.219045488529855,0.175669498662442,0.204278787047975,0.110568224736817
"SEEDWAY_9558_SBR",4,442,4,7,1.93,0.91,0.58,3.42,0.305250902681511,0.332580597118006,0.21380483233279,-0.0159098431035305,-0.011587640115068,-5.93524606882291e-05,0.248184207988575,0.241280643813545,0.299174230846712,0.280291192090455,0.310868356824856,0.300335625205088,0.26542477074575,0.0740618586460285,0.0441827971435596,0.193688846091461,0.234645327194615,0.17184892679309,0.20876291560678,0.18309017486198,0.20875317021622,0.112839820706733
"GUARDSMAN_II",4,443,4,6,1.71,1.02,0.63,3.36,0.244838789090651,0.312516351826508,0.224594383382939,-0.0140662837993591,-0.00795731023266445,0.000738448197258203,0.221517542724148,0.235440519733449,0.292195090597705,0.290372893873734,0.340045012198346,0.329699228060931,0.29687951769852,0.0846656606147393,0.0761108095749493,0.22636639170897,0.255984683126885,0.199198533434121,0.224873745311825,0.204620633692978,0.225681606912579,0.133629324256519
"FSG_421LH",4,444,4,5,1.83,0.96,0.69,3.48,0.289051104800803,0.349646070347615,0.258983614388641,-0.00371503867659567,-0.000385517857564209,0.00245996429590643,0.28440875010121,0.274740386931795,0.334715113914617,0.327327513326851,0.350931481269454,0.334852508617008,0.305106863777494,0.0871402024831113,0.0794529784838851,0.22222791777705,0.25129047844309,0.192924980762947,0.236032521052025,0.21251352320174,0.2525363684312,0.146836297715825
"NY0651",4,445,4,4,1.55,0.86,0.66,3.07,0.26715405822119,0.32510243081506,0.248714957819345,-0.0110831738758305,-0.0132293626633624,0.000428898077472591,0.229100589312993,0.253064139736466,0.306969235581725,0.294909594511225,0.336320605983974,0.311888040274119,0.307221425568886,0.0935769475161627,0.117578751751375,0.2354895154016,0.263021390389187,0.218308033990429,0.250486848304015,0.211310498453961,0.243585743665397,0.143397047380454
"SW5210",4,446,4,3,1.95,0.96,0.78,3.68,0.341766455303426,0.35913737902055,0.268475073198592,-0.0192860605075311,-0.0305724923465043,0.0119861585643816,0.289342449512643,0.289537246139104,0.341439843088508,0.322458156627951,0.348397524259639,0.321636003713798,0.305487176016953,0.0829443133180601,0.105792834941987,0.222952646292418,0.273218646397895,0.247089522393089,0.270364872481677,0.227643476089357,0.266069806556479,0.160993674469464
"SW3407",4,447,4,2,2.04,1.03,0.82,3.89,0.344451467321613,0.367141475459832,0.310175339569793,-0.0219375608090728,-0.0361450458067336,0.0151496626134241,0.284201359007447,0.302338352448793,0.362030806050199,0.322681879141324,0.374455930138335,0.336895523396518,0.314076265977357,0.08029061257173,0.107933317437432,0.239229390605826,0.272157065133385,0.261407341778087,0.283657720606667,0.23401613285066,0.249140806591549,0.14548567907363
"55V50",4,448,4,1,2.17,0.97,0.86,4,0.310493720662778,0.359547155952691,0.331535153706653,-0.0165819915969184,-0.0455870527194418,-0.00894094807074187,0.2648329499495,0.277656696814674,0.352326356213943,0.311164603651054,0.352697130231296,0.306542360947904,0.296571412772545,0.0803287944030615,0.0953141076376836,0.219993363670029,0.259157430932562,0.24838169964807,0.288041153039396,0.242212936552953,0.243879596348952,0.133959300164286
