"Germplasm","Rep","Plot","Row","Range","NDRE_131","NDRE_145","NDRE_154","NDRE_159","NDRE_162","NDRE_164","NDRE_175","NDRE_178","NDRE_181","NDRE_187","NDRE_189","NDRE_192","NDRE_201","NDRE_203","NDRE_210","NDRE_215","NDRE_223","NDRE_236","NDRE_238","NDRE_243","NDRE_259","NDRE_263"
"REGEN",3,2123280,3,21,0.306239626410105,0.337782622482955,0.387640220727383,0.294291320084821,0.510021362383121,0.293100401,0.287229239986593,0.261637218342167,0.392795775,0.285442097400424,0.338891955194203,0.328505684327751,0.386485206789955,0.383847955309929,0.396652871901449,0.435078676279255,0.359663714948345,0.273259400460561,0.279742411689388,0.341607108596863,0.238940208914947,0.326131487889273
"HI-GEST_360",3,2123290,3,20,0.325896109547506,0.424063606574705,0.423263362116947,0.342375199401315,0.508866088775397,0.291791099853019,0.29180532,0.258630705981418,0.415017075511439,0.282727856210729,0.329397347174164,0.322219760114999,0.387836608360008,0.379360274678784,0.356549142681999,0.438944196931001,0.404263992773834,0.277784116443425,0.312107970460912,0.340705442961498,0.271674522,0.292875771761992
"SW3407",3,2123300,3,19,0.382299950167395,0.455423603403626,0.431460490116566,0.399265691,0.495984368371018,0.291374550458142,0.344046683844478,0.329910628993568,0.432730537432418,0.266257671661021,0.339419596,0.349709870069518,0.34971188343428,0.364699307951181,0.36810160099855,0.438566938615155,0.408493042378242,0.300117673111911,0.338609625668449,0.302041192947767,0.27668664788838,0.276945518691906
"SW4602Z",3,2123310,3,18,0.385668270177511,0.471762063315892,0.412207432851486,0.40857733240538,0.503095573444484,0.265813383274292,0.361191061006844,0.326611048605657,0.474126288475487,0.284021131208314,0.378267089345061,0.383173510676823,0.389268688630843,0.360702150091286,0.387378638441762,0.433341879556923,0.392527415060852,0.29828585158135,0.340208003816123,0.284513805522209,0.270960155767085,0.268093594263455
"PERSIST_III",3,2123320,3,17,0.32899555717765,0.393010015326885,0.408988597872239,0.45736055493853,0.513170628,0.290027602909211,0.324644136500754,0.282916433745398,0.428952649044189,0.283208874804904,0.3516100364929,0.374100147158255,0.366564794795962,0.402138167299378,0.363475850838857,0.437547265427046,0.403479481978468,0.312410822452551,0.339774509803922,0.285653110559292,0.286224413543071,0.293409555831212
"SW315_LH",3,2123330,3,16,0.321884640991739,0.388611595581629,0.424756770510313,0.452594622929142,0.519595374325189,0.303100472867859,0.30592778510977,0.26712331028887,0.404281869341816,0.287776481765589,0.36147175579001,0.372272286730428,0.381925943390048,0.396376595976553,0.369203939640372,0.438473440377973,0.37287871600253,0.264007659607727,0.312121965303407,0.276322541167807,0.277414345548593,0.278304633964312
"N-R-GEE",3,2123340,3,15,0.282136181044426,0.346030865176259,0.407874624302276,0.447845673288658,0.518275231726492,0.299412341333414,0.296837737,0.32662567252331,0.424010132558039,0.2850486347456,0.350172419498175,0.364890301161566,0.359965849997159,0.414121525369372,0.371273415535722,0.430513543617753,0.395283315373563,0.269003194398007,0.318335592879918,0.281156407768587,0.264728430877835,0.280765723590474
"NY2003",3,2123350,3,14,0.382691709305128,0.40934966439406,0.473303277515386,0.449157723200941,0.516998807828887,0.321310774661482,0.307724908873806,0.387945646200258,0.416254071973786,0.275217823192288,0.340141599069715,0.362850704496595,0.363188601565639,0.426363088157396,0.39857731,0.438984016545686,0.407027725068522,0.262915456283643,0.307559205500382,0.279688423314531,0.270166426860761,0.254693127077821
"LIGHTNING_BOLT",3,2123360,3,13,0.329915675021802,0.365910496273981,0.438430100345085,0.459366618550673,0.499031758573263,0.314203708915783,0.33901754521664,0.367023655366152,0.440097967251496,0.290641730350542,0.355852279562132,0.385447137112558,0.371551740860724,0.411043737895818,0.332028388443566,0.438053773150234,0.464285940669371,0.313898984460298,0.31487067026753,0.307872796177294,0.297447642377271,0.247666536092794
"PLUSS_III",3,2123370,3,12,0.33832583504706,0.391581576026637,0.428604233258591,0.45164553493896,0.491711548028465,0.297546575208526,0.368320684804971,0.395281899599729,0.444460796307757,0.312506246610252,0.370025597027625,0.404237969341681,0.387688511714026,0.389300482573595,0.338754770889099,0.440904300970135,0.45285454699121,0.283869809826935,0.321738102023189,0.313605332543976,0.282411994357141,0.248251534242998
"NY1517",3,2123380,3,11,0.316785523391566,0.348574467522858,0.406993464052288,0.434469793460429,0.522975248458551,0.283940797902079,0.291594656024803,0.356956975019046,0.40056371949318,0.248546252912272,0.328008064363643,0.404218397084466,0.381151958,0.368098533948891,0.394501622871371,0.431590665,0.386048914189332,0.234626145431229,0.309535932824155,0.31909969467239,0.306255523216909,0.263635253409322
"NY1614",3,2123390,3,10,0.297772315525923,0.345656942022092,0.419253375316063,0.440517544053694,0.517713092634367,0.278903586953123,0.312603957181163,0.372035767,0.394408742209876,0.247791120493678,0.331593676806702,0.393908841427037,0.351053658570554,0.351387725501194,0.401362007168459,0.434264359199991,0.350879368449966,0.237366061800818,0.328126299446597,0.335851324788408,0.292548519686737,0.260928149806635
"NY0465",3,2123400,3,9,0.297467193535331,0.366394645679884,0.380350492183897,0.407468665964462,0.507714759383735,0.262154298401976,0.291567472813537,0.332929052771115,0.404834954714769,0.231898448472275,0.320956473235389,0.404200813452316,0.325001939525104,0.330537221,0.430365221030151,0.441213462,0.333898506300783,0.251190987947552,0.349744938881581,0.352600757950239,0.307571982129903,0.257420991926182
"ALGONQUIN",3,2123410,3,8,0.311703519284328,0.342000554938957,0.422266272283447,0.409212152563302,0.507362419543547,0.239820643767032,0.300040325959444,0.286262008713024,0.410104252124143,0.244682253667043,0.338176798447034,0.391173225989446,0.324087514,0.33615812152626,0.410141192091539,0.435869036256842,0.316922065162272,0.250999208275619,0.340946000267989,0.350760578203884,0.326677196,0.253930953624513
"FSG_415BR",3,2123420,3,7,0.314563520193903,0.377236668252207,0.450996453731533,0.397512082955476,0.488898431347102,0.256590299277606,0.319431483,0.361273743,0.449144465713861,0.235444110526003,0.358931675641506,0.420076745,0.338565114139793,0.349409179165517,0.386393436314793,0.431191802768466,0.34602440438541,0.298970216,0.373344178699424,0.362625693414621,0.32936343899895,0.24094755826859
"LANDER",3,2123430,3,6,0.311561688281243,0.342438560329792,0.464032409395226,0.409611341505249,0.483240008092005,0.239691203425596,0.292134557249024,0.315889712073931,0.42761182035819,0.235504903737072,0.337020203452644,0.387508399324286,0.329492939714127,0.344385015606193,0.369008403361345,0.44194754404494,0.348999314779675,0.262684452241072,0.377537258928083,0.352157631680123,0.29251748291806,0.281055566863424
"ONEIDA_VR",3,2123440,3,5,0.321803058861038,0.3327059880556,0.449579854650701,0.380942382823741,0.500460964348104,0.2528759924888,0.283214345567287,0.303732990850617,0.409275521174175,0.222852400637229,0.347071796359588,0.400202525763161,0.360482755557171,0.322402708,0.382031093919049,0.431938791036199,0.336219838150778,0.257915868790862,0.39410603421323,0.353745004851256,0.29976935931465,0.262101499423299
"WL_358LH",3,2123450,3,4,0.326259677000498,0.411475873368215,0.473012101839925,0.378254800430398,0.488530392501531,0.269428776933421,0.324645314856712,0.36711234235063,0.472551363246577,0.250651922174368,0.391546903857176,0.43963015760377,0.338605033347907,0.333894397076885,0.340656272321268,0.44300957177042,0.390831752055661,0.247028717739403,0.416846426722378,0.379569612987421,0.278025186650232,0.301340389442974
"FSG_421LH",3,2123460,3,3,0.374792528202099,0.451232625125522,0.479336386622776,0.426934376730079,0.517166118929565,0.320993464052288,0.332690605622591,0.394598113514623,0.468461653563322,0.273164207,0.398714239794278,0.446427696732584,0.351172430330747,0.344584163,0.423385713907788,0.443283979824045,0.368824084051724,0.245590008351462,0.409330286062258,0.373146701817982,0.276981288890347,0.277206970468543
"AMERISTAND_427_TQ",3,2123470,3,2,0.310246800068315,0.385605676232757,0.451187761398152,0.486806171166428,0.512020189296924,0.409333719423072,0.338605428816826,0.355686817009975,0.43478068048452,0.272163761456037,0.347251175220479,0.411574216534057,0.367577034372287,0.35570718888942,0.385291218303967,0.43881170747869,0.377482737718743,0.258762015177371,0.413738634405926,0.333894215220335,0.234064207575575,0.277756876890601
"WL_349HQ",3,2123480,3,1,0.319628708,0.379365255536177,0.453701159295835,0.504922068338458,0.515643778762559,0.457707352159365,0.354665522525927,0.370454969,0.426615322950413,0.287496567170188,0.370875288645471,0.403313991337968,0.367344443,0.368320169452338,0.360237540373687,0.436517885842862,0.39341140551048,0.252778344673663,0.397761979442873,0.316273081781732,0.226740259219509,0.299069661160802
"VERNAL",4,2124010,4,51,0.279534825503999,0.428617361181179,0.387134042587027,0.530849265625761,0.531531081058729,0.533451291269608,0.366655251501029,0.484969207218554,0.367140790742527,0.356887731539046,0.33005144316839,0.599836054650516,0.461615087802189,0.388623948923852,0.322933336219315,0.442316747487525,0.334568707,0.203285294334756,0.330645896909888,0.292618239655499,0.218888269195018,0.306028160431764
"WL_349HQ",4,2124020,4,50,0.315528502170835,0.443652026848475,0.395238458724934,0.520729924858678,0.511023956659427,0.489862713825562,0.370247297637004,0.406172708467484,0.408383228505496,0.337291558874308,0.334213157297635,0.596899628859764,0.443658824225766,0.415711703799632,0.298134661271916,0.446184864455185,0.351556161257606,0.199630363205542,0.285711478213153,0.283292469929148,0.22146973680716,0.280726480381276
"SEEDWAY_9558_SBR",4,2124030,4,49,0.327256095135823,0.394205248136991,0.387112574145636,0.498088222531918,0.524291503811087,0.482921850079745,0.359429859016256,0.383615433422256,0.406612789475957,0.331949985547561,0.333395484983359,0.571067179941262,0.394014071380569,0.440455732658392,0.331332025021465,0.452339241707612,0.358503979548809,0.200456652728265,0.268008371817398,0.271910034602076,0.203616720902899,0.255125313793337
"REGEN",4,2124040,4,48,0.31966481,0.382268511178056,0.38053416662691,0.482420892798092,0.51002149,0.462089372253185,0.341313846202292,0.361591459632091,0.416484357383766,0.323404834817125,0.349862841804591,0.525897550223249,0.376578241484179,0.424171446187198,0.336575132935549,0.454145965447039,0.398829841742732,0.232228971901745,0.267833990409023,0.282748277393149,0.244710756583727,0.261217857385169
"VERNAL",4,2124050,4,47,0.31021886516443,0.357803366629671,0.369434028274732,0.48419133921829,0.507509151217427,0.462672170622635,0.395031906253626,0.431280323990537,0.389902824354601,0.320313638955843,0.332125805963658,0.47307024870373,0.346682606036608,0.392833029046253,0.349809530909956,0.458854270305572,0.432810193970061,0.227008946340772,0.267283040778954,0.274924699291481,0.243464912,0.263183526697876
"REGEN",4,2124060,4,46,0.315956493562704,0.366727445695259,0.386635338644785,0.48178459789713,0.487709059355362,0.428867057899358,0.383314348709569,0.343547668074808,0.435291359019752,0.30636117636242,0.37648356106547,0.388362984779692,0.347738017608809,0.392444523833447,0.337862160686671,0.45757106121137,0.434909998945815,0.218909186173916,0.259941155710897,0.263064865,0.225139886778284,0.269232987312572
"WL_349HQ",4,2124070,4,45,0.337018360668036,0.404810660113102,0.36350667111938,0.482992072121741,0.478416332,0.405282409601099,0.418533899105681,0.359313548587966,0.410151833153705,0.306527026802991,0.351936843545309,0.389516805975086,0.369798248,0.374054414121859,0.322184151079787,0.457319963834954,0.445679513184584,0.225710344667874,0.284070837099959,0.266101578582427,0.219012103819033,0.326387075362887
"SW5606",4,2124080,4,44,0.377449576656817,0.430599466201575,0.369091487365425,0.47526759496069,0.464172904253519,0.394575100853739,0.393146943606502,0.315600653830641,0.414166390803936,0.29201354022255,0.35120410025148,0.391117649152113,0.372581051902763,0.371783426189038,0.337992518511418,0.460021531381223,0.413750131773139,0.210205821459018,0.274478538568047,0.247222277146153,0.216309092887945,0.311899993215279
"GUARDSMAN_II",4,2124090,4,43,0.337161246612466,0.407127662385709,0.414471796829032,0.482868979457463,0.476752663300087,0.439293742377334,0.433406915116474,0.315701723971196,0.437551462400523,0.284357293133319,0.365517391847874,0.416862912561203,0.378014551,0.369912926139668,0.330788738897988,0.449453328246529,0.39095329403313,0.240651356135574,0.300577811412672,0.277280716208052,0.256264037,0.299441481783025
"SEEDWAY_9558_SBR",4,2124100,4,42,0.32627237647809,0.360253818508535,0.380391838811762,0.489736082665643,0.480267977673192,0.432637995742985,0.381890894712586,0.322824044,0.414008349363221,0.266012282434414,0.343450304422637,0.383685738627681,0.376119718387075,0.394807787448693,0.348513117990972,0.452039220706204,0.333849620493359,0.233018815,0.237823025517435,0.254581613467305,0.223794265800762,0.29292692855689
"SW5606",4,2124110,4,41,0.390106590303464,0.411321811743565,0.383528775662739,0.486062456624199,0.475504452795852,0.391643914949946,0.374370496061673,0.380586277576109,0.411499454052362,0.288575722667013,0.363402632026774,0.422590466740769,0.433598244158131,0.342666625120743,0.35231539172492,0.448626786372731,0.357814612914131,0.226325487011812,0.244902152204845,0.258055222088836,0.210660817589724,0.317128707753912
"GUARDSMAN_II",4,2124120,4,40,0.334612742753725,0.368301226150838,0.42789816007506,0.492806940821398,0.47705942152346,0.431344028520499,0.374919348081113,0.421606248658491,0.397970288670189,0.275890508,0.370876585928489,0.414233740896807,0.427026602,0.321512068755485,0.36023180024698,0.44882859704518,0.339655304470926,0.234324653313012,0.271860238208023,0.27270104904707,0.227324750312841,0.338363963787513
"BORDER",1,2124121,4,39,0.367772927092326,0.379156228529147,0.434467662166245,0.490144689,0.484606360875412,0.425028517992033,0.35427298861688,0.381482464271646,0.393153087023897,0.309592306544553,0.372978236617694,0.423435197423982,0.307285632976184,0.338691724738356,0.409236826093126,0.455804293043382,0.347289558296437,0.265037335521793,0.257886445231101,0.272698884686037,0.208665715775063,0.330619445009838
"BORDER",1,2124122,4,38,0.376996404097971,0.435096057290841,0.473666650764117,0.483875580372457,0.469392676371261,0.422724640297239,0.335724741,0.296057556909447,0.410346891386846,0.281196625881343,0.344422778754703,0.410839681233869,0.268975651222285,0.335436943891288,0.401703511992038,0.450846832,0.329727117139959,0.273794646669475,0.244481028775146,0.307451638189522,0.212535209287284,0.294226609675012
"BORDER",1,2124123,4,37,0.386619710055232,0.414906188890651,0.464506782437225,0.494350192297024,0.479430022609264,0.419665009225381,0.338912725154302,0.306838096720704,0.432692580407283,0.281410087890694,0.353826513162705,0.422567127,0.262795533981838,0.335640649815162,0.389222660731164,0.444913721408418,0.344974521156684,0.239185773470334,0.257151967060832,0.295476355247982,0.21286817757406,0.276904267589389
"SW5606",4,2124130,4,36,0.417264306987561,0.447140743089689,0.462776108010114,0.486348666148138,0.460889407998616,0.418442288433731,0.360113174543322,0.299042958937454,0.426960064671819,0.290742086162977,0.35352981356477,0.408955092659462,0.239926523590592,0.309848577882472,0.381417401990847,0.459663524230958,0.341286210065923,0.217888773579853,0.295748035449775,0.297186600667664,0.19384524213106,0.276476164827751
"PLUSS_III",4,2124140,4,35,0.370371386239814,0.429515881824428,0.443839034397214,0.488996631880414,0.439097359792661,0.419473213144099,0.346644696874476,0.268142385066621,0.444363164889151,0.288514187126933,0.358924924839753,0.407767674166923,0.269141794280622,0.314852760563415,0.380849821410046,0.453661828450704,0.333117023749155,0.222908624585141,0.317916348357525,0.315711161176799,0.205378734501795,0.296659213074797
"WL_349HQ",4,2124150,4,34,0.363907039966685,0.419145326741331,0.413171763433678,0.484491545468313,0.40710742796911,0.388039403321137,0.333018038585884,0.280631564546906,0.443978996051565,0.308275485577732,0.357634864363164,0.413428138416678,0.292784865860429,0.330079778836855,0.380989675399167,0.455223018169016,0.348758828800337,0.219648514901642,0.319513193241445,0.30386752347998,0.196587101098108,0.317162765452202
"SW4602Z",4,2124160,4,33,0.39214586681827,0.433783758786533,0.405974905777396,0.48436048361258,0.414924531878808,0.390849047753073,0.335979004315401,0.278521710620974,0.40909159602182,0.300104502250194,0.366177888706109,0.422779386121909,0.315772572695652,0.324527742777621,0.410219623235042,0.462849971643887,0.350626743154158,0.186253956812665,0.27953453340363,0.298737628384687,0.207741174179283,0.291512314268268
"EZRA",4,2124170,4,32,0.320659268011365,0.361881111,0.387259555411651,0.495464462128751,0.443875586702139,0.420459496930085,0.355907491201609,0.26882522767317,0.392236263235414,0.320254026401391,0.377867290305994,0.425525258678255,0.31604295512871,0.331599055767053,0.431474085198084,0.456929201553117,0.353655386885937,0.196304080058243,0.282898523045582,0.288595284,0.225672927657771,0.306658660696112
"LANDER",4,2124180,4,31,0.289503919930936,0.360381322340257,0.402323998536965,0.494925579361311,0.466295428011724,0.425530850298652,0.355436111810891,0.273985819517269,0.360005301362042,0.321395972327813,0.389734835351198,0.43735276324686,0.30929752919615,0.356763438529724,0.444082895024807,0.456715572843875,0.34646496260142,0.189428245236564,0.28342358966634,0.287223155929038,0.220501660415049,0.33389738525821
"N-R-GEE",4,2124190,4,30,0.286376487467297,0.363292902,0.435209516085428,0.494491210815085,0.474538304063433,0.408480720517872,0.337260445269495,0.273476576965443,0.421956874259369,0.27214861794422,0.348562028475807,0.411110762229521,0.347417098,0.347140118885135,0.446144875154363,0.458609680431312,0.336767077798862,0.216228323469345,0.296829354020738,0.295789311803153,0.236272296611524,0.29238319079019
"ONEIDA_VR",4,2124200,4,29,0.304312041007788,0.344880820252629,0.448680406469157,0.504435516576963,0.496262537199683,0.407982906754314,0.313144560708899,0.254529758493076,0.415116797881374,0.252279729508034,0.316404379627467,0.409031916385643,0.363116922188503,0.350752513582714,0.438821848976177,0.451997775430755,0.299163108791904,0.228257033971779,0.278625923096511,0.315423045930701,0.261299805291144,0.302465296153063
"PERSIST_III",4,2124210,4,28,0.291384691330297,0.384202737698853,0.475416567275734,0.488113813572083,0.48922134813305,0.373448541138944,0.35023132111517,0.273103431195647,0.444330246563428,0.264419781682452,0.344022827463717,0.409659484590249,0.354367508907117,0.350704808359251,0.429614504945852,0.457354618671769,0.313190175274354,0.243008147379421,0.297429765760337,0.339547976053166,0.26608800798624,0.27648103670534
"NY0465",4,2124220,4,27,0.309999554580321,0.373043047407642,0.483930315029499,0.496810824335508,0.499869339534849,0.389943021546737,0.317347756410256,0.264716142682262,0.41442822051747,0.263400836138188,0.328042808251555,0.403720194173538,0.347566827974703,0.335919200509793,0.45787825,0.455687579691375,0.33403568416614,0.227213029,0.268243077000326,0.303668039764926,0.232260221433805,0.296416853246489
"ALGONQUIN",4,2124230,4,26,0.265652233927815,0.369670207705724,0.478623157292114,0.490977790670102,0.493926543429,0.388245419712063,0.331362336601307,0.259783636779625,0.422314565594542,0.259698968618677,0.332791186966787,0.400697206782399,0.36191307797584,0.353453505301452,0.443514642866018,0.451058100129535,0.311596597151792,0.233965265444777,0.299713124429726,0.318707409647247,0.290640175014047,0.272357103
"NY1615",4,2124240,4,25,0.296046197,0.345793034,0.46491516,0.500079579,0.495930586886627,0.418450451399074,0.299044877032009,0.30511141302425,0.439231550905937,0.266914992,0.322426825117704,0.438408095169316,0.373834099595971,0.363969749177724,0.451239781934279,0.442247809870761,0.318914452877925,0.223313315877765,0.266488636585245,0.307860788150877,0.268425451608418,0.26385062349024
"LIGHTNING_BOLT",4,2124250,4,24,0.301035366322521,0.400732519422863,0.455769285816516,0.481831129587929,0.478215712993393,0.393725615285987,0.332680131347411,0.295576500779549,0.465030326084278,0.273546388122199,0.344875158356496,0.425514896895024,0.364105426041957,0.344288892725641,0.386696063371585,0.449714992775793,0.323447272227857,0.245838096235189,0.293468183256491,0.342320865601142,0.257370321246178,0.275600639811974
"VERNAL",4,2124260,4,23,0.290067987581621,0.389530415939961,0.45947124023981,0.496882489932286,0.499180755750157,0.407919728433504,0.326454091251885,0.265286947210016,0.404042115788974,0.267450403496469,0.39307781575279,0.391503442414651,0.326693400045632,0.326900591324022,0.43276447038469,0.449869602698818,0.346719436697093,0.207188770540327,0.260218857474653,0.300341177566917,0.245694872111328,0.312651197503223
"HI-GEST_360",4,2124270,4,22,0.287163122063747,0.370144548385392,0.428887139608479,0.493063608028811,0.489235598203982,0.379179233386233,0.297686764,0.260532287015612,0.4192428647505,0.284723337335901,0.332470290430541,0.411211344792,0.343785068295022,0.330797443,0.39420819474607,0.449710576398137,0.323669618384988,0.224235450436172,0.264135494102675,0.299447450212962,0.223797286157445,0.276189293710564
"SW4412Y",4,2124280,4,21,0.307257311706451,0.392884757676656,0.423950511266956,0.490168738964243,0.490897639959235,0.354511555180286,0.340719661261941,0.311819545573552,0.450140090291071,0.283599997355895,0.299548448,0.428692615083826,0.3732347550808,0.317805174561266,0.374905544212043,0.449181445168332,0.313378047878634,0.253948996739022,0.272420498,0.308456967100566,0.212952747561192,0.258114078039651
"FSG_415BR",4,2124290,4,20,0.303684910118997,0.402706780825538,0.415051444746593,0.475922721195858,0.489394067576214,0.365462894018367,0.309952843557123,0.287145222578385,0.442470739501201,0.273032406585052,0.275882919028311,0.42664024935265,0.380103117346207,0.327774002250622,0.377919464081929,0.446509696774885,0.329032387810376,0.262405684204737,0.273336013220778,0.319958861414525,0.230192214457823,0.274867249896629
"REBOUND_6XT",4,2124300,4,19,0.355964990013222,0.428397151313356,0.416986944007124,0.475339336034662,0.44865203235275,0.349602127003467,0.385872166708564,0.370827642978279,0.478087383717862,0.300459773844872,0.317648122411935,0.417624241967525,0.357982338886447,0.346213302107961,0.338200174693533,0.45500382468928,0.347452221729209,0.281202118405493,0.304149862325501,0.342670109139546,0.211154385531867,0.278830030902483
"NY1517",4,2124310,4,18,0.315646034096731,0.368987368532319,0.440017492804097,0.494701241171416,0.487464772425095,0.355054195,0.304467016507458,0.302896007434611,0.420861579278151,0.256109115011968,0.330981857545333,0.406066981078756,0.374533481,0.359212411478161,0.440681043667314,0.441267386,0.306635304659498,0.271111851809119,0.287889739616852,0.346356016916571,0.237524807283017,0.264407761720605
"NY2003",4,2124320,4,17,0.408342710589736,0.403594255540981,0.466697677,0.496004297174336,0.481820217542601,0.357798917972293,0.316777144476634,0.3296532952168,0.470159448658348,0.309086894,0.435954434703028,0.472021719972285,0.382646454487531,0.331697854747326,0.400226267101686,0.447854515212278,0.294244281045752,0.288315769210172,0.361601424168756,0.355004119294777,0.197439674884641,0.260001356944162
"WL_358LH",4,2124330,4,16,0.396762518394782,0.410818534961154,0.459065884261247,0.497726229836434,0.497382090680243,0.316242317822651,0.318260065778448,0.283419307816956,0.448022184161161,0.260671158039973,0.364881019910375,0.420091497685868,0.370021362473524,0.319051187576761,0.335917249274296,0.454137278546656,0.296101145199459,0.266740194269189,0.347520254853522,0.327443963886925,0.202731756394694,0.280335710865922
"SEEDWAY_9558",4,2124340,4,15,0.35202126761752,0.359215422017864,0.425138908767075,0.500093419299508,0.508062487,0.34832110579479,0.312971211454667,0.309677613376639,0.425767018331678,0.252537529768719,0.360730181643209,0.408276448190037,0.352408863395692,0.331206353468229,0.363658323544472,0.441255032478941,0.286318126713051,0.258157294068436,0.34977186357234,0.338524413687043,0.239232975212766,0.273626526082131
"AMERISTAND_427_TQ",4,2124350,4,14,0.427253471929183,0.393973495058401,0.433806752222381,0.495178026173227,0.506813442,0.345856959689777,0.335008738506109,0.275621457532851,0.443678305675096,0.276200474150283,0.372018784658095,0.394629247022819,0.338343454127964,0.355926863345101,0.371935203711114,0.446404440601649,0.316524441134212,0.246551512019881,0.345763544597794,0.328469709452408,0.204907558859201,0.270345041457204
"SW315_LH",4,2124360,4,13,0.459205930313899,0.392553644099149,0.452816977561503,0.48472017018598,0.520591606962686,0.34070852481128,0.322916167124312,0.293332437,0.465390141865408,0.31075423702841,0.405495916,0.411700656659492,0.294182438366023,0.339620446141384,0.423852762005084,0.446207772726577,0.326137729285263,0.203399638441041,0.309568050011298,0.29786119348376,0.252855304605575,0.252952167718298
"ALFABAR",4,2124370,4,12,0.393568139833647,0.363658633264627,0.431854555285212,0.463334541488209,0.509247439587552,0.331153641679957,0.324993191721133,0.276471059974573,0.467599922278674,0.292499454653295,0.385713140061751,0.413470632194375,0.326571090899748,0.347352824849418,0.420526908175266,0.447277943435439,0.315609055450137,0.239663666,0.333488614395822,0.307662107980447,0.269472473875217,0.271656421738245
"REGEN",4,2124380,4,11,0.371938043801222,0.33514269858887,0.439252103112129,0.451922866401326,0.512849619764848,0.296252181255277,0.326979678380988,0.291381913044299,0.460957087753134,0.293279476303144,0.38528822090607,0.450459267725453,0.34670588033785,0.352529851803787,0.424900268514672,0.441361602164576,0.299405003380663,0.24803291952346,0.328172905525847,0.323383533805679,0.254009809910207,0.312408326260582
"ONEIDA_ULTRA",4,2124390,4,10,0.326901184050759,0.355435099,0.428960291,0.439654284255419,0.508063631656024,0.288698351095968,0.322089854,0.274030988553246,0.433704548616608,0.274874329884579,0.355954676952748,0.418415296085339,0.336816015613708,0.348220869563088,0.406422632833337,0.434512201966397,0.298926180687329,0.213597685327914,0.313809846601893,0.297544113535825,0.23339962495502,0.323898283
"SW4107",4,2124400,4,9,0.420301056816797,0.39322102425876,0.422588457929806,0.456877105189392,0.498080199832178,0.299363704054694,0.356720425884029,0.317253628264731,0.460908286205162,0.29316937477127,0.36427023112866,0.429529616907081,0.328564231788895,0.365916316548762,0.372740098189814,0.438621528262431,0.330055675287356,0.235556530134014,0.320457558183325,0.299161527624749,0.224900757849152,0.306244287393093
"NY1614",4,2124410,4,8,0.365724175363977,0.336519475714814,0.423976273396625,0.456500454561408,0.521607560680492,0.317938768489852,0.305832338277191,0.257018772864613,0.425159021897398,0.255723552858757,0.348949411008376,0.415034947468899,0.344902562633333,0.36365696997024,0.396255823833547,0.436318516477629,0.311098460889732,0.218942765708926,0.288693404634581,0.307161201735596,0.270872982024191,0.283572562589049
"SEEDWAY_9558_SBR",4,2124420,4,7,0.380229695895575,0.333135669362084,0.420246343521653,0.493784808898826,0.520833095,0.340601598010384,0.32796670751634,0.270482093956312,0.447919840344118,0.271705369757085,0.356247990999679,0.459068758281577,0.378832777,0.341942312616691,0.373541437,0.429988248,0.319206125338066,0.195512355676751,0.256194044839447,0.303063722112422,0.273577451058505,0.262597055
"GUARDSMAN_II",4,2124430,4,6,0.342879903423009,0.331267374874478,0.421925162603565,0.512815687,0.516955675917762,0.337059181629702,0.331400305848835,0.279004417838349,0.472637176480203,0.311477519997548,0.404837568372712,0.50579244615536,0.428425042936701,0.295169856,0.333752522228074,0.43693487399449,0.299597225743746,0.230574021887488,0.29447089,0.358143257302921,0.310986859886174,0.242478128876412
"FSG_421LH",4,2124440,4,5,0.380534402043839,0.415342080228318,0.479122020259848,0.519121354876034,0.519368393,0.313429027113238,0.426721068440525,0.346652773944896,0.522894567663131,0.414289283777287,0.467894165863067,0.474467205479395,0.443037205632985,0.275776594395841,0.357440365246225,0.435506115014312,0.296226939700611,0.219536052407233,0.294850012732366,0.375661448893283,0.328115719238058,0.228304199038106
"NY0651",4,2124450,4,4,0.315400502620943,0.319519845674119,0.448104257112415,0.526466569074653,0.54963516,0.321788247328084,0.331853580107257,0.253486507077269,0.486824436160566,0.317620016838143,0.399526703159567,0.467814103328958,0.432503705564377,0.288005875082404,0.352600945754646,0.444205228289536,0.272238025059162,0.221149028002727,0.300663427983229,0.350012004801921,0.34010757677304,0.243461377336728
"SW5210",4,2124460,4,3,0.424851379520905,0.389675492838645,0.486020705119031,0.530606987219083,0.535701135298062,0.337231335444292,0.433129828483856,0.355991914388756,0.502940585588141,0.373170601735077,0.434077855850628,0.448367966808801,0.409412612743584,0.294984300300569,0.370497447108366,0.444716022609761,0.336467993318088,0.248695681121788,0.338188220230474,0.344402637767436,0.356580706273958,0.256818780107199
"SW3407",4,2124470,4,2,0.416856790540224,0.391030865176259,0.512344989901881,0.538090967822808,0.552867126994851,0.341716984082309,0.442798543028322,0.369143887556225,0.509442661331721,0.374365279533003,0.453015036776523,0.461263886359497,0.407914563303823,0.299254282366166,0.36897904070796,0.445194854658612,0.34566760163117,0.274494027329689,0.375613318054494,0.348303289943428,0.339341031076867,0.249399687902843
