"Germplasm","Rep","Plot","Row","Range","GNDVI_133","GNDVI_159","GNDVI_164","GNDVI_168","GNDVI_171","GNDVI_175","GNDVI_178","GNDVI_181","GNDVI_187","GNDVI_189","GNDVI_192","GNDVI_194","GNDVI_196","GNDVI_207","GNDVI_223","GNDVI_231","GNDVI_236","GNDVI_238","GNDVI_243","GNDVI_245","GNDVI_252","GNDVI_258","GNDVI_259"
"BORDER",1,2112121,2,13,0.379033355348885,0.211474208296665,0.195605752647985,0.106134676430927,0.1894785293856,0.258450242598573,0.172420037255325,0.265191047774902,0.312227826785296,0.258001650031319,0.254475692858698,0.285671949738484,0.311960769634326,0.228901732790542,0.20166776153625,0.261131752369405,0.255449400478585,0.273430147325406,0.232673767204079,0.284958135595061,0.205639511334422,-0.00749218572055442,-0.0514870309759181
"BORDER",1,2112122,2,14,0.373352193375362,0.210919167133548,0.196129436131465,0.100997079144623,0.177682653771864,0.237494696615111,0.165128957825754,0.25846493868048,0.305355329838219,0.272052708800487,0.224788139410082,0.295193066094522,0.328089683297402,0.234118974565899,0.196739883703386,0.245057632681949,0.258014213888784,0.260830195645723,0.231719037022656,0.295951746598574,0.228893508908889,-0.0277818629602965,-0.0833007284328726
"BORDER",1,2112123,2,15,0.37918481080068,0.197025004552458,0.181551329711648,0.0967979093882901,0.17526487689431,0.237734158359729,0.16272898163691,0.264169915116423,0.299205482084925,0.273562900096673,0.22436100445309,0.282400512295932,0.321047001750424,0.215623972455368,0.201798170153587,0.236149363527997,0.254337377230048,0.245187085277689,0.22229667632891,0.286285301677102,0.231311080544134,0.0508102632120226,-0.053236213402245
"SW5606",2,2112130,2,16,0.386661978461459,0.22739621981079,0.229182362372995,0.112214498221768,0.204559260785822,0.261768612547357,0.177732884550726,0.275480384814107,0.304057683463354,0.289028026278666,0.227811663024077,0.285712472530797,0.323552170812445,0.223246650212022,0.223561310887881,0.237888399502014,0.26693689447126,0.254353883686181,0.241765650859802,0.281460100812539,0.241414814142225,0.276961057296263,0.12736443963476
"ONEIDA_VR",2,2112140,2,17,0.361887638359053,0.215468394285115,0.216608014219262,0.0653949400419987,0.139967814403199,0.171001138266687,0.105730763776587,0.210120851425892,0.247094918237506,0.241102030345279,0.240197052744912,0.232061004418632,0.277462691240661,0.226156718762896,0.17912560715436,0.198189162921684,0.238011917459899,0.227030511730962,0.210413913972715,0.240340756137586,0.214247612648706,0.257593386912465,0.106723048375783
"LANDER",2,2112150,2,18,0.364444157773035,0.190880500158033,0.198210215357094,0.0762955040060782,0.162344518373334,0.19463715178192,0.118428926190522,0.225029673695957,0.243124203718855,0.239141686719986,0.22012053884868,0.22664934914564,0.269062958567106,0.206417533348028,0.195424796327395,0.202860152164585,0.231868534756227,0.246105641545274,0.213362616816564,0.259161605586764,0.213770359011445,0.24695716939095,0.0922958692486865
"WL_358LH",2,2112160,2,19,0.359672443254556,0.199836316626654,0.195242166103082,0.099620769599712,0.190896535605393,0.229553889313334,0.148146286758763,0.255032303831639,0.26758731976936,0.261824539142409,0.214726363799267,0.252373195828025,0.287485422124071,0.191882968112081,0.221309979674765,0.235317843828397,0.24628018684243,0.275583618440329,0.225978867185542,0.278181460828434,0.228064815024991,0.245303957428379,0.106419322156108
"SW4412Y",2,2112170,2,20,0.381222511908246,0.245089779405699,0.243572478746402,0.0669229116418385,0.177963029241316,0.238874825508403,0.154215139359262,0.244742681523145,0.260935508045788,0.267207998953712,0.239302680892636,0.262744064458695,0.295155453558397,0.226198745394759,0.227084091841213,0.242620605037203,0.260597761341028,0.288967394983764,0.233233522490551,0.283563631355549,0.236931905903742,0.267012121407522,0.13114110913628
"GUARDSMAN_II",2,2112180,2,21,0.350508092668956,0.211666192909957,0.209188433726352,0.0530832767435829,0.155208867140591,0.193363895702617,0.109162908222892,0.189792789285485,0.231403453659504,0.236730926613972,0.241330980702896,0.242507551063852,0.283421275713974,0.208685870457043,0.195274134260738,0.219981034436964,0.250639312415851,0.27559251876894,0.234436111470232,0.275316583806542,0.238719468778644,0.278812655090664,0.133191297673016
"SW315_LH",2,2112190,2,22,0.318575675432779,0.222249299365002,0.213982005176464,0.0392281154995128,0.117294291424545,0.0897265990016454,0.0431281768943279,0.130598266038258,0.218268564241862,0.224041428174395,0.251678524324939,0.241386404539245,0.273726428658923,0.218118935733944,0.175377361133299,0.21613180270545,0.243082626595925,0.269792949782728,0.229592750398235,0.273602268463522,0.231229911832421,0.293316072310987,0.131926060035215
"SEEDWAY_9558",2,2112200,2,23,0.36502015133129,0.206537044806093,0.219970712042352,0.0497539630923581,0.145880882519793,0.161029328376784,0.0874047799944028,0.177763078436575,0.214767181985666,0.229552505817063,0.252606493741162,0.242676897667741,0.260053303976157,0.226588131026937,0.186718692274104,0.224224477686304,0.232469719367941,0.272300630748041,0.225273050533553,0.267368314131789,0.212191873335084,0.27523386732334,0.114109685206674
"LIGHTNING_BOLT",2,2112210,2,24,0.391421925607195,0.202791723937786,0.220508084177748,0.0748744100670711,0.182072536088391,0.224956367382289,0.126150655924861,0.212471053381681,0.244225041295136,0.245709034569786,0.232635673688824,0.253253432785583,0.284311677511552,0.22746612835933,0.213011959245204,0.234735053670418,0.238306839025242,0.278695298542023,0.222857616075218,0.275701327249363,0.202306406985199,0.262378337106657,0.101002565572537
"PERSIST_III",2,2112220,2,25,0.391904217820392,0.211433207902111,0.233145320646297,0.0631956437445279,0.163675532980445,0.200786856299565,0.12022595174066,0.216183374648839,0.254904014462733,0.248352896372208,0.265900240843987,0.246069756465714,0.29009235821372,0.226564869878881,0.202071812547546,0.233774780244981,0.236779434667818,0.280411713248364,0.223645517300319,0.278069777613627,0.217577409629978,0.289303633666211,0.13147857313359
"EZRA",2,2112230,2,26,0.38965232323832,0.212793797791398,0.226135600637327,0.0585380484682444,0.158303606417738,0.186141524698878,0.112886767753068,0.215251552879714,0.246853948580791,0.236618028906385,0.244013740173731,0.219645980622912,0.27207313142074,0.21739119114493,0.195432107672951,0.228902146205263,0.230709150244116,0.277266743105625,0.220593015461988,0.268554176798727,0.202786428970436,0.268193575496462,0.10554622206677
"AMERISTAND_427_TQ",2,2112240,2,27,0.391837494360421,0.203672159615474,0.221181254383054,0.104170321843508,0.216153831093739,0.23536877091704,0.151349150989132,0.250855620875161,0.265930671125988,0.250368292387559,0.270161072358925,0.222476124411978,0.290484644321473,0.205112612693792,0.227600837141223,0.244323152206423,0.244278619891028,0.284818206945529,0.238713834013987,0.282695252222862,0.219662651497661,0.269793529528892,0.120421730610056
"REGEN",2,2112250,2,28,0.383305082091832,0.191678311346599,0.218107699421703,0.0757158679249636,0.173181076892815,0.161796057007763,0.118456025998363,0.216519735072036,0.24102108560475,0.2270849946156,0.257850026625603,0.189477748831133,0.261316605632015,0.212427259761443,0.191100435585556,0.22841396894006,0.227624790994159,0.264612153436026,0.227060051266983,0.272317776857469,0.224325021161433,0.278628750630971,0.132389441983179
"REBOUND_6XT",2,2112260,2,29,0.394244595783084,0.192243147579622,0.212079422165092,0.121428554856028,0.251587525525298,0.242745073703833,0.177099463602519,0.25386841676776,0.272699486632359,0.259557743827537,0.235105136881895,0.212912729052049,0.282373433083007,0.209915337808649,0.234329018709091,0.256105875275717,0.247247142580746,0.279158721311923,0.233533899574788,0.28100219491595,0.216335408747973,0.243606868544786,0.0978968930401591
"SW4107",2,2112270,2,30,0.410059818922969,0.190873181299902,0.215522923578566,0.094100165937328,0.238152985717382,0.224733670983377,0.173911954141811,0.227852344509338,0.269326579878853,0.25199683746289,0.253561225123741,0.205532416991035,0.276498244747248,0.190786991944865,0.22172993141193,0.239165726652488,0.247253856350413,0.274963957732883,0.235195868631784,0.289081301873432,0.231884139815308,0.268474283341187,0.138677054072842
"FSG_421LH",2,2112280,2,31,0.375988302296661,0.206854323377282,0.237964683282251,0.0749520753602078,0.189495148710454,0.12330541492194,0.129229579512821,0.183163152042699,0.260268577565596,0.243520595810626,0.268607016129464,0.202872673279363,0.269215588311028,0.200981158996847,0.204373592435926,0.237342638669847,0.247290243103492,0.26556497584327,0.23527783247582,0.285163142173888,0.23913438212903,0.295440001988273,0.14372836034362
"55V50",2,2112290,2,32,0.401496840334675,0.192538712185645,0.214724945298955,0.0550103428660856,0.185108241330529,0.14944234361646,0.143772514361536,0.180536358676224,0.257457456047696,0.245707635174373,0.279779457120353,0.199648584300456,0.264384923595403,0.206732806268432,0.217073526181817,0.240391687200005,0.250498165796308,0.268327842412509,0.233809297097951,0.272930091012536,0.221436937703702,0.26498318481844,0.118104541966485
"ONEIDA_ULTRA",2,2112300,2,33,0.367206837938233,0.170492024818412,0.191276893420323,0.0512022122526357,0.175235376482835,0.133430870891008,0.101418513197551,0.146527699772804,0.221695067529407,0.211803909282661,0.271570862347856,0.169217274842388,0.245228887904473,0.205274365741165,0.181891800529502,0.217368425364086,0.23395509242821,0.242352071363086,0.217576118072701,0.252650200612795,0.204550081609328,0.250842808873359,0.0973782148088169
"N-R-GEE",2,2112310,2,34,0.37835240154977,0.194101297866738,0.190467957187049,0.0691769311907171,0.197245837171857,0.209798463121681,0.128332699002666,0.180864196724101,0.23947378146784,0.229601888602331,0.253620723047127,0.188734399809172,0.253281654608325,0.19621637033068,0.197141353432818,0.22702176829414,0.231985328274017,0.254162005394104,0.223334073638327,0.279211358321829,0.224884750720993,0.268601868321444,0.120592382321326
