"Germplasm","Rep","Plot","Row","Range","NDRE_133","NDRE_159","NDRE_164","NDRE_168","NDRE_171","NDRE_175","NDRE_178","NDRE_181","NDRE_187","NDRE_189","NDRE_192","NDRE_194","NDRE_196","NDRE_207","NDRE_223","NDRE_231","NDRE_236","NDRE_238","NDRE_243","NDRE_245","NDRE_252","NDRE_258","NDRE_259"
"NY0651",3,2113200,3,23,0.325872388155926,0.36504676530252,0.401250074953529,0.260400949617515,0.317854070803797,0.312471856335345,0.294805262431622,0.357835060797774,0.342126746975386,0.344575463479231,0.27394947436806,0.313837304286517,0.396824067577525,0.169047243058297,0.311369481338522,0.307025613350492,0.219455543773819,0.37961013744327,0.214378471695191,0.368933801808565,0.310156461338429,0.251440640564908,0.271811002619671
"SW4107",3,2113210,3,24,0.351975493638686,0.366118006271459,0.386001170799528,0.237523374073097,0.327114229130471,0.422748853092764,0.288290265682715,0.405166240409207,0.394416588443888,0.392579328486772,0.31290033995348,0.320611746733382,0.415518123252953,0.161431182465529,0.363849314313711,0.326924183929041,0.233413915423719,0.380871719832212,0.234417533491739,0.336475325607237,0.277919807054567,0.23981506000042,0.248390385565991
"HI-GEST_360",3,2113220,3,25,0.326544510417332,0.368057188926117,0.383875996881933,0.256295758961283,0.311348479666708,0.401732249292465,0.277284074732172,0.37607007490972,0.374197173550271,0.383036689201747,0.277081118592015,0.31954844457925,0.401715270691556,0.164906932198681,0.369490869181272,0.338628834737847,0.212214744902066,0.380222417325139,0.209853734337426,0.383327599029686,0.300880904668168,0.235600949919089,0.254726288705527
"LIGHTNING_BOLT",3,2113230,3,26,0.283245980351382,0.371538549543665,0.398744110916678,0.250589993845072,0.314413196632109,0.394081235514702,0.271050800967939,0.355074212906665,0.34383171271782,0.363668375115267,0.308925695882218,0.300655820699894,0.409127567918279,0.193452354842011,0.349412127870132,0.306000525827833,0.233245792164859,0.39173551312946,0.246077153155917,0.329712251757123,0.268561835346137,0.233284840818048,0.25976032041776
"WL_358LH",3,2113240,3,27,0.338855923724066,0.362206525122126,0.387365383462253,0.267440868724171,0.335058605894789,0.388284574713067,0.290851148585845,0.361078132927448,0.379264705882353,0.3766500557569,0.285266507205292,0.310920804028992,0.396017954292597,0.151184951236274,0.363029379747646,0.307986356151494,0.209578342134641,0.416812309473203,0.213331649094947,0.358471304154416,0.27404233686239,0.212571296471429,0.2431330634278
"SW4602Z",3,2113250,3,28,0.341182367306586,0.407363974132341,0.415108039794988,0.245858465957384,0.312717175477786,0.36801366960815,0.289678132917817,0.356715163995583,0.365599316854401,0.383992622933242,0.304215363010475,0.301231818563003,0.403742548277952,0.156954862481906,0.33782316754453,0.301084035590242,0.198561672532261,0.422621012584138,0.213745340148484,0.338578927751595,0.295918944002081,0.252925834856987,0.274684616493656
"SEEDWAY_9558_SBR",3,2113260,3,29,0.336640388631378,0.378539505393725,0.369093212208431,0.259482253289956,0.304555040832401,0.317521938308678,0.307623886862641,0.311711760218962,0.315467511472674,0.327997949772326,0.2789274746043,0.31313673586854,0.363604733001527,0.191300317293211,0.283871145481053,0.28260506178477,0.20846283328609,0.376763502747699,0.273408673814353,0.298770947584989,0.260474183442848,0.274735304625602,0.235624294966856
"PERSIST_III",3,2113270,3,30,0.318598312409393,0.380561780854678,0.382948953799674,0.246305870629268,0.307428047695872,0.334532642034131,0.276080096133329,0.356702032411138,0.345756935753025,0.347386931440458,0.305210865881511,0.312509241530966,0.4061860142287,0.180425494582621,0.319244635653304,0.304119722695006,0.218732121797496,0.372461809907622,0.230037777822994,0.34551156325908,0.290900589358445,0.233219692177946,0.244740230934003
"LANDER",3,2113280,3,31,0.301684624561693,0.360236268420412,0.394381933201415,0.241476156979982,0.288065819682303,0.333313480796133,0.267872429117194,0.367466201092309,0.334318940342094,0.32378303417612,0.311741377273801,0.304418368825148,0.381494818435745,0.177913906800602,0.300330296924724,0.275932583336793,0.232103483311345,0.349970441256315,0.220891671169409,0.360656474350266,0.296716971986262,0.214751066557384,0.261980852583949
"SW315_LH",3,2113290,3,32,0.358751632293239,0.401944858210843,0.432078311446903,0.241012339165861,0.278095593417071,0.32573981480199,0.320923605266166,0.36340931185594,0.314122079682937,0.31152890065979,0.2402690454201,0.317780389629265,0.353713521406998,0.182481905513883,0.259389763005063,0.269587746222342,0.180919641360818,0.351822803195352,0.21018953720848,0.361146269922361,0.3058438111452,0.242812507428779,0.273575547866205
"NY1614",3,2113300,3,33,0.323038433275372,0.387864858001543,0.414319360758305,0.255832527330813,0.293049493734527,0.309421490910154,0.327944274388524,0.349738759368773,0.305471552982895,0.312214192275525,0.293053746264235,0.32502259576411,0.364384996580621,0.178890204851516,0.281410001533841,0.290651888137047,0.20381532302373,0.334830292979547,0.249271233917296,0.346992270853751,0.307991511346776,0.271828384086754,0.284090768660405
"NY1615",3,2113310,3,34,0.333553660243386,0.374024374791638,0.417254002518439,0.296245054075442,0.31450340442731,0.335886405924725,0.340877469164666,0.347518433765573,0.315934631831456,0.324422393364929,0.277601354551482,0.350769337706078,0.360792864022613,0.218838589872937,0.293777670557856,0.291830157609974,0.224987034256858,0.334074594348519,0.288428168202147,0.282676142503372,0.248354702749354,0.273137676576007,0.23349633065896
"PLUSS_III",3,2113320,3,35,0.334396035117105,0.367770261376399,0.39291899022606,0.255406811454029,0.321308533962108,0.382658603685759,0.294139975993093,0.393927102496223,0.366273466833542,0.358050938931898,0.311400747715418,0.386671915717023,0.395407232933606,0.179249095471522,0.348141000153384,0.328891471902805,0.214266866839543,0.352670422289183,0.217230696421695,0.371332304634012,0.292937275000443,0.21743137254902,0.221547606572994
"NY0465",3,2113330,3,36,0.309752105724396,0.370302341402086,0.415505636505367,0.266078871010288,0.312595733325042,0.342528079192842,0.341911341618044,0.349992389649924,0.318463443888194,0.306158233435554,0.286350584919958,0.322983651996613,0.372001984568446,0.210759366246499,0.2676538345269,0.301988182711334,0.222368722417742,0.347125110723078,0.276023328352056,0.316749205885828,0.32535046001786,0.294984132988672,0.280121677630328
"ONEIDA_ULTRA",3,2113340,3,37,0.297707117527242,0.362978832288295,0.385376078730501,0.243602831267036,0.300105743774303,0.333166147761955,0.319708426600437,0.357374553177488,0.320259569253233,0.306864818110985,0.258504944146333,0.291257511705939,0.364893485930989,0.196464023109244,0.293334120189209,0.317125520638742,0.19823203955864,0.322125191038273,0.214548041438798,0.353055688776751,0.324882157867669,0.271594056700923,0.261237055908336
"GUARDSMAN_II",3,2113350,3,38,0.316496069586295,0.347737566043644,0.395507361706928,0.22940751487441,0.301497274385441,0.344546894861922,0.29920811944517,0.386693737754446,0.355920160617438,0.35093764520026,0.285720375106564,0.29740637899386,0.382827571424197,0.170170547385621,0.323358008806925,0.318175930922828,0.20096782885919,0.321026761616753,0.234562827014045,0.351628481850558,0.327908516436421,0.266193178235925,0.274659771997034
"SW4412Y",3,2113360,3,39,0.33527197358772,0.377186676163658,0.412091053546801,0.233745273894311,0.315344610945644,0.376583547633008,0.3463702968905,0.414389978213508,0.389177357113058,0.379931291236874,0.301428908912963,0.305169096320449,0.400147441604618,0.183647994619175,0.358986295209205,0.342750356317545,0.261052727355443,0.340142549562175,0.272591576702773,0.302331428849455,0.292118793854593,0.278406282943285,0.279332158450425
"AMERISTAND_427_TQ",3,2113370,3,40,0.30741800895423,0.357547094375739,0.396748066198957,0.234342301943199,0.302460437134685,0.353871783388813,0.349737436836532,0.404317913282781,0.37799332498957,0.363036892482111,0.311724152221275,0.296790003820315,0.411707547242191,0.174352034624439,0.329161287056024,0.321257835526589,0.211470780792676,0.338155025996703,0.210813225274507,0.321845264160255,0.308398564731892,0.204950507534203,0.258400192656248
"ONEIDA_VR",3,2113380,3,41,0.290630472964261,0.351408986958859,0.411568177729808,0.251504586887072,0.282046690199905,0.312922308865466,0.271882046406268,0.353252066835344,0.324778499165624,0.30620600432116,0.284900484290102,0.301930262049903,0.36479009094528,0.226799578891959,0.269467638198288,0.298045857722058,0.205981109559655,0.323459694989107,0.266449219460773,0.262859178135635,0.307277542310261,0.295105815102032,0.293083894191161
"SEEDWAY_9558",3,2113390,3,42,0.290866322906613,0.355486542443064,0.40879502166284,0.295176587824966,0.300101994911889,0.332942284519176,0.277907494852183,0.345738502402483,0.313721970171047,0.3114151530098,0.261255377083737,0.290863048409825,0.365644971957741,0.198994604553231,0.277334751018962,0.296802966775984,0.20497324612515,0.316749195200468,0.242716446277193,0.260740374581205,0.292527843951703,0.254808860307253,0.248373136019114
"SW5606",3,2113400,3,43,0.331929750767702,0.40331592715044,0.442154164418061,0.268665992555468,0.327792718567342,0.358038792647588,0.367154194037195,0.439151672873574,0.400953144555695,0.393921626707555,0.287271143397118,0.300421011109972,0.402127784725472,0.214167361202497,0.378161117819562,0.361206498125009,0.219115669826738,0.368517298220023,0.267401725285218,0.263401415156633,0.288014565488541,0.261178578958465,0.255991744066047
"55V50",3,2113410,3,44,0.322275175792082,0.378976834475556,0.43885837782863,0.255318590814502,0.307411371721684,0.328373648237873,0.316810318345862,0.420942937296684,0.386252346683354,0.365460744997963,0.295970927286642,0.291125918623976,0.402436818037991,0.185107250954073,0.330569293107993,0.326837145585122,0.208272722194291,0.351826352320671,0.229145066689576,0.270061548192478,0.33623957391217,0.254295021331148,0.270089483757304
"EZRA",3,2113420,3,45,0.302488199218532,0.393088196259552,0.423271121904419,0.29966807350743,0.328968463706836,0.376886786659543,0.283382900020301,0.378054137941326,0.340458906967042,0.326055914162967,0.275144844082211,0.299283458037104,0.387020523227888,0.209206913190332,0.286736746798666,0.315314411314985,0.218451886133065,0.324528553508946,0.265285323168816,0.254613712601758,0.304416818883116,0.277691336932222,0.268364956842465
"FSG_415BR",3,2113430,3,46,0.316128089268788,0.354306430521264,0.426658571685555,0.318859726252235,0.346542643956317,0.344530467996782,0.285817954632834,0.407003036149624,0.363746479974969,0.339286979602267,0.292873456414235,0.30123041907688,0.403397422618454,0.179285870947932,0.301900324191346,0.313279781919825,0.207912707828089,0.325058368289273,0.227671605040484,0.280361328592158,0.329016652183937,0.242204568858626,0.271856344347694
"FSG_421LH",3,2113440,3,47,0.338253329293454,0.433463240368611,0.465131059421125,0.301209150326797,0.350993735231936,0.377284234469237,0.332723581666756,0.391592652281613,0.370557467667918,0.359627715468251,0.305110441767068,0.300634585126348,0.407279078603388,0.213935459344066,0.289885736325365,0.295434015525759,0.235315114801944,0.367736321666918,0.272132355767166,0.243916946431178,0.282540684648897,0.278722327640734,0.252420794633643
"NY2003",3,2113450,3,48,0.340318937185521,0.394196541938792,0.460464246720809,0.31897373897242,0.399160191178062,0.381305373573965,0.405484520192355,0.383294712513904,0.352653968502295,0.330588467614534,0.262272982193414,0.300129603419733,0.383559420644885,0.170918103259201,0.281088341769456,0.297422198237093,0.180816993464052,0.335544861829983,0.194527377806113,0.276581359138077,0.344696283497823,0.2710520564067,0.263023562366123
"ALFABAR",3,2113460,3,49,0.308629721844268,0.348106075983314,0.42242174851592,0.352208007268677,0.400880513410438,0.340952398540454,0.39772902841384,0.376812491587024,0.33966651022111,0.321283409462947,0.307853029766123,0.312514928626945,0.403171474211757,0.187467941688234,0.285523062443066,0.280578133864696,0.209522962668861,0.307927161577732,0.173979497637096,0.272003739461045,0.326312105788954,0.215223083874493,0.291268742791234
"NY1517",3,2113470,3,50,0.346307242863873,0.37498723687982,0.433186274509804,0.427566605117383,0.436728509969389,0.372061324333516,0.42048367571724,0.344573521950637,0.30976793909053,0.305122229579035,0.267046464318417,0.307089168631178,0.361574449504086,0.200710034946119,0.262952389887374,0.280626150248384,0.200693046092254,0.322432152960687,0.195685355121333,0.254116371406247,0.266940715387753,0.261140323224681,0.277466316843479
"SW5210",3,2113480,3,51,0.382975990626091,0.387234192054792,0.446479369231754,0.407923444415135,0.379190452552329,0.359711347739848,0.350791880554831,0.412754200614797,0.362667657488527,0.34827832700707,0.297990491377274,0.363964822151871,0.385352298129038,0.207566931321373,0.308556000816063,0.289494375025945,0.224878828918682,0.346321515811712,0.212084527297509,0.263042925466509,0.290630796786607,0.241730761121653,0.229061016511868
"NY2003",4,2114010,4,1,0.382868778570071,0.345026565742678,0.445382509983398,0.344924089217152,0.398133842144453,0.363218481019282,0.37797144029843,0.355596740979497,0.387224286768717,0.347205078166885,0.268962292378035,0.401784677121284,0.329799343762547,0.379036276703075,0.401064604470177,0.29186931794595,0.216076057203508,0.323690826911196,0.20827102969248,0.398864946582648,0.339990750194159,0.266811466279974,0.326919274497129
"LIGHTNING_BOLT",4,2114020,4,2,0.316984368050576,0.323570745821385,0.454338970855019,0.326173393124066,0.321647131368404,0.401448311841808,0.31855310094994,0.336719612330058,0.399444357530246,0.338811013149336,0.253520552799433,0.377191269675772,0.334257268381253,0.343805763916305,0.44389032593367,0.334353162577663,0.209520250006124,0.33118201624084,0.268286165040729,0.343722106173273,0.291225120738678,0.219539110267763,0.253772445820433
"ALGONQUIN",4,2114030,4,3,0.28323318321794,0.359588332478358,0.458995772620975,0.358225035903749,0.404110821543807,0.337240435770886,0.417834389100216,0.350052974005432,0.356006727158949,0.309955465963272,0.286334802305248,0.355551414292947,0.310072240765124,0.367399511631647,0.392097394599142,0.285990286022666,0.188763022610436,0.333827912709478,0.206598646991753,0.358842643757255,0.309186188795687,0.266688943530252,0.269685666121652
"SW5210",4,2114040,4,4,0.35082086710616,0.29129197762344,0.461110511482881,0.334597291831531,0.314052276952414,0.414560374027957,0.308739003165027,0.312784642015101,0.42449741864831,0.365309770235108,0.298297159225136,0.408663364994372,0.330766309393198,0.343077451711483,0.44614373128305,0.351602944635864,0.219551850724227,0.334942476142802,0.349958269986421,0.334761001174663,0.316359928354821,0.278121808208814,0.280445137330951
"NY2003",4,2114050,4,5,0.348501323938732,0.352511105452282,0.467520078969803,0.362396025674844,0.372840655249442,0.349024981116781,0.3783681172522,0.290801064895829,0.410996818940342,0.33410563788038,0.303774070014479,0.394527275944216,0.307583350188303,0.380436799719888,0.411797765358137,0.273493157319385,0.196074241662477,0.310892986050141,0.206674245739403,0.356730899856834,0.288781736390667,0.261390202383204,0.246662737493187
"SW5210",4,2114060,4,6,0.348961772029248,0.317683226123124,0.442810254252533,0.333181365221724,0.307091131907308,0.42391106771553,0.3274335793212,0.285893843077566,0.429834949937422,0.372330493216244,0.325232400188991,0.406838829306473,0.332994585132335,0.357306109943978,0.452062419864277,0.369969003833008,0.21524981365025,0.341288329593861,0.317089455615055,0.328380789380901,0.331210342442675,0.238458570524984,0.28715673374613
"ALGONQUIN",4,2114070,4,7,0.292026914419564,0.316089008217395,0.45050098938658,0.385257920806589,0.338650900761148,0.326283598312485,0.322428992842656,0.253455248157101,0.370962140175219,0.31581065528654,0.277896257805323,0.327171206864957,0.291484784243311,0.400984039449113,0.400115559248686,0.278588072270192,0.206674497120792,0.311944926226981,0.220135662551273,0.291224777752292,0.27232952578747,0.256090358762239,0.263710153744756
"SW3407",4,2114080,4,8,0.351123229091164,0.31900923742356,0.444435300113929,0.329110612855007,0.300110501388716,0.437366973096786,0.358300649190642,0.333283444859928,0.430623435544431,0.380256195806795,0.331102498228207,0.374516326410178,0.324523230447781,0.407142127684407,0.450905040378725,0.334972255663027,0.223189537817626,0.379788584125018,0.286790578300286,0.287201606526427,0.276197958230624,0.243227833469937,0.265388924800689
"LIGHTNING_BOLT",4,2114090,4,9,0.314778302306047,0.324491312934076,0.447228429129089,0.365474808757584,0.300249881070572,0.381009781582273,0.317875909271871,0.3227406213627,0.407405611180642,0.345887347830127,0.314556955364003,0.337829557171531,0.314318559039633,0.428820312614233,0.415333097276571,0.299545850803271,0.212231020613374,0.369298605014145,0.227460324996289,0.288029032953132,0.258725165073566,0.227907235777484,0.259228487775201
"SW3407",4,2114100,4,10,0.358177445785184,0.321599751011516,0.433250584637525,0.344804947390017,0.30949599448659,0.442418562276178,0.323997916601723,0.388212261258432,0.437344336670839,0.373962242571108,0.309949503897945,0.368556362280652,0.322781512245786,0.4363853431007,0.435057935986729,0.351408526713438,0.226370466801748,0.417650700744643,0.305098310510645,0.319020157082441,0.269851803247678,0.217620493358634,0.251167484321664
"N-R-GEE",4,2114110,4,11,0.293898339321012,0.321174723732269,0.444967543851626,0.376744042908643,0.329242376410639,0.364671871417117,0.328676759609204,0.332106010977999,0.399094571339174,0.327558283384444,0.294154648574406,0.326407413346596,0.310160811422521,0.436569139214224,0.403606610108158,0.286534241078224,0.233430270198388,0.374364258883755,0.253619941385217,0.289916487686886,0.278855450531132,0.24428157114936,0.245216983852364
"N-R-GEE",4,2114120,4,12,0.299832068989095,0.306059373328107,0.436045078595893,0.370353761833582,0.324265610780177,0.367632515685813,0.330893483405844,0.353159190616886,0.40521928452232,0.339680327107146,0.303766400803963,0.336184938042249,0.307250196283026,0.267167755991285,0.415749266213663,0.320953685637981,0.205933636901291,0.406320813070766,0.22015163880995,0.318350119204009,0.293042969373459,0.232784397789126,0.263398735059635
"BORDER",1,2114121,4,13,0.346895283691747,0.3277866776588,0.450878755171793,0.389849790439345,0.311490460349044,0.401458459989069,0.312662047473285,0.371062801932367,0.436677357113058,0.369379588328222,0.349949085914559,0.361581455011911,0.309263366754936,0.204033425450717,0.401601150827157,0.328177591431774,0.209919557566616,0.40167333268299,0.296185600677052,0.317525595846279,0.312697074676184,0.397723346573356,0.353036997604472
"BORDER",1,2114122,4,14,0.344091080460722,0.34867897092961,0.446470288421179,0.390483015328702,0.311677060064532,0.394142364117586,0.316628999241456,0.328430026472832,0.417752920317063,0.367273987976525,0.322089403365094,0.361087941460825,0.308448545998306,0.194098492491702,0.405693526746158,0.324272212766546,0.218909617746795,0.380389685559132,0.271591273044058,0.287377417760273,0.287613896327298,0.408679949399115,0.433751782170358
"BORDER",1,2114123,4,15,0.347648683557628,0.347464290942552,0.454762996941896,0.38809842023506,0.298933849438295,0.399319897078781,0.346119620989462,0.311900523695276,0.43110398414685,0.363376294739551,0.320168786113479,0.357059196243047,0.318607571567462,0.216112207746633,0.406828547131154,0.323155243748876,0.20609743379772,0.387183772746461,0.264264048368877,0.327752465349259,0.333857667275533,0.414065947922577,0.442800866953116
"FSG_415BR",4,2114130,4,16,0.327878114151873,0.340043474570329,0.476349593477386,0.407948796858056,0.333772984404732,0.355985826839348,0.306847782069602,0.361591062054112,0.40787807676262,0.334571746352569,0.33375481383986,0.325315429004362,0.305121132840772,0.228347297158983,0.37569562646962,0.304316354629361,0.211040304038803,0.375460832872191,0.269499495480376,0.322048397522781,0.343216703021275,0.260261227749406,0.331539895369913
"ONEIDA_ULTRA",4,2114140,4,17,0.287644041847091,0.314230663974379,0.462088205312706,0.419263606788007,0.334335100319197,0.335894618423462,0.279291228945208,0.368146752217287,0.392303921568627,0.328883074921547,0.3299570190395,0.317481501140579,0.301173306386584,0.200257343802547,0.348109429843176,0.296468512599112,0.198433270614643,0.358198289597763,0.244962397874251,0.324810246679317,0.334777704871517,0.287521383687451,0.281187751118547
"SW3407",4,2114150,4,18,0.368318117006108,0.354041695729675,0.465657192540625,0.372055599519329,0.310065437039795,0.434472930526893,0.31607489842784,0.326941086937058,0.439312291405924,0.377850861908745,0.320269687526952,0.35608765603501,0.33343568541948,0.214734979748797,0.406678014108355,0.336408872652801,0.206284168495169,0.383222840048125,0.283163781656539,0.317221392021012,0.321462814851596,0.286857701279869,0.267183361117726
"PERSIST_III",4,2114160,4,19,0.341589333173096,0.339478821831763,0.434004467230317,0.413259327647352,0.323987002509574,0.381550837115319,0.297756580109521,0.326017259688009,0.42775357217355,0.359004238954058,0.344243008193616,0.346158208691146,0.331617423283387,0.178530069746019,0.372619903889254,0.317828884553115,0.204905215343321,0.381444151790069,0.223009768738202,0.329189690764643,0.335332777669404,0.271184060721063,0.277810436391751
"SW5210",4,2114170,4,20,0.35915545020807,0.3467796956288,0.46784376086082,0.402671531990973,0.310683740795896,0.402567440915617,0.301529003501943,0.347386963917987,0.431045447434293,0.366026043118669,0.319973601220943,0.363970860005653,0.331912934731738,0.203673436563291,0.396975901025636,0.314123774509804,0.210672993809339,0.390850672616219,0.302900972064909,0.305136024633178,0.319208007190415,0.271518240947742,0.272405487930466
"SW4602Z",4,2114180,4,21,0.376077640961366,0.315167261458822,0.43997031840259,0.407515314047891,0.310490221932655,0.398220966433823,0.308359044055811,0.339169874951503,0.442923837088027,0.378190331181689,0.301975584919958,0.366271813928843,0.326099027529442,0.17087131347692,0.383489919093634,0.305931891458065,0.187365897537466,0.395894620249396,0.226697835443028,0.343928415038472,0.314360956924223,0.269146123615577,0.268028188651026
"NY1614",4,2114190,4,22,0.298263541907789,0.318204747006309,0.447041434310727,0.437638559160585,0.318128445881524,0.340013540649583,0.313284399412582,0.363306723612534,0.381397319566124,0.32558927180059,0.299751358374675,0.317475814044599,0.296919443400159,0.222724381419234,0.333281659287851,0.28417064496935,0.214859126588347,0.359441875589373,0.331823124730118,0.274869409793533,0.30195510944806,0.323515751423828,0.295961260617607
"AMERISTAND_427_TQ",4,2114200,4,23,0.290021686122701,0.31269435310356,0.433760787305006,0.402602655411941,0.331158217506412,0.413373310489244,0.317333312241126,0.330928462709285,0.437374713183146,0.365440595669547,0.324371251452809,0.345654003720924,0.321160957715134,0.199830765639589,0.404416418348307,0.305950848935199,0.219859249071751,0.343584690924463,0.254277379501706,0.28286173030006,0.283702613393865,0.257365169723803,0.293904204215623
"WL_358LH",4,2114210,4,24,0.313252874493368,0.309312464555431,0.454816513761468,0.408982092089452,0.327791682211997,0.386909784270739,0.305950828080535,0.347707941624138,0.428679338756779,0.363264209074078,0.33712186983227,0.356170815087234,0.304936664931459,0.152997782446312,0.380650527090156,0.292019594005563,0.182912515354169,0.37987580765112,0.20028847697271,0.315152636737077,0.29135623378082,0.236477943803459,0.284079242556751
"55V50",4,2114220,4,25,0.296813827428146,0.312408213175477,0.462121738759257,0.450757056185703,0.318131954786134,0.382939856180493,0.304814527812405,0.345443681667938,0.437309266791823,0.356657431930118,0.317867329433115,0.343391631957709,0.327794066611548,0.193400297619048,0.377199832617789,0.299411903081628,0.213138511814982,0.368304683838765,0.280274715250085,0.29735281925881,0.299758108851017,0.290686379589349,0.302058746292635
"VERNAL",4,2114230,4,26,0.314771667461596,0.308997498665018,0.455222012352342,0.485658284240453,0.321495540483229,0.339723734857555,0.338657039392333,0.394433849643358,0.373948685857322,0.305687203791469,0.271202161587527,0.2935732042412,0.283188569621107,0.176025646649413,0.310267409942832,0.262416317267909,0.201856975652526,0.341706109973011,0.209706481462642,0.284688094086464,0.297077468578293,0.28920118529727,0.301226514249424
"SEEDWAY_9558_SBR",4,2114240,4,27,0.27575014427657,0.29891199029593,0.45001705029838,0.491640434948269,0.330994689542484,0.324253952424703,0.336750930034512,0.286208252942672,0.411827153733834,0.343026467103429,0.35008277062838,0.321299754191074,0.303843566903741,0.203542717609042,0.344342138769383,0.280068495994022,0.194801384412412,0.332147888010926,0.299413023213052,0.274665498953924,0.285222295128482,0.311839974699557,0.295916955017301
"NY0651",4,2114250,4,28,0.288775720975998,0.291221802730754,0.466308838520118,0.484239866350128,0.307082841064544,0.340207081969433,0.345557968241074,0.250632207116256,0.424149718397997,0.332540584589651,0.301319247578549,0.320140588336002,0.320858978677364,0.210463949934933,0.354827651422079,0.273245049607705,0.215768163413857,0.327298796956861,0.307189241044817,0.268077131597056,0.290281792548192,0.293542021310132,0.272625068126798
"NY2003",4,2114260,4,29,0.295611363360386,0.309661958766818,0.477837588152972,0.483855036783024,0.321210158641516,0.325194716454983,0.334734110618069,0.186866475661802,0.424366004380476,0.336900322925379,0.335602045434384,0.359264437325043,0.328281113651052,0.162876548083812,0.345939566682601,0.278445902002297,0.187708368247584,0.308148501563974,0.203739009216694,0.328763788393769,0.314688089284553,0.280113906227014,0.270114001482946
"NY0465",4,2114270,4,30,0.280336699577999,0.294330468243512,0.46164627930683,0.471532870248249,0.305859294034739,0.318411138335698,0.285310991412835,0.210252689680767,0.382776256779307,0.322458307420672,0.311680693361682,0.319359056786028,0.29935079548971,0.182030237896799,0.331865462825215,0.28109731966181,0.190633449167638,0.290141579683283,0.257422466568153,0.295430683342281,0.319046267889127,0.312414517789967,0.269840882749861
"NY1615",4,2114280,4,31,0.265954292905056,0.305431245840453,0.45231891227439,0.476910225973798,0.314398732537412,0.324631393428026,0.281400734644679,0.226521290438372,0.400577153733834,0.32998305848041,0.336917448138676,0.327293953353175,0.29879013295712,0.210505622084777,0.338758959192396,0.265943791772178,0.192438786665619,0.300216824374858,0.308446605883706,0.264882603165336,0.280788924553843,0.3368302761965,0.260070725122628
"EZRA",4,2114290,4,32,0.268266280671469,0.298980037129903,0.435478353420879,0.478198657639438,0.302360878423099,0.338654102417666,0.288722368769616,0.27446638015937,0.404565602836879,0.333642029086516,0.331961946759962,0.334383453999373,0.308501240162905,0.208767089236888,0.353394526509477,0.283394467305271,0.201716167459309,0.285737303264889,0.269680602937974,0.282644846888835,0.299725007344579,0.295521854306005,0.273426746264117
"WL_349HQ",4,2114300,4,33,0.309284257581204,0.322297140199953,0.436966930503088,0.443609718924939,0.303935535508723,0.406229466418575,0.336734829371929,0.36350966931395,0.454022084897789,0.36368124209217,0.325670319456285,0.362207859715337,0.33339010835846,0.178136889356787,0.393162049508799,0.316767127457899,0.205680688229708,0.305343712460884,0.250529741086642,0.323370241396807,0.299836138253915,0.280156568522371,0.26588742284244
"ALFABAR",4,2114310,4,34,0.3004787006142,0.378514655752507,0.432894603755477,0.48485110935256,0.311984208240258,0.340812815197502,0.279186988969639,0.352710926075148,0.410233494993742,0.335139769770467,0.324251403372594,0.316248191187529,0.322883252082928,0.212135368688863,0.357858847951727,0.299785932721713,0.211021966523536,0.293962022954555,0.256298979101999,0.281015100537369,0.283693509963527,0.308432003026291,0.261107456140351
"WL_349HQ",4,2114320,4,35,0.309964136660839,0.377374797523687,0.401762007555316,0.453930068290395,0.305141617957965,0.420898873637831,0.362093321695398,0.44340510938013,0.458356930538173,0.374586433917351,0.292181283745382,0.366709218139973,0.330596426493554,0.174486409030428,0.411069712308102,0.319874493198832,0.2036479163134,0.302134946184112,0.235430518723497,0.318683533104128,0.296735178846938,0.280044763886262,0.266941708810221
"SW5606",4,2114330,4,36,0.3390841160572,0.422379070205157,0.425473106673862,0.452455962953193,0.310626861504095,0.430308360688283,0.355896985659936,0.424759127144374,0.461348821443471,0.381436001533315,0.289981288365413,0.380440497178568,0.329785982586684,0.19245573247942,0.413976712428725,0.332923049247928,0.203582114623469,0.350296621467824,0.272821925705148,0.312300428856406,0.290745831042697,0.291848197343454,0.234074552898082
"SW4412Y",4,2114340,4,37,0.309023012895384,0.39025229103335,0.42795181987168,0.461017175180984,0.305474676657132,0.384673687385636,0.320561447179188,0.363531172084963,0.436497835836462,0.362947824408655,0.323866865586814,0.3619833645481,0.322188134227308,0.22364229211446,0.394131114399765,0.317514356483596,0.221174655047204,0.364581390179979,0.320344182870888,0.274344551716468,0.27948890741102,0.313261669083496,0.259368290302546
"LIGHTNING_BOLT",4,2114350,4,38,0.280103353350534,0.381944398312685,0.457428844917067,0.472370380140098,0.286987440018201,0.365091237028521,0.291864867046274,0.326778135911899,0.420397893199833,0.343301380340689,0.312761334788266,0.339701950868451,0.319797604707724,0.200332938544545,0.380122468976958,0.297458037555177,0.204097104842294,0.345130368073167,0.233920611559125,0.296375197770443,0.273088841204254,0.264376142740054,0.277104453441296
"SW4107",4,2114360,4,39,0.296550506814486,0.38660358680819,0.439308374570478,0.460305401682347,0.325354433528168,0.386233058835811,0.315583713652195,0.359296450845785,0.445556294326241,0.351199499349503,0.315485726295349,0.356119789198309,0.331205566746386,0.206447975023343,0.393348939788568,0.307063251553268,0.239298695026824,0.378200890969987,0.288801471624431,0.2957988915943,0.293409891474762,0.284054179013513,0.266309575300709
