"Germplasm","Rep","Row","Range","Plot","yld1","yld2","yld3","tot22","sca_yld1","sca_yld2","sca_yld3","GNDVI_131","NDVI_131","GNDVI_145","NDVI_145","GNDVI_154","NDVI_154","GNDVI_162","NDVI_162","GNDVI_164","NDVI_164","GNDVI_175","NDVI_175","GNDVI_178","NDVI_178","GNDVI_181","NDVI_181","GNDVI_187","NDVI_187","GNDVI_192","NDVI_192","GNDVI_201","NDVI_201","GNDVI_210","NDVI_210","GNDVI_215","NDVI_215","GNDVI_223","NDVI_223","GNDVI_236","NDVI_236","GNDVI_238","NDVI_238","GNDVI_243","NDVI_243","GNDVI_259","NDVI_259","GNDVI_263","NDVI_263"
"FSG_415BR","2","2","18","231",1.75,1.15,0.66,3.57,0.207580773736814,0.373578183845543,0.129615367376311,0.258443600550733,0.510366819439863,0.26670011435271,0.549673510913799,0.172535487047135,0.512315729211393,0.0104811159504477,0.415799701580271,0.0797393950274637,0.40842868311599,0.31990825051821,0.549278977082286,0.193281337141505,0.513386781393659,0.256456095248648,0.558940831042473,0.253825133048781,0.508965869232099,0.355835378824549,0.558802177858439,0.243669683204609,0.399510534392062,0.0612703999681949,0.359117538834496,0.22758116412073,0.433828172846199,0.306443224313602,0.536607105207675,0.197160394783485,0.430160212014237,0.211675376137769,0.481498396785645,0.223723159458771,0.478473663975394,0.212227387942542,0.369830073691496,0.106413157449927,0.361662527986973
"LANDER","2","2","17","232",1.35,0.86,0.56,2.78,0.160133739739828,0.279371511397536,0.109976675349598,0.159495767461824,0.435497486895284,0.212488906033082,0.529980963912151,0.159350204805737,0.525320356853204,-0.000535868689904952,0.409298298516084,0.0664556269898882,0.395379178784752,0.283717608789133,0.539990389852522,0.157758609524825,0.506320480796673,0.214995598776293,0.535049838379067,0.231194450014481,0.497448258,0.304123362249737,0.521504572791004,0.186051392705282,0.359367232852401,0.0617234057013343,0.34360529396944,0.197158071369707,0.42470700484201,0.280711622806274,0.519241514,0.172517508472901,0.42656271484751,0.162022224181815,0.464703840533936,0.188381363909994,0.46037447135717,0.188876188045586,0.361054271122838,0.074300327830037,0.343329398195264
"SW5606","2","2","16","233",1.91,1.08,0.51,3.51,0.226559587335609,0.350838642220162,0.100157329336241,0.284383332092143,0.526035196,0.274273616469112,0.565387400243116,0.184384899229547,0.51566369288997,0.0378611351047984,0.410062458569827,0.117630954485113,0.385704512928038,0.375492472578429,0.5842274436484,0.256746455666029,0.559853925932216,0.303745362155139,0.592707317380966,0.282215607541571,0.521208788765437,0.36918032151029,0.568211409683976,0.227492452463263,0.376120368856017,0.0966085166443824,0.36703511,0.248452540213641,0.462067837270814,0.353560418929156,0.571573381507776,0.18850674890001,0.431357930342728,0.183825793297652,0.464892153402797,0.223147714188818,0.479919967987195,0.20583881922712,0.33860125198992,0.110618220733294,0.319480397597441
"VERNAL","2","2","15","234",1.28,0.82,0.66,2.77,0.151830508790356,0.266377487611604,0.129615367376311,0.063685265453464,0.378562185275832,0.135311992188354,0.447225965858041,0.157347359510677,0.505150517627976,-0.0275031513989814,0.466981822253267,0.0438908964372708,0.43645632798574,0.180363242560754,0.440570926554382,0.0900502821578586,0.412122638060397,0.144892041716773,0.448302224622184,0.207959347718326,0.456958427772607,0.269978380580538,0.474624830181886,0.15815130808678,0.334905900159714,0.0396407424941984,0.379982227160458,0.161879910715365,0.404134664618536,0.232710480458122,0.446592257415787,0.170633586721175,0.412345584051063,0.144408331873152,0.433346355321621,0.190541606473398,0.448939418904817,0.206680340620322,0.38014115480734,0.103830551810038,0.386045461469827
"SW5210","2","2","14","235",2.04,1.32,0.72,4.08,0.241979873384629,0.428802784935753,0.14139858259234,0.257764625118863,0.487605845781641,0.269917101987303,0.540737672427462,0.204525099590005,0.513214700316461,-0.00268115245473678,0.465459201034756,0.0849584215874301,0.419166025580886,0.342272356118097,0.55715262066365,0.222860495884238,0.510545495715428,0.282786924493183,0.554529442412289,0.278373974161591,0.516916805031492,0.372366274182953,0.55232554001637,0.258604867748324,0.41453303792099,0.0700976732144229,0.400379518,0.261906190765085,0.455310694495834,0.306551323984959,0.526942692486477,0.200766885148286,0.434196703705473,0.200312241279744,0.475321682203633,0.232612727492589,0.470319108,0.239345911889124,0.363120507544903,0.143709567697466,0.339581701159931
"55V50","2","2","13","236",2.18,1.32,0.73,4.22,0.258586335283574,0.428802784935753,0.143362451795011,0.236401247207744,0.487473299784059,0.27835458097959,0.555736483272554,0.185941841018571,0.513564556398391,0.00550758566079514,0.457997279763245,0.0934157287829689,0.399072632505246,0.351463358429141,0.581914534,0.212762409337231,0.53474265442975,0.265206891402168,0.552957008592524,0.282740482180032,0.520038888849416,0.373832923441545,0.553997575426999,0.293180790286665,0.444344865189226,0.0479680064947194,0.392011000401633,0.231788710989301,0.43465276821111,0.301559286466322,0.526556636095298,0.185835006856062,0.436729208550623,0.189055611544455,0.471875173,0.222028378367026,0.467463388982836,0.237458616659963,0.379036745763559,0.13451721296748,0.362027545966483
"N-R-GEE","2","2","12","237",1.54,1.04,0.57,3.15,0.182671080888397,0.33784461843423,0.111940544552269,0.189019367353452,0.451851187629523,0.237003745445314,0.532151974,0.175304443799066,0.519920328,-0.002679316423858,0.454714674137775,0.0827739814278851,0.392618194327173,0.303615865040906,0.537183808,0.193783334571565,0.500382344685739,0.224500815236655,0.530058362958592,0.258854893778229,0.520398971443062,0.371966066047745,0.562461980628699,0.31219598596109,0.475603998343595,0.0540121479718431,0.399274841119243,0.211015956134507,0.429242216599902,0.276432227225195,0.500849014336918,0.164977752306105,0.413839110605488,0.172742574343437,0.460083979814717,0.211812400853175,0.470173999011369,0.225432886140158,0.385440318533065,0.135734916542589,0.356694348327566
"WL_358LH","2","2","11","238",1.59,0.9,0.54,3.03,0.18860196013802,0.292365535183468,0.106048936944255,0.195642994797959,0.459829890672413,0.258519556623359,0.522237461022145,0.173954785853888,0.531530779383935,0.00902279207534491,0.462790218199843,0.093875884180806,0.398679050567595,0.330474635342793,0.560404621250209,0.20559729605062,0.513623594511785,0.229952799827078,0.528113410766802,0.250031049005786,0.498178271584462,0.351621824549627,0.539354157377694,0.26285252101238,0.432690015526276,0.067676321035924,0.390112174992515,0.216368555845476,0.423803818043203,0.273919058560034,0.495167501267748,0.154647546925554,0.385630274845599,0.164306163322676,0.436027247262541,0.19965149285398,0.44390750810128,0.215892502129013,0.36996744784547,0.119962867753573,0.355242404953102
"HI-GEST_360","2","2","10","239",1.54,0.99,0.57,3.11,0.182671080888397,0.321602088701815,0.111940544552269,0.194205781551958,0.452596442466737,0.267764540738218,0.545241134189525,0.188601548055761,0.538899384571347,-0.00383675388979865,0.466177329409475,0.0899092409726511,0.421021708773012,0.30753557056701,0.552047250913213,0.200112484168151,0.506249955774443,0.241388599732187,0.534533576092536,0.244718997771098,0.509146932115037,0.366100139018424,0.548439138653219,0.280491711907492,0.420769003041204,0.048389794714348,0.396603800357381,0.222444992579941,0.448537575321568,0.284456355436499,0.518913925785368,0.180622532485149,0.417329500634682,0.184322547466262,0.46146594361176,0.207983852635671,0.45766460008661,0.226268677249735,0.37474075705761,0.12284736572223,0.334763661291376
"NY0651","2","2","9","240",1.79,1.07,0.55,3.4,0.212325477136513,0.347590136273679,0.108012806146926,0.200865613399155,0.472742894383961,0.253193162299901,0.536446144495534,0.201234314777835,0.507075680231541,-8.80155185779113e-05,0.467748526962534,0.0853654321403273,0.392357930258154,0.305248877051359,0.557404134196414,0.195904925880582,0.518624030870618,0.234407973414016,0.547585361524106,0.219722808137709,0.500151975957872,0.351312396994664,0.545139591013089,0.247820380045365,0.409938900902756,0.0500128781504985,0.341096504835222,0.214378855987948,0.43361714595413,0.28086680812716,0.517342931245774,0.174392798045273,0.432350987194907,0.171677171077586,0.467595716903919,0.186474387253963,0.438490683944811,0.219711858740812,0.374854801559962,0.112828567301173,0.32893653021697
"REGEN","2","2","8","241",2.02,1.16,0.72,3.9,0.23960752168478,0.376826689792026,0.14139858259234,0.214718377124563,0.457592336540869,0.243819763436427,0.527598171344009,0.198455286892309,0.523157133,-0.022508558853439,0.485969532839416,0.0582672832308183,0.425946774243988,0.294843832907156,0.544861320596615,0.197042245064236,0.508922476725563,0.238721191411362,0.547226859914506,0.214489475139136,0.497644883446038,0.357324141847322,0.558896794545725,0.242819695313729,0.400929732386093,0.0190172753027133,0.358219756005486,0.21046453952421,0.429551948283867,0.281390853968447,0.51968545751634,0.17776887435277,0.436447043,0.182906518853253,0.47693799337917,0.19235078160926,0.450572527050036,0.23321231446007,0.388682098606314,0.126910447117434,0.366867765791438
"SW4107","2","2","7","242",2,1.2,0.68,3.88,0.237235169984931,0.389820713577958,0.133543105781654,0.20261884514673,0.470794066072149,0.258769945654036,0.529225067385445,0.196627969290509,0.52662245757995,0.00108627830209938,0.481146979549914,0.0861024395011455,0.419080479653823,0.321742680392081,0.55397838203804,0.228852060607318,0.527561367383474,0.2555035510263,0.55375293077694,0.250214861304356,0.500912537982943,0.366427871211993,0.559831343661624,0.239778425142315,0.382257435978201,0.0648248948003808,0.375335562,0.242632348594547,0.450952913186263,0.301263078335156,0.528494434909242,0.19865521025619,0.43017034377049,0.198969396005557,0.460436971203334,0.194699001112844,0.423482825505274,0.232475949465346,0.386121356890032,0.137803712536334,0.35744446706018
"PERSIST_III","2","2","6","243",1.91,1.04,0.81,3.76,0.226559587335609,0.33784461843423,0.159073405416382,0.17509658210394,0.431753780142292,0.251201295573128,0.53238042386766,0.188759651526394,0.526233640252532,0.000794538829729252,0.479123391618668,0.0761224048509537,0.395639079361199,0.310597748581634,0.554636307,0.236964364593146,0.53819555008338,0.263980135799037,0.56445844547753,0.255177693329373,0.507814713123596,0.362823111051809,0.558051000906394,0.248213322229737,0.376092506038051,0.0595186812555642,0.403391750420271,0.223767643168561,0.442930651385803,0.304098239454159,0.544492953431372,0.202116285926717,0.443763542177778,0.219606228472801,0.493064823880897,0.213971534735963,0.475894138477309,0.230678667988479,0.407758150666848,0.138979040123671,0.368133038454005
"LIGHTNING_BOLT","2","2","5","244",1.54,0.89,0.75,3.18,0.182671080888397,0.289117029236985,0.147290190200354,0.0930937739181246,0.395795812657482,0.20035397634781,0.496193779398552,0.168386396440458,0.526965316540241,-0.00205772392526003,0.480576008224327,0.0670860085844007,0.390518560215155,0.274405418834143,0.519316754972864,0.206081166291189,0.518520955838127,0.234829944365387,0.537907257348743,0.241632878537095,0.49341912252964,0.337516567423639,0.535141098181559,0.211997668285866,0.35711009752033,0.0770228505183598,0.399340961564178,0.21656417214846,0.429318394024276,0.28667079213189,0.52165151275564,0.197804923256752,0.437750779059686,0.23125711764185,0.48319225872167,0.209817112209757,0.463904102817598,0.220181986029534,0.409846988,0.133384207186136,0.376225762224979
"SEEDWAY_9558","2","2","4","245",1.26,0.88,0.73,2.87,0.149458157090506,0.285868523290502,0.143362451795011,0.0567587275153515,0.374038245140237,0.176527458253226,0.468601685957402,0.177457276867564,0.529990776521476,-0.0152657886484249,0.478935214342696,0.040547688128498,0.365200403137857,0.2237748531785,0.4890625656044,0.184715734191338,0.489818333,0.213665311430951,0.510772799454991,0.212243137071886,0.476249026002477,0.32636593874678,0.529689544,0.208578276115986,0.347875592715862,0.0512912154222292,0.39124789864431,0.197087712792944,0.423323127771462,0.270747892862129,0.511866653989182,0.205382571031838,0.44297196253566,0.24191179727223,0.495161055459316,0.213748841266152,0.474537102512238,0.227146349319813,0.418716421314761,0.134208935054141,0.37107924745925
"ONEIDA_ULTRA","2","2","3","246",1.47,0.85,0.77,3.09,0.174367849938924,0.276123005451053,0.151217928605697,0.11672795697946,0.374705508023517,0.237104546558485,0.51476388668675,0.218340023016252,0.500746147607462,-0.0407700264976929,0.482323237,0.0116678131937365,0.391949652895297,0.21687381927534,0.484384295919222,0.193181217224961,0.482330769430351,0.209731928504521,0.49033376991609,0.196763644977145,0.451830592177415,0.288331240832655,0.482873437621018,0.176914347631912,0.318970704335694,0.0513763572956865,0.395429566405245,0.183273804716402,0.414116793670873,0.254018810066018,0.489472380349989,0.210221836574108,0.426565464895636,0.243614154771319,0.478633225377219,0.214633514541341,0.452717086834734,0.222643704595571,0.416420950235458,0.126268954318859,0.347475541081484
"SW315_LH","2","2","2","247",2,0.82,0.81,3.64,0.237235169984931,0.266377487611604,0.159073405416382,0.254262812045108,0.482514229986591,0.291671342019243,0.563105411976111,0.225492196135565,0.500946679,-0.0561779056894365,0.499583948821888,-0.0144697742493458,0.44327710541952,0.213742967450264,0.47989358136417,0.230826915202559,0.494799664121633,0.239199014309875,0.501202642,0.21221401522218,0.455468761,0.307388005458026,0.472065051065798,0.189459770125829,0.324647408492836,0.0442376253202171,0.388433299245624,0.176787174097627,0.394388538585268,0.243465484275523,0.478696411215348,0.224077621132252,0.444307700196784,0.241989647862139,0.490669595110772,0.243995146813507,0.499238314933817,0.233401963599484,0.452623986943727,0.126282052119605,0.3361475
"ALFABAR","2","2","1","248",2.13,0.89,0.76,3.78,0.252655456033951,0.289117029236985,0.149254059403025,0.260365929795147,0.499538638985006,0.289016991533401,0.566221922731357,0.258727256366197,0.530745034,-0.0494466159226497,0.510696332260761,-0.00498544696324717,0.43404509227294,0.244746774798734,0.513901458,0.255042426178552,0.508912216396242,0.251480845580609,0.521115013169447,0.221663309180809,0.482408953435221,0.312059774583202,0.472252086486351,0.194349500819457,0.3251749077759,0.0535783711962876,0.400805397427788,0.195186620791344,0.404053851113825,0.274254644733084,0.504600727387729,0.242794237321898,0.458976518931187,0.253000184943537,0.499498255127915,0.275445918800512,0.504694042000362,0.221167565257701,0.449950932907874,0.114690707607244,0.335399552208427
"55V50","3","3","36","313",2.2,0.89,0.52,3.6,0.260958686983424,0.289117029236985,0.102121198538912,0.308061076009748,0.550919791637363,0.297388834843077,0.569582342370911,0.224166949089259,0.526057440007633,0.0298015892134177,0.474760070792317,0.0314341918817113,0.402362182893582,0.230677365421898,0.480123884489693,0.216313394655176,0.517594813698365,0.28779536351153,0.550331204227684,0.308321612629031,0.550349712964349,0.286365353427574,0.505577569983903,0.301100853578197,0.419338929241087,0.0544342948174761,0.395027860606608,0.189439609579414,0.412967427408122,0.340473232100824,0.537563909972591,0.188468958883468,0.431904900441021,0.19854538575102,0.458328442224206,0.20743598944176,0.452135419204965,0.193197261956772,0.330695832897204,0.123365750752218,0.358118325530904
"SW4107","3","3","35","314",2.01,1,0.46,3.46,0.238421345834855,0.324850594648298,0.0903379833228837,0.344888864980075,0.593967096443637,0.311037558979456,0.587155673590191,0.235322443604829,0.537581858371897,0.0410085065566918,0.466972661,0.0509517543300961,0.373551490133534,0.275358429533718,0.529917968,0.250391404598937,0.555692359946505,0.326165174107937,0.588264018715458,0.334443522969368,0.576429965163914,0.330040852540633,0.562866508832635,0.332963145445078,0.442369076698943,0.0767281601077124,0.395542940454593,0.208741871727096,0.435295498127566,0.365038554479434,0.552212881381001,0.18358466425364,0.424841618938858,0.188662869265288,0.437754892389758,0.203780547345746,0.446268468171582,0.185667540643297,0.316078764653286,0.111947842797311,0.361578126060113
"ONEIDA_ULTRA","3","3","34","315",2.02,0.99,0.51,3.52,0.23960752168478,0.321602088701815,0.100157329336241,0.295094864464667,0.537818475070564,0.287013611381128,0.56802547434068,0.225030427792219,0.536077318194107,0.0360032318145315,0.466094628104957,0.0233259800853081,0.340802916231062,0.258855994075741,0.51454300737389,0.227451064567181,0.545329309397282,0.314565582594191,0.582918888384669,0.311922917077401,0.558740399167277,0.31721414515654,0.554980982464514,0.298352942631894,0.424091943439924,0.0455278997632035,0.383547617501557,0.183655894408243,0.403017318780982,0.320187288520261,0.511798902584907,0.164736745192317,0.406843277652096,0.176805759318662,0.424709694587194,0.199791640499061,0.458441020243714,0.195133369532752,0.349038875635772,0.122569450450894,0.381420018062719
"SW5606","3","3","33","316",1.97,0.72,0.49,3.17,0.233676642435157,0.233892428146775,0.0962295909308978,0.332222435498215,0.570764762145891,0.31674448690732,0.578865149833518,0.257256622190772,0.531409442933702,0.0522918950768492,0.452490664200098,0.0606023854493443,0.321853431309872,0.289063760976426,0.531912628833585,0.254623177538627,0.529853312671153,0.32470164207013,0.558543348829622,0.29460483027164,0.526815854,0.264398606604187,0.454367334635359,0.209908338888434,0.346800256374219,0.0511300087948463,0.379952645844306,0.168653403290503,0.402127882118239,0.343126050896153,0.520919249420198,0.188101331833475,0.419337469984672,0.194148153320482,0.432625302037784,0.21124465805691,0.452955319113947,0.207559121497041,0.342584685854264,0.140838576697765,0.370155709342561
"REBOUND_6XT","3","3","32","317",1.68,0.77,0.45,2.9,0.199277542787342,0.250134957879189,0.0883741141202123,0.311789209883951,0.554991331934277,0.298267424980051,0.571854288885365,0.246352632675529,0.526271806370561,0.0599863279722263,0.457288847665469,0.0695490208148319,0.335639365794165,0.290899075344894,0.531341714951505,0.244959163371214,0.529295480973576,0.326203173484837,0.561066653233351,0.262467293594898,0.506115401831707,0.239159709957927,0.434528316213079,0.181022424787416,0.318769968292543,0.0673047900588685,0.392367982258387,0.188402786788001,0.401116891314982,0.336718781186076,0.51558868428837,0.190506266699487,0.424938732167161,0.190937989292224,0.427901329096559,0.196143631620874,0.447320590981491,0.180003063308506,0.350841195373855,0.113198498206628,0.371414115035581
"NY1615","3","3","31","318",2.13,0.8,0.49,3.42,0.252655456033951,0.259880475718638,0.0962295909308978,0.295585481636112,0.539535802364944,0.275182300852629,0.557436182019978,0.225035131119891,0.524389103573303,0.0152080677936604,0.477707290819774,0.015231297468128,0.366211632332258,0.260801225183874,0.513521372758505,0.200936307340631,0.500187398428636,0.294602437649116,0.545184156363793,0.237333265083341,0.514857527797659,0.237786779742285,0.465533987695644,0.17806993020805,0.325086267644737,0.0175544624349013,0.398217885003464,0.14769969983305,0.394837953396295,0.289068804984605,0.475668089816572,0.151772882177296,0.389694556,0.172321378950816,0.412982607782116,0.180181283151144,0.431114802085218,0.197054358096469,0.346842659726095,0.140740301439996,0.398252663002917
"SEEDWAY_9558_SBR","3","3","30","319",1.98,0.74,0.49,3.21,0.234862818285081,0.24038944003974,0.0962295909308978,0.291315161369087,0.535241009660039,0.278532618611801,0.551281513,0.216834217972819,0.527006822193598,0.014128264877538,0.480231541624288,0.0153637557445602,0.398799361196978,0.245626445370787,0.488903714016836,0.181372728564988,0.492855508617497,0.295228056925532,0.539479794854081,0.220755908460316,0.497006812777518,0.239007143578463,0.467497388621297,0.173168199780696,0.340513007602512,0.011587743484656,0.394789118885626,0.13765527130368,0.390192691488485,0.285935049994118,0.475648532581136,0.149861350570878,0.372809550482923,0.17615772267683,0.413492038029238,0.175468774039589,0.445950654234296,0.181297378343524,0.341891253619871,0.141709606311099,0.403517470656083
"ALFABAR","3","3","29","320",2.17,0.85,0.53,3.55,0.25740015943365,0.276123005451053,0.104085067741583,0.279274189830683,0.543734117271969,0.28383697983832,0.551942286348502,0.216659480608957,0.549248445525818,0.0179645978829008,0.479017788414438,0.0251866333233418,0.396000875629359,0.24245834850407,0.504302467775119,0.16171861074666,0.494747536931289,0.283656552276929,0.530509218612818,0.229411968401304,0.502418829592472,0.225818553844001,0.455744195831423,0.198150588725725,0.339625152769088,0.030998179473634,0.386283622025067,0.145062086040756,0.400103113136488,0.322373464268237,0.518283045977011,0.193445367666738,0.430932396580098,0.210908368666534,0.460656061969207,0.190772041602483,0.467897071,0.175980268668507,0.352095893200188,0.140401971524938,0.425474418402211
"SW4412Y","3","3","28","321",2.07,0.92,0.5,3.49,0.245538400934403,0.298862547076434,0.0981934601335692,0.297671031846689,0.551610778218509,0.285315195029442,0.54838948787062,0.215647484802197,0.536407455115055,0.0349222955728294,0.453244753874556,0.0629390490954055,0.379226742480652,0.263088508562551,0.518313091796548,0.174845548734321,0.501241028,0.30345758778276,0.54229899202157,0.243496972477365,0.502500061595633,0.241010744411323,0.473961990048502,0.222753447820552,0.375504898721219,0.0517239321478698,0.385614942653131,0.175732776368746,0.416468572857194,0.333817214669455,0.524943732869492,0.196141609071506,0.423356448211528,0.220254723104069,0.458156954591006,0.188381640145634,0.449665674488974,0.158046481435608,0.306170328,0.123509173831396,0.38865680289874
"GUARDSMAN_II","3","3","27","322",2.11,0.96,0.55,3.63,0.250283104334102,0.311856570862366,0.108012806146926,0.30817411049421,0.558133126,0.286543650939806,0.557351487764917,0.21625381161325,0.53146351160091,0.0203659377372128,0.469915937304777,0.0417873545519311,0.401136583005533,0.255442154763018,0.50923254985755,0.154242851267031,0.479416717968313,0.297612658185557,0.542070985477626,0.240344575472093,0.515701478114921,0.242439949444792,0.474125999,0.219806239301658,0.361258710053891,0.0301930751815912,0.393951823,0.129670963607474,0.388856957899022,0.323223925118434,0.512341399,0.190411971446749,0.410626041218879,0.211314845099609,0.450862628088869,0.204138449355183,0.440404216,0.168053768860552,0.330509612285145,0.141905763162667,0.398105182694609
"NY0651","3","3","26","323",2.08,1,0.52,3.6,0.246724576784328,0.324850594648298,0.102121198538912,0.324057846162291,0.583261362890446,0.288346596249514,0.554491911344298,0.229993731060778,0.525452655634469,0.033754417184379,0.464369674489374,0.055964540435832,0.371885464319271,0.255228129038084,0.506610430574799,0.166864642069249,0.492526116665841,0.305597016340818,0.551182592130391,0.22659409708298,0.511732140615637,0.251207676106764,0.492355621,0.239144397232669,0.385243756313819,0.0613166824373962,0.384094971321862,0.136555681433186,0.379638665502043,0.330986284390564,0.528042946,0.190952297919734,0.425021063599607,0.2035750639153,0.448317545199898,0.207100667031835,0.44769956610095,0.145428506384457,0.30224474,0.132127113288143,0.371368749575955
"VERNAL","3","3","25","324",2.02,0.69,0.58,3.29,0.23960752168478,0.224146910307326,0.11390441375494,0.29806858879459,0.551504921262145,0.279318594885575,0.554704561069711,0.202355689996356,0.515235596266081,-0.0022978977776514,0.49148202,0.00743526640946824,0.441824061043875,0.199779807973378,0.451875288042567,0.103825741273535,0.415607376115369,0.258239416955852,0.506498246472555,0.209283295240035,0.49391381058231,0.209165809953043,0.438417200978822,0.21317124963719,0.349185852852009,0.0353561639618587,0.373789631147442,0.108851866622749,0.360217224457818,0.302073447789952,0.503900835657539,0.183218834472883,0.422995902428292,0.182273562799932,0.43426853455851,0.192445101361156,0.439685066183336,0.147977287698229,0.341342173604895,0.114430837139821,0.416909966754868
"SW5210","3","3","24","325",2.37,0.72,0.54,3.63,0.281123676432143,0.233892428146775,0.106048936944255,0.342326808350153,0.591275083,0.308462141692758,0.551461867765974,0.253164628993226,0.522067490418714,0.0319737811025857,0.469518589344764,0.0592373481272308,0.383123992,0.267580012638466,0.530798820596615,0.195715890074274,0.507314317522991,0.320966370120015,0.558257411112231,0.245975387875112,0.516963918179365,0.268754065601763,0.517659199902871,0.270129503007895,0.409801031,0.0799634506634271,0.389513423424073,0.18189438716163,0.411087258218406,0.357919781434407,0.542042878979549,0.218112479435557,0.445996870734712,0.234043052006186,0.462567849162712,0.221175197797388,0.441413277639823,0.181456754358835,0.308678370028063,0.145463561530208,0.355209444331366
"EZRA","3","3","23","326",2.25,0.7,0.49,3.44,0.266889566233047,0.227395416253809,0.0962295909308978,0.301130673634298,0.554337919,0.282895207336016,0.543638946144495,0.23022231900886,0.509325254838351,0.012544909049707,0.486109361660439,0.0238656149205163,0.408458454514182,0.228375556679011,0.499040076416005,0.150671362663696,0.475406108551925,0.277147122629192,0.5304101479104,0.223893129261901,0.507872505204522,0.244528620153841,0.505447262709931,0.256029599482318,0.398341277829666,0.0509141489613659,0.394609233638534,0.169266535674089,0.410225721112818,0.316610721829006,0.511235373181531,0.17196335042272,0.407104821702801,0.191677572946079,0.43846256684492,0.178048901839389,0.403547822885023,0.153968151897934,0.295384009710968,0.116887849227561,0.376359872472852
"SEEDWAY_9558","3","3","22","327",1.75,NA,0.43,NA,0.207580773736814,NA,0.0844463757148695,0.250821749030227,0.519890461852322,0.259420323578409,0.54100602505153,0.203663291817849,0.515713944945375,0.0138768482112933,0.48747470607662,0.0234243370651584,0.422457891609594,0.178866122601108,0.458894947854224,0.134073354903065,0.455608862094098,0.250685167842606,0.515725755808468,0.185039528724853,0.483665378867229,0.225577919644337,0.495257861872196,0.235389158010962,0.404372109819042,0.0581784737621084,0.37929644567259,0.17226295061807,0.425361811771608,0.312067337123986,0.517009619041582,0.17034111717711,0.40786976929991,0.172050368039308,0.430634053877633,0.173699286594373,0.42411709781952,0.152588034947448,0.31871272398158,0.107142293164218,0.387189887053601
"REGEN","3","3","21","328",1.95,NA,0.48,NA,0.231304290735307,NA,0.0942657217282265,0.276375657842237,0.537005701371893,0.275263026671778,0.54488782305375,0.196688844778963,0.525976496,0.0150229381748964,0.484643258380505,0.033396902748653,0.405334306078908,0.202874134461336,0.497812578557064,0.157199917386068,0.475678655920446,0.261552036298909,0.520963969,0.200521405588696,0.488573679494784,0.235529029719272,0.482281350674144,0.232211697227591,0.372250389188731,0.0404696799940213,0.370460769253938,0.153855297487457,0.404510492721679,0.315486199662651,0.517846168037107,0.175908914771187,0.414421107632541,0.179339592560558,0.437203811101906,0.196265158803258,0.43636325763182,0.163023848779909,0.323429063017659,0.107875097355973,0.390678743469706
"HI-GEST_360","3","3","20","329",1.73,NA,0.47,NA,0.205208422036965,NA,0.0923018525255551,0.302297348708494,0.575540029,0.292084359009785,0.561394085936261,0.210224598483942,0.523982634416297,0.0202864703890774,0.47630480392793,0.0489790155783986,0.39395352909904,0.22230797376134,0.490377545248869,0.183549705003636,0.489838971797067,0.283457563269189,0.52795846831791,0.20679416506238,0.473276705294994,0.25598370260976,0.471288541232462,0.231720577113146,0.374959471481928,0.0843762885594218,0.382560747154798,0.190065495759989,0.413903674725839,0.339621942534664,0.538410137762001,0.197839954907561,0.431842322487093,0.19521058159509,0.440952126305067,0.21094981862101,0.455612127203823,0.183062170365576,0.35429794152277,0.121736458770185,0.366583621683968
"SW3407","3","3","19","330",1.8,NA,0.5,NA,0.213511652986438,NA,0.0981934601335692,0.310288318354947,0.55723286331595,0.297762658299362,0.538807541884678,0.227601908199219,0.499317939665728,0.0126870527000651,0.468635159007833,0.0531437960478596,0.380140976326735,0.248271929634501,0.503363289760349,0.189942982444658,0.470180298752485,0.267895449821964,0.498861772788431,0.206081668820592,0.447855540512199,0.234213577795317,0.425833809556704,0.194738471970041,0.32929428,0.0735326216876373,0.37656522439713,0.196744083706234,0.421238003398081,0.326604022415658,0.516127450980392,0.214010357498218,0.420614216011938,0.20128952520277,0.428251738595566,0.206821333521612,0.411715384192893,0.195639554724038,0.338259118482864,0.139198475203804,0.37002944568831
"SW4602Z","3","3","18","331",1.85,0.91,0.47,3.23,0.219442532236061,0.295614041129951,0.0923018525255551,0.309108204529818,0.563070606052081,0.298048653472012,0.533310739390096,0.225272227654393,0.503661085,0.0114360052915833,0.474591105665548,0.0395233532196161,0.36388619378195,0.259074175409148,0.506101865,0.214231767245351,0.508445076575078,0.300708640136963,0.548558091292541,0.218684961460561,0.477154990838776,0.28436659770783,0.487226537887494,0.228588924167639,0.368911645,0.0569946058629633,0.370202114943856,0.187743666375311,0.407410723852382,0.30270179109793,0.506449274213996,0.207890470878709,0.415413440787845,0.195065260856653,0.420776405312445,0.195879279812011,0.415021131740367,0.201811106963526,0.329382394340893,0.139884113549522,0.365105356793106
