"Germplasm","Rep","Plot","Row","Range","NDVI_131","NDVI_145","NDVI_154","NDVI_159","NDVI_162","NDVI_164","NDVI_175","NDVI_178","NDVI_181","NDVI_187","NDVI_189","NDVI_192","NDVI_201","NDVI_203","NDVI_210","NDVI_215","NDVI_223","NDVI_236","NDVI_238","NDVI_243","NDVI_259","NDVI_263"
"NY1517",2,2122170,2,32,0.508545611,0.556832884097035,0.517421560676176,0.424748292988886,0.470781249314581,0.431869576880746,0.525880886542651,0.486565337069508,0.556403989304382,0.451212967,0.469476463748016,0.485194372400396,0.328499114608257,0.418604124345048,0.390743912379767,0.399616185,0.491279845602426,0.430159633056736,0.498572574484339,0.473370548,0.397102957189569,0.402378316032295
"NY1614",2,2122180,2,31,0.456311545021302,0.547688547,0.529823004627642,0.43200589443449,0.474979038400124,0.435627106983144,0.515335124434389,0.465435427148124,0.532488301336655,0.448733864197553,0.493057648898607,0.480426591475706,0.341669261096351,0.418395995395749,0.399848726440165,0.411653384099134,0.50840372,0.446301402379805,0.50958939,0.459270720052727,0.35519540405863,0.383950430893778
"NY2003",2,2122190,2,30,0.459261681717163,0.527782622482955,0.519995706311722,0.423867127920913,0.455026521672195,0.42459455233449,0.511638422,0.482261187886679,0.552294818098514,0.444871267,0.505338504736514,0.505838289196323,0.366597379420046,0.427029998910199,0.396320613367388,0.409462315392107,0.515150353152014,0.447801626002139,0.511035751048179,0.458034711923985,0.352935448,0.359677156101064
"ONEIDA_VR",2,2122200,2,29,0.408238873642763,0.540133317477935,0.541770748851041,0.439025444422323,0.471468203760139,0.430979063406465,0.530608188788336,0.484138474347997,0.553913892447118,0.48491988661596,0.543923762215099,0.526632399516869,0.372088555327393,0.406066932,0.380950369163297,0.426888205191002,0.542849331,0.474796966841657,0.524572701807996,0.483714910621783,0.3962468422952,0.414459461293168
"WL_349HQ",2,2122210,2,28,0.421830541069787,0.544886369642196,0.514165673,0.424934872615251,0.440234057415063,0.411080088813835,0.583054455756662,0.525537842,0.589218205021181,0.517084946087295,0.569041991871932,0.552237935849049,0.374192316128907,0.392259720349765,0.356411329403588,0.445307454533487,0.561464144,0.454685306616926,0.510576058848636,0.471479101444499,0.350037155594716,0.390357012008956
"FSG_421LH",2,2122220,2,27,0.48695670520719,0.548013979176576,0.528800470715456,0.417781106322083,0.440632804935614,0.399129249,0.565439602,0.510674988147551,0.571214683573454,0.503529482816197,0.554831527596574,0.534916383549256,0.396566083398572,0.405444054127293,0.341912954429083,0.406430780197384,0.51663504111322,0.435982932332895,0.497617559187568,0.449491624100621,0.329941993529146,0.347475133998236
"SEEDWAY_9558_SBR",2,2122230,2,26,0.447616340415178,0.532878019132181,0.510378957746927,0.433840623251766,0.452395347860772,0.418768653629346,0.535546547678901,0.489721744586202,0.553491583,0.492358956515887,0.516240568162788,0.521428338991876,0.359420705906276,0.392495190794734,0.346032574415487,0.412251530994042,0.522918647523665,0.452357442571034,0.500740159389496,0.461822019952106,0.354557379746842,0.404424958107549
"ALGONQUIN",2,2122240,2,25,0.357335476036421,0.466839094128217,0.502803142343718,0.422468277426392,0.449307938202927,0.406987096078682,0.466614426219206,0.428584687814739,0.480003190412451,0.464412687138051,0.504176711668274,0.482683680924062,0.332312760342526,0.415595240059069,0.360687994074117,0.399980994219181,0.47368384988404,0.444813771083099,0.491405424821923,0.45184221633859,0.34248397258141,0.374937297338469
"AMERISTAND_427_TQ",2,2122250,2,24,0.576746631220637,0.570106363,0.514081548272188,0.416451500052645,0.4399902794159,0.380194014447884,0.591128973002477,0.539135136792598,0.59624257851646,0.512775058084594,0.566380443209106,0.556381183838967,0.3920557919015,0.394721644204785,0.356913610531911,0.447541443307266,0.5582824933687,0.457794142976449,0.511840132761372,0.480802658318229,0.322060424839205,0.371282317033362
"REBOUND_6XT",2,2122260,2,23,0.549662869562573,0.554392209714074,0.506724392920185,0.419312689565693,0.422526054091742,0.375132060240027,0.588941783978549,0.531822352422263,0.566539649870225,0.504633133402921,0.535698634078917,0.524570509318278,0.347383803691387,0.3896449330997,0.335184534312246,0.43529986905951,0.537682238843813,0.435768862797204,0.48077487031259,0.444399787312185,0.303396911841517,0.3862114119004
"SW4602Z",2,2122270,2,22,0.535357414127775,0.555211537445167,0.500960991046865,0.404354052955555,0.41717960560384,0.343233150567477,0.577709453275064,0.514512705118135,0.574912443568081,0.513078044972624,0.567013514663339,0.562376574415397,0.407520376866114,0.386977080676318,0.323726875696515,0.437757470930084,0.534307795698925,0.44246465102613,0.487182777759954,0.459870962083464,0.299375358992826,0.331935680846733
"NY1615",2,2122280,2,21,0.489412209222073,0.536915992812219,0.52290841721928,0.444892993212212,0.449784081231329,0.369272539637865,0.542754912457488,0.477442017345853,0.5242362200569,0.491635107962741,0.539829258607975,0.527019553417609,0.385049132956713,0.391705268880799,0.351705254651842,0.438085717195876,0.522196427062204,0.435227169942475,0.476221031580523,0.457002801120448,0.329650789484784,0.350950468977824
"GUARDSMAN_II",2,2122290,2,20,0.527153838579908,0.553895275091169,0.516175473420193,0.428533668667212,0.439977683371058,0.386333551448965,0.563517444905313,0.513677136919967,0.56137513973047,0.517155135062698,0.575334286246677,0.564985755164669,0.403426476140863,0.371104387854971,0.355462539895553,0.435567596801927,0.551193469323213,0.45634168334788,0.500392539703809,0.485506755277839,0.359372244900935,0.342322528345411
"SW4412Y",2,2122300,2,19,0.512195004735514,0.546086359071931,0.505580204506782,0.431182799351047,0.437622095752843,0.403755349,0.547520346279537,0.493982022016072,0.540960697956697,0.49224862521551,0.559936397413353,0.542604722042548,0.403530528168768,0.38963709632982,0.38286412074949,0.448312631443739,0.530373140635565,0.437104517750113,0.483437729418181,0.461805544135462,0.33220111617802,0.341206801810624
"FSG_415BR",2,2122310,2,18,0.510366819439863,0.549673510913799,0.512315729211393,0.425148311023495,0.415799701580271,0.40842868311599,0.549278977082286,0.513386781393659,0.558940831042473,0.508965869232099,0.570889585342334,0.558802177858439,0.399510534392062,0.376234533372116,0.359117538834496,0.433828172846199,0.536607105207675,0.430160212014237,0.481498396785645,0.478473663975394,0.369830073691496,0.361662527986973
"LANDER",2,2122320,2,17,0.435497486895284,0.529980963912151,0.525320356853204,0.421835045453282,0.409298298516084,0.395379178784752,0.539990389852522,0.506320480796673,0.535049838379067,0.497448258,0.54006127893236,0.521504572791004,0.359367232852401,0.383661436847267,0.34360529396944,0.42470700484201,0.519241514,0.42656271484751,0.464703840533936,0.46037447135717,0.361054271122838,0.343329398195264
"SW5606",2,2122330,2,16,0.526035196,0.565387400243116,0.51566369288997,0.412565718236729,0.410062458569827,0.385704512928038,0.5842274436484,0.559853925932216,0.592707317380966,0.521208788765437,0.562545261595477,0.568211409683976,0.376120368856017,0.375469046352013,0.36703511,0.462067837270814,0.571573381507776,0.431357930342728,0.464892153402797,0.479919967987195,0.33860125198992,0.319480397597441
"VERNAL",2,2122340,2,15,0.378562185275832,0.447225965858041,0.505150517627976,0.420705051959168,0.466981822253267,0.43645632798574,0.440570926554382,0.412122638060397,0.448302224622184,0.456958427772607,0.491470364159137,0.474624830181886,0.334905900159714,0.403267464714986,0.379982227160458,0.404134664618536,0.446592257415787,0.412345584051063,0.433346355321621,0.448939418904817,0.38014115480734,0.386045461469827
"SW5210",2,2122350,2,14,0.487605845781641,0.540737672427462,0.513214700316461,0.426170962639921,0.465459201034756,0.419166025580886,0.55715262066365,0.510545495715428,0.554529442412289,0.516916805031492,0.561266431268766,0.55232554001637,0.41453303792099,0.387290577445635,0.400379518,0.455310694495834,0.526942692486477,0.434196703705473,0.475321682203633,0.470319108,0.363120507544903,0.339581701159931
"55V50",2,2122360,2,13,0.487473299784059,0.555736483272554,0.513564556398391,0.412151111,0.457997279763245,0.399072632505246,0.581914534,0.53474265442975,0.552957008592524,0.520038888849416,0.572725339,0.553997575426999,0.444344865189226,0.380204686633287,0.392011000401633,0.43465276821111,0.526556636095298,0.436729208550623,0.471875173,0.467463388982836,0.379036745763559,0.362027545966483
"N-R-GEE",2,2122370,2,12,0.451851187629523,0.532151974,0.519920328,0.426489107604626,0.454714674137775,0.392618194327173,0.537183808,0.500382344685739,0.530058362958592,0.520398971443062,0.565162643909964,0.562461980628699,0.475603998343595,0.401275740421692,0.399274841119243,0.429242216599902,0.500849014336918,0.413839110605488,0.460083979814717,0.470173999011369,0.385440318533065,0.356694348327566
"WL_358LH",2,2122380,2,11,0.459829890672413,0.522237461022145,0.531530779383935,0.406227272649926,0.462790218199843,0.398679050567595,0.560404621250209,0.513623594511785,0.528113410766802,0.498178271584462,0.551280654208032,0.539354157377694,0.432690015526276,0.399508902741603,0.390112174992515,0.423803818043203,0.495167501267748,0.385630274845599,0.436027247262541,0.44390750810128,0.36996744784547,0.355242404953102
"HI-GEST_360",2,2122390,2,10,0.452596442466737,0.545241134189525,0.538899384571347,0.423023676818727,0.466177329409475,0.421021708773012,0.552047250913213,0.506249955774443,0.534533576092536,0.509146932115037,0.566288029,0.548439138653219,0.420769003041204,0.403611428088415,0.396603800357381,0.448537575321568,0.518913925785368,0.417329500634682,0.46146594361176,0.45766460008661,0.37474075705761,0.334763661291376
"NY0651",2,2122400,2,9,0.472742894383961,0.536446144495534,0.507075680231541,0.407180734960964,0.467748526962534,0.392357930258154,0.557404134196414,0.518624030870618,0.547585361524106,0.500151975957872,0.556544910758722,0.545139591013089,0.409938900902756,0.401640823693494,0.341096504835222,0.43361714595413,0.517342931245774,0.432350987194907,0.467595716903919,0.438490683944811,0.374854801559962,0.32893653021697
"REGEN",2,2122410,2,8,0.457592336540869,0.527598171344009,0.523157133,0.42956698355767,0.485969532839416,0.425946774243988,0.544861320596615,0.508922476725563,0.547226859914506,0.497644883446038,0.555454199519731,0.558896794545725,0.400929732386093,0.408562489278709,0.358219756005486,0.429551948283867,0.51968545751634,0.436447043,0.47693799337917,0.450572527050036,0.388682098606314,0.366867765791438
"SW4107",2,2122420,2,7,0.470794066072149,0.529225067385445,0.52662245757995,0.423456809030419,0.481146979549914,0.419080479653823,0.55397838203804,0.527561367383474,0.55375293077694,0.500912537982943,0.552644789834931,0.559831343661624,0.382257435978201,0.398501585109158,0.375335562,0.450952913186263,0.528494434909242,0.43017034377049,0.460436971203334,0.423482825505274,0.386121356890032,0.35744446706018
"PERSIST_III",2,2122430,2,6,0.431753780142292,0.53238042386766,0.526233640252532,0.413800191603153,0.479123391618668,0.395639079361199,0.554636307,0.53819555008338,0.56445844547753,0.507814713123596,0.539357090123431,0.558051000906394,0.376092506038051,0.389552655,0.403391750420271,0.442930651385803,0.544492953431372,0.443763542177778,0.493064823880897,0.475894138477309,0.407758150666848,0.368133038454005
"LIGHTNING_BOLT",2,2122440,2,5,0.395795812657482,0.496193779398552,0.526965316540241,0.419992437185048,0.480576008224327,0.390518560215155,0.519316754972864,0.518520955838127,0.537907257348743,0.49341912252964,0.534655964603778,0.535141098181559,0.35711009752033,0.392701518251715,0.399340961564178,0.429318394024276,0.52165151275564,0.437750779059686,0.48319225872167,0.463904102817598,0.409846988,0.376225762224979
"SEEDWAY_9558",2,2122450,2,4,0.374038245140237,0.468601685957402,0.529990776521476,0.415587550338572,0.478935214342696,0.365200403137857,0.4890625656044,0.489818333,0.510772799454991,0.476249026002477,0.532900925558266,0.529689544,0.347875592715862,0.39747338012167,0.39124789864431,0.423323127771462,0.511866653989182,0.44297196253566,0.495161055459316,0.474537102512238,0.418716421314761,0.37107924745925
"ONEIDA_ULTRA",2,2122460,2,3,0.374705508023517,0.51476388668675,0.500746147607462,0.449300886717613,0.482323237,0.391949652895297,0.484384295919222,0.482330769430351,0.49033376991609,0.451830592177415,0.500473036562153,0.482873437621018,0.318970704335694,0.412101074739519,0.395429566405245,0.414116793670873,0.489472380349989,0.426565464895636,0.478633225377219,0.452717086834734,0.416420950235458,0.347475541081484
"SW315_LH",2,2122470,2,2,0.482514229986591,0.563105411976111,0.500946679,0.455898546754176,0.499583948821888,0.44327710541952,0.47989358136417,0.494799664121633,0.501202642,0.455468761,0.495689985251574,0.472065051065798,0.324647408492836,0.412328739935273,0.388433299245624,0.394388538585268,0.478696411215348,0.444307700196784,0.490669595110772,0.499238314933817,0.452623986943727,0.3361475
"ALFABAR",2,2122480,2,1,0.499538638985006,0.566221922731357,0.530745034,0.459370706332685,0.510696332260761,0.43404509227294,0.513901458,0.508912216396242,0.521115013169447,0.482408953435221,0.516341799497041,0.472252086486351,0.3251749077759,0.39887215036203,0.400805397427788,0.404053851113825,0.504600727387729,0.458976518931187,0.499498255127915,0.504694042000362,0.449950932907874,0.335399552208427
"GUARDSMAN_II",3,2123010,3,51,0.573712268264551,0.623018603667882,0.449569340719416,0.491777910504651,0.4964135112321,0.447285861713106,0.483088889936316,0.479361052733375,0.478688997296122,0.478458845792212,0.402273597481423,0.401937130141904,0.396990965339427,0.413261581079009,0.363330864,0.411498735008784,0.47066690071254,0.465052942102343,0.487211342923853,0.485413082880211,0.414370961249345,0.349092204355791
"SW5606",3,2123020,3,50,0.590280653485592,0.608125099096242,0.466492533753161,0.48076906715129,0.4563683185298,0.407100039862512,0.519963313851181,0.529774768,0.532801757845296,0.510271567635912,0.399659522175284,0.403169554359589,0.381086320960187,0.39831974755805,0.387116739386925,0.41990665441804,0.478878874130297,0.459763466913303,0.479733129615483,0.465223349613818,0.41362691200295,0.325148110455255
"VERNAL",3,2123030,3,49,0.560544373177296,0.602797552983457,0.496215988422944,0.4833695057791,0.494452014794627,0.464914596448476,0.484460416929084,0.462000103782641,0.48602659316724,0.494882516359606,0.385030465898992,0.379436360857997,0.377692267,0.401530813923135,0.368046526840836,0.395026050703174,0.434807355054091,0.422938875114525,0.474966483392333,0.457372538056318,0.42871932189868,0.40749970076821
"SEEDWAY_9558_SBR",3,2123040,3,48,0.55532553792308,0.595788145,0.519046006074774,0.451251091117202,0.462087471698066,0.43006110642024,0.504679775222055,0.505728565936178,0.522965932152161,0.504953791256304,0.391390960916671,0.387658592848904,0.387729641462125,0.406701050494512,0.367803262602723,0.404550545172532,0.449465264600464,0.37080954179856,0.460117370892019,0.405335434367064,0.379998260691151,0.343277893843442
"REGEN",3,2123050,3,47,0.550359122291083,0.593889461444955,0.532167676478539,0.430405164296551,0.448098697009139,0.454075628461332,0.483825140838716,0.483212921882334,0.477464054,0.493610339412973,0.387350782969269,0.384425925809632,0.401442370790351,0.414659303336695,0.378694325216356,0.398003251836231,0.475219346898242,0.405614295618594,0.499909472880061,0.411578768493699,0.358400314950297,0.336904800766033
"VERNAL",3,2123060,3,46,0.511474948659521,0.585600523228159,0.53347423,0.385704181293565,0.44558165099795,0.470021325489702,0.442929420162069,0.46558485056479,0.479797732648234,0.482839999147382,0.37817303874298,0.383341392498069,0.392388815624872,0.403697853337301,0.37501003,0.382678662834948,0.451169101800203,0.398794176266506,0.518296929527253,0.432035060599582,0.377825374433097,0.375445145532261
"GUARDSMAN_II",3,2123070,3,45,0.578432542328469,0.604592516251784,0.531112383315045,0.370016721972581,0.425051879164488,0.418530819026175,0.505229543740573,0.503182353177046,0.520820679629816,0.526923060744111,0.399260215175752,0.39145449070279,0.394501421142939,0.407365309506584,0.389052989035673,0.395100717882782,0.50465435905545,0.434640309,0.541728176545907,0.445888065029934,0.386656480774128,0.361280141122193
"WL_349HQ",3,2123080,3,44,0.595108119766319,0.604994450610433,0.518064341713977,0.374743254886111,0.420709777726809,0.401988236798363,0.498053225,0.516838143894632,0.527762825218171,0.514192896,0.378276406195824,0.378967150007222,0.384496137939696,0.396741005775944,0.395533354871311,0.40287006613073,0.501704065246788,0.424820342250726,0.51672740005093,0.448482954825766,0.395236272609062,0.352285858849644
"REGEN",3,2123090,3,43,0.570424934082928,0.605836747048734,0.527159645691204,0.38077052404194,0.430023372660984,0.453588002136029,0.477027175966746,0.485425497,0.494792671166827,0.50914503740861,0.399035088963261,0.395076164339975,0.399948007212359,0.409382776820631,0.386814549197577,0.387363069089202,0.487469209685528,0.42453810046939,0.510245788456227,0.447896089942826,0.385552592481499,0.351866526299754
"WL_349HQ",3,2123100,3,42,0.587132309,0.587949501,0.511889540893405,0.390888243405204,0.425307872,0.392759170653907,0.500177015250545,0.504218410568847,0.521699602277907,0.510875385122942,0.384254404275845,0.376746902454801,0.389255850992131,0.413775039819935,0.400804106752477,0.422624395063243,0.517004468813387,0.428313771806796,0.512741834,0.45795105891017,0.387755369855695,0.375247138255968
"SEEDWAY_9558_SBR",3,2123110,3,41,0.544946244877674,0.562239839331959,0.500345880444635,0.370320456,0.41651523212756,0.420648090815273,0.464829478800067,0.449490757448174,0.472309978554671,0.490486569447725,0.381115686982119,0.373953721554812,0.377599139959154,0.414851940522627,0.388296829843048,0.405723974177485,0.459110531309298,0.349365679688868,0.42448090145149,0.406393804580656,0.366779513441368,0.390011398330959
"SW5606",3,2123120,3,40,0.567754795510854,0.564181729295492,0.50649778159439,0.32383554726816,0.402798993843206,0.369316520880184,0.467490526724608,0.478819260171289,0.500149805456805,0.50575244713177,0.384295526310814,0.386060575612758,0.362160860637119,0.403540015893949,0.385077187995277,0.391490639971836,0.490104496099515,0.407193836418453,0.460961939193091,0.428659902317091,0.35156941378522,0.386759617341746
"BORDER",1,2123121,3,39,0.568812417,0.58410919084615,0.519361353624986,0.359105561605941,0.453163834,0.403219188791944,0.490908844800247,0.476552552935044,0.514596963245134,0.538708078162155,0.415681675051832,0.400802253216863,0.382642176882929,0.404369936132181,0.392933432418718,0.411762405317373,0.506885987153482,0.426012886720923,0.463007173417026,0.442161476,0.347446939363215,0.374113865857109
"BORDER",1,2123122,3,38,0.571015955401769,0.580760927012314,0.516769079083377,0.375507921355357,0.470408455381374,0.401788785689714,0.49561887254902,0.496737215275861,0.526760808831792,0.529478107710031,0.375711795604805,0.396647492134465,0.36966723794497,0.402758282760336,0.407905266035438,0.404883010551891,0.504366434745941,0.411834615000499,0.44642790145671,0.441358927884879,0.340708731903247,0.37449511436095
"BORDER",1,2123123,3,37,0.560459232016396,0.577329422334972,0.527393254138638,0.364112922209006,0.475297025390744,0.408622211191087,0.472660701566952,0.476762830718718,0.495553396202945,0.523527990734886,0.396498785145688,0.407150153752117,0.369362682798705,0.408383602697738,0.411873651705255,0.40256219,0.519818870436105,0.411932169339279,0.440399491953732,0.435599554890449,0.338415864579704,0.372511751648495
"55V50",3,2123130,3,36,0.550919791637363,0.569582342370911,0.526057440007633,0.361255323964177,0.474760070792317,0.402362182893582,0.480123884489693,0.517594813698365,0.550331204227684,0.550349712964349,0.469177381045044,0.505577569983903,0.419338929241087,0.413207406237334,0.395027860606608,0.412967427408122,0.537563909972591,0.431904900441021,0.458328442224206,0.452135419204965,0.330695832897204,0.358118325530904
"SW4107",3,2123140,3,35,0.593967096443637,0.587155673590191,0.537581858371897,0.37497115827681,0.466972661,0.373551490133534,0.529917968,0.555692359946505,0.588264018715458,0.576429965163914,0.546394614624389,0.562866508832635,0.442369076698943,0.414503887011886,0.395542940454593,0.435295498127566,0.552212881381001,0.424841618938858,0.437754892389758,0.446268468171582,0.316078764653286,0.361578126060113
"ONEIDA_ULTRA",3,2123150,3,34,0.537818475070564,0.56802547434068,0.536077318194107,0.342360368132472,0.466094628104957,0.340802916231062,0.51454300737389,0.545329309397282,0.582918888384669,0.558740399167277,0.557982585512508,0.554980982464514,0.424091943439924,0.42046548,0.383547617501557,0.403017318780982,0.511798902584907,0.406843277652096,0.424709694587194,0.458441020243714,0.349038875635772,0.381420018062719
"SW5606",3,2123160,3,33,0.570764762145891,0.578865149833518,0.531409442933702,0.378069890341511,0.452490664200098,0.321853431309872,0.531912628833585,0.529853312671153,0.558543348829622,0.526815854,0.458958800650057,0.454367334635359,0.346800256374219,0.403067516625173,0.379952645844306,0.402127882118239,0.520919249420198,0.419337469984672,0.432625302037784,0.452955319113947,0.342584685854264,0.370155709342561
"REBOUND_6XT",3,2123170,3,32,0.554991331934277,0.571854288885365,0.526271806370561,0.414452141468697,0.457288847665469,0.335639365794165,0.531341714951505,0.529295480973576,0.561066653233351,0.506115401831707,0.413138862102218,0.434528316213079,0.318769968292543,0.419454046528372,0.392367982258387,0.401116891314982,0.51558868428837,0.424938732167161,0.427901329096559,0.447320590981491,0.350841195373855,0.371414115035581
"NY1615",3,2123180,3,31,0.539535802364944,0.557436182019978,0.524389103573303,0.429136084250664,0.477707290819774,0.366211632332258,0.513521372758505,0.500187398428636,0.545184156363793,0.514857527797659,0.457254854690189,0.465533987695644,0.325086267644737,0.411779000937258,0.398217885003464,0.394837953396295,0.475668089816572,0.389694556,0.412982607782116,0.431114802085218,0.346842659726095,0.398252663002917
"SEEDWAY_9558_SBR",3,2123190,3,30,0.535241009660039,0.551281513,0.527006822193598,0.427200080876035,0.480231541624288,0.398799361196978,0.488903714016836,0.492855508617497,0.539479794854081,0.497006812777518,0.457814125289235,0.467497388621297,0.340513007602512,0.400092204,0.394789118885626,0.390192691488485,0.475648532581136,0.372809550482923,0.413492038029238,0.445950654234296,0.341891253619871,0.403517470656083
"ALFABAR",3,2123200,3,29,0.543734117271969,0.551942286348502,0.549248445525818,0.423999936599156,0.479017788414438,0.396000875629359,0.504302467775119,0.494747536931289,0.530509218612818,0.502418829592472,0.444034332633729,0.455744195831423,0.339625152769088,0.404610341664243,0.386283622025067,0.400103113136488,0.518283045977011,0.430932396580098,0.460656061969207,0.467897071,0.352095893200188,0.425474418402211
"SW4412Y",3,2123210,3,28,0.551610778218509,0.54838948787062,0.536407455115055,0.416271180287904,0.453244753874556,0.379226742480652,0.518313091796548,0.501241028,0.54229899202157,0.502500061595633,0.46219025942103,0.473961990048502,0.375504898721219,0.395092204457267,0.385614942653131,0.416468572857194,0.524943732869492,0.423356448211528,0.458156954591006,0.449665674488974,0.306170328,0.38865680289874
"GUARDSMAN_II",3,2123220,3,27,0.558133126,0.557351487764917,0.53146351160091,0.423847615936073,0.469915937304777,0.401136583005533,0.50923254985755,0.479416717968313,0.542070985477626,0.515701478114921,0.469903977,0.474125999,0.361258710053891,0.39421274,0.393951823,0.388856957899022,0.512341399,0.410626041218879,0.450862628088869,0.440404216,0.330509612285145,0.398105182694609
"NY0651",3,2123230,3,26,0.583261362890446,0.554491911344298,0.525452655634469,0.417194308868533,0.464369674489374,0.371885464319271,0.506610430574799,0.492526116665841,0.551182592130391,0.511732140615637,0.468068594361563,0.492355621,0.385243756313819,0.396032267899978,0.384094971321862,0.379638665502043,0.528042946,0.425021063599607,0.448317545199898,0.44769956610095,0.30224474,0.371368749575955
"VERNAL",3,2123240,3,25,0.551504921262145,0.554704561069711,0.515235596266081,0.436425935926654,0.49148202,0.441824061043875,0.451875288042567,0.415607376115369,0.506498246472555,0.49391381058231,0.435721985173234,0.438417200978822,0.349185852852009,0.384774896391928,0.373789631147442,0.360217224457818,0.503900835657539,0.422995902428292,0.43426853455851,0.439685066183336,0.341342173604895,0.416909966754868
"SW5210",3,2123250,3,24,0.591275083,0.551461867765974,0.522067490418714,0.422030051859906,0.469518589344764,0.383123992,0.530798820596615,0.507314317522991,0.558257411112231,0.516963918179365,0.492467267190769,0.517659199902871,0.409801031,0.383789147104952,0.389513423424073,0.411087258218406,0.542042878979549,0.445996870734712,0.462567849162712,0.441413277639823,0.308678370028063,0.355209444331366
"EZRA",3,2123260,3,23,0.554337919,0.543638946144495,0.509325254838351,0.429868538002143,0.486109361660439,0.408458454514182,0.499040076416005,0.475406108551925,0.5304101479104,0.507872505204522,0.503879852326659,0.505447262709931,0.398341277829666,0.399999502780699,0.394609233638534,0.410225721112818,0.511235373181531,0.407104821702801,0.43846256684492,0.403547822885023,0.295384009710968,0.376359872472852
"SEEDWAY_9558",3,2123270,3,22,0.519890461852322,0.54100602505153,0.515713944945375,0.412846164648788,0.48747470607662,0.422457891609594,0.458894947854224,0.455608862094098,0.515725755808468,0.483665378867229,0.477177371610258,0.495257861872196,0.404372109819042,0.396939006664928,0.37929644567259,0.425361811771608,0.517009619041582,0.40786976929991,0.430634053877633,0.42411709781952,0.31871272398158,0.387189887053601
"REGEN",3,2123280,3,21,0.537005701371893,0.54488782305375,0.525976496,0.41252891248306,0.484643258380505,0.405334306078908,0.497812578557064,0.475678655920446,0.520963969,0.488573679494784,0.480379773706668,0.482281350674144,0.372250389188731,0.39724813977829,0.370460769253938,0.404510492721679,0.517846168037107,0.414421107632541,0.437203811101906,0.43636325763182,0.323429063017659,0.390678743469706
"HI-GEST_360",3,2123290,3,20,0.575540029,0.561394085936261,0.523982634416297,0.412935584,0.47630480392793,0.39395352909904,0.490377545248869,0.489838971797067,0.52795846831791,0.473276705294994,0.462463247111767,0.471288541232462,0.374959471481928,0.390232568391123,0.382560747154798,0.413903674725839,0.538410137762001,0.431842322487093,0.440952126305067,0.455612127203823,0.35429794152277,0.366583621683968
"SW3407",3,2123300,3,19,0.55723286331595,0.538807541884678,0.499317939665728,0.420202731791319,0.468635159007833,0.380140976326735,0.503363289760349,0.470180298752485,0.498861772788431,0.447855540512199,0.421789047629156,0.425833809556704,0.32929428,0.407541459045819,0.37656522439713,0.421238003398081,0.516127450980392,0.420614216011938,0.428251738595566,0.411715384192893,0.338259118482864,0.37002944568831
"SW4602Z",3,2123310,3,18,0.563070606052081,0.533310739390096,0.503661085,0.405690466183291,0.474591105665548,0.36388619378195,0.506101865,0.508445076575078,0.548558091292541,0.477154990838776,0.475482530315145,0.487226537887494,0.368911645,0.397074190945347,0.370202114943856,0.407410723852382,0.506449274213996,0.415413440787845,0.420776405312445,0.415021131740367,0.329382394340893,0.365105356793106
"PERSIST_III",3,2123320,3,17,0.537528513374088,0.537993763543153,0.538064977815944,0.404099883500949,0.484702167155877,0.370545238936899,0.502983466356628,0.493093383149001,0.525882069317602,0.480066148938135,0.458861464064893,0.471047189026139,0.345482999259386,0.404895124018924,0.395870743734756,0.408923561728931,0.522461122379986,0.457196079878766,0.457657626687038,0.413458643731465,0.359597938450338,0.399124474984222
"SW315_LH",3,2123330,3,16,0.530840038,0.546557132,0.495297457182386,0.3740116544337,0.49579253932447,0.38984828181076,0.453585737179487,0.471716635649809,0.525021469316868,0.479937190481942,0.481827541554334,0.496527965301633,0.372067815873073,0.387363208569508,0.393784524562513,0.400861255,0.492100332068311,0.402076286335011,0.42574401847807,0.405005550411272,0.34665071085136,0.385827125313793
"N-R-GEE",3,2123340,3,15,0.55772206508185,0.557224248,0.532207591876978,0.383215305869446,0.467717715741735,0.337231837,0.522533274551791,0.487109134523532,0.524395980560073,0.480135068884421,0.464716518236996,0.477102761676892,0.347593900047946,0.40151912926956,0.406529414169691,0.403092598379508,0.507236995013523,0.430982042185738,0.44383470161432,0.403411227504701,0.336600942663736,0.37737105638103
"NY2003",3,2123350,3,14,0.565104777,0.560181280059194,0.519501773134233,0.395936062,0.492531181572623,0.436792471751519,0.455617484707558,0.463295381908327,0.524277119705235,0.47413770620265,0.470877176810936,0.487620913637153,0.350621490486834,0.390072112726311,0.423390006615236,0.398310166360451,0.495983554712207,0.430288306361151,0.426892920804686,0.404074616147829,0.321676110488813,0.372863016486872
"LIGHTNING_BOLT",3,2123360,3,13,0.568551260772123,0.571500317107975,0.510712116152219,0.410393860491244,0.471458507483196,0.392687118866685,0.543854533,0.512314282142545,0.552450140809933,0.516037279480121,0.511224210603284,0.519265904290616,0.369837416207446,0.391200461419511,0.408069807096149,0.437617816,0.546264103701826,0.480211896607105,0.471006826164005,0.444417421870709,0.369467214288578,0.371338899044634
"PLUSS_III",3,2123370,3,12,0.56094597724545,0.577832963374029,0.505959480304693,0.41618895262938,0.46748311939142,0.376161716444665,0.541385617416131,0.527170649325531,0.565102884804521,0.517123646173048,0.533993821733129,0.535437193987235,0.38516671007812,0.397033415252068,0.416447692777589,0.449523112050935,0.540050023242055,0.456331696331002,0.458708533302634,0.432751621196424,0.352760788271434,0.343816783
